,Concept_ID,av,lt
1388,braten::V,бежизе,kepinti
1389,umrühren::V,багъаризе,maišyti
1390,umrühren::V,багъаризе,pamaišyti
1391,stricken::V,хьухьине,megzti
1392,nähen::V,букъизе,siūti
1393,färben::V,кьер гьабизе,dažyti
1394,färben::V,кьер гьабизе,nudažyti
1395,reinigen::V,бацӏцӏине,valyti
1396,reinigen::V,бацӏцӏине,švarinti
1397,waschen::V,чуризе,plauti
1398,waschen::V,чуризе,mazgoti
1399,waschen::V,чуризе,skalbti
1400,abwischen::V,бацӏцӏине,nušluostyti
1401,spülen::V,хулизе,plauti
1402,spülen::V,хулизе,skalauti
1403,fegen::V,лъухьизе,šluoti
1404,kehren::V,лъухьизе,šluoti
1405,baden::V,чордезе,maudytis
1406,ausziehen::V,бахъизе,numauti
1407,ausziehen::V,бахъизе,nuvilkti
1408,anziehen::V,ретӏине,mauti
1409,anziehen::V,ретӏине,apsivilkti
1410,sich anziehen::V,ретӏине,rengtis
1411,sich anziehen::V,ретӏине,apsirengti
1412,kämmen::V,хазе,šukuoti
1413,schmücken::V,чӏухӏизабизе,puošti
1414,schmücken::V,чӏухӏизабизе,dabinti
1415,schmücken::V,чӏухӏизабизе,gražinti
1416,sagen::V,бицине,tarti
1417,sprechen::V,бицине,kalbėti
1418,reden::V,гаргадизе,šnekėti
1419,sich unterhalten::V,гаргадизе,kalbėtis
1420,sich unterhalten::V,гаргадизе,šnekučiuotis
1421,fragen::V,цӏехезе,klausti
1422,fragen::V,гьикъизе,klausti
1423,bitten::V,гьаризе,prašyti
1424,erzählen::V,бицине,pasakoti
1425,mitteilen::V,лъазабизе,skelbti
1426,mitteilen::V,лъазабизе,pranešti
1427,nennen::V,цӏар лъезе,vadinti
1428,nennen::V,цӏар лъезе,vardyti
1429,rufen::V,ахӏизе,šaukti
1430,rufen::V,ахӏизе,kviesti
1431,prahlen::V,беццаризе,girtis
1432,übersetzen::V,буссинабизе,versti
1433,übersetzen::V,буссинабизе,išversti
1434,denken::V,ургъизе,galvoti
1435,glauben::V,божизе,manyti
1436,glauben::V,божизе,tikėti
1437,bemerken::V,берречӏчӏизе,pamatyti
1438,bemerken::V,берречӏчӏизе,pastebėti
1439,erkennen::V,лъазе,pažinti
1440,erkennen::V,лъазе,atpažinti
1441,erkennen::V,батӏаго бахъизе,pažinti
1442,erkennen::V,батӏаго бахъизе,atpažinti
1443,begreifen::V,бичӏчӏизе,suvokti
1444,lernen::V,цӏализе,mokytis
1445,wissen::V,лъазе,žinoti
1446,sich erinnern an::V,ракӏалде щвезе,prisiminti
1447,vergessen::V,кӏочене,užmiršti
1448,messen::V,борцине,matuoti
1449,zählen::V,рикӏкӏине,skaičiuoti
1450,rechnen::V,рикӏкӏине,skaičiuoti
1451,lesen::V,цӏализе,skaityti
1452,malen::V,бахъизе,tapyti
1453,zeichnen::V,бахъизе,piešti
1454,zeichnen::V,бахъизе,žymėti
1455,zeichnen::V,бахъизе,braižyti
1456,schreiben::V,хъвазе,rašyti
1457,besitzen::V,щвезе,turėti
1458,besitzen::V,бу́кӏине,turėti
1459,kaufen::V,босизе,pirkti
1460,verkaufen::V,бичизе,parduoti
1461,bezahlen::V,кьезе,apmokėti
1462,zahlen::V,кьезе,mokėti
1463,ertragen::V,баччизе,kę̃sti
1464,ertragen::V,баччизе,pakelti
1465,ertragen::V,баччизе,iškę̃sti
1466,Auge::N,,akis
1467,Sehne::N,,sausgyslė
1468,Funke::N,,kibirkštis
1469,Moor::N,,pelkė
1470,Elch::N,,briedis
1471,Beere::N,,uoga
1472,Gedächtnis::N,,atmintis
1473,Ton::N,,tonas
1474,Ton::N,,garsas
1475,Winkel::N,,kampas
1476,Winkel::N,,kampelis
1477,Menge::N,,kiekis
1478,Menge::N,,daugybė
1479,Stütze::N,,atrama
1480,Stütze::N,,atspara
1481,Figur::N,,figūra
1482,Schuh::N,,batas
1483,Schnur::N,,virvė
1484,Leine::N,,pavadėlis
1485,Geschäft::N,,biznis
1486,voll::A,,pilnas
1487,lange::ADV,,ilgai
1488,später::ADV,,vėliau
1489,später::ADV,,paskiau
1490,nicht::ADV,,ne
1491,schon::ADV,,jau
1492,durch::PRP,,pro
1493,durch::PRP,,per
1494,alles::PRN,,visas
1495,rühren::V,,jaudinti
1496,rühren::V,,graudinti
1497,scheinen::V,,rodytis
1498,scheinen::V,,atrodyti
1499,aufheben::V,,pakelti
1500,lassen::V,,paliepti
1501,sich waschen::V,,praustis
1502,verstehen::V,,suprasti
1503,beherrschen::V,,valdyti
