,Concept_ID,fa,ml
1160,pflücken::V,چیدن,പറിച്ചെടുക്കുക
1161,jagen::V,شکار کردن,വേട്ടയാടുക
1162,fischen::V,صید کردن,മീൻ പിടിക്കുക
1163,fischen::V,ماهی‌گیری کردن,മീൻ പിടിക്കുക
1164,fassen::V,گرفتن,പിടിക്കുക
1165,hüten::V,چراندن,ചേർക്കുക
1166,hüten::V,مراقبت کردن,ചേർക്കുക
1167,treiben::V,راندن,വാഹനം_ഓടിക്കുക
1168,anbinden::V,متصل کردن,കെട്ടിയിടുക
1169,füttern::V,غذا دادن,തീറ്റുക
1170,melken::V,دوشیدن,പാലുകറക്കുക
1171,hacken::V,خرد کردن,വെട്ടിമുറിക്കുക
1172,gießen::V,ریختن,നനയ്ക്കുക
1173,reifen::V,رسیدن,പാകമാകുക
1174,zubereiten::V,طبخ کردن,പാചകം_ചെയ്യുക
1175,zubereiten::V,آماده کردن,പാചകം_ചെയ്യുക
1176,kochen::V,پختن,വേവിക്കുക
1177,kochen::V,آشپزی کردن,വേവിക്കുക
1178,backen::V,پختن,ബേക്ക് ചെയ്യുക
1179,braten::V,سرخ کردن,പോരിക്കുക
1180,umrühren::V,هم زدن,ഇളക്കുക
1181,stricken::V,بافتن,മെടയുക
1182,nähen::V,دوختن,തുന്നുക
1183,färben::V,رنگ زدن,ചായം പൂശുക
1184,reinigen::V,پاک کردن,വൃത്തിയാക്കുക
1185,reinigen::V,تمیز کردن,വൃത്തിയാക്കുക
1186,waschen::V,شستن,കഴുകുക
1187,abwischen::V,زدودن,തുടയ്ക്കുക
1188,spülen::V,شستن,കഴുകുക
1189,fegen::V,جارو کردن,അടിച്ചുവാരുക
1190,kehren::V,جارو کردن,അടിച്ചുവാരുക
1191,baden::V,شنا کردن,നീന്തിത്തുടിക്കുക
1192,baden::V,حمام کردن,നീന്തിത്തുടിക്കുക
1193,sich waschen::V,شستشو کردن,കഴുകുക
1194,ausziehen::V,درآوردن,ഇഴുക്കുക
1195,anziehen::V,پوشیدن,ഉടുക്കുക
1196,sich anziehen::V,لباس پوشیدن,ധരിച്ച നേടുകയുക
1197,kämmen::V,شانه زدن,മുടിചീകുക
1198,schmücken::V,زینت دادن,അലങ്കരിക്കുക
1199,sagen::V,گفتن,പറയുക
1200,sprechen::V,حرف زدن,സംസാരിക്കുക
1201,sprechen::V,صحبت کردن,സംസാരിക്കുക
1202,reden::V,حرف زدن,സംസാരിക്കുക
1203,reden::V,صحبت کردن,സംസാരിക്കുക
1204,sich unterhalten::V,گپ زدن,നർമ്മസല്ലാപം നടത്തുക
1205,fragen::V,پرسیدن,ചോദിക്കുക
1206,fragen::V,سؤال کردن,ചോദിക്കുക
1207,bitten::V,خواهش کردن,അപേക്ഷിക്കുക
1208,bitten::V,درخواست کردن,അപേക്ഷിക്കുക
1209,erzählen::V,نقل کردن,പറയുക
1210,erzählen::V,حکایت کردن,പറയുക
1211,mitteilen::V,خبر دادن,അറിയിക്കുക
1212,nennen::V,نامیدن,പേരിടുക
1213,rufen::V,صدا کردن,വിളിക്കുക
1214,prahlen::V,پز آمدن,പൊങ്ങച്ചം പറയുക
1215,übersetzen::V,ترجمه کردن,പരിഭാഷപ്പെടുത്തുക
1216,denken::V,فکر کردن,ചിന്തിക്കുക
1217,glauben::V,باور کردن,വിശ്വസിക്കുക
1218,glauben::V,عقیده داشتن,വിശ്വസിക്കുക
1219,bemerken::V,متوجه شدن,ശ്രദ്ധിക്കുക
1220,erkennen::V,شناختن,തിരിചറിയുക
1221,erkennen::V,تشخیص دادن,തിരിചറിയുക
1222,begreifen::V,فهمیدن,കൈപ്പിടിയിലാക്കുക
1223,begreifen::V,درک کردن,കൈപ്പിടിയിലാക്കുക
1224,verstehen::V,فهمیدن,മനസ്സിലാക്കുക
1225,lernen::V,آموختن,പഠിക്കുക
1226,lernen::V,یاد گرفتن,പഠിക്കുക
1227,wissen::V,دانستن,അറിയുക
1228,sich erinnern an::V,به یاد آوردن,ഓർമിക്കുക
1229,vergessen::V,فراموش کردن,മറക്കുക
1230,messen::V,اندازه گرفتن,അളക്കുക
1231,zählen::V,شمردن,എണ്ണിത്തിട്ടപ്പെടുത്തുക
1232,rechnen::V,حساب کردن,ഗണിക്കുക
1233,lesen::V,خواندن,വായിക്കുക
1234,malen::V,نقاشی کردن,ചിത്രം വരയ്ക്കുക
1235,zeichnen::V,کشیدن,വരയ്ക്കുക
1236,zeichnen::V,رسم کردن,വരയ്ക്കുക
1237,schreiben::V,نوشتن,എഴുതുക
1238,besitzen::V,داشتن,സ്വന്തമാക്കുക
1239,kaufen::V,خریدن,വാങ്ങുക
1240,kaufen::V,خرید کردن,വാങ്ങുക
1241,verkaufen::V,فروختن,വിൽക്കുക
1242,bezahlen::V,پرداختن,പരിഹാരം ചെയ്യുക
1243,zahlen::V,پرداخت کردن,പണം അടയ്ക്കുക
1244,beherrschen::V,مسلط بودن,ഭരിക്കുക
1245,ertragen::V,تحمل کردن,താങ്ങുക
