,Concept_ID,ru,se
3991,gut::A,хороший,buorre
3992,gut::A,хороший,buorre
3993,gut::A,хороший,pyeṛi
3994,gut::A,хороший,šiõǥǥ
3995,gut::A,хороший,pue´rr
3996,gut::A,хороший,шувв
3997,gut::A,хороший,пуррь
3998,schlecht::A,плохой,nåake
3999,schlecht::A,плохой,skraape
4000,schlecht::A,плохой,mådtan
4001,schlecht::A,плохой,nievrre
4002,schlecht::A,плохой,headju
4003,schlecht::A,плохой,heittot
4004,schlecht::A,плохой,hyeṇi
4005,schlecht::A,плохой,niev'ri
4006,schlecht::A,плохой,hue´nn
4007,schlecht::A,плохой,нюэссь
4008,schlecht::A,плохой,ню̄э̄зесь
4009,richtig::A,правильный,rïekte
4010,richtig::A,правильный,duolla
4011,richtig::A,правильный,rievtes
4012,richtig::A,правильный,riekta
4013,richtig::A,правильный,vuoi'gâ
4014,richtig::A,правильный,vuõiǥâs
4015,richtig::A,правильный,вӯййк
4016,richtig::A,правильный,вӯйкэсс
4017,schlimm::A,отвратительный,nåake
4018,schlimm::A,отвратительный,bahá
4019,schlimm::A,отвратительный,vearrái
4020,schlimm::A,отвратительный,niev'ri
4021,schlimm::A,отвратительный,neu´rr
4022,schlimm::A,отвратительный,ню̄э̄зесь
4023,schlimm::A,мерзкий,nåake
4024,schlimm::A,мерзкий,bahá
4025,schlimm::A,мерзкий,vearrái
4026,schlimm::A,мерзкий,niev'ri
4027,schlimm::A,мерзкий,neu´rr
4028,schlimm::A,мерзкий,ню̄э̄зесь
4029,wahr::A,настоящий,saetnies
4030,wahr::A,настоящий,sádnes
4031,wahr::A,настоящий,duohta
4032,wahr::A,настоящий,tuotâ
4033,wahr::A,настоящий,tuõtt
4034,wahr::A,настоящий,вӯйкас
4035,alt::A,старый,båeries
4036,alt::A,старый,oames
4037,alt::A,старый,boaris
4038,alt::A,старый,uámis
4039,alt::A,старый,vuä´mes
4040,alt::A,старый,вуэммь
4041,neu::A,новый,orre
4042,neu::A,новый,ådås
4043,neu::A,новый,ođas
4044,neu::A,новый,uuđâs
4045,neu::A,новый,oođâs
4046,neu::A,новый,о̄дт
4047,ehemalig::A,бывший,evtebe
4048,ehemalig::A,бывший,åvdep
4049,ehemalig::A,бывший,dološ
4050,ehemalig::A,бывший,oovdiš
4051,ehemalig::A,бывший,tuâl'jõž
4052,ehemalig::A,бывший,туллъя
4053,ehemalig::A,бывший,э̄ввтлэсь
4054,alt[Lebewesen]::A,пожилой,voeres
4055,alt[Lebewesen]::A,пожилой,vuoras
4056,alt[Lebewesen]::A,пожилой,boares
4057,alt[Lebewesen]::A,пожилой,vuoras
4058,alt[Lebewesen]::A,пожилой,puáris
4059,alt[Lebewesen]::A,пожилой,puä´res
4060,alt[Lebewesen]::A,пожилой,пуэресь
4061,jung::A,молодой,noere
4062,jung::A,молодой,nuorra
4063,jung::A,молодой,nuorra
4064,jung::A,молодой,nuoṛâ
4065,jung::A,молодой,nuõrr
4066,jung::A,молодой,нӯрр
4067,arm::A,бедный,giefies
4068,arm::A,бедный,hædjo
4069,arm::A,бедный,geafi
4070,arm::A,бедный,kevhi
4071,arm::A,бедный,ǩeeu´h
4072,arm::A,бедный,ва̄йваш
4073,reich::A,богатый,ræjhkoes
4074,reich::A,богатый,boanndá
4075,reich::A,богатый,rikkis
4076,reich::A,богатый,riges
4077,reich::A,богатый,ree´ǧǧes
4078,reich::A,богатый,ва̄птэк
4079,bekannt::A,знакомый,åehpies
4080,bekannt::A,знакомый,oahpes
4081,bekannt::A,знакомый,dieđus
4082,bekannt::A,знакомый,uápis
4083,bekannt::A,знакомый,tuubdâs
4084,bekannt::A,знакомый,toobdâs
4085,bekannt::A,знакомый,томтас
4086,berühmt::A,знаменитый,byögke
4087,berühmt::A,знаменитый,mihtos
4088,berühmt::A,знаменитый,beakkán
4089,berühmt::A,знаменитый,beakkálmas
4090,berühmt::A,знаменитый,mááinuh
4091,berühmt::A,знаменитый,peeggâlm
4092,berühmt::A,знаменитый,snäätnai
4093,berühmt::A,знаменитый,куллъей
4094,fremd::A,чужой,ammes
4095,fremd::A,чужой,amás
4096,fremd::A,чужой,vieres
4097,fremd::A,чужой,amas
4098,fremd::A,чужой,vie'res
4099,fremd::A,чужой,puigâ
4100,fremd::A,чужой,vee´res
4101,fremd::A,чужой,е̄ххк
4102,fremd::A,чужой,вӣресь
4103,verschieden::A,разный,ovmese
4104,verschieden::A,разный,moattelágásj
4105,verschieden::A,разный,iesjgeŋgalágásj
4106,verschieden::A,разный,eará
4107,verschieden::A,разный,eresláván
4108,verschieden::A,разный,jee´res
4109,verschieden::A,разный,jee´resnallšem
4110,verschieden::A,разный,югке
4111,verschieden::A,разный,югкеналшэм
4112,nah::A,близкий,gietskies
4113,nah::A,близкий,lahka
4114,nah::A,близкий,lagas
4115,nah::A,близкий,a'ldemuš
4116,nah::A,близкий,âlddlõs
4117,nah::A,близкий,альтэсь
4118,fern::A,далекий,gahkese
4119,fern::A,далекий,guhkken
4120,fern::A,далекий,gáiddus
4121,fern::A,далекий,kuhás
4122,fern::A,далекий,ku´ǩes
4123,fern::A,далекий,туммплэсь
4124,linker::A,левый,gårroeh
4125,linker::A,левый,gåro
4126,linker::A,левый,gurut
4127,linker::A,левый,čižet
4128,linker::A,левый,či´ǯǯ
4129,linker::A,левый,чинч
4130,rechter::A,правый,åelkies
4131,rechter::A,правый,oalges
4132,rechter::A,правый,olgeš
4133,rechter::A,правый,uál'gis
4134,rechter::A,правый,vuõiǥâs
4135,rechter::A,правый,вуэлькесь
4136,anderer::A,другой,jeatjebe
4137,anderer::A,другой,nubbe
4138,anderer::A,другой,eará
4139,anderer::A,другой,nubbi
4140,anderer::A,другой,nubbe
4141,anderer::A,другой,nu´bb
4142,anderer::A,другой,jee´res
4143,anderer::A,другой,мудта
4144,anderer::A,другой,е̄ресь
4145,erster::A,первый,voestes
4146,erster::A,первый,vuostasj
4147,erster::A,первый,vuosttaš
4148,erster::A,первый,vuos'muš
4149,erster::A,первый,vuõs's
4150,erster::A,первый,õõu´dmõs
4151,erster::A,первый,авьтмусс
4152,zweiter::A,второй,mubpie
4153,zweiter::A,второй,nubbe
4154,zweiter::A,второй,nubbi
4155,zweiter::A,второй,nubbe
4156,zweiter::A,второй,nu´bb
4157,zweiter::A,второй,ныммьп
4158,dritter::A,третий,gåalmede
4159,dritter::A,третий,goalmát
4160,dritter::A,третий,goalmmát
4161,dritter::A,третий,kuálmád
4162,dritter::A,третий,kuälmad
4163,dritter::A,третий,кӯа̄ллмант
4164,letzter::A,последний,minngemes
4165,letzter::A,последний,maŋemus
4166,letzter::A,последний,maŋimus
4167,letzter::A,последний,majemuš
4168,letzter::A,последний,mââi´mõs
4169,letzter::A,последний,маӈьмусс
4170,allein::ADV,один,oktegh
4171,allein::ADV,один,oktegimse
4172,allein::ADV,один,oktebisnie
4173,allein::ADV,один,aktu
4174,allein::ADV,один,okto
4175,allein::ADV,один,ohtuu
4176,allein::ADV,один,õhttu
4177,allein::ADV,один,о̄ххтэ
4178,auf einmal::ADV,сразу,avtatrajes
4179,auf einmal::ADV,сразу,hávális
4180,auf einmal::ADV,сразу,hávil
4181,auf einmal::ADV,сразу,tove
4182,auf einmal::ADV,сразу,аххтан
4183,zusammen::ADV,вместе,ektine
4184,zusammen::ADV,вместе,ektesne
4185,zusammen::ADV,вместе,tjåenghkesne
4186,zusammen::ADV,вместе,siegen
4187,zusammen::ADV,вместе,oktan
4188,zusammen::ADV,вместе,ovttas
4189,zusammen::ADV,вместе,čoahkis
4190,zusammen::ADV,вместе,oovtâst
4191,zusammen::ADV,вместе,õõutsââ´jest
4192,zusammen::ADV,вместе,аххтан
4193,zusammen::ADV,вместе,эфтэсьт
4194,lange::ADV,долго,guhkiem
4195,lange::ADV,долго,guhkev
4196,lange::ADV,долго,mælggadav
4197,lange::ADV,долго,guhká
4198,lange::ADV,долго,kuhe
4199,lange::ADV,долго,kuhháá
4200,lange::ADV,долго,kuu´ǩǩ
4201,lange::ADV,долго,кугкь
4202,plötzlich::ADV,вдруг,faahketji
4203,plötzlich::ADV,вдруг,hæhkkat
4204,plötzlich::ADV,вдруг,fáhkkestaga
4205,plötzlich::ADV,вдруг,fakkist
4206,plötzlich::ADV,вдруг,kruu´ta
4207,plötzlich::ADV,вдруг,а̄йнханна
4208,sofort::ADV,тотчас,dallegh
4209,sofort::ADV,тотчас,dalá
4210,sofort::ADV,тотчас,dalánagi
4211,sofort::ADV,тотчас,dakkavide
4212,sofort::ADV,тотчас,dakkaviđe
4213,sofort::ADV,тотчас,tállán
4214,sofort::ADV,тотчас,naraaz
4215,sofort::ADV,тотчас,атть
4216,später::ADV,позже,mænngan 
4217,später::ADV,позже,maŋŋebut
4218,später::ADV,позже,maŋŋel
4219,später::ADV,позже,maŋ̣eláá
4220,später::ADV,позже,mâ´ŋŋlakast
4221,später::ADV,позже,маӈӈа
4222,jetzt::ADV,сейчас,daelie
4223,jetzt::ADV,сейчас,dal
4224,jetzt::ADV,сейчас,dal
4225,jetzt::ADV,сейчас,tääl
4226,jetzt::ADV,сейчас,ââ´n
4227,jetzt::ADV,сейчас,атть
4228,heute::ADV,сегодня,daenbien
4229,heute::ADV,сегодня,uddni
4230,heute::ADV,сегодня,odne
4231,heute::ADV,сегодня,onne
4232,heute::ADV,сегодня,tä´bbe
4233,heute::ADV,сегодня,та̄ррьм
4234,morgen::ADV,завтра,jirreden
4235,morgen::ADV,завтра,idet
4236,morgen::ADV,завтра,ihttin
4237,morgen::ADV,завтра,itten
4238,morgen::ADV,завтра,jâđđa
4239,morgen::ADV,завтра,янта
4240,bald::ADV,скоро,varke
4241,bald::ADV,скоро,ruvva
4242,bald::ADV,скоро,farga
4243,bald::ADV,скоро,vorgâ
4244,bald::ADV,скоро,sõrgg
4245,bald::ADV,скоро,вэхтэнне
4246,dann::ADV,потом,die
4247,dann::ADV,потом,dalloj
4248,dann::ADV,потом,de
4249,dann::ADV,потом,te
4250,dann::ADV,потом,de
4251,dann::ADV,потом,teä
4252,dann::ADV,потом,â´tte
4253,dann::ADV,потом,те
4254,gestern::ADV,вчера,jååktan
4255,gestern::ADV,вчера,iektu
4256,gestern::ADV,вчера,ikte
4257,gestern::ADV,вчера,jieh't
4258,gestern::ADV,вчера,jåhtta
4259,gestern::ADV,вчера,яххта
4260,einst::ADV,однажды,dejpeli
4261,einst::ADV,однажды,åvdebut
4262,einst::ADV,однажды,áigi
4263,einst::ADV,однажды,dolin
4264,einst::ADV,однажды,tovle
4265,einst::ADV,однажды,tuu´l
4266,einst::ADV,однажды,э̄ххьтэшьт
4267,damals::ADV,тогда,aejkien
4268,damals::ADV,тогда,dalloj
4269,damals::ADV,тогда,dalle
4270,damals::ADV,тогда,talle
4271,damals::ADV,тогда,te´l
4272,damals::ADV,тогда,teä´l
4273,damals::ADV,тогда,танна
4274,danach::ADV,затем,mïnngesne
4275,danach::ADV,затем,dan maŋŋela
4276,danach::ADV,затем,maŋŋil
4277,danach::ADV,затем,das maŋŋá
4278,danach::ADV,затем,maŋ̣a
4279,danach::ADV,затем,mâ´ŋŋlest
4280,danach::ADV,затем,маӈӈа
4281,vorher::ADV,раньше,aarebi
4282,vorher::ADV,раньше,åvddål
4283,vorher::ADV,раньше,árat
4284,vorher::ADV,раньше,ovdâl
4285,vorher::ADV,раньше,ouddâl
4286,vorher::ADV,раньше,а̄йка
4287,zuerst::ADV,сперва,voestegh
4288,zuerst::ADV,сперва,álgon
4289,zuerst::ADV,сперва,vuos
4290,zuerst::ADV,сперва,vuohččan
4291,zuerst::ADV,сперва,vuoč'čin
4292,zuerst::ADV,сперва,vuõ´ste
4293,zuerst::ADV,сперва,vuõs'smõõssân
4294,zuerst::ADV,сперва,э̄ввтла
4295,zuerst::ADV,сперва,э̄ввтэль
4296,einmal::ADV,раз,ikth
4297,einmal::ADV,раз,akti
4298,einmal::ADV,раз,okte
4299,einmal::ADV,раз,ohtii
4300,einmal::ADV,раз,kojo
4301,einmal::ADV,раз,måttmešt
4302,einmal::ADV,раз,э̄фт вэ̄рр
4303,manchmal::ADV,иногда,muvhtene
4304,manchmal::ADV,иногда,muhttijn
4305,manchmal::ADV,иногда,duolla dálla
4306,manchmal::ADV,иногда,muhtumin
4307,manchmal::ADV,иногда,kuásnii
4308,manchmal::ADV,иногда,måttmešt
4309,manchmal::ADV,иногда,kuä´ss-ne
4310,manchmal::ADV,иногда,мудта вэ̄р
4311,oft::ADV,часто,daamtaj
4312,oft::ADV,часто,álu
4313,oft::ADV,часто,ábaj
4314,oft::ADV,часто,dájvvá
4315,oft::ADV,часто,dávjá
4316,oft::ADV,часто,távjá
4317,oft::ADV,часто,täujja
4318,oft::ADV,часто,то̄а̄ййв
4319,immer::ADV,всегда,iktesth
4320,immer::ADV,всегда,eejnegen
4321,immer::ADV,всегда,agev
4322,immer::ADV,всегда,álo
4323,immer::ADV,всегда,ain
4324,immer::ADV,всегда,ovttuu
4325,immer::ADV,всегда,pâi
4326,immer::ADV,всегда,пай
4327,niemals::ADV,никогда,ij gåessie
4328,niemals::ADV,никогда,ij goassak
4329,niemals::ADV,никогда,ij ihkenis
4330,niemals::ADV,никогда,ii goassege
4331,niemals::ADV,никогда,ij kuás'sin
4332,niemals::ADV,никогда,ij ni kuä´ss
4333,niemals::ADV,никогда,эйй никуэссь
4334,hier::ADV,здесь,daagkoe
4335,hier::ADV,здесь,dála
4336,hier::ADV,здесь,dánna
4337,hier::ADV,здесь,dá
4338,hier::ADV,здесь,dás
4339,hier::ADV,здесь,taa
4340,hier::ADV,здесь,tää
4341,hier::ADV,здесь,ta´ltte
4342,hier::ADV,здесь,тала
4343,hier::ADV,здесь,тэста
4344,hierhin::ADV,сюда,diekie
4345,hierhin::ADV,сюда,dási
4346,hierhin::ADV,сюда,diehki
4347,hierhin::ADV,сюда,deike
4348,hierhin::ADV,сюда,teehi
4349,hierhin::ADV,сюда,tii´ǩ
4350,hierhin::ADV,сюда,тӣге
4351,von hier::ADV,отсюда,daebpede
4352,von hier::ADV,отсюда,dássta
4353,von hier::ADV,отсюда,dáppelt
4354,von hier::ADV,отсюда,dáppe
4355,von hier::ADV,отсюда,tástán
4356,von hier::ADV,отсюда,tääiǥ
4357,von hier::ADV,отсюда,tääi´ben
4358,von hier::ADV,отсюда,тэста
4359,dort::ADV,там,dagkoe
4360,dort::ADV,там,dale
4361,dort::ADV,там,dakko
4362,dort::ADV,там,tuo
4363,dort::ADV,там,tovben
4364,dort::ADV,там,to´ben
4365,dort::ADV,там,тёллэ
4366,dort::ADV,там,тамьпе
4367,dorthin::ADV,туда,dahkoe
4368,dorthin::ADV,туда,dåhku
4369,dorthin::ADV,туда,dohko
4370,dorthin::ADV,туда,diehko
4371,dorthin::ADV,туда,tuohu
4372,dorthin::ADV,туда,tok
4373,dorthin::ADV,туда,tok-aa
4374,dorthin::ADV,туда,то̄гэ
4375,geradeaus::ADV,прямо,njuolgga
4376,geradeaus::ADV,прямо,njuolga
4377,geradeaus::ADV,прямо,njuol'gist
4378,geradeaus::ADV,прямо,vuoi'gist
4379,geradeaus::ADV,прямо,vui´jǧǧest
4380,geradeaus::ADV,прямо,вӯййкесьт
4381,vorwärts::ADV,вперед,fraamme
4382,vorwärts::ADV,вперед,åvddån
4383,vorwärts::ADV,вперед,ovddas
4384,vorwärts::ADV,вперед,oovdâs
4385,vorwärts::ADV,вперед,ooudâs
4386,vorwärts::ADV,вперед,ooudårra
4387,vorwärts::ADV,вперед,эвтэс
4388,rückwärts::ADV,назад,mænngese
4389,rückwärts::ADV,назад,ruoptobadáj
4390,rückwärts::ADV,назад,maŋás
4391,rückwärts::ADV,назад,majaskulij
4392,rückwärts::ADV,назад,mââjas
4393,rückwärts::ADV,назад,mâ´ŋŋla
4394,rückwärts::ADV,назад,мо̄а̄з
4395,rückwärts::ADV,назад,мо̄а̄ст
4396,zurück::ADV,обратно,bååstede
4397,zurück::ADV,обратно,ruoptus
4398,zurück::ADV,обратно,maŋus
4399,zurück::ADV,обратно,ruoktot
4400,zurück::ADV,обратно,maassâd
4401,zurück::ADV,обратно,vä´st
4402,zurück::ADV,обратно,mååusat
4403,zurück::ADV,обратно,мо̄а̄з
4404,zurück::ADV,обратно,мо̄а̄ст
4405,unten::ADV,внизу,vuelnie
4406,unten::ADV,внизу,vuollen
4407,unten::ADV,внизу,vuollin
4408,unten::ADV,внизу,vyellin
4409,unten::ADV,внизу,vue´llen
4410,unten::ADV,внизу,вӯлльн
4411,hinab::ADV,вниз,våålese
4412,hinab::ADV,вниз,vuolus
4413,hinab::ADV,вниз,vulos
4414,hinab::ADV,вниз,vuá'lás
4415,hinab::ADV,вниз,vuâlas
4416,hinab::ADV,вниз,валас
4417,oben::ADV,наверху,bijjene
4418,oben::ADV,наверху,baddjen
4419,oben::ADV,наверху,badjin
4420,oben::ADV,наверху,paijeen
4421,oben::ADV,наверху,pâ´jjen
4422,oben::ADV,наверху,tunââ´lmest
4423,oben::ADV,наверху,пайенҍ
4424,hinauf::ADV,вверх,bæjjese
4425,hinauf::ADV,вверх,bajás
4426,hinauf::ADV,вверх,bajás
4427,hinauf::ADV,вверх,pajas
4428,hinauf::ADV,вверх,pââjas
4429,hinauf::ADV,вверх,пайяс
4430,überall::ADV,везде,gaajhkene lehkesne
4431,überall::ADV,везде,juohkka sajen
4432,überall::ADV,везде,juohke sajis
4433,überall::ADV,везде,jya'hisaajeest
4434,überall::ADV,везде,vee´zz
4435,überall::ADV,везде,pukvee´zz
4436,überall::ADV,везде,пугквесь
4437,nicht::ADV,не,ij
4438,nicht::ADV,не,ij
4439,nicht::ADV,не,ii
4440,nicht::ADV,не,ij
4441,nicht::ADV,не,ij
4442,nicht::ADV,не,эйй
4443,ein wenig::ADV,немного,ånnetje
4444,ein wenig::ADV,немного,ahtjetje
4445,ein wenig::ADV,немного,binná
4446,ein wenig::ADV,немного,veahá
4447,ein wenig::ADV,немного,ucánjii
4448,ein wenig::ADV,немного,occanj
4449,ein wenig::ADV,немного,simmna
4450,ein wenig::ADV,немного,сада
4451,ein wenig::ADV,немного,садаматта
4452,kaum::ADV,едва,jallan
4453,kaum::ADV,едва,vánet
4454,kaum::ADV,едва,báljo
4455,kaum::ADV,едва,illá
4456,kaum::ADV,едва,illvaa
4457,kaum::ADV,едва,мале
4458,kaum::ADV,едва,элэлэ
4459,sehr::ADV,очень,sagk
4460,sehr::ADV,очень,riek
4461,sehr::ADV,очень,sieldes
4462,sehr::ADV,очень,hui
4463,sehr::ADV,очень,ollu
4464,sehr::ADV,очень,čuuvtij
4465,sehr::ADV,очень,sami
4466,sehr::ADV,очень,čuu´t
4467,sehr::ADV,очень,пэре
4468,sehr::ADV,очень,чофта
4469,so::ADV,так,numhtie
4470,so::ADV,так,nav
4471,so::ADV,так,nuov
4472,so::ADV,так,nåv
4473,so::ADV,так,nu
4474,so::ADV,так,näävt
4475,so::ADV,так,de
4476,so::ADV,так,nu´t
4477,so::ADV,так,nääi´t
4478,so::ADV,так,те̄льнэ
4479,noch::ADV,еще,annje
4480,noch::ADV,еще,ájn
4481,noch::ADV,еще,vilá
4482,noch::ADV,еще,ain
4483,noch::ADV,еще,vela
4484,noch::ADV,еще,võl
4485,noch::ADV,еще,veâl
4486,noch::ADV,еще,вя̄л
4487,nur::ADV,только,ajve
4488,nur::ADV,только,barre
4489,nur::ADV,только,dåssjå
4490,nur::ADV,только,dušše
4491,nur::ADV,только,váá
4492,nur::ADV,только,pâi
4493,nur::ADV,только,leša
4494,nur::ADV,только,tåå´lǩ
4495,nur::ADV,только,лэша
4496,nur::ADV,только,лышшэ
4497,schon::ADV,уже,joe
4498,schon::ADV,уже,juo
4499,schon::ADV,уже,juo
4500,schon::ADV,уже,juo
4501,schon::ADV,уже,ju´n
4502,schon::ADV,уже,ё
4503,wieder::ADV,опять,vihth
4504,wieder::ADV,опять,aajmoen
4505,wieder::ADV,опять,vas
4506,wieder::ADV,опять,ådåsis
4507,wieder::ADV,опять,fas
4508,wieder::ADV,опять,vuot
4509,wieder::ADV,опять,vest
4510,wieder::ADV,опять,däs
4511,wieder::ADV,опять,e´pet
4512,wieder::ADV,опять,аввта
4513,wieder::ADV,опять,о̄дтсэ
4514,vergebens::ADV,напрасно,dåssjåj
4515,vergebens::ADV,напрасно,duššás
4516,vergebens::ADV,напрасно,tušás
4517,vergebens::ADV,напрасно,jääutai
4518,vergebens::ADV,напрасно,пусьтэльт
4519,vor::PRP,перед,åvteste
4520,vor::PRP,перед,ålggolin
4521,vor::PRP,перед,ovddas
4522,vor::PRP,перед,oovdâst
4523,vor::PRP,перед,ooudâst
4524,vor::PRP,перед,авьтэмьбе̄лльт
4525,hinter::PRP,за,duekesne
4526,hinter::PRP,за,duogen
4527,hinter::PRP,за,maŋŋelin
4528,hinter::PRP,за,maŋil
4529,hinter::PRP,за,duogás
4530,hinter::PRP,за,tyeḥin
4531,hinter::PRP,за,tue´ǩǩen
4532,hinter::PRP,за,маӈельт
4533,hinter::PRP,позади,duekesne
4534,hinter::PRP,позади,duogen
4535,hinter::PRP,позади,maŋŋelin
4536,hinter::PRP,позади,maŋil
4537,hinter::PRP,позади,duogás
4538,hinter::PRP,позади,tyeḥin
4539,hinter::PRP,позади,tue´ǩǩen
4540,hinter::PRP,позади,маӈельт
4541,unter::PRP,под,nuelesne
4542,unter::PRP,под,vuolen
4543,unter::PRP,под,vuolde
4544,unter::PRP,под,vyel'ni
4545,unter::PRP,под,vue´llen
4546,unter::PRP,под,вӯлльнҍ
4547,durch::PRP,сквозь,vieken
4548,durch::PRP,сквозь,tjadá
4549,durch::PRP,сквозь,-rájge
4550,durch::PRP,сквозь,čađa
4551,durch::PRP,сквозь,čoođâ
4552,durch::PRP,сквозь,čõõđ
4553,durch::PRP,сквозь,pääi´ǩ
4554,durch::PRP,сквозь,че̄д
4555,neben::PRP,возле,baaltese
4556,neben::PRP,возле,báldan
4557,neben::PRP,возле,bálddas
4558,neben::PRP,возле,paaldâst
4559,neben::PRP,возле,paaldâst
4560,neben::PRP,возле,поалльтэ
4561,zwischen::PRP,между,gaskesne
4562,zwischen::PRP,между,gasska
4563,zwischen::PRP,между,gaskkas
4564,zwischen::PRP,между,kooskâst
4565,zwischen::PRP,между,kâskka
4566,zwischen::PRP,между,кэскэсьт
4567,zwischen::PRP,между,кэ̄скэль
4568,wegen::PRP,из-за,dïete
4569,wegen::PRP,из-за,gaevhtieh
4570,wegen::PRP,из-за,diehti
4571,wegen::PRP,из-за,dihte
4572,wegen::PRP,из-за,geažil
4573,wegen::PRP,из-за,tet
4574,wegen::PRP,из-за,diõtt
4575,wegen::PRP,из-за,ǩeäč'ča
4576,wegen::PRP,из-за,гуэйке
4577,dies::PRN,это,dihte
4578,dies::PRN,это,dát
4579,dies::PRN,это,dát
4580,dies::PRN,это,táát
4581,dies::PRN,это,tät
4582,dies::PRN,это,tiett-aa
4583,dies::PRN,это,тэдт
4584,das::PRN,то,dohte
4585,das::PRN,то,dat
4586,das::PRN,то,dat
4587,das::PRN,то,tot
4588,das::PRN,то,tõt
4589,das::PRN,то,тудт
4590,alles::PRN,все,gaajhke
4591,alles::PRN,все,gájkka
4592,alles::PRN,все,buot
4593,alles::PRN,все,puoh
4594,alles::PRN,все,puk
4595,alles::PRN,все,пугк
4596,ich::PRN,я,manne
4597,ich::PRN,я,mån
4598,ich::PRN,я,månnå
4599,ich::PRN,я,mun
4600,ich::PRN,я,mun
4601,ich::PRN,я,munnâ
4602,ich::PRN,я,mon
4603,ich::PRN,я,мунн
4604,du::PRN,ты,datne
4605,du::PRN,ты,dån
4606,du::PRN,ты,don
4607,du::PRN,ты,tun
4608,du::PRN,ты,ton
4609,du::PRN,ты,то̄нн
4610,er::PRN,он,dïhte
4611,er::PRN,он,sån
4612,er::PRN,он,son
4613,er::PRN,он,sun
4614,er::PRN,он,son
4615,er::PRN,он,со̄нн
4616,wir::PRN,мы,mijjieh
4617,wir::PRN,мы,mij
4618,wir::PRN,мы,mii
4619,wir::PRN,мы,mij
4620,wir::PRN,мы,mij
4621,wir::PRN,мы,мыйй
4622,ihr::PRN,вы,dijjie
4623,ihr::PRN,вы,dij
4624,ihr::PRN,вы,dii
4625,ihr::PRN,вы,tij
4626,ihr::PRN,вы,tij
4627,ihr::PRN,вы,тыйй
4628,sie::PRN,они,dah
4629,sie::PRN,они,sij
4630,sie::PRN,они,sii
4631,sie::PRN,они,sij
4632,sie::PRN,они,sij
4633,sie::PRN,они,сыйй
4634,was::FPRN,что,mij
4635,was::FPRN,что,mij
4636,was::FPRN,что,mii
4637,was::FPRN,что,mii
4638,was::FPRN,что,mii
4639,was::FPRN,что,мӣ
4640,wer::FPRN,кто,gie
4641,wer::FPRN,кто,guhti
4642,wer::FPRN,кто,gii
4643,wer::FPRN,кто,guhte
4644,wer::FPRN,кто,kii
4645,wer::FPRN,кто,ǩii
4646,wer::FPRN,кто,kåå´tt
4647,wer::FPRN,кто,ке̄
4648,wo::FADV,где,gusnie
4649,wo::FADV,где,gånnå
4650,wo::FADV,где,gos
4651,wo::FADV,где,kost
4652,wo::FADV,где,ko´st
4653,wo::FADV,где,касьт
4654,wohin::FADV,куда,gogka
4655,wohin::FADV,куда,gåsi
4656,wohin::FADV,куда,gosa
4657,wohin::FADV,куда,kuus
4658,wohin::FADV,куда,koozz
4659,wohin::FADV,куда,ко̄з
4660,wie::FADV,как,guktie
4661,wie::FADV,как,gumhtie
4662,wie::FADV,как,gåktu
4663,wie::FADV,как,mot
4664,wie::FADV,как,mahte
4665,wie::FADV,как,mä´htt
4666,wie::FADV,как,ко̄ххт
4667,warum::FADV,почему,man
4668,warum::FADV,почему,manen
4669,warum::FADV,почему,manne
4670,warum::FADV,почему,mane
4671,warum::FADV,почему,mondiet
4672,warum::FADV,почему,mõõzz
4673,warum::FADV,почему,mää´nn
4674,warum::FADV,почему,мэ̄йт
4675,warum::FADV,почему,мэ̄ннгуэйке
4676,wieviel::FNUM,сколько,man jeenje
4677,wieviel::FNUM,сколько,makta
4678,wieviel::FNUM,сколько,olugo
4679,wieviel::FNUM,сколько,kalle
4680,wieviel::FNUM,сколько,kâ´ll
4681,wieviel::FNUM,сколько,мэ̄ннве̄рьт
4682,wieviel::FNUM,сколько,мэ̄нлянчверьт
4683,eins::NUM,один,akte
4684,eins::NUM,один,akta
4685,eins::NUM,один,okta
4686,eins::NUM,один,ohtâ
4687,eins::NUM,один,õhtt
4688,eins::NUM,один,э̄ххт
4689,eins::NUM,один,о̄ххтэ
4690,zwei::NUM,два,göökte
4691,zwei::NUM,два,guokta
4692,zwei::NUM,два,guokte
4693,zwei::NUM,два,kyeh'ti
4694,zwei::NUM,два,kuõ´htt
4695,zwei::NUM,два,кӯххт
4696,drei::NUM,три,golme
4697,drei::NUM,три,gålmmå
4698,drei::NUM,три,golbma
4699,drei::NUM,три,kulmâ
4700,drei::NUM,три,koumm
4701,drei::NUM,три,ко̄ллм
4702,vier::NUM,четыре,njieljie
4703,vier::NUM,четыре,niellja
4704,vier::NUM,четыре,njeallje
4705,vier::NUM,четыре,nelji
4706,vier::NUM,четыре,nellj
4707,vier::NUM,четыре,не̄лльй
4708,fünf::NUM,пять,vïjhte
4709,fünf::NUM,пять,vihtta
4710,fünf::NUM,пять,vihtta
4711,fünf::NUM,пять,vittâ
4712,fünf::NUM,пять,vitt
4713,fünf::NUM,пять,выдт
4714,sechs::NUM,шесть,govhte
4715,sechs::NUM,шесть,guhtta
4716,sechs::NUM,шесть,guhtta
4717,sechs::NUM,шесть,kuttâ
4718,sechs::NUM,шесть,kutt
4719,sechs::NUM,шесть,кудт
4720,sieben::NUM,семь,tjïjhtje
4721,sieben::NUM,семь,giehtja
4722,sieben::NUM,семь,čieža
