,Concept_ID,br,lv
2233,versprechen::V,prometiñ,кыв сетны
2234,versprechen::V,prometiñ,solīt
2235,versprechen::V,prometiñ,apsolīt
2236,wünschen::V,hetiñ,кӧсйыны
2237,wünschen::V,hetiñ,vēlēt
2238,wünschen::V,hetiñ,novēlēt
2239,loben::V,feurmiñ,ошкыны
2240,loben::V,feurmiñ,lielīt
2241,küssen::V,pokat,окавны
2242,küssen::V,pokat,bučot
2243,küssen::V,pokat,skūpstīt
2244,wiegen::V,pouezañ,гудрӧдлыны
2245,wiegen::V,pouezañ,šūpot
2246,zudecken::V,goloiñ,веввттьыны
2247,zudecken::V,goloiñ,apklāt
2248,zudecken::V,goloiñ,aizsegt
2249,wecken::V,dihuniñ,садьмӧдны
2250,wecken::V,dihuniñ,чуксавны
2251,wecken::V,dihuniñ,modināt
2252,zeigen::V,diskouez,петкӧдлыны
2253,zeigen::V,diskouez,rādīt
2254,führen::V,kas,нуӧдны
2255,führen::V,kas,vadīt
2256,lehren::V,deskiñ,велӧдны
2257,lehren::V,deskiñ,mācīt
2258,lehren::V,deskiñ,iemācīt
2259,unterrichten::V,kelenn,велӧдны
2260,unterrichten::V,kelenn,apmācīt
2261,leiten::V,bleinañ,веськӧдлыны
2262,leiten::V,bleinañ,vadīt
2263,leiten::V,bleinañ,pārzināt
2264,antreiben::V,poulzañ,тэрмӧдны
2265,antreiben::V,poulzañ,urdīt
2266,antreiben::V,poulzañ,mudināt
2267,lassen::V,leuskel,тшӧктыны
2268,lassen::V,leuskel,ļaut
2269,einladen::V,pediñ,корны
2270,einladen::V,pediñ,ielūgt
2271,einladen::V,pediñ,aicināt
2272,vereinigen::V,unisañ,ӧтувтны
2273,vereinigen::V,unisañ,котыртны
2274,vereinigen::V,unisañ,vienot
2275,vereinigen::V,unisañ,apvienot
2276,besuchen::V,gweladenniñ,волыны
2277,besuchen::V,gweladenniñ,ветлыны
2278,besuchen::V,gweladenniñ,apciemot
2279,treffen::V,kejal,вочаӧдны
2280,treffen::V,kejal,паныдавны
2281,treffen::V,kejal,satikt
2282,treffen::V,kejal,sastapt
2283,treffen::V,ankontrañ,вочаӧдны
2284,treffen::V,ankontrañ,паныдавны
2285,treffen::V,ankontrañ,satikt
2286,treffen::V,ankontrañ,sastapt
2287,sich versammeln::V,bodennañ,лӧсьӧдчыны
2288,sich versammeln::V,bodennañ,salasīties
2289,sich versammeln::V,bodennañ,sapulcēties
2290,spielen::V,c'hoari,ворсны
2291,spielen::V,c'hoari,spēlēt
2292,spielen::V,c'hoari,spēlēties
2293,singen::V,kanañ,сьывны
2294,singen::V,kanañ,dziedāt
2295,tanzen::V,dañsal,йӧктыны
2296,tanzen::V,dañsal,diet
2297,tanzen::V,dañsal,dejot
2298,tanzen::V,dañsal,dancot
2299,sich trennen::V,dispartiañ,торйӧдчыны
2300,sich trennen::V,dispartiañ,šķirties
2301,sich trennen::V,dispartiañ,izšķirties
2302,verlassen::V,lezel,эновтны
2303,verlassen::V,lezel,atstāt
2304,retten::V,saveteiñ,видзны
2305,retten::V,saveteiñ,мездыны
2306,retten::V,saveteiñ,glābt
2307,bewachen::V,mesa,видзны
2308,bewachen::V,mesa,sargāt
2309,schützen::V,diwall,видзны
2310,schützen::V,diwall,pasargāt
2311,schützen::V,diwall,aizsargāt
2312,verteidigen::V,difenn,дорйыны
2313,verteidigen::V,difenn,aizstāvēt
2314,sich schlagen::V,lopañ,косясьны
2315,sich schlagen::V,lopañ,kauties
2316,sich schlagen::V,lopañ,izkauties
2317,siegen::V,trec'hiñ,вермыны
2318,siegen::V,trec'hiñ,uzvarēt
2319,ärgern::V,hegasiñ,лӧгӧдны
2320,ärgern::V,hegasiñ,лёкмӧдны
2321,ärgern::V,hegasiñ,скӧрмӧдны
2322,ärgern::V,hegasiñ,sadusmot
2323,schlagen::V,skeiñ,вартны
2324,schlagen::V,skeiñ,sist
2325,schlagen::V,skeiñ,triekt
2326,treten::V,botaouiñ,лёгны
2327,treten::V,botaouiñ,майкны
2328,treten::V,botaouiñ,mīt
2329,treten::V,botaouiñ,paspert
2330,stechen::V,pikat,бышткыны
2331,stechen::V,pikat,durt
2332,stoßen::V,stokañ,тойлыны
2333,stoßen::V,stokañ,йӧткавны
2334,stoßen::V,stokañ,grūst
2335,stehlen::V,laerezh,гусявны
2336,stehlen::V,laerezh,zagt
2337,stören::V,direnkañ,падмӧдны
2338,stören::V,direnkañ,traucēt
2339,belästigen::V,dregasiñ,дӧзмӧдны
2340,belästigen::V,dregasiñ,apgrūtināt
2341,verbergen::V,skoachañ,дзебны
2342,verbergen::V,skoachañ,сайӧдны
2343,verbergen::V,skoachañ,slēpt
2344,verbergen::V,skoachañ,paslēpt
2345,täuschen::V,tromplañ,пӧръявны
2346,täuschen::V,tromplañ,ылӧдны
2347,täuschen::V,tromplañ,mānīt
2348,täuschen::V,tromplañ,maldināt
2349,betrügen::V,lorbañ,сӧрны
2350,betrügen::V,lorbañ,krāpt
2351,betrügen::V,lorbañ,apkrāpt
2352,töten::V,lazhañ,вины
2353,töten::V,lazhañ,nāvēt
2354,töten::V,lazhañ,nogalināt
2355,wohnen::V,bezañ o chom,овны
2356,wohnen::V,bezañ o chom,dzīvot
2357,arbeiten::V,labourat,уджавны
2358,arbeiten::V,labourat,strādāt
2359,arbeiten::V,labourat,darboties
2360,sammeln::V,dastum,чукӧртны
2361,sammeln::V,dastum,vākt
2362,pflücken::V,kuntuilhañ,вотны
2363,pflücken::V,kuntuilhañ,ӧктыны
2364,pflücken::V,kuntuilhañ,raut
2365,pflücken::V,kuntuilhañ,plūkt
2366,jagen::V,chaseal,кыйсьыны
2367,jagen::V,chaseal,medīt
2368,fischen::V,pesketa,чери кыйны
2369,fischen::V,pesketa,zvejot
2370,fassen::V,pakañ,кутны
2371,fassen::V,pakañ,saķert
2372,hüten::V,geota,видзны
2373,hüten::V,geota,йирӧдны
2374,hüten::V,geota,ganīt
2375,anbinden::V,stagañ,домавны
2376,anbinden::V,stagañ,piesiet
2377,anbinden::V,stagañ,piesaistīt
2378,füttern::V,boueta,вердны
2379,füttern::V,boueta,barot
2380,melken::V,goro,лысьтыны
2381,melken::V,goro,slaukt
2382,hacken::V,difrakal,керавны
2383,hacken::V,difrakal,kapāt
2384,gießen::V,dourañ,киськавны
2385,gießen::V,dourañ,liet
2386,gießen::V,dourañ,laistīt
2387,reifen::V,azviñ,кисьмыны
2388,reifen::V,azviñ,briest
2389,zubereiten::V,keginañ,дасьтыны
2390,zubereiten::V,keginañ,taisīt
2391,zubereiten::V,keginañ,gatavot
2392,kochen::V,poazhañ,пуны
2393,kochen::V,poazhañ,vārīt
2394,backen::V,fritañ,пӧжавны
2395,backen::V,fritañ,cept
2396,braten::V,rostañ,пражитны
2397,braten::V,rostañ,cept
2398,braten::V,rostañ,cepināt
2399,stricken::V,stammañ,кӧртны
2400,stricken::V,stammañ,adīt
2401,nähen::V,gwriat,вурны
2402,nähen::V,gwriat,šūt
2403,färben::V,livañ,мичӧдны
2404,färben::V,livañ,краситны
2405,färben::V,livañ,krāsot
2406,färben::V,livañ,nokrāsot
2407,reinigen::V,naetañ,весавны
2408,reinigen::V,naetañ,tīrīt
2409,reinigen::V,naetañ,attīrīt
2410,waschen::V,gwalc'hiñ,мыськыны
2411,waschen::V,gwalc'hiñ,mazgāt
2412,abwischen::V,torchañ,чышкыны
2413,abwischen::V,torchañ,noslaucīt
2414,spülen::V,disgwalc'hiñ,пожъявны
2415,spülen::V,disgwalc'hiñ,skalot
2416,fegen::V,skubañ,чышкыны
2417,fegen::V,skubañ,slaucīt
2418,kehren::V,skubañ,чышкыны
2419,kehren::V,skubañ,mēzt
2420,baden::V,kouronkañ,купайтчыны
2421,baden::V,kouronkañ,peldēties
2422,sich waschen::V,en em walc'hiñ,мыссьыны
2423,sich waschen::V,en em walc'hiñ,mazgāties
2424,sich anziehen::V,gwiskañ,пасьтасьны
2425,sich anziehen::V,gwiskañ,apģērbties
2426,kämmen::V,kribat,сынавны
2427,kämmen::V,kribat,sukāt
2428,schmücken::V,kinklañ,мичмӧдны
2429,schmücken::V,kinklañ,rotāt
2430,schmücken::V,kinklañ,greznot
2431,sagen::V,larêt,шуны
2432,sagen::V,larêt,висьтавны
2433,sagen::V,larêt,teikt
2434,sagen::V,lavaret,шуны
2435,sagen::V,lavaret,висьтавны
2436,sagen::V,lavaret,teikt
2437,sprechen::V,komz,сёрнитны
2438,sprechen::V,komz,runāt
2439,reden::V,kaozeal,сёрнитны
2440,reden::V,kaozeal,norunāt
2441,sich unterhalten::V,balbotal,сёрнитны
2442,sich unterhalten::V,balbotal,варовитны
2443,sich unterhalten::V,balbotal,sarunāties
2444,fragen::V,goulenn,юавны
2445,fragen::V,goulenn,jautāt
2446,bitten::V,goulenn,корны
2447,bitten::V,goulenn,lūgt
2448,bitten::V,goulenn,prasīt
2449,erzählen::V,kontañ,висьтавны
2450,erzählen::V,kontañ,stāstīt
2451,mitteilen::V,kemenn,юӧртны
2452,mitteilen::V,kemenn,висьтавны
2453,mitteilen::V,kemenn,pavēstīt
2454,nennen::V,anviñ,шуны
2455,nennen::V,anviñ,ним сетны
2456,nennen::V,anviñ,saukt
2457,rufen::V,gelver,корны
2458,rufen::V,gelver,saukt
2459,prahlen::V,fougeal,ошйысьны
2460,prahlen::V,fougeal,lielīties
2461,übersetzen::V,treiñ,вуджӧдны
2462,übersetzen::V,treiñ,tulkot
2463,übersetzen::V,treiñ,pārtulkot
2464,denken::V,soñjal,мӧвпавны
2465,denken::V,soñjal,domāt
2466,glauben::V,krediñ,эскыны
2467,glauben::V,krediñ,ticēt
2468,bemerken::V,apresevañ,казявны
2469,bemerken::V,apresevañ,ievērot
2470,bemerken::V,apresevañ,ieraudzīt
2471,erkennen::V,anavout,тӧдмавны
2472,erkennen::V,anavout,pazīt
2473,erkennen::V,anavout,atpazīt
2474,begreifen::V,meizañ,вежӧртны
2475,begreifen::V,meizañ,гӧгӧрвоны
2476,begreifen::V,meizañ,jēgt
2477,begreifen::V,meizañ,apjēgt
2478,verstehen::V,kompren,вежӧртны
2479,verstehen::V,kompren,гӧгӧрвоны
2480,verstehen::V,kompren,saprast
2481,lernen::V,deskiñ,вeлöдчыны
2482,lernen::V,deskiñ,mācīties
2483,wissen::V,gouzout,тӧдны
2484,wissen::V,gouzout,zināt
2485,sich erinnern an::V,kaout soñj e,казьтывны
2486,sich erinnern an::V,kaout soñj e,дум вылӧ уськӧдны
2487,sich erinnern an::V,kaout soñj e,atminēties
2488,vergessen::V,ankouaat,вунӧдны
2489,vergessen::V,ankouaat,mirst
2490,vergessen::V,ankouaat,aizmirst
2491,messen::V,muzuliañ,муртавны
2492,messen::V,muzuliañ,mērīt
2493,zählen::V,kontañ,лыддьыны
2494,zählen::V,kontañ,skaitīt
2495,rechnen::V,jedañ,лыддьыны
2496,rechnen::V,jedañ,rēķināt
2497,lesen::V,lenn,лыддьыны
2498,lesen::V,lenn,lasīt
2499,malen::V,livañ,серпасавны
2500,malen::V,livañ,gleznot
2501,zeichnen::V,tresañ,серпасавны
2502,zeichnen::V,tresañ,zīmēt
2503,schreiben::V,skrivañ,гижны
2504,schreiben::V,skrivañ,rakstīt
2505,besitzen::V,kaout,лоны
2506,besitzen::V,kaout,piederēt
2507,kaufen::V,prenañ,ньӧбны
2508,kaufen::V,prenañ,pirkt
2509,verkaufen::V,gwerzhañ,вузавны
2510,verkaufen::V,gwerzhañ,pārdot
2511,bezahlen::V,paeañ,мынтыны
2512,bezahlen::V,paeañ,мынтысьны
2513,bezahlen::V,paeañ,apmaksāt
2514,zahlen::V,paeañ,мынтыны
2515,zahlen::V,paeañ,maksāt
2516,beherrschen::V,mestroniañ,ас улын кутны
2517,beherrschen::V,mestroniañ,valdīt
2518,ertragen::V,anduriñ,пыкны
2519,ertragen::V,anduriñ,лэптыны
2520,ertragen::V,anduriñ,panest
2521,ertragen::V,anduriñ,paciest
2522,Grube::N,,гу
2523,Grube::N,,bedre
2524,Spur::N,,туй
2525,Spur::N,,pēda
2526,Lehm::N,,сёй
2527,Lehm::N,,māls
2528,Laut::N,,шы
2529,Laut::N,,skaņa
2530,Winkel::N,,пельӧс
2531,Winkel::N,,leņķis
2532,Lagerfeuer::N,,бипур
2533,Lagerfeuer::N,,ugunskurs
2534,vergebens::ADV,,весьшӧрӧ
2535,vergebens::ADV,,velti
2536,untergehen[Sonne]::V,,пуксьыны
2537,untergehen[Sonne]::V,,noiet
2538,untergehen[Sonne]::V,,rietēt
2539,läuten::V,,жургыны
2540,läuten::V,,zvanīt
2541,klingeln::V,,звӧнитны
2542,klingeln::V,,zvanīt
2543,sich fürchten::V,,повны
2544,sich fürchten::V,,bīties
2545,sich fürchten::V,,baidīties
2546,fürchten::V,,повны
2547,fürchten::V,,baidīties no
2548,gelingen::V,,артмыны
2549,gelingen::V,,izdoties
2550,geraten::V,,сюрны
2551,geraten::V,,веськавны
2552,geraten::V,,veikties
2553,schwenken::V,,ӧвтны
2554,schwenken::V,,шенасьны
2555,schwenken::V,,vēzēt
2556,schwenken::V,,vēcināt
2557,reichen::V,,сетны
2558,reichen::V,,padot
2559,reichen::V,,sniegt
2560,aufziehen::V,,быдтыны
2561,aufziehen::V,,uzaudzināt
2562,schießen::V,,лыйны
2563,schießen::V,,šaut
2564,schießen::V,,šaudīt
2565,treiben::V,,вӧтлыны
2566,treiben::V,,dzīt
2567,umrühren::V,,сорлавны
2568,umrühren::V,,maisīt
2569,umrühren::V,,apmaisīt
2570,ausziehen::V,,пӧрччӧдны
2571,ausziehen::V,,noģērbt
2572,anziehen::V,,кӧмавны
2573,anziehen::V,,пасьтавны
2574,anziehen::V,,uzvilkt
