,Concept_ID,ce,hi
1431,täuschen::V,ӏexo,धोखा देना
1432,betrügen::V,ледан,धोखा देना
1433,töten::V,ден,मारना
1434,töten::V,ден,मार डालना
1435,wohnen::V,даха,रहना
1436,arbeiten::V,къахьега,काम करना
1437,sammeln::V,гулдан,जमा करना
1438,pflücken::V,даха,चुनना
1439,pflücken::V,даха,तोड़ना
1440,jagen::V,талла,आखेट करना
1441,jagen::V,талла,शिकार करना
1442,fischen::V,чӏерий леца,मछली पकड़ना
1443,fassen::V,лаца,पकड़ना
1444,fassen::V,схьалаца,पकड़ना
1445,hüten::V,лардан,चराना
1446,treiben::V,лахка,हाँकना
1447,anbinden::V,дӏадехка,बाँधना
1448,füttern::V,хӏума яла,खिलाना
1449,melken::V,оза,दुहना
1450,gießen::V,хи тоха,सींचना
1451,reifen::V,хьекъа,पकना
1452,zubereiten::V,кечъян,पकाना
1453,zubereiten::V,кхача бан,पकाना
1454,kochen::V,кхача бан,पकाना
1455,kochen::V,кхача бан,राँधना
1456,backen::V,датта,पकाना
1457,braten::V,кхарза,तलना
1458,braten::V,кхарза,भूनना
1459,umrühren::V,кего,फेंटना
1460,nähen::V,тега,सीना
1461,färben::V,басардан,रँगना
1462,reinigen::V,цӏандан,साफ़ करना
1463,reinigen::V,цӏандан,शुद्ध करना
1464,waschen::V,йила,धोना
1465,waschen::V,йитта,धोना
1466,waschen::V,дӏадайа,धोना
1467,abwischen::V,дӏадайа,पोंछ्ना
1468,spülen::V,хи кхарза,माँजना
1469,spülen::V,хи кхарза,खँगालना
1470,fegen::V,нуй хьакха,बुहारना
1471,kehren::V,нуй хьакха,झाड़ना
1472,baden::V,лийча,स्नान करना
1473,sich waschen::V,юьхь йила,नहाना
1474,sich waschen::V,юьхь йила,हाथ-मुँह धोना
1475,ausziehen::V,духар дӏадаккха,उतारना
1476,sich anziehen::V,духа,कपड़े पहनना
1477,kämmen::V,ехк хьакха,कंघी करना
1478,schmücken::V,хаздан,सजाना
1479,schmücken::V,хаздан,सँवारना
1480,sagen::V,ала,कहना
1481,sagen::V,ала,बताना
1482,sprechen::V,баха,बोलना
1483,sprechen::V,мотт бийца,बोलना
1484,reden::V,къамел дан,बोलना
1485,reden::V,къамел дан,बात करना
1486,sich unterhalten::V,къамел дан,बात करना
1487,sich unterhalten::V,къамел дан,बातचीत करना
1488,fragen::V,хатта,पूछ्ना
1489,fragen::V,хатта,प्रश्न करना
1490,bitten::V,деха,माँगना से
1491,erzählen::V,дийца,बताना
1492,mitteilen::V,хаам бан,ख़बर देना
1493,mitteilen::V,хаам бан,सूचना देना
1494,nennen::V,цӏе яккха,नाम देना
1495,rufen::V,кхайкха,बुलाना
1496,prahlen::V,куралла ян,शेख़ी बघारना
1497,prahlen::V,дозалла дан,शेख़ी बघारना
1498,übersetzen::V,гоч дан,अनुवाद करना
1499,denken::V,ойла ян,सोचना
1500,glauben::V,теша,विश्वास करना
1501,bemerken::V,ган,ध्यान देना पर
1502,erkennen::V,довза,पहचानना
1503,begreifen::V,кхета,समझना
1504,verstehen::V,кхета,सुनना
1505,lernen::V,деша,पढ़ना
1506,wissen::V,хаа,जानना
1507,wissen::V,хаа,मालूम होना
1508,sich erinnern an::V,дагадан,याद करना
1509,vergessen::V,дицдала,भूलना
1510,vergessen::V,дицдала,बिसारना
1511,messen::V,дуста,नापना
1512,zählen::V,дагардан,गिनना
1513,rechnen::V,лара,गणना करना
1514,rechnen::V,лара,हिसाब करना
1515,lesen::V,еша,पढ़ना
1516,malen::V,сурт дилла,कींचना
1517,zeichnen::V,сурт дилла,चित्र कींचना
1518,schreiben::V,яздан,लिखना
1519,besitzen::V,доладан,मालिक होना
1520,besitzen::V,доладан,स्वामी होना
1521,kaufen::V,эца,ख़रीदना
1522,verkaufen::V,дохка,बेचना
1523,bezahlen::V,мах бала,चुकाना
1524,bezahlen::V,мах бала,अदा करना
1525,zahlen::V,мах бала,अदा करना
1526,beherrschen::V,собаре хила,शासन करना पर
1527,ertragen::V,лан,सहना
1528,ertragen::V,сатоха,सहना
1529,ertragen::V,садетта,सहना
1530,Schwarm::N,,झुंड
1531,Schlinge::N,,फँदा
1532,Art::N,,तरह
1533,Art::N,,क़िस्म
1534,Entfernung::N,,दूरी
1535,Entfernung::N,,फ़ासला
1536,Griff::N,,मूठ
1537,Griff::N,,हत्था
1538,Figur::N,,मूर्ति
1539,Bogen[Waffe]::N,,कमान
1540,so::ADV,,ऐसा
1541,abnehmen::V,,घटना
1542,sausen::V,,बड़ी तेज़ी से चलना
1543,wenden::V,,पलटना
1544,wenden::V,,मोड़ना
1545,hacken::V,,काटना
1546,stricken::V,,बुनना
1547,anziehen::V,,पहनना
