,Concept_ID,os,ka
1291,aufziehen::V,хъомыл кӕнын,აღზრდის
1292,leiten::V,разамынд дӕттын,აწარმოებს
1293,leiten::V,разамынд дӕттын,ხელმძღვანელობს
1294,antreiben::V,тагъд кæнын,დააჩქარებს
1295,antreiben::V,рог кæнын,დააჩქარებს
1296,lassen::V,кæнын,ა--ინებს
1297,einladen::V,ӕрхонын,მოიპატიჟებს
1298,einladen::V,ӕрбахонын,მოიპატიჟებს
1299,vereinigen::V,баиу кӕнын,შეაერთებს
1300,besuchen::V,абæрæг кæнын,სანახავად მიდის
1301,besuchen::V,бабæрæг кæнын,სანახავად მიდის
1302,besuchen::V,бауайын,სანახავად მიდის
1303,treffen::V,фембæлын,შეხვდება
1304,sich versammeln::V,æрæмбырд уын,შეიკრიბება
1305,spielen::V,хъазын,ეთამაშება
1306,singen::V,зарын,მღერის
1307,tanzen::V,кафын,ცეკვავს
1308,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,მოშორდება
1309,verlassen::V,ныууадзын,მიატოვებს
1310,retten::V,фервӕзын кӕнын,იხსნის
1311,retten::V,фервӕзын кӕнын,გადაარჩენს
1312,bewachen::V,хъахъхъӕнын,დარაჯობს
1313,bewachen::V,хъахъхъӕнын,უთვალთვალებს
1314,schützen::V,хъахъхъӕнын,დაიფარავს
1315,verteidigen::V,бахизын,დაიცავს
1316,sich schlagen::V,хыл кæнын,იჩხუბებს
1317,schießen::V,ӕхсын,ისვრის
1318,siegen::V,басӕттын,გაიმარჯვებს
1319,siegen::V,фӕуӕлахиз уӕвын,გაიმარჯვებს
1320,ärgern::V,мӕсты кӕнын,აჯავრებს
1321,schlagen::V,ныццæвын,ცემს
1322,stechen::V,фæрæхойын,სჩხვლეტს
1323,stoßen::V,риуыгъын,დაეჯახება
1324,stehlen::V,давын,ქურდობს
1325,stehlen::V,давын,მოიპარავს
1326,stören::V,хъыгдарын,შეაწუხებს
1327,belästigen::V,хъыгдарын,მობეზრდება
1328,verbergen::V,бамбӕхсын,დამალავს
1329,verbergen::V,басусӕг кӕнын,დამალავს
1330,täuschen::V,фӕливын,შეცდებს
1331,täuschen::V,асайын,შეცდებს
1332,betrügen::V,асайын,მოატყუებს
1333,töten::V,амарын,მოკლავს
1334,wohnen::V,цӕрын,ცხოვრობს
1335,wohnen::V,цӕрын,ბინადრობს
1336,arbeiten::V,кусын,მუშაობს
1337,sammeln::V,æртонын,შეკრებს
1338,pflücken::V,тонын,კრეფს
1339,jagen::V,цуан кæнын,ნადირობს
1340,fischen::V,кæсаг ахсын æнгуырæй,თევზაობს
1341,fischen::V,æнгуыр дарын,თევზაობს
1342,fassen::V,ӕрцахсын,დააჭერს
1343,hüten::V,хизын,მწყემსავს
1344,treiben::V,скъӕрын,მიერეკება
1345,anbinden::V,бабæттын,მიაბამს
1346,anbinden::V,æрбæттын,მიაბამს
1347,füttern::V,холлаг дæттын,აჭმევს
1348,füttern::V,холлаг æвæрын,აჭმევს
1349,füttern::V,дарын,აჭმევს
1350,melken::V,дуцын,წველის
1351,hacken::V,кæрдын,კეპავს
1352,hacken::V,лыгтæ кæнын,კეპავს
1353,gießen::V,бакалын,რწყავს
1354,reifen::V,срæгъæд уын,მწიფდება
1355,reifen::V,сцæттæ уын,მწიფდება
1356,zubereiten::V,сцӕттӕ кӕнын,მოამზადებს
1357,kochen::V,фыцын,მოხარშავს
1358,backen::V,фыцын,გამოაცხობს
1359,braten::V,цурын,შეწვავს
1360,umrühren::V,ахæццæ кæнын,შეურევს
1361,umrühren::V,ахæццæ кæнын,გათქვეფს
1362,umrühren::V,азмæнтын,შეურევს
1363,umrühren::V,азмæнтын,გათქვეფს
1364,umrühren::V,астауын,შეურევს
1365,umrühren::V,астауын,გათქვეფს
1366,stricken::V,кæнын,ქსოვს
1367,stricken::V,бийын,ქსოვს
1368,nähen::V,хуыйын,გაკერავს
1369,färben::V,ахорын,შეღებავს
1370,reinigen::V,ссыгъдæг кæнын,გაწმენდს
1371,reinigen::V,ссыгъдæг кæнын,გასუფთავებს
1372,reinigen::V,ныссыгъдæг кæнын,გაწმენდს
1373,reinigen::V,ныссыгъдæг кæнын,გასუფთავებს
1374,reinigen::V,ныссæрфын,გაწმენდს
1375,reinigen::V,ныссæрфын,გასუფთავებს
1376,waschen::V,ӕхсын,გარეცხავს
1377,abwischen::V,сӕрфын,წაშლის
1378,spülen::V,æнхъæвзын,გაავლებს
1379,fegen::V,мӕрзын,დაბლანდავს
1380,kehren::V,мӕрзын,დაგვის
1381,baden::V,хи найын,ბანაობს
1382,sich waschen::V,хи æхсын,იბანება
1383,ausziehen::V,ласын,გაიხდის
1384,anziehen::V,скæнын,ჩაიცვამს
1385,sich anziehen::V,дзаума скæнын,ჩაიცვამს
1386,sich anziehen::V,дарæс скæнын,ჩაიცვამს
1387,kämmen::V,ныффасын,დავარცხნის
1388,kämmen::V,æрфасын,დავარცხნის
1389,schmücken::V,фӕлындын,მორთავს
1390,sagen::V,зæгъын,იტყვის
1391,sprechen::V,дзурын,ლაპარაკობს
1392,reden::V,ныхас кӕнын,საუბრობს
1393,sich unterhalten::V,ныхас кæнын,ბაასობს
1394,sich unterhalten::V,ныхас кæнын,მუსაიფობს
1395,fragen::V,фӕрсын,ჰკითხავს
1396,bitten::V,курын,სთხოვს
1397,erzählen::V,радзурын,მოუთხრობს
1398,erzählen::V,ратаурæгъ кæнын,მოუთხრობს
1399,mitteilen::V,фехъусын кæнын,აუწყებს
1400,mitteilen::V,фехъусын кæнын,აცნობებს
1401,nennen::V,хонын,უწოდებს
1402,rufen::V,сидын,დაუძახებს
1403,prahlen::V,ӕппӕлын,ტრაბახობს
1404,übersetzen::V,ратæлмац кæнын,გადათარგმნის
1405,denken::V,ӕнхъӕлын,ფიქრობს
1406,denken::V,ӕнхъӕлын,აზროვნებს
1407,denken::V,хъуыды кӕнын,ფიქრობს
1408,denken::V,хъуыды кӕнын,აზროვნებს
1409,glauben::V,уырнын,სჯერა
1410,bemerken::V,фенын,შენიშვნავს
1411,erkennen::V,базонын,გამოიცნობს
1412,begreifen::V,ӕмбарын,გაიგებს
1413,begreifen::V,бамбарын,გაიგებს
1414,lernen::V,ахуыр кӕнын,ისწავლის
1415,wissen::V,зонын,ეცოდინება
1416,sich erinnern an::V,зæрдыл æрлæууын,მოიგონებს
1417,sich erinnern an::V,зæрдыл æрлæууын,გაიხსენებს
1418,sich erinnern an::V,æрымысын,მოიგონებს
1419,sich erinnern an::V,æрымысын,გაიხსენებს
1420,sich erinnern an::V,æрбаймысын,მოიგონებს
1421,sich erinnern an::V,æрбаймысын,გაიხსენებს
1422,sich erinnern an::V,æрхъуыды кæнын,მოიგონებს
1423,sich erinnern an::V,æрхъуыды кæнын,გაიხსენებს
1424,vergessen::V,ферох кæнын,ივიწყებს
1425,vergessen::V,айрох кæнын,ივიწყებს
1426,messen::V,барын,ზომავს
1427,zählen::V,нымайын,ითვლის
1428,rechnen::V,хынцын,გაიანგარიშებს
1429,lesen::V,кӕсын,კითხულობს
1430,lesen::V,фӕрсын,კითხულობს
1431,malen::V,ныв кӕнын,ხატავს
1432,zeichnen::V,ныв кӕнын,ხაზავს
1433,schreiben::V,фыссын,დაწერს
1434,besitzen::V,хицау уын,ექნება
1435,kaufen::V,балхӕнын,ყიდულობს
1436,verkaufen::V,уӕй кӕнын,გაყიდის
1437,bezahlen::V,бафидын,გადაიხდის
1438,zahlen::V,фидын,გადაიხდის
1439,beherrschen::V,æлдариуæг кæнын,ფლობს
1440,ertragen::V,бавзарын,მოითმენს
1441,Leine::N,,ჯაჭვი
1442,rauschen::V,,შრიალებს
1443,treten::V,,პანღურს ამოჰკრავს
1444,verstehen::V,,გაიგონებს
