,Concept_ID,ro,os
1439,besuchen::V,face o vizită,бауайын
1440,treffen::V,întâlni,фембæлын
1441,sich versammeln::V,se aduna,æрæмбырд уын
1442,spielen::V,se juca,хъазын
1443,singen::V,cânta,зарын
1444,tanzen::V,dansa,кафын
1445,sich trennen::V,se separa,фæйнæрдæм фæцæуын айхæлын
1446,sich trennen::V,se despărți,фæйнæрдæм фæцæуын айхæлын
1447,verlassen::V,părăsi,ныууадзын
1448,verlassen::V,abandona,ныууадзын
1449,retten::V,salva,фервӕзын кӕнын
1450,bewachen::V,păzi,хъахъхъӕнын
1451,schützen::V,ocroti,хъахъхъӕнын
1452,schützen::V,proteja,хъахъхъӕнын
1453,verteidigen::V,apăra,бахизын
1454,sich schlagen::V,se bate,хыл кæнын
1455,schießen::V,trage,ӕхсын
1456,siegen::V,birui,басӕттын
1457,siegen::V,birui,фӕуӕлахиз уӕвын
1458,siegen::V,învinge,басӕттын
1459,siegen::V,învinge,фӕуӕлахиз уӕвын
1460,ärgern::V,supăra,мӕсты кӕнын
1461,schlagen::V,lovi,ныццæвын
1462,treten::V,călca,
1463,stechen::V,înțepa,фæрæхойын
1464,stechen::V,împunge,фæрæхойын
1465,stoßen::V,împinge,риуыгъын
1466,stehlen::V,fura,давын
1467,stören::V,deranja,хъыгдарын
1468,belästigen::V,importuna,хъыгдарын
1469,verbergen::V,ascunde,бамбӕхсын
1470,verbergen::V,ascunde,басусӕг кӕнын
1471,täuschen::V,amăgi,фӕливын
1472,täuschen::V,amăgi,асайын
1473,betrügen::V,înșela,асайын
1474,töten::V,omorî,амарын
1475,wohnen::V,sta,цӕрын
1476,wohnen::V,locui,цӕрын
1477,arbeiten::V,lucra,кусын
1478,sammeln::V,aduna,æртонын
1479,sammeln::V,colecționa,æртонын
1480,pflücken::V,culege,тонын
1481,jagen::V,vâna,цуан кæнын
1482,fischen::V,pescui,кæсаг ахсын æнгуырæй
1483,fischen::V,pescui,æнгуыр дарын
1484,fassen::V,prinde,ӕрцахсын
1485,hüten::V,paște,хизын
1486,treiben::V,mână,скъӕрын
1487,anbinden::V,lega,бабæттын
1488,anbinden::V,lega,æрбæттын
1489,füttern::V,da de mâncare,холлаг дæттын
1490,füttern::V,da de mâncare,холлаг æвæрын
1491,füttern::V,da de mâncare,дарын
1492,melken::V,mulge,дуцын
1493,hacken::V,toca,кæрдын
1494,hacken::V,toca,лыгтæ кæнын
1495,hacken::V,sparge,кæрдын
1496,hacken::V,sparge,лыгтæ кæнын
1497,gießen::V,uda,бакалын
1498,reifen::V,pârgui,срæгъæд уын
1499,reifen::V,pârgui,сцæттæ уын
1500,zubereiten::V,găti,сцӕттӕ кӕнын
1501,kochen::V,găti,фыцын
1502,backen::V,coace,фыцын
1503,braten::V,coace,цурын
1504,umrühren::V,mesteca,ахæццæ кæнын
1505,umrühren::V,mesteca,азмæнтын
1506,umrühren::V,mesteca,астауын
1507,stricken::V,împleti,кæнын
1508,stricken::V,împleti,бийын
1509,nähen::V,coase,хуыйын
1510,färben::V,vopsi,ахорын
1511,färben::V,colora,ахорын
1512,reinigen::V,curăți,ссыгъдæг кæнын
1513,reinigen::V,curăți,ныссыгъдæг кæнын
1514,reinigen::V,curăți,ныссæрфын
1515,waschen::V,spăla,ӕхсын
1516,abwischen::V,șterge,сӕрфын
1517,spülen::V,clăti,æнхъæвзын
1518,fegen::V,mătura,мӕрзын
1519,kehren::V,mătura,мӕрзын
1520,baden::V,se scălda,хи найын
1521,sich waschen::V,se spăla,хи æхсын
1522,ausziehen::V,și scoate,ласын
1523,anziehen::V,îmbrăca,скæнын
1524,sich anziehen::V,se îmbrăca,дзаума скæнын
1525,sich anziehen::V,se îmbrăca,дарæс скæнын
1526,kämmen::V,pieptăna,ныффасын
1527,kämmen::V,pieptăna,æрфасын
1528,schmücken::V,împodobi,фӕлындын
1529,sagen::V,zice,зæгъын
1530,sagen::V,spune,зæгъын
1531,sprechen::V,vorbi,дзурын
1532,reden::V,vorbi,ныхас кӕнын
1533,reden::V,discuta,ныхас кӕнын
1534,sich unterhalten::V,conversa,ныхас кæнын
1535,sich unterhalten::V,sta de vorbă,ныхас кæнын
1536,fragen::V,întreba,фӕрсын
1537,bitten::V,ruga,курын
1538,erzählen::V,spune,радзурын
1539,erzählen::V,spune,ратаурæгъ кæнын
1540,erzählen::V,povesti,радзурын
1541,erzählen::V,povesti,ратаурæгъ кæнын
1542,mitteilen::V,comunica,фехъусын кæнын
1543,mitteilen::V,înștiința,фехъусын кæнын
1544,nennen::V,numi,хонын
1545,nennen::V,chema,хонын
1546,rufen::V,chema,сидын
1547,prahlen::V,se făli,ӕппӕлын
1548,übersetzen::V,traduce,ратæлмац кæнын
1549,denken::V,gândi,ӕнхъӕлын
1550,denken::V,gândi,хъуыды кӕнын
1551,glauben::V,crede,уырнын
1552,bemerken::V,observa,фенын
1553,erkennen::V,cunoaște,базонын
1554,erkennen::V,recunoaște,базонын
1555,begreifen::V,pricepe,ӕмбарын
1556,begreifen::V,pricepe,бамбарын
1557,begreifen::V,înțelege,ӕмбарын
1558,begreifen::V,înțelege,бамбарын
1559,verstehen::V,înțelege,
1560,lernen::V,învăța,ахуыр кӕнын
1561,wissen::V,ști,зонын
1562,sich erinnern an::V,a-și aminti de,зæрдыл æрлæууын
1563,sich erinnern an::V,a-și aminti de,æрымысын
1564,sich erinnern an::V,a-și aminti de,æрбаймысын
1565,sich erinnern an::V,a-și aminti de,æрхъуыды кæнын
1566,vergessen::V,uita,ферох кæнын
1567,vergessen::V,uita,айрох кæнын
1568,messen::V,măsura,барын
1569,zählen::V,număra,нымайын
1570,rechnen::V,calcula,хынцын
1571,lesen::V,citi,кӕсын
1572,lesen::V,citi,фӕрсын
1573,malen::V,picta,ныв кӕнын
1574,zeichnen::V,desena,ныв кӕнын
1575,schreiben::V,scrie,фыссын
1576,besitzen::V,avea,хицау уын
1577,besitzen::V,poseda,хицау уын
1578,kaufen::V,cumpăra,балхӕнын
1579,verkaufen::V,vinde,уӕй кӕнын
1580,bezahlen::V,plăti,бафидын
1581,bezahlen::V,achita,бафидын
1582,zahlen::V,plăti,фидын
1583,beherrschen::V,stăpâni,æлдариуæг кæнын
1584,ertragen::V,răbda,бавзарын
1585,ertragen::V,suporta,бавзарын
