,Concept_ID,mn,sq
1498,rechnen::V,тооцоох,llogaris
1499,lesen::V,унших,lexoj
1500,lesen::V,унших,këndoj
1501,malen::V,зурах,lyej
1502,zeichnen::V,дүрслэн бичих,vizatoj
1503,schreiben::V,бичих,shkruaj
1504,besitzen::V,эзэмших,kam
1505,kaufen::V,худалдан авах,blej
1506,verkaufen::V,худалдах,shes
1507,bezahlen::V,төлөх,paguaj
1508,zahlen::V,төлөх,paguaj
1509,beherrschen::V,эзэмших,zotëroj
1510,ertragen::V,тэсэх,duroj
