,Concept_ID,ps,lt
1457,reifen::V,رسېدل,sirpti
1458,zubereiten::V,تیارول,ruošti
1459,zubereiten::V,تیارول,gaminti
1460,kochen::V,پخول,virti
1461,kochen::V,پخول,virinti
1462,backen::V,پخول,kepti
1463,braten::V,وريتول,kepti
1464,braten::V,وريتول,kepinti
1465,umrühren::V,لړل,maišyti
1466,umrühren::V,لړل,pamaišyti
1467,stricken::V,اوبدل,megzti
1468,nähen::V,ګنډل,siūti
1469,färben::V,رنګول,dažyti
1470,färben::V,رنګول,nudažyti
1471,reinigen::V,صافول,valyti
1472,reinigen::V,صافول,švarinti
1473,waschen::V,مینځل,plauti
1474,waschen::V,مینځل,mazgoti
1475,waschen::V,مینځل,skalbti
1476,abwischen::V,وچول,nušluostyti
1477,spülen::V,کنګالول,plauti
1478,spülen::V,کنګالول,skalauti
1479,fegen::V,جارو کول,šluoti
1480,kehren::V,جارو کول,šluoti
1481,baden::V,لمبېدل,maudytis
1482,sich waschen::V,ځان مينځل,praustis
1483,ausziehen::V,کښل,numauti
1484,ausziehen::V,کښل,nuvilkti
1485,ausziehen::V,ایستل,numauti
1486,ausziehen::V,ایستل,nuvilkti
1487,anziehen::V,اغوستل,mauti
1488,anziehen::V,اغوستل,apsivilkti
1489,sich anziehen::V,کالی اغوستل,rengtis
1490,sich anziehen::V,کالی اغوستل,apsirengti
1491,kämmen::V,ګمنځول,šukuoti
1492,schmücken::V,ښکلی کول,puošti
1493,schmücken::V,ښکلی کول,dabinti
1494,schmücken::V,ښکلی کول,gražinti
1495,sagen::V,وېل,tarti
1496,sprechen::V,وېل,kalbėti
1497,sprechen::V,غږېدل,kalbėti
1498,reden::V,ګړېدل,šnekėti
1499,reden::V,خبرې کول,šnekėti
1500,sich unterhalten::V,خبری کول,kalbėtis
1501,sich unterhalten::V,خبری کول,šnekučiuotis
1502,fragen::V,پوښتنه کول,klausti
1503,bitten::V,غوښتل,prašyti
1504,erzählen::V,کيسه کول,pasakoti
1505,erzählen::V,حکايت کول,pasakoti
1506,mitteilen::V,خبرول,skelbti
1507,mitteilen::V,خبرول,pranešti
1508,mitteilen::V,خبر ورکول,skelbti
1509,mitteilen::V,خبر ورکول,pranešti
1510,nennen::V,نوم ايښودل,vadinti
1511,nennen::V,نوم ايښودل,vardyti
1512,rufen::V,بلل,šaukti
1513,rufen::V,بلل,kviesti
1514,prahlen::V,لاپې وهل,girtis
1515,übersetzen::V,ژباړل,versti
1516,übersetzen::V,ژباړل,išversti
1517,übersetzen::V,ترجمه کول,versti
1518,übersetzen::V,ترجمه کول,išversti
1519,denken::V,فکر کول,galvoti
1520,glauben::V,باور کول,manyti
1521,glauben::V,باور کول,tikėti
1522,bemerken::V,لیدل,pamatyti
1523,bemerken::V,لیدل,pastebėti
1524,erkennen::V,پېژندل,pažinti
1525,erkennen::V,پېژندل,atpažinti
1526,begreifen::V,رسېدل,suvokti
1527,begreifen::V,پوهېدل,suvokti
1528,verstehen::V,پوهېدل,suprasti
1529,lernen::V,زده کول,mokytis
1530,lernen::V,درس لوستل,mokytis
1531,wissen::V,پوهېدل,žinoti
1532,sich erinnern an::V,یادول,prisiminti
1533,sich erinnern an::V,په یاد راوړل,prisiminti
1534,vergessen::V,هېرول,užmiršti
1535,messen::V,اندازه کول,matuoti
1536,zählen::V,شمارل,skaičiuoti
1537,rechnen::V,حسابول,skaičiuoti
1538,lesen::V,لوستل,skaityti
1539,malen::V,رسمول,tapyti
1540,zeichnen::V,رسمول,piešti
1541,zeichnen::V,رسمول,žymėti
1542,zeichnen::V,رسمول,braižyti
1543,schreiben::V,لیکل,rašyti
1544,besitzen::V,لرل,turėti
1545,kaufen::V,رانیول,pirkti
1546,verkaufen::V,خرڅول,parduoti
1547,bezahlen::V,تأدیه کول,apmokėti
1548,zahlen::V,کسات اخيستل,mokėti
1549,beherrschen::V,تسلط لرل,valdyti
1550,ertragen::V,زغمل,kę̃sti
1551,ertragen::V,زغمل,pakelti
1552,ertragen::V,زغمل,iškę̃sti
1553,Barsch::N,,ešerys
1554,Hecht::N,,lydeka
