,Concept_ID,se,sq
4333,wertvoll::A,tiivrâs,çmuar
4334,wertvoll::A,tiivrâs,vlershëm
4335,wertvoll::A,kaallâš,çmuar
4336,wertvoll::A,kaallâš,vlershëm
4337,wertvoll::A,а̄ррвъесь,çmuar
4338,wertvoll::A,а̄ррвъесь,vlershëm
4339,wertvoll::A,ко̄а̄ллшэсь,çmuar
4340,wertvoll::A,ко̄а̄ллшэсь,vlershëm
4341,blind::A,tjelmehts,qorr
4342,blind::A,tjelmehts,verbër
4343,blind::A,tjalmedibme,qorr
4344,blind::A,tjalmedibme,verbër
4345,blind::A,čalmmeheapme,qorr
4346,blind::A,čalmmeheapme,verbër
4347,blind::A,čuovggaheapme,qorr
4348,blind::A,čuovggaheapme,verbër
4349,blind::A,šoohâd,qorr
4350,blind::A,šoohâd,verbër
4351,blind::A,ča'lmettem,qorr
4352,blind::A,ča'lmettem,verbër
4353,blind::A,čââ´lmte´m,qorr
4354,blind::A,čââ´lmte´m,verbër
4355,blind::A,чальмхем,qorr
4356,blind::A,чальмхем,verbër
4357,taub::A,bieljehts,shurdhër
4358,taub::A,bieljedibme,shurdhër
4359,taub::A,bealjeheapmi,shurdhër
4360,taub::A,pel'jittem,shurdhër
4361,taub::A,pee´lljte´m,shurdhër
4362,taub::A,пе̄лльйхем,shurdhër
4363,taub::A,кулхэмесь,shurdhër
4364,taub::A,кулнаххьтэм,shurdhër
4365,kräftig::A,veaksehks,fuqishëm
4366,kräftig::A,gievrra,fuqishëm
4367,kräftig::A,gievra,fuqishëm
4368,kräftig::A,viek'sâ,fuqishëm
4369,kräftig::A,viõhss,fuqishëm
4370,kräftig::A,вӣгкъесь,fuqishëm
4371,kräftig::A,тоаввсамусс,fuqishëm
4372,stark::A,raavtehtje,fortë
4373,stark::A,nanos,fortë
4374,stark::A,gievrra,fortë
4375,stark::A,kievra,fortë
4376,stark::A,nanus,fortë
4377,stark::A,viek'sâ,fortë
4378,stark::A,raavâs,fortë
4379,stark::A,роавас,fortë
4380,schwach::A,dåsmoes,dobët
4381,schwach::A,fámodibme,dobët
4382,schwach::A,fámoheapme,dobët
4383,schwach::A,njuoras,dobët
4384,schwach::A,hiäju,dobët
4385,schwach::A,njuorâs,dobët
4386,schwach::A,rââ´šš,dobët
4387,schwach::A,njuõrâs,dobët
4388,schwach::A,рашшь,dobët
4389,schwach::A,ражесь,dobët
4390,schwach::A,са̄мхэм,dobët
4391,fett::A,buajtehks,dhjamur
4392,fett::A,buojdák,dhjamur
4393,fett::A,buoidi,dhjamur
4394,fett::A,puáidáh,dhjamur
4395,fett::A,pueidaǥ,dhjamur
4396,fett::A,пуййт,dhjamur
4397,schlank::A,siegkies,hollë
4398,schlank::A,bievrek,hollë
4399,schlank::A,njuorro,hollë
4400,schlank::A,seaggi,hollë
4401,schlank::A,šoođbâs,hollë
4402,schlank::A,seä´ǧ'ǧ,hollë
4403,schlank::A,се̄ӈькесь,hollë
4404,hübsch::A,faavroes,bukur
4405,hübsch::A,faavroes,hijshëm
4406,hübsch::A,fávrro,bukur
4407,hübsch::A,fávrro,hijshëm
4408,hübsch::A,fávru,bukur
4409,hübsch::A,fávru,hijshëm
4410,hübsch::A,muččâd,bukur
4411,hübsch::A,muččâd,hijshëm
4412,hübsch::A,mooččâd,bukur
4413,hübsch::A,mooččâd,hijshëm
4414,hübsch::A,мо̄джесь,bukur
4415,hübsch::A,мо̄джесь,hijshëm
4416,böse::A,vesties,keq
4417,böse::A,bahá,keq
4418,böse::A,bahá,keq
4419,böse::A,paa,keq
4420,böse::A,ilbâd,keq
4421,böse::A,paas,keq
4422,böse::A,ilbbâd,keq
4423,böse::A,поасс,keq
4424,böse::A,кэ̄рряй,keq
4425,dumm::A,gåffoeh,teveqel
4426,dumm::A,jalla,teveqel
4427,dumm::A,doavki,teveqel
4428,dumm::A,tuhme,teveqel
4429,dumm::A,tu´hmm,teveqel
4430,dumm::A,о̄менэш,teveqel
4431,dumm::A,то̄ӆӆкхем,teveqel
4432,faul::A,aeblehts,dembel
4433,faul::A,lájkke,dembel
4434,faul::A,láiki,dembel
4435,faul::A,läški,dembel
4436,faul::A,lä´šǩǩ,dembel
4437,faul::A,ла̄шькесь,dembel
4438,fleißig::A,rudtjege,zellshëm
4439,fleißig::A,vïssjeles,zellshëm
4440,fleißig::A,vissjal,zellshëm
4441,fleißig::A,viššal,zellshëm
4442,fleißig::A,doaimmalaš,zellshëm
4443,fleißig::A,viššâl,zellshëm
4444,fleißig::A,re´ttev,zellshëm
4445,geizig::A,saejkies,kurnac
4446,geizig::A,saejkies,dorështrënguar
4447,geizig::A,hánes,kurnac
4448,geizig::A,hánes,dorështrënguar
4449,geizig::A,gáhcci,kurnac
4450,geizig::A,gáhcci,dorështrënguar
4451,geizig::A,gárži,kurnac
4452,geizig::A,gárži,dorështrënguar
4453,geizig::A,käcci,kurnac
4454,geizig::A,käcci,dorështrënguar
4455,geizig::A,häänis,kurnac
4456,geizig::A,häänis,dorështrënguar
4457,geizig::A,kä´cc,kurnac
4458,geizig::A,kä´cc,dorështrënguar
4459,geizig::A,сыннҍ,kurnac
4460,geizig::A,сыннҍ,dorështrënguar
4461,geizig::A,скухьпесь,kurnac
4462,geizig::A,скухьпесь,dorështrënguar
4463,klug::A,vihtehks,mençur
4464,klug::A,vijses,mençur
4465,klug::A,jiermmá,mençur
4466,klug::A,fihtolaš,mençur
4467,klug::A,jiä'rmálâš,mençur
4468,klug::A,hitrai,mençur
4469,klug::A,то̄ӆӆкэш,mençur
4470,klug::A,вӣллвэсь,mençur
4471,geschickt::A,tjiehpies,aftë
4472,geschickt::A,tjiehppe,aftë
4473,geschickt::A,čeahppi,aftë
4474,geschickt::A,čeppi,aftë
4475,geschickt::A,čeä´p'p,aftë
4476,geschickt::A,чепесь,aftë
4477,lieb::A,boerehks,dashur
4478,lieb::A,lådje,dashur
4479,lieb::A,gieres,dashur
4480,lieb::A,ráhkis,dashur
4481,lieb::A,láđis,dashur
4482,lieb::A,räähis,dashur
4483,lieb::A,pue´rr,dashur
4484,lieb::A,rää´ǩǩes,dashur
4485,lieb::A,мӣлса,dashur
4486,lustig::A,lustes,gëzuar
4487,lustig::A,suohtas,gëzuar
4488,lustig::A,hávski,gëzuar
4489,lustig::A,hitruu,gëzuar
4490,lustig::A,iilooš,gëzuar
4491,lustig::A,hää´sǩ,gëzuar
4492,lustig::A,viä´s'sel,gëzuar
4493,lustig::A,руэняс,gëzuar
4494,sanft::A,lïemkeds,butë
4495,sanft::A,lines,butë
4496,sanft::A,lágŋet,butë
4497,sanft::A,linis,butë
4498,sanft::A,láđis,butë
4499,sanft::A,liägus,butë
4500,sanft::A,pivvâl,butë
4501,sanft::A,heä´nn,butë
4502,sanft::A,э̄йвсесь,butë
4503,krank::A,skïemtje,sëmurë
4504,krank::A,skibás,sëmurë
4505,krank::A,buohcci,sëmurë
4506,krank::A,pyec'cee,sëmurë
4507,krank::A,puõcci,sëmurë
4508,krank::A,panntiõrvas,sëmurë
4509,krank::A,кэ̄бп,sëmurë
4510,nackt::A,båadtsoeh,lakuriq
4511,nackt::A,båadtsoeh,zhveshur
4512,nackt::A,rihtso,lakuriq
4513,nackt::A,rihtso,zhveshur
4514,nackt::A,álás,lakuriq
4515,nackt::A,álás,zhveshur
4516,nackt::A,pie'tittem,lakuriq
4517,nackt::A,pie'tittem,zhveshur
4518,nackt::A,piät'táá,lakuriq
4519,nackt::A,piät'táá,zhveshur
4520,nackt::A,päälljas,lakuriq
4521,nackt::A,päälljas,zhveshur
4522,nackt::A,пефта,lakuriq
4523,nackt::A,пефта,zhveshur
4524,nackt::A,па̄льяс,lakuriq
4525,nackt::A,па̄льяс,zhveshur
4526,traurig::A,håjnoes,trishtuar
4527,traurig::A,suohtas,trishtuar
4528,traurig::A,hådje,trishtuar
4529,traurig::A,ahkit,trishtuar
4530,traurig::A,ahheev,trishtuar
4531,traurig::A,â´ǩǩed,trishtuar
4532,traurig::A,чуэввесь,trishtuar
4533,lebendig::A,jielije,gjallë
4534,lebendig::A,viesso,gjallë
4535,lebendig::A,ealli,gjallë
4536,lebendig::A,eeleev,gjallë
4537,lebendig::A,jie´lli,gjallë
4538,lebendig::A,е̄лльгденҍ,gjallë
4539,gut::A,buerie,mirë
4540,gut::A,buorre,mirë
4541,gut::A,buorre,mirë
4542,gut::A,pyeṛi,mirë
4543,gut::A,šiõǥǥ,mirë
4544,gut::A,pue´rr,mirë
4545,gut::A,шувв,mirë
4546,gut::A,пуррь,mirë
4547,schlecht::A,nåake,keq
4548,schlecht::A,skraape,keq
4549,schlecht::A,mådtan,keq
4550,schlecht::A,nievrre,keq
4551,schlecht::A,headju,keq
4552,schlecht::A,heittot,keq
4553,schlecht::A,hyeṇi,keq
4554,schlecht::A,niev'ri,keq
4555,schlecht::A,hue´nn,keq
4556,schlecht::A,нюэссь,keq
4557,schlecht::A,ню̄э̄зесь,keq
4558,richtig::A,rïekte,drejtë
4559,richtig::A,duolla,drejtë
4560,richtig::A,rievtes,drejtë
4561,richtig::A,riekta,drejtë
4562,richtig::A,vuoi'gâ,drejtë
4563,richtig::A,vuõiǥâs,drejtë
4564,richtig::A,вӯййк,drejtë
4565,richtig::A,вӯйкэсс,drejtë
4566,schlimm::A,nåake,keq
4567,schlimm::A,bahá,keq
4568,schlimm::A,vearrái,keq
4569,schlimm::A,niev'ri,keq
4570,schlimm::A,neu´rr,keq
4571,schlimm::A,ню̄э̄зесь,keq
4572,wahr::A,saetnies,vërtetë
4573,wahr::A,sádnes,vërtetë
4574,wahr::A,duohta,vërtetë
4575,wahr::A,tuotâ,vërtetë
4576,wahr::A,tuõtt,vërtetë
4577,wahr::A,вӯйкас,vërtetë
4578,alt::A,båeries,vjetër
4579,alt::A,oames,vjetër
4580,alt::A,boaris,vjetër
4581,alt::A,uámis,vjetër
4582,alt::A,vuä´mes,vjetër
4583,alt::A,вуэммь,vjetër
4584,neu::A,orre,i ri
4585,neu::A,ådås,i ri
4586,neu::A,ođas,i ri
4587,neu::A,uuđâs,i ri
4588,neu::A,oođâs,i ri
4589,neu::A,о̄дт,i ri
4590,ehemalig::A,evtebe,dikurshëm
4591,ehemalig::A,åvdep,dikurshëm
4592,ehemalig::A,dološ,dikurshëm
4593,ehemalig::A,oovdiš,dikurshëm
4594,ehemalig::A,tuâl'jõž,dikurshëm
4595,ehemalig::A,туллъя,dikurshëm
4596,ehemalig::A,э̄ввтлэсь,dikurshëm
4597,alt[Lebewesen]::A,voeres,plak
4598,alt[Lebewesen]::A,vuoras,plak
4599,alt[Lebewesen]::A,boares,plak
4600,alt[Lebewesen]::A,vuoras,plak
4601,alt[Lebewesen]::A,puáris,plak
4602,alt[Lebewesen]::A,puä´res,plak
4603,alt[Lebewesen]::A,пуэресь,plak
4604,jung::A,noere,i ri
4605,jung::A,nuorra,i ri
4606,jung::A,nuorra,i ri
4607,jung::A,nuoṛâ,i ri
4608,jung::A,nuõrr,i ri
4609,jung::A,нӯрр,i ri
4610,arm::A,giefies,varfër
4611,arm::A,giefies,vobektë
4612,arm::A,hædjo,varfër
4613,arm::A,hædjo,vobektë
4614,arm::A,geafi,varfër
4615,arm::A,geafi,vobektë
4616,arm::A,kevhi,varfër
4617,arm::A,kevhi,vobektë
4618,arm::A,ǩeeu´h,varfër
4619,arm::A,ǩeeu´h,vobektë
4620,arm::A,ва̄йваш,varfër
4621,arm::A,ва̄йваш,vobektë
4622,reich::A,ræjhkoes,pasur
4623,reich::A,boanndá,pasur
4624,reich::A,rikkis,pasur
4625,reich::A,riges,pasur
4626,reich::A,ree´ǧǧes,pasur
4627,reich::A,ва̄птэк,pasur
4628,bekannt::A,åehpies,njohur
4629,bekannt::A,oahpes,njohur
4630,bekannt::A,dieđus,njohur
4631,bekannt::A,uápis,njohur
4632,bekannt::A,tuubdâs,njohur
4633,bekannt::A,toobdâs,njohur
4634,bekannt::A,томтас,njohur
4635,berühmt::A,byögke,famshëm
4636,berühmt::A,mihtos,famshëm
4637,berühmt::A,beakkán,famshëm
4638,berühmt::A,beakkálmas,famshëm
4639,berühmt::A,mááinuh,famshëm
4640,berühmt::A,peeggâlm,famshëm
4641,berühmt::A,snäätnai,famshëm
4642,berühmt::A,куллъей,famshëm
4643,fremd::A,ammes,huaj
4644,fremd::A,amás,huaj
4645,fremd::A,vieres,huaj
4646,fremd::A,amas,huaj
4647,fremd::A,vie'res,huaj
4648,fremd::A,puigâ,huaj
4649,fremd::A,vee´res,huaj
4650,fremd::A,е̄ххк,huaj
4651,fremd::A,вӣресь,huaj
4652,verschieden::A,ovmese,ndryshëm
4653,verschieden::A,moattelágásj,ndryshëm
4654,verschieden::A,iesjgeŋgalágásj,ndryshëm
4655,verschieden::A,eará,ndryshëm
4656,verschieden::A,eresláván,ndryshëm
4657,verschieden::A,jee´res,ndryshëm
4658,verschieden::A,jee´resnallšem,ndryshëm
4659,verschieden::A,югке,ndryshëm
4660,verschieden::A,югкеналшэм,ndryshëm
4661,nah::A,gietskies,afërt
4662,nah::A,lahka,afërt
4663,nah::A,lagas,afërt
4664,nah::A,a'ldemuš,afërt
4665,nah::A,âlddlõs,afërt
4666,nah::A,альтэсь,afërt
4667,fern::A,gahkese,largët
4668,fern::A,guhkken,largët
4669,fern::A,gáiddus,largët
4670,fern::A,kuhás,largët
4671,fern::A,ku´ǩes,largët
4672,fern::A,туммплэсь,largët
4673,linker::A,gårroeh,majtë
4674,linker::A,gåro,majtë
4675,linker::A,gurut,majtë
4676,linker::A,čižet,majtë
4677,linker::A,či´ǯǯ,majtë
4678,linker::A,чинч,majtë
4679,rechter::A,åelkies,djathtë
4680,rechter::A,oalges,djathtë
4681,rechter::A,olgeš,djathtë
4682,rechter::A,uál'gis,djathtë
4683,rechter::A,vuõiǥâs,djathtë
4684,rechter::A,вуэлькесь,djathtë
4685,anderer::A,jeatjebe,tjetër
4686,anderer::A,nubbe,tjetër
4687,anderer::A,eará,tjetër
4688,anderer::A,nubbi,tjetër
4689,anderer::A,nubbe,tjetër
4690,anderer::A,nu´bb,tjetër
4691,anderer::A,jee´res,tjetër
4692,anderer::A,мудта,tjetër
4693,anderer::A,е̄ресь,tjetër
4694,erster::A,voestes,parë
4695,erster::A,vuostasj,parë
4696,erster::A,vuosttaš,parë
4697,erster::A,vuos'muš,parë
4698,erster::A,vuõs's,parë
4699,erster::A,õõu´dmõs,parë
4700,erster::A,авьтмусс,parë
4701,zweiter::A,mubpie,dytë
4702,zweiter::A,nubbe,dytë
4703,zweiter::A,nubbi,dytë
4704,zweiter::A,nubbe,dytë
4705,zweiter::A,nu´bb,dytë
4706,zweiter::A,ныммьп,dytë
4707,dritter::A,gåalmede,i tretë
4708,dritter::A,goalmát,i tretë
4709,dritter::A,goalmmát,i tretë
4710,dritter::A,kuálmád,i tretë
4711,dritter::A,kuälmad,i tretë
4712,dritter::A,кӯа̄ллмант,i tretë
4713,letzter::A,minngemes,fundit
4714,letzter::A,maŋemus,fundit
4715,letzter::A,maŋimus,fundit
4716,letzter::A,majemuš,fundit
4717,letzter::A,mââi´mõs,fundit
4718,letzter::A,маӈьмусс,fundit
4719,allein::ADV,oktegh,vetëm
4720,allein::ADV,oktegimse,vetëm
4721,allein::ADV,oktebisnie,vetëm
4722,allein::ADV,aktu,vetëm
4723,allein::ADV,okto,vetëm
4724,allein::ADV,ohtuu,vetëm
4725,allein::ADV,õhttu,vetëm
4726,allein::ADV,о̄ххтэ,vetëm
4727,zusammen::ADV,ektine,bashkë
4728,zusammen::ADV,ektine,së bashku
4729,zusammen::ADV,ektesne,bashkë
4730,zusammen::ADV,ektesne,së bashku
4731,zusammen::ADV,tjåenghkesne,bashkë
4732,zusammen::ADV,tjåenghkesne,së bashku
4733,zusammen::ADV,siegen,bashkë
4734,zusammen::ADV,siegen,së bashku
4735,zusammen::ADV,oktan,bashkë
4736,zusammen::ADV,oktan,së bashku
4737,zusammen::ADV,ovttas,bashkë
4738,zusammen::ADV,ovttas,së bashku
4739,zusammen::ADV,čoahkis,bashkë
4740,zusammen::ADV,čoahkis,së bashku
4741,zusammen::ADV,oovtâst,bashkë
4742,zusammen::ADV,oovtâst,së bashku
4743,zusammen::ADV,õõutsââ´jest,bashkë
4744,zusammen::ADV,õõutsââ´jest,së bashku
4745,zusammen::ADV,аххтан,bashkë
4746,zusammen::ADV,аххтан,së bashku
4747,zusammen::ADV,эфтэсьт,bashkë
4748,zusammen::ADV,эфтэсьт,së bashku
4749,lange::ADV,guhkiem,për një kohë të gjatë
4750,lange::ADV,guhkev,për një kohë të gjatë
4751,lange::ADV,mælggadav,për një kohë të gjatë
4752,lange::ADV,guhká,për një kohë të gjatë
4753,lange::ADV,kuhe,për një kohë të gjatë
4754,lange::ADV,kuhháá,për një kohë të gjatë
4755,lange::ADV,kuu´ǩǩ,për një kohë të gjatë
4756,lange::ADV,кугкь,për një kohë të gjatë
4757,plötzlich::ADV,faahketji,befas
4758,plötzlich::ADV,hæhkkat,befas
4759,plötzlich::ADV,fáhkkestaga,befas
4760,plötzlich::ADV,fakkist,befas
4761,plötzlich::ADV,kruu´ta,befas
4762,plötzlich::ADV,а̄йнханна,befas
4763,sofort::ADV,dallegh,menjëherë
4764,sofort::ADV,dallegh,aty për aty
4765,sofort::ADV,dalá,menjëherë
4766,sofort::ADV,dalá,aty për aty
4767,sofort::ADV,dalánagi,menjëherë
4768,sofort::ADV,dalánagi,aty për aty
4769,sofort::ADV,dakkavide,menjëherë
4770,sofort::ADV,dakkavide,aty për aty
4771,sofort::ADV,dakkaviđe,menjëherë
4772,sofort::ADV,dakkaviđe,aty për aty
4773,sofort::ADV,tállán,menjëherë
4774,sofort::ADV,tállán,aty për aty
4775,sofort::ADV,naraaz,menjëherë
4776,sofort::ADV,naraaz,aty për aty
4777,sofort::ADV,атть,menjëherë
4778,sofort::ADV,атть,aty për aty
4779,später::ADV,mænngan ,më vonë
4780,später::ADV,maŋŋebut,më vonë
4781,später::ADV,maŋŋel,më vonë
4782,später::ADV,maŋ̣eláá,më vonë
4783,später::ADV,mâ´ŋŋlakast,më vonë
4784,später::ADV,маӈӈа,më vonë
4785,jetzt::ADV,daelie,tash
4786,jetzt::ADV,dal,tash
4787,jetzt::ADV,dal,tash
4788,jetzt::ADV,tääl,tash
4789,jetzt::ADV,ââ´n,tash
4790,jetzt::ADV,атть,tash
4791,heute::ADV,daenbien,sot
4792,heute::ADV,uddni,sot
4793,heute::ADV,odne,sot
4794,heute::ADV,onne,sot
4795,heute::ADV,tä´bbe,sot
4796,heute::ADV,та̄ррьм,sot
4797,morgen::ADV,jirreden,nesër
4798,morgen::ADV,idet,nesër
4799,morgen::ADV,ihttin,nesër
4800,morgen::ADV,itten,nesër
4801,morgen::ADV,jâđđa,nesër
4802,morgen::ADV,янта,nesër
4803,bald::ADV,varke,shpejt
4804,bald::ADV,varke,së shpejti
4805,bald::ADV,ruvva,shpejt
4806,bald::ADV,ruvva,së shpejti
4807,bald::ADV,farga,shpejt
4808,bald::ADV,farga,së shpejti
4809,bald::ADV,vorgâ,shpejt
4810,bald::ADV,vorgâ,së shpejti
4811,bald::ADV,sõrgg,shpejt
4812,bald::ADV,sõrgg,së shpejti
4813,bald::ADV,вэхтэнне,shpejt
4814,bald::ADV,вэхтэнне,së shpejti
4815,dann::ADV,die,pastaj
4816,dann::ADV,dalloj,pastaj
4817,dann::ADV,de,pastaj
4818,dann::ADV,te,pastaj
4819,dann::ADV,de,pastaj
4820,dann::ADV,teä,pastaj
4821,dann::ADV,â´tte,pastaj
4822,dann::ADV,те,pastaj
4823,gestern::ADV,jååktan,dje
4824,gestern::ADV,iektu,dje
4825,gestern::ADV,ikte,dje
4826,gestern::ADV,jieh't,dje
4827,gestern::ADV,jåhtta,dje
4828,gestern::ADV,яххта,dje
4829,einst::ADV,dejpeli,dikur
4830,einst::ADV,åvdebut,dikur
4831,einst::ADV,áigi,dikur
4832,einst::ADV,dolin,dikur
4833,einst::ADV,tovle,dikur
4834,einst::ADV,tuu´l,dikur
4835,einst::ADV,э̄ххьтэшьт,dikur
4836,damals::ADV,aejkien,atëherë
4837,damals::ADV,dalloj,atëherë
4838,damals::ADV,dalle,atëherë
4839,damals::ADV,talle,atëherë
4840,damals::ADV,te´l,atëherë
4841,damals::ADV,teä´l,atëherë
4842,damals::ADV,танна,atëherë
4843,danach::ADV,mïnngesne,mandej
4844,danach::ADV,dan maŋŋela,mandej
4845,danach::ADV,maŋŋil,mandej
4846,danach::ADV,das maŋŋá,mandej
4847,danach::ADV,maŋ̣a,mandej
4848,danach::ADV,mâ´ŋŋlest,mandej
4849,danach::ADV,маӈӈа,mandej
4850,vorher::ADV,aarebi,më parë
4851,vorher::ADV,åvddål,më parë
4852,vorher::ADV,árat,më parë
4853,vorher::ADV,ovdâl,më parë
4854,vorher::ADV,ouddâl,më parë
4855,vorher::ADV,а̄йка,më parë
4856,zuerst::ADV,voestegh,së pari
4857,zuerst::ADV,álgon,së pari
4858,zuerst::ADV,vuos,së pari
4859,zuerst::ADV,vuohččan,së pari
4860,zuerst::ADV,vuoč'čin,së pari
4861,zuerst::ADV,vuõ´ste,së pari
4862,zuerst::ADV,vuõs'smõõssân,së pari
4863,zuerst::ADV,э̄ввтла,së pari
4864,zuerst::ADV,э̄ввтэль,së pari
4865,einmal::ADV,ikth,njëherë
4866,einmal::ADV,akti,njëherë
4867,einmal::ADV,okte,njëherë
4868,einmal::ADV,ohtii,njëherë
4869,einmal::ADV,kojo,njëherë
4870,einmal::ADV,måttmešt,njëherë
4871,einmal::ADV,э̄фт вэ̄рр,njëherë
4872,manchmal::ADV,muvhtene,nganjëherë
4873,manchmal::ADV,muhttijn,nganjëherë
4874,manchmal::ADV,duolla dálla,nganjëherë
4875,manchmal::ADV,muhtumin,nganjëherë
4876,manchmal::ADV,kuásnii,nganjëherë
4877,manchmal::ADV,måttmešt,nganjëherë
4878,manchmal::ADV,kuä´ss-ne,nganjëherë
4879,manchmal::ADV,мудта вэ̄р,nganjëherë
4880,oft::ADV,daamtaj,shpesh
4881,oft::ADV,álu,shpesh
4882,oft::ADV,ábaj,shpesh
4883,oft::ADV,dájvvá,shpesh
4884,oft::ADV,dávjá,shpesh
4885,oft::ADV,távjá,shpesh
4886,oft::ADV,täujja,shpesh
4887,oft::ADV,то̄а̄ййв,shpesh
4888,immer::ADV,iktesth,përherë
4889,immer::ADV,iktesth,gjithnjë
4890,immer::ADV,eejnegen,përherë
4891,immer::ADV,eejnegen,gjithnjë
4892,immer::ADV,agev,përherë
4893,immer::ADV,agev,gjithnjë
4894,immer::ADV,álo,përherë
4895,immer::ADV,álo,gjithnjë
4896,immer::ADV,ain,përherë
4897,immer::ADV,ain,gjithnjë
4898,immer::ADV,ovttuu,përherë
4899,immer::ADV,ovttuu,gjithnjë
4900,immer::ADV,pâi,përherë
4901,immer::ADV,pâi,gjithnjë
4902,immer::ADV,пай,përherë
4903,immer::ADV,пай,gjithnjë
4904,niemals::ADV,ij gåessie,kurrë
4905,niemals::ADV,ij gåessie,asnjëherë
4906,niemals::ADV,ij goassak,kurrë
4907,niemals::ADV,ij goassak,asnjëherë
4908,niemals::ADV,ij ihkenis,kurrë
4909,niemals::ADV,ij ihkenis,asnjëherë
4910,niemals::ADV,ii goassege,kurrë
4911,niemals::ADV,ii goassege,asnjëherë
4912,niemals::ADV,ij kuás'sin,kurrë
4913,niemals::ADV,ij kuás'sin,asnjëherë
4914,niemals::ADV,ij ni kuä´ss,kurrë
4915,niemals::ADV,ij ni kuä´ss,asnjëherë
4916,niemals::ADV,эйй никуэссь,kurrë
4917,niemals::ADV,эйй никуэссь,asnjëherë
4918,hier::ADV,daagkoe,këtu
4919,hier::ADV,dála,këtu
4920,hier::ADV,dánna,këtu
4921,hier::ADV,dá,këtu
4922,hier::ADV,dás,këtu
4923,hier::ADV,taa,këtu
4924,hier::ADV,tää,këtu
4925,hier::ADV,ta´ltte,këtu
4926,hier::ADV,тала,këtu
4927,hier::ADV,тэста,këtu
4928,hierhin::ADV,diekie,knej
4929,hierhin::ADV,dási,knej
4930,hierhin::ADV,diehki,knej
4931,hierhin::ADV,deike,knej
4932,hierhin::ADV,teehi,knej
4933,hierhin::ADV,tii´ǩ,knej
4934,hierhin::ADV,тӣге,knej
4935,von hier::ADV,daebpede,që këtej
4936,von hier::ADV,daebpede,prej këtej
4937,von hier::ADV,dássta,që këtej
4938,von hier::ADV,dássta,prej këtej
4939,von hier::ADV,dáppelt,që këtej
4940,von hier::ADV,dáppelt,prej këtej
4941,von hier::ADV,dáppe,që këtej
4942,von hier::ADV,dáppe,prej këtej
4943,von hier::ADV,tástán,që këtej
4944,von hier::ADV,tástán,prej këtej
4945,von hier::ADV,tääiǥ,që këtej
4946,von hier::ADV,tääiǥ,prej këtej
4947,von hier::ADV,tääi´ben,që këtej
4948,von hier::ADV,tääi´ben,prej këtej
4949,von hier::ADV,тэста,që këtej
4950,von hier::ADV,тэста,prej këtej
4951,dort::ADV,dagkoe,aty
4952,dort::ADV,dagkoe,atje
4953,dort::ADV,dale,aty
4954,dort::ADV,dale,atje
4955,dort::ADV,dakko,aty
4956,dort::ADV,dakko,atje
4957,dort::ADV,tuo,aty
4958,dort::ADV,tuo,atje
4959,dort::ADV,tovben,aty
4960,dort::ADV,tovben,atje
4961,dort::ADV,to´ben,aty
4962,dort::ADV,to´ben,atje
4963,dort::ADV,тёллэ,aty
4964,dort::ADV,тёллэ,atje
4965,dort::ADV,тамьпе,aty
4966,dort::ADV,тамьпе,atje
4967,dorthin::ADV,dahkoe,anej
4968,dorthin::ADV,dåhku,anej
4969,dorthin::ADV,dohko,anej
4970,dorthin::ADV,diehko,anej
4971,dorthin::ADV,tuohu,anej
4972,dorthin::ADV,tok,anej
4973,dorthin::ADV,tok-aa,anej
4974,dorthin::ADV,то̄гэ,anej
4975,vorwärts::ADV,fraamme,mbroth
4976,vorwärts::ADV,fraamme,përpara
4977,vorwärts::ADV,åvddån,mbroth
4978,vorwärts::ADV,åvddån,përpara
4979,vorwärts::ADV,ovddas,mbroth
4980,vorwärts::ADV,ovddas,përpara
4981,vorwärts::ADV,oovdâs,mbroth
4982,vorwärts::ADV,oovdâs,përpara
4983,vorwärts::ADV,ooudâs,mbroth
4984,vorwärts::ADV,ooudâs,përpara
4985,vorwärts::ADV,ooudårra,mbroth
4986,vorwärts::ADV,ooudårra,përpara
4987,vorwärts::ADV,эвтэс,mbroth
4988,vorwärts::ADV,эвтэс,përpara
4989,rückwärts::ADV,mænngese,mbrapsht
4990,rückwärts::ADV,ruoptobadáj,mbrapsht
4991,rückwärts::ADV,maŋás,mbrapsht
4992,rückwärts::ADV,majaskulij,mbrapsht
4993,rückwärts::ADV,mââjas,mbrapsht
4994,rückwärts::ADV,mâ´ŋŋla,mbrapsht
4995,rückwärts::ADV,мо̄а̄з,mbrapsht
4996,rückwärts::ADV,мо̄а̄ст,mbrapsht
4997,zurück::ADV,bååstede,prapa
4998,zurück::ADV,bååstede,mbrapsht
4999,zurück::ADV,ruoptus,prapa
5000,zurück::ADV,ruoptus,mbrapsht
5001,zurück::ADV,maŋus,prapa
5002,zurück::ADV,maŋus,mbrapsht
5003,zurück::ADV,ruoktot,prapa
5004,zurück::ADV,ruoktot,mbrapsht
5005,zurück::ADV,maassâd,prapa
5006,zurück::ADV,maassâd,mbrapsht
5007,zurück::ADV,vä´st,prapa
5008,zurück::ADV,vä´st,mbrapsht
5009,zurück::ADV,mååusat,prapa
5010,zurück::ADV,mååusat,mbrapsht
5011,zurück::ADV,мо̄а̄з,prapa
5012,zurück::ADV,мо̄а̄з,mbrapsht
5013,zurück::ADV,мо̄а̄ст,prapa
5014,zurück::ADV,мо̄а̄ст,mbrapsht
