,Concept_ID,mn,se
5231,zusammen::ADV,цуг,аххтан
5232,zusammen::ADV,цуг,эфтэсьт
5233,zusammen::ADV,хамт,ektine
5234,zusammen::ADV,хамт,ektesne
5235,zusammen::ADV,хамт,tjåenghkesne
5236,zusammen::ADV,хамт,siegen
5237,zusammen::ADV,хамт,oktan
5238,zusammen::ADV,хамт,ovttas
5239,zusammen::ADV,хамт,čoahkis
5240,zusammen::ADV,хамт,oovtâst
5241,zusammen::ADV,хамт,õõutsââ´jest
5242,zusammen::ADV,хамт,аххтан
5243,zusammen::ADV,хамт,эфтэсьт
5244,lange::ADV,удаан,guhkiem
5245,lange::ADV,удаан,guhkev
5246,lange::ADV,удаан,mælggadav
5247,lange::ADV,удаан,guhká
5248,lange::ADV,удаан,kuhe
5249,lange::ADV,удаан,kuhháá
5250,lange::ADV,удаан,kuu´ǩǩ
5251,lange::ADV,удаан,кугкь
5252,plötzlich::ADV,гэнэт,faahketji
5253,plötzlich::ADV,гэнэт,hæhkkat
5254,plötzlich::ADV,гэнэт,fáhkkestaga
5255,plötzlich::ADV,гэнэт,fakkist
5256,plötzlich::ADV,гэнэт,kruu´ta
5257,plötzlich::ADV,гэнэт,а̄йнханна
5258,sofort::ADV,дороо,dallegh
5259,sofort::ADV,дороо,dalá
5260,sofort::ADV,дороо,dalánagi
5261,sofort::ADV,дороо,dakkavide
5262,sofort::ADV,дороо,dakkaviđe
5263,sofort::ADV,дороо,tállán
5264,sofort::ADV,дороо,naraaz
5265,sofort::ADV,дороо,атть
5266,später::ADV,дараа,mænngan 
5267,später::ADV,дараа,maŋŋebut
5268,später::ADV,дараа,maŋŋel
5269,später::ADV,дараа,maŋ̣eláá
5270,später::ADV,дараа,mâ´ŋŋlakast
5271,später::ADV,дараа,маӈӈа
5272,jetzt::ADV,өнөө,daelie
5273,jetzt::ADV,өнөө,dal
5274,jetzt::ADV,өнөө,dal
5275,jetzt::ADV,өнөө,tääl
5276,jetzt::ADV,өнөө,ââ´n
5277,jetzt::ADV,өнөө,атть
5278,heute::ADV,өнөө,daenbien
5279,heute::ADV,өнөө,uddni
5280,heute::ADV,өнөө,odne
5281,heute::ADV,өнөө,onne
5282,heute::ADV,өнөө,tä´bbe
5283,heute::ADV,өнөө,та̄ррьм
5284,heute::ADV,өнөөдөр,daenbien
5285,heute::ADV,өнөөдөр,uddni
5286,heute::ADV,өнөөдөр,odne
5287,heute::ADV,өнөөдөр,onne
5288,heute::ADV,өнөөдөр,tä´bbe
5289,heute::ADV,өнөөдөр,та̄ррьм
5290,morgen::ADV,маргааш,jirreden
5291,morgen::ADV,маргааш,idet
5292,morgen::ADV,маргааш,ihttin
5293,morgen::ADV,маргааш,itten
5294,morgen::ADV,маргааш,jâđđa
5295,morgen::ADV,маргааш,янта
5296,morgen::ADV,маргаадар,jirreden
5297,morgen::ADV,маргаадар,idet
5298,morgen::ADV,маргаадар,ihttin
5299,morgen::ADV,маргаадар,itten
5300,morgen::ADV,маргаадар,jâđđa
5301,morgen::ADV,маргаадар,янта
5302,bald::ADV,түргэн,varke
5303,bald::ADV,түргэн,ruvva
5304,bald::ADV,түргэн,farga
5305,bald::ADV,түргэн,vorgâ
5306,bald::ADV,түргэн,sõrgg
5307,bald::ADV,түргэн,вэхтэнне
5308,bald::ADV,удахгүй,varke
5309,bald::ADV,удахгүй,ruvva
5310,bald::ADV,удахгүй,farga
5311,bald::ADV,удахгүй,vorgâ
5312,bald::ADV,удахгүй,sõrgg
5313,bald::ADV,удахгүй,вэхтэнне
5314,dann::ADV,хожим,die
5315,dann::ADV,хожим,dalloj
5316,dann::ADV,хожим,de
5317,dann::ADV,хожим,te
5318,dann::ADV,хожим,de
5319,dann::ADV,хожим,teä
5320,dann::ADV,хожим,â´tte
5321,dann::ADV,хожим,те
5322,dann::ADV,тэгээд,die
5323,dann::ADV,тэгээд,dalloj
5324,dann::ADV,тэгээд,de
5325,dann::ADV,тэгээд,te
5326,dann::ADV,тэгээд,de
5327,dann::ADV,тэгээд,teä
5328,dann::ADV,тэгээд,â´tte
5329,dann::ADV,тэгээд,те
5330,gestern::ADV,өчигдөр,jååktan
5331,gestern::ADV,өчигдөр,iektu
5332,gestern::ADV,өчигдөр,ikte
5333,gestern::ADV,өчигдөр,jieh't
5334,gestern::ADV,өчигдөр,jåhtta
5335,gestern::ADV,өчигдөр,яххта
5336,einst::ADV,нэг,dejpeli
5337,einst::ADV,нэг,åvdebut
5338,einst::ADV,нэг,áigi
5339,einst::ADV,нэг,dolin
5340,einst::ADV,нэг,tovle
5341,einst::ADV,нэг,tuu´l
5342,einst::ADV,нэг,э̄ххьтэшьт
5343,damals::ADV,тэгэхэд,aejkien
5344,damals::ADV,тэгэхэд,dalloj
5345,damals::ADV,тэгэхэд,dalle
5346,damals::ADV,тэгэхэд,talle
5347,damals::ADV,тэгэхэд,te´l
5348,damals::ADV,тэгэхэд,teä´l
5349,damals::ADV,тэгэхэд,танна
5350,danach::ADV,тэгээд,mïnngesne
5351,danach::ADV,тэгээд,dan maŋŋela
5352,danach::ADV,тэгээд,maŋŋil
5353,danach::ADV,тэгээд,das maŋŋá
5354,danach::ADV,тэгээд,maŋ̣a
5355,danach::ADV,тэгээд,mâ´ŋŋlest
5356,danach::ADV,тэгээд,маӈӈа
5357,danach::ADV,дараа нь,mïnngesne
5358,danach::ADV,дараа нь,dan maŋŋela
5359,danach::ADV,дараа нь,maŋŋil
5360,danach::ADV,дараа нь,das maŋŋá
5361,danach::ADV,дараа нь,maŋ̣a
5362,danach::ADV,дараа нь,mâ´ŋŋlest
5363,danach::ADV,дараа нь,маӈӈа
5364,vorher::ADV,урьд,aarebi
5365,vorher::ADV,урьд,åvddål
5366,vorher::ADV,урьд,árat
5367,vorher::ADV,урьд,ovdâl
5368,vorher::ADV,урьд,ouddâl
5369,vorher::ADV,урьд,а̄йка
5370,zuerst::ADV,анх,voestegh
5371,zuerst::ADV,анх,álgon
5372,zuerst::ADV,анх,vuos
5373,zuerst::ADV,анх,vuohččan
5374,zuerst::ADV,анх,vuoč'čin
5375,zuerst::ADV,анх,vuõ´ste
5376,zuerst::ADV,анх,vuõs'smõõssân
5377,zuerst::ADV,анх,э̄ввтла
5378,zuerst::ADV,анх,э̄ввтэль
5379,zuerst::ADV,эхлээд,voestegh
5380,zuerst::ADV,эхлээд,álgon
5381,zuerst::ADV,эхлээд,vuos
5382,zuerst::ADV,эхлээд,vuohččan
5383,zuerst::ADV,эхлээд,vuoč'čin
5384,zuerst::ADV,эхлээд,vuõ´ste
5385,zuerst::ADV,эхлээд,vuõs'smõõssân
5386,zuerst::ADV,эхлээд,э̄ввтла
5387,zuerst::ADV,эхлээд,э̄ввтэль
5388,einmal::ADV,нэг удаа,ikth
5389,einmal::ADV,нэг удаа,akti
5390,einmal::ADV,нэг удаа,okte
5391,einmal::ADV,нэг удаа,ohtii
5392,einmal::ADV,нэг удаа,kojo
5393,einmal::ADV,нэг удаа,måttmešt
5394,einmal::ADV,нэг удаа,э̄фт вэ̄рр
5395,manchmal::ADV,хааяа,muvhtene
5396,manchmal::ADV,хааяа,muhttijn
5397,manchmal::ADV,хааяа,duolla dálla
5398,manchmal::ADV,хааяа,muhtumin
5399,manchmal::ADV,хааяа,kuásnii
5400,manchmal::ADV,хааяа,måttmešt
5401,manchmal::ADV,хааяа,kuä´ss-ne
5402,manchmal::ADV,хааяа,мудта вэ̄р
5403,manchmal::ADV,заримдаа,muvhtene
5404,manchmal::ADV,заримдаа,muhttijn
5405,manchmal::ADV,заримдаа,duolla dálla
5406,manchmal::ADV,заримдаа,muhtumin
5407,manchmal::ADV,заримдаа,kuásnii
5408,manchmal::ADV,заримдаа,måttmešt
5409,manchmal::ADV,заримдаа,kuä´ss-ne
5410,manchmal::ADV,заримдаа,мудта вэ̄р
5411,oft::ADV,олонтоо,daamtaj
5412,oft::ADV,олонтоо,álu
5413,oft::ADV,олонтоо,ábaj
5414,oft::ADV,олонтоо,dájvvá
5415,oft::ADV,олонтоо,dávjá
5416,oft::ADV,олонтоо,távjá
5417,oft::ADV,олонтоо,täujja
5418,oft::ADV,олонтоо,то̄а̄ййв
5419,immer::ADV,байнга,iktesth
5420,immer::ADV,байнга,eejnegen
5421,immer::ADV,байнга,agev
5422,immer::ADV,байнга,álo
5423,immer::ADV,байнга,ain
5424,immer::ADV,байнга,ovttuu
5425,immer::ADV,байнга,pâi
5426,immer::ADV,байнга,пай
5427,niemals::ADV,хэзээ ч,ij gåessie
5428,niemals::ADV,хэзээ ч,ij goassak
5429,niemals::ADV,хэзээ ч,ij ihkenis
5430,niemals::ADV,хэзээ ч,ii goassege
5431,niemals::ADV,хэзээ ч,ij kuás'sin
5432,niemals::ADV,хэзээ ч,ij ni kuä´ss
5433,niemals::ADV,хэзээ ч,эйй никуэссь
5434,niemals::ADV,хэдийд ч,ij gåessie
5435,niemals::ADV,хэдийд ч,ij goassak
5436,niemals::ADV,хэдийд ч,ij ihkenis
5437,niemals::ADV,хэдийд ч,ii goassege
5438,niemals::ADV,хэдийд ч,ij kuás'sin
5439,niemals::ADV,хэдийд ч,ij ni kuä´ss
5440,niemals::ADV,хэдийд ч,эйй никуэссь
5441,hier::ADV,энд,daagkoe
5442,hier::ADV,энд,dála
5443,hier::ADV,энд,dánna
5444,hier::ADV,энд,dá
5445,hier::ADV,энд,dás
5446,hier::ADV,энд,taa
5447,hier::ADV,энд,tää
5448,hier::ADV,энд,ta´ltte
5449,hier::ADV,энд,тала
5450,hier::ADV,энд,тэста
5451,hierhin::ADV,нааш,diekie
5452,hierhin::ADV,нааш,dási
5453,hierhin::ADV,нааш,diehki
5454,hierhin::ADV,нааш,deike
5455,hierhin::ADV,нааш,teehi
5456,hierhin::ADV,нааш,tii´ǩ
5457,hierhin::ADV,нааш,тӣге
5458,von hier::ADV,эндээс,daebpede
5459,von hier::ADV,эндээс,dássta
5460,von hier::ADV,эндээс,dáppelt
5461,von hier::ADV,эндээс,dáppe
5462,von hier::ADV,эндээс,tástán
5463,von hier::ADV,эндээс,tääiǥ
5464,von hier::ADV,эндээс,tääi´ben
5465,von hier::ADV,эндээс,тэста
5466,dort::ADV,тэнд,dagkoe
5467,dort::ADV,тэнд,dale
5468,dort::ADV,тэнд,dakko
5469,dort::ADV,тэнд,tuo
5470,dort::ADV,тэнд,tovben
5471,dort::ADV,тэнд,to´ben
5472,dort::ADV,тэнд,тёллэ
5473,dort::ADV,тэнд,тамьпе
5474,dorthin::ADV,тийш,dahkoe
5475,dorthin::ADV,тийш,dåhku
5476,dorthin::ADV,тийш,dohko
5477,dorthin::ADV,тийш,diehko
5478,dorthin::ADV,тийш,tuohu
5479,dorthin::ADV,тийш,tok
5480,dorthin::ADV,тийш,tok-aa
5481,dorthin::ADV,тийш,то̄гэ
5482,geradeaus::ADV,шулуун,njuolgga
5483,geradeaus::ADV,шулуун,njuolga
5484,geradeaus::ADV,шулуун,njuol'gist
5485,geradeaus::ADV,шулуун,vuoi'gist
5486,geradeaus::ADV,шулуун,vui´jǧǧest
5487,geradeaus::ADV,шулуун,вӯййкесьт
5488,vorwärts::ADV,урагшаа,fraamme
5489,vorwärts::ADV,урагшаа,åvddån
5490,vorwärts::ADV,урагшаа,ovddas
5491,vorwärts::ADV,урагшаа,oovdâs
5492,vorwärts::ADV,урагшаа,ooudâs
5493,vorwärts::ADV,урагшаа,ooudårra
5494,vorwärts::ADV,урагшаа,эвтэс
5495,rückwärts::ADV,буцаан,mænngese
5496,rückwärts::ADV,буцаан,ruoptobadáj
5497,rückwärts::ADV,буцаан,maŋás
5498,rückwärts::ADV,буцаан,majaskulij
5499,rückwärts::ADV,буцаан,mââjas
5500,rückwärts::ADV,буцаан,mâ´ŋŋla
5501,rückwärts::ADV,буцаан,мо̄а̄з
5502,rückwärts::ADV,буцаан,мо̄а̄ст
5503,rückwärts::ADV,сөөргөө,mænngese
5504,rückwärts::ADV,сөөргөө,ruoptobadáj
5505,rückwärts::ADV,сөөргөө,maŋás
5506,rückwärts::ADV,сөөргөө,majaskulij
5507,rückwärts::ADV,сөөргөө,mââjas
5508,rückwärts::ADV,сөөргөө,mâ´ŋŋla
5509,rückwärts::ADV,сөөргөө,мо̄а̄з
5510,rückwärts::ADV,сөөргөө,мо̄а̄ст
5511,zurück::ADV,буцаж,bååstede
5512,zurück::ADV,буцаж,ruoptus
5513,zurück::ADV,буцаж,maŋus
5514,zurück::ADV,буцаж,ruoktot
5515,zurück::ADV,буцаж,maassâd
5516,zurück::ADV,буцаж,vä´st
5517,zurück::ADV,буцаж,mååusat
5518,zurück::ADV,буцаж,мо̄а̄з
5519,zurück::ADV,буцаж,мо̄а̄ст
5520,zurück::ADV,гэдрэг,bååstede
5521,zurück::ADV,гэдрэг,ruoptus
5522,zurück::ADV,гэдрэг,maŋus
5523,zurück::ADV,гэдрэг,ruoktot
5524,zurück::ADV,гэдрэг,maassâd
5525,zurück::ADV,гэдрэг,vä´st
5526,zurück::ADV,гэдрэг,mååusat
5527,zurück::ADV,гэдрэг,мо̄а̄з
5528,zurück::ADV,гэдрэг,мо̄а̄ст
5529,unten::ADV,дор,vuelnie
5530,unten::ADV,дор,vuollen
5531,unten::ADV,дор,vuollin
5532,unten::ADV,дор,vyellin
5533,unten::ADV,дор,vue´llen
5534,unten::ADV,дор,вӯлльн
5535,hinab::ADV,уруу,våålese
5536,hinab::ADV,уруу,vuolus
5537,hinab::ADV,уруу,vulos
5538,hinab::ADV,уруу,vuá'lás
5539,hinab::ADV,уруу,vuâlas
5540,hinab::ADV,уруу,валас
5541,oben::ADV,дээр,bijjene
5542,oben::ADV,дээр,baddjen
5543,oben::ADV,дээр,badjin
5544,oben::ADV,дээр,paijeen
5545,oben::ADV,дээр,pâ´jjen
5546,oben::ADV,дээр,tunââ´lmest
5547,oben::ADV,дээр,пайенҍ
5548,hinauf::ADV,өөд,bæjjese
5549,hinauf::ADV,өөд,bajás
5550,hinauf::ADV,өөд,bajás
5551,hinauf::ADV,өөд,pajas
5552,hinauf::ADV,өөд,pââjas
5553,hinauf::ADV,өөд,пайяс
5554,hinauf::ADV,дээш,bæjjese
5555,hinauf::ADV,дээш,bajás
5556,hinauf::ADV,дээш,bajás
5557,hinauf::ADV,дээш,pajas
5558,hinauf::ADV,дээш,pââjas
5559,hinauf::ADV,дээш,пайяс
5560,überall::ADV,хааяагүй,gaajhkene lehkesne
5561,überall::ADV,хааяагүй,juohkka sajen
5562,überall::ADV,хааяагүй,juohke sajis
5563,überall::ADV,хааяагүй,jya'hisaajeest
5564,überall::ADV,хааяагүй,vee´zz
5565,überall::ADV,хааяагүй,pukvee´zz
5566,überall::ADV,хааяагүй,пугквесь
5567,überall::ADV,энд тэндгүй,gaajhkene lehkesne
5568,überall::ADV,энд тэндгүй,juohkka sajen
5569,überall::ADV,энд тэндгүй,juohke sajis
5570,überall::ADV,энд тэндгүй,jya'hisaajeest
5571,überall::ADV,энд тэндгүй,vee´zz
5572,überall::ADV,энд тэндгүй,pukvee´zz
5573,überall::ADV,энд тэндгүй,пугквесь
5574,nicht::ADV,эс,ij
5575,nicht::ADV,эс,ij
5576,nicht::ADV,эс,ii
5577,nicht::ADV,эс,ij
5578,nicht::ADV,эс,ij
5579,nicht::ADV,эс,эйй
5580,nicht::ADV,-гүй,ij
5581,nicht::ADV,-гүй,ij
5582,nicht::ADV,-гүй,ii
5583,nicht::ADV,-гүй,ij
5584,nicht::ADV,-гүй,ij
5585,nicht::ADV,-гүй,эйй
5586,ein wenig::ADV,жаахан,ånnetje
5587,ein wenig::ADV,жаахан,ahtjetje
5588,ein wenig::ADV,жаахан,binná
5589,ein wenig::ADV,жаахан,veahá
5590,ein wenig::ADV,жаахан,ucánjii
5591,ein wenig::ADV,жаахан,occanj
5592,ein wenig::ADV,жаахан,simmna
5593,ein wenig::ADV,жаахан,сада
5594,ein wenig::ADV,жаахан,садаматта
5595,kaum::ADV,арай,jallan
5596,kaum::ADV,арай,vánet
5597,kaum::ADV,арай,báljo
5598,kaum::ADV,арай,illá
5599,kaum::ADV,арай,illvaa
5600,kaum::ADV,арай,мале
5601,kaum::ADV,арай,элэлэ
5602,kaum::ADV,арай гэж,jallan
5603,kaum::ADV,арай гэж,vánet
5604,kaum::ADV,арай гэж,báljo
5605,kaum::ADV,арай гэж,illá
5606,kaum::ADV,арай гэж,illvaa
5607,kaum::ADV,арай гэж,мале
5608,kaum::ADV,арай гэж,элэлэ
5609,sehr::ADV,тун,sagk
5610,sehr::ADV,тун,riek
5611,sehr::ADV,тун,sieldes
5612,sehr::ADV,тун,hui
5613,sehr::ADV,тун,ollu
5614,sehr::ADV,тун,čuuvtij
5615,sehr::ADV,тун,sami
5616,sehr::ADV,тун,čuu´t
5617,sehr::ADV,тун,пэре
5618,sehr::ADV,тун,чофта
5619,so::ADV,тэгж,numhtie
5620,so::ADV,тэгж,nav
5621,so::ADV,тэгж,nuov
5622,so::ADV,тэгж,nåv
5623,so::ADV,тэгж,nu
5624,so::ADV,тэгж,näävt
5625,so::ADV,тэгж,de
5626,so::ADV,тэгж,nu´t
5627,so::ADV,тэгж,nääi´t
5628,so::ADV,тэгж,те̄льнэ
5629,so::ADV,ингээд,numhtie
5630,so::ADV,ингээд,nav
5631,so::ADV,ингээд,nuov
5632,so::ADV,ингээд,nåv
5633,so::ADV,ингээд,nu
5634,so::ADV,ингээд,näävt
5635,so::ADV,ингээд,de
5636,so::ADV,ингээд,nu´t
5637,so::ADV,ингээд,nääi´t
5638,so::ADV,ингээд,те̄льнэ
5639,noch::ADV,дахин,annje
5640,noch::ADV,дахин,ájn
5641,noch::ADV,дахин,vilá
5642,noch::ADV,дахин,ain
5643,noch::ADV,дахин,vela
5644,noch::ADV,дахин,võl
5645,noch::ADV,дахин,veâl
5646,noch::ADV,дахин,вя̄л
5647,noch::ADV,дахиад,annje
5648,noch::ADV,дахиад,ájn
5649,noch::ADV,дахиад,vilá
5650,noch::ADV,дахиад,ain
5651,noch::ADV,дахиад,vela
5652,noch::ADV,дахиад,võl
5653,noch::ADV,дахиад,veâl
5654,noch::ADV,дахиад,вя̄л
5655,nur::ADV,зөвхөн,ajve
5656,nur::ADV,зөвхөн,barre
5657,nur::ADV,зөвхөн,dåssjå
5658,nur::ADV,зөвхөн,dušše
5659,nur::ADV,зөвхөн,váá
5660,nur::ADV,зөвхөн,pâi
5661,nur::ADV,зөвхөн,leša
5662,nur::ADV,зөвхөн,tåå´lǩ
5663,nur::ADV,зөвхөн,лэша
5664,nur::ADV,зөвхөн,лышшэ
5665,nur::ADV,гагцхүү,ajve
5666,nur::ADV,гагцхүү,barre
5667,nur::ADV,гагцхүү,dåssjå
5668,nur::ADV,гагцхүү,dušše
5669,nur::ADV,гагцхүү,váá
5670,nur::ADV,гагцхүү,pâi
5671,nur::ADV,гагцхүү,leša
5672,nur::ADV,гагцхүү,tåå´lǩ
5673,nur::ADV,гагцхүү,лэша
5674,nur::ADV,гагцхүү,лышшэ
5675,schon::ADV,нэгэнт,joe
5676,schon::ADV,нэгэнт,juo
5677,schon::ADV,нэгэнт,juo
5678,schon::ADV,нэгэнт,juo
5679,schon::ADV,нэгэнт,ju´n
5680,schon::ADV,нэгэнт,ё
5681,wieder::ADV,дахин,vihth
5682,wieder::ADV,дахин,aajmoen
5683,wieder::ADV,дахин,vas
5684,wieder::ADV,дахин,ådåsis
5685,wieder::ADV,дахин,fas
5686,wieder::ADV,дахин,vuot
5687,wieder::ADV,дахин,vest
5688,wieder::ADV,дахин,däs
5689,wieder::ADV,дахин,e´pet
5690,wieder::ADV,дахин,аввта
5691,wieder::ADV,дахин,о̄дтсэ
5692,wieder::ADV,дахиад,vihth
5693,wieder::ADV,дахиад,aajmoen
5694,wieder::ADV,дахиад,vas
5695,wieder::ADV,дахиад,ådåsis
5696,wieder::ADV,дахиад,fas
5697,wieder::ADV,дахиад,vuot
5698,wieder::ADV,дахиад,vest
5699,wieder::ADV,дахиад,däs
5700,wieder::ADV,дахиад,e´pet
5701,wieder::ADV,дахиад,аввта
5702,wieder::ADV,дахиад,о̄дтсэ
5703,vergebens::ADV,хий,dåssjåj
5704,vergebens::ADV,хий,duššás
5705,vergebens::ADV,хий,tušás
5706,vergebens::ADV,хий,jääutai
5707,vergebens::ADV,хий,пусьтэльт
5708,vor::PRP,өмнө,åvteste
5709,vor::PRP,өмнө,ålggolin
5710,vor::PRP,өмнө,ovddas
5711,vor::PRP,өмнө,oovdâst
5712,vor::PRP,өмнө,ooudâst
5713,vor::PRP,өмнө,авьтэмьбе̄лльт
5714,hinter::PRP,ард,duekesne
5715,hinter::PRP,ард,duogen
5716,hinter::PRP,ард,maŋŋelin
5717,hinter::PRP,ард,maŋil
5718,hinter::PRP,ард,duogás
5719,hinter::PRP,ард,tyeḥin
5720,hinter::PRP,ард,tue´ǩǩen
5721,hinter::PRP,ард,маӈельт
5722,unter::PRP,доор,nuelesne
5723,unter::PRP,доор,vuolen
5724,unter::PRP,доор,vuolde
5725,unter::PRP,доор,vyel'ni
5726,unter::PRP,доор,vue´llen
5727,unter::PRP,доор,вӯлльнҍ
5728,durch::PRP,дундуур,vieken
5729,durch::PRP,дундуур,tjadá
5730,durch::PRP,дундуур,-rájge
5731,durch::PRP,дундуур,čađa
5732,durch::PRP,дундуур,čoođâ
5733,durch::PRP,дундуур,čõõđ
5734,durch::PRP,дундуур,pääi´ǩ
5735,durch::PRP,дундуур,че̄д
5736,neben::PRP,хажууд,baaltese
5737,neben::PRP,хажууд,báldan
5738,neben::PRP,хажууд,bálddas
5739,neben::PRP,хажууд,paaldâst
5740,neben::PRP,хажууд,paaldâst
5741,neben::PRP,хажууд,поалльтэ
5742,zwischen::PRP,завсар,gaskesne
5743,zwischen::PRP,завсар,gasska
5744,zwischen::PRP,завсар,gaskkas
5745,zwischen::PRP,завсар,kooskâst
5746,zwischen::PRP,завсар,kâskka
5747,zwischen::PRP,завсар,кэскэсьт
5748,zwischen::PRP,завсар,кэ̄скэль
5749,zwischen::PRP,хооронд,gaskesne
5750,zwischen::PRP,хооронд,gasska
5751,zwischen::PRP,хооронд,gaskkas
5752,zwischen::PRP,хооронд,kooskâst
5753,zwischen::PRP,хооронд,kâskka
5754,zwischen::PRP,хооронд,кэскэсьт
5755,zwischen::PRP,хооронд,кэ̄скэль
5756,wegen::PRP,төлөө,dïete
5757,wegen::PRP,төлөө,gaevhtieh
5758,wegen::PRP,төлөө,diehti
5759,wegen::PRP,төлөө,dihte
5760,wegen::PRP,төлөө,geažil
5761,wegen::PRP,төлөө,tet
5762,wegen::PRP,төлөө,diõtt
5763,wegen::PRP,төлөө,ǩeäč'ča
5764,wegen::PRP,төлөө,гуэйке
5765,wegen::PRP,дээрээс,dïete
5766,wegen::PRP,дээрээс,gaevhtieh
5767,wegen::PRP,дээрээс,diehti
5768,wegen::PRP,дээрээс,dihte
5769,wegen::PRP,дээрээс,geažil
5770,wegen::PRP,дээрээс,tet
5771,wegen::PRP,дээрээс,diõtt
5772,wegen::PRP,дээрээс,ǩeäč'ča
5773,wegen::PRP,дээрээс,гуэйке
5774,dies::PRN,энэ,dihte
5775,dies::PRN,энэ,dát
5776,dies::PRN,энэ,dát
5777,dies::PRN,энэ,táát
5778,dies::PRN,энэ,tät
5779,dies::PRN,энэ,tiett-aa
5780,dies::PRN,энэ,тэдт
5781,das::PRN,тэр,dohte
5782,das::PRN,тэр,dat
5783,das::PRN,тэр,dat
5784,das::PRN,тэр,tot
5785,das::PRN,тэр,tõt
5786,das::PRN,тэр,тудт
5787,alles::PRN,цөм,gaajhke
5788,alles::PRN,цөм,gájkka
5789,alles::PRN,цөм,buot
5790,alles::PRN,цөм,puoh
5791,alles::PRN,цөм,puk
5792,alles::PRN,цөм,пугк
5793,alles::PRN,бүгд,gaajhke
5794,alles::PRN,бүгд,gájkka
5795,alles::PRN,бүгд,buot
5796,alles::PRN,бүгд,puoh
5797,alles::PRN,бүгд,puk
5798,alles::PRN,бүгд,пугк
5799,ich::PRN,би,manne
5800,ich::PRN,би,mån
5801,ich::PRN,би,månnå
5802,ich::PRN,би,mun
5803,ich::PRN,би,mun
5804,ich::PRN,би,munnâ
5805,ich::PRN,би,mon
5806,ich::PRN,би,мунн
5807,du::PRN,чи,datne
5808,du::PRN,чи,dån
5809,du::PRN,чи,don
5810,du::PRN,чи,tun
5811,du::PRN,чи,ton
5812,du::PRN,чи,то̄нн
5813,er::PRN,тэр,dïhte
5814,er::PRN,тэр,sån
5815,er::PRN,тэр,son
5816,er::PRN,тэр,sun
5817,er::PRN,тэр,son
5818,er::PRN,тэр,со̄нн
5819,er::PRN,тэр хүн,dïhte
5820,er::PRN,тэр хүн,sån
5821,er::PRN,тэр хүн,son
5822,er::PRN,тэр хүн,sun
5823,er::PRN,тэр хүн,son
5824,er::PRN,тэр хүн,со̄нн
5825,wir::PRN,бид,mijjieh
5826,wir::PRN,бид,mij
5827,wir::PRN,бид,mii
5828,wir::PRN,бид,mij
5829,wir::PRN,бид,mij
5830,wir::PRN,бид,мыйй
5831,ihr::PRN,та нар,dijjie
5832,ihr::PRN,та нар,dij
5833,ihr::PRN,та нар,dii
5834,ihr::PRN,та нар,tij
5835,ihr::PRN,та нар,tij
5836,ihr::PRN,та нар,тыйй
5837,sie::PRN,тэд,dah
5838,sie::PRN,тэд,sij
5839,sie::PRN,тэд,sii
5840,sie::PRN,тэд,sij
5841,sie::PRN,тэд,sij
5842,sie::PRN,тэд,сыйй
5843,was::FPRN,юу,mij
5844,was::FPRN,юу,mij
5845,was::FPRN,юу,mii
5846,was::FPRN,юу,mii
5847,was::FPRN,юу,mii
5848,was::FPRN,юу,мӣ
5849,wer::FPRN,хэн,gie
5850,wer::FPRN,хэн,guhti
5851,wer::FPRN,хэн,gii
5852,wer::FPRN,хэн,guhte
5853,wer::FPRN,хэн,kii
5854,wer::FPRN,хэн,ǩii
5855,wer::FPRN,хэн,kåå´tt
5856,wer::FPRN,хэн,ке̄
5857,wo::FADV,хаа,gusnie
5858,wo::FADV,хаа,gånnå
5859,wo::FADV,хаа,gos
5860,wo::FADV,хаа,kost
5861,wo::FADV,хаа,ko´st
5862,wo::FADV,хаа,касьт
5863,wo::FADV,хаана,gusnie
5864,wo::FADV,хаана,gånnå
5865,wo::FADV,хаана,gos
5866,wo::FADV,хаана,kost
5867,wo::FADV,хаана,ko´st
5868,wo::FADV,хаана,касьт
5869,wohin::FADV,хааш,gogka
5870,wohin::FADV,хааш,gåsi
5871,wohin::FADV,хааш,gosa
5872,wohin::FADV,хааш,kuus
5873,wohin::FADV,хааш,koozz
5874,wohin::FADV,хааш,ко̄з
5875,wohin::FADV,хаана,gogka
5876,wohin::FADV,хаана,gåsi
5877,wohin::FADV,хаана,gosa
5878,wohin::FADV,хаана,kuus
5879,wohin::FADV,хаана,koozz
5880,wohin::FADV,хаана,ко̄з
5881,wie::FADV,яаж,guktie
5882,wie::FADV,яаж,gumhtie
5883,wie::FADV,яаж,gåktu
5884,wie::FADV,яаж,mot
5885,wie::FADV,яаж,mahte
5886,wie::FADV,яаж,mä´htt
5887,wie::FADV,яаж,ко̄ххт
5888,wie::FADV,хэрхэн,guktie
5889,wie::FADV,хэрхэн,gumhtie
5890,wie::FADV,хэрхэн,gåktu
5891,wie::FADV,хэрхэн,mot
5892,wie::FADV,хэрхэн,mahte
5893,wie::FADV,хэрхэн,mä´htt
5894,wie::FADV,хэрхэн,ко̄ххт
5895,warum::FADV,юунд,man
5896,warum::FADV,юунд,manen
5897,warum::FADV,юунд,manne
5898,warum::FADV,юунд,mane
5899,warum::FADV,юунд,mondiet
5900,warum::FADV,юунд,mõõzz
5901,warum::FADV,юунд,mää´nn
5902,warum::FADV,юунд,мэ̄йт
