,Concept_ID,ka,hr
1420,spülen::V,გაავლებს,oplakati
1421,fegen::V,დაბლანდავს,mesti
1422,fegen::V,დაბლანდავს,pomesti
1423,kehren::V,დაგვის,mesti
1424,baden::V,ბანაობს,kupati se
1425,sich waschen::V,იბანება,umiti se
1426,sich waschen::V,იბანება,prati se
1427,ausziehen::V,გაიხდის,svući
1428,anziehen::V,ჩაიცვამს,obući
1429,sich anziehen::V,ჩაიცვამს,obući se
1430,kämmen::V,დავარცხნის,češljati
1431,schmücken::V,მორთავს,uresiti
1432,schmücken::V,მორთავს,nakititi
1433,sagen::V,იტყვის,reći
1434,sagen::V,იტყვის,kazati
1435,sprechen::V,ლაპარაკობს,govoriti
1436,reden::V,საუბრობს,govoriti
1437,reden::V,საუბრობს,besjediti
1438,sich unterhalten::V,ბაასობს,razgovarati se
1439,sich unterhalten::V,მუსაიფობს,razgovarati se
1440,fragen::V,ჰკითხავს,pitati
1441,bitten::V,სთხოვს,moliti
1442,erzählen::V,მოუთხრობს,ispričati
1443,erzählen::V,მოუთხრობს,pripovjediti
1444,mitteilen::V,აუწყებს,saopćiti
1445,mitteilen::V,აცნობებს,saopćiti
1446,nennen::V,უწოდებს,nazvati
1447,rufen::V,დაუძახებს,zvati
1448,rufen::V,დაუძახებს,dozvati
1449,prahlen::V,ტრაბახობს,hvalisati se
1450,übersetzen::V,გადათარგმნის,prevesti
1451,denken::V,ფიქრობს,misliti
1452,denken::V,აზროვნებს,misliti
1453,glauben::V,სჯერა,vjerovati
1454,bemerken::V,შენიშვნავს,zapaziti
1455,bemerken::V,შენიშვნავს,primijetiti
1456,erkennen::V,გამოიცნობს,prepoznati
1457,begreifen::V,გაიგებს,pojmiti
1458,begreifen::V,გაიგებს,shvatiti
1459,verstehen::V,გაიგონებს,razabrati
1460,lernen::V,ისწავლის,učiti se
1461,wissen::V,ეცოდინება,znati
1462,sich erinnern an::V,მოიგონებს,sjetiti se
1463,sich erinnern an::V,გაიხსენებს,sjetiti se
1464,vergessen::V,ივიწყებს,zaboraviti
1465,messen::V,ზომავს,mjeriti
1466,zählen::V,ითვლის,brojiti
1467,rechnen::V,გაიანგარიშებს,računati
1468,lesen::V,კითხულობს,čitati
1469,malen::V,ხატავს,slikati
1470,zeichnen::V,ხაზავს,crtati
1471,schreiben::V,დაწერს,pisati
1472,besitzen::V,ექნება,imati
1473,besitzen::V,ექნება,posjedovati
1474,kaufen::V,ყიდულობს,kupiti
1475,verkaufen::V,გაყიდის,prodati
1476,verkaufen::V,გაყიდის,raspačati
1477,bezahlen::V,გადაიხდის,platiti
1478,zahlen::V,გადაიხდის,plaćati
1479,beherrschen::V,ფლობს,vladati
1480,beherrschen::V,ფლობს,gospodariti
1481,ertragen::V,მოითმენს,trpjeti
1482,ertragen::V,მოითმენს,podnijeti
