,Concept_ID,lv,mrj
2095,hinfallen::V,pakrist,кенвазаш
2096,hinfallen::V,pakrist,шынгалташ
2097,laufen::V,мyнны,кашташ
2098,laufen::V,iet,кашташ
2099,laufen::V,skraidīt,кашташ
2100,schreiten::V,восьлавны,ашкедӓш
2101,schreiten::V,soļot,ашкедӓш
2102,spazierengehen::V,гуляйтны,мадын кашташ
2103,spazierengehen::V,staigāt,мадын кашташ
2104,spazierengehen::V,pastaigāties,мадын кашташ
2105,eilen::V,тэрмасьны,вӓшкӓш
2106,eilen::V,traukt,вӓшкӓш
2107,sich beeilen::V,тэрмасьны,вӓшкӓш
2108,sich beeilen::V,тэрмасьны,талашаш
2109,sich beeilen::V,steigties,вӓшкӓш
2110,sich beeilen::V,steigties,талашаш
2111,sich beeilen::V,pasteigties,вӓшкӓш
2112,sich beeilen::V,pasteigties,талашаш
2113,sausen::V,тӧвзьыны,хойхаланаш
2114,sausen::V,тӧвзьыны,хояш
2115,sausen::V,drāzt,хойхаланаш
2116,sausen::V,drāzt,хояш
2117,sausen::V,brāzties,хойхаланаш
2118,sausen::V,brāzties,хояш
2119,rennen::V,котӧртны,кыргыжаш
2120,rennen::V,skriet,кыргыжаш
2121,springen::V,чеччавны,тӹршештӓш
2122,springen::V,lēkt,тӹршештӓш
2123,klettern::V,кышасьны,ку́заш
2124,klettern::V,кавшасьны,ку́заш
2125,klettern::V,kāpt,ку́заш
2126,klettern::V,rāpties,ку́заш
2127,schaukeln::V,гычасьны,лыпшалташ
2128,schaukeln::V,šūpoties,лыпшалташ
2129,schaukeln::V,zvalstīties,лыпшалташ
2130,kriechen::V,кыссьыны,авалянаш
2131,kriechen::V,кыссьыны,ньыжиклӓш
2132,kriechen::V,līst,авалянаш
2133,kriechen::V,līst,ньыжиклӓш
2134,kriechen::V,rāpot,авалянаш
2135,kriechen::V,rāpot,ньыжиклӓш
2136,schwimmen::V,уявны,илӓш
2137,schwimmen::V,peldēt,илӓш
2138,tauchen::V,сунавны,цымаш
2139,tauchen::V,gremdēties,цымаш
2140,rudern::V,пелысасьны,шуалташ
2141,rudern::V,airēt,шуалташ
2142,rudern::V,irties,шуалташ
2143,fahren::V,мунны,кеӓш
2144,fahren::V,braukt,кеӓш
2145,fliegen::V,лэбны,чонгештӓш
2146,fliegen::V,lidot,чонгештӓш
2147,fliegen::V,laisties,чонгештӓш
2148,gehen::V,мyнны,кеӓш
2149,gehen::V,iet,кеӓш
2150,weggehen::V,мунавны,кеӓш
2151,weggehen::V,aiziet,кеӓш
2152,abfahren::V,мӧдӧдчыны,кеӓш
2153,abfahren::V,atiet,кеӓш
2154,abfahren::V,aizbraukt,кеӓш
2155,anhalten::V,джӧмдыны,цӓрнӓш
2156,anhalten::V,apstāties,цӓрнӓш
2157,hineingehen::V,пырны,пыраш
2158,hineingehen::V,ieiet,пыраш
2159,eintreten::V,пырны,пыраш
2160,eintreten::V,ienākt,пыраш
2161,kommen::V,воны,толаш
2162,kommen::V,локны,толаш
2163,kommen::V,nākt,толаш
2164,ankommen::V,воны,шоаш
2165,ankommen::V,локны,шоаш
2166,ankommen::V,nonākt,шоаш
2167,ankommen::V,ierasties,шоаш
2168,zurückkommen::V,косны,пöртӹлӓш
2169,zurückkommen::V,бергӧдчыны,пöртӹлӓш
2170,zurückkommen::V,atgriezties,пöртӹлӓш
2171,bleiben::V,кольны,кодаш
2172,bleiben::V,palikt,кодаш
2173,warten::V,виччысьны,вычаш
2174,warten::V,gaidīt,вычаш
2175,erwarten::V,виччысьны,вычаш
2176,erwarten::V,sagaidīt,вычаш
2177,suchen::V,корсьны,кӹчӓлӓш
2178,suchen::V,meklēt,кӹчӓлӓш
2179,finden::V,казявны,моаш
2180,finden::V,rast,моаш
2181,finden::V,atrast,моаш
2182,versuchen::V,заводитчывны,путаяш
2183,versuchen::V,заводитчывны,цацаш
2184,versuchen::V,mēģināt,путаяш
2185,versuchen::V,mēģināt,цацаш
2186,vorbereiten::V,дасьтыны,поспейӹктӓш
2187,vorbereiten::V,gatavot,поспейӹктӓш
2188,vorbereiten::V,sagatavot,поспейӹктӓш
2189,lieben::V,радейтны,яраташ
2190,lieben::V,mīlēt,яраташ
2191,mögen::V,радейтны,яраташ
2192,mögen::V,gribēties,яраташ
2193,lachen::V,серавны,ваштылаш
2194,lachen::V,серавлыны,ваштылаш
2195,lachen::V,smiet,ваштылаш
2196,lachen::V,smieties,ваштылаш
2197,rühren::V,нормӧдны,тӓрвӓтӓш
2198,rühren::V,aizgrābt,тӓрвӓтӓш
2199,weinen::V,бӧрдны,мӓгӹрӓш
2200,weinen::V,raudāt,мӓгӹрӓш
2201,schimpfen::V,видчыны,свырседӓлӓш
2202,schimpfen::V,rāties,свырседӓлӓш
2203,schimpfen::V,lamāties,свырседӓлӓш
2204,sich ärgern::V,скӧравны,шӹдешкӓш
2205,sich ärgern::V,īgt,шӹдешкӓш
2206,sich ärgern::V,pukoties,шӹдешкӓш
2207,sich ärgern::V,dusmoties,шӹдешкӓш
2208,sich fürchten::V,повны,лӱдӓш
2209,sich fürchten::V,bīties,лӱдӓш
2210,sich fürchten::V,baidīties,лӱдӓш
2211,fürchten::V,повны,лӱдӓш
2212,fürchten::V,baidīties no,лӱдӓш
2213,fliehen::V,пышйыны,кыргыжаш
2214,fliehen::V,bēgt,кыргыжаш
2215,flüchten::V,пышйыны,кыргыж шӹлӓш
2216,flüchten::V,aizbēgt,кыргыж шӹлӓш
2217,sehen::V,аддзыны,ужаш
2218,sehen::V,redzēt,ужаш
2219,anschauen::V,видзӧдны,анжалаш
2220,anschauen::V,paraudzīties,анжалаш
2221,ansehen::V,видзӧдны,анжаш
2222,ansehen::V,aplūkot,анжаш
2223,hören::V,кывны,колаш
2224,hören::V,dzirdēt,колаш
2225,zuhören::V,кывзыны,колышташ
2226,zuhören::V,klausīties,колышташ
2227,probieren::V,видлыны,тотештӓш
2228,probieren::V,видлыны,подыл анжаш
2229,probieren::V,nogaršot,тотештӓш
2230,probieren::V,nogaršot,подыл анжаш
2231,riechen::V,чушкыны,ӱпшӹнзӓш
2232,riechen::V,ost,ӱпшӹнзӓш
2233,riechen::V,ostīt,ӱпшӹнзӓш
2234,fühlen::V,вежӧртны,шижӓш
2235,fühlen::V,гӧгӧрвоны,шижӓш
2236,fühlen::V,just,шижӓш
2237,fühlen::V,izjust,шижӓш
2238,scheinen::V,кажитчыны,каяш
2239,scheinen::V,šķist,каяш
2240,scheinen::V,likties,каяш
2241,zu sehen sein::V,тыдавны,каяш
2242,zu sehen sein::V,parādīties,каяш
2243,vernehmen::V,кывны,колын колташ
2244,vernehmen::V,saklausīt,колын колташ
2245,frieren::V,кынмыны,кӹлмаш
2246,frieren::V,кынмыны,тӹнгӹргӓш
2247,frieren::V,salt,кӹлмаш
2248,frieren::V,salt,тӹнгӹргӓш
2249,tun::V,керны,ӹштӓш
2250,tun::V,darīt,ӹштӓш
2251,können::V,кужны,кердӓш
2252,können::V,prast,кердӓш
2253,wollen::V,кӧсйыны,жалаяш
2254,wollen::V,gribēt,жалаяш
2255,anfangen::V,заводитны,тӹнгӓлӓш
2256,anfangen::V,пондыны,тӹнгӓлӓш
2257,anfangen::V,sākt,тӹнгӓлӓш
2258,anfangen::V,iesākt,тӹнгӓлӓш
2259,beenden::V,помавны,пӹтӓрӓш
2260,beenden::V,beigt,пӹтӓрӓш
2261,beenden::V,pabeigt,пӹтӓрӓш
2262,aufhören::V,дугӧдны,цӓрнӓш
2263,aufhören::V,pārtraukt,цӓрнӓш
2264,gelingen::V,артмыны,цӓш лиӓш
2265,gelingen::V,izdoties,цӓш лиӓш
2266,geraten::V,сюрны,лиӓш
2267,geraten::V,веськавны,лиӓш
2268,geraten::V,veikties,лиӓш
2269,öffnen::V,восьтыны,пачаш
2270,öffnen::V,atvērt,пачаш
2271,öffnen::V,attaisīt,пачаш
2272,schließen::V,пӧдлавны,чӱчӓш
2273,schließen::V,slēgt,чӱчӓш
2274,schließen::V,aizvērt,чӱчӓш
2275,schließen::V,aiztaisīt,чӱчӓш
2276,stellen::V,сувтӧдны,шӹндӓш
2277,stellen::V,likt,шӹндӓш
2278,stellen::V,nolikt,шӹндӓш
2279,setzen::V,пуксьӧдны,шӹндӓш
2280,setzen::V,sēdināt,шӹндӓш
2281,legen::V,пуктыны,опташ
2282,legen::V,пуктыны,пиштӓш
2283,legen::V,likt,опташ
2284,legen::V,likt,пиштӓш
2285,berühren::V,вӧрзьӧдны,тӹкӓлӓш
2286,berühren::V,инмӧдчывны,тӹкӓлӓш
2287,berühren::V,skart,тӹкӓлӓш
2288,berühren::V,aizskart,тӹкӓлӓш
2289,verbinden::V,йитны,пидӓш
2290,verbinden::V,saistīt,пидӓш
2291,verbinden::V,savienot,пидӓш
2292,bedecken::V,вевттьыны,леведӓш
2293,bedecken::V,apsegt,леведӓш
2294,bedecken::V,pārsegt,леведӓш
2295,aufhängen::V,ӧшӧдны,сӓкӓш
2296,aufhängen::V,джагӧдны,сӓкӓш
2297,aufhängen::V,uzkārt,сӓкӓш
2298,anzünden::V,ӧзтыны,чӱктӓш
2299,anzünden::V,aizdegt,чӱктӓш
2300,anzünden::V,aizdedzināt,чӱктӓш
2301,aufheben::V,чеччӧдны,кузыкташ
2302,aufheben::V,сувтӧдны,кузыкташ
2303,aufheben::V,pacelt,кузыкташ
2304,zurücklassen::V,кольны,кодаш
2305,zurücklassen::V,atstāt,кодаш
2306,verlieren::V,воштыны,ямдаш
2307,verlieren::V,zaudēt,ямдаш
2308,verlieren::V,pazaudēt,ямдаш
2309,fallen lassen::V,уськӧдны,кенвацтараш
2310,fallen lassen::V,nomest,кенвацтараш
2311,machen::V,вӧчны,ӹштӓш
2312,machen::V,лӧсьӧдны,ӹштӓш
2313,machen::V,darīt,ӹштӓш
2314,herstellen::V,лӧсьӧдны,йӓмдӹлӓш
2315,herstellen::V,ražot,йӓмдӹлӓш
2316,herstellen::V,izgatavot,йӓмдӹлӓш
2317,bauen::V,лэптыны,ӹштӓш
2318,bauen::V,celt,ӹштӓш
2319,bauen::V,būvēt,ӹштӓш
2320,reparieren::V,дзоньтавны,чиняш
2321,reparieren::V,дзоньтавны,алалаш
2322,reparieren::V,labot,чиняш
2323,reparieren::V,labot,алалаш
2324,reparieren::V,remontēt,чиняш
2325,reparieren::V,remontēt,алалаш
2326,verbessern::V,бурмӧдны,яжоэмден шӹндӓш
2327,verbessern::V,labot,яжоэмден шӹндӓш
2328,verbessern::V,izlabot,яжоэмден шӹндӓш
2329,ändern::V,вежны,вашталташ
2330,ändern::V,mainīt,вашталташ
2331,graben::V,кодйыны,капаяш
2332,graben::V,rakt,капаяш
2333,beugen::V,куснявны,лывырташ
2334,beugen::V,куснявны,каклярташ
2335,beugen::V,liekt,лывырташ
2336,beugen::V,liekt,каклярташ
2337,biegen::V,куснявны,лывырташ
2338,biegen::V,liekt,лывырташ
2339,drehen::V,бергӧдлыны,сӓрӓш
2340,drehen::V,бергӧдлыны,сӓрӹкӓлӓш
2341,drehen::V,griezt,сӓрӓш
2342,drehen::V,griezt,сӓрӹкӓлӓш
2343,wenden::V,бергӧдны,сӓрӓлӓш
2344,wenden::V,apgriezt,сӓрӓлӓш
2345,umdrehen::V,бергӧдны,сӓрӓлӓш
2346,umdrehen::V,apgriezt,сӓрӓлӓш
2347,heben::V,лэптыны,лӱктӓш
2348,heben::V,celt,лӱктӓш
2349,heben::V,cilāt,лӱктӓш
2350,heben::V,pacelt,лӱктӓш
2351,hochheben::V,кыпӧдны,кузыкташ
2352,hochheben::V,pacelt,кузыкташ
2353,ergreifen::V,кутны,хватяш
2354,ergreifen::V,paķert,хватяш
2355,ergreifen::V,satvert,хватяш
2356,halten::V,кутны,кычаш
2357,halten::V,turēt,кычаш
2358,halten::V,saturēt,кычаш
2359,drücken::V,личкыны,темдӓш
2360,drücken::V,топӧдны,темдӓш
2361,drücken::V,spiest,темдӓш
2362,schieben::V,ӧтдортны,шӹкӓш
2363,schieben::V,йӧткыштны,шӹкӓш
2364,schieben::V,stumt,шӹкӓш
2365,kratzen::V,гуджӧдны,нӹжӓш
2366,kratzen::V,kasīt,нӹжӓш
2367,kratzen::V,skrāpēt,нӹжӓш
2368,lecken::V,нювны,нылаш
2369,lecken::V,lakt,нылаш
2370,lecken::V,laizīt,нылаш
2371,beißen::V,курччыны,пыралаш
2372,beißen::V,kost,пыралаш
2373,abreißen::V,орӧдны,кӹрӓш
2374,abreißen::V,орӧдны,кышкед нӓлӓш
2375,abreißen::V,atraut,кӹрӓш
2376,abreißen::V,atraut,кышкед нӓлӓш
2377,abreißen::V,atplēst,кӹрӓш
2378,abreißen::V,atplēst,кышкед нӓлӓш
2379,abschneiden::V,вундавны,шулаш
2380,abschneiden::V,вундавны,лаштыклаш
2381,abschneiden::V,nogriezt,шулаш
2382,abschneiden::V,nogriezt,лаштыклаш
2383,binden::V,гӧрддзавны,пидӓш
2384,binden::V,кӧртавны,пидӓш
2385,binden::V,siet,пидӓш
2386,binden::V,aptīt,пидӓш
2387,stecken::V,сюйны,шыралаш
2388,stecken::V,bāzt,шыралаш
2389,stecken::V,spraust,шыралаш
2390,brechen::V,чегны,тодылаш
2391,brechen::V,чегны,пыдырташ
2392,brechen::V,lauzt,тодылаш
2393,brechen::V,lauzt,пыдырташ
2394,brechen::V,lauzīt,тодылаш
2395,brechen::V,lauzīt,пыдырташ
2396,klopfen::V,камгыны,рушткаш
2397,klopfen::V,klauvēt,рушткаш
2398,hauen::V,нӧйнты,шелӹштӓш
2399,hauen::V,кучкыны,шелӹштӓш
2400,hauen::V,cirst,шелӹштӓш
2401,hauen::V,dauzīt,шелӹштӓш
2402,kleben::V,лемавны,клейӓш
2403,kleben::V,ляскавны,клейӓш
2404,kleben::V,līmēt,клейӓш
2405,kleben::V,lipināt,клейӓш
2406,reiben::V,тільны,нӹжӓш
2407,reiben::V,зыравны,нӹжӓш
2408,reiben::V,rīvēt,нӹжӓш
2409,reiben::V,berzēt,нӹжӓш
2410,streichen::V,мавтны,шӹрӓш
2411,streichen::V,ziest,шӹрӓш
2412,streichen::V,triept,шӹрӓш
2413,schleifen::V,кеслыны,шымаш
2414,schleifen::V,trīt,шымаш
2415,schleifen::V,asināt,шымаш
2416,schneiden::V,шырны,пӹчкӓш
2417,schneiden::V,griezt,пӹчкӓш
2418,schneiden::V,sagriezt,пӹчкӓш
2419,rütteln::V,легӧдны,мыльгыкташ
2420,rütteln::V,катлӧдлыны,мыльгыкташ
2421,rütteln::V,kratīt,мыльгыкташ
2422,rütteln::V,purināt,мыльгыкташ
2423,schütteln::V,тракӧдны,цӹтӹртӓш
2424,schütteln::V,тракӧдны,мыльгыкташ
2425,schütteln::V,kratīt,цӹтӹртӓш
2426,schütteln::V,kratīt,мыльгыкташ
2427,schwenken::V,ӧвтны,машыяш
2428,schwenken::V,шенасьны,машыяш
2429,schwenken::V,vēzēt,машыяш
2430,schwenken::V,vēcināt,машыяш
2431,schütten::V,кисьтны,опталаш
2432,schütten::V,bērt,опталаш
2433,füllen::V,тыртны,темӓш
2434,füllen::V,pildīt,темӓш
2435,füllen::V,piepildīt,темӓш
2436,einwickeln::V,тубыртны,пӹтӹрӓ́лӓш
2437,einwickeln::V,ietīt,пӹтӹрӓ́лӓш
2438,tragen::V,нуны,намалаш
2439,tragen::V,nest,намалаш
2440,schleppen::V,кыскавны,шӹдӹрӓш
2441,schleppen::V,stiept,шӹдӹрӓш
2442,schleppen::V,staipīt,шӹдӹрӓш
2443,ziehen::V,кыскыны,шыпшаш
2444,ziehen::V,vilkt,шыпшаш
2445,aufbewahren::V,видзны,перегӓш
2446,aufbewahren::V,glabāt,перегӓш
2447,aufbewahren::V,uzglabāt,перегӓш
2448,werfen::V,чӧвтны,кӹшкӓш
2449,werfen::V,шыбитны,кӹшкӓш
2450,werfen::V,mest,кӹшкӓш
2451,werfen::V,sviest,кӹшкӓш
2452,fangen::V,кутны,кычаш
2453,fangen::V,ķert,кычаш
2454,fangen::V,uzķert,кычаш
2455,packen::V,босьтны,хватяш
2456,packen::V,paķert,хватяш
2457,packen::V,satvert,хватяш
2458,verstecken::V,дзебны,шӹлтӓш
2459,verstecken::V,slēpt,шӹлтӓш
2460,verstecken::V,noglabāt,шӹлтӓш
2461,teilen::V,юкны,пайылаш
2462,teilen::V,dalīt,пайылаш
2463,schicken::V,ыстыны,колташ
2464,schicken::V,sūtīt,колташ
2465,schicken::V,atsūtīt,колташ
2466,bringen::V,вайны,кандаш
2467,bringen::V,atvest,кандаш
2468,hinzufügen::V,содтыны,
2469,hinzufügen::V,pievienot,
2470,bekommen::V,босьтны,лыкташ
2471,bekommen::V,dabūt,лыкташ
2472,erhalten::V,босьтны,получаяш
2473,erhalten::V,saņemt,получаяш
2474,nehmen::V,босьтны,налаш
2475,nehmen::V,ņemt,налаш
2476,nehmen::V,paņemt,налаш
2477,wählen::V,бӧрйыны,айыраш
2478,wählen::V,ievēlēt,айыраш
2479,auswählen::V,бӧрйыны,айыраш
2480,auswählen::V,izvēlēt,айыраш
2481,bewahren::V,видзны,перегӓш
2482,bewahren::V,saglabāt,перегӓш
2483,behindern::V,конйӧдлыны,мешӓйӓш
2484,behindern::V,джӧмдӧдны,мешӓйӓш
2485,behindern::V,kavēt,мешӓйӓш
2486,behindern::V,aizkavēt,мешӓйӓш
2487,verderben::V,тшыкӧдны,портяш
2488,verderben::V,sabojāt,портяш
2489,beschädigen::V,тшыкӧдны,шушырташ
2490,beschädigen::V,bojāt,шушырташ
2491,beschädigen::V,maitāt,шушырташ
2492,zerbrechen::V,жуглыны,пыдырташ
2493,zerbrechen::V,salauzt,пыдырташ
2494,zerbrechen::V,sadauzīt,пыдырташ
2495,zerreißen::V,орӧдны,кӹрӓш
2496,zerreißen::V,pārraut,кӹрӓш
2497,zerstören::V,жугӧдны,шӓлӓтӓш
2498,zerstören::V,кисьтны,шӓлӓтӓш
2499,zerstören::V,косявны,шӓлӓтӓш
2500,zerstören::V,graut,шӓлӓтӓш
2501,zerstören::V,sagraut,шӓлӓтӓш
2502,verbrennen::V,сотны,йылаташ
2503,verbrennen::V,сотны,йылалташ
2504,verbrennen::V,сотчыны,йылаташ
2505,verbrennen::V,сотчыны,йылалташ
2506,verbrennen::V,dedzināt,йылаташ
2507,verbrennen::V,dedzināt,йылалташ
2508,verbrennen::V,sadedzināt,йылаташ
2509,verbrennen::V,sadedzināt,йылалташ
2510,geben::V,сетны,пуаш
2511,geben::V,dot,пуаш
2512,geben::V,padot,пуаш
2513,reichen::V,сетны,пуаш
2514,reichen::V,padot,пуаш
2515,reichen::V,sniegt,пуаш
2516,schenken::V,козьнавны,подараш
2517,schenken::V,dāvāt,подараш
2518,schenken::V,dāvināt,подараш
2519,versprechen::V,кыв сетны,сöрӓш
2520,versprechen::V,solīt,сöрӓш
2521,versprechen::V,apsolīt,сöрӓш
2522,wünschen::V,кӧсйыны,жалаяш
2523,wünschen::V,vēlēt,жалаяш
2524,wünschen::V,novēlēt,жалаяш
2525,loben::V,ошкыны,хваляш
2526,loben::V,lielīt,хваляш
2527,küssen::V,окавны,шышшалаш
2528,küssen::V,bučot,шышшалаш
2529,küssen::V,skūpstīt,шышшалаш
2530,wiegen::V,гудрӧдлыны,лӱнгӓлтӓш
2531,wiegen::V,šūpot,лӱнгӓлтӓш
2532,zudecken::V,веввттьыны,пиштӓш
2533,zudecken::V,apklāt,пиштӓш
2534,zudecken::V,aizsegt,пиштӓш
2535,wecken::V,садьмӧдны,понгыжалтараш
2536,wecken::V,чуксавны,понгыжалтараш
2537,wecken::V,modināt,понгыжалтараш
2538,zeigen::V,петкӧдлыны,анжыкташ
2539,zeigen::V,rādīt,анжыкташ
2540,führen::V,нуӧдны,видӓш
2541,führen::V,vadīt,видӓш
2542,lehren::V,велӧдны,тымдаш
2543,lehren::V,mācīt,тымдаш
2544,lehren::V,iemācīt,тымдаш
2545,unterrichten::V,велӧдны,тымдаш
2546,unterrichten::V,apmācīt,тымдаш
2547,aufziehen::V,быдтыны,кушташ
2548,aufziehen::V,uzaudzināt,кушташ
2549,leiten::V,веськӧдлыны,видӓш
2550,leiten::V,веськӧдлыны,вуйлаташ
2551,leiten::V,веськӧдлыны,вуйлалташ
2552,leiten::V,vadīt,видӓш
2553,leiten::V,vadīt,вуйлаташ
2554,leiten::V,vadīt,вуйлалташ
2555,leiten::V,pārzināt,видӓш
2556,leiten::V,pārzināt,вуйлаташ
2557,leiten::V,pārzināt,вуйлалташ
2558,antreiben::V,тэрмӧдны,талаштараш
2559,antreiben::V,urdīt,талаштараш
2560,antreiben::V,mudināt,талаштараш
2561,lassen::V,тшӧктыны,-ыкт
2562,lassen::V,ļaut,-ыкт
2563,einladen::V,корны,ӱжӓш
2564,einladen::V,ielūgt,ӱжӓш
2565,einladen::V,aicināt,ӱжӓш
2566,vereinigen::V,ӧтувтны,иктештӓш
2567,vereinigen::V,котыртны,иктештӓш
2568,vereinigen::V,vienot,иктештӓш
2569,vereinigen::V,apvienot,иктештӓш
2570,besuchen::V,волыны,толаш
2571,besuchen::V,ветлыны,толаш
2572,besuchen::V,apciemot,толаш
2573,treffen::V,вочаӧдны,вӓшлиӓш
2574,treffen::V,вочаӧдны,вӓшлиӓлтӓш
2575,treffen::V,паныдавны,вӓшлиӓш
2576,treffen::V,паныдавны,вӓшлиӓлтӓш
2577,treffen::V,satikt,вӓшлиӓш
2578,treffen::V,satikt,вӓшлиӓлтӓш
2579,treffen::V,sastapt,вӓшлиӓш
2580,treffen::V,sastapt,вӓшлиӓлтӓш
2581,sich versammeln::V,лӧсьӧдчыны,цымыргаш
2582,sich versammeln::V,salasīties,цымыргаш
2583,sich versammeln::V,sapulcēties,цымыргаш
2584,spielen::V,ворсны,мадаш
2585,spielen::V,spēlēt,мадаш
2586,spielen::V,spēlēties,мадаш
2587,singen::V,сьывны,мыраш
2588,singen::V,dziedāt,мыраш
2589,tanzen::V,йӧктыны,кушташ
2590,tanzen::V,diet,кушташ
2591,tanzen::V,dejot,кушташ
2592,tanzen::V,dancot,кушташ
2593,sich trennen::V,торйӧдчыны,айырлаш
2594,sich trennen::V,šķirties,айырлаш
2595,sich trennen::V,izšķirties,айырлаш
2596,verlassen::V,эновтны,шуаш
2597,verlassen::V,atstāt,шуаш
2598,retten::V,видзны,ытараш
2599,retten::V,мездыны,ытараш
2600,retten::V,glābt,ытараш
2601,bewachen::V,видзны,оролаш
2602,bewachen::V,sargāt,оролаш
2603,schützen::V,видзны,перегӓш
2604,schützen::V,pasargāt,перегӓш
2605,schützen::V,aizsargāt,перегӓш
2606,verteidigen::V,дорйыны,перегӓш
2607,verteidigen::V,aizstāvēt,перегӓш
2608,sich schlagen::V,косясьны,шидӓлӓш
2609,sich schlagen::V,косясьны,шиэдӓлӓш
2610,sich schlagen::V,kauties,шидӓлӓш
2611,sich schlagen::V,kauties,шиэдӓлӓш
2612,sich schlagen::V,izkauties,шидӓлӓш
2613,sich schlagen::V,izkauties,шиэдӓлӓш
2614,schießen::V,лыйны,лӱӓш
2615,schießen::V,šaut,лӱӓш
2616,schießen::V,šaudīt,лӱӓш
2617,siegen::V,вермыны,сӹнгӓш
2618,siegen::V,uzvarēt,сӹнгӓш
2619,ärgern::V,лӧгӧдны,шӹдештӓрӓш
2620,ärgern::V,лёкмӧдны,шӹдештӓрӓш
2621,ärgern::V,скӧрмӧдны,шӹдештӓрӓш
2622,ärgern::V,sadusmot,шӹдештӓрӓш
2623,schlagen::V,вартны,пӓрен колташ
2624,schlagen::V,вартны,хӹрӹктен колташ
2625,schlagen::V,sist,пӓрен колташ
2626,schlagen::V,sist,хӹрӹктен колташ
2627,schlagen::V,triekt,пӓрен колташ
2628,schlagen::V,triekt,хӹрӹктен колташ
2629,treten::V,лёгны,чымаш
2630,treten::V,майкны,чымаш
2631,treten::V,mīt,чымаш
2632,treten::V,paspert,чымаш
2633,stechen::V,бышткыны,пышкылаш
2634,stechen::V,durt,пышкылаш
2635,stoßen::V,тойлыны,шыркедӓш
2636,stoßen::V,йӧткавны,шыркедӓш
2637,stoßen::V,grūst,шыркедӓш
2638,stehlen::V,гусявны,шолышт толаш
2639,stehlen::V,zagt,шолышт толаш
2640,stören::V,падмӧдны,ӓрештӹлӓш
2641,stören::V,traucēt,ӓрештӹлӓш
2642,belästigen::V,дӧзмӧдны,кӓньӹсӹрлӓндӓрӓш
2643,belästigen::V,дӧзмӧдны,шытырланыкташ
2644,belästigen::V,apgrūtināt,кӓньӹсӹрлӓндӓрӓш
2645,belästigen::V,apgrūtināt,шытырланыкташ
2646,verbergen::V,дзебны,шӹлтӓш
2647,verbergen::V,сайӧдны,шӹлтӓш
2648,verbergen::V,slēpt,шӹлтӓш
2649,verbergen::V,paslēpt,шӹлтӓш
2650,täuschen::V,пӧръявны,алталаш
2651,täuschen::V,пӧръявны,аталаш
2652,täuschen::V,ылӧдны,алталаш
2653,täuschen::V,ылӧдны,аталаш
2654,täuschen::V,mānīt,алталаш
2655,täuschen::V,mānīt,аталаш
2656,täuschen::V,maldināt,алталаш
2657,täuschen::V,maldināt,аталаш
2658,betrügen::V,сӧрны,мошеньӹчӓйӓш
2659,betrügen::V,krāpt,мошеньӹчӓйӓш
2660,betrügen::V,apkrāpt,мошеньӹчӓйӓш
2661,töten::V,вины,пуштын шуаш
2662,töten::V,nāvēt,пуштын шуаш
2663,töten::V,nogalināt,пуштын шуаш
2664,wohnen::V,овны,ӹлӓш
2665,wohnen::V,dzīvot,ӹлӓш
2666,arbeiten::V,уджавны,пӓшӓлӓш
2667,arbeiten::V,уджавны,ровотаяш
2668,arbeiten::V,strādāt,пӓшӓлӓш
2669,arbeiten::V,strādāt,ровотаяш
2670,arbeiten::V,darboties,пӓшӓлӓш
2671,arbeiten::V,darboties,ровотаяш
2672,sammeln::V,чукӧртны,погаш
2673,sammeln::V,vākt,погаш
2674,pflücken::V,вотны,кӹрӓш
2675,pflücken::V,ӧктыны,кӹрӓш
2676,pflücken::V,raut,кӹрӓш
2677,pflücken::V,plūkt,кӹрӓш
2678,jagen::V,кыйсьыны,охотничӓйӓш
2679,jagen::V,medīt,охотничӓйӓш
2680,fischen::V,чери кыйны,кол кычаш
2681,fischen::V,zvejot,кол кычаш
2682,fassen::V,кутны,кычаш
2683,fassen::V,saķert,кычаш
2684,hüten::V,видзны,кӹтӓш
2685,hüten::V,йирӧдны,кӹтӓш
2686,hüten::V,ganīt,кӹтӓш
2687,treiben::V,вӧтлыны,шуруяш
2688,treiben::V,dzīt,шуруяш
2689,anbinden::V,домавны,ялшташ
2690,anbinden::V,домавны,ялышташ
2691,anbinden::V,piesiet,ялшташ
2692,anbinden::V,piesiet,ялышташ
2693,anbinden::V,piesaistīt,ялшташ
2694,anbinden::V,piesaistīt,ялышташ
2695,füttern::V,вердны,пукшаш
2696,füttern::V,barot,пукшаш
2697,melken::V,лысьтыны,шыпшылаш
2698,melken::V,slaukt,шыпшылаш
2699,hacken::V,керавны,роаш
2700,hacken::V,kapāt,роаш
2701,gießen::V,киськавны,шӓвӓш
2702,gießen::V,liet,шӓвӓш
2703,gießen::V,laistīt,шӓвӓш
2704,reifen::V,кисьмыны,кӱӓш
2705,reifen::V,кисьмыны,поспейӓш
2706,reifen::V,briest,кӱӓш
2707,reifen::V,briest,поспейӓш
2708,zubereiten::V,дасьтыны,йӓмдӹлӓш
2709,zubereiten::V,taisīt,йӓмдӹлӓш
2710,zubereiten::V,gatavot,йӓмдӹлӓш
2711,kochen::V,пуны,шолташ
2712,kochen::V,vārīt,шолташ
2713,backen::V,пӧжавны,кӱктӓш
2714,backen::V,cept,кӱктӓш
2715,braten::V,пражитны,жӓрӓш
2716,braten::V,cept,жӓрӓш
2717,braten::V,cepināt,жӓрӓш
