,Concept_ID,hi,mrj
1362,abfahren::V,रवाना होना,кеӓш
1363,anhalten::V,रुकना,цӓрнӓш
1364,anhalten::V,खड़ा होना,цӓрнӓш
1365,hineingehen::V,घुसना,пыраш
1366,hineingehen::V,अंदर जाना,пыраш
1367,eintreten::V,प्रवेश करना,пыраш
1368,kommen::V,आना,толаш
1369,ankommen::V,पहुँचना,шоаш
1370,zurückkommen::V,लौटना,пöртӹлӓш
1371,zurückkommen::V,वापस आना,пöртӹлӓш
1372,bleiben::V,रहना,кодаш
1373,bleiben::V,रुकना,кодаш
1374,warten::V,इंतज़ार करना,вычаш
1375,erwarten::V,प्रतीक्षा करना,вычаш
1376,suchen::V,ढूँढ़ना,кӹчӓлӓш
1377,finden::V,पाना,моаш
1378,finden::V,ढूँढ़ निकालना,моаш
1379,versuchen::V,कोशिश करना,путаяш
1380,versuchen::V,कोशिश करना,цацаш
1381,vorbereiten::V,तैयार करना,поспейӹктӓш
1382,lieben::V,प्यार करना,яраташ
1383,mögen::V,पसंद होना,яраташ
1384,lachen::V,हँसना,ваштылаш
1385,rühren::V,छूना,тӓрвӓтӓш
1386,weinen::V,रोना,мӓгӹрӓш
1387,schimpfen::V,गाली देना,свырседӓлӓш
1388,sich ärgern::V,चिढ़ना,шӹдешкӓш
1389,sich ärgern::V,नाराज़ होना,шӹдешкӓш
1390,sich fürchten::V,डरना,лӱдӓш
1391,sich fürchten::V,भय खाना,лӱдӓш
1392,fürchten::V,डरना से,лӱдӓш
1393,fürchten::V,भय खाना से,лӱдӓш
1394,fliehen::V,भागना,кыргыжаш
1395,flüchten::V,निकल भागना,кыргыж шӹлӓш
1396,sehen::V,देखना,ужаш
1397,anschauen::V,देखना,анжалаш
1398,ansehen::V,दृष्टि डालना पर,анжаш
1399,hören::V,सुनना,колаш
1400,zuhören::V,सुनना,колышташ
1401,probieren::V,चखना,тотештӓш
1402,probieren::V,चखना,подыл анжаш
1403,riechen::V,सूँघना,ӱпшӹнзӓш
1404,fühlen::V,महसूस करना,шижӓш
1405,scheinen::V,लगना,каяш
1406,zu sehen sein::V,दिखाई देना,каяш
1407,vernehmen::V,सुनना,колын колташ
1408,frieren::V,ठंड लगना,кӹлмаш
1409,frieren::V,ठंड लगना,тӹнгӹргӓш
1410,frieren::V,सर्दी लगना,кӹлмаш
1411,frieren::V,सर्दी लगना,тӹнгӹргӓш
1412,tun::V,करना,ӹштӓш
1413,können::V,सकना,кердӓш
1414,können::V,जानना,кердӓш
1415,wollen::V,चाहना,жалаяш
1416,anfangen::V,शुरू करना,тӹнгӓлӓш
1417,beenden::V,ख़त्म करना,пӹтӓрӓш
1418,beenden::V,समाप्त करना,пӹтӓрӓш
1419,aufhören::V,बंद जाना,цӓрнӓш
1420,aufhören::V,समाप्त जाना,цӓрнӓш
1421,gelingen::V,बनना,цӓш лиӓш
1422,gelingen::V,अच्छा होना,цӓш лиӓш
1423,geraten::V,बन पड़ना,лиӓш
1424,öffnen::V,खोलना,пачаш
1425,schließen::V,बंद करना,чӱчӓш
1426,stellen::V,रखना,шӹндӓш
1427,setzen::V,रखना,шӹндӓш
1428,setzen::V,बिठाना,шӹндӓш
1429,legen::V,रखना,опташ
1430,legen::V,रखना,пиштӓш
1431,legen::V,लिटाना,опташ
1432,legen::V,लिटाना,пиштӓш
1433,berühren::V,छूना,тӹкӓлӓш
1434,berühren::V,स्पर्श करना,тӹкӓлӓш
1435,verbinden::V,बाँधना,пидӓш
1436,bedecken::V,ढकना,леведӓш
1437,aufhängen::V,लटकाना,сӓкӓш
1438,anzünden::V,जलाना,чӱктӓш
1439,aufheben::V,उठाना,кузыкташ
1440,zurücklassen::V,पीछे छोड़ना,кодаш
1441,verlieren::V,खोना,ямдаш
1442,verlieren::V,गँवाना,ямдаш
1443,fallen lassen::V,गिराना,кенвацтараш
1444,machen::V,करना,ӹштӓш
1445,machen::V,बनाना,ӹштӓш
1446,herstellen::V,बनाना,йӓмдӹлӓш
1447,herstellen::V,तैयार करना,йӓмдӹлӓш
1448,bauen::V,बनाना,ӹштӓш
1449,bauen::V,निर्माण करना,ӹштӓш
1450,reparieren::V,मरम्मत करना,чиняш
1451,reparieren::V,मरम्मत करना,алалаш
1452,verbessern::V,सुधारना,яжоэмден шӹндӓш
1453,ändern::V,बदलना,вашталташ
1454,ändern::V,परीवर्तन करना,вашталташ
1455,graben::V,खोदना,капаяш
1456,beugen::V,झुकाना,лывырташ
1457,beugen::V,झुकाना,каклярташ
1458,biegen::V,झुकाना,лывырташ
1459,drehen::V,फेरना,сӓрӓш
1460,drehen::V,फेरना,сӓрӹкӓлӓш
1461,drehen::V,घुमाना,сӓрӓш
1462,drehen::V,घुमाना,сӓрӹкӓлӓш
1463,wenden::V,पलटना,сӓрӓлӓш
1464,wenden::V,मोड़ना,сӓрӓлӓш
1465,umdrehen::V,घुमाना,сӓрӓлӓш
1466,heben::V,उठाना,лӱктӓш
1467,heben::V,ऊँचा करना,лӱктӓш
1468,hochheben::V,उठाना,кузыкташ
1469,hochheben::V,ऊपर को उठाना,кузыкташ
1470,ergreifen::V,पकड़ना,хватяш
1471,ergreifen::V,हाथ में लेना,хватяш
1472,halten::V,धरना,кычаш
1473,halten::V,पकड़ना,кычаш
1474,drücken::V,दबाना,темдӓш
1475,schieben::V,सरकाना,шӹкӓш
1476,schieben::V,खिसकाना,шӹкӓш
1477,kratzen::V,खुरचना,нӹжӓш
1478,kratzen::V,खुजलाना,нӹжӓш
1479,lecken::V,चाटना,нылаш
1480,beißen::V,काटना,пыралаш
1481,abreißen::V,तोड़ना,кӹрӓш
1482,abreißen::V,तोड़ना,кышкед нӓлӓш
1483,abschneiden::V,काट करना,шулаш
1484,abschneiden::V,काट करना,лаштыклаш
1485,binden::V,बाँधना,пидӓш
1486,stecken::V,खोंसना,шыралаш
1487,brechen::V,तोड़ना,тодылаш
1488,brechen::V,तोड़ना,пыдырташ
1489,klopfen::V,खटखटाना,рушткаш
1490,hauen::V,ठोकना,шелӹштӓш
1491,kleben::V,चिपकाना,клейӓш
1492,reiben::V,घिसना,нӹжӓш
1493,reiben::V,रगड़ना,нӹжӓш
1494,streichen::V,लगाना,шӹрӓш
1495,schleifen::V,तेज़ करना,шымаш
1496,schneiden::V,कतरना,пӹчкӓш
1497,rütteln::V,झकझोरना,мыльгыкташ
1498,schütteln::V,हिलाना,цӹтӹртӓш
1499,schütteln::V,हिलाना,мыльгыкташ
1500,schwenken::V,घुमाना,машыяш
1501,schütten::V,उँडेलना,опталаш
1502,füllen::V,भरना,темӓш
1503,füllen::V,ठूसना,темӓш
1504,einwickeln::V,लपेटना,пӹтӹрӓ́лӓш
1505,tragen::V,ढोना,намалаш
1506,schleppen::V,घसीटना,шӹдӹрӓш
1507,ziehen::V,खींचना,шыпшаш
1508,aufbewahren::V,रखना,перегӓш
1509,werfen::V,फेंकना,кӹшкӓш
1510,fangen::V,पकड़ना,кычаш
1511,packen::V,पकड़ना,хватяш
1512,verstecken::V,छिपाना,шӹлтӓш
1513,teilen::V,बाँटना,пайылаш
1514,schicken::V,भेजना,колташ
1515,bringen::V,लाना,кандаш
1516,hinzufügen::V,जोड़ना,
1517,bekommen::V,पाना,лыкташ
1518,erhalten::V,पाना,получаяш
1519,erhalten::V,मिलना,получаяш
1520,nehmen::V,लेना,налаш
1521,wählen::V,चुनना,айыраш
1522,auswählen::V,चुनना,айыраш
1523,bewahren::V,बनाए रखना,перегӓш
1524,behindern::V,रोकना,мешӓйӓш
1525,verderben::V,ख़राब करना,портяш
1526,beschädigen::V,नुक़सान पहुँचाना,шушырташ
1527,zerbrechen::V,तोड़ना,пыдырташ
1528,zerreißen::V,तोड़ना,кӹрӓш
1529,zerstören::V,नष्ट करना,шӓлӓтӓш
1530,zerstören::V,बरबाद करना,шӓлӓтӓш
1531,verbrennen::V,जलाना,йылаташ
1532,verbrennen::V,जलाना,йылалташ
1533,geben::V,देना,пуаш
1534,reichen::V,थमाना,пуаш
1535,schenken::V,भेंट देना,подараш
1536,versprechen::V,वादा करना,сöрӓш
1537,wünschen::V,कामना करना,жалаяш
1538,loben::V,तारीफ़ करना,хваляш
1539,küssen::V,चूमना,шышшалаш
1540,wiegen::V,झुलाना,лӱнгӓлтӓш
1541,zudecken::V,ढकना,пиштӓш
1542,wecken::V,जगाना,понгыжалтараш
1543,zeigen::V,दिखाना,анжыкташ
1544,führen::V,रास्ता दिखाना,видӓш
1545,lehren::V,पढ़ाना,тымдаш
1546,unterrichten::V,सिखाना,тымдаш
1547,aufziehen::V,पालना,кушташ
1548,leiten::V,संचालन करना,видӓш
1549,leiten::V,संचालन करना,вуйлаташ
1550,leiten::V,संचालन करना,вуйлалташ
1551,antreiben::V,हड़बड़ाना,талаштараш
1552,lassen::V,-आना,-ыкт
1553,lassen::V,कराना,-ыкт
1554,einladen::V,बुलाना,ӱжӓш
1555,vereinigen::V,मिलाना,иктештӓш
1556,vereinigen::V,संयुक्त करना,иктештӓш
1557,besuchen::V,मिलना से,толаш
1558,besuchen::V,मिलने जाना से,толаш
1559,treffen::V,मिलना,вӓшлиӓш
1560,treffen::V,मिलना,вӓшлиӓлтӓш
1561,sich versammeln::V,इकट्ठा होना,цымыргаш
1562,spielen::V,खेलना,мадаш
1563,singen::V,गाना,мыраш
1564,tanzen::V,नाचना,кушташ
1565,sich trennen::V,अलग होना,айырлаш
1566,verlassen::V,छोड़ना,шуаш
1567,retten::V,बचाना,ытараш
1568,bewachen::V,आँख रखना पर,оролаш
1569,schützen::V,रक्षा करना,перегӓш
1570,verteidigen::V,रक्षा करना,перегӓш
1571,sich schlagen::V,हाथापाई करना,шидӓлӓш
1572,sich schlagen::V,हाथापाई करना,шиэдӓлӓш
1573,schießen::V,गोली मारना,лӱӓш
1574,siegen::V,जीतना,сӹнгӓш
1575,siegen::V,विजय पाना,сӹнгӓш
1576,ärgern::V,चिढ़ाना,шӹдештӓрӓш
1577,schlagen::V,मारना,пӓрен колташ
1578,schlagen::V,मारना,хӹрӹктен колташ
1579,treten::V,ठोकर मारना,чымаш
1580,stechen::V,भेदना,пышкылаш
1581,stechen::V,भोंकना,пышкылаш
1582,stoßen::V,धक्का देना,шыркедӓш
1583,stoßen::V,झटका देना,шыркедӓш
1584,stehlen::V,चोरी करना,шолышт толаш
1585,stören::V,बुरा लगना,ӓрештӹлӓш
1586,belästigen::V,तंग करना,кӓньӹсӹрлӓндӓрӓш
1587,belästigen::V,तंग करना,шытырланыкташ
1588,verbergen::V,लुकाना,шӹлтӓш
1589,täuschen::V,धोखा देना,алталаш
1590,täuschen::V,धोखा देना,аталаш
1591,betrügen::V,धोखा देना,мошеньӹчӓйӓш
1592,töten::V,मारना,пуштын шуаш
1593,töten::V,मार डालना,пуштын шуаш
1594,wohnen::V,रहना,ӹлӓш
1595,arbeiten::V,काम करना,пӓшӓлӓш
1596,arbeiten::V,काम करना,ровотаяш
1597,sammeln::V,जमा करना,погаш
1598,pflücken::V,चुनना,кӹрӓш
1599,pflücken::V,तोड़ना,кӹрӓш
1600,jagen::V,आखेट करना,охотничӓйӓш
1601,jagen::V,शिकार करना,охотничӓйӓш
1602,fischen::V,मछली पकड़ना,кол кычаш
1603,fassen::V,पकड़ना,кычаш
1604,hüten::V,चराना,кӹтӓш
1605,treiben::V,हाँकना,шуруяш
1606,anbinden::V,बाँधना,ялшташ
1607,anbinden::V,बाँधना,ялышташ
1608,füttern::V,खिलाना,пукшаш
1609,melken::V,दुहना,шыпшылаш
1610,hacken::V,काटना,роаш
1611,gießen::V,सींचना,шӓвӓш
1612,reifen::V,पकना,кӱӓш
1613,reifen::V,पकना,поспейӓш
1614,zubereiten::V,पकाना,йӓмдӹлӓш
1615,kochen::V,पकाना,шолташ
1616,kochen::V,राँधना,шолташ
1617,backen::V,पकाना,кӱктӓш
1618,braten::V,तलना,жӓрӓш
1619,braten::V,भूनना,жӓрӓш
1620,umrühren::V,फेंटना,намалаш
1621,stricken::V,बुनना,пидӓш
1622,nähen::V,सीना,ыргаш
1623,färben::V,रँगना,пидӓш
1624,reinigen::V,साफ़ करना,чиӓлтӓш
1625,reinigen::V,शुद्ध करना,чиӓлтӓш
1626,waschen::V,धोना,мышкаш
1627,abwischen::V,पोंछ्ना,ӹштӓш
1628,spülen::V,माँजना,шӱӓлтӓш
1629,spülen::V,खँगालना,шӱӓлтӓш
1630,fegen::V,बुहारना,ӹштӓш
1631,kehren::V,झाड़ना,ӹштӓш
1632,baden::V,स्नान करना,нӱштӹлӓш
1633,sich waschen::V,नहाना,мышкылташ
1634,sich waschen::V,हाथ-मुँह धोना,мышкылташ
1635,ausziehen::V,उतारना,кыдашаш
1636,anziehen::V,पहनना,чиӓш
1637,sich anziehen::V,कपड़े पहनना,чиӓш
1638,kämmen::V,कंघी करना,шерӓш
1639,schmücken::V,सजाना,цеверемдӓш
1640,schmücken::V,सँवारना,цеверемдӓш
1641,sagen::V,कहना,манаш
1642,sagen::V,कहना,келесӓш
1643,sagen::V,बताना,манаш
1644,sagen::V,बताना,келесӓш
1645,sprechen::V,बोलना,манаш
1646,reden::V,बोलना,шайышташ
1647,reden::V,बात करना,шайышташ
1648,sich unterhalten::V,बात करना,хытыраш
1649,sich unterhalten::V,बात करना,хытыргаш
1650,sich unterhalten::V,बातचीत करना,хытыраш
1651,sich unterhalten::V,बातचीत करना,хытыргаш
1652,fragen::V,पूछ्ना,ядаш
1653,fragen::V,प्रश्न करना,ядаш
1654,bitten::V,माँगना से,ядаш
1655,erzählen::V,बताना,келесӓш
1656,mitteilen::V,ख़बर देना,попаш
1657,mitteilen::V,ख़बर देना,увертӓш
1658,mitteilen::V,ख़बर देना,увертӓрӓш
1659,mitteilen::V,सूचना देना,попаш
1660,mitteilen::V,सूचना देना,увертӓш
1661,mitteilen::V,सूचना देना,увертӓрӓш
1662,nennen::V,नाम देना,лӹмдӓш
1663,rufen::V,बुलाना,ӱжӓш
1664,prahlen::V,शेख़ी बघारना,хайзаш
1665,prahlen::V,शेख़ी बघारना,шаргаланаш
1666,übersetzen::V,अनुवाद करना,вашташ
1667,denken::V,सोचना,машанаш
1668,glauben::V,विश्वास करना,ӹнянӓш
1669,bemerken::V,ध्यान देना पर,цаклаш
1670,erkennen::V,पहचानना,пӓлӓш
1671,begreifen::V,समझना,ынгылаш
1672,verstehen::V,सुनना,ынгылаш
1673,lernen::V,पढ़ना,тыменяш
1674,wissen::V,जानना,пӓлӓш
1675,wissen::V,मालूम होना,пӓлӓш
1676,sich erinnern an::V,याद करना,ышештӓрӓш
1677,vergessen::V,भूलना,монден кодаш
1678,vergessen::V,बिसारना,монден кодаш
1679,messen::V,नापना,висӓш
1680,zählen::V,गिनना,шотаяш
1681,rechnen::V,गणना करना,шотаяш
1682,rechnen::V,हिसाब करना,шотаяш
1683,lesen::V,पढ़ना,лыдаш
1684,malen::V,कींचना,рисуяш
1685,zeichnen::V,चित्र कींचना,ыдырка́лаш
1686,schreiben::V,लिखना,вазаш
1687,besitzen::V,मालिक होना,кы́чаш
1688,besitzen::V,स्वामी होना,кы́чаш
1689,kaufen::V,ख़रीदना,нӓлӓш
1690,verkaufen::V,बेचना,выжалаш
1691,bezahlen::V,चुकाना,тӱлӓш
1692,bezahlen::V,अदा करना,тӱлӓш
1693,zahlen::V,अदा करना,тӱлӓш
1694,beherrschen::V,शासन करना पर,кы́чаш
1695,ertragen::V,सहना,цӹтӓш
