,Concept_ID,hi,fr
1509,verbinden::V,बाँधना,lier
1510,bedecken::V,ढकना,couvrir
1511,aufhängen::V,लटकाना,accrocher
1512,anzünden::V,जलाना,allumer
1513,aufheben::V,उठाना,ramasser
1514,zurücklassen::V,पीछे छोड़ना,laisser
1515,verlieren::V,खोना,perdre
1516,verlieren::V,गँवाना,perdre
1517,fallen lassen::V,गिराना,lâcher
1518,fallen lassen::V,गिराना,laisser tomber
1519,machen::V,करना,faire
1520,machen::V,बनाना,faire
1521,herstellen::V,बनाना,produire
1522,herstellen::V,बनाना,fabriquer
1523,herstellen::V,तैयार करना,produire
1524,herstellen::V,तैयार करना,fabriquer
1525,bauen::V,बनाना,bâtir
1526,bauen::V,बनाना,construire
1527,bauen::V,निर्माण करना,bâtir
1528,bauen::V,निर्माण करना,construire
1529,reparieren::V,मरम्मत करना,réparer
1530,verbessern::V,सुधारना,améliorer
1531,ändern::V,बदलना,changer
1532,ändern::V,बदलना,modifier
1533,ändern::V,परीवर्तन करना,changer
1534,ändern::V,परीवर्तन करना,modifier
1535,graben::V,खोदना,creuser
1536,beugen::V,झुकाना,plier
1537,beugen::V,झुकाना,ployer
1538,biegen::V,झुकाना,courber
1539,drehen::V,फेरना,tordre
1540,drehen::V,फेरना,tourner
1541,drehen::V,घुमाना,tordre
1542,drehen::V,घुमाना,tourner
1543,wenden::V,पलटना,retourner
1544,wenden::V,मोड़ना,retourner
1545,umdrehen::V,घुमाना,tourner
1546,heben::V,उठाना,soulever
1547,heben::V,ऊँचा करना,soulever
1548,hochheben::V,उठाना,lever
1549,hochheben::V,ऊपर को उठाना,lever
1550,ergreifen::V,पकड़ना,saisir
1551,ergreifen::V,पकड़ना,prendre
1552,ergreifen::V,हाथ में लेना,saisir
1553,ergreifen::V,हाथ में लेना,prendre
1554,halten::V,धरना,tenir
1555,halten::V,पकड़ना,tenir
1556,drücken::V,दबाना,presser
1557,schieben::V,सरकाना,pousser
1558,schieben::V,खिसकाना,pousser
1559,kratzen::V,खुरचना,gratter
1560,kratzen::V,खुरचना,égratigner
1561,kratzen::V,खुजलाना,gratter
1562,kratzen::V,खुजलाना,égratigner
1563,lecken::V,चाटना,lécher
1564,beißen::V,काटना,mordre
1565,abreißen::V,तोड़ना,arracher
1566,abschneiden::V,काट करना,couper
1567,binden::V,बाँधना,lier
1568,binden::V,बाँधना,attacher
1569,stecken::V,खोंसना,enfoncer
1570,brechen::V,तोड़ना,rompre
1571,klopfen::V,खटखटाना,frapper
1572,hauen::V,ठोकना,frapper
1573,kleben::V,चिपकाना,coller
1574,reiben::V,घिसना,frotter
1575,reiben::V,रगड़ना,frotter
1576,streichen::V,लगाना,empâter
1577,schleifen::V,तेज़ करना,affiler
1578,schleifen::V,तेज़ करना,aiguiser
1579,schneiden::V,कतरना,couper
1580,schneiden::V,कतरना,trancher
1581,rütteln::V,झकझोरना,cahoter
1582,schütteln::V,हिलाना,secouer
1583,schwenken::V,घुमाना,agiter
1584,schütten::V,उँडेलना,verser
1585,füllen::V,भरना,remplir
1586,füllen::V,ठूसना,remplir
1587,einwickeln::V,लपेटना,envelopper
1588,tragen::V,ढोना,porter
1589,schleppen::V,घसीटना,traîner
1590,ziehen::V,खींचना,tirer
1591,aufbewahren::V,रखना,garder
1592,aufbewahren::V,रखना,conserver
1593,werfen::V,फेंकना,jeter
1594,werfen::V,फेंकना,lancer
1595,fangen::V,पकड़ना,attraper
1596,packen::V,पकड़ना,agripper
1597,verstecken::V,छिपाना,cacher
1598,teilen::V,बाँटना,diviser
1599,schicken::V,भेजना,envoyer
1600,bringen::V,लाना,apporter
1601,hinzufügen::V,जोड़ना,ajouter
1602,bekommen::V,पाना,obtenir
1603,erhalten::V,पाना,recevoir
1604,erhalten::V,मिलना,recevoir
1605,nehmen::V,लेना,prendre
1606,wählen::V,चुनना,choisir
1607,auswählen::V,चुनना,choisir
1608,auswählen::V,चुनना,sélectionner
1609,bewahren::V,बनाए रखना,préserver
1610,behindern::V,रोकना,gêner
1611,verderben::V,ख़राब करना,gâter
1612,verderben::V,ख़राब करना,corrompre
1613,beschädigen::V,नुक़सान पहुँचाना,endommager
1614,zerbrechen::V,तोड़ना,casser
1615,zerreißen::V,तोड़ना,déchirer
1616,zerstören::V,नष्ट करना,détruire
1617,zerstören::V,बरबाद करना,détruire
1618,verbrennen::V,जलाना,brûler
1619,geben::V,देना,donner
1620,reichen::V,थमाना,tendre
1621,schenken::V,भेंट देना,offrir
1622,versprechen::V,वादा करना,promettre
1623,wünschen::V,कामना करना,souhaiter
1624,loben::V,तारीफ़ करना,louer
1625,küssen::V,चूमना,embrasser
1626,wiegen::V,झुलाना,bercer
1627,zudecken::V,ढकना,couvrir
1628,wecken::V,जगाना,éveiller
1629,wecken::V,जगाना,réveiller
1630,zeigen::V,दिखाना,montrer
1631,zeigen::V,दिखाना,faire voir
1632,führen::V,रास्ता दिखाना,guider
1633,lehren::V,पढ़ाना,apprendre
1634,unterrichten::V,सिखाना,instruire
1635,aufziehen::V,पालना,élever
1636,leiten::V,संचालन करना,diriger
1637,leiten::V,संचालन करना,conduire
1638,antreiben::V,हड़बड़ाना,pousser
1639,lassen::V,-आना,faire
1640,lassen::V,कराना,faire
1641,einladen::V,बुलाना,inviter
1642,vereinigen::V,मिलाना,unir
1643,vereinigen::V,मिलाना,réunir
1644,vereinigen::V,संयुक्त करना,unir
1645,vereinigen::V,संयुक्त करना,réunir
1646,besuchen::V,मिलना से,visiter
1647,besuchen::V,मिलना से,aller voir
1648,besuchen::V,मिलने जाना से,visiter
1649,besuchen::V,मिलने जाना से,aller voir
1650,treffen::V,मिलना,rencontrer
1651,sich versammeln::V,इकट्ठा होना,s'assembler
1652,spielen::V,खेलना,jouer
1653,singen::V,गाना,chanter
1654,tanzen::V,नाचना,danser
1655,sich trennen::V,अलग होना,se séparer
1656,verlassen::V,छोड़ना,quitter
1657,retten::V,बचाना,sauver
1658,bewachen::V,आँख रखना पर,garder
1659,schützen::V,रक्षा करना,protéger
1660,verteidigen::V,रक्षा करना,défendre
1661,sich schlagen::V,हाथापाई करना,se taper
1662,schießen::V,गोली मारना,tirer
1663,siegen::V,जीतना,vaincre
1664,siegen::V,विजय पाना,vaincre
1665,ärgern::V,चिढ़ाना,agacer
1666,schlagen::V,मारना,battre
1667,schlagen::V,मारना,frapper
1668,treten::V,ठोकर मारना,botter
1669,treten::V,ठोकर मारना,donner un coup de pied à
1670,stechen::V,भेदना,piquer
1671,stechen::V,भोंकना,piquer
1672,stoßen::V,धक्का देना,heurter
1673,stoßen::V,झटका देना,heurter
1674,stehlen::V,चोरी करना,voler
1675,stören::V,बुरा लगना,gêner
1676,stören::V,बुरा लगना,déranger
1677,belästigen::V,तंग करना,molester
1678,belästigen::V,तंग करना,importuner
1679,verbergen::V,लुकाना,cacher
1680,verbergen::V,लुकाना,dissimuler
1681,täuschen::V,धोखा देना,abuser
1682,täuschen::V,धोखा देना,tromper
1683,betrügen::V,धोखा देना,duper
1684,betrügen::V,धोखा देना,frauder
1685,töten::V,मारना,tuer
1686,töten::V,मार डालना,tuer
1687,wohnen::V,रहना,habiter
1688,wohnen::V,रहना,demeurer
1689,arbeiten::V,काम करना,travailler
1690,sammeln::V,जमा करना,collectionner
1691,pflücken::V,चुनना,cueillir
1692,pflücken::V,तोड़ना,cueillir
1693,jagen::V,आखेट करना,chasser
1694,jagen::V,शिकार करना,chasser
1695,fischen::V,मछली पकड़ना,pêcher
1696,fassen::V,पकड़ना,capturer
1697,hüten::V,चराना,garder
1698,treiben::V,हाँकना,mener
1699,anbinden::V,बाँधना,attacher
1700,füttern::V,खिलाना,faire manger
1701,melken::V,दुहना,traire
1702,hacken::V,काटना,fendre
1703,gießen::V,सींचना,arroser
1704,reifen::V,पकना,mûrir
1705,zubereiten::V,पकाना,préparer
1706,kochen::V,पकाना,cuire
1707,kochen::V,राँधना,cuire
1708,backen::V,पकाना,cuire
1709,braten::V,तलना,rôtir
1710,braten::V,भूनना,rôtir
1711,umrühren::V,फेंटना,remuer
1712,stricken::V,बुनना,tricoter
1713,nähen::V,सीना,coudre
1714,färben::V,रँगना,teindre
1715,reinigen::V,साफ़ करना,nettoyer
1716,reinigen::V,शुद्ध करना,nettoyer
1717,waschen::V,धोना,laver
1718,abwischen::V,पोंछ्ना,essuyer
1719,spülen::V,माँजना,rincer
1720,spülen::V,खँगालना,rincer
1721,fegen::V,बुहारना,balayer
1722,kehren::V,झाड़ना,balayer
1723,baden::V,स्नान करना,se baigner
1724,sich waschen::V,नहाना,se laver
1725,sich waschen::V,हाथ-मुँह धोना,se laver
1726,ausziehen::V,उतारना,ôter
1727,ausziehen::V,उतारना,enlever
1728,anziehen::V,पहनना,mettre
1729,sich anziehen::V,कपड़े पहनना,s'habiller
1730,kämmen::V,कंघी करना,peigner
1731,schmücken::V,सजाना,orner
1732,schmücken::V,सजाना,décorer
1733,schmücken::V,सँवारना,orner
1734,schmücken::V,सँवारना,décorer
1735,sagen::V,कहना,dire
1736,sagen::V,बताना,dire
1737,sprechen::V,बोलना,parler
1738,reden::V,बोलना,parler
1739,reden::V,बात करना,parler
1740,sich unterhalten::V,बात करना,bavarder
1741,sich unterhalten::V,बात करना,s'entretenir
1742,sich unterhalten::V,बातचीत करना,bavarder
1743,sich unterhalten::V,बातचीत करना,s'entretenir
1744,fragen::V,पूछ्ना,demander
1745,fragen::V,प्रश्न करना,demander
1746,bitten::V,माँगना से,prier
1747,erzählen::V,बताना,raconter
1748,mitteilen::V,ख़बर देना,communiquer
1749,mitteilen::V,सूचना देना,communiquer
1750,nennen::V,नाम देना,nommer
1751,nennen::V,नाम देना,appeler
1752,rufen::V,बुलाना,appeler
1753,prahlen::V,शेख़ी बघारना,se vanter
1754,übersetzen::V,अनुवाद करना,traduire
1755,denken::V,सोचना,penser
1756,glauben::V,विश्वास करना,croire
1757,bemerken::V,ध्यान देना पर,remarquer
1758,bemerken::V,ध्यान देना पर,apercevoir
1759,erkennen::V,पहचानना,reconnaître
1760,begreifen::V,समझना,concevoir
1761,verstehen::V,सुनना,entendre
1762,verstehen::V,सुनना,comprendre
1763,lernen::V,पढ़ना,apprendre
1764,wissen::V,जानना,savoir
1765,wissen::V,मालूम होना,savoir
1766,sich erinnern an::V,याद करना,se souvenir de
1767,vergessen::V,भूलना,oublier
1768,vergessen::V,बिसारना,oublier
1769,messen::V,नापना,mesurer
1770,zählen::V,गिनना,compter
1771,rechnen::V,गणना करना,calculer
1772,rechnen::V,हिसाब करना,calculer
1773,lesen::V,पढ़ना,lire
1774,malen::V,कींचना,peindre
1775,zeichnen::V,चित्र कींचना,dessiner
1776,schreiben::V,लिखना,écrire
1777,besitzen::V,मालिक होना,posséder
1778,besitzen::V,स्वामी होना,posséder
1779,kaufen::V,ख़रीदना,acheter
1780,verkaufen::V,बेचना,vendre
1781,bezahlen::V,चुकाना,payer
1782,bezahlen::V,अदा करना,payer
1783,zahlen::V,अदा करना,payer
1784,beherrschen::V,शासन करना पर,dominer
1785,beherrschen::V,शासन करना पर,maîtriser
1786,ertragen::V,सहना,tolérer
1787,ertragen::V,सहना,supporter
