,Concept_ID,eu,lv
2964,anbinden::V,estekatu,piesaistīt
2965,füttern::V,bazkatu,вердны
2966,füttern::V,bazkatu,barot
2967,melken::V,jetzi,лысьтыны
2968,melken::V,jetzi,slaukt
2969,hacken::V,xehatu,керавны
2970,hacken::V,xehatu,kapāt
2971,gießen::V,isuri,киськавны
2972,gießen::V,isuri,liet
2973,gießen::V,isuri,laistīt
2974,reifen::V,heldu,кисьмыны
2975,reifen::V,heldu,briest
2976,reifen::V,zoritu,кисьмыны
2977,reifen::V,zoritu,briest
2978,zubereiten::V,prestatu,дасьтыны
2979,zubereiten::V,prestatu,taisīt
2980,zubereiten::V,prestatu,gatavot
2981,kochen::V,egosi,пуны
2982,kochen::V,egosi,vārīt
2983,backen::V,labean egin,пӧжавны
2984,backen::V,labean egin,cept
2985,braten::V,erregosi,пражитны
2986,braten::V,erregosi,cept
2987,braten::V,erregosi,cepināt
2988,umrühren::V,eragin,сорлавны
2989,umrühren::V,eragin,maisīt
2990,umrühren::V,eragin,apmaisīt
2991,stricken::V,trikotatu,кӧртны
2992,stricken::V,trikotatu,adīt
2993,stricken::V,puntu egin,кӧртны
2994,stricken::V,puntu egin,adīt
2995,nähen::V,josi,вурны
2996,nähen::V,josi,šūt
2997,färben::V,tindatu,мичӧдны
2998,färben::V,tindatu,краситны
2999,färben::V,tindatu,krāsot
3000,färben::V,tindatu,nokrāsot
3001,reinigen::V,ikuzi,весавны
3002,reinigen::V,ikuzi,tīrīt
3003,reinigen::V,ikuzi,attīrīt
3004,reinigen::V,garbitu,весавны
3005,reinigen::V,garbitu,tīrīt
3006,reinigen::V,garbitu,attīrīt
3007,waschen::V,xahutu,мыськыны
3008,waschen::V,xahutu,mazgāt
3009,waschen::V,garbitu,мыськыны
3010,waschen::V,garbitu,mazgāt
3011,abwischen::V,xukatu,чышкыны
3012,abwischen::V,xukatu,noslaucīt
3013,spülen::V,irakutzi,пожъявны
3014,spülen::V,irakutzi,skalot
3015,fegen::V,erraztatu,чышкыны
3016,fegen::V,erraztatu,slaucīt
3017,kehren::V,isastu,чышкыны
3018,kehren::V,isastu,mēzt
3019,baden::V,bainatu,купайтчыны
3020,baden::V,bainatu,peldēties
3021,baden::V,bainua hartu,купайтчыны
3022,baden::V,bainua hartu,peldēties
3023,sich waschen::V,burua garbitu,мыссьыны
3024,sich waschen::V,burua garbitu,mazgāties
3025,ausziehen::V,erantzi,пӧрччӧдны
3026,ausziehen::V,erantzi,noģērbt
3027,anziehen::V,jantzi,кӧмавны
3028,anziehen::V,jantzi,пасьтавны
3029,anziehen::V,jantzi,uzvilkt
3030,sich anziehen::V,jantzi,пасьтасьны
3031,sich anziehen::V,jantzi,apģērbties
3032,kämmen::V,orraztu,сынавны
3033,kämmen::V,orraztu,sukāt
3034,schmücken::V,apaindu,мичмӧдны
3035,schmücken::V,apaindu,rotāt
3036,schmücken::V,apaindu,greznot
3037,sagen::V,esan,шуны
3038,sagen::V,esan,висьтавны
3039,sagen::V,esan,teikt
3040,sprechen::V,mintzatu,сёрнитны
3041,sprechen::V,mintzatu,runāt
3042,sprechen::V,hitz egin,сёрнитны
3043,sprechen::V,hitz egin,runāt
3044,reden::V,hitz egin,сёрнитны
3045,reden::V,hitz egin,norunāt
3046,sich unterhalten::V,solastu,сёрнитны
3047,sich unterhalten::V,solastu,варовитны
3048,sich unterhalten::V,solastu,sarunāties
3049,sich unterhalten::V,solas egin,сёрнитны
3050,sich unterhalten::V,solas egin,варовитны
3051,sich unterhalten::V,solas egin,sarunāties
3052,fragen::V,galdetu,юавны
3053,fragen::V,galdetu,jautāt
3054,bitten::V,eskatu,корны
3055,bitten::V,eskatu,lūgt
3056,bitten::V,eskatu,prasīt
3057,bitten::V,galdegin,корны
3058,bitten::V,galdegin,lūgt
3059,bitten::V,galdegin,prasīt
3060,erzählen::V,edestu,висьтавны
3061,erzählen::V,edestu,stāstīt
3062,erzählen::V,kontatu,висьтавны
3063,erzählen::V,kontatu,stāstīt
3064,mitteilen::V,jakinarazi,юӧртны
3065,mitteilen::V,jakinarazi,висьтавны
3066,mitteilen::V,jakinarazi,pavēstīt
3067,nennen::V,izena eman,шуны
3068,nennen::V,izena eman,ним сетны
3069,nennen::V,izena eman,saukt
3070,rufen::V,dei egin,корны
3071,rufen::V,dei egin,saukt
3072,prahlen::V,harrokerian ibili,ошйысьны
3073,prahlen::V,harrokerian ibili,lielīties
3074,prahlen::V,ahoberokeriak esan,ошйысьны
3075,prahlen::V,ahoberokeriak esan,lielīties
3076,übersetzen::V,itzuli,вуджӧдны
3077,übersetzen::V,itzuli,tulkot
3078,übersetzen::V,itzuli,pārtulkot
3079,denken::V,pentsatu,мӧвпавны
3080,denken::V,pentsatu,domāt
3081,denken::V,gogoeta egin,мӧвпавны
3082,denken::V,gogoeta egin,domāt
3083,glauben::V,sinetsi,эскыны
3084,glauben::V,sinetsi,ticēt
3085,bemerken::V,ohartu,казявны
3086,bemerken::V,ohartu,ievērot
3087,bemerken::V,ohartu,ieraudzīt
3088,bemerken::V,konturatu,казявны
3089,bemerken::V,konturatu,ievērot
3090,bemerken::V,konturatu,ieraudzīt
3091,erkennen::V,ezagutu,тӧдмавны
3092,erkennen::V,ezagutu,pazīt
3093,erkennen::V,ezagutu,atpazīt
3094,erkennen::V,antzeman,тӧдмавны
3095,erkennen::V,antzeman,pazīt
3096,erkennen::V,antzeman,atpazīt
3097,begreifen::V,ulertu,вежӧртны
3098,begreifen::V,ulertu,гӧгӧрвоны
3099,begreifen::V,ulertu,jēgt
3100,begreifen::V,ulertu,apjēgt
3101,verstehen::V,aditu,вежӧртны
3102,verstehen::V,aditu,гӧгӧрвоны
3103,verstehen::V,aditu,saprast
3104,lernen::V,ikasi,вeлöдчыны
3105,lernen::V,ikasi,mācīties
3106,wissen::V,jakin,тӧдны
3107,wissen::V,jakin,zināt
3108,sich erinnern an::V,gogoratu,казьтывны
3109,sich erinnern an::V,gogoratu,дум вылӧ уськӧдны
3110,sich erinnern an::V,gogoratu,atminēties
3111,sich erinnern an::V,gogoan izan,казьтывны
3112,sich erinnern an::V,gogoan izan,дум вылӧ уськӧдны
3113,sich erinnern an::V,gogoan izan,atminēties
3114,vergessen::V,ahaztu,вунӧдны
3115,vergessen::V,ahaztu,mirst
3116,vergessen::V,ahaztu,aizmirst
3117,vergessen::V,ahantzi,вунӧдны
3118,vergessen::V,ahantzi,mirst
3119,vergessen::V,ahantzi,aizmirst
3120,messen::V,neurtu,муртавны
3121,messen::V,neurtu,mērīt
3122,zählen::V,zenbatu,лыддьыны
3123,zählen::V,zenbatu,skaitīt
3124,zählen::V,kopuratu,лыддьыны
3125,zählen::V,kopuratu,skaitīt
3126,rechnen::V,kalkulatu,лыддьыны
3127,rechnen::V,kalkulatu,rēķināt
3128,lesen::V,irakurri,лыддьыны
3129,lesen::V,irakurri,lasīt
3130,malen::V,margotu,серпасавны
3131,malen::V,margotu,gleznot
3132,zeichnen::V,marraztu,серпасавны
3133,zeichnen::V,marraztu,zīmēt
3134,schreiben::V,idatzi,гижны
3135,schreiben::V,idatzi,rakstīt
3136,besitzen::V,ukan,лоны
3137,besitzen::V,ukan,piederēt
3138,besitzen::V,eduki,лоны
3139,besitzen::V,eduki,piederēt
3140,kaufen::V,erosi,ньӧбны
3141,kaufen::V,erosi,pirkt
3142,verkaufen::V,saldu,вузавны
3143,verkaufen::V,saldu,pārdot
3144,bezahlen::V,ordaindu,мынтыны
3145,bezahlen::V,ordaindu,мынтысьны
3146,bezahlen::V,ordaindu,apmaksāt
3147,zahlen::V,ordaindu,мынтыны
3148,zahlen::V,ordaindu,maksāt
3149,beherrschen::V,menpean izan,ас улын кутны
3150,beherrschen::V,menpean izan,valdīt
3151,ertragen::V,jasan,пыкны
3152,ertragen::V,jasan,лэптыны
3153,ertragen::V,jasan,panest
3154,ertragen::V,jasan,paciest
3155,ertragen::V,pairatu,пыкны
3156,ertragen::V,pairatu,лэптыны
3157,ertragen::V,pairatu,panest
3158,ertragen::V,pairatu,paciest
