,Concept_ID,lv,av
2108,warten::V,виччысьны,чӏезе
2109,warten::V,gaidīt,чӏезе
2110,erwarten::V,виччысьны,балагьизе
2111,erwarten::V,sagaidīt,балагьизе
2112,suchen::V,корсьны,балагьизе
2113,suchen::V,meklēt,балагьизе
2114,finden::V,казявны,батизе
2115,finden::V,rast,батизе
2116,finden::V,atrast,батизе
2117,versuchen::V,заводитчывны,хӏалбихьизе
2118,versuchen::V,mēģināt,хӏалбихьизе
2119,vorbereiten::V,дасьтыны,хӏадурлъизабизе
2120,vorbereiten::V,gatavot,хӏадурлъизабизе
2121,vorbereiten::V,sagatavot,хӏадурлъизабизе
2122,lieben::V,радейтны,балай бегьизе
2123,lieben::V,mīlēt,балай бегьизе
2124,mögen::V,радейтны,бокьизе
2125,mögen::V,gribēties,бокьизе
2126,lachen::V,серавны,белъизе
2127,lachen::V,серавлыны,белъизе
2128,lachen::V,smiet,белъизе
2129,lachen::V,smieties,белъизе
2130,rühren::V,нормӧдны,
2131,rühren::V,aizgrābt,
2132,weinen::V,бӧрдны,гӏодизе
2133,weinen::V,raudāt,гӏодизе
2134,schimpfen::V,видчыны,гъанчдезе
2135,schimpfen::V,rāties,гъанчдезе
2136,schimpfen::V,lamāties,гъанчдезе
2137,sich ärgern::V,скӧравны,вагъизе
2138,sich ärgern::V,скӧравны,ццида́хине
2139,sich ärgern::V,īgt,вагъизе
2140,sich ärgern::V,īgt,ццида́хине
2141,sich ärgern::V,pukoties,вагъизе
2142,sich ärgern::V,pukoties,ццида́хине
2143,sich ärgern::V,dusmoties,вагъизе
2144,sich ärgern::V,dusmoties,ццида́хине
2145,sich fürchten::V,повны,хӏинкъизе
2146,sich fürchten::V,bīties,хӏинкъизе
2147,sich fürchten::V,baidīties,хӏинкъизе
2148,fürchten::V,повны,беркъазе
2149,fürchten::V,повны,хӏинкъа-къазе
2150,fürchten::V,baidīties no,беркъазе
2151,fürchten::V,baidīties no,хӏинкъа-къазе
2152,fliehen::V,пышйыны,лъутизе
2153,fliehen::V,bēgt,лъутизе
2154,flüchten::V,пышйыны,лъутизе
2155,flüchten::V,aizbēgt,лъутизе
2156,sehen::V,аддзыны,бихьизе
2157,sehen::V,redzēt,бихьизе
2158,anschauen::V,видзӧдны,бертӏамизе
2159,anschauen::V,видзӧдны,балагьизе
2160,anschauen::V,paraudzīties,бертӏамизе
2161,anschauen::V,paraudzīties,балагьизе
2162,ansehen::V,видзӧдны,бала-гъалагьизе
2163,ansehen::V,aplūkot,бала-гъалагьизе
2164,hören::V,кывны,рагӏизе
2165,hören::V,dzirdēt,рагӏизе
2166,zuhören::V,кывзыны,гӏенеккизе
2167,zuhören::V,klausīties,гӏенеккизе
2168,probieren::V,видлыны,кӏалдиб хъва́зе
2169,probieren::V,видлыны,чӏамизе
2170,probieren::V,nogaršot,кӏалдиб хъва́зе
2171,probieren::V,nogaršot,чӏамизе
2172,riechen::V,чушкыны,су́нтӏизе
2173,riechen::V,ost,су́нтӏизе
2174,riechen::V,ostīt,су́нтӏизе
2175,fühlen::V,вежӧртны,чӏвазе
2176,fühlen::V,гӧгӧрвоны,чӏвазе
2177,fühlen::V,just,чӏвазе
2178,fühlen::V,izjust,чӏвазе
2179,scheinen::V,кажитчыны,
2180,scheinen::V,šķist,
2181,scheinen::V,likties,
2182,zu sehen sein::V,тыдавны,бихьизе
2183,zu sehen sein::V,parādīties,бихьизе
2184,vernehmen::V,кывны,рагӏизе
2185,vernehmen::V,saklausīt,рагӏизе
2186,frieren::V,кынмыны,цӏорозе
2187,frieren::V,salt,цӏорозе
2188,tun::V,керны,гьабизе
2189,tun::V,darīt,гьабизе
2190,können::V,кужны,кӏвезе
2191,können::V,кужны,лъазе
2192,können::V,prast,кӏвезе
2193,können::V,prast,лъазе
2194,wollen::V,кӧсйыны,бокьизе
2195,wollen::V,gribēt,бокьизе
2196,anfangen::V,заводитны,байбихьизе
2197,anfangen::V,пондыны,байбихьизе
2198,anfangen::V,sākt,байбихьизе
2199,anfangen::V,iesākt,байбихьизе
2200,beenden::V,помавны,тӏубазабизе
2201,beenden::V,помавны,лъугӏизабизе
2202,beenden::V,beigt,тӏубазабизе
2203,beenden::V,beigt,лъугӏизабизе
2204,beenden::V,pabeigt,тӏубазабизе
2205,beenden::V,pabeigt,лъугӏизабизе
2206,aufhören::V,дугӧдны,бахъизе
2207,aufhören::V,pārtraukt,бахъизе
2208,gelingen::V,артмыны,бахъизе
2209,gelingen::V,izdoties,бахъизе
2210,geraten::V,сюрны,бахъизе
2211,geraten::V,веськавны,бахъизе
2212,geraten::V,veikties,бахъизе
2213,öffnen::V,восьтыны,рагьизе
2214,öffnen::V,atvērt,рагьизе
2215,öffnen::V,attaisīt,рагьизе
2216,schließen::V,пӧдлавны,къазе
2217,schließen::V,slēgt,къазе
2218,schließen::V,aizvērt,къазе
2219,schließen::V,aiztaisīt,къазе
2220,stellen::V,сувтӧдны,чӏвазе
2221,stellen::V,likt,чӏвазе
2222,stellen::V,nolikt,чӏвазе
2223,setzen::V,пуксьӧдны,рекӏинабизе
2224,setzen::V,пуксьӧдны,гӏодор чӏезаризе
2225,setzen::V,sēdināt,рекӏинабизе
2226,setzen::V,sēdināt,гӏодор чӏезаризе
2227,legen::V,пуктыны,лъезе
2228,legen::V,likt,лъезе
2229,berühren::V,вӧрзьӧдны,хъвазе
2230,berühren::V,инмӧдчывны,хъвазе
2231,berühren::V,skart,хъвазе
2232,berühren::V,aizskart,хъвазе
2233,verbinden::V,йитны,хьухьине
2234,verbinden::V,йитны,бухьине
2235,verbinden::V,saistīt,хьухьине
2236,verbinden::V,saistīt,бухьине
2237,verbinden::V,savienot,хьухьине
2238,verbinden::V,savienot,бухьине
2239,bedecken::V,вевттьыны,кквезе
2240,bedecken::V,apsegt,кквезе
2241,bedecken::V,pārsegt,кквезе
2242,aufhängen::V,ӧшӧдны,базе
2243,aufhängen::V,джагӧдны,базе
2244,aufhängen::V,uzkārt,базе
2245,anzünden::V,ӧзтыны,бакизе
2246,anzünden::V,ӧзтыны,рекӏинабизе
2247,anzünden::V,aizdegt,бакизе
2248,anzünden::V,aizdegt,рекӏинабизе
2249,anzünden::V,aizdedzināt,бакизе
2250,anzünden::V,aizdedzināt,рекӏинабизе
2251,aufheben::V,чеччӧдны,
2252,aufheben::V,сувтӧдны,
2253,aufheben::V,pacelt,
2254,zurücklassen::V,кольны,тезе
2255,zurücklassen::V,atstāt,тезе
2256,verlieren::V,воштыны,билизабизе
2257,verlieren::V,zaudēt,билизабизе
2258,verlieren::V,pazaudēt,билизабизе
2259,fallen lassen::V,уськӧдны,бортизабизе
2260,fallen lassen::V,nomest,бортизабизе
2261,machen::V,вӧчны,гьабизе
2262,machen::V,лӧсьӧдны,гьабизе
2263,machen::V,darīt,гьабизе
2264,herstellen::V,лӧсьӧдны,гьабизе
2265,herstellen::V,лӧсьӧдны,хӏадурлъизабизе
2266,herstellen::V,ražot,гьабизе
2267,herstellen::V,ražot,хӏадурлъизабизе
2268,herstellen::V,izgatavot,гьабизе
2269,herstellen::V,izgatavot,хӏадурлъизабизе
2270,bauen::V,лэптыны,базе
2271,bauen::V,лэптыны,гьабизе
2272,bauen::V,celt,базе
2273,bauen::V,celt,гьабизе
2274,bauen::V,būvēt,базе
2275,bauen::V,būvēt,гьабизе
2276,reparieren::V,дзоньтавны,къачӏазе
2277,reparieren::V,labot,къачӏазе
2278,reparieren::V,remontēt,къачӏазе
2279,verbessern::V,бурмӧдны,лъикӏлъизабизе
2280,verbessern::V,labot,лъикӏлъизабизе
2281,verbessern::V,izlabot,лъикӏлъизабизе
2282,ändern::V,вежны,хисизабизе
2283,ändern::V,mainīt,хисизабизе
2284,graben::V,кодйыны,бухъизе
2285,graben::V,rakt,бухъизе
2286,beugen::V,куснявны,хьетӏизабизе
2287,beugen::V,liekt,хьетӏизабизе
2288,biegen::V,куснявны,гьетӏизабизе
2289,biegen::V,liekt,гьетӏизабизе
2290,drehen::V,бергӧдлыны,тиризабизе
2291,drehen::V,бергӧдлыны,свердизабизе
2292,drehen::V,griezt,тиризабизе
2293,drehen::V,griezt,свердизабизе
2294,wenden::V,бергӧдны,бегизе
2295,wenden::V,apgriezt,бегизе
2296,umdrehen::V,бергӧдны,бегизе
2297,umdrehen::V,бергӧдны,бега-битӏизе
2298,umdrehen::V,apgriezt,бегизе
2299,umdrehen::V,apgriezt,бега-битӏизе
2300,heben::V,лэптыны,борхизе
2301,heben::V,celt,борхизе
2302,heben::V,cilāt,борхизе
2303,heben::V,pacelt,борхизе
2304,hochheben::V,кыпӧдны,борхалъизабизе
2305,hochheben::V,кыпӧдны,борхизе
2306,hochheben::V,pacelt,борхалъизабизе
2307,hochheben::V,pacelt,борхизе
2308,ergreifen::V,кутны,кквезе
2309,ergreifen::V,paķert,кквезе
2310,ergreifen::V,satvert,кквезе
2311,halten::V,кутны,кквезе
2312,halten::V,turēt,кквезе
2313,halten::V,saturēt,кквезе
2314,drücken::V,личкыны,къазе
2315,drücken::V,личкыны,къанцӏу́зе
2316,drücken::V,личкыны,къвал ба́зе
2317,drücken::V,топӧдны,къазе
2318,drücken::V,топӧдны,къанцӏу́зе
2319,drücken::V,топӧдны,къвал ба́зе
2320,drücken::V,spiest,къазе
2321,drücken::V,spiest,къанцӏу́зе
2322,drücken::V,spiest,къвал ба́зе
2323,schieben::V,ӧтдортны,хъилдизе
2324,schieben::V,йӧткыштны,хъилдизе
2325,schieben::V,stumt,хъилдизе
2326,kratzen::V,гуджӧдны,хачазе
2327,kratzen::V,kasīt,хачазе
2328,kratzen::V,skrāpēt,хачазе
2329,lecken::V,нювны,чӏикӏизе
2330,lecken::V,lakt,чӏикӏизе
2331,lecken::V,laizīt,чӏикӏизе
2332,beißen::V,курччыны,хӏанчӏизе
2333,beißen::V,курччыны,хӏанчӏизабизе
2334,beißen::V,kost,хӏанчӏизе
2335,beißen::V,kost,хӏанчӏизабизе
2336,abreißen::V,орӧдны,тӏезе
2337,abreißen::V,орӧдны,тӏезабизе
2338,abreißen::V,atraut,тӏезе
2339,abreißen::V,atraut,тӏезабизе
2340,abreißen::V,atplēst,тӏезе
2341,abreißen::V,atplēst,тӏезабизе
2342,abschneiden::V,вундавны,къотӏизе
2343,abschneiden::V,nogriezt,къотӏизе
2344,binden::V,гӧрддзавны,бухьине
2345,binden::V,кӧртавны,бухьине
2346,binden::V,siet,бухьине
2347,binden::V,aptīt,бухьине
2348,stecken::V,сюйны,къазабизе
2349,stecken::V,bāzt,къазабизе
2350,stecken::V,spraust,къазабизе
2351,brechen::V,чегны,бекизе
2352,brechen::V,lauzt,бекизе
2353,brechen::V,lauzīt,бекизе
2354,klopfen::V,камгыны,дванкезе
2355,klopfen::V,klauvēt,дванкезе
2356,hauen::V,нӧйнты,базе
2357,hauen::V,кучкыны,базе
2358,hauen::V,cirst,базе
2359,hauen::V,dauzīt,базе
2360,kleben::V,лемавны,бацӏцӏине
2361,kleben::V,ляскавны,бацӏцӏине
2362,kleben::V,līmēt,бацӏцӏине
2363,kleben::V,lipināt,бацӏцӏине
2364,reiben::V,тільны,хачазе
2365,reiben::V,зыравны,хачазе
2366,reiben::V,rīvēt,хачазе
2367,reiben::V,berzēt,хачазе
2368,streichen::V,мавтны,бахине
2369,streichen::V,мавтны,жужазе
2370,streichen::V,ziest,бахине
2371,streichen::V,ziest,жужазе
2372,streichen::V,triept,бахине
2373,streichen::V,triept,жужазе
2374,schleifen::V,кеслыны,лъухьизе
2375,schleifen::V,trīt,лъухьизе
2376,schleifen::V,asināt,лъухьизе
2377,schneiden::V,шырны,къотӏизе
2378,schneiden::V,griezt,къотӏизе
2379,schneiden::V,sagriezt,къотӏизе
2380,rütteln::V,легӧдны,багъа-бачаризабизе
2381,rütteln::V,катлӧдлыны,багъа-бачаризабизе
2382,rütteln::V,kratīt,багъа-бачаризабизе
2383,rütteln::V,purināt,багъа-бачаризабизе
2384,schütteln::V,тракӧдны,кӏобокӏизе
2385,schütteln::V,kratīt,кӏобокӏизе
2386,schwenken::V,ӧвтны,гьесадизе
2387,schwenken::V,ӧвтны,хьвагӏезабизе
2388,schwenken::V,шенасьны,гьесадизе
2389,schwenken::V,шенасьны,хьвагӏезабизе
2390,schwenken::V,vēzēt,гьесадизе
2391,schwenken::V,vēzēt,хьвагӏезабизе
2392,schwenken::V,vēcināt,гьесадизе
2393,schwenken::V,vēcināt,хьвагӏезабизе
2394,schütten::V,кисьтны,тӏезе
2395,schütten::V,bērt,тӏезе
2396,füllen::V,тыртны,цӏезабизе
2397,füllen::V,pildīt,цӏезабизе
2398,füllen::V,piepildīt,цӏезабизе
2399,einwickeln::V,тубыртны,жемизе
2400,einwickeln::V,ietīt,жемизе
2401,tragen::V,нуны,баччизе
2402,tragen::V,nest,баччизе
2403,schleppen::V,кыскавны,бехъерхъизе
2404,schleppen::V,stiept,бехъерхъизе
2405,schleppen::V,staipīt,бехъерхъизе
2406,ziehen::V,кыскыны,цӏазе
2407,ziehen::V,vilkt,цӏазе
2408,aufbewahren::V,видзны,цӏунизе
2409,aufbewahren::V,glabāt,цӏунизе
2410,aufbewahren::V,uzglabāt,цӏунизе
2411,werfen::V,чӧвтны,рехизе
2412,werfen::V,шыбитны,рехизе
2413,werfen::V,mest,рехизе
2414,werfen::V,sviest,рехизе
2415,fangen::V,кутны,кквезе
2416,fangen::V,ķert,кквезе
2417,fangen::V,uzķert,кквезе
2418,packen::V,босьтны,кквезе
2419,packen::V,paķert,кквезе
2420,packen::V,satvert,кквезе
2421,verstecken::V,дзебны,бахчизе
2422,verstecken::V,slēpt,бахчизе
2423,verstecken::V,noglabāt,бахчизе
2424,teilen::V,юкны,бикьизе
2425,teilen::V,dalīt,бикьизе
2426,schicken::V,ыстыны,битӏизе
2427,schicken::V,sūtīt,битӏизе
2428,schicken::V,atsūtīt,битӏизе
2429,bringen::V,вайны,баччизе
2430,bringen::V,atvest,баччизе
2431,hinzufügen::V,содтыны,жубазе
2432,hinzufügen::V,pievienot,жубазе
2433,bekommen::V,босьтны,щвезе
2434,bekommen::V,dabūt,щвезе
2435,erhalten::V,босьтны,щвезе
2436,erhalten::V,босьтны,босизе
2437,erhalten::V,saņemt,щвезе
2438,erhalten::V,saņemt,босизе
2439,nehmen::V,босьтны,босизе
2440,nehmen::V,ņemt,босизе
2441,nehmen::V,paņemt,босизе
2442,wählen::V,бӧрйыны,бищизе
2443,wählen::V,ievēlēt,бищизе
2444,auswählen::V,бӧрйыны,тӏасабищизе
2445,auswählen::V,izvēlēt,тӏасабищизе
2446,bewahren::V,видзны,цӏунизе
2447,bewahren::V,saglabāt,цӏунизе
2448,behindern::V,конйӧдлыны,квекӏен гьабизе
2449,behindern::V,джӧмдӧдны,квекӏен гьабизе
2450,behindern::V,kavēt,квекӏен гьабизе
2451,behindern::V,aizkavēt,квекӏен гьабизе
2452,verderben::V,тшыкӧдны,хвезабизе
2453,verderben::V,sabojāt,хвезабизе
2454,beschädigen::V,тшыкӧдны,галгъазабизе
2455,beschädigen::V,bojāt,галгъазабизе
2456,beschädigen::V,maitāt,галгъазабизе
2457,zerbrechen::V,жуглыны,щущазабизе
2458,zerbrechen::V,salauzt,щущазабизе
2459,zerbrechen::V,sadauzīt,щущазабизе
2460,zerreißen::V,орӧдны,бихъизе
2461,zerreißen::V,pārraut,бихъизе
2462,zerstören::V,жугӧдны,биххизабизе
2463,zerstören::V,кисьтны,биххизабизе
2464,zerstören::V,косявны,биххизабизе
2465,zerstören::V,graut,биххизабизе
2466,zerstören::V,sagraut,биххизабизе
2467,verbrennen::V,сотны,бухӏизе
2468,verbrennen::V,сотчыны,бухӏизе
2469,verbrennen::V,dedzināt,бухӏизе
2470,verbrennen::V,sadedzināt,бухӏизе
2471,geben::V,сетны,кьезе
2472,geben::V,dot,кьезе
2473,geben::V,padot,кьезе
2474,reichen::V,сетны,кьезе
2475,reichen::V,padot,кьезе
2476,reichen::V,sniegt,кьезе
2477,schenken::V,козьнавны,кьезе
2478,schenken::V,dāvāt,кьезе
2479,schenken::V,dāvināt,кьезе
2480,versprechen::V,кыв сетны,назру гьабизе
2481,versprechen::V,solīt,назру гьабизе
2482,versprechen::V,apsolīt,назру гьабизе
2483,wünschen::V,кӧсйыны,бокьизе
2484,wünschen::V,vēlēt,бокьизе
2485,wünschen::V,novēlēt,бокьизе
2486,loben::V,ошкыны,беццизе
2487,loben::V,ошкыны,бецца-бекъизе
2488,loben::V,lielīt,беццизе
2489,loben::V,lielīt,бецца-бекъизе
2490,küssen::V,окавны,баизе
2491,küssen::V,bučot,баизе
2492,küssen::V,skūpstīt,баизе
2493,wiegen::V,гудрӧдлыны,чӏучӏадизабизе
2494,wiegen::V,šūpot,чӏучӏадизабизе
2495,zudecken::V,веввттьыны,тӏадбигъине
2496,zudecken::V,apklāt,тӏадбигъине
2497,zudecken::V,aizsegt,тӏадбигъине
2498,wecken::V,садьмӧдны,бигьинабизе
2499,wecken::V,чуксавны,бигьинабизе
2500,wecken::V,modināt,бигьинабизе
2501,zeigen::V,петкӧдлыны,бихьизабизе
2502,zeigen::V,rādīt,бихьизабизе
2503,führen::V,нуӧдны,бачине
2504,führen::V,vadīt,бачине
2505,lehren::V,велӧдны,малъизе
2506,lehren::V,велӧдны,цӏализабизе
2507,lehren::V,mācīt,малъизе
2508,lehren::V,mācīt,цӏализабизе
2509,lehren::V,iemācīt,малъизе
2510,lehren::V,iemācīt,цӏализабизе
2511,unterrichten::V,велӧдны,цӏализабизе
2512,unterrichten::V,apmācīt,цӏализабизе
2513,aufziehen::V,быдтыны,гӏезабизе
2514,aufziehen::V,uzaudzināt,гӏезабизе
2515,leiten::V,веськӧдлыны,нухмалъи гьабизе
2516,leiten::V,vadīt,нухмалъи гьабизе
2517,leiten::V,pārzināt,нухмалъи гьабизе
2518,antreiben::V,тэрмӧдны,гӏедегӏизабизе
2519,antreiben::V,urdīt,гӏедегӏизабизе
2520,antreiben::V,mudināt,гӏедегӏизабизе
2521,lassen::V,тшӧктыны,
2522,lassen::V,ļaut,
2523,einladen::V,корны,ахӏизе
2524,einladen::V,корны,тӏадеахӏизе
2525,einladen::V,ielūgt,ахӏизе
2526,einladen::V,ielūgt,тӏадеахӏизе
2527,einladen::V,aicināt,ахӏизе
2528,einladen::V,aicināt,тӏадеахӏизе
2529,vereinigen::V,ӧтувтны,цолъизабизе
2530,vereinigen::V,котыртны,цолъизабизе
2531,vereinigen::V,vienot,цолъизабизе
2532,vereinigen::V,apvienot,цолъизабизе
2533,besuchen::V,волыны,баккизе
2534,besuchen::V,волыны,хьвадизе
2535,besuchen::V,ветлыны,баккизе
2536,besuchen::V,ветлыны,хьвадизе
2537,besuchen::V,apciemot,баккизе
2538,besuchen::V,apciemot,хьвадизе
2539,treffen::V,вочаӧдны,дандчӏвазе
2540,treffen::V,паныдавны,дандчӏвазе
2541,treffen::V,satikt,дандчӏвазе
2542,treffen::V,sastapt,дандчӏвазе
2543,sich versammeln::V,лӧсьӧдчыны,данделъизе
2544,sich versammeln::V,лӧсьӧдчыны,бакӏаризе
2545,sich versammeln::V,salasīties,данделъизе
2546,sich versammeln::V,salasīties,бакӏаризе
2547,sich versammeln::V,sapulcēties,данделъизе
2548,sich versammeln::V,sapulcēties,бакӏаризе
2549,spielen::V,ворсны,басандизе
2550,spielen::V,spēlēt,басандизе
2551,spielen::V,spēlēties,басандизе
2552,singen::V,сьывны,ахӏизе
2553,singen::V,dziedāt,ахӏизе
2554,tanzen::V,йӧктыны,кьурдизе
2555,tanzen::V,diet,кьурдизе
2556,tanzen::V,dejot,кьурдизе
2557,tanzen::V,dancot,кьурдизе
2558,sich trennen::V,торйӧдчыны,батӏалъизе
2559,sich trennen::V,šķirties,батӏалъизе
2560,sich trennen::V,izšķirties,батӏалъизе
2561,verlassen::V,эновтны,тезе
2562,verlassen::V,эновтны,рехунтезе
2563,verlassen::V,atstāt,тезе
2564,verlassen::V,atstāt,рехунтезе
2565,retten::V,видзны,хвасар гьабизе
2566,retten::V,видзны,хвасарлъизабизе
2567,retten::V,мездыны,хвасар гьабизе
2568,retten::V,мездыны,хвасарлъизабизе
2569,retten::V,glābt,хвасар гьабизе
2570,retten::V,glābt,хвасарлъизабизе
2571,bewachen::V,видзны,цӏунизе
2572,bewachen::V,sargāt,цӏунизе
2573,schützen::V,видзны,цӏунизе
2574,schützen::V,pasargāt,цӏунизе
2575,schützen::V,aizsargāt,цӏунизе
2576,verteidigen::V,дорйыны,цӏунизе
2577,verteidigen::V,aizstāvēt,цӏунизе
2578,sich schlagen::V,косясьны,багъизе
2579,sich schlagen::V,kauties,багъизе
2580,sich schlagen::V,izkauties,багъизе
2581,schießen::V,лыйны,речӏчӏизе
2582,schießen::V,šaut,речӏчӏизе
2583,schießen::V,šaudīt,речӏчӏизе
2584,siegen::V,вермыны,бергьине
2585,siegen::V,uzvarēt,бергьине
2586,ärgern::V,лӧгӧдны,вагъизавизе
2587,ärgern::V,лёкмӧдны,вагъизавизе
2588,ärgern::V,скӧрмӧдны,вагъизавизе
2589,ärgern::V,sadusmot,вагъизавизе
2590,schlagen::V,вартны,кьабизе
2591,schlagen::V,sist,кьабизе
2592,schlagen::V,triekt,кьабизе
2593,treten::V,лёгны,мал тункизе
2594,treten::V,майкны,мал тункизе
2595,treten::V,mīt,мал тункизе
2596,treten::V,paspert,мал тункизе
2597,stechen::V,бышткыны,къазабизе
2598,stechen::V,durt,къазабизе
2599,stoßen::V,тойлыны,тункизе
2600,stoßen::V,тойлыны,хъилдизе
2601,stoßen::V,йӧткавны,тункизе
2602,stoßen::V,йӧткавны,хъилдизе
2603,stoßen::V,grūst,тункизе
2604,stoßen::V,grūst,хъилдизе
2605,stehlen::V,гусявны,щинкӏизабизе
2606,stehlen::V,zagt,щинкӏизабизе
2607,stören::V,падмӧдны,квекӏен гьабизе
2608,stören::V,падмӧдны,татубахъи гьабизе
2609,stören::V,traucēt,квекӏен гьабизе
2610,stören::V,traucēt,татубахъи гьабизе
2611,belästigen::V,дӧзмӧдны,рахӏатхвезабизе
2612,belästigen::V,apgrūtināt,рахӏатхвезабизе
2613,verbergen::V,дзебны,бахчизе
2614,verbergen::V,дзебны,балъго тезе
2615,verbergen::V,сайӧдны,бахчизе
2616,verbergen::V,сайӧдны,балъго тезе
2617,verbergen::V,slēpt,бахчизе
2618,verbergen::V,slēpt,балъго тезе
2619,verbergen::V,paslēpt,бахчизе
2620,verbergen::V,paslēpt,балъго тезе
2621,täuschen::V,пӧръявны,божуда рекӏкӏ гьабизе
2622,täuschen::V,пӧръявны,гуккизе
2623,täuschen::V,ылӧдны,божуда рекӏкӏ гьабизе
2624,täuschen::V,ылӧдны,гуккизе
2625,täuschen::V,mānīt,божуда рекӏкӏ гьабизе
2626,täuschen::V,mānīt,гуккизе
2627,täuschen::V,maldināt,божуда рекӏкӏ гьабизе
2628,täuschen::V,maldināt,гуккизе
2629,betrügen::V,сӧрны,хӏилла гьабизе
2630,betrügen::V,сӧрны,сандирахълъи гьабизе
2631,betrügen::V,krāpt,хӏилла гьабизе
2632,betrügen::V,krāpt,сандирахълъи гьабизе
2633,betrügen::V,apkrāpt,хӏилла гьабизе
2634,betrügen::V,apkrāpt,сандирахълъи гьабизе
2635,töten::V,вины,чӏвазе
2636,töten::V,nāvēt,чӏвазе
2637,töten::V,nogalināt,чӏвазе
2638,wohnen::V,овны,яшав гьабизе
2639,wohnen::V,dzīvot,яшав гьабизе
2640,arbeiten::V,уджавны,хӏалтӏизе
2641,arbeiten::V,strādāt,хӏалтӏизе
2642,arbeiten::V,darboties,хӏалтӏизе
2643,sammeln::V,чукӧртны,бакӏаризе
2644,sammeln::V,vākt,бакӏаризе
2645,pflücken::V,вотны,бетӏизе
2646,pflücken::V,ӧктыны,бетӏизе
2647,pflücken::V,raut,бетӏизе
2648,pflücken::V,plūkt,бетӏизе
2649,jagen::V,кыйсьыны,чан гьабизе
2650,jagen::V,medīt,чан гьабизе
2651,fischen::V,чери кыйны,ччугӏа кквезе
2652,fischen::V,zvejot,ччугӏа кквезе
2653,fassen::V,кутны,кквезе
2654,fassen::V,saķert,кквезе
2655,hüten::V,видзны,кваназабизе
2656,hüten::V,йирӧдны,кваназабизе
2657,hüten::V,ganīt,кваназабизе
2658,treiben::V,вӧтлыны,гъезе
2659,treiben::V,dzīt,гъезе
2660,anbinden::V,домавны,бухьине
2661,anbinden::V,piesiet,бухьине
2662,anbinden::V,piesaistīt,бухьине
2663,füttern::V,вердны,кваназабизе
2664,füttern::V,barot,кваназабизе
2665,melken::V,лысьтыны,бечӏчӏизе
2666,melken::V,slaukt,бечӏчӏизе
2667,hacken::V,керавны,чӏвазе
2668,hacken::V,kapāt,чӏвазе
2669,gießen::V,киськавны,лъалъазе
2670,gießen::V,liet,лъалъазе
2671,gießen::V,laistīt,лъалъазе
2672,reifen::V,кисьмыны,барщизе
2673,reifen::V,briest,барщизе
2674,zubereiten::V,дасьтыны,бежа-белъине
2675,zubereiten::V,taisīt,бежа-белъине
2676,zubereiten::V,gatavot,бежа-белъине
2677,kochen::V,пуны,белъине
2678,kochen::V,vārīt,белъине
2679,backen::V,пӧжавны,базе
2680,backen::V,cept,базе
2681,braten::V,пражитны,бежизе
2682,braten::V,cept,бежизе
2683,braten::V,cepināt,бежизе
2684,umrühren::V,сорлавны,багъаризе
2685,umrühren::V,maisīt,багъаризе
2686,umrühren::V,apmaisīt,багъаризе
2687,stricken::V,кӧртны,хьухьине
2688,stricken::V,adīt,хьухьине
2689,nähen::V,вурны,букъизе
2690,nähen::V,šūt,букъизе
2691,färben::V,мичӧдны,кьер гьабизе
2692,färben::V,краситны,кьер гьабизе
2693,färben::V,krāsot,кьер гьабизе
2694,färben::V,nokrāsot,кьер гьабизе
2695,reinigen::V,весавны,бацӏцӏине
2696,reinigen::V,tīrīt,бацӏцӏине
2697,reinigen::V,attīrīt,бацӏцӏине
2698,waschen::V,мыськыны,чуризе
2699,waschen::V,mazgāt,чуризе
2700,abwischen::V,чышкыны,бацӏцӏине
2701,abwischen::V,noslaucīt,бацӏцӏине
2702,spülen::V,пожъявны,хулизе
2703,spülen::V,skalot,хулизе
2704,fegen::V,чышкыны,лъухьизе
2705,fegen::V,slaucīt,лъухьизе
2706,kehren::V,чышкыны,лъухьизе
2707,kehren::V,mēzt,лъухьизе
2708,baden::V,купайтчыны,чордезе
2709,baden::V,peldēties,чордезе
2710,sich waschen::V,мыссьыны,
2711,sich waschen::V,mazgāties,
2712,ausziehen::V,пӧрччӧдны,бахъизе
2713,ausziehen::V,noģērbt,бахъизе
2714,anziehen::V,кӧмавны,ретӏине
2715,anziehen::V,пасьтавны,ретӏине
2716,anziehen::V,uzvilkt,ретӏине
2717,sich anziehen::V,пасьтасьны,ретӏине
2718,sich anziehen::V,apģērbties,ретӏине
2719,kämmen::V,сынавны,хазе
2720,kämmen::V,sukāt,хазе
2721,schmücken::V,мичмӧдны,чӏухӏизабизе
2722,schmücken::V,rotāt,чӏухӏизабизе
2723,schmücken::V,greznot,чӏухӏизабизе
2724,sagen::V,шуны,бицине
2725,sagen::V,висьтавны,бицине
2726,sagen::V,teikt,бицине
2727,sprechen::V,сёрнитны,бицине
2728,sprechen::V,runāt,бицине
2729,reden::V,сёрнитны,гаргадизе
2730,reden::V,norunāt,гаргадизе
2731,sich unterhalten::V,сёрнитны,гаргадизе
2732,sich unterhalten::V,варовитны,гаргадизе
2733,sich unterhalten::V,sarunāties,гаргадизе
2734,fragen::V,юавны,цӏехезе
2735,fragen::V,юавны,гьикъизе
2736,fragen::V,jautāt,цӏехезе
2737,fragen::V,jautāt,гьикъизе
2738,bitten::V,корны,гьаризе
2739,bitten::V,lūgt,гьаризе
2740,bitten::V,prasīt,гьаризе
