,Concept_ID,kl,ab
1312,abfahren::V,,ацара
1313,erwarten::V,,азҧшра
1314,lachen::V,,аччара
1315,anschauen::V,,ахəаҧшра
1316,probieren::V,,аҧышəара
1317,vernehmen::V,,аҳара
1318,können::V,,алшара
1319,gelingen::V,,аура
1320,gelingen::V,,аманшəалахара
1321,gelingen::V,,алҵра
1322,geraten::V,,нзаарын
1323,ändern::V,,аҧсахра
1324,drehen::V,,аргьежьра
1325,schieben::V,,аҵгəара
1326,schieben::V,,агəара
1327,rütteln::V,,арҵысра
1328,schütten::V,,аҭаҭəара
1329,packen::V,,анкра
1330,packen::V,,аҵкаара
1331,hinzufügen::V,,ацҵара
1332,wählen::V,,алҧшаара
1333,auswählen::V,,алхра
1334,behindern::V,,аҧырхагахара
1335,beschädigen::V,,аҧхасҭатəра
1336,reichen::V,,аҭара
1337,schenken::V,,аҩгара
1338,lassen::V,,арҟаҵара
1339,verlassen::V,,акажьра
1340,bewachen::V,,ахьчара
1341,verteidigen::V,,ахьчара
1342,sich schlagen::V,,аисра
1343,siegen::V,,аиааира
1344,belästigen::V,,аргəамҵра
1345,täuschen::V,,ажьара
1346,pflücken::V,,аҿыршəара
1347,pflücken::V,,аҿыхра
1348,fassen::V,,акра
1349,hüten::V,,арҳəра
1350,hüten::V,,ахьчара
1351,treiben::V,,акацара
1352,melken::V,,ахьара
1353,hacken::V,,аҟəаҟəара
1354,reifen::V,,ашəра
1355,reifen::V,,аҟалара
1356,zubereiten::V,,ацура
1357,backen::V,,аӡра
1358,stricken::V,,аҧара
1359,nähen::V,,аӡахра
1360,spülen::V,,аҭыршара
1361,kämmen::V,,аҳəара
1362,schmücken::V,,арҧшӡара
1363,sich unterhalten::V,,аицәажәара
1364,nennen::V,,ахьӡҵара
1365,bemerken::V,,агəаҭара
1366,begreifen::V,,аилкаара
1367,besitzen::V,,амазаара
1368,zahlen::V,,ашəара
