,Concept_ID,kn,mn
1084,beißen::V,ಕಚ್ಚು,зуух
1085,beißen::V,ಕಚ್ಚು,хазах
1086,abreißen::V,ಹರಿ,таслах
1087,abschneiden::V,ಕತ್ತರಿಸು,тайрах
1088,binden::V,ಕಟ್ಟು,боох
1089,binden::V,ಕಟ್ಟು,хүлэх
1090,stecken::V,ಸಿಕ್ಕಿಸು,шаах
1091,stecken::V,ಸಿಕ್ಕಿಸು,шигтгэх
1092,brechen::V,ಮುರಿ,хугалах
1093,klopfen::V,ತಟ್ಟು,цохих
1094,klopfen::V,ತಟ್ಟು,тогших
1095,hauen::V,ಹೊಡೆ,дэлдэх
1096,kleben::V,ಅಂಟಿಸು,наах
1097,reiben::V,ಉಜ್ಜು,нухах
1098,reiben::V,ಉಜ್ಜು,нидчих
1099,streichen::V,ಹರಡು,нялах
1100,streichen::V,ಹರಡು,түрхэх
1101,schleifen::V,ಮಸೆ,билүүдэх
1102,schleifen::V,ಮಸೆ,гуранздах
1103,schneiden::V,ಕತ್ತರಿಸು,огтлох
1104,rütteln::V,ಕುಲುಕಿಸು,холхнулах
1105,schütteln::V,ಅಲುಗಿಸು,сэгсрэх
1106,schwenken::V,ತೂಗಾಡು,дэвэх
1107,schwenken::V,ತೂಗಾಡು,даллах
1108,schütten::V,ಎರೆ,цутгах
1109,schütten::V,ಎರೆ,аягалах
1110,füllen::V,ತುಂಬಿಸು,дүүргэх
1111,einwickeln::V,ಹೊದಿಸು,боох
1112,einwickeln::V,ಹೊದಿಸು,ороох
1113,tragen::V,ಹೊರು,авчрах
1114,schleppen::V,ಜಗ್ಗು,чирэх
1115,ziehen::V,ಎಳೆ,татах
1116,aufbewahren::V,ಇಟ್ಟುಕೊ,хадгалах
1117,werfen::V,ಎಸೆ,хаях
1118,werfen::V,ಎಸೆ,шидэх
1119,fangen::V,ಹಿಡಿ,барих
1120,packen::V,ಸೆಳೆ,шүүрэх
1121,verstecken::V,ಮುಚ್ಚಿಡು,нуух
1122,teilen::V,ವಿಭಜಿಸು,хуваах
1123,schicken::V,ಕಳುಹಿಸು,илгээх
1124,schicken::V,ಕಳುಹಿಸು,явуулах
1125,bringen::V,ತರು,авчрах
1126,bringen::V,ತರು,аваачих
1127,hinzufügen::V,ಕೂಡಿಸು,нэмэх
1128,bekommen::V,ಸಂಪಾದಿಸು,хүлээн авах
1129,erhalten::V,ಪಡೆ,хүлээн авах
1130,nehmen::V,ಹಿಡಿ,авах
1131,wählen::V,ಆರಿಸು,сонгох
1132,auswählen::V,ಆಯಿ,шилэх
1133,bewahren::V,ರಕ್ಷಿಸಿಡು,гамнах
1134,behindern::V,ಅಡ್ಡಿಮಾಡು,саад хийх
1135,behindern::V,ಅಡ್ಡಿಮಾಡು,тотгор болох
1136,verderben::V,ಕೆಡಿಸು,эвдэх
1137,beschädigen::V,ಹಾಳುಮಾಡು,гэмтээх
1138,zerbrechen::V,ಮುರಿ,хагалах
1139,zerbrechen::V,ಮುರಿ,хага цохих
1140,zerreißen::V,ಸೀಳು,урах
1141,zerstören::V,ಅಳಿಸು,эвдэх
1142,zerstören::V,ಅಳಿಸು,сүйтгэх
1143,verbrennen::V,ಸುಡು,шатаах
1144,geben::V,ಕೊಡು,өгөх
1145,reichen::V,ಕೊಡು,өгөх
1146,reichen::V,ಕೊಡು,дамжуулах
1147,schenken::V,ಅರ್ಪಿಸು,бэлэглэх
1148,versprechen::V,ವಾಗ್ದಾನಮಾಡು,амлах
1149,wünschen::V,ಬಯಸು,ерөөх
1150,loben::V,ಹೊಗಳು,магтах
1151,loben::V,ಹೊಗಳು,сайшаах
1152,küssen::V,ಚುಂಬಿಸು,озох
1153,küssen::V,ಚುಂಬಿಸು,үнсэх
1154,wiegen::V,ತೂಗು,бүүвэйлэх
1155,zudecken::V,ಹಾಸು,хучих
1156,zudecken::V,ಹಾಸು,бүтээх
1157,wecken::V,ಎಬ್ಬಿಸು,сэрээх
1158,zeigen::V,ತೋರಿಸು,үзүүлэх
1159,führen::V,ದಾರಿತೋರಿಸು,хөтлөх
1160,lehren::V,ಕಲಿಸು,заах
1161,unterrichten::V,ಬೋಧಿಸು,сургах
1162,aufziehen::V,ಸಲಹು,өсгөх
1163,aufziehen::V,ಸಲಹು,хүмүүжүүлэх
1164,leiten::V,ಮುಂದಾಳಾಗಿರು ,удирдах
1165,antreiben::V,ಓಡಿಸು,шамдуулах
1166,lassen::V,ಮಾಡಲುಬಿಡು,-уулах
1167,einladen::V,ಆಹ್ವಾನಿಸು,залах
1168,vereinigen::V,ಒಂದಾಗು,нэгтгэх
1169,vereinigen::V,ಒಂದಾಗು,хамтруулах
1170,besuchen::V,ಭೇಟಿಯಾಗು,зочлох
1171,treffen::V,ಸಂಧಿಸು,учрах
1172,treffen::V,ಸಂಧಿಸು,дайралдах
1173,sich versammeln::V,ನೆರೆ,хуралдах
1174,spielen::V,ಆಡು,наадах
1175,singen::V,ಹಾಡು,дуулах
1176,tanzen::V,ಕುಣಿ,бүжиглэх
1177,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,салах
1178,verlassen::V,ಕಳೆ,хаях
1179,retten::V,ರಕ್ಷಿಸು,гэтэлгэх
1180,bewachen::V,ಕಾಪಾಡು,сахих
1181,schützen::V,ಸಂರಕ್ಷಿಸು,хамгаалах
1182,verteidigen::V,ಕಾಪಿಡು,хамгаалах
1183,sich schlagen::V,ಕಿತ್ತಾಟ,зодолдох
1184,schießen::V,ಎಸೆ,харвах
1185,schießen::V,ಎಸೆ,буу буудах
1186,siegen::V,ಗೆಲ್ಲು,ялах
1187,ärgern::V,ರೇಗಿಸು,уурлуулах
1188,ärgern::V,ರೇಗಿಸು,уур хүргэх
1189,schlagen::V,ಹೊಡೆ,цохих
1190,treten::V,ಒದೆ,өшиглөх
1191,stechen::V,ಚುಚ್ಚು,хатгах
1192,stoßen::V,ತಳ್ಳು,ёврох
1193,stoßen::V,ತಳ್ಳು,нудрах
1194,stehlen::V,ಕದಿ,хулгайлах
1195,stören::V,ಕತಕು,саад болох
1196,belästigen::V,ತೊಂದರೆ,зовоох
1197,belästigen::V,ತೊಂದರೆ,амраахгүй байх
1198,verbergen::V,ಮರೆಮಾಜು,нуух
1199,verbergen::V,ಮರೆಮಾಜು,далдлах
1200,täuschen::V,ಠಕ್ಕಿಸು,мэхлэх
1201,betrügen::V,ವಂಚಿಸು,хуурах
1202,töten::V,ಕೊಲ್ಲು,алах
1203,wohnen::V,ವಾಸಿಸು,суух
1204,wohnen::V,ವಾಸಿಸು,амьдрах
1205,arbeiten::V,ಕೆಲಸ ಮಾಡು,ажиллах
1206,arbeiten::V,ಕೆಲಸ ಮಾಡು,хөдөлмөрлөх
1207,sammeln::V,ಸಂಚಯಿಸು,түүх
1208,sammeln::V,ಸಂಚಯಿಸು,хураах
1209,pflücken::V,ಬಿಡಿಸು,түүх
1210,jagen::V,ಬೇಟೆಯಾಡು,агнах
1211,jagen::V,ಬೇಟೆಯಾಡು,гөрөөлөх
1212,fischen::V,ಮೀನು ಹಿಡಿ,загасчлах
1213,fischen::V,ಮೀನು ಹಿಡಿ,загас барих
1214,fassen::V,ಹಿಡಿ,барих
1215,hüten::V,ಗುಂಪುಸೇರಿಸು,маллах
1216,hüten::V,ಗುಂಪುಸೇರಿಸು,хариулах
1217,treiben::V,ದಬ್ಬು,туух
1218,anbinden::V,ಬಿಗಿ,уях
1219,füttern::V,ಮೇಯಿಸು,тэжээх
1220,melken::V,ಹಾಲು ಕರೆ,саах
1221,hacken::V,ತುಂಡರಿಸು,цавчих
1222,gießen::V,ನೀರುಹಾಕು,услах
1223,reifen::V,ಕಳಿ,боловсрох
1224,zubereiten::V,ಅಡಿಗೆಮಾಡು,бэлдэх
1225,kochen::V,ಅಡು,чанах
1226,backen::V,ಬೇಯಿಸು,жигнэх
1227,braten::V,ಕರಿ,шарах
1228,braten::V,ಕರಿ,хайрах
1229,umrühren::V,ಕಲಕು,хутгах
1230,stricken::V,ಹೆಣೆ,нэхэх
1231,stricken::V,ಹೆಣೆ,сүлжих
1232,nähen::V,ಹೊಲಿ,оёх
1233,färben::V,ಬಣ್ಣ ಹತ್ತು,будах
1234,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,арилгах
1235,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,цэвэрлэх
1236,waschen::V,ತೊಳೆ,угаах
1237,abwischen::V,ಒರಸು,арчих
1238,spülen::V,ಗಲಬರಿಸು,зайлах
1239,fegen::V,ಗುಡಿಸು,хамах
1240,fegen::V,ಗುಡಿಸು,шүүрдэх
1241,kehren::V,ಗುಡಿಸು,шүүрдэх
1242,kehren::V,ಗುಡಿಸು,туужуудах
1243,baden::V,ಸ್ನಾನಮಾಡು,усанд орох
1244,sich waschen::V,ತೊಳೆ,биеэ угаах
1245,ausziehen::V,ಬಿಚ್ಚು,тайлах
1246,anziehen::V,ಹಾಕು,өмсөх
1247,sich anziehen::V,ಹಾಕು,хувцаслах
1248,kämmen::V,ಬಾಚು,самнах
1249,schmücken::V,ಅಲಂಕರಿಸು,гоёх
1250,schmücken::V,ಅಲಂಕರಿಸು,чимэх
1251,sagen::V,ಹೇಳು,гэх
1252,sagen::V,ಹೇಳು,хэлэх
1253,sprechen::V,ನುಡಿ,ярих
1254,sprechen::V,ನುಡಿ,өгүүлэх
1255,reden::V,ನುಡಿ,хэлэх
1256,reden::V,ನುಡಿ,хөөрөлдөх
1257,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ярилцах
1258,fragen::V,ವಿಚಾರಿಸು,асуух
1259,bitten::V,ಬೇಡು,гуйх
1260,erzählen::V,ಹೇಳು,өгүүлэх
1261,mitteilen::V,ತಿಳಿಸು,дуулгах
1262,mitteilen::V,ತಿಳಿಸು,мэдээлэх
1263,nennen::V,ಹೆಸರಿಡು,нэрлэх
1264,rufen::V,ಕರೆ,дуудах
1265,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,бардах
1266,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,сайрхах
1267,übersetzen::V,ಭಾಷಾಂತರಿಸು,орчуулах
1268,denken::V,ಯೋಚಿಸು,санах
1269,glauben::V,ನಂಬು,итгэх
1270,bemerken::V,ಗಮನಿಸು,ажих
1271,bemerken::V,ಗಮನಿಸು,ажиглах
1272,erkennen::V,ಗುರುತುಹಿಡಿ,таних
1273,begreifen::V,ಗ್ರಹಿಸು,ойлгох
1274,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,мэдэж авах
1275,lernen::V,ಕಲಿ,сурах
1276,wissen::V,ಅರಿ,мэдэх
1277,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,дурсах
1278,vergessen::V,ಮರೆತುವಿಡು,мартах
1279,messen::V,ಅಳೆ,хэмжих
1280,zählen::V,ಗಣಿಸು,тоолох
1281,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,тооцоох
1282,lesen::V,ಓದು,унших
1283,malen::V,ಬಿಡಿಸು,зурах
1284,zeichnen::V,ಬಿಡಿಸು,дүрслэн бичих
1285,schreiben::V,ಬರೆ,бичих
1286,besitzen::V,ಒಡೆಯನಾಗಿರು,эзэмших
1287,kaufen::V,ಕೊಳ್ಳು,худалдан авах
1288,verkaufen::V,ಕೊಡು,худалдах
1289,bezahlen::V,ಬೆಲೆತೆರು,төлөх
1290,zahlen::V,ಹಣವನ್ನುಕೊಡು,төлөх
1291,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,эзэмших
1292,ertragen::V,ಸಹಿಸು,тэсэх
