,Concept_ID,lbe,ka
1289,rufen::V,оьвтӏун,დაუძახებს
1290,prahlen::V,цӏа дуллан,ტრაბახობს
1291,übersetzen::V,таржума бан,გადათარგმნის
1292,denken::V,пикри буллан,ფიქრობს
1293,denken::V,пикри буллан,აზროვნებს
1294,glauben::V,вих хьун,სჯერა
1295,bemerken::V,хӏисав хъун,შენიშვნავს
1296,erkennen::V,увчӏин,გამოიცნობს
1297,begreifen::V,бувчӏин,გაიგებს
1298,lernen::V,лахьлан,ისწავლის
1299,lernen::V,лахьхьин,ისწავლის
1300,wissen::V,кӏулну бикӏан,ეცოდინება
1301,wissen::V,хавар бикӏан,ეცოდინება
1302,sich erinnern an::V,дакӏнин бутан,მოიგონებს
1303,sich erinnern an::V,дакӏнин бутан,გაიხსენებს
1304,vergessen::V,хъама битан,ივიწყებს
1305,messen::V,дуцин дуллан,ზომავს
1306,messen::V,дуцин дан,ზომავს
1307,zählen::V,дуккин,ითვლის
1308,rechnen::V,хӏисав дан,გაიანგარიშებს
1309,lesen::V,ккалан,კითხულობს
1310,malen::V,сурат дуллан,ხატავს
1311,zeichnen::V,сурат дуллан,ხაზავს
1312,schreiben::V,чичин,დაწერს
1313,schreiben::V,чичлан,დაწერს
1314,besitzen::V,дуну икӏан,ექნება
1315,besitzen::V,дуну дикӏан,ექნება
1316,besitzen::V,заллуну икӏан,ექნება
1317,kaufen::V,машан ласун,ყიდულობს
1318,verkaufen::V,баххан,გაყიდის
1319,bezahlen::V,арцу дулун,გადაიხდის
1320,bezahlen::V,багьа булун,გადაიხდის
1321,zahlen::V,арцу дулун,გადაიხდის
1322,zahlen::V,багьа булун,გადაიხდის
1323,beherrschen::V,дуну икӏан,ფლობს
1324,beherrschen::V,заллуну икӏан,ფლობს
1325,ertragen::V,бухӏан,მოითმენს
1326,Leber::N,,ღვიძლი
1327,Moor::N,,ტორფნარი
1328,Anhöhe::N,,მაღლობი
1329,Bucht::N,,ყურე
1330,Barsch::N,,ქორჭილა
1331,Hecht::N,,ქარიყლაპია
1332,Laus::N,,ტილი
1333,Laus::N,,მკბენარი
1334,Ruf::N,,ძახილი
1335,Platz::N,,ფართობი
1336,Kante::N,,ნაწიბული
1337,Größe::N,,ზომა
1338,Größe::N,,სიდიდე
1339,Menge::N,,რაოდენობა
1340,Figur::N,,ფიგურა
1341,Tasche::N,,ჩანთა
1342,Öl::N,,ზეთი
1343,Schuh::N,,ფეხსაცმელი
1344,Leine::N,,ჯაჭვი
1345,König::N,,მეფე
1346,fein::A,,თხელი
1347,auf einmal::ADV,,ერთდროულად
1348,bald::ADV,,მალე
1349,einst::ADV,,ოდესღაც
1350,schon::ADV,,უკვე
1351,sie::PRN,,ისინი
1352,siebzig::NUM,,სამოცდაათი
1353,klirren::V,,დააწკარუნებს
1354,heulen::V,,ღმუის
1355,rühren::V,,გულს აუჩუყებს
1356,zu sehen sein::V,,მოჩანს
1357,wollen::V,,უნდა
1358,geraten::V,,გამოდის
1359,kratzen::V,,მოფხანს
1360,stecken::V,,ჩაასობს
1361,schleifen::V,,ლესავს
1362,rütteln::V,,არხევს
1363,ziehen::V,,წევს
1364,ziehen::V,,ათრევს
1365,packen::V,,სტაცებს
1366,wünschen::V,,უსურვებს
1367,zudecken::V,,გადახურავს
1368,antreiben::V,,დააჩქარებს
1369,lassen::V,,ა--ინებს
1370,treten::V,,პანღურს ამოჰკრავს
1371,verstehen::V,,გაიგონებს
