,Concept_ID,hu,kn
1123,tanzen::V,táncol,ಕುಣಿ
1124,sich trennen::V,elválik,ಪ್ರತ್ಯೇಮಾಡು
1125,verlassen::V,elhagy,ಕಳೆ
1126,retten::V,ment,ರಕ್ಷಿಸು
1127,bewachen::V,őriz,ಕಾಪಾಡು
1128,schützen::V,óv,ಸಂರಕ್ಷಿಸು
1129,schützen::V,véd,ಸಂರಕ್ಷಿಸು
1130,verteidigen::V,véd,ಕಾಪಿಡು
1131,sich schlagen::V,verekszik,ಕಿತ್ತಾಟ
1132,schießen::V,lő,ಎಸೆ
1133,siegen::V,győz,ಗೆಲ್ಲು
1134,ärgern::V,bosszant,ರೇಗಿಸು
1135,schlagen::V,üt,ಹೊಡೆ
1136,schlagen::V,ver,ಹೊಡೆ
1137,treten::V,rúg,ಒದೆ
1138,stechen::V,döf,ಚುಚ್ಚು
1139,stechen::V,szúr,ಚುಚ್ಚು
1140,stoßen::V,lök,ತಳ್ಳು
1141,stehlen::V,lop,ಕದಿ
1142,stören::V,zavar,ಕತಕು
1143,belästigen::V,zaklat,ತೊಂದರೆ
1144,verbergen::V,rejt,ಮರೆಮಾಜು
1145,verbergen::V,elrejt,ಮರೆಮಾಜು
1146,täuschen::V,megtéveszt,ಠಕ್ಕಿಸು
1147,betrügen::V,csal,ವಂಚಿಸು
1148,töten::V,öl,ಕೊಲ್ಲು
1149,wohnen::V,lakik,ವಾಸಿಸು
1150,arbeiten::V,dolgozik,ಕೆಲಸ ಮಾಡು
1151,sammeln::V,szed,ಸಂಚಯಿಸು
1152,sammeln::V,gyűjt,ಸಂಚಯಿಸು
1153,pflücken::V,szed,ಬಿಡಿಸು
1154,jagen::V,vadászik,ಬೇಟೆಯಾಡು
1155,fischen::V,halászik,ಮೀನು ಹಿಡಿ
1156,fassen::V,fog,ಹಿಡಿ
1157,hüten::V,őriz,ಗುಂಪುಸೇರಿಸು
1158,hüten::V,legeltet,ಗುಂಪುಸೇರಿಸು
1159,treiben::V,hajt,ದಬ್ಬು
1160,anbinden::V,köt,ಬಿಗಿ
1161,füttern::V,etet,ಮೇಯಿಸು
1162,melken::V,fej,ಹಾಲು ಕರೆ
1163,hacken::V,vág,ತುಂಡರಿಸು
1164,gießen::V,öntöz,ನೀರುಹಾಕು
1165,reifen::V,érik,ಕಳಿ
1166,zubereiten::V,elkészít,ಅಡಿಗೆಮಾಡು
1167,kochen::V,főz,ಅಡು
1168,backen::V,süt,ಬೇಯಿಸು
1169,braten::V,süt,ಕರಿ
1170,umrühren::V,megkever,ಕಲಕು
1171,stricken::V,köt,ಹೆಣೆ
1172,nähen::V,varr,ಹೊಲಿ
1173,färben::V,fest,ಬಣ್ಣ ಹತ್ತು
1174,reinigen::V,tisztít,ಸ್ವಚ್ಛಮಾಡು
1175,waschen::V,mos,ತೊಳೆ
1176,abwischen::V,letöröl,ಒರಸು
1177,spülen::V,mosogat,ಗಲಬರಿಸು
1178,fegen::V,söpör,ಗುಡಿಸು
1179,kehren::V,söpör,ಗುಡಿಸು
1180,baden::V,fürdik,ಸ್ನಾನಮಾಡು
1181,sich waschen::V,mosdik,ತೊಳೆ
1182,sich waschen::V,mosakszik,ತೊಳೆ
1183,ausziehen::V,levesz,ಬಿಚ್ಚು
1184,anziehen::V,felölt,ಹಾಕು
1185,anziehen::V,felvesz,ಹಾಕು
1186,sich anziehen::V,öltözik,ಹಾಕು
1187,sich anziehen::V,felöltözik,ಹಾಕು
1188,kämmen::V,fésül,ಬಾಚು
1189,schmücken::V,díszít,ಅಲಂಕರಿಸು
1190,sagen::V,mond,ಹೇಳು
1191,sprechen::V,beszél,ನುಡಿ
1192,reden::V,beszél,ನುಡಿ
1193,sich unterhalten::V,beszélget,ಹರಟೆ ಹೊಡಿ
1194,fragen::V,kérdez,ವಿಚಾರಿಸು
1195,bitten::V,kér,ಬೇಡು
1196,erzählen::V,mesél,ಹೇಳು
1197,erzählen::V,elbeszél,ಹೇಳು
1198,mitteilen::V,közöl,ತಿಳಿಸು
1199,nennen::V,hív,ಹೆಸರಿಡು
1200,nennen::V,nevez,ಹೆಸರಿಡು
1201,rufen::V,hív,ಕರೆ
1202,prahlen::V,dicsekszik,ಜಂಬ ಕೊಚ್ಚು
1203,übersetzen::V,fordít,ಭಾಷಾಂತರಿಸು
1204,denken::V,gondol,ಯೋಚಿಸು
1205,glauben::V,hisz,ನಂಬು
1206,bemerken::V,észrevesz,ಗಮನಿಸು
1207,erkennen::V,ráismer,ಗುರುತುಹಿಡಿ
1208,erkennen::V,felismer,ಗುರುತುಹಿಡಿ
1209,begreifen::V,felfog,ಗ್ರಹಿಸು
1210,verstehen::V,ért,ಅರ್ಥಮಾಡಿಕೊ
1211,verstehen::V,megért,ಅರ್ಥಮಾಡಿಕೊ
1212,lernen::V,tanul,ಕಲಿ
1213,lernen::V,megtanul,ಕಲಿ
1214,wissen::V,tud,ಅರಿ
1215,sich erinnern an::V,emlékszik,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1216,vergessen::V,felejt,ಮರೆತುವಿಡು
1217,vergessen::V,elfelejt,ಮರೆತುವಿಡು
1218,messen::V,mér,ಅಳೆ
1219,messen::V,megmér,ಅಳೆ
1220,zählen::V,számol,ಗಣಿಸು
1221,zählen::V,megszámol,ಗಣಿಸು
1222,rechnen::V,számít,ಲೆಕ್ಕ ಹಾಕು
1223,lesen::V,olvas,ಓದು
1224,malen::V,fest,ಬಿಡಿಸು
1225,zeichnen::V,rajzol,ಬಿಡಿಸು
1226,schreiben::V,ír,ಬರೆ
1227,besitzen::V,birtokol,ಒಡೆಯನಾಗಿರು
1228,kaufen::V,vesz,ಕೊಳ್ಳು
1229,kaufen::V,megvesz,ಕೊಳ್ಳು
1230,verkaufen::V,elad,ಕೊಡು
1231,bezahlen::V,fizet,ಬೆಲೆತೆರು
1232,bezahlen::V,kifizet,ಬೆಲೆತೆರು
1233,zahlen::V,fizet,ಹಣವನ್ನುಕೊಡು
1234,zahlen::V,megfizet,ಹಣವನ್ನುಕೊಡು
1235,beherrschen::V,ural,ಅಧಿಕಾರ ನಡೆಸು
1236,ertragen::V,elbír,ಸಹಿಸು
1237,ertragen::V,elvisel,ಸಹಿಸು
