,Concept_ID,lv,kk
1524,schmutzig::A,няйт,сатал-сатал
1525,schmutzig::A,netīrs,айғыз
1526,schmutzig::A,netīrs,сатпақ
1527,schmutzig::A,netīrs,сатал-сатал
1528,schmutzig::A,dubļains,айғыз
1529,schmutzig::A,dubļains,сатпақ
1530,schmutzig::A,dubļains,сатал-сатал
1531,roh::A,уль,шикі
1532,roh::A,jēls,шикі
1533,reif::A,кисьмӧм,піскен
1534,reif::A,gatavs,піскен
1535,reif::A,nobriedis,піскен
1536,lecker::A,чӧскыд,дәмді
1537,lecker::A,gards,дәмді
1538,lecker::A,garšīgs,дәмді
1539,süß::A,юмов,тәтті
1540,süß::A,чӧскыд,тәтті
1541,süß::A,salds,тәтті
1542,bitter::A,курыд,ащы
1543,bitter::A,sūrs,ащы
1544,bitter::A,rūgts,ащы
1545,sauer::A,шома,қышқыл
1546,sauer::A,skābs,қышқыл
1547,hell::A,югыд,жарық
1548,hell::A,югыд,жарқын
1549,hell::A,gaišs,жарық
1550,hell::A,gaišs,жарқын
1551,dunkel::A,пемыд,қараңғы
1552,dunkel::A,tumšs,қараңғы
1553,schwarz::A,сьӧд,қара
1554,schwarz::A,melns,қара
1555,weiß::A,еджыд,ақ
1556,weiß::A,balts,ақ
1557,rot::A,гӧрд,қызыл
1558,rot::A,sarkans,қызыл
1559,gelb::A,виж,сары
1560,gelb::A,dzeltens,сары
1561,blau::A,лӧз,көк
1562,blau::A,zils,көк
1563,grün::A,веж,жасыл
1564,grün::A,турунвиж,жасыл
1565,grün::A,zaļš,жасыл
1566,grau::A,руд,бозамық
1567,grau::A,pelēks,бозамық
1568,bunt::A,сера,алабажак
1569,bunt::A,raibs,алабажак
1570,bunt::A,krāsains,алабажак
1571,billig::A,донтӧг,арзан
1572,billig::A,lēts,арзан
1573,teuer::A,дона,бағалы
1574,teuer::A,dārgs,бағалы
1575,wertvoll::A,дона,құнды
1576,wertvoll::A,дона,қымбат
1577,wertvoll::A,vērtīgs,құнды
1578,wertvoll::A,vērtīgs,қымбат
1579,blind::A,синтӧм,көзсіз
1580,blind::A,синтӧм,көр
1581,blind::A,синтӧм,көр_соқыр
1582,blind::A,akls,көзсіз
1583,blind::A,akls,көр
1584,blind::A,akls,көр_соқыр
1585,taub::A,пельтӧм,керең
1586,taub::A,пельтӧм,саңырау
1587,taub::A,kurls,керең
1588,taub::A,kurls,саңырау
1589,kräftig::A,вынйӧра,қуатты
1590,kräftig::A,вынйӧра,қарымды
1591,kräftig::A,spēcīgs,қуатты
1592,kräftig::A,spēcīgs,қарымды
1593,stark::A,ён,білекті
1594,stark::A,вына,білекті
1595,stark::A,stiprs,білекті
1596,schwach::A,жеб,әлсіз
1597,schwach::A,жеб,күшсіз
1598,schwach::A,жеб,қайратсыз
1599,schwach::A,vājš,әлсіз
1600,schwach::A,vājš,күшсіз
1601,schwach::A,vājš,қайратсыз
1602,fett::A,госа,семіз
1603,fett::A,brangs,семіз
1604,schlank::A,веськыд,ашаң
1605,schlank::A,slaids,ашаң
1606,hübsch::A,мича,ажарлы
1607,hübsch::A,мича,шырайлы
1608,hübsch::A,лӧсьыд,ажарлы
1609,hübsch::A,лӧсьыд,шырайлы
1610,hübsch::A,glīts,ажарлы
1611,hübsch::A,glīts,шырайлы
1612,böse::A,лёк,өш
1613,böse::A,лёк,сұм
1614,böse::A,лёк,жауыз
1615,böse::A,ļauns,өш
1616,böse::A,ļauns,сұм
1617,böse::A,ļauns,жауыз
1618,böse::A,negants,өш
1619,böse::A,negants,сұм
1620,böse::A,negants,жауыз
1621,dumm::A,йӧй,көкми
1622,dumm::A,йӧй,ақымақ
1623,dumm::A,йӧй,миы жоқ
1624,dumm::A,вежӧртӧм,көкми
1625,dumm::A,вежӧртӧм,ақымақ
1626,dumm::A,вежӧртӧм,миы жоқ
1627,dumm::A,stulbs,көкми
1628,dumm::A,stulbs,ақымақ
1629,dumm::A,stulbs,миы жоқ
1630,dumm::A,muļķīgs,көкми
1631,dumm::A,muļķīgs,ақымақ
1632,dumm::A,muļķīgs,миы жоқ
1633,faul::A,дыш,жалқау
1634,faul::A,дыш,еріншек
1635,faul::A,slinks,жалқау
1636,faul::A,slinks,еріншек
1637,fleißig::A,зільысь,ұқыпты
1638,fleißig::A,čakls,ұқыпты
1639,fleißig::A,cītīgs,ұқыпты
1640,geizig::A,топыд,сараң
1641,geizig::A,skops,сараң
1642,geizig::A,sīksts,сараң
1643,klug::A,юра,жетік
1644,klug::A,юра,ақылды
1645,klug::A,вежӧра,жетік
1646,klug::A,вежӧра,ақылды
1647,klug::A,gudrs,жетік
1648,klug::A,gudrs,ақылды
1649,geschickt::A,кипода,шебер
1650,geschickt::A,кужысь,шебер
1651,geschickt::A,manīgs,шебер
1652,lieb::A,муса,абзал
1653,lieb::A,муса,айналайын
1654,lieb::A,мича,абзал
1655,lieb::A,мича,айналайын
1656,lieb::A,лӧсьыд,абзал
1657,lieb::A,лӧсьыд,айналайын
1658,lieb::A,mīļš,абзал
1659,lieb::A,mīļš,айналайын
1660,lustig::A,кыпыд,көңілді
1661,lustig::A,jautrs,көңілді
1662,sanft::A,мелі,жуас
1663,sanft::A,liegs,жуас
1664,hungrig::A,тшыг,аш
1665,hungrig::A,izsalcis,аш
1666,krank::A,висьысь,кеселді
1667,krank::A,slims,кеселді
1668,nackt::A,пасьтӧм,жалаңаш
1669,nackt::A,pliks,жалаңаш
1670,traurig::A,гажтӧм,қапа
1671,traurig::A,bēdīgs,қапа
1672,traurig::A,skumīgs,қапа
1673,lebendig::A,ловъя,тірі
1674,lebendig::A,ловъя,жанды
1675,lebendig::A,dzīvs,тірі
1676,lebendig::A,dzīvs,жанды
1677,gut::A,бур,жақсы
1678,gut::A,labs,жақсы
1679,schlecht::A,лёк,жаман
1680,schlecht::A,омӧль,жаман
1681,schlecht::A,slikts,жаман
1682,richtig::A,инӧд,дұрыс
1683,richtig::A,riktīgs,дұрыс
1684,schlimm::A,омӧль,жаман
1685,schlimm::A,туйтӧм,жаман
1686,schlimm::A,nelāgs,жаман
1687,schlimm::A,nejauks,жаман
1688,wahr::A,абу ылӧг,нағыз
1689,wahr::A,īsts,нағыз
1690,wahr::A,patiess,нағыз
1691,alt::A,важ,ескі
1692,alt::A,sens,ескі
1693,alt::A,vęcs,ескі
1694,neu::A,выль,жаңа
1695,neu::A,jauns,жаңа
1696,ehemalig::A,вӧвлӧм,өткен
1697,ehemalig::A,вӧвлӧм,бұрынғы
1698,ehemalig::A,bijušais,өткен
1699,ehemalig::A,bijušais,бұрынғы
1700,alt[Lebewesen]::A,пӧрысь,кексе
1701,alt[Lebewesen]::A,vecs,кексе
1702,jung::A,том,науша
1703,jung::A,jauns,науша
1704,arm::A,гӧль,кедей
1705,arm::A,гӧль,дәулетсіз
1706,arm::A,nabags,кедей
1707,arm::A,nabags,дәулетсіз
1708,reich::A,озыр,малды
1709,reich::A,bagāts,малды
1710,bekannt::A,тӧдса,таныс
1711,bekannt::A,тӧдса,көзтаныс
1712,bekannt::A,zināms,таныс
1713,bekannt::A,zināms,көзтаныс
1714,bekannt::A,pazīstams,таныс
1715,bekannt::A,pazīstams,көзтаныс
1716,berühmt::A,нималан,атақты
1717,berühmt::A,кывсян,атақты
1718,berühmt::A,slavens,атақты
1719,fremd::A,йӧз,бөтен
1720,fremd::A,svešs,бөтен
1721,verschieden::A,абу ӧткодь,түрлі
1722,verschieden::A,разнӧй,түрлі
1723,verschieden::A,dažāds,түрлі
1724,nah::A,матыс,жуық
1725,nah::A,матыс,етене
1726,nah::A,tuvs,жуық
1727,nah::A,tuvs,етене
1728,fern::A,ылі,алыс
1729,fern::A,ылі,алыстағы
1730,fern::A,tāls,алыс
1731,fern::A,tāls,алыстағы
1732,linker::A,шуйга,сол
1733,linker::A,шуйга,солшыл
1734,linker::A,kreisais,сол
1735,linker::A,kreisais,солшыл
1736,rechter::A,веськыд,оң
1737,rechter::A,labais,оң
1738,anderer::A,мукӧд,өзге
1739,anderer::A,мукӧд,былайғы
1740,anderer::A,otrs,өзге
1741,anderer::A,otrs,былайғы
1742,erster::A,медводдза,алғашқы
1743,erster::A,pirmais,алғашқы
1744,zweiter::A,мӧд,екінші
1745,zweiter::A,otrais,екінші
1746,dritter::A,коймӧд,үшінші
1747,dritter::A,trešais,үшінші
1748,letzter::A,бӧръя,артқы
1749,letzter::A,бӧръя,кейінгі
1750,letzter::A,beidzamais,артқы
1751,letzter::A,beidzamais,кейінгі
1752,allein::ADV,ӧтка,серіксіз
1753,allein::ADV,viens pats,серіксіз
1754,auf einmal::ADV,ӧтпырйӧ,бірден
1755,auf einmal::ADV,reizē,бірден
1756,zusammen::ADV,тшӧтш,бірлесіп
1757,zusammen::ADV,kopā,бірлесіп
1758,zusammen::ADV,vienviet,бірлесіп
1759,lange::ADV,дыр,ұзақ
1760,lange::ADV,ilgi,ұзақ
1761,plötzlich::ADV,друг,кенет
1762,plötzlich::ADV,pēkšņi,кенет
1763,sofort::ADV,дзик пыр,әне-міне дегенше
1764,sofort::ADV,tūlīt,әне-міне дегенше
1765,später::ADV,сэсся,артынан
1766,später::ADV,vēlāk,артынан
1767,jetzt::ADV,ӧні,енді
1768,jetzt::ADV,ӧні,қазір
1769,jetzt::ADV,tagad,енді
1770,jetzt::ADV,tagad,қазір
1771,heute::ADV,талун,бүгін
1772,heute::ADV,šodien,бүгін
1773,morgen::ADV,аски,ертең
1774,morgen::ADV,rīt,ертең
1775,bald::ADV,регыд,тез
1776,bald::ADV,drīz,тез
1777,dann::ADV,бӧрын,онан соң
1778,dann::ADV,бӧрын,сонан соң
1779,dann::ADV,бӧрти,онан соң
1780,dann::ADV,бӧрти,сонан соң
1781,dann::ADV,tad,онан соң
1782,dann::ADV,tad,сонан соң
1783,gestern::ADV,тӧнлун,кеше
1784,gestern::ADV,vakar,кеше
1785,einst::ADV,ӧтчыд,бірде
1786,einst::ADV,ӧтчыд,бір кезде
1787,einst::ADV,ӧтпыр,бірде
1788,einst::ADV,ӧтпыр,бір кезде
1789,einst::ADV,citreiz,бірде
1790,einst::ADV,citreiz,бір кезде
1791,damals::ADV,сэки,анада
1792,damals::ADV,toreiz,анада
1793,danach::ADV,сэсся,онан соң
1794,danach::ADV,сэсся,сонан соң
1795,danach::ADV,pēc tam,онан соң
1796,danach::ADV,pēc tam,сонан соң
1797,vorher::ADV,войдӧр,бұрын
1798,vorher::ADV,iepriekš,бұрын
1799,vorher::ADV,pirms tam,бұрын
1800,zuerst::ADV,войдӧр,әуелі
1801,zuerst::ADV,войдӧр,алдымен
1802,zuerst::ADV,vis'pirms,әуелі
1803,zuerst::ADV,vis'pirms,алдымен
1804,einmal::ADV,ӧтчыдысь,бір жолы
1805,einmal::ADV,reiz,бір жолы
1806,einmal::ADV,vienreiz,бір жолы
1807,manchmal::ADV,корсюрӧ,кейде
1808,manchmal::ADV,dažkārt,кейде
1809,oft::ADV,тшӧкыда,ылғи
1810,oft::ADV,bieži,ылғи
1811,immer::ADV,век,өнебойы
1812,immer::ADV,allaž,өнебойы
1813,immer::ADV,vien'mēr,өнебойы
1814,niemals::ADV,оз некор,ешуақытта
1815,niemals::ADV,nemūžam,ешуақытта
1816,hier::ADV,со,бұнда
1817,hier::ADV,со,осында
1818,hier::ADV,тонӧ,бұнда
1819,hier::ADV,тонӧ,осында
1820,hier::ADV,te,бұнда
1821,hier::ADV,te,осында
1822,hier::ADV,šeit,бұнда
1823,hier::ADV,šeit,осында
1824,hierhin::ADV,татчӧ,бермен
1825,hierhin::ADV,талань,бермен
1826,hierhin::ADV,šurp,бермен
1827,hierhin::ADV,uz šejieni,бермен
1828,von hier::ADV,тасянь,бер жақтан
1829,von hier::ADV,no šejienes,бер жақтан
1830,dort::ADV,сэні,анда
1831,dort::ADV,tur,анда
1832,dorthin::ADV,сэтчӧ,әрі
1833,dorthin::ADV,turp,әрі
1834,dorthin::ADV,uz turieni,әрі
1835,geradeaus::ADV,веськыда,тура
1836,geradeaus::ADV,taisni uz priekšu,тура
1837,vorwärts::ADV,водзӧ,ілгері
1838,vorwärts::ADV,uz priekšu,ілгері
1839,rückwärts::ADV,бӧрӧ,артқа
1840,rückwärts::ADV,atmuguriski,артқа
1841,zurück::ADV,бӧр,кейін қарай
1842,zurück::ADV,atpakāļ,кейін қарай
1843,unten::ADV,улын,төменде
1844,unten::ADV,уліын,төменде
1845,unten::ADV,lejā,төменде
1846,unten::ADV,apakšā,төменде
1847,hinab::ADV,улӧ,астына
1848,hinab::ADV,улӧ,төмен
1849,hinab::ADV,увлан,астына
1850,hinab::ADV,увлан,төмен
1851,hinab::ADV,uz leju,астына
1852,hinab::ADV,uz leju,төмен
1853,oben::ADV,вылын,жоғарыда
1854,oben::ADV,выліын,жоғарыда
1855,oben::ADV,virsū,жоғарыда
1856,hinauf::ADV,выліӧ,өрге
1857,hinauf::ADV,augšā,өрге
1858,hinauf::ADV,uz augšu,өрге
1859,überall::ADV,быдлаын,әрқайда
1860,überall::ADV,visur,әрқайда
1861,nicht::ADV,oз,емес
1862,nicht::ADV,ne,емес
1863,ein wenig::ADV,неуна,азырақ
1864,ein wenig::ADV,неуна,аздаған
1865,ein wenig::ADV,неуна,азғантай
1866,ein wenig::ADV,drusku,азырақ
1867,ein wenig::ADV,drusku,аздаған
1868,ein wenig::ADV,drusku,азғантай
1869,kaum::ADV,мырдэм,зорға
1870,kaum::ADV,diezin vai,зорға
1871,sehr::ADV,зэв,орасан
1872,sehr::ADV,ļoti,орасан
1873,sehr::ADV,gaužām,орасан
1874,so::ADV,тадз,бұлай
1875,so::ADV,тадз,былайша
1876,so::ADV,сідз,бұлай
1877,so::ADV,сідз,былайша
1878,so::ADV,tā,бұлай
1879,so::ADV,tā,былайша
1880,so::ADV,tik,бұлай
1881,so::ADV,tik,былайша
1882,noch::ADV,на,әлі
1883,noch::ADV,нӧшта,әлі
1884,noch::ADV,vēl,әлі
1885,nur::ADV,куш,ғана
1886,nur::ADV,сӧмын,ғана
1887,nur::ADV,vien,ғана
1888,nur::ADV,tikai,ғана
1889,schon::ADV,нин,түге
1890,schon::ADV,jau,түге
1891,wieder::ADV,бара,жаңа
1892,wieder::ADV,бара,қайта
1893,wieder::ADV,бара,жаңадан
1894,wieder::ADV,atkal,жаңа
1895,wieder::ADV,atkal,қайта
1896,wieder::ADV,atkal,жаңадан
1897,vergebens::ADV,весьшӧрӧ,бекер
1898,vergebens::ADV,velti,бекер
1899,vor::PRP,водзын,алды
1900,vor::PRP,priekš,алды
1901,hinter::PRP,бӧрнын,артынан
1902,hinter::PRP,aiz,артынан
1903,unter::PRP,улын,түп
1904,unter::PRP,улын,маңында
1905,unter::PRP,zem,түп
1906,unter::PRP,zem,маңында
1907,durch::PRP,пыр,арқылы
1908,durch::PRP,пырыс,арқылы
1909,durch::PRP,caur,арқылы
1910,durch::PRP,cauri,арқылы
1911,neben::PRP,бердын,іргеде
1912,neben::PRP,бердын,жанында
1913,neben::PRP,līdzās,іргеде
1914,neben::PRP,līdzās,жанында
1915,zwischen::PRP,костын,арада
1916,zwischen::PRP,starp,арада
1917,wegen::PRP,вӧсна,үшін
1918,wegen::PRP,pēc,үшін
1919,dies::PRN,тайӧ,бұ
1920,dies::PRN,тайӧ,осы
1921,dies::PRN,šis,бұ
1922,dies::PRN,šis,осы
1923,das::PRN,ciйö,сол
1924,das::PRN,tas,сол
1925,alles::PRN,став,дүйім
1926,alles::PRN,став,күллі
1927,alles::PRN,viss,дүйім
1928,alles::PRN,viss,күллі
1929,ich::PRN,ме,мен
1930,ich::PRN,es,мен
1931,du::PRN,тэ,сен
1932,du::PRN,tu,сен
1933,er::PRN,сійӧ,ол
1934,er::PRN,viņš,ол
1935,wir::PRN,ми,біз
1936,wir::PRN,mēs,біз
1937,ihr::PRN,тi,сіз
1938,ihr::PRN,jūs,сіз
1939,sie::PRN,найö,олар
1940,sie::PRN,viņi,олар
1941,sie::PRN,viņas,олар
1942,was::FPRN,мый,не
1943,was::FPRN,kas,не
1944,wer::FPRN,код,кім
1945,wer::FPRN,kas,кім
1946,wo::FADV,кыті,кәні
1947,wo::FADV,кыті,қайда
1948,wo::FADV,kur,кәні
1949,wo::FADV,kur,қайда
1950,wohin::FADV,кытчӧ,қайда
1951,wohin::FADV,kurp,қайда
1952,wohin::FADV,uz kurieni,қайда
1953,wie::FADV,кыдзи,калай
1954,wie::FADV,kā,калай
1955,warum::FADV,мыйла,неғып
1956,warum::FADV,kāpēc,неғып
1957,wieviel::FNUM,кымын,неше
1958,wieviel::FNUM,кымын,қанша
1959,wieviel::FNUM,cik,неше
1960,wieviel::FNUM,cik,қанша
1961,eins::NUM,ӧтик,бір
1962,eins::NUM,viens,бір
1963,zwei::NUM,кык,екі
1964,zwei::NUM,divi,екі
1965,drei::NUM,куим,үш
1966,drei::NUM,trīs,үш
1967,vier::NUM,нель,төрт
1968,vier::NUM,četri,төрт
1969,fünf::NUM,вит,бес
1970,fünf::NUM,pieci,бес
1971,sechs::NUM,квайт,алты
1972,sechs::NUM,seši,алты
1973,sieben::NUM,сизим,жеті
1974,sieben::NUM,septiņi,жеті
1975,acht::NUM,кӧкъямыс,сегіз
1976,acht::NUM,astoņi,сегіз
1977,neun::NUM,ӧкмыс,тоғыз
1978,neun::NUM,deviņi,тоғыз
1979,zehn::NUM,дас,он
1980,zehn::NUM,desmit,он
1981,elf::NUM,дас ӧтик,он бір
1982,elf::NUM,vienpadsmit,он бір
1983,zwölf::NUM,дас кык,он екі
1984,zwölf::NUM,divpadsmit,он екі
1985,zwanzig::NUM,кызь,жиырма
1986,zwanzig::NUM,divdesmit,жиырма
1987,dreißig::NUM,комын,отыз
1988,dreißig::NUM,trīsdesmit,отыз
1989,vierzig::NUM,нелямын,қырық
1990,vierzig::NUM,četrdesmit,қырық
1991,fünfzig::NUM,ветымын,елу
1992,fünfzig::NUM,piecdesmit,елу
1993,sechzig::NUM,квайтымын,алпыс
1994,sechzig::NUM,sešdesmit,алпыс
1995,siebzig::NUM,сизимдас,жетпіс
1996,siebzig::NUM,septiņdesmit,жетпіс
1997,achtzig::NUM,кӧкъямысдас,сексен
1998,achtzig::NUM,astoņdesmit,сексен
1999,neunzig::NUM,ӧкмысдас,тоқсан
2000,neunzig::NUM,deviņdesmit,тоқсан
2001,hundert::NUM,сё,жүз
2002,hundert::NUM,simt,жүз
2003,tausend::NUM,сюрс,мың
2004,tausend::NUM,tūkstoš,мың
2005,und::CNJ,и,та
2006,und::CNJ,un,та
2007,oder::CNJ,либӧ,әлде
2008,oder::CNJ,либӧ,немесе
2009,oder::CNJ,jeb,әлде
2010,oder::CNJ,jeb,немесе
2011,stehen::V,сулавны,тұру
2012,stehen::V,stāvēt,тұру
2013,sitzen::V,пукавны,отыру
2014,sitzen::V,sēdēt,отыру
2015,liegen::V,куйлыны,жату
2016,liegen::V,gulēt,жату
2017,hängen::V,ӧшавны,ілу
2018,hängen::V,karāties,ілу
2019,werden::V,лоны,болу
2020,werden::V,лоны,түрегелу
2021,werden::V,tapt,болу
2022,werden::V,tapt,түрегелу
2023,passieren::V,лоны,болу
2024,passieren::V,notikt,болу
2025,beginnen::V,кутчысьны,басталу
2026,beginnen::V,кутны,басталу
2027,beginnen::V,sākties,басталу
2028,enden::V,помасьны,ада болу
2029,enden::V,beigties,ада болу
2030,wechseln::V,вежсьыны,құбылу
2031,wechseln::V,вежсьыны,өзгеру
2032,wechseln::V,mainīties,құбылу
2033,wechseln::V,mainīties,өзгеру
2034,aufgehen[Sonne]::V,петны,шығу
2035,aufgehen[Sonne]::V,lēkt,шығу
2036,aufgehen[Sonne]::V,uzlēkt,шығу
2037,untergehen[Sonne]::V,пуксьыны,батыру
2038,untergehen[Sonne]::V,noiet,батыру
2039,untergehen[Sonne]::V,rietēt,батыру
2040,scheinen[Sonne]::V,югъявны,жылтырау
2041,scheinen[Sonne]::V,югвидзны,жылтырау
2042,scheinen[Sonne]::V,spīdēt,жылтырау
2043,donnern::V,гымавны,күркіреу
2044,donnern::V,dārdēt,күркіреу
2045,wehen::V,пӧльтны,огып тур
2046,wehen::V,pūst,огып тур
2047,strömen::V,киссьыны,сорғалау
2048,strömen::V,līt,сорғалау
2049,strömen::V,plūst,сорғалау
2050,fließen::V,визувтны,ағу
2051,fließen::V,tecēt,ағу
2052,sich drehen::V,бергавны,айналу
2053,sich drehen::V,grozīties,айналу
2054,schwanken::V,легны,толықсу
2055,schwanken::V,лайкъявны,толықсу
2056,schwanken::V,līgoties,толықсу
2057,schwanken::V,grīļoties,толықсу
2058,schwingen::V,лайкъявны,тербелу
2059,schwingen::V,люллявны,тербелу
2060,schwingen::V,vēzēties,тербелу
2061,fallen::V,усьны,құлау
2062,fallen::V,усьны,жығылу
2063,fallen::V,усьны,төмендеу
2064,fallen::V,krist,құлау
2065,fallen::V,krist,жығылу
2066,fallen::V,krist,төмендеу
2067,brennen::V,сотчыны,жану
2068,brennen::V,degt,жану
2069,rauchen::V,тшынӧдны,түтету
2070,rauchen::V,dūmot,түтету
2071,regnen::V,зэрны,жауу
2072,regnen::V,līt,жауу
2073,gefrieren::V,кынмыны,мұздай қату
2074,gefrieren::V,кынмыны,мұз боп қату
2075,gefrieren::V,sasalt,мұздай қату
2076,gefrieren::V,sasalt,мұз боп қату
2077,tauen::V,сывны,жібу
2078,tauen::V,kust,жібу
2079,schmelzen::V,сывны,еру
2080,schmelzen::V,kust,еру
2081,schmelzen::V,nokust,еру
2082,trocknen::V,косьмыны,курау
2083,trocknen::V,žūt,курау
2084,trocknen::V,kaltēties,курау
2085,sieden::V,пуны,қайнау
2086,sieden::V,virt,қайнау
2087,sieden::V,vārīties,қайнау
2088,faulen::V,сісьмыны,иістену
2089,faulen::V,pūt,иістену
2090,faulen::V,trudēt,иістену
2091,verfaulen::V,сісьмыны,шіру
2092,verfaulen::V,sapūt,шіру
2093,verfaulen::V,satrūdēt,шіру
2094,reißen::V,орны,жыртылу
2095,reißen::V,plīst,жыртылу
2096,reißen::V,satrūkt,жыртылу
2097,versinken::V,вӧйны,малтығу
2098,versinken::V,grimt,малтығу
2099,versinken::V,nogrimt,малтығу
2100,vergehen::V,кольны,өту
2101,vergehen::V,ордйыны,өту
2102,vergehen::V,paiet,өту
2103,erscheinen::V,петкӧдчыны,көріну
2104,erscheinen::V,петкӧдчыны,көрініп қалу
2105,erscheinen::V,parādīties,көріну
2106,erscheinen::V,parādīties,көрініп қалу
2107,verschwinden::V,бырны,ғайып_болу
2108,verschwinden::V,nozust,ғайып_болу
2109,sinken::V,вӧйны,ылдилау
2110,sinken::V,вӧйны,төмендеу
2111,sinken::V,kristies,ылдилау
2112,sinken::V,kristies,төмендеу
2113,abnehmen::V,чинны,кемітілу
2114,abnehmen::V,noplakt,кемітілу
2115,abnehmen::V,mazināties,кемітілу
2116,zunehmen::V,содны,көбею
2117,zunehmen::V,ыдждыны,көбею
2118,zunehmen::V,pieaugt,көбею
2119,zunehmen::V,pieņemties,көбею
2120,steigen::V,лыбны,қобу
2121,steigen::V,лыбны,көтерілу
2122,steigen::V,лыбны,жоғарылау
2123,steigen::V,kāpt,қобу
2124,steigen::V,kāpt,көтерілу
2125,steigen::V,kāpt,жоғарылау
2126,wachsen::V,быдмыны,өсу
2127,wachsen::V,augt,өсу
2128,glänzen::V,югъявны,жалтырау
2129,glänzen::V,дзирдавны,жалтырау
2130,glänzen::V,zaigot,жалтырау
2131,glänzen::V,laistīties,жалтырау
2132,funkeln::V,югъявны,жарқырау
2133,funkeln::V,югъявны,нұрлану
2134,funkeln::V,югъявны,жылтылдау
2135,funkeln::V,дзирдавны,жарқырау
2136,funkeln::V,дзирдавны,нұрлану
2137,funkeln::V,дзирдавны,жылтылдау
2138,funkeln::V,mirdzēt,жарқырау
2139,funkeln::V,mirdzēt,нұрлану
2140,funkeln::V,mirdzēt,жылтылдау
2141,funkeln::V,dzirkstēt,жарқырау
2142,funkeln::V,dzirkstēt,нұрлану
2143,funkeln::V,dzirkstēt,жылтылдау
2144,lärmen::V,жувгыны,шулау
2145,lärmen::V,жувгыны,шуылдау
2146,lärmen::V,ыугыны,шулау
2147,lärmen::V,ыугыны,шуылдау
2148,lärmen::V,шумитны,шулау
2149,lärmen::V,шумитны,шуылдау
2150,lärmen::V,ālēties,шулау
2151,lärmen::V,ālēties,шуылдау
2152,lärmen::V,trokšņot,шулау
2153,lärmen::V,trokšņot,шуылдау
2154,läuten::V,жургыны,қоңыраулату
2155,läuten::V,zvanīt,қоңыраулату
2156,klingeln::V,звӧнитны,дыңғырлау
2157,klingeln::V,zvanīt,дыңғырлау
2158,klirren::V,гольскöдчыны,дыңылдату
2159,klirren::V,tinkšķēt,дыңылдату
2160,klirren::V,džinkstēt,дыңылдату
2161,brausen::V,буавны,тасу
2162,brausen::V,krākt,тасу
2163,brausen::V,brāzmot,тасу
2164,rauschen::V,кышакывны,сусылдау
2165,rauschen::V,кышакывны,сыбдырлау
2166,rauschen::V,šalkt,сусылдау
2167,rauschen::V,šalkt,сыбдырлау
2168,klingen::V,шыавны,дыбыс шығару
2169,klingen::V,юргыны,дыбыс шығару
2170,klingen::V,skanēt,дыбыс шығару
2171,klingen::V,izklausīties,дыбыс шығару
2172,bellen::V,увтны,үру
2173,bellen::V,riet,үру
2174,heulen::V,омлявны,ұлу
2175,heulen::V,вурзавны,ұлу
2176,heulen::V,kaukt,ұлу
2177,heulen::V,gaudot,ұлу
2178,blasen::V,пӧльтны,үру
2179,blasen::V,pūst,үру
2180,pfeifen::V,шутьлявны,ысқыру
2181,pfeifen::V,svilpt,ысқыру
2182,pfeifen::V,svilpot,ысқыру
2183,schreien::V,горзыны,шыңғыру
2184,schreien::V,горзыны,айғайлау
2185,schreien::V,горзыны,байбайлау
2186,schreien::V,горзыны,бажалақтау
2187,schreien::V,brēkt,шыңғыру
2188,schreien::V,brēkt,айғайлау
2189,schreien::V,brēkt,байбайлау
2190,schreien::V,brēkt,бажалақтау
2191,schreien::V,kliegt,шыңғыру
2192,schreien::V,kliegt,айғайлау
2193,schreien::V,kliegt,байбайлау
2194,schreien::V,kliegt,бажалақтау
2195,stöhnen::V,ымзыны,ыңырсу
2196,stöhnen::V,ымзыны,ыңкылдау
2197,stöhnen::V,vaidēt,ыңырсу
2198,stöhnen::V,vaidēt,ыңкылдау
2199,zittern::V,тіравны,қалш
2200,zittern::V,тіравны,қалшылдату
2201,zittern::V,drebēt,қалш
2202,zittern::V,drebēt,қалшылдату
2203,leben::V,овны,жасау
2204,leben::V,овны,күнелту
2205,leben::V,овны,күн көру
2206,leben::V,овны,тіршілік ету
2207,leben::V,dzīvot,жасау
2208,leben::V,dzīvot,күнелту
2209,leben::V,dzīvot,күн көру
2210,leben::V,dzīvot,тіршілік ету
2211,geboren werden::V,чужны,туу
2212,geboren werden::V,dzimt,туу
2213,atmen::V,кашкыны,дем алу
2214,atmen::V,кашкыны,ауа жұту
2215,atmen::V,пошиктыны,дем алу
2216,atmen::V,пошиктыны,ауа жұту
2217,atmen::V,elpot,дем алу
2218,atmen::V,elpot,ауа жұту
2219,trinken::V,юны,ішу
2220,trinken::V,юны,ұрттау
2221,trinken::V,dzert,ішу
2222,trinken::V,dzert,ұрттау
2223,essen::V,сёйны,жеу
2224,essen::V,сёйны,тамақтану
2225,essen::V,ēst,жеу
2226,essen::V,ēst,тамақтану
2227,schlucken::V,ньылавны,жұту
2228,schlucken::V,rīt,жұту
2229,müde werden::V,мудзны,болдыру
2230,müde werden::V,nokust,болдыру
2231,einschlafen::V,ланьтны,үйыктап калу
2232,einschlafen::V,унмовсьны,үйыктап калу
2233,einschlafen::V,iemigt,үйыктап калу
2234,einschlafen::V,aizmigt,үйыктап калу
2235,schlafen::V,узьны,ұйықтау
