,Concept_ID,ta,kk
1301,malen::V,வண்ணச்சித்திரம்,сурет салу
1302,zeichnen::V,வரை,сурет салу
1303,schreiben::V,எழுது,жазу
1304,besitzen::V,உடைமையாகக் கொண்டிரு,болу
1305,kaufen::V,வாங்கு,алу
1306,kaufen::V,வாங்கு,әперу
1307,verkaufen::V,விற்பனை செய்,сату
1308,bezahlen::V,இறுத்தல்,төлеу
1309,bezahlen::V,இறுத்தல்,ақы беру
1310,bezahlen::V,இறுத்தல்,ақы төлеу
1311,zahlen::V,பணம் செலுத்து,төлеу
1312,beherrschen::V,ஆட்சிசெய்,билеу
1313,ertragen::V,தாங்கு,төзу
1314,ertragen::V,தாங்கு,шыдау
