,Concept_ID,lbe,kl
1329,sich waschen::V,лажин диссун,uffarpoq
1330,sich waschen::V,лажин дислан,uffarpoq
1331,sich waschen::V,биссун,uffarpoq
1332,sich waschen::V,чурх бислан,uffarpoq
1333,ausziehen::V,ликкан,annoraajarpaa
1334,anziehen::V,лаххан,ativaa
1335,anziehen::V,лаххан,atitippaa
1336,sich anziehen::V,янна лаххан,atisalersorpoq
1337,kämmen::V,ттарал дуккан,
1338,schmücken::V,чӏюлу бан,
1339,sagen::V,учин,oqarpoq
1340,sprechen::V,гъалгъа тӏун,oqaluttarpoq
1341,reden::V,гъалгъа тӏун,oqaluppoq
1342,sich unterhalten::V,гъалгъа тӏун,
1343,fragen::V,цӏуххин,aperaa
1344,bitten::V,тавакъю буллан,aperaa
1345,bitten::V,тавакъю буллан,qinnuigaa
1346,erzählen::V,хавар бусан,oqaluttuaraa
1347,mitteilen::V,баян бан,oqalualaarpoq
1348,mitteilen::V,хавар бан,oqalualaarpoq
1349,nennen::V,цӏа дизан,
1350,rufen::V,оьвтӏун,qaaqquaa
1351,prahlen::V,цӏа дуллан,oqqartuvoq
1352,prahlen::V,цӏа дуллан,oqallortuvoq
1353,übersetzen::V,таржума бан,ikaarpoq
1354,übersetzen::V,таржума бан,nutserpaa
1355,denken::V,пикри буллан,isumaqarpoq
1356,glauben::V,вих хьун,upperaa
1357,glauben::V,вих хьун,isumaqarpoq
1358,bemerken::V,хӏисав хъун,
1359,erkennen::V,увчӏин,ilisaraa
1360,begreifen::V,бувчӏин,
1361,lernen::V,лахьлан,ilinniarpoq
1362,lernen::V,лахьхьин,ilinniarpoq
1363,wissen::V,кӏулну бикӏан,nalunngilaa
1364,wissen::V,хавар бикӏан,nalunngilaa
1365,sich erinnern an::V,дакӏнин бутан,eqqaavaa
1366,vergessen::V,хъама битан,puiorpaa
1367,messen::V,дуцин дуллан,ussersarpaa
1368,messen::V,дуцин дан,ussersarpaa
1369,zählen::V,дуккин,kisitsivoq
1370,rechnen::V,хӏисав дан,kisitsivoq
1371,lesen::V,ккалан,atuarpoq
1372,malen::V,сурат дуллан,qalipappaa
1373,zeichnen::V,сурат дуллан,
1374,schreiben::V,чичин,allappoq
1375,schreiben::V,чичлан,allappoq
1376,besitzen::V,дуну икӏан,
1377,besitzen::V,дуну дикӏан,
1378,besitzen::V,заллуну икӏан,
1379,kaufen::V,машан ласун,pisiaraa
1380,verkaufen::V,баххан,akigaa
1381,bezahlen::V,арцу дулун,akilerpaa
1382,bezahlen::V,багьа булун,akilerpaa
1383,zahlen::V,арцу дулун,
1384,zahlen::V,багьа булун,
1385,beherrschen::V,дуну икӏан,inappaa
1386,beherrschen::V,заллуну икӏан,inappaa
1387,ertragen::V,бухӏан,ernertaaraa
1388,Leber::N,,tinguk
1389,Bucht::N,,ikeq
1390,Bucht::N,,kangerluk
1391,Bucht::N,,kangerliumaneq
1392,Laus::N,,kumak
1393,Ruf::N,,qaaqqussut
1394,Platz::N,,ini
1395,Platz::N,,inissaq
1396,Kante::N,,akerfineq
1397,Größe::N,,angissuseq
1398,Menge::N,,amerlassuseq
1399,Figur::N,,kisitsit
1400,Tasche::N,,pooqattaq
1401,Öl::N,,uulia
1402,Schuh::N,,skuu
1403,Schuh::N,,ikernuk
1404,Schuh::N,,ateraasaq
1405,Leine::N,,aleq
1406,König::N,,kunngi
1407,fein::A,,mamarpoq
1408,auf einmal::ADV,,tassanngaannaq
1409,bald::ADV,,erniinnaq
1410,einst::ADV,,ataatsimik
1411,einst::ADV,,ilaanni
1412,schon::ADV,,taava-una
1413,sie::PRN,,uku
1414,siebzig::NUM,,halvfjerds
1415,heulen::V,,maarpoq
1416,heulen::V,,maalavoq
1417,heulen::V,,miaggoorpoq
1418,rühren::V,,qeerlerpaa
1419,wollen::V,,piumavaa
1420,kratzen::V,,qitsuppaa
1421,stecken::V,,kussunneq
1422,schleifen::V,,sequppaa
1423,ziehen::V,,kalippaa
1424,ziehen::V,,kalissarpoq
1425,wünschen::V,,kissaat
1426,zudecken::V,,majorpaa
1427,antreiben::V,,ikusimmippaa
1428,treten::V,,tukerpoq
1429,verstehen::V,,paasivaa
