,Concept_ID,mn,kl
1410,tanzen::V,бүжиглэх,qitippoq
1411,sich trennen::V,салах,immikkoortippaa
1412,verlassen::V,хаях,
1413,retten::V,гэтэлгэх,annaappaa
1414,bewachen::V,сахих,
1415,schützen::V,хамгаалах,eriagaa
1416,schützen::V,хамгаалах,pineqartaalivaa
1417,verteidigen::V,хамгаалах,
1418,sich schlagen::V,зодолдох,
1419,schießen::V,харвах,aallaavaa
1420,schießen::V,харвах,piseriuppaa
1421,schießen::V,буу буудах,aallaavaa
1422,schießen::V,буу буудах,piseriuppaa
1423,siegen::V,ялах,
1424,ärgern::V,уурлуулах,ninngassarpaa
1425,ärgern::V,уурлуулах,ninngassaarpaa
1426,ärgern::V,уур хүргэх,ninngassarpaa
1427,ärgern::V,уур хүргэх,ninngassaarpaa
1428,schlagen::V,цохих,unatarpaa
1429,treten::V,өшиглөх,tukerpoq
1430,stechen::V,хатгах,iguppaa
1431,stechen::V,хатгах,qasilippoq
1432,stoßen::V,ёврох,ikuserpaa
1433,stoßen::V,ёврох,ikusimmippaa
1434,stoßen::V,нудрах,ikuserpaa
1435,stoßen::V,нудрах,ikusimmippaa
1436,stehlen::V,хулгайлах,tillippaa
1437,stören::V,саад болох,akornuserpaa
1438,belästigen::V,зовоох,
1439,belästigen::V,амраахгүй байх,
1440,verbergen::V,нуух,anngigaa
1441,verbergen::V,далдлах,anngigaa
1442,täuschen::V,мэхлэх,
1443,betrügen::V,хуурах,peqquserluttuliorfigaa
1444,töten::V,алах,maappaa
1445,töten::V,алах,toquppaa
1446,wohnen::V,суух,najugaqarpoq
1447,wohnen::V,амьдрах,najugaqarpoq
1448,arbeiten::V,ажиллах,sulivoq
1449,arbeiten::V,хөдөлмөрлөх,sulivoq
1450,sammeln::V,түүх,katersorpai
1451,sammeln::V,хураах,katersorpai
1452,pflücken::V,түүх,
1453,jagen::V,агнах,piniarpoq
1454,jagen::V,гөрөөлөх,piniarpoq
1455,fischen::V,загасчлах,aalisarpoq
1456,fischen::V,загас барих,aalisarpoq
1457,fassen::V,барих,
1458,hüten::V,маллах,
1459,hüten::V,хариулах,
1460,treiben::V,туух,
1461,anbinden::V,уях,qilerut
1462,anbinden::V,уях,qilersorpaa
1463,anbinden::V,уях,ungerlatserpaa
1464,füttern::V,тэжээх,nerlerpaa
1465,melken::V,саах,
1466,hacken::V,цавчих,
1467,gießen::V,услах,imerterpaa
1468,reifen::V,боловсрох,
1469,zubereiten::V,бэлдэх,
1470,kochen::V,чанах,igavoq
1471,backen::V,жигнэх,
1472,braten::V,шарах,siappaa
1473,braten::V,хайрах,siappaa
1474,umrühren::V,хутгах,qeerlerpaa
1475,stricken::V,нэхэх,
1476,stricken::V,сүлжих,
1477,nähen::V,оёх,
1478,färben::V,будах,misuppaa
1479,reinigen::V,арилгах,sanniarpaa
1480,reinigen::V,цэвэрлэх,sanniarpaa
1481,waschen::V,угаах,asappaa
1482,abwischen::V,арчих,saligarpaa
1483,abwischen::V,арчих,saligartorpaa
1484,spülen::V,зайлах,
1485,fegen::V,хамах,sanngiarpaa
1486,fegen::V,шүүрдэх,sanngiarpaa
1487,kehren::V,шүүрдэх,
1488,kehren::V,туужуудах,
1489,baden::V,усанд орох,uffarpoq
1490,sich waschen::V,биеэ угаах,uffarpoq
1491,ausziehen::V,тайлах,annoraajarpaa
1492,anziehen::V,өмсөх,ativaa
1493,anziehen::V,өмсөх,atitippaa
1494,sich anziehen::V,хувцаслах,atisalersorpoq
1495,kämmen::V,самнах,
1496,schmücken::V,гоёх,
1497,schmücken::V,чимэх,
1498,sagen::V,гэх,oqarpoq
1499,sagen::V,хэлэх,oqarpoq
1500,sprechen::V,ярих,oqaluttarpoq
1501,sprechen::V,өгүүлэх,oqaluttarpoq
1502,reden::V,хэлэх,oqaluppoq
1503,reden::V,хөөрөлдөх,oqaluppoq
1504,sich unterhalten::V,ярилцах,
1505,fragen::V,асуух,aperaa
1506,bitten::V,гуйх,aperaa
1507,bitten::V,гуйх,qinnuigaa
1508,erzählen::V,өгүүлэх,oqaluttuaraa
1509,mitteilen::V,дуулгах,oqalualaarpoq
1510,mitteilen::V,мэдээлэх,oqalualaarpoq
1511,nennen::V,нэрлэх,
1512,rufen::V,дуудах,qaaqquaa
1513,prahlen::V,бардах,oqqartuvoq
1514,prahlen::V,бардах,oqallortuvoq
1515,prahlen::V,сайрхах,oqqartuvoq
1516,prahlen::V,сайрхах,oqallortuvoq
1517,übersetzen::V,орчуулах,ikaarpoq
1518,übersetzen::V,орчуулах,nutserpaa
1519,denken::V,санах,isumaqarpoq
1520,glauben::V,итгэх,upperaa
1521,glauben::V,итгэх,isumaqarpoq
1522,bemerken::V,ажих,
1523,bemerken::V,ажиглах,
1524,erkennen::V,таних,ilisaraa
1525,begreifen::V,ойлгох,
1526,verstehen::V,мэдэж авах,paasivaa
1527,lernen::V,сурах,ilinniarpoq
1528,wissen::V,мэдэх,nalunngilaa
1529,sich erinnern an::V,дурсах,eqqaavaa
1530,vergessen::V,мартах,puiorpaa
1531,messen::V,хэмжих,ussersarpaa
1532,zählen::V,тоолох,kisitsivoq
1533,rechnen::V,тооцоох,kisitsivoq
1534,lesen::V,унших,atuarpoq
1535,malen::V,зурах,qalipappaa
1536,zeichnen::V,дүрслэн бичих,
1537,schreiben::V,бичих,allappoq
1538,besitzen::V,эзэмших,
1539,kaufen::V,худалдан авах,pisiaraa
1540,verkaufen::V,худалдах,akigaa
1541,bezahlen::V,төлөх,akilerpaa
1542,zahlen::V,төлөх,
1543,beherrschen::V,эзэмших,inappaa
1544,ertragen::V,тэсэх,ernertaaraa
