,Concept_ID,av,hr
1436,Gedächtnis::N,,pamćenje
1437,Ton::N,,ton
1438,Winkel::N,,kut
1439,Winkel::N,,ugao
1440,Menge::N,,mnoštvo
1441,Menge::N,,količina
1442,Stütze::N,,potpora
1443,Figur::N,,figura
1444,Schuh::N,,cipela
1445,Schnur::N,,vrpca
1446,Leine::N,,uzica
1447,Geschäft::N,,posao
1448,Geschäft::N,,trgovina
1449,voll::A,,pun
1450,lange::ADV,,dugo
1451,später::ADV,,kasnije
1452,nicht::ADV,,ne
1453,schon::ADV,,već
1454,durch::PRP,,po
1455,durch::PRP,,kroz
1456,alles::PRN,,sve
1457,rühren::V,,taknuti
1458,scheinen::V,,činiti se
1459,aufheben::V,,podići
1460,aufheben::V,,podignuti
1461,lassen::V,,dati
1462,sich waschen::V,,umiti se
1463,sich waschen::V,,prati se
1464,verstehen::V,,razabrati
1465,beherrschen::V,,vladati
1466,beherrschen::V,,gospodariti
