,Concept_ID,hu,cv
1467,kaufen::V,vesz,туян
1468,kaufen::V,megvesz,ил
1469,kaufen::V,megvesz,туян
1470,verkaufen::V,elad,сут
1471,bezahlen::V,fizet,тӳле
1472,bezahlen::V,kifizet,тӳле
1473,zahlen::V,fizet,тӳле
1474,zahlen::V,megfizet,тӳле
1475,beherrschen::V,ural,тыт
1476,ertragen::V,elbír,тӳс
1477,ertragen::V,elvisel,тӳс
