,Concept_ID,hi,pt
1503,anfangen::V,शुरू करना,iniciar
1504,beenden::V,ख़त्म करना,acabar
1505,beenden::V,ख़त्म करना,terminar
1506,beenden::V,समाप्त करना,acabar
1507,beenden::V,समाप्त करना,terminar
1508,aufhören::V,बंद जाना,cessar
1509,aufhören::V,बंद जाना,desistir
1510,aufhören::V,समाप्त जाना,cessar
1511,aufhören::V,समाप्त जाना,desistir
1512,gelingen::V,बनना,sair bem
1513,gelingen::V,बनना,dar bom resultado
1514,gelingen::V,अच्छा होना,sair bem
1515,gelingen::V,अच्छा होना,dar bom resultado
1516,geraten::V,बन पड़ना,sair
1517,geraten::V,बन पड़ना,dar resultado
1518,öffnen::V,खोलना,abrir
1519,schließen::V,बंद करना,fechar
1520,stellen::V,रखना,pôr
1521,stellen::V,रखना,colocar
1522,setzen::V,रखना,pôr
1523,setzen::V,रखना,meter
1524,setzen::V,बिठाना,pôr
1525,setzen::V,बिठाना,meter
1526,legen::V,रखना,pôr
1527,legen::V,रखना,meter
1528,legen::V,लिटाना,pôr
1529,legen::V,लिटाना,meter
1530,berühren::V,छूना,tocar
1531,berühren::V,स्पर्श करना,tocar
1532,verbinden::V,बाँधना,unir
1533,verbinden::V,बाँधना,ligar
1534,bedecken::V,ढकना,cobrir
1535,aufhängen::V,लटकाना,pendurar
1536,anzünden::V,जलाना,acender
1537,aufheben::V,उठाना,apanhar
1538,aufheben::V,उठाना,levantar
1539,zurücklassen::V,पीछे छोड़ना,deixar
1540,verlieren::V,खोना,perder
1541,verlieren::V,गँवाना,perder
1542,fallen lassen::V,गिराना,deixar cair
1543,machen::V,करना,fazer
1544,machen::V,बनाना,fazer
1545,herstellen::V,बनाना,produzir
1546,herstellen::V,तैयार करना,produzir
1547,bauen::V,बनाना,edificar
1548,bauen::V,बनाना,construir
1549,bauen::V,निर्माण करना,edificar
1550,bauen::V,निर्माण करना,construir
1551,reparieren::V,मरम्मत करना,reparar
1552,reparieren::V,मरम्मत करना,consertar
1553,verbessern::V,सुधारना,melhorar
1554,ändern::V,बदलना,mudar
1555,ändern::V,बदलना,alterar
1556,ändern::V,परीवर्तन करना,mudar
1557,ändern::V,परीवर्तन करना,alterar
1558,graben::V,खोदना,cavar
1559,beugen::V,झुकाना,curvar
1560,biegen::V,झुकाना,vergar
1561,drehen::V,फेरना,girar
1562,drehen::V,घुमाना,girar
1563,wenden::V,पलटना,virar
1564,wenden::V,पलटना,voltar
1565,wenden::V,मोड़ना,virar
1566,wenden::V,मोड़ना,voltar
1567,umdrehen::V,घुमाना,virar
1568,umdrehen::V,घुमाना,revolver
1569,heben::V,उठाना,levantar
1570,heben::V,ऊँचा करना,levantar
1571,hochheben::V,उठाना,erguer
1572,hochheben::V,उठाना,levantar
1573,hochheben::V,ऊपर को उठाना,erguer
1574,hochheben::V,ऊपर को उठाना,levantar
1575,ergreifen::V,पकड़ना,apanhar
1576,ergreifen::V,हाथ में लेना,apanhar
1577,halten::V,धरना,segurar
1578,halten::V,पकड़ना,segurar
1579,drücken::V,दबाना,apertar
1580,schieben::V,सरकाना,empurrar
1581,schieben::V,खिसकाना,empurrar
1582,kratzen::V,खुरचना,raspar
1583,kratzen::V,खुजलाना,raspar
1584,lecken::V,चाटना,lamber
1585,beißen::V,काटना,morder
1586,abreißen::V,तोड़ना,arrancar
1587,abschneiden::V,काट करना,talhar
1588,binden::V,बाँधना,ligar
1589,stecken::V,खोंसना,meter
1590,stecken::V,खोंसना,enfiar
1591,brechen::V,तोड़ना,romper
1592,brechen::V,तोड़ना,quebrar
1593,klopfen::V,खटखटाना,bater
1594,hauen::V,ठोकना,bater
1595,kleben::V,चिपकाना,colar
1596,reiben::V,घिसना,esfregar
1597,reiben::V,रगड़ना,esfregar
1598,streichen::V,लगाना,barrar
1599,schleifen::V,तेज़ करना,afiar
1600,schneiden::V,कतरना,cortar
1601,rütteln::V,झकझोरना,sacudir
1602,schütteln::V,हिलाना,abanar
1603,schütteln::V,हिलाना,sacudir
1604,schwenken::V,घुमाना,agitar
1605,schütten::V,उँडेलना,deitar
1606,füllen::V,भरना,encher
1607,füllen::V,ठूसना,encher
1608,einwickeln::V,लपेटना,envolver
1609,einwickeln::V,लपेटना,embrulhar
1610,tragen::V,ढोना,levar
1611,tragen::V,ढोना,trazer
1612,schleppen::V,घसीटना,arrastar
1613,ziehen::V,खींचना,puxar
1614,aufbewahren::V,रखना,guardar
1615,aufbewahren::V,रखना,conservar
1616,werfen::V,फेंकना,lançar
1617,fangen::V,पकड़ना,apanhar
1618,packen::V,पकड़ना,agarrar
1619,verstecken::V,छिपाना,esconder
1620,teilen::V,बाँटना,partir
1621,teilen::V,बाँटना,dividir
1622,schicken::V,भेजना,enviar
1623,bringen::V,लाना,trazer
1624,hinzufügen::V,जोड़ना,acrescentar
1625,bekommen::V,पाना,obter
1626,erhalten::V,पाना,receber
1627,erhalten::V,मिलना,receber
1628,nehmen::V,लेना,tomar
1629,wählen::V,चुनना,eleger
1630,wählen::V,चुनना,escolher
1631,auswählen::V,चुनना,escolher
1632,auswählen::V,चुनना,seleccionar
1633,bewahren::V,बनाए रखना,guardar
1634,bewahren::V,बनाए रखना,conservar
1635,behindern::V,रोकना,impedir
1636,verderben::V,ख़राब करना,estragar
1637,verderben::V,ख़राब करना,corromper
1638,beschädigen::V,नुक़सान पहुँचाना,danificar
1639,zerbrechen::V,तोड़ना,romper
1640,zerbrechen::V,तोड़ना,quebrar
1641,zerreißen::V,तोड़ना,rasgar
1642,zerstören::V,नष्ट करना,destruir
1643,zerstören::V,बरबाद करना,destruir
1644,verbrennen::V,जलाना,queimar
1645,geben::V,देना,dar
1646,reichen::V,थमाना,passar
1647,schenken::V,भेंट देना,oferecer
1648,versprechen::V,वादा करना,prometer
1649,wünschen::V,कामना करना,desejar
1650,loben::V,तारीफ़ करना,louvar
1651,küssen::V,चूमना,beijar
1652,wiegen::V,झुलाना,embalar
1653,zudecken::V,ढकना,tapar
1654,zudecken::V,ढकना,cobrir
1655,wecken::V,जगाना,acordar
1656,wecken::V,जगाना,despertar
1657,zeigen::V,दिखाना,mostrar
1658,führen::V,रास्ता दिखाना,guiar
1659,führen::V,रास्ता दिखाना,conduzir
1660,lehren::V,पढ़ाना,ensinar
1661,unterrichten::V,सिखाना,instruir
1662,aufziehen::V,पालना,criar
1663,leiten::V,संचालन करना,dirigir
1664,leiten::V,संचालन करना,conduzir
1665,antreiben::V,हड़बड़ाना,impelir
1666,lassen::V,-आना,fazer
1667,lassen::V,कराना,fazer
1668,einladen::V,बुलाना,convidar
1669,vereinigen::V,मिलाना,unir
1670,vereinigen::V,मिलाना,reunir
1671,vereinigen::V,संयुक्त करना,unir
1672,vereinigen::V,संयुक्त करना,reunir
1673,besuchen::V,मिलना से,ir ver
1674,besuchen::V,मिलना से,visitar
1675,besuchen::V,मिलने जाना से,ir ver
1676,besuchen::V,मिलने जाना से,visitar
1677,treffen::V,मिलना,encontrar
1678,sich versammeln::V,इकट्ठा होना,reunir-se
1679,spielen::V,खेलना,jogar
1680,spielen::V,खेलना,brincar
1681,singen::V,गाना,cantar
1682,tanzen::V,नाचना,bailar
1683,sich trennen::V,अलग होना,apartar-se
1684,verlassen::V,छोड़ना,deixar
1685,verlassen::V,छोड़ना,abandonar
1686,retten::V,बचाना,salvar
1687,bewachen::V,आँख रखना पर,vigiar
1688,bewachen::V,आँख रखना पर,guardar
1689,schützen::V,रक्षा करना,proteger
1690,verteidigen::V,रक्षा करना,defender
1691,sich schlagen::V,हाथापाई करना,brigar
1692,sich schlagen::V,हाथापाई करना,bater-se
1693,schießen::V,गोली मारना,disparar
1694,siegen::V,जीतना,vencer
1695,siegen::V,विजय पाना,vencer
1696,ärgern::V,चिढ़ाना,irritar
1697,ärgern::V,चिढ़ाना,aborrecer
1698,schlagen::V,मारना,bater
1699,treten::V,ठोकर मारना,pisar
1700,stechen::V,भेदना,picar
1701,stechen::V,भोंकना,picar
1702,stoßen::V,धक्का देना,empurrar
1703,stoßen::V,झटका देना,empurrar
1704,stehlen::V,चोरी करना,furtar
1705,stören::V,बुरा लगना,perturbar
1706,belästigen::V,तंग करना,incomodar
1707,belästigen::V,तंग करना,importunar
1708,verbergen::V,लुकाना,ocultar
1709,verbergen::V,लुकाना,esconder
1710,täuschen::V,धोखा देना,iludir
1711,täuschen::V,धोखा देना,enganar
1712,betrügen::V,धोखा देना,burlar
1713,betrügen::V,धोखा देना,enganar
1714,töten::V,मारना,matar
1715,töten::V,मार डालना,matar
1716,wohnen::V,रहना,morar
1717,arbeiten::V,काम करना,trabalhar
1718,sammeln::V,जमा करना,recolher
1719,sammeln::V,जमा करना,coleccionar
1720,pflücken::V,चुनना,colher
1721,pflücken::V,तोड़ना,colher
1722,jagen::V,आखेट करना,caçar
1723,jagen::V,शिकार करना,caçar
1724,fischen::V,मछली पकड़ना,pescar
1725,fassen::V,पकड़ना,apanhar
1726,hüten::V,चराना,guardar
1727,treiben::V,हाँकना,conduzir
1728,anbinden::V,बाँधना,atar
1729,füttern::V,खिलाना,dar de comer a
1730,melken::V,दुहना,ordenhar
1731,hacken::V,काटना,rachar
1732,gießen::V,सींचना,regar
1733,reifen::V,पकना,amadurecer
1734,zubereiten::V,पकाना,preparar
1735,kochen::V,पकाना,cozer
1736,kochen::V,राँधना,cozer
1737,backen::V,पकाना,cozer
1738,braten::V,तलना,assar
1739,braten::V,तलना,fritar
1740,braten::V,भूनना,assar
1741,braten::V,भूनना,fritar
1742,umrühren::V,फेंटना,remexer
1743,stricken::V,बुनना,tricotar
1744,stricken::V,बुनना,fazer malha
1745,nähen::V,सीना,coser
1746,nähen::V,सीना,costurar
1747,färben::V,रँगना,tingir
1748,färben::V,रँगना,colorir
1749,reinigen::V,साफ़ करना,limpar
1750,reinigen::V,साफ़ करना,purificar
1751,reinigen::V,शुद्ध करना,limpar
1752,reinigen::V,शुद्ध करना,purificar
1753,waschen::V,धोना,lavar
1754,abwischen::V,पोंछ्ना,limpar
1755,abwischen::V,पोंछ्ना,esfregar
1756,spülen::V,माँजना,lavar
1757,spülen::V,माँजना,enxaguar
1758,spülen::V,खँगालना,lavar
1759,spülen::V,खँगालना,enxaguar
1760,fegen::V,बुहारना,varrer
1761,kehren::V,झाड़ना,varrer
1762,baden::V,स्नान करना,banhar
1763,baden::V,स्नान करना,tomar banho
1764,sich waschen::V,नहाना,lavar-se
1765,sich waschen::V,हाथ-मुँह धोना,lavar-se
1766,ausziehen::V,उतारना,despir
1767,anziehen::V,पहनना,vestir
1768,sich anziehen::V,कपड़े पहनना,vestir-se
1769,kämmen::V,कंघी करना,pentear
1770,schmücken::V,सजाना,adornar
1771,schmücken::V,सँवारना,adornar
1772,sagen::V,कहना,dizer
1773,sagen::V,बताना,dizer
1774,sprechen::V,बोलना,falar
1775,reden::V,बोलना,falar
1776,reden::V,बात करना,falar
1777,sich unterhalten::V,बात करना,conversar
1778,sich unterhalten::V,बातचीत करना,conversar
1779,fragen::V,पूछ्ना,perguntar
1780,fragen::V,प्रश्न करना,perguntar
1781,bitten::V,माँगना से,pedir
1782,erzählen::V,बताना,contar
1783,mitteilen::V,ख़बर देना,comunicar
1784,mitteilen::V,ख़बर देना,participar
1785,mitteilen::V,सूचना देना,comunicar
1786,mitteilen::V,सूचना देना,participar
1787,nennen::V,नाम देना,nomear
1788,nennen::V,नाम देना,apelidar
1789,rufen::V,बुलाना,chamar
1790,prahlen::V,शेख़ी बघारना,gabar-se
1791,prahlen::V,शेख़ी बघारना,vangloriar-se
1792,übersetzen::V,अनुवाद करना,traduzir
1793,denken::V,सोचना,pensar
1794,glauben::V,विश्वास करना,crer
1795,bemerken::V,ध्यान देना पर,notar
1796,bemerken::V,ध्यान देना पर,observar
1797,erkennen::V,पहचानना,reconhecer
1798,begreifen::V,समझना,apreender
1799,begreifen::V,समझना,compreender
1800,verstehen::V,सुनना,entender
1801,verstehen::V,सुनना,compreender
1802,lernen::V,पढ़ना,aprender
1803,wissen::V,जानना,saber
1804,wissen::V,मालूम होना,saber
1805,sich erinnern an::V,याद करना,lembrar-se de
1806,sich erinnern an::V,याद करना,recordar-se de
1807,vergessen::V,भूलना,esquecer
1808,vergessen::V,बिसारना,esquecer
1809,messen::V,नापना,medir
1810,zählen::V,गिनना,contar
1811,rechnen::V,गणना करना,calcular
1812,rechnen::V,हिसाब करना,calcular
1813,lesen::V,पढ़ना,ler
1814,malen::V,कींचना,pintar
1815,zeichnen::V,चित्र कींचना,desenhar
1816,schreiben::V,लिखना,escrever
1817,besitzen::V,मालिक होना,possuir
1818,besitzen::V,स्वामी होना,possuir
1819,kaufen::V,ख़रीदना,comprar
1820,verkaufen::V,बेचना,vender
1821,bezahlen::V,चुकाना,pagar
1822,bezahlen::V,अदा करना,pagar
1823,zahlen::V,अदा करना,pagar
1824,beherrschen::V,शासन करना पर,imperar
1825,ertragen::V,सहना,suportar
