,Concept_ID,lv,fa
2212,abfahren::V,aizbraukt,حرکت کردن
2213,anhalten::V,джӧмдыны,ایست کردن
2214,anhalten::V,apstāties,ایست کردن
2215,hineingehen::V,пырны,داخل شدن
2216,hineingehen::V,ieiet,داخل شدن
2217,eintreten::V,пырны,وارد شدن
2218,eintreten::V,ienākt,وارد شدن
2219,kommen::V,воны,آمدن
2220,kommen::V,локны,آمدن
2221,kommen::V,nākt,آمدن
2222,ankommen::V,воны,رسیدن
2223,ankommen::V,локны,رسیدن
2224,ankommen::V,nonākt,رسیدن
2225,ankommen::V,ierasties,رسیدن
2226,zurückkommen::V,косны,برگشتن
2227,zurückkommen::V,бергӧдчыны,برگشتن
2228,zurückkommen::V,atgriezties,برگشتن
2229,bleiben::V,кольны,ماندن
2230,bleiben::V,palikt,ماندن
2231,warten::V,виччысьны,منتظر بودن
2232,warten::V,gaidīt,منتظر بودن
2233,erwarten::V,виччысьны,انتظار داشتن
2234,erwarten::V,sagaidīt,انتظار داشتن
2235,suchen::V,корсьны,جستجو کردن
2236,suchen::V,meklēt,جستجو کردن
2237,finden::V,казявны,یافتن
2238,finden::V,казявны,پیدا کردن
2239,finden::V,rast,یافتن
2240,finden::V,rast,پیدا کردن
2241,finden::V,atrast,یافتن
2242,finden::V,atrast,پیدا کردن
2243,versuchen::V,заводитчывны,سعی کردن
2244,versuchen::V,заводитчывны,کوشش کردن
2245,versuchen::V,mēģināt,سعی کردن
2246,versuchen::V,mēģināt,کوشش کردن
2247,vorbereiten::V,дасьтыны,آماده کردن
2248,vorbereiten::V,gatavot,آماده کردن
2249,vorbereiten::V,sagatavot,آماده کردن
2250,lieben::V,радейтны,عاشق بودن
2251,lieben::V,mīlēt,عاشق بودن
2252,mögen::V,радейтны,میل داشتن
2253,mögen::V,радейтны,دوست داشتن
2254,mögen::V,gribēties,میل داشتن
2255,mögen::V,gribēties,دوست داشتن
2256,lachen::V,серавны,خندیدن
2257,lachen::V,серавлыны,خندیدن
2258,lachen::V,smiet,خندیدن
2259,lachen::V,smieties,خندیدن
2260,rühren::V,нормӧдны,به رقت آوردن
2261,rühren::V,aizgrābt,به رقت آوردن
2262,weinen::V,бӧрдны,گریه کردن
2263,weinen::V,raudāt,گریه کردن
2264,schimpfen::V,видчыны,فحاشی کردن
2265,schimpfen::V,rāties,فحاشی کردن
2266,schimpfen::V,lamāties,فحاشی کردن
2267,sich ärgern::V,скӧравны,ناراحت شدن
2268,sich ärgern::V,īgt,ناراحت شدن
2269,sich ärgern::V,pukoties,ناراحت شدن
2270,sich ärgern::V,dusmoties,ناراحت شدن
2271,sich fürchten::V,повны,واهمه کردن
2272,sich fürchten::V,bīties,واهمه کردن
2273,sich fürchten::V,baidīties,واهمه کردن
2274,fürchten::V,повны,ترسیدن
2275,fürchten::V,baidīties no,ترسیدن
2276,fliehen::V,пышйыны,گریختن
2277,fliehen::V,bēgt,گریختن
2278,flüchten::V,пышйыны,فرار کردن
2279,flüchten::V,aizbēgt,فرار کردن
2280,sehen::V,аддзыны,دیدن
2281,sehen::V,redzēt,دیدن
2282,anschauen::V,видзӧдны,نگاه کردن
2283,anschauen::V,paraudzīties,نگاه کردن
2284,ansehen::V,видзӧдны,تماشا کردن
2285,ansehen::V,aplūkot,تماشا کردن
2286,hören::V,кывны,شنیدن
2287,hören::V,dzirdēt,شنیدن
2288,zuhören::V,кывзыны,گوش دادن
2289,zuhören::V,klausīties,گوش دادن
2290,probieren::V,видлыны,چشیدن
2291,probieren::V,nogaršot,چشیدن
2292,riechen::V,чушкыны,بوییدن
2293,riechen::V,чушкыны,بو کردن
2294,riechen::V,ost,بوییدن
2295,riechen::V,ost,بو کردن
2296,riechen::V,ostīt,بوییدن
2297,riechen::V,ostīt,بو کردن
2298,fühlen::V,вежӧртны,احساس کردن
2299,fühlen::V,гӧгӧрвоны,احساس کردن
2300,fühlen::V,just,احساس کردن
2301,fühlen::V,izjust,احساس کردن
2302,scheinen::V,кажитчыны,بنظر آمدن
2303,scheinen::V,šķist,بنظر آمدن
2304,scheinen::V,likties,بنظر آمدن
2305,zu sehen sein::V,тыдавны,دیده شدن
2306,zu sehen sein::V,parādīties,دیده شدن
2307,vernehmen::V,кывны,شنیدن
2308,vernehmen::V,saklausīt,شنیدن
2309,frieren::V,кынмыны,سرد بودن
2310,frieren::V,salt,سرد بودن
2311,tun::V,керны,کردن
2312,tun::V,darīt,کردن
2313,können::V,кужны,توانستن
2314,können::V,prast,توانستن
2315,wollen::V,кӧсйыны,خواستن
2316,wollen::V,gribēt,خواستن
2317,anfangen::V,заводитны,شروع کردن
2318,anfangen::V,пондыны,شروع کردن
2319,anfangen::V,sākt,شروع کردن
2320,anfangen::V,iesākt,شروع کردن
2321,beenden::V,помавны,تمام کردن
2322,beenden::V,помавны,پایان دادن
2323,beenden::V,beigt,تمام کردن
2324,beenden::V,beigt,پایان دادن
2325,beenden::V,pabeigt,تمام کردن
2326,beenden::V,pabeigt,پایان دادن
2327,aufhören::V,дугӧдны,دست کشیدن
2328,aufhören::V,pārtraukt,دست کشیدن
2329,gelingen::V,артмыны,موفق شدن
2330,gelingen::V,izdoties,موفق شدن
2331,geraten::V,сюрны,نتیجه دادن
2332,geraten::V,веськавны,نتیجه دادن
2333,geraten::V,veikties,نتیجه دادن
2334,öffnen::V,восьтыны,گشودن
2335,öffnen::V,восьтыны,باز کردن
2336,öffnen::V,atvērt,گشودن
2337,öffnen::V,atvērt,باز کردن
2338,öffnen::V,attaisīt,گشودن
2339,öffnen::V,attaisīt,باز کردن
2340,schließen::V,пӧдлавны,بستن
2341,schließen::V,пӧдлавны,قفل کردن
2342,schließen::V,slēgt,بستن
2343,schließen::V,slēgt,قفل کردن
2344,schließen::V,aizvērt,بستن
2345,schließen::V,aizvērt,قفل کردن
2346,schließen::V,aiztaisīt,بستن
2347,schließen::V,aiztaisīt,قفل کردن
2348,stellen::V,сувтӧдны,گذاردن
2349,stellen::V,likt,گذاردن
2350,stellen::V,nolikt,گذاردن
2351,setzen::V,пуксьӧдны,نشاندن
2352,setzen::V,sēdināt,نشاندن
2353,legen::V,пуктыны,گذاشتن
2354,legen::V,likt,گذاشتن
2355,berühren::V,вӧрзьӧдны,دست زدن
2356,berühren::V,вӧрзьӧдны,لمس کردن
2357,berühren::V,инмӧдчывны,دست زدن
2358,berühren::V,инмӧдчывны,لمس کردن
2359,berühren::V,skart,دست زدن
2360,berühren::V,skart,لمس کردن
2361,berühren::V,aizskart,دست زدن
2362,berühren::V,aizskart,لمس کردن
2363,verbinden::V,йитны,وصل کردن
2364,verbinden::V,saistīt,وصل کردن
2365,verbinden::V,savienot,وصل کردن
2366,bedecken::V,вевттьыны,پوشاندن
2367,bedecken::V,apsegt,پوشاندن
2368,bedecken::V,pārsegt,پوشاندن
2369,aufhängen::V,ӧшӧдны,آویختن
2370,aufhängen::V,джагӧдны,آویختن
2371,aufhängen::V,uzkārt,آویختن
2372,anzünden::V,ӧзтыны,سوزاندن
2373,anzünden::V,aizdegt,سوزاندن
2374,anzünden::V,aizdedzināt,سوزاندن
2375,aufheben::V,чеччӧдны,برداشتن
2376,aufheben::V,чеччӧдны,بلند کردن
2377,aufheben::V,сувтӧдны,برداشتن
2378,aufheben::V,сувтӧдны,بلند کردن
2379,aufheben::V,pacelt,برداشتن
2380,aufheben::V,pacelt,بلند کردن
2381,zurücklassen::V,кольны,گذاشتن
2382,zurücklassen::V,atstāt,گذاشتن
2383,verlieren::V,воштыны,گم کردن
2384,verlieren::V,zaudēt,گم کردن
2385,verlieren::V,pazaudēt,گم کردن
2386,fallen lassen::V,уськӧдны,انداختن
2387,fallen lassen::V,nomest,انداختن
2388,machen::V,вӧчны,کردن
2389,machen::V,вӧчны,ساختن
2390,machen::V,лӧсьӧдны,کردن
2391,machen::V,лӧсьӧдны,ساختن
2392,machen::V,darīt,کردن
2393,machen::V,darīt,ساختن
2394,herstellen::V,лӧсьӧдны,ساختن
2395,herstellen::V,лӧсьӧдны,تولید کردن
2396,herstellen::V,ražot,ساختن
2397,herstellen::V,ražot,تولید کردن
2398,herstellen::V,izgatavot,ساختن
2399,herstellen::V,izgatavot,تولید کردن
2400,bauen::V,лэптыны,ساختن
2401,bauen::V,лэптыны,بنا کردن
2402,bauen::V,celt,ساختن
2403,bauen::V,celt,بنا کردن
2404,bauen::V,būvēt,ساختن
2405,bauen::V,būvēt,بنا کردن
2406,reparieren::V,дзоньтавны,درست کردن
2407,reparieren::V,дзоньтавны,تعمیر کردن
2408,reparieren::V,labot,درست کردن
2409,reparieren::V,labot,تعمیر کردن
2410,reparieren::V,remontēt,درست کردن
2411,reparieren::V,remontēt,تعمیر کردن
2412,verbessern::V,бурмӧдны,بهتر کردن
2413,verbessern::V,labot,بهتر کردن
2414,verbessern::V,izlabot,بهتر کردن
2415,ändern::V,вежны,تغییر دادن
2416,ändern::V,mainīt,تغییر دادن
2417,graben::V,кодйыны,کندن
2418,graben::V,кодйыны,گود کردن
2419,graben::V,rakt,کندن
2420,graben::V,rakt,گود کردن
2421,beugen::V,куснявны,کج کردن
2422,beugen::V,liekt,کج کردن
2423,biegen::V,куснявны,خم کردن
2424,biegen::V,liekt,خم کردن
2425,drehen::V,бергӧдлыны,چرخاندن
2426,drehen::V,griezt,چرخاندن
2427,wenden::V,бергӧдны,برگرداندن
2428,wenden::V,apgriezt,برگرداندن
2429,umdrehen::V,бергӧдны,برگرداندن
2430,umdrehen::V,apgriezt,برگرداندن
2431,heben::V,лэптыны,برداشتن
2432,heben::V,celt,برداشتن
2433,heben::V,cilāt,برداشتن
2434,heben::V,pacelt,برداشتن
2435,hochheben::V,кыпӧдны,برآوردن
2436,hochheben::V,кыпӧдны,بلند کردن
2437,hochheben::V,pacelt,برآوردن
2438,hochheben::V,pacelt,بلند کردن
2439,ergreifen::V,кутны,گرفتن
2440,ergreifen::V,paķert,گرفتن
2441,ergreifen::V,satvert,گرفتن
2442,halten::V,кутны,نگاه داشتن
2443,halten::V,turēt,نگاه داشتن
2444,halten::V,saturēt,نگاه داشتن
2445,drücken::V,личкыны,فشار دادن
2446,drücken::V,личкыны,فشار آوردن
2447,drücken::V,топӧдны,فشار دادن
2448,drücken::V,топӧдны,فشار آوردن
2449,drücken::V,spiest,فشار دادن
2450,drücken::V,spiest,فشار آوردن
2451,schieben::V,ӧтдортны,هل دادن
2452,schieben::V,йӧткыштны,هل دادن
2453,schieben::V,stumt,هل دادن
2454,kratzen::V,гуджӧдны,خاریدن
2455,kratzen::V,kasīt,خاریدن
2456,kratzen::V,skrāpēt,خاریدن
2457,lecken::V,нювны,لیسیدن
2458,lecken::V,lakt,لیسیدن
2459,lecken::V,laizīt,لیسیدن
2460,beißen::V,курччыны,گاز زدن
2461,beißen::V,kost,گاز زدن
2462,abreißen::V,орӧдны,پاره کردن
2463,abreißen::V,atraut,پاره کردن
2464,abreißen::V,atplēst,پاره کردن
2465,abschneiden::V,вундавны,بریدن
2466,abschneiden::V,вундавны,قطع کردن
2467,abschneiden::V,nogriezt,بریدن
2468,abschneiden::V,nogriezt,قطع کردن
2469,binden::V,гӧрддзавны,بستن
2470,binden::V,кӧртавны,بستن
2471,binden::V,siet,بستن
2472,binden::V,aptīt,بستن
2473,stecken::V,сюйны,فرو کردن
2474,stecken::V,bāzt,فرو کردن
2475,stecken::V,spraust,فرو کردن
2476,brechen::V,чегны,شکستن
2477,brechen::V,lauzt,شکستن
2478,brechen::V,lauzīt,شکستن
2479,klopfen::V,камгыны,کوبیدن
2480,klopfen::V,klauvēt,کوبیدن
2481,hauen::V,нӧйнты,زدن
2482,hauen::V,кучкыны,زدن
2483,hauen::V,cirst,زدن
2484,hauen::V,dauzīt,زدن
2485,kleben::V,лемавны,چسباندن
2486,kleben::V,ляскавны,چسباندن
2487,kleben::V,līmēt,چسباندن
2488,kleben::V,lipināt,چسباندن
2489,reiben::V,тільны,مالش دادن
2490,reiben::V,зыравны,مالش دادن
2491,reiben::V,rīvēt,مالش دادن
2492,reiben::V,berzēt,مالش دادن
2493,streichen::V,мавтны,مالیدن
2494,streichen::V,ziest,مالیدن
2495,streichen::V,triept,مالیدن
2496,schleifen::V,кеслыны,تیز کردن
2497,schleifen::V,trīt,تیز کردن
2498,schleifen::V,asināt,تیز کردن
2499,schneiden::V,шырны,چیدن
2500,schneiden::V,шырны,بریدن
2501,schneiden::V,griezt,چیدن
2502,schneiden::V,griezt,بریدن
2503,schneiden::V,sagriezt,چیدن
2504,schneiden::V,sagriezt,بریدن
2505,rütteln::V,легӧдны,لرزاندن
2506,rütteln::V,легӧдны,تکان دادن
2507,rütteln::V,катлӧдлыны,لرزاندن
2508,rütteln::V,катлӧдлыны,تکان دادن
2509,rütteln::V,kratīt,لرزاندن
2510,rütteln::V,kratīt,تکان دادن
2511,rütteln::V,purināt,لرزاندن
2512,rütteln::V,purināt,تکان دادن
2513,schütteln::V,тракӧдны,تکان دادن
2514,schütteln::V,kratīt,تکان دادن
2515,schwenken::V,ӧвтны,تاب دادن
2516,schwenken::V,шенасьны,تاب دادن
2517,schwenken::V,vēzēt,تاب دادن
2518,schwenken::V,vēcināt,تاب دادن
2519,schütten::V,кисьтны,ریختن
2520,schütten::V,bērt,ریختن
2521,füllen::V,тыртны,پر کردن
2522,füllen::V,pildīt,پر کردن
2523,füllen::V,piepildīt,پر کردن
2524,einwickeln::V,тубыртны,پیچیدن
2525,einwickeln::V,ietīt,پیچیدن
2526,tragen::V,нуны,بردن
2527,tragen::V,нуны,حمل کردن
2528,tragen::V,nest,بردن
2529,tragen::V,nest,حمل کردن
2530,schleppen::V,кыскавны,کشیدن
2531,schleppen::V,stiept,کشیدن
2532,schleppen::V,staipīt,کشیدن
2533,ziehen::V,кыскыны,کشیدن
2534,ziehen::V,vilkt,کشیدن
2535,aufbewahren::V,видзны,نگهداری کردن
2536,aufbewahren::V,glabāt,نگهداری کردن
2537,aufbewahren::V,uzglabāt,نگهداری کردن
2538,werfen::V,чӧвтны,انداختن
2539,werfen::V,чӧвтны,پرتاب کردن
2540,werfen::V,шыбитны,انداختن
2541,werfen::V,шыбитны,پرتاب کردن
2542,werfen::V,mest,انداختن
2543,werfen::V,mest,پرتاب کردن
2544,werfen::V,sviest,انداختن
2545,werfen::V,sviest,پرتاب کردن
2546,fangen::V,кутны,گرفتن
2547,fangen::V,ķert,گرفتن
2548,fangen::V,uzķert,گرفتن
2549,packen::V,босьтны,گرفتن
2550,packen::V,paķert,گرفتن
2551,packen::V,satvert,گرفتن
2552,verstecken::V,дзебны,قایم کردن
2553,verstecken::V,дзебны,پنهان کردن
2554,verstecken::V,slēpt,قایم کردن
2555,verstecken::V,slēpt,پنهان کردن
2556,verstecken::V,noglabāt,قایم کردن
2557,verstecken::V,noglabāt,پنهان کردن
2558,teilen::V,юкны,قسمت کردن
2559,teilen::V,юкны,تقسیم کردن
2560,teilen::V,dalīt,قسمت کردن
2561,teilen::V,dalīt,تقسیم کردن
2562,schicken::V,ыстыны,فرستادن
2563,schicken::V,ыстыны,ارسال کردن
2564,schicken::V,sūtīt,فرستادن
2565,schicken::V,sūtīt,ارسال کردن
2566,schicken::V,atsūtīt,فرستادن
2567,schicken::V,atsūtīt,ارسال کردن
2568,bringen::V,вайны,آوردن
2569,bringen::V,atvest,آوردن
2570,hinzufügen::V,содтыны,افزودن
2571,hinzufügen::V,содтыны,اضافه کردن
2572,hinzufügen::V,pievienot,افزودن
2573,hinzufügen::V,pievienot,اضافه کردن
2574,bekommen::V,босьтны,گرفتن
2575,bekommen::V,dabūt,گرفتن
2576,erhalten::V,босьтны,دریافت کردن
2577,erhalten::V,saņemt,دریافت کردن
2578,nehmen::V,босьтны,گرفتن
2579,nehmen::V,босьтны,برداشتن
2580,nehmen::V,ņemt,گرفتن
2581,nehmen::V,ņemt,برداشتن
2582,nehmen::V,paņemt,گرفتن
2583,nehmen::V,paņemt,برداشتن
2584,wählen::V,бӧрйыны,انتخاب کردن
2585,wählen::V,ievēlēt,انتخاب کردن
2586,auswählen::V,бӧрйыны,برگزیدن
2587,auswählen::V,izvēlēt,برگزیدن
2588,bewahren::V,видзны,حفظ کردن
2589,bewahren::V,видзны,حفاظت کردن
2590,bewahren::V,saglabāt,حفظ کردن
2591,bewahren::V,saglabāt,حفاظت کردن
2592,behindern::V,конйӧдлыны,مانع بودن
2593,behindern::V,джӧмдӧдны,مانع بودن
2594,behindern::V,kavēt,مانع بودن
2595,behindern::V,aizkavēt,مانع بودن
2596,verderben::V,тшыкӧдны,از بین بردن
2597,verderben::V,sabojāt,از بین بردن
2598,beschädigen::V,тшыкӧдны,صدمه زدن
2599,beschädigen::V,bojāt,صدمه زدن
2600,beschädigen::V,maitāt,صدمه زدن
2601,zerbrechen::V,жуглыны,شکستن
2602,zerbrechen::V,salauzt,شکستن
2603,zerbrechen::V,sadauzīt,شکستن
2604,zerreißen::V,орӧдны,دریدن
2605,zerreißen::V,орӧдны,پاره کردن
2606,zerreißen::V,pārraut,دریدن
2607,zerreißen::V,pārraut,پاره کردن
2608,zerstören::V,жугӧдны,خراب کردن
2609,zerstören::V,жугӧдны,ویران کردن
2610,zerstören::V,кисьтны,خراب کردن
2611,zerstören::V,кисьтны,ویران کردن
2612,zerstören::V,косявны,خراب کردن
2613,zerstören::V,косявны,ویران کردن
2614,zerstören::V,graut,خراب کردن
2615,zerstören::V,graut,ویران کردن
2616,zerstören::V,sagraut,خراب کردن
2617,zerstören::V,sagraut,ویران کردن
2618,verbrennen::V,сотны,سوزاندن
2619,verbrennen::V,сотчыны,سوزاندن
2620,verbrennen::V,dedzināt,سوزاندن
2621,verbrennen::V,sadedzināt,سوزاندن
2622,geben::V,сетны,دادن
2623,geben::V,dot,دادن
2624,geben::V,padot,دادن
2625,reichen::V,сетны,دادن
2626,reichen::V,padot,دادن
2627,reichen::V,sniegt,دادن
2628,schenken::V,козьнавны,هدیه دادن
2629,schenken::V,dāvāt,هدیه دادن
2630,schenken::V,dāvināt,هدیه دادن
2631,versprechen::V,кыв сетны,قول دادن
2632,versprechen::V,кыв сетны,وعده دادن
2633,versprechen::V,solīt,قول دادن
2634,versprechen::V,solīt,وعده دادن
2635,versprechen::V,apsolīt,قول دادن
2636,versprechen::V,apsolīt,وعده دادن
2637,wünschen::V,кӧсйыны,آرزو کردن
2638,wünschen::V,vēlēt,آرزو کردن
2639,wünschen::V,novēlēt,آرزو کردن
2640,loben::V,ошкыны,ستایش کردن
2641,loben::V,lielīt,ستایش کردن
2642,küssen::V,окавны,بوسیدن
2643,küssen::V,bučot,بوسیدن
2644,küssen::V,skūpstīt,بوسیدن
2645,wiegen::V,гудрӧдлыны,نوسان کردن
2646,wiegen::V,šūpot,نوسان کردن
2647,zudecken::V,веввттьыны,پوشاندن
2648,zudecken::V,apklāt,پوشاندن
2649,zudecken::V,aizsegt,پوشاندن
2650,wecken::V,садьмӧдны,بیدار کردن
2651,wecken::V,чуксавны,بیدار کردن
2652,wecken::V,modināt,بیدار کردن
2653,zeigen::V,петкӧдлыны,نشان دادن
2654,zeigen::V,rādīt,نشان دادن
2655,führen::V,нуӧдны,رهنمائی کردن
2656,führen::V,vadīt,رهنمائی کردن
2657,lehren::V,велӧдны,آموختن
2658,lehren::V,велӧдны,یاد دادن
2659,lehren::V,mācīt,آموختن
2660,lehren::V,mācīt,یاد دادن
2661,lehren::V,iemācīt,آموختن
2662,lehren::V,iemācīt,یاد دادن
2663,unterrichten::V,велӧдны,درس دادن
2664,unterrichten::V,велӧдны,تدریس کردن
2665,unterrichten::V,apmācīt,درس دادن
2666,unterrichten::V,apmācīt,تدریس کردن
2667,aufziehen::V,быдтыны,تربیت کردن
2668,aufziehen::V,uzaudzināt,تربیت کردن
2669,leiten::V,веськӧдлыны,اداره کردن
2670,leiten::V,vadīt,اداره کردن
2671,leiten::V,pārzināt,اداره کردن
2672,antreiben::V,тэрмӧдны,عجله دادن
2673,antreiben::V,urdīt,عجله دادن
2674,antreiben::V,mudināt,عجله دادن
2675,lassen::V,тшӧктыны,وادار کردن
2676,lassen::V,ļaut,وادار کردن
2677,einladen::V,корны,دعوت کردن
2678,einladen::V,корны,مهمان کردن
2679,einladen::V,ielūgt,دعوت کردن
2680,einladen::V,ielūgt,مهمان کردن
2681,einladen::V,aicināt,دعوت کردن
2682,einladen::V,aicināt,مهمان کردن
2683,vereinigen::V,ӧтувтны,یکی کردن
2684,vereinigen::V,ӧтувтны,متحد کردن
2685,vereinigen::V,котыртны,یکی کردن
2686,vereinigen::V,котыртны,متحد کردن
2687,vereinigen::V,vienot,یکی کردن
2688,vereinigen::V,vienot,متحد کردن
2689,vereinigen::V,apvienot,یکی کردن
2690,vereinigen::V,apvienot,متحد کردن
2691,besuchen::V,волыны,دیدار کردن
2692,besuchen::V,ветлыны,دیدار کردن
2693,besuchen::V,apciemot,دیدار کردن
2694,treffen::V,вочаӧдны,ملاقات کردن
2695,treffen::V,паныдавны,ملاقات کردن
2696,treffen::V,satikt,ملاقات کردن
2697,treffen::V,sastapt,ملاقات کردن
2698,sich versammeln::V,лӧсьӧдчыны,جمع شدن
2699,sich versammeln::V,salasīties,جمع شدن
2700,sich versammeln::V,sapulcēties,جمع شدن
2701,spielen::V,ворсны,بازی کردن
2702,spielen::V,spēlēt,بازی کردن
2703,spielen::V,spēlēties,بازی کردن
2704,singen::V,сьывны,آواز خواندن
2705,singen::V,dziedāt,آواز خواندن
2706,tanzen::V,йӧктыны,رقصیدن
2707,tanzen::V,diet,رقصیدن
2708,tanzen::V,dejot,رقصیدن
2709,tanzen::V,dancot,رقصیدن
2710,sich trennen::V,торйӧдчыны,جدا شدن
2711,sich trennen::V,šķirties,جدا شدن
2712,sich trennen::V,izšķirties,جدا شدن
2713,verlassen::V,эновтны,ترک کردن
2714,verlassen::V,atstāt,ترک کردن
2715,retten::V,видзны,نجات دادن
2716,retten::V,мездыны,نجات دادن
2717,retten::V,glābt,نجات دادن
2718,bewachen::V,видзны,حراست کردن
2719,bewachen::V,sargāt,حراست کردن
2720,schützen::V,видзны,حفظ کردن
2721,schützen::V,pasargāt,حفظ کردن
2722,schützen::V,aizsargāt,حفظ کردن
2723,verteidigen::V,дорйыны,دفاع کردن
2724,verteidigen::V,aizstāvēt,دفاع کردن
2725,sich schlagen::V,косясьны,کتک‌کاری کردن
2726,sich schlagen::V,kauties,کتک‌کاری کردن
2727,sich schlagen::V,izkauties,کتک‌کاری کردن
2728,schießen::V,лыйны,تیر زدن
2729,schießen::V,šaut,تیر زدن
2730,schießen::V,šaudīt,تیر زدن
2731,siegen::V,вермыны,پیروز شدن
2732,siegen::V,uzvarēt,پیروز شدن
2733,ärgern::V,лӧгӧдны,ناراحت کردن
2734,ärgern::V,лёкмӧдны,ناراحت کردن
2735,ärgern::V,скӧрмӧдны,ناراحت کردن
2736,ärgern::V,sadusmot,ناراحت کردن
2737,schlagen::V,вартны,زدن
2738,schlagen::V,вартны,کوبیدن
2739,schlagen::V,sist,زدن
2740,schlagen::V,sist,کوبیدن
2741,schlagen::V,triekt,زدن
2742,schlagen::V,triekt,کوبیدن
2743,treten::V,лёгны,لگد زدن
2744,treten::V,майкны,لگد زدن
2745,treten::V,mīt,لگد زدن
2746,treten::V,paspert,لگد زدن
2747,stechen::V,бышткыны,چاقو زدن
2748,stechen::V,durt,چاقو زدن
2749,stoßen::V,тойлыны,هل دادن
2750,stoßen::V,йӧткавны,هل دادن
2751,stoßen::V,grūst,هل دادن
2752,stehlen::V,гусявны,دزدیدن
2753,stehlen::V,zagt,دزدیدن
2754,stören::V,падмӧдны,مزاحم شدن
2755,stören::V,traucēt,مزاحم شدن
2756,belästigen::V,дӧзмӧдны,زحمت دادن
2757,belästigen::V,apgrūtināt,زحمت دادن
2758,verbergen::V,дзебны,پنهان کردن
2759,verbergen::V,сайӧдны,پنهان کردن
2760,verbergen::V,slēpt,پنهان کردن
2761,verbergen::V,paslēpt,پنهان کردن
2762,täuschen::V,пӧръявны,گول زدن
2763,täuschen::V,пӧръявны,فریب دادن
2764,täuschen::V,ылӧдны,گول زدن
2765,täuschen::V,ылӧдны,فریب دادن
2766,täuschen::V,mānīt,گول زدن
2767,täuschen::V,mānīt,فریب دادن
2768,täuschen::V,maldināt,گول زدن
2769,täuschen::V,maldināt,فریب دادن
2770,betrügen::V,сӧрны,گول زدن
2771,betrügen::V,сӧрны,فریب دادن
2772,betrügen::V,krāpt,گول زدن
2773,betrügen::V,krāpt,فریب دادن
2774,betrügen::V,apkrāpt,گول زدن
2775,betrügen::V,apkrāpt,فریب دادن
2776,töten::V,вины,کشتن
2777,töten::V,nāvēt,کشتن
2778,töten::V,nogalināt,کشتن
2779,wohnen::V,овны,منزل داشتن
2780,wohnen::V,овны,سکونت داشتن
2781,wohnen::V,dzīvot,منزل داشتن
2782,wohnen::V,dzīvot,سکونت داشتن
2783,arbeiten::V,уджавны,کار کردن
2784,arbeiten::V,strādāt,کار کردن
2785,arbeiten::V,darboties,کار کردن
2786,sammeln::V,чукӧртны,جمع کردن
2787,sammeln::V,vākt,جمع کردن
2788,pflücken::V,вотны,چیدن
2789,pflücken::V,ӧктыны,چیدن
2790,pflücken::V,raut,چیدن
2791,pflücken::V,plūkt,چیدن
2792,jagen::V,кыйсьыны,شکار کردن
2793,jagen::V,medīt,شکار کردن
2794,fischen::V,чери кыйны,صید کردن
2795,fischen::V,чери кыйны,ماهی‌گیری کردن
2796,fischen::V,zvejot,صید کردن
2797,fischen::V,zvejot,ماهی‌گیری کردن
2798,fassen::V,кутны,گرفتن
2799,fassen::V,saķert,گرفتن
2800,hüten::V,видзны,چراندن
2801,hüten::V,видзны,مراقبت کردن
2802,hüten::V,йирӧдны,چراندن
2803,hüten::V,йирӧдны,مراقبت کردن
2804,hüten::V,ganīt,چراندن
2805,hüten::V,ganīt,مراقبت کردن
2806,treiben::V,вӧтлыны,راندن
2807,treiben::V,dzīt,راندن
2808,anbinden::V,домавны,متصل کردن
2809,anbinden::V,piesiet,متصل کردن
2810,anbinden::V,piesaistīt,متصل کردن
2811,füttern::V,вердны,غذا دادن
2812,füttern::V,barot,غذا دادن
2813,melken::V,лысьтыны,دوشیدن
2814,melken::V,slaukt,دوشیدن
2815,hacken::V,керавны,خرد کردن
2816,hacken::V,kapāt,خرد کردن
2817,gießen::V,киськавны,ریختن
2818,gießen::V,liet,ریختن
2819,gießen::V,laistīt,ریختن
2820,reifen::V,кисьмыны,رسیدن
2821,reifen::V,briest,رسیدن
2822,zubereiten::V,дасьтыны,طبخ کردن
2823,zubereiten::V,дасьтыны,آماده کردن
2824,zubereiten::V,taisīt,طبخ کردن
2825,zubereiten::V,taisīt,آماده کردن
2826,zubereiten::V,gatavot,طبخ کردن
2827,zubereiten::V,gatavot,آماده کردن
2828,kochen::V,пуны,پختن
2829,kochen::V,пуны,آشپزی کردن
2830,kochen::V,vārīt,پختن
2831,kochen::V,vārīt,آشپزی کردن
2832,backen::V,пӧжавны,پختن
2833,backen::V,cept,پختن
2834,braten::V,пражитны,سرخ کردن
2835,braten::V,cept,سرخ کردن
2836,braten::V,cepināt,سرخ کردن
2837,umrühren::V,сорлавны,هم زدن
2838,umrühren::V,maisīt,هم زدن
2839,umrühren::V,apmaisīt,هم زدن
2840,stricken::V,кӧртны,بافتن
2841,stricken::V,adīt,بافتن
2842,nähen::V,вурны,دوختن
2843,nähen::V,šūt,دوختن
2844,färben::V,мичӧдны,رنگ زدن
2845,färben::V,краситны,رنگ زدن
2846,färben::V,krāsot,رنگ زدن
2847,färben::V,nokrāsot,رنگ زدن
2848,reinigen::V,весавны,پاک کردن
2849,reinigen::V,весавны,تمیز کردن
2850,reinigen::V,tīrīt,پاک کردن
2851,reinigen::V,tīrīt,تمیز کردن
