,Concept_ID,ca,se
752,Höhle::N,cova,rájgge
753,Höhle::N,cova,sluoggo
754,Höhle::N,cova,biedju
755,Höhle::N,cova,kuovđâšm
756,Höhle::N,cova,skuõrr
757,Höhle::N,cova,вуэӈӈк
758,Abhang::N,coster,boelte
759,Abhang::N,coster,brijrie
760,Abhang::N,coster,bállte
761,Abhang::N,coster,vielti
762,Abhang::N,coster,luohkká
763,Abhang::N,coster,viel'tti
764,Abhang::N,coster,vie´ltt
765,Abhang::N,coster,луэххк
766,Quelle::N,font,aajege
767,Quelle::N,font,gaaltije
768,Quelle::N,font,ája
769,Quelle::N,font,ája
770,Quelle::N,font,gáldu
771,Quelle::N,font,aajâ
772,Quelle::N,font,käldee
773,Quelle::N,font,lädd
774,Quelle::N,font,käivv
775,Quelle::N,font,ка̄ййв
776,Bach::N,riera,johketje
777,Bach::N,riera,jåhkå
778,Bach::N,riera,jågåsj
779,Bach::N,riera,jogaš
780,Bach::N,riera,aajâ
781,Bach::N,riera,vuäjj
782,Bach::N,riera,вуэйй
783,Fluss::N,riu,johke
784,Fluss::N,riu,ædno
785,Fluss::N,riu,jåhkå
786,Fluss::N,riu,johka
787,Fluss::N,riu,juuhâ
788,Fluss::N,riu,jokk
789,Fluss::N,riu,jeänn
790,Fluss::N,riu,ё̄гк
791,Ufer::N,riba,beala
792,Ufer::N,riba,gádde
793,Ufer::N,riba,gáddi
794,Ufer::N,riba,riddo
795,Ufer::N,riba,redd
796,Ufer::N,riba,рыннт
797,Küste::N,costa,mïere
798,Küste::N,costa,gaedtie
799,Küste::N,costa,merragádde
800,Küste::N,costa,merraguovllo
801,Küste::N,costa,gáddi
802,Küste::N,costa,riddo
803,Küste::N,costa,miârr'redd
804,Küste::N,costa,рыннт
805,Festland::N,terra ferma,gaedtie
806,Festland::N,terra ferma,gádde
807,Festland::N,terra ferma,nannán
808,Festland::N,terra ferma,kušknjâs
809,Festland::N,terra ferma,eennâm
810,Festland::N,terra ferma,jânnam
811,Festland::N,terra ferma,ма̄ннтэр
812,Meer::N,mar,mearoe
813,Meer::N,mar,merra
814,Meer::N,mar,nuorre
815,Meer::N,mar,áhpi
816,Meer::N,mar,mearra
817,Meer::N,mar,meeṛâ
818,Meer::N,mar,miârr
819,Meer::N,mar,ме̄рр
820,Bucht::N,cala,loekte
821,Bucht::N,cala,oagge
822,Bucht::N,cala,luokta
823,Bucht::N,cala,luokta
824,Bucht::N,cala,čuáj̣á
825,Bucht::N,cala,luhtt
826,Bucht::N,cala,вӯнн
827,Bucht::N,cala,лӯххт
828,Bucht::N,badia,loekte
829,Bucht::N,badia,oagge
830,Bucht::N,badia,luokta
831,Bucht::N,badia,luokta
832,Bucht::N,badia,čuáj̣á
833,Bucht::N,badia,luhtt
834,Bucht::N,badia,вӯнн
835,Bucht::N,badia,лӯххт
836,Insel::N,illa,sååle
837,Insel::N,illa,suoloj
838,Insel::N,illa,suolu
839,Insel::N,illa,suálui
840,Insel::N,illa,suâl
841,Insel::N,illa,суэл
842,Blume::N,flor,rïesege
843,Blume::N,flor,giedjek
844,Blume::N,flor,rássi
845,Blume::N,flor,kukká
846,Blume::N,flor,heä´rvvrää´ss
847,Blume::N,flor,ывьнэнч
848,Gras::N,herba,kraesie
849,Gras::N,herba,rásse
850,Gras::N,herba,rássi
851,Gras::N,herba,rääsi
852,Gras::N,herba,rää´ss
853,Gras::N,herba,ра̄ссь
854,Wurzel::N,rel,roehtse
855,Wurzel::N,rel,ruohttsa
856,Wurzel::N,rel,ruohtas
857,Wurzel::N,rel,veedis
858,Wurzel::N,rel,vue´ddes
859,Wurzel::N,rel,вуэнҍтэсь
860,Wurzel::N,arrel,roehtse
861,Wurzel::N,arrel,ruohttsa
862,Wurzel::N,arrel,ruohtas
863,Wurzel::N,arrel,veedis
864,Wurzel::N,arrel,vue´ddes
865,Wurzel::N,arrel,вуэнҍтэсь
866,Baum::N,arbre,moere
867,Baum::N,arbre,muorra
868,Baum::N,arbre,muorra
869,Baum::N,arbre,muoṛâ
870,Baum::N,arbre,muõrr
871,Baum::N,arbre,мӯрр
872,Stamm::N,tronc,ståamhpe
873,Stamm::N,tronc,mátta
874,Stamm::N,tronc,galda
875,Stamm::N,tronc,ruŋgo
876,Stamm::N,tronc,stokk
877,Stamm::N,tronc,мӯрр
878,Stamm::N,tronc,кэ̄ллт
879,Rinde::N,escorça,gïrre
880,Rinde::N,escorça,baarhkoe
881,Rinde::N,escorça,bárkko
882,Rinde::N,escorça,ostu
883,Rinde::N,escorça,bárku
884,Rinde::N,escorça,korrâ
885,Rinde::N,escorça,kõrr
886,Rinde::N,escorça,pärkk
887,Rinde::N,escorça,кэ̄рр
888,Rinde::N,escorça,па̄ҏҏк
889,Ast::N,branca,åeksie
890,Ast::N,branca,oakse
891,Ast::N,branca,oaksi
892,Ast::N,branca,uák'si
893,Ast::N,branca,å´hss
894,Ast::N,branca,вуэккьс
895,Zweig::N,ram,åeksie
896,Zweig::N,ram,oakse
897,Zweig::N,ram,rissi
898,Zweig::N,ram,syeṛi
899,Zweig::N,ram,sue´rr
900,Zweig::N,ram,рыссе
901,Blatt::N,fulla,plienie
902,Blatt::N,fulla,lassta
903,Blatt::N,fulla,lasta
904,Blatt::N,fulla,lostâ
905,Blatt::N,fulla,lõstt
906,Blatt::N,fulla,лэ̄сст
907,Birke::N,bedoll,såekie
908,Birke::N,bedoll,soahke
909,Birke::N,bedoll,soahki
910,Birke::N,bedoll,suáhi
911,Birke::N,bedoll,suâ´ǩǩ
912,Birke::N,bedoll,пе̄ссьмӯрр
913,Kiefer[Baum]::N,pi,bietsie
914,Kiefer[Baum]::N,pi,hájkka
915,Kiefer[Baum]::N,pi,biehtse
916,Kiefer[Baum]::N,pi,beahci
917,Kiefer[Baum]::N,pi,peeci
918,Kiefer[Baum]::N,pi,pie´cc
919,Kiefer[Baum]::N,pi,пе̄дзь
920,Weide[Baum]::N,salze,saalje
921,Weide[Baum]::N,salze,sállja
922,Weide[Baum]::N,salze,sieđga
923,Weide[Baum]::N,salze,puájui
924,Weide[Baum]::N,salze,puäi
925,Weide[Baum]::N,salze,пуай
926,Tanne::N,avet,goese
927,Tanne::N,avet,guossa
928,Tanne::N,avet,guossa
929,Tanne::N,avet,kuosâ
930,Tanne::N,avet,kuõss
931,Tanne::N,avet,кӯсс
932,Horn::N,corn,tjåervie
933,Horn::N,corn,tjoarvve
934,Horn::N,corn,čoarvi
935,Horn::N,corn,čuár'vi
936,Horn::N,corn,čuä´rvv
937,Horn::N,corn,чуэррьв
938,Horn::N,banya,tjåervie
939,Horn::N,banya,tjoarvve
940,Horn::N,banya,čoarvi
941,Horn::N,banya,čuár'vi
942,Horn::N,banya,čuä´rvv
943,Horn::N,banya,чуэррьв
944,Feder::N,ploma,badtse
945,Feder::N,ploma,dålgge
946,Feder::N,ploma,bozza
947,Feder::N,ploma,puzzâ
948,Feder::N,ploma,tolge
949,Feder::N,ploma,poʒʒ
950,Feder::N,ploma,по̄ннц
951,Fell::N,pell,njaltja
952,Fell::N,pell,duollje
953,Fell::N,pell,náhkki
954,Fell::N,pell,dorkkas
955,Fell::N,pell,turkkâ
956,Fell::N,pell,tyel'ji
957,Fell::N,pell,nähki
958,Fell::N,pell,torkk
959,Fell::N,pell,čåu´dd
960,Fell::N,pell,tue´l'lj
961,Fell::N,pell,тӯлльй
962,Flügel::N,ala,såaja
963,Flügel::N,ala,såajoe
964,Flügel::N,ala,soadje
965,Flügel::N,ala,soadji
966,Flügel::N,ala,suáj̣á
967,Flügel::N,ala,suäjj
968,Flügel::N,ala,суэйй
969,Klaue::N,urpa,gadtse
970,Klaue::N,urpa,guober
971,Klaue::N,urpa,gazza
972,Klaue::N,urpa,kozzâ
973,Klaue::N,urpa,kõʒʒ
974,Klaue::N,urpa,кэ̄ннц
975,Kralle::N,grapa,gadtse
976,Kralle::N,grapa,gadtsa
977,Kralle::N,grapa,gazza
978,Kralle::N,grapa,kozzâ
979,Kralle::N,grapa,kõʒʒ
980,Kralle::N,grapa,ке̄бпель
981,Schwanz::N,cua,siejpie
982,Schwanz::N,cua,siejbbe
983,Schwanz::N,cua,bađuš
984,Schwanz::N,cua,seaibi
985,Schwanz::N,cua,seibi
986,Schwanz::N,cua,sei´bb
987,Schwanz::N,cua,piä´cciǩ
988,Schwanz::N,cua,пиджь
989,Schwanz::N,cua,се̄ййп
990,Schwanz::N,cua,пе̄цехь
991,Ei::N,ou,munnie
992,Ei::N,ou,månne
993,Ei::N,ou,monni
994,Ei::N,ou,maṇe
995,Ei::N,ou,mââ´nn
996,Ei::N,ou,маннҍ
997,Nest::N,niu,biesie
998,Nest::N,niu,biesse
999,Nest::N,niu,beassi
1000,Nest::N,niu,peesi
1001,Nest::N,niu,piervâl
1002,Nest::N,niu,piä´ss
1003,Nest::N,niu,пе̄ссь
1004,Bau::N,cau,biesie
1005,Bau::N,cau,biedjo
1006,Bau::N,cau,liesso
1007,Bau::N,cau,biedju
1008,Bau::N,cau,piäju
1009,Bau::N,cau,вуэӈӈк
1010,Tier::N,animāl,juvre
1011,Tier::N,animāl,udos
1012,Tier::N,animāl,divrre
1013,Tier::N,animāl,luohtok
1014,Tier::N,animāl,ealli
1015,Tier::N,animāl,ellee
1016,Tier::N,animāl,jie´lli
1017,Tier::N,animāl,жыва
1018,Herde::N,ramat,dåehkie
1019,Herde::N,ramat,ællo
1020,Herde::N,ramat,fuovva
1021,Herde::N,ramat,doahkki
1022,Herde::N,ramat,čagge
1023,Herde::N,ramat,tukk
1024,Herde::N,ramat,vâ´lvv
1025,Herde::N,ramat,чуэз
1026,Herde::N,ramat,чӣгар
1027,Kuh::N,vaca,govse
1028,Kuh::N,vaca,gussa
1029,Kuh::N,vaca,gussa
1030,Kuh::N,vaca,kussâ
1031,Kuh::N,vaca,kuss
1032,Kuh::N,vaca,лӣххьм
1033,Bulle::N,toro,vuaksa
1034,Bulle::N,toro,vuoksá
1035,Bulle::N,toro,heargi
1036,Bulle::N,toro,vuák'sá
1037,Bulle::N,toro,ergi
1038,Bulle::N,toro,vuâhss
1039,Bulle::N,toro,е̄ррьк
1040,Pferd::N,cavāll,hierkie
1041,Pferd::N,cavāll,råsse
1042,Pferd::N,cavāll,hæssta
1043,Pferd::N,cavāll,heavuš
1044,Pferd::N,cavāll,hiävuš
1045,Pferd::N,cavāll,heävaš
1046,Pferd::N,cavāll,ро̄ссь
1047,Schaf::N,be,sïrve
1048,Schaf::N,be,sávttsa
1049,Schaf::N,be,sávza
1050,Schaf::N,be,savzâ
1051,Schaf::N,be,sauʒʒ
1052,Schaf::N,be,ла̄мьпесь
1053,Schaf::N,ovella,sïrve
1054,Schaf::N,ovella,sávttsa
1055,Schaf::N,ovella,sávza
1056,Schaf::N,ovella,savzâ
1057,Schaf::N,ovella,sauʒʒ
1058,Schaf::N,ovella,ла̄мьпесь
1059,Schwein::N,bacó,snurke
1060,Schwein::N,bacó,svijnne
1061,Schwein::N,bacó,spiidni
1062,Schwein::N,bacó,šahe
1063,Schwein::N,bacó,šââ´ǩǩ
1064,Schwein::N,bacó,ша̄гкь
1065,Hund::N,ca,bïenje
1066,Hund::N,ca,bena
1067,Hund::N,ca,beana
1068,Hund::N,ca,peenuv
1069,Hund::N,ca,piânnai
1070,Hund::N,ca,пе̄ннэ
1071,Hund::N,gos,bïenje
1072,Hund::N,gos,bena
1073,Hund::N,gos,beana
1074,Hund::N,gos,peenuv
1075,Hund::N,gos,piânnai
1076,Hund::N,gos,пе̄ннэ
1077,Katze::N,gat,gaahtoe
1078,Katze::N,gat,gáhtto
1079,Katze::N,gat,bussá
1080,Katze::N,gat,kissá
1081,Katze::N,gat,kaass
1082,Katze::N,gat,ко̄а̄сс
1083,Bär::N,ós,gumsie
1084,Bär::N,ós,biernna
1085,Bär::N,ós,guovža
1086,Bär::N,ós,bierdna
1087,Bär::N,ós,kuob'žâ
1088,Bär::N,ós,kue´bǯǯ
1089,Bär::N,ós,та̄лл
1090,Eichhörnchen::N,esquirol,åeruve
1091,Eichhörnchen::N,esquirol,oarre
1092,Eichhörnchen::N,esquirol,oarri
1093,Eichhörnchen::N,esquirol,uár'ree
1094,Eichhörnchen::N,esquirol,vuä´r'rev
1095,Eichhörnchen::N,esquirol,вуэррев
1096,Elch::N,ant,ïelje
1097,Elch::N,ant,ællja
1098,Elch::N,ant,sarvva
1099,Elch::N,ant,ealga
1100,Elch::N,ant,sorvâ
1101,Elch::N,ant,sõrvv
1102,Elch::N,ant,сэ̄ррв
1103,Fuchs::N,guilla,riepie
1104,Fuchs::N,guilla,riebij
1105,Fuchs::N,guilla,rieban
1106,Fuchs::N,guilla,riemnjis
1107,Fuchs::N,guilla,rie´mjj
1108,Fuchs::N,guilla,рӣммьн
1109,Hase::N,llebre,njåemele
1110,Hase::N,llebre,njoammel
1111,Hase::N,llebre,njoammil
1112,Hase::N,llebre,njuámmil
1113,Hase::N,llebre,njue´m'mel
1114,Hase::N,llebre,нюэммель
1115,Maus::N,ratolí,snjeara
1116,Maus::N,ratolí,snjierrá
1117,Maus::N,ratolí,sáhpán
1118,Maus::N,ratolí,säplig
1119,Maus::N,ratolí,sä´ppli
1120,Maus::N,ratolí,са̄хпьлинк
1121,Wolf::N,llop,sïejpe
1122,Wolf::N,llop,stálppe
1123,Wolf::N,llop,stáhkke
1124,Wolf::N,llop,ruomas
1125,Wolf::N,llop,kumpe
1126,Wolf::N,llop,návdi
1127,Wolf::N,llop,kumppi
1128,Wolf::N,llop,ku´mpp
1129,Wolf::N,llop,pââ´ldes
1130,Wolf::N,llop,чиррм
1131,Wolf::N,llop,пальтӭсь
1132,Vogel::N,au,ledtie
1133,Vogel::N,au,lådde
1134,Vogel::N,au,loddi
1135,Vogel::N,au,lodde
1136,Vogel::N,au,lå´dd
1137,Vogel::N,au,лоаннҍт
1138,Vogel::N,ocēll,ledtie
1139,Vogel::N,ocēll,lådde
1140,Vogel::N,ocēll,loddi
1141,Vogel::N,ocēll,lodde
1142,Vogel::N,ocēll,lå´dd
1143,Vogel::N,ocēll,лоаннҍт
1144,Schwarm::N,bandada,dåehkie
1145,Schwarm::N,bandada,doahkke
1146,Schwarm::N,bandada,doahkki
1147,Schwarm::N,bandada,tuák'ki
1148,Schwarm::N,bandada,parvv
1149,Schwarm::N,bandada,туххк
1150,Huhn::N,gallina,vöönhtse
1151,Huhn::N,gallina,vuonntsá
1152,Huhn::N,gallina,vuonccis
1153,Huhn::N,gallina,kääṇi
1154,Huhn::N,gallina,kää´nn
1155,Huhn::N,gallina,ка̄ннҌ
1156,Hahn::N,gall,deere
1157,Hahn::N,gall,hádna
1158,Hahn::N,gall,åresvuonntsá
1159,Hahn::N,gall,vuonccis
1160,Hahn::N,gall,kääṇi
1161,Hahn::N,gall,åå´reskää´nn
1162,Hahn::N,gall,пе̄ттэх
1163,Gans::N,oca,gaase
1164,Gans::N,oca,gássa
1165,Gans::N,oca,čuonji
1166,Gans::N,oca,čuá'njá
1167,Gans::N,oca,čue´nj
1168,Gans::N,oca,чуэнь
1169,Adler::N,àguila,aarhtse
1170,Adler::N,àguila,goasskem
1171,Adler::N,àguila,goaskin
1172,Adler::N,àguila,kuás'kim
1173,Adler::N,àguila,kuä´cǩǩem
1174,Adler::N,àguila,куэцькем
1175,Ente::N,ànec,tjååtsele
1176,Ente::N,ànec,vuojatjis
1177,Ente::N,ànec,čáhceloddi
1178,Ente::N,ànec,vuonjâč
1179,Ente::N,ànec,vuõnjâč
1180,Ente::N,ànec,ча̄дзьлоаннҍт
1181,Eule::N,òliba,snjågloe
1182,Eule::N,òliba,skunjok
1183,Eule::N,òliba,skuolfi
1184,Eule::N,òliba,ijjâlodde
1185,Eule::N,òliba,iiđsaž
1186,Eule::N,òliba,кунньлоаннҍт
1187,Eule::N,òliba,чӯзэм вуэһпэй
1188,Eule::N,mussol,snjågloe
1189,Eule::N,mussol,skunjok
1190,Eule::N,mussol,skuolfi
1191,Eule::N,mussol,ijjâlodde
1192,Eule::N,mussol,iiđsaž
1193,Eule::N,mussol,кунньлоаннҍт
1194,Eule::N,mussol,чӯзэм вуэһпэй
1195,Kranich::N,grua,goerke
1196,Kranich::N,grua,guorgga
1197,Kranich::N,grua,guorga
1198,Kranich::N,grua,kuor'gâ
1199,Kranich::N,grua,kuõrgg
1200,Kranich::N,grua,кӯррк
1201,Krähe::N,cornella,voerhtje
1202,Krähe::N,cornella,gárránis
1203,Krähe::N,cornella,vuoratjis
1204,Krähe::N,cornella,vuoražas
1205,Krähe::N,cornella,vuorččis
1206,Krähe::N,cornella,vuorâč
1207,Krähe::N,cornella,vuõrâč
1208,Krähe::N,cornella,вӯрэч
1209,Kuckuck::N,cucut,gïeke
1210,Kuckuck::N,cucut,giehka
1211,Kuckuck::N,cucut,giehka
1212,Kuckuck::N,cucut,kiehâ
1213,Kuckuck::N,cucut,ǩiõkk
1214,Kuckuck::N,cucut,кӣгк
1215,Schwan::N,cigne,njoktje
1216,Schwan::N,cigne,snjuktja
1217,Schwan::N,cigne,njukča
1218,Schwan::N,cigne,njuhčâ
1219,Schwan::N,cigne,njuhčč
1220,Schwan::N,cigne,нюххч
1221,Fisch::N,peix,guelie
1222,Fisch::N,peix,guolle
1223,Fisch::N,peix,guolli
1224,Fisch::N,peix,kyeḷi
1225,Fisch::N,peix,kue´ll
1226,Fisch::N,peix,кӯлль
1227,Barsch::N,perca,sihtege
1228,Barsch::N,perca,vuoskun
1229,Barsch::N,perca,vuoskku
1230,Barsch::N,perca,vuásku
1231,Barsch::N,perca,vuâsk
1232,Barsch::N,perca,вуэсск
1233,Hecht::N,lluç,haavke
1234,Hecht::N,lluç,hávgga
1235,Hecht::N,lluç,hávga
1236,Hecht::N,lluç,puško
1237,Hecht::N,lluç,nu´ǩǩeš
1238,Hecht::N,lluç,ныгкешь
1239,Schlange[Tier]::N,serp,gïermesje
1240,Schlange[Tier]::N,serp,germaj
1241,Schlange[Tier]::N,serp,gearpmaš
1242,Schlange[Tier]::N,serp,kyev'đi
1243,Schlange[Tier]::N,serp,ku´vdd
1244,Schlange[Tier]::N,serp,кӯввьт
1245,Wurm::N,cuc,mietie
1246,Wurm::N,cuc,maarhke
1247,Wurm::N,cuc,mádo
1248,Wurm::N,cuc,máhtu
1249,Wurm::N,cuc,máátu
1250,Wurm::N,cuc,määtt
1251,Wurm::N,cuc,ма̄дт
1252,Spinne::N,aranya,hievnie
1253,Spinne::N,aranya,hievnne
1254,Spinne::N,aranya,heavdni
1255,Spinne::N,aranya,evni
1256,Spinne::N,aranya,eeunaž
1257,Spinne::N,aranya,о̄а̄з
1258,Ameise::N,formiga,garhke
1259,Ameise::N,formiga,gårkkå
1260,Ameise::N,formiga,gotka
1261,Ameise::N,formiga,kutkâ
1262,Ameise::N,formiga,kotkk
1263,Ameise::N,formiga,ко̄ттк
1264,Laus::N,poll,dihkie
1265,Laus::N,poll,dihkke
1266,Laus::N,poll,dihkki
1267,Laus::N,poll,tikke
1268,Laus::N,poll,te´ǩǩ
1269,Laus::N,poll,тыһкь
1270,Mücke::N,mosquit,tjoejhke
1271,Mücke::N,mosquit,tjuojkka
1272,Mücke::N,mosquit,čuoika
1273,Mücke::N,mosquit,čuoš'kâ
1274,Mücke::N,mosquit,čuõškk
1275,Mücke::N,mosquit,чӯшшк
1276,Fliege::N,mosca,tjoere
1277,Fliege::N,mosca,boerege
1278,Fliege::N,mosca,tjuruk
1279,Fliege::N,mosca,čuru
1280,Fliege::N,mosca,kiärpáš
1281,Fliege::N,mosca,čuâr
1282,Fliege::N,mosca,čuâras
1283,Fliege::N,mosca,чуэраш
1284,Schmetterling::N,papallona,biejjielåbloe
1285,Schmetterling::N,papallona,biejvvelådde
1286,Schmetterling::N,papallona,beaiveloddi
1287,Schmetterling::N,papallona,piäi'vááloddááš
1288,Schmetterling::N,papallona,ä´llbaž
1289,Schmetterling::N,papallona,pei´vvlå´dd
1290,Schmetterling::N,papallona,а̄лльп
1291,Beere::N,baia,muerjie
1292,Beere::N,baia,muorjje
1293,Beere::N,baia,muorji
1294,Beere::N,baia,myer'ji
1295,Beere::N,baia,mue´rjj
1296,Beere::N,baia,мӯррьй
1297,Apfel::N,poma,æbpla
1298,Apfel::N,poma,ehpal
1299,Apfel::N,poma,eppel
1300,Apfel::N,poma,eahppel
1301,Apfel::N,poma,я̄блэк
1302,Pilz::N,bolet,goebpere
1303,Pilz::N,bolet,guoppar
1304,Pilz::N,bolet,guoppar
1305,Pilz::N,bolet,kuobâr
1306,Pilz::N,bolet,kuõbbâr
1307,Pilz::N,bolet,кӯмпар
1308,Zwiebel::N,ceba,lööke
1309,Zwiebel::N,ceba,løhkka
1310,Zwiebel::N,ceba,lávki
1311,Zwiebel::N,ceba,luukk
1312,Zwiebel::N,ceba,луквець
1313,Saat::N,sembra,saajoe
1314,Saat::N,sembra,sádjo
1315,Saat::N,sembra,siepman
1316,Saat::N,sembra,siemâ
1317,Saat::N,sembra,siõm
1318,Saat::N,sembra,се̄м
1319,Korn::N,gra,gernie
1320,Korn::N,gra,gårnnetjalmme
1321,Korn::N,gra,gordni
1322,Korn::N,gra,jiṿe
1323,Korn::N,gra,ле̄ййп
1324,Heu::N,fenc,suejnieh
1325,Heu::N,fenc,ájvve
1326,Heu::N,fenc,suoidni
1327,Heu::N,fenc,syei'ni
1328,Heu::N,fenc,suei´nn
1329,Heu::N,fenc,сӯййн
1330,Schale::N,closca,gïrre
1331,Schale::N,closca,garra
1332,Schale::N,closca,skádne
1333,Schale::N,closca,garra
1334,Schale::N,closca,korrâ
1335,Schale::N,closca,kõrr
1336,Schale::N,closca,ю̄дтҍ
1337,Grube::N,sot,haevtie
1338,Grube::N,sot,rågge
1339,Grube::N,sot,gohpi
1340,Grube::N,sot,roggi
1341,Grube::N,sot,kyep'pi
1342,Grube::N,sot,rogge
1343,Grube::N,sot,rå´ǧǧ
1344,Grube::N,sot,kåå´pp
1345,Grube::N,sot,коабпь
1346,Grube::N,clot,haevtie
1347,Grube::N,clot,rågge
1348,Grube::N,clot,gohpi
1349,Grube::N,clot,roggi
1350,Grube::N,clot,kyep'pi
1351,Grube::N,clot,rogge
1352,Grube::N,clot,rå´ǧǧ
1353,Grube::N,clot,kåå´pp
1354,Grube::N,clot,коабпь
1355,Falle::N,trampa,barta
1356,Falle::N,trampa,ruevtie
1357,Falle::N,trampa,gillar
1358,Falle::N,trampa,ruovdde
1359,Falle::N,trampa,rihtá
1360,Falle::N,trampa,báhcahat
1361,Falle::N,trampa,ká'skástâh
1362,Falle::N,trampa,ää´ǧǧes
1363,Falle::N,trampa,кӣлл
1364,Falle::N,trampa,ше̄шшь
1365,Schlinge::N,baga,latjka
1366,Schlinge::N,baga,gieras
1367,Schlinge::N,baga,mohkki
1368,Schlinge::N,baga,kieḷâ
1369,Schlinge::N,baga,ǩiõll
1370,Schlinge::N,baga,ää´ǧǧes
1371,Schlinge::N,baga,кӣлл
1372,Schlinge::N,baga,ше̄шшь
1373,Spur::N,traça,gïeje
1374,Spur::N,traça,luodda
1375,Spur::N,traça,joavnes
1376,Spur::N,traça,luodda
1377,Spur::N,traça,luod'dâ
1378,Spur::N,traça,ǩiõjj
1379,Spur::N,traça,кӣйй
1380,Asche::N,cendra,govne
1381,Asche::N,cendra,gudna
1382,Asche::N,cendra,gutna
1383,Asche::N,cendra,kunnâ
1384,Asche::N,cendra,kunn
1385,Asche::N,cendra,кунн
1386,Dreck::N,llot,haaskoe
1387,Dreck::N,llot,lænjok
1388,Dreck::N,llot,baška
1389,Dreck::N,llot,duova
1390,Dreck::N,llot,durdi
1391,Dreck::N,llot,tuol'vâ
1392,Dreck::N,llot,sähss
1393,Dreck::N,llot,са̄ккьс
1394,Eisen::N,ferro,ruevtie
1395,Eisen::N,ferro,ruovdde
1396,Eisen::N,ferro,ruovdi
1397,Eisen::N,ferro,ryev'di
1398,Eisen::N,ferro,ru´vdd
1399,Eisen::N,ferro,рӯввьт
1400,Gold::N,or,gullie
1401,Gold::N,or,gålle
1402,Gold::N,or,golli
1403,Gold::N,or,kolle
1404,Gold::N,or,kå´ll
1405,Gold::N,or,коалль
1406,Silber::N,plata,sïlpe
1407,Silber::N,plata,silbba
1408,Silber::N,plata,silba
1409,Silber::N,plata,silbâ
1410,Silber::N,plata,silbb
1411,Silber::N,plata,сыллп
1412,Kohle::N,carbó,tjïrre
1413,Kohle::N,carbó,tjahta
1414,Kohle::N,carbó,čitna
1415,Kohle::N,carbó,illâ
1416,Kohle::N,carbó,čiđđâ
1417,Kohle::N,carbó,ill
1418,Kohle::N,carbó,ылл
1419,Glas::N,vidre,klaase
1420,Glas::N,vidre,glássa
1421,Glas::N,vidre,lássa
1422,Glas::N,vidre,laasâ
1423,Glas::N,vidre,steehl
1424,Glas::N,vidre,сте̄клэ
1425,Lehm::N,fang,laejrie
1426,Lehm::N,fang,lænnjgá
1427,Lehm::N,fang,láirá
1428,Lehm::N,fang,njaajâ
1429,Lehm::N,fang,saavv
1430,Lehm::N,fang,чуййв
1431,Lehm::N,fang,чуввьй
1432,Lehm::N,argila,laejrie
1433,Lehm::N,argila,lænnjgá
1434,Lehm::N,argila,láirá
1435,Lehm::N,argila,njaajâ
1436,Lehm::N,argila,saavv
1437,Lehm::N,argila,чуййв
1438,Lehm::N,argila,чуввьй
1439,Sand::N,arena,saedtie
1440,Sand::N,arena,sáttoj
1441,Sand::N,arena,tjievrra
1442,Sand::N,arena,sáttu
1443,Sand::N,arena,čunoi
1444,Sand::N,arena,vuõddâs
1445,Sand::N,arena,вӯнтас
1446,Mensch::N,humà,almetje
1447,Mensch::N,humà,ulmusj
1448,Mensch::N,humà,olmmoš
1449,Mensch::N,humà,olmooš
1450,Mensch::N,humà,ooumâž
1451,Mensch::N,humà,олма
1452,Mensch::N,persona,almetje
1453,Mensch::N,persona,ulmusj
1454,Mensch::N,persona,olmmoš
1455,Mensch::N,persona,olmooš
1456,Mensch::N,persona,ooumâž
1457,Mensch::N,persona,олма
1458,Mann::N,home,ålma
1459,Mann::N,home,ålmåj
1460,Mann::N,home,olmmái
1461,Mann::N,home,a'lmai
1462,Mann::N,home,åålm
1463,Mann::N,home,ка̄ллесь
1464,Frau::N,dona,nyjsene
1465,Frau::N,dona,nissun
1466,Frau::N,dona,nisu
1467,Frau::N,dona,nissoon
1468,Frau::N,dona,neezzan
1469,Frau::N,dona,нызан
1470,Kind::N,nen,maana
1471,Kind::N,nen,mánná
1472,Kind::N,nen,mánná
1473,Kind::N,nen,pärni
1474,Kind::N,nen,páárnáš
1475,Kind::N,nen,pä´rnn
1476,Kind::N,nen,päärnaž
1477,Kind::N,nen,па̄ррьн
1478,Kind::N,nen,па̄рнэнч
1479,Junge::N,noi,påajke
1480,Junge::N,noi,baernie
1481,Junge::N,noi,birek
1482,Junge::N,noi,báhttja
1483,Junge::N,noi,gánda
1484,Junge::N,noi,bárdni
1485,Junge::N,noi,alge
1486,Junge::N,noi,â´lǧǧ
1487,Junge::N,noi,pä´rnn
1488,Junge::N,noi,па̄ррьн
1489,Junge::N,noi,па̄ррьшя
1490,Mädchen::N,noia,nïejte
1491,Mädchen::N,noia,niejdda
1492,Mädchen::N,noia,nieida
1493,Mädchen::N,noia,niei'dâ
1494,Mädchen::N,noia,nijdd
1495,Mädchen::N,noia,нӣйта
1496,Familie::N,família,fuelhkie
1497,Familie::N,família,beraj
1498,Familie::N,família,fuolkke
1499,Familie::N,família,famillja
1500,Familie::N,família,bearaš
1501,Familie::N,família,peerâ
1502,Familie::N,família,piâr
1503,Familie::N,família,пӣрас
1504,Großvater::N,avi,aajja
1505,Großvater::N,avi,áddjá
1506,Großvater::N,avi,áddjá
1507,Großvater::N,avi,äijih
1508,Großvater::N,avi,ä´jj
