,Concept_ID,lez,lt
1450,wehen::V,,pūsti
1451,rauchen::V,,rūkyti
1452,schaukeln::V,,supti
1453,schaukeln::V,,linguoti
1454,rühren::V,,jaudinti
1455,rühren::V,,graudinti
1456,scheinen::V,,rodytis
1457,scheinen::V,,atrodyti
1458,zu sehen sein::V,,pasirodyti
1459,vernehmen::V,,išgirsti
1460,wenden::V,,kreipti
1461,wenden::V,,pakreipti
1462,binden::V,,rišti
1463,binden::V,,surišti
1464,lassen::V,,paliepti
1465,erkennen::V,,pažinti
1466,erkennen::V,,atpažinti
1467,verstehen::V,,suprasti
