,Concept_ID,ku,hi
1456,loben::V,pesinandin,तारीफ़ करना
1457,küssen::V,maçkirin,चूमना
1458,wiegen::V,lorandin,झुलाना
1459,wiegen::V,wezinandin,झुलाना
1460,zudecken::V,nixumandin,ढकना
1461,wecken::V,bixwe hesandin,जगाना
1462,zeigen::V,şanîdan,दिखाना
1463,führen::V,raber kirin,रास्ता दिखाना
1464,lehren::V,hîn kirin,पढ़ाना
1465,unterrichten::V,ders dan,सिखाना
1466,aufziehen::V,mesinkirin,पालना
1467,leiten::V,rêberî kirin,संचालन करना
1468,antreiben::V,bezandin,हड़बड़ाना
1469,lassen::V,berdan,-आना
1470,lassen::V,berdan,कराना
1471,lassen::V,hiştin,-आना
1472,lassen::V,hiştin,कराना
1473,einladen::V,dawet kirin,बुलाना
1474,vereinigen::V,bi yek kirin,मिलाना
1475,vereinigen::V,bi yek kirin,संयुक्त करना
1476,besuchen::V,mêvan bûn,मिलना से
1477,besuchen::V,mêvan bûn,मिलने जाना से
1478,treffen::V,rast hatin,मिलना
1479,sich versammeln::V,li hev çivîn,इकट्ठा होना
1480,spielen::V,listin,खेलना
1481,singen::V,stran,गाना
1482,tanzen::V,reqisîn,नाचना
1483,sich trennen::V,hew berdan,अलग होना
1484,verlassen::V,tanê hişt,छोड़ना
1485,verlassen::V,bêkes,छोड़ना
1486,retten::V,rihakirin,बचाना
1487,bewachen::V,raçavkirin,आँख रखना पर
1488,schützen::V,hemet kirin,रक्षा करना
1489,verteidigen::V,paraztin,रक्षा करना
1490,sich schlagen::V,li hev bezîn,हाथापाई करना
1491,schießen::V,agir kirin,गोली मारना
1492,siegen::V,biser ketin,जीतना
1493,siegen::V,biser ketin,विजय पाना
1494,ärgern::V,xeyirandin,चिढ़ाना
1495,schlagen::V,lêdan,मारना
1496,schlagen::V,lêxistin,मारना
1497,treten::V,têlekirin,ठोकर मारना
1498,stechen::V,têrekirin,भेदना
1499,stechen::V,têrekirin,भोंकना
1500,stoßen::V,lêketin,धक्का देना
1501,stoßen::V,lêketin,झटका देना
1502,stehlen::V,dizîn,चोरी करना
1503,stehlen::V,dizî birin,चोरी करना
1504,stören::V,aciz kirin,बुरा लगना
1505,belästigen::V,li tela yeki ketin,तंग करना
1506,verbergen::V,veşartin,लुकाना
1507,verbergen::V,kemîndanîn,लुकाना
1508,täuschen::V,xapandin,धोखा देना
1509,täuschen::V,lê zexeli kirin,धोखा देना
1510,betrügen::V,xapandin,धोखा देना
1511,töten::V,kûştin,मारना
1512,töten::V,kûştin,मार डालना
1513,wohnen::V,rûniştin,रहना
1514,arbeiten::V,kar kirin,काम करना
1515,arbeiten::V,şêxulin,काम करना
1516,sammeln::V,komkirin,जमा करना
1517,pflücken::V,çinîn,चुनना
1518,pflücken::V,çinîn,तोड़ना
1519,jagen::V,nêçîr kirin,आखेट करना
1520,jagen::V,nêçîr kirin,शिकार करना
1521,fischen::V,masî girtin,मछली पकड़ना
1522,fassen::V,pê girtin,पकड़ना
1523,fassen::V,sêm kirin,पकड़ना
1524,hüten::V,hei jê man,चराना
1525,treiben::V,bêherandin,हाँकना
1526,anbinden::V,tewilandin,बाँधना
1527,füttern::V,xwarine dan lê,खिलाना
1528,melken::V,dotin,दुहना
1529,hacken::V,kolandin,काटना
1530,gießen::V,av dan,सींचना
1531,reifen::V,kemilîn,पकना
1532,zubereiten::V,çe kirin,पकाना
1533,kochen::V,xwarin çe kirin,पकाना
1534,kochen::V,xwarin çe kirin,राँधना
1535,kochen::V,kelandin,पकाना
1536,kochen::V,kelandin,राँधना
1537,backen::V,pijandin,पकाना
1538,braten::V,qelandin,तलना
1539,braten::V,qelandin,भूनना
1540,braten::V,sor kirin,तलना
1541,braten::V,sor kirin,भूनना
1542,umrühren::V,têvdan,फेंटना
1543,stricken::V,hûnan,बुनना
1544,nähen::V,kêl kirin,सीना
1545,färben::V,boyax kirin,रँगना
1546,reinigen::V,paqijkirin,साफ़ करना
1547,reinigen::V,paqijkirin,शुद्ध करना
1548,waschen::V,şuştin,धोना
1549,abwischen::V,pakîj kirin,पोंछ्ना
1550,spülen::V,şuştin,माँजना
1551,spülen::V,şuştin,खँगालना
1552,fegen::V,maliştin,बुहारना
1553,kehren::V,maliştin,झाड़ना
1554,baden::V,serîşûştin,स्नान करना
1555,sich waschen::V,serîşûştin,नहाना
1556,sich waschen::V,serîşûştin,हाथ-मुँह धोना
1557,ausziehen::V,jê kirin,उतारना
1558,anziehen::V,pê kirin,पहनना
1559,sich anziehen::V,xwe kirin,कपड़े पहनना
1560,kämmen::V,şeh kirin,कंघी करना
1561,schmücken::V,xemilandin,सजाना
1562,schmücken::V,xemilandin,सँवारना
1563,sagen::V,gotin,कहना
1564,sagen::V,gotin,बताना
1565,sagen::V,peyivîn,कहना
1566,sagen::V,peyivîn,बताना
1567,sprechen::V,peyivîn,बोलना
1568,reden::V,axaftin,बोलना
1569,reden::V,axaftin,बात करना
1570,sich unterhalten::V,hev biştaxilin,बात करना
1571,sich unterhalten::V,hev biştaxilin,बातचीत करना
1572,fragen::V,pirsîn,पूछ्ना
1573,fragen::V,pirsîn,प्रश्न करना
1574,fragen::V,pirs kirin,पूछ्ना
1575,fragen::V,pirs kirin,प्रश्न करना
1576,bitten::V,tika kirin,माँगना से
1577,erzählen::V,behs kirin,बताना
1578,mitteilen::V,vegotin,ख़बर देना
1579,mitteilen::V,vegotin,सूचना देना
1580,nennen::V,bi nav kirin,नाम देना
1581,rufen::V,bakirin,बुलाना
1582,prahlen::V,pesnê xwe dan,शेख़ी बघारना
1583,übersetzen::V,qulibandin,अनुवाद करना
1584,übersetzen::V,derbas kirin,अनुवाद करना
1585,denken::V,fikirîn,सोचना
1586,glauben::V,bawer bûn,विश्वास करना
1587,bemerken::V,bala xwe dan,ध्यान देना पर
1588,bemerken::V,çac lê ketin,ध्यान देना पर
1589,erkennen::V,pêhesîn,पहचानना
1590,begreifen::V,fêmkirin,समझना
1591,verstehen::V,fêmkirin,सुनना
1592,lernen::V,halmandin,पढ़ना
1593,lernen::V,fêrbun,पढ़ना
1594,wissen::V,zanîn,जानना
1595,wissen::V,zanîn,मालूम होना
1596,sich erinnern an::V,bir bûn,याद करना
1597,vergessen::V,ji bir kirin,भूलना
1598,vergessen::V,ji bir kirin,बिसारना
1599,messen::V,pê kanîn,नापना
1600,zählen::V,hejmardin,गिनना
1601,rechnen::V,hesibandin,गणना करना
1602,rechnen::V,hesibandin,हिसाब करना
1603,lesen::V,xwendin,पढ़ना
1604,malen::V,rengandin,कींचना
1605,malen::V,boyax kirin,कींचना
1606,zeichnen::V,işaret kirin,चित्र कींचना
1607,schreiben::V,nivîsandin,लिखना
1608,besitzen::V,hebûn,मालिक होना
1609,besitzen::V,hebûn,स्वामी होना
1610,kaufen::V,kirîn,ख़रीदना
1611,verkaufen::V,firotin,बेचना
1612,bezahlen::V,pere dan,चुकाना
1613,bezahlen::V,pere dan,अदा करना
1614,zahlen::V,pere dan,अदा करना
1615,zahlen::V,dayin,अदा करना
1616,beherrschen::V,zebt kirin,शासन करना पर
1617,beherrschen::V,hukim kirin,शासन करना पर
1618,ertragen::V,bihêzkirin,सहना
