,Concept_ID,hi,ja
1505,zubereiten::V,पकाना,調理する
1506,kochen::V,पकाना,煮る
1507,kochen::V,राँधना,煮る
1508,backen::V,पकाना,焼く
1509,braten::V,तलना,焼く
1510,braten::V,तलना,炒める
1511,braten::V,भूनना,焼く
1512,braten::V,भूनना,炒める
1513,umrühren::V,फेंटना,混ぜる
1514,stricken::V,बुनना,編む
1515,nähen::V,सीना,縫う
1516,färben::V,रँगना,染める
1517,reinigen::V,साफ़ करना,掃除する
1518,reinigen::V,शुद्ध करना,掃除する
1519,waschen::V,धोना,洗う
1520,waschen::V,धोना,洗濯する
1521,abwischen::V,पोंछ्ना,拭く
1522,spülen::V,माँजना,洗う
1523,spülen::V,माँजना,すすぐ
1524,spülen::V,खँगालना,洗う
1525,spülen::V,खँगालना,すすぐ
1526,fegen::V,बुहारना,掃除する
1527,kehren::V,झाड़ना,掃く
1528,baden::V,स्नान करना,入浴する
1529,sich waschen::V,नहाना,洗う
1530,sich waschen::V,हाथ-मुँह धोना,洗う
1531,ausziehen::V,उतारना,脱ぐ
1532,anziehen::V,पहनना,着る
1533,sich anziehen::V,कपड़े पहनना,着る
1534,kämmen::V,कंघी करना,梳く
1535,schmücken::V,सजाना,飾る
1536,schmücken::V,सँवारना,飾る
1537,sagen::V,कहना,言う
1538,sagen::V,बताना,言う
1539,sprechen::V,बोलना,話す
1540,reden::V,बोलना,話す
1541,reden::V,बात करना,話す
1542,sich unterhalten::V,बात करना,話をする
1543,sich unterhalten::V,बातचीत करना,話をする
1544,fragen::V,पूछ्ना,聞く
1545,fragen::V,प्रश्न करना,聞く
1546,bitten::V,माँगना से,頼む
1547,bitten::V,माँगना से,お願いする
1548,erzählen::V,बताना,物語る
1549,mitteilen::V,ख़बर देना,伝える
1550,mitteilen::V,सूचना देना,伝える
1551,nennen::V,नाम देना,名づける
1552,rufen::V,बुलाना,呼ぶ
1553,prahlen::V,शेख़ी बघारना,自慢する
1554,übersetzen::V,अनुवाद करना,訳す
1555,denken::V,सोचना,考える
1556,glauben::V,विश्वास करना,信じる
1557,bemerken::V,ध्यान देना पर,気が付く
1558,erkennen::V,पहचानना,認識する
1559,begreifen::V,समझना,分かる
1560,verstehen::V,सुनना,聞き取る
1561,lernen::V,पढ़ना,学ぶ
1562,lernen::V,पढ़ना,勉強する
1563,wissen::V,जानना,知っている
1564,wissen::V,मालूम होना,知っている
1565,sich erinnern an::V,याद करना,思い出す
1566,vergessen::V,भूलना,忘れる
1567,vergessen::V,बिसारना,忘れる
1568,messen::V,नापना,計る
1569,messen::V,नापना,測定する
1570,zählen::V,गिनना,数える
1571,rechnen::V,गणना करना,計算する
1572,rechnen::V,हिसाब करना,計算する
1573,lesen::V,पढ़ना,読む
1574,malen::V,कींचना,描く
1575,zeichnen::V,चित्र कींचना,写生する
1576,schreiben::V,लिखना,書く
1577,besitzen::V,मालिक होना,所持する
1578,besitzen::V,स्वामी होना,所持する
1579,kaufen::V,ख़रीदना,買う
1580,verkaufen::V,बेचना,売る
1581,bezahlen::V,चुकाना,払う
1582,bezahlen::V,अदा करना,払う
1583,zahlen::V,अदा करना,支払う
1584,beherrschen::V,शासन करना पर,支配する
1585,ertragen::V,सहना,耐える
