,Concept_ID,vep,lv
1575,niemals::ADV,ei nikonz,nemūžam
1576,hier::ADV,täs,со
1577,hier::ADV,täs,тонӧ
1578,hier::ADV,täs,te
1579,hier::ADV,täs,šeit
1580,hier::ADV,tägä,со
1581,hier::ADV,tägä,тонӧ
1582,hier::ADV,tägä,te
1583,hier::ADV,tägä,šeit
1584,hierhin::ADV,tänna,татчӧ
1585,hierhin::ADV,tänna,талань
1586,hierhin::ADV,tänna,šurp
1587,hierhin::ADV,tänna,uz šejieni
1588,von hier::ADV,täspäi,тасянь
1589,von hier::ADV,täspäi,no šejienes
1590,von hier::ADV,sid'päi,тасянь
1591,von hier::ADV,sid'päi,no šejienes
1592,dort::ADV,sigä,сэні
1593,dort::ADV,sigä,tur
1594,dorthin::ADV,sinna,сэтчӧ
1595,dorthin::ADV,sinna,turp
1596,dorthin::ADV,sinna,uz turieni
1597,dorthin::ADV,nakkale,сэтчӧ
1598,dorthin::ADV,nakkale,turp
1599,dorthin::ADV,nakkale,uz turieni
1600,geradeaus::ADV,kohtha,веськыда
1601,geradeaus::ADV,kohtha,taisni uz priekšu
1602,vorwärts::ADV,edehe,водзӧ
1603,vorwärts::ADV,edehe,uz priekšu
1604,rückwärts::ADV,sel'gin,бӧрӧ
1605,rückwärts::ADV,sel'gin,atmuguriski
1606,zurück::ADV,tagaze,бӧр
1607,zurück::ADV,tagaze,atpakāļ
1608,unten::ADV,alahan,улын
1609,unten::ADV,alahan,уліын
1610,unten::ADV,alahan,lejā
1611,unten::ADV,alahan,apakšā
1612,hinab::ADV,alaz,улӧ
1613,hinab::ADV,alaz,увлан
1614,hinab::ADV,alaz,uz leju
1615,hinab::ADV,alahaks,улӧ
1616,hinab::ADV,alahaks,увлан
1617,hinab::ADV,alahaks,uz leju
1618,oben::ADV,ülähän,вылын
1619,oben::ADV,ülähän,выліын
1620,oben::ADV,ülähän,virsū
1621,hinauf::ADV,ülez,выліӧ
1622,hinauf::ADV,ülez,augšā
1623,hinauf::ADV,ülez,uz augšu
1624,hinauf::ADV,ülähäks,выліӧ
1625,hinauf::ADV,ülähäks,augšā
1626,hinauf::ADV,ülähäks,uz augšu
1627,überall::ADV,kaikjal,быдлаын
1628,überall::ADV,kaikjal,visur
1629,nicht::ADV,ei,oз
1630,nicht::ADV,ei,ne
1631,ein wenig::ADV,vähän,неуна
1632,ein wenig::ADV,vähän,drusku
1633,kaum::ADV,habi,мырдэм
1634,kaum::ADV,habi,diezin vai
1635,sehr::ADV,lujas,зэв
1636,sehr::ADV,lujas,ļoti
1637,sehr::ADV,lujas,gaužām
1638,so::ADV,muga,тадз
1639,so::ADV,muga,сідз
1640,so::ADV,muga,tā
1641,so::ADV,muga,tik
1642,so::ADV,ninga,тадз
1643,so::ADV,ninga,сідз
1644,so::ADV,ninga,tā
1645,so::ADV,ninga,tik
1646,noch::ADV,völ,на
1647,noch::ADV,völ,нӧшта
1648,noch::ADV,völ,vēl
1649,nur::ADV,järg,куш
1650,nur::ADV,järg,сӧмын
1651,nur::ADV,järg,vien
1652,nur::ADV,järg,tikai
1653,nur::ADV,vaiše,куш
1654,nur::ADV,vaiše,сӧмын
1655,nur::ADV,vaiše,vien
1656,nur::ADV,vaiše,tikai
1657,schon::ADV,jo,нин
1658,schon::ADV,jo,jau
1659,wieder::ADV,möst,бара
1660,wieder::ADV,möst,atkal
1661,vergebens::ADV,uhtei,весьшӧрӧ
1662,vergebens::ADV,uhtei,velti
1663,vor::PRP,edes,водзын
1664,vor::PRP,edes,priekš
1665,hinter::PRP,taga,бӧрнын
1666,hinter::PRP,taga,aiz
1667,unter::PRP,al,улын
1668,unter::PRP,al,zem
1669,durch::PRP,läbi,пыр
1670,durch::PRP,läbi,пырыс
1671,durch::PRP,läbi,caur
1672,durch::PRP,läbi,cauri
1673,durch::PRP,kal't,пыр
1674,durch::PRP,kal't,пырыс
1675,durch::PRP,kal't,caur
1676,durch::PRP,kal't,cauri
1677,neben::PRP,rindal,бердын
1678,neben::PRP,rindal,līdzās
1679,zwischen::PRP,keskes,костын
1680,zwischen::PRP,keskes,starp
1681,wegen::PRP,tagut,вӧсна
1682,wegen::PRP,tagut,pēc
1683,dies::PRN,nece,тайӧ
1684,dies::PRN,nece,šis
1685,das::PRN,se,ciйö
1686,das::PRN,se,tas
1687,alles::PRN,kaik,став
1688,alles::PRN,kaik,viss
1689,ich::PRN,minä,ме
1690,ich::PRN,minä,es
1691,du::PRN,sinä,тэ
1692,du::PRN,sinä,tu
1693,er::PRN,hän,сійӧ
1694,er::PRN,hän,viņš
1695,wir::PRN,mö,ми
1696,wir::PRN,mö,mēs
1697,ihr::PRN,tö,тi
1698,ihr::PRN,tö,jūs
1699,sie::PRN,hö,найö
1700,sie::PRN,hö,viņi
1701,sie::PRN,hö,viņas
1702,was::FPRN,mi,мый
1703,was::FPRN,mi,kas
1704,wer::FPRN,ken,код
1705,wer::FPRN,ken,kas
1706,wo::FADV,kus,кыті
1707,wo::FADV,kus,kur
1708,wohin::FADV,kuna,кытчӧ
1709,wohin::FADV,kuna,kurp
1710,wohin::FADV,kuna,uz kurieni
1711,wie::FADV,kut,кыдзи
1712,wie::FADV,kut,kā
1713,wie::FADV,mit',кыдзи
1714,wie::FADV,mit',kā
1715,warum::FADV,mikš,мыйла
1716,warum::FADV,mikš,kāpēc
1717,wieviel::FNUM,äjak,кымын
1718,wieviel::FNUM,äjak,cik
1719,wieviel::FNUM,kuverz',кымын
1720,wieviel::FNUM,kuverz',cik
1721,eins::NUM,üks',ӧтик
1722,eins::NUM,üks',viens
1723,zwei::NUM,kaks',кык
1724,zwei::NUM,kaks',divi
1725,drei::NUM,koume,куим
1726,drei::NUM,koume,trīs
1727,vier::NUM,nel'l',нель
1728,vier::NUM,nel'l',četri
1729,fünf::NUM,viž,вит
1730,fünf::NUM,viž,pieci
1731,sechs::NUM,kuz',квайт
1732,sechs::NUM,kuz',seši
1733,sieben::NUM,seičeme,сизим
1734,sieben::NUM,seičeme,septiņi
1735,acht::NUM,kahesa,кӧкъямыс
1736,acht::NUM,kahesa,astoņi
1737,neun::NUM,ühesa,ӧкмыс
1738,neun::NUM,ühesa,deviņi
1739,zehn::NUM,kümne,дас
1740,zehn::NUM,kümne,desmit
1741,elf::NUM,üks'toštkümne,дас ӧтик
1742,elf::NUM,üks'toštkümne,vienpadsmit
1743,zwölf::NUM,kaks'toštkümne,дас кык
1744,zwölf::NUM,kaks'toštkümne,divpadsmit
1745,zwanzig::NUM,kaks'kümne,кызь
1746,zwanzig::NUM,kaks'kümne,divdesmit
1747,dreißig::NUM,koumekümne,комын
1748,dreißig::NUM,koumekümne,trīsdesmit
1749,vierzig::NUM,nel'l'kümne,нелямын
1750,vierzig::NUM,nel'l'kümne,četrdesmit
1751,fünfzig::NUM,vižkümne,ветымын
1752,fünfzig::NUM,vižkümne,piecdesmit
1753,sechzig::NUM,kuz'kümne,квайтымын
1754,sechzig::NUM,kuz'kümne,sešdesmit
1755,siebzig::NUM,seičemekümne,сизимдас
1756,siebzig::NUM,seičemekümne,septiņdesmit
1757,achtzig::NUM,kahesakümne,кӧкъямысдас
1758,achtzig::NUM,kahesakümne,astoņdesmit
1759,neunzig::NUM,ühesakümne,ӧкмысдас
1760,neunzig::NUM,ühesakümne,deviņdesmit
1761,hundert::NUM,sada,сё
1762,hundert::NUM,sada,simt
1763,tausend::NUM,tuha,сюрс
1764,tausend::NUM,tuha,tūkstoš
1765,und::CNJ,i,и
1766,und::CNJ,i,un
1767,und::CNJ,da,и
1768,und::CNJ,da,un
1769,oder::CNJ,vai,либӧ
1770,oder::CNJ,vai,jeb
1771,stehen::V,seišta,сулавны
1772,stehen::V,seišta,stāvēt
1773,sitzen::V,ištta,пукавны
1774,sitzen::V,ištta,sēdēt
1775,liegen::V,venuda,куйлыны
1776,liegen::V,venuda,gulēt
1777,hängen::V,ripta,ӧшавны
1778,hängen::V,ripta,karāties
1779,werden::V,lindä,лоны
1780,werden::V,lindä,tapt
1781,werden::V,tehtas,лоны
1782,werden::V,tehtas,tapt
1783,passieren::V,ozaitas,лоны
1784,passieren::V,ozaitas,notikt
1785,beginnen::V,augotadas,кутчысьны
1786,beginnen::V,augotadas,кутны
1787,beginnen::V,augotadas,sākties
1788,enden::V,loptas,помасьны
1789,enden::V,loptas,beigties
1790,wechseln::V,vajehtadas,вежсьыны
1791,wechseln::V,vajehtadas,mainīties
1792,aufgehen[Sonne]::V,nousta,петны
1793,aufgehen[Sonne]::V,nousta,lēkt
1794,aufgehen[Sonne]::V,nousta,uzlēkt
1795,untergehen[Sonne]::V,lasktas,пуксьыны
1796,untergehen[Sonne]::V,lasktas,noiet
1797,untergehen[Sonne]::V,lasktas,rietēt
1798,scheinen[Sonne]::V,paštta,югъявны
1799,scheinen[Sonne]::V,paštta,югвидзны
1800,scheinen[Sonne]::V,paštta,spīdēt
1801,donnern::V,juraita,гымавны
1802,donnern::V,juraita,dārdēt
1803,wehen::V,dölta,пӧльтны
1804,wehen::V,dölta,pūst
1805,wehen::V,puhuda,пӧльтны
1806,wehen::V,puhuda,pūst
1807,strömen::V,valadas,киссьыны
1808,strömen::V,valadas,līt
1809,strömen::V,valadas,plūst
1810,fließen::V,valuda,визувтны
1811,fließen::V,valuda,tecēt
1812,sich drehen::V,punotas,бергавны
1813,sich drehen::V,punotas,grozīties
1814,schwanken::V,čibuda,легны
1815,schwanken::V,čibuda,лайкъявны
1816,schwanken::V,čibuda,līgoties
1817,schwanken::V,čibuda,grīļoties
1818,schwingen::V,čibuda,лайкъявны
1819,schwingen::V,čibuda,люллявны
1820,schwingen::V,čibuda,vēzēties
1821,fallen::V,langeta,усьны
1822,fallen::V,langeta,krist
1823,brennen::V,pallada,сотчыны
1824,brennen::V,pallada,degt
1825,rauchen::V,savustada,тшынӧдны
1826,rauchen::V,savustada,dūmot
1827,regnen::V,vihmda,зэрны
1828,regnen::V,vihmda,līt
1829,gefrieren::V,jäduda,кынмыны
1830,gefrieren::V,jäduda,sasalt
1831,gefrieren::V,kül'mdä,кынмыны
1832,gefrieren::V,kül'mdä,sasalt
1833,tauen::V,sulada,сывны
1834,tauen::V,sulada,kust
1835,schmelzen::V,sulada,сывны
1836,schmelzen::V,sulada,kust
1837,schmelzen::V,sulada,nokust
1838,trocknen::V,kuida,косьмыны
1839,trocknen::V,kuida,žūt
1840,trocknen::V,kuida,kaltēties
1841,trocknen::V,kuivehtuda,косьмыны
1842,trocknen::V,kuivehtuda,žūt
1843,trocknen::V,kuivehtuda,kaltēties
1844,sieden::V,kehuda,пуны
1845,sieden::V,kehuda,virt
1846,sieden::V,kehuda,vārīties
1847,faulen::V,hapata,сісьмыны
1848,faulen::V,hapata,pūt
1849,faulen::V,hapata,trudēt
1850,faulen::V,traudäs,сісьмыны
1851,faulen::V,traudäs,pūt
1852,faulen::V,traudäs,trudēt
1853,verfaulen::V,hapata,сісьмыны
1854,verfaulen::V,hapata,sapūt
1855,verfaulen::V,hapata,satrūdēt
1856,reißen::V,rebita,орны
1857,reißen::V,rebita,plīst
1858,reißen::V,rebita,satrūkt
1859,versinken::V,upota,вӧйны
1860,versinken::V,upota,grimt
1861,versinken::V,upota,nogrimt
1862,vergehen::V,mända,кольны
1863,vergehen::V,mända,ордйыны
1864,vergehen::V,mända,paiet
1865,erscheinen::V,ozutadas,петкӧдчыны
1866,erscheinen::V,ozutadas,parādīties
1867,verschwinden::V,hajeta,бырны
1868,verschwinden::V,hajeta,nozust
1869,sinken::V,väheta,вӧйны
1870,sinken::V,väheta,kristies
1871,sinken::V,lasktas,вӧйны
1872,sinken::V,lasktas,kristies
1873,abnehmen::V,peneta,чинны
1874,abnehmen::V,peneta,noplakt
1875,abnehmen::V,peneta,mazināties
1876,zunehmen::V,ližaduda,содны
1877,zunehmen::V,ližaduda,ыдждыны
1878,zunehmen::V,ližaduda,pieaugt
1879,zunehmen::V,ližaduda,pieņemties
1880,steigen::V,nousta,лыбны
1881,steigen::V,nousta,kāpt
1882,wachsen::V,kazda,быдмыны
1883,wachsen::V,kazda,augt
1884,glänzen::V,loštta,югъявны
1885,glänzen::V,loštta,дзирдавны
1886,glänzen::V,loštta,zaigot
1887,glänzen::V,loštta,laistīties
1888,funkeln::V,hoštta,югъявны
1889,funkeln::V,hoštta,дзирдавны
1890,funkeln::V,hoštta,mirdzēt
1891,funkeln::V,hoštta,dzirkstēt
1892,lärmen::V,robaita,жувгыны
1893,lärmen::V,robaita,ыугыны
1894,lärmen::V,robaita,шумитны
1895,lärmen::V,robaita,ālēties
1896,lärmen::V,robaita,trokšņot
1897,läuten::V,judaita,жургыны
1898,läuten::V,judaita,zvanīt
1899,klingeln::V,kelotada,звӧнитны
1900,klingeln::V,kelotada,zvanīt
1901,klirren::V,biraita,гольскöдчыны
1902,klirren::V,biraita,tinkšķēt
1903,klirren::V,biraita,džinkstēt
1904,brausen::V,bruncta,буавны
1905,brausen::V,bruncta,krākt
1906,brausen::V,bruncta,brāzmot
1907,rauschen::V,šobaita,кышакывны
1908,rauschen::V,šobaita,šalkt
1909,klingen::V,heläita,шыавны
1910,klingen::V,heläita,юргыны
1911,klingen::V,heläita,skanēt
1912,klingen::V,heläita,izklausīties
1913,bellen::V,nutta,увтны
1914,bellen::V,nutta,riet
1915,heulen::V,ulaita,омлявны
1916,heulen::V,ulaita,вурзавны
1917,heulen::V,ulaita,kaukt
1918,heulen::V,ulaita,gaudot
1919,blasen::V,puhuda,пӧльтны
1920,blasen::V,puhuda,pūst
1921,pfeifen::V,pistta,шутьлявны
1922,pfeifen::V,pistta,svilpt
1923,pfeifen::V,pistta,svilpot
1924,pfeifen::V,vihelta,шутьлявны
1925,pfeifen::V,vihelta,svilpt
1926,pfeifen::V,vihelta,svilpot
1927,schreien::V,kirkta,горзыны
1928,schreien::V,kirkta,brēkt
1929,schreien::V,kirkta,kliegt
1930,schreien::V,kidastada,горзыны
1931,schreien::V,kidastada,brēkt
1932,schreien::V,kidastada,kliegt
1933,stöhnen::V,ohkta,ымзыны
1934,stöhnen::V,ohkta,vaidēt
1935,stöhnen::V,voivotada,ымзыны
1936,stöhnen::V,voivotada,vaidēt
1937,zittern::V,säraita,тіравны
1938,zittern::V,säraita,drebēt
1939,leben::V,eläda,овны
1940,leben::V,eläda,dzīvot
1941,geboren werden::V,sünduda,чужны
1942,geboren werden::V,sünduda,dzimt
1943,atmen::V,henktä,кашкыны
1944,atmen::V,henktä,пошиктыны
1945,atmen::V,henktä,elpot
1946,trinken::V,joda,юны
1947,trinken::V,joda,dzert
1948,essen::V,söda,сёйны
1949,essen::V,söda,ēst
1950,schlucken::V,lainata,ньылавны
1951,schlucken::V,lainata,rīt
1952,müde werden::V,väzuda,мудзны
1953,müde werden::V,väzuda,nokust
1954,müde werden::V,šuštuda,мудзны
1955,müde werden::V,šuštuda,nokust
1956,einschlafen::V,uinota,ланьтны
1957,einschlafen::V,uinota,унмовсьны
1958,einschlafen::V,uinota,iemigt
1959,einschlafen::V,uinota,aizmigt
1960,schlafen::V,magata,узьны
1961,schlafen::V,magata,gulēt
1962,schlafen::V,nukkuda,узьны
1963,schlafen::V,nukkuda,gulēt
1964,aufwachen::V,heraštuda,садьмыны
1965,aufwachen::V,heraštuda,mosties
1966,aufstehen::V,nousta,чеччыны
1967,aufstehen::V,nousta,celties
1968,sich erholen::V,lebaitas,шойччыны
1969,sich erholen::V,lebaitas,atžirgt
1970,sich erholen::V,lebaitas,atpūsties
1971,krank werden::V,läžegata,висьмыны
1972,krank werden::V,läžegata,sasirgt
1973,krank sein::V,läžuda,висьны
1974,krank sein::V,läžuda,slimot
1975,schmerzen::V,kibištada,висьны
1976,schmerzen::V,kibištada,sāpēt
1977,schmerzen::V,kibištada,smelgt
1978,husten::V,rügda,кызны
1979,husten::V,rügda,klepot
1980,genesen::V,tervehtuda,бурдны
1981,genesen::V,tervehtuda,veseļoties
1982,sterben::V,kolda,кувны
1983,sterben::V,kolda,mirt
1984,sterben::V,kolda,nomirt
1985,umkommen::V,kolda,кувны
1986,umkommen::V,kolda,apsprāgt
1987,umkommen::V,kolda,aiziet bojā
1988,sich bewegen::V,likkuda,вӧрзьыны
1989,sich bewegen::V,likkuda,virzīties
1990,sich rühren::V,likahtada,вӧрны
1991,sich rühren::V,likahtada,вӧрӧдчыны
1992,sich rühren::V,likahtada,sagrozīties
1993,sich rühren::V,kubahtada,вӧрны
1994,sich rühren::V,kubahtada,вӧрӧдчыны
1995,sich rühren::V,kubahtada,sagrozīties
1996,sich erheben::V,nousta,сувтны
1997,sich erheben::V,nousta,piecelties
1998,sich setzen::V,išttas,пуксьыны
1999,sich setzen::V,išttas,sēsties
2000,hinfallen::V,langeta,усьны
2001,hinfallen::V,langeta,sabirt
2002,hinfallen::V,langeta,pakrist
2003,laufen::V,kävuda,мyнны
2004,laufen::V,kävuda,iet
2005,laufen::V,kävuda,skraidīt
2006,schreiten::V,astta,восьлавны
2007,schreiten::V,astta,soļot
2008,schreiten::V,haškta,восьлавны
2009,schreiten::V,haškta,soļot
2010,spazierengehen::V,kävelta,гуляйтны
2011,spazierengehen::V,kävelta,staigāt
2012,spazierengehen::V,kävelta,pastaigāties
2013,eilen::V,kiruhtada,тэрмасьны
2014,eilen::V,kiruhtada,traukt
2015,sich beeilen::V,kiruhtada,тэрмасьны
2016,sich beeilen::V,kiruhtada,steigties
2017,sich beeilen::V,kiruhtada,pasteigties
2018,sausen::V,fun'urta,тӧвзьыны
2019,sausen::V,fun'urta,drāzt
2020,sausen::V,fun'urta,brāzties
2021,rennen::V,joksta,котӧртны
2022,rennen::V,joksta,skriet
2023,springen::V,hüptä,чеччавны
2024,springen::V,hüptä,lēkt
2025,klettern::V,libuda,кышасьны
2026,klettern::V,libuda,кавшасьны
2027,klettern::V,libuda,kāpt
2028,klettern::V,libuda,rāpties
2029,schaukeln::V,čibuda,гычасьны
2030,schaukeln::V,čibuda,šūpoties
2031,schaukeln::V,čibuda,zvalstīties
2032,kriechen::V,ličtas,кыссьыны
2033,kriechen::V,ličtas,līst
2034,kriechen::V,ličtas,rāpot
2035,schwimmen::V,ujuda,уявны
2036,schwimmen::V,ujuda,peldēt
2037,tauchen::V,čukautas,сунавны
2038,tauchen::V,čukautas,gremdēties
2039,rudern::V,souta,пелысасьны
2040,rudern::V,souta,airēt
2041,rudern::V,souta,irties
2042,fahren::V,ajada,мунны
2043,fahren::V,ajada,braukt
2044,fahren::V,ajelda,мунны
2045,fahren::V,ajelda,braukt
2046,fliegen::V,leta,лэбны
2047,fliegen::V,leta,lidot
2048,fliegen::V,leta,laisties
2049,gehen::V,mända,мyнны
2050,gehen::V,mända,iet
2051,gehen::V,kävuda,мyнны
2052,gehen::V,kävuda,iet
2053,weggehen::V,päzda,мунавны
2054,weggehen::V,päzda,aiziet
2055,weggehen::V,lähtta,мунавны
2056,weggehen::V,lähtta,aiziet
2057,abfahren::V,tönduda,мӧдӧдчыны
2058,abfahren::V,tönduda,atiet
2059,abfahren::V,tönduda,aizbraukt
2060,anhalten::V,seižutadas,джӧмдыны
2061,anhalten::V,seižutadas,apstāties
2062,hineingehen::V,mända südäimehe,пырны
2063,hineingehen::V,mända südäimehe,ieiet
2064,eintreten::V,tulda,пырны
2065,eintreten::V,tulda,ienākt
2066,kommen::V,tulda,воны
2067,kommen::V,tulda,локны
2068,kommen::V,tulda,nākt
2069,ankommen::V,tulda,воны
2070,ankommen::V,tulda,локны
2071,ankommen::V,tulda,nonākt
2072,ankommen::V,tulda,ierasties
2073,zurückkommen::V,pörtas,косны
2074,zurückkommen::V,pörtas,бергӧдчыны
2075,zurückkommen::V,pörtas,atgriezties
2076,bleiben::V,jäda,кольны
2077,bleiben::V,jäda,palikt
2078,warten::V,varastada,виччысьны
2079,warten::V,varastada,gaidīt
2080,erwarten::V,varastada,виччысьны
2081,erwarten::V,varastada,sagaidīt
2082,suchen::V,ectä,корсьны
2083,suchen::V,ectä,meklēt
2084,finden::V,löuta,казявны
2085,finden::V,löuta,rast
2086,finden::V,löuta,atrast
2087,versuchen::V,ladida,заводитчывны
2088,versuchen::V,ladida,mēģināt
2089,versuchen::V,rohkaita,заводитчывны
2090,versuchen::V,rohkaita,mēģināt
2091,vorbereiten::V,vaumita,дасьтыны
2092,vorbereiten::V,vaumita,gatavot
2093,vorbereiten::V,vaumita,sagatavot
2094,lieben::V,armastada,радейтны
2095,lieben::V,armastada,mīlēt
2096,mögen::V,navedida,радейтны
2097,mögen::V,navedida,gribēties
2098,lachen::V,nagrda,серавны
2099,lachen::V,nagrda,серавлыны
2100,lachen::V,nagrda,smiet
2101,lachen::V,nagrda,smieties
2102,rühren::V,likutada,нормӧдны
2103,rühren::V,likutada,aizgrābt
2104,weinen::V,itkta,бӧрдны
2105,weinen::V,itkta,raudāt
2106,schimpfen::V,laidas,видчыны
2107,schimpfen::V,laidas,rāties
2108,schimpfen::V,laidas,lamāties
2109,schimpfen::V,pačatada,видчыны
2110,schimpfen::V,pačatada,rāties
2111,schimpfen::V,pačatada,lamāties
2112,sich ärgern::V,rändüda,скӧравны
2113,sich ärgern::V,rändüda,īgt
2114,sich ärgern::V,rändüda,pukoties
2115,sich ärgern::V,rändüda,dusmoties
2116,sich fürchten::V,varaita,повны
2117,sich fürchten::V,varaita,bīties
2118,sich fürchten::V,varaita,baidīties
2119,fürchten::V,varaita,повны
2120,fürchten::V,varaita,baidīties no
2121,fliehen::V,pageta,пышйыны
2122,fliehen::V,pageta,bēgt
2123,flüchten::V,pageta,пышйыны
2124,flüchten::V,pageta,aizbēgt
2125,flüchten::V,joksta,пышйыны
2126,flüchten::V,joksta,aizbēgt
2127,sehen::V,nähta,аддзыны
2128,sehen::V,nähta,redzēt
2129,anschauen::V,kacta,видзӧдны
2130,anschauen::V,kacta,paraudzīties
2131,ansehen::V,kacta,видзӧдны
2132,ansehen::V,kacta,aplūkot
2133,hören::V,kulda,кывны
2134,hören::V,kulda,dzirdēt
2135,zuhören::V,kundeltas,кывзыны
2136,zuhören::V,kundeltas,klausīties
2137,probieren::V,mujada,видлыны
2138,probieren::V,mujada,nogaršot
2139,riechen::V,rižada,чушкыны
2140,riechen::V,rižada,ost
2141,riechen::V,rižada,ostīt
2142,fühlen::V,mujada,вежӧртны
2143,fühlen::V,mujada,гӧгӧрвоны
2144,fühlen::V,mujada,just
2145,fühlen::V,mujada,izjust
2146,scheinen::V,näguda,кажитчыны
2147,scheinen::V,näguda,šķist
2148,scheinen::V,näguda,likties
2149,zu sehen sein::V,näguda,тыдавны
2150,zu sehen sein::V,näguda,parādīties
2151,vernehmen::V,kulištada,кывны
2152,vernehmen::V,kulištada,saklausīt
2153,frieren::V,kül'mdä,кынмыны
2154,frieren::V,kül'mdä,salt
2155,tun::V,tehta,керны
2156,tun::V,tehta,darīt
2157,können::V,voida,кужны
2158,können::V,voida,prast
2159,können::V,mahtta,кужны
2160,können::V,mahtta,prast
2161,wollen::V,himoita,кӧсйыны
2162,wollen::V,himoita,gribēt
2163,wollen::V,tahtoida,кӧсйыны
2164,wollen::V,tahtoida,gribēt
2165,anfangen::V,zavottä,заводитны
2166,anfangen::V,zavottä,пондыны
2167,anfangen::V,zavottä,sākt
2168,anfangen::V,zavottä,iesākt
2169,anfangen::V,augotada,заводитны
2170,anfangen::V,augotada,пондыны
2171,anfangen::V,augotada,sākt
2172,anfangen::V,augotada,iesākt
2173,beenden::V,loptä,помавны
2174,beenden::V,loptä,beigt
2175,beenden::V,loptä,pabeigt
2176,aufhören::V,loptas,дугӧдны
2177,aufhören::V,loptas,pārtraukt
2178,gelingen::V,lähtta,артмыны
2179,gelingen::V,lähtta,izdoties
2180,gelingen::V,tehtas,артмыны
2181,gelingen::V,tehtas,izdoties
2182,geraten::V,tulda,сюрны
2183,geraten::V,tulda,веськавны
2184,geraten::V,tulda,veikties
2185,öffnen::V,avaita,восьтыны
2186,öffnen::V,avaita,atvērt
2187,öffnen::V,avaita,attaisīt
2188,schließen::V,saubata,пӧдлавны
2189,schließen::V,saubata,slēgt
2190,schließen::V,saubata,aizvērt
2191,schließen::V,saubata,aiztaisīt
2192,stellen::V,panda,сувтӧдны
2193,stellen::V,panda,likt
2194,stellen::V,panda,nolikt
2195,stellen::V,seižutada,сувтӧдны
2196,stellen::V,seižutada,likt
2197,stellen::V,seižutada,nolikt
2198,setzen::V,ištutada,пуксьӧдны
2199,setzen::V,ištutada,sēdināt
2200,legen::V,panda,пуктыны
2201,legen::V,panda,likt
2202,berühren::V,koskta,вӧрзьӧдны
2203,berühren::V,koskta,инмӧдчывны
2204,berühren::V,koskta,skart
2205,berühren::V,koskta,aizskart
2206,berühren::V,käziduda,вӧрзьӧдны
2207,berühren::V,käziduda,инмӧдчывны
2208,berühren::V,käziduda,skart
2209,berühren::V,käziduda,aizskart
2210,verbinden::V,ühtenzoitta,йитны
2211,verbinden::V,ühtenzoitta,saistīt
2212,verbinden::V,ühtenzoitta,savienot
2213,bedecken::V,katta,вевттьыны
2214,bedecken::V,katta,apsegt
2215,bedecken::V,katta,pārsegt
2216,bedecken::V,peitta,вевттьыны
2217,bedecken::V,peitta,apsegt
2218,bedecken::V,peitta,pārsegt
2219,aufhängen::V,riputada,ӧшӧдны
2220,aufhängen::V,riputada,джагӧдны
2221,aufhängen::V,riputada,uzkārt
2222,anzünden::V,sütutada,ӧзтыны
2223,anzünden::V,sütutada,aizdegt
2224,anzünden::V,sütutada,aizdedzināt
2225,aufheben::V,leta,чеччӧдны
2226,aufheben::V,leta,сувтӧдны
2227,aufheben::V,leta,pacelt
2228,zurücklassen::V,jätta,кольны
2229,zurücklassen::V,jätta,atstāt
2230,verlieren::V,kadotada,воштыны
2231,verlieren::V,kadotada,zaudēt
2232,verlieren::V,kadotada,pazaudēt
2233,fallen lassen::V,kirbotada,уськӧдны
2234,fallen lassen::V,kirbotada,nomest
2235,machen::V,säta,вӧчны
2236,machen::V,säta,лӧсьӧдны
2237,machen::V,säta,darīt
2238,machen::V,tehta,вӧчны
2239,machen::V,tehta,лӧсьӧдны
2240,machen::V,tehta,darīt
2241,herstellen::V,tehta,лӧсьӧдны
2242,herstellen::V,tehta,ražot
2243,herstellen::V,tehta,izgatavot
2244,bauen::V,leta,лэптыны
2245,bauen::V,leta,celt
2246,bauen::V,leta,būvēt
2247,bauen::V,sauda,лэптыны
2248,bauen::V,sauda,celt
2249,bauen::V,sauda,būvēt
2250,reparieren::V,koheta,дзоньтавны
2251,reparieren::V,koheta,labot
2252,reparieren::V,koheta,remontēt
2253,verbessern::V,paremboita,бурмӧдны
2254,verbessern::V,paremboita,labot
2255,verbessern::V,paremboita,izlabot
2256,ändern::V,vajehtada,вежны
2257,ändern::V,vajehtada,mainīt
2258,graben::V,kaida,кодйыны
2259,graben::V,kaida,rakt
2260,graben::V,čongoida,кодйыны
2261,graben::V,čongoida,rakt
2262,beugen::V,koverta,куснявны
2263,beugen::V,koverta,liekt
2264,biegen::V,painda,куснявны
2265,biegen::V,painda,liekt
2266,drehen::V,punotada,бергӧдлыны
2267,drehen::V,punotada,griezt
2268,wenden::V,käta,бергӧдны
2269,wenden::V,käta,apgriezt
2270,wenden::V,kärauta,бергӧдны
2271,wenden::V,kärauta,apgriezt
2272,umdrehen::V,käta,бергӧдны
2273,umdrehen::V,käta,apgriezt
2274,heben::V,leta,лэптыны
2275,heben::V,leta,celt
2276,heben::V,leta,cilāt
2277,heben::V,leta,pacelt
2278,hochheben::V,libutada,кыпӧдны
2279,hochheben::V,libutada,pacelt
2280,ergreifen::V,tabata,кутны
2281,ergreifen::V,tabata,paķert
2282,ergreifen::V,tabata,satvert
2283,halten::V,pidada,кутны
2284,halten::V,pidada,turēt
2285,halten::V,pidada,saturēt
2286,drücken::V,painda,личкыны
