,Concept_ID,vep,se
4424,reich::A,elokaz,riges
4425,reich::A,elokaz,ree´ǧǧes
4426,reich::A,elokaz,ва̄птэк
4427,bekannt::A,tutab,åehpies
4428,bekannt::A,tutab,oahpes
4429,bekannt::A,tutab,dieđus
4430,bekannt::A,tutab,uápis
4431,bekannt::A,tutab,tuubdâs
4432,bekannt::A,tutab,toobdâs
4433,bekannt::A,tutab,томтас
4434,berühmt::A,tetab,byögke
4435,berühmt::A,tetab,mihtos
4436,berühmt::A,tetab,beakkán
4437,berühmt::A,tetab,beakkálmas
4438,berühmt::A,tetab,mááinuh
4439,berühmt::A,tetab,peeggâlm
4440,berühmt::A,tetab,snäätnai
4441,berühmt::A,tetab,куллъей
4442,fremd::A,veraz,ammes
4443,fremd::A,veraz,amás
4444,fremd::A,veraz,vieres
4445,fremd::A,veraz,amas
4446,fremd::A,veraz,vie'res
4447,fremd::A,veraz,puigâ
4448,fremd::A,veraz,vee´res
4449,fremd::A,veraz,е̄ххк
4450,fremd::A,veraz,вӣресь
4451,verschieden::A,erazvuitte,ovmese
4452,verschieden::A,erazvuitte,moattelágásj
4453,verschieden::A,erazvuitte,iesjgeŋgalágásj
4454,verschieden::A,erazvuitte,eará
4455,verschieden::A,erazvuitte,eresláván
4456,verschieden::A,erazvuitte,jee´res
4457,verschieden::A,erazvuitte,jee´resnallšem
4458,verschieden::A,erazvuitte,югке
4459,verschieden::A,erazvuitte,югкеналшэм
4460,nah::A,läheline,gietskies
4461,nah::A,läheline,lahka
4462,nah::A,läheline,lagas
4463,nah::A,läheline,a'ldemuš
4464,nah::A,läheline,âlddlõs
4465,nah::A,läheline,альтэсь
4466,fern::A,edahaine,gahkese
4467,fern::A,edahaine,guhkken
4468,fern::A,edahaine,gáiddus
4469,fern::A,edahaine,kuhás
4470,fern::A,edahaine,ku´ǩes
4471,fern::A,edahaine,туммплэсь
4472,linker::A,hura,gårroeh
4473,linker::A,hura,gåro
4474,linker::A,hura,gurut
4475,linker::A,hura,čižet
4476,linker::A,hura,či´ǯǯ
4477,linker::A,hura,чинч
4478,rechter::A,oiged,åelkies
4479,rechter::A,oiged,oalges
4480,rechter::A,oiged,olgeš
4481,rechter::A,oiged,uál'gis
4482,rechter::A,oiged,vuõiǥâs
4483,rechter::A,oiged,вуэлькесь
4484,anderer::A,toine,jeatjebe
4485,anderer::A,toine,nubbe
4486,anderer::A,toine,eará
4487,anderer::A,toine,nubbi
4488,anderer::A,toine,nubbe
4489,anderer::A,toine,nu´bb
4490,anderer::A,toine,jee´res
4491,anderer::A,toine,мудта
4492,anderer::A,toine,е̄ресь
4493,erster::A,ezmäine,voestes
4494,erster::A,ezmäine,vuostasj
4495,erster::A,ezmäine,vuosttaš
4496,erster::A,ezmäine,vuos'muš
4497,erster::A,ezmäine,vuõs's
4498,erster::A,ezmäine,õõu´dmõs
4499,erster::A,ezmäine,авьтмусс
4500,zweiter::A,toine,mubpie
4501,zweiter::A,toine,nubbe
4502,zweiter::A,toine,nubbi
4503,zweiter::A,toine,nubbe
4504,zweiter::A,toine,nu´bb
4505,zweiter::A,toine,ныммьп
4506,dritter::A,koumanz',gåalmede
4507,dritter::A,koumanz',goalmát
4508,dritter::A,koumanz',goalmmát
4509,dritter::A,koumanz',kuálmád
4510,dritter::A,koumanz',kuälmad
4511,dritter::A,koumanz',кӯа̄ллмант
4512,letzter::A,jäl'gmäine,minngemes
4513,letzter::A,jäl'gmäine,maŋemus
4514,letzter::A,jäl'gmäine,maŋimus
4515,letzter::A,jäl'gmäine,majemuš
4516,letzter::A,jäl'gmäine,mââi´mõs
4517,letzter::A,jäl'gmäine,маӈьмусс
4518,allein::ADV,üksnäze,oktegh
4519,allein::ADV,üksnäze,oktegimse
4520,allein::ADV,üksnäze,oktebisnie
4521,allein::ADV,üksnäze,aktu
4522,allein::ADV,üksnäze,okto
4523,allein::ADV,üksnäze,ohtuu
4524,allein::ADV,üksnäze,õhttu
4525,allein::ADV,üksnäze,о̄ххтэ
4526,auf einmal::ADV,ühten aigan,avtatrajes
4527,auf einmal::ADV,ühten aigan,hávális
4528,auf einmal::ADV,ühten aigan,hávil
4529,auf einmal::ADV,ühten aigan,tove
4530,auf einmal::ADV,ühten aigan,аххтан
4531,zusammen::ADV,ühtes,ektine
4532,zusammen::ADV,ühtes,ektesne
4533,zusammen::ADV,ühtes,tjåenghkesne
4534,zusammen::ADV,ühtes,siegen
4535,zusammen::ADV,ühtes,oktan
4536,zusammen::ADV,ühtes,ovttas
4537,zusammen::ADV,ühtes,čoahkis
4538,zusammen::ADV,ühtes,oovtâst
4539,zusammen::ADV,ühtes,õõutsââ´jest
4540,zusammen::ADV,ühtes,аххтан
4541,zusammen::ADV,ühtes,эфтэсьт
4542,lange::ADV,hätken,guhkiem
4543,lange::ADV,hätken,guhkev
4544,lange::ADV,hätken,mælggadav
4545,lange::ADV,hätken,guhká
4546,lange::ADV,hätken,kuhe
4547,lange::ADV,hätken,kuhháá
4548,lange::ADV,hätken,kuu´ǩǩ
4549,lange::ADV,hätken,кугкь
4550,plötzlich::ADV,äkkid,faahketji
4551,plötzlich::ADV,äkkid,hæhkkat
4552,plötzlich::ADV,äkkid,fáhkkestaga
4553,plötzlich::ADV,äkkid,fakkist
4554,plötzlich::ADV,äkkid,kruu´ta
4555,plötzlich::ADV,äkkid,а̄йнханна
4556,sofort::ADV,kerdalaz,dallegh
4557,sofort::ADV,kerdalaz,dalá
4558,sofort::ADV,kerdalaz,dalánagi
4559,sofort::ADV,kerdalaz,dakkavide
4560,sofort::ADV,kerdalaz,dakkaviđe
4561,sofort::ADV,kerdalaz,tállán
4562,sofort::ADV,kerdalaz,naraaz
4563,sofort::ADV,kerdalaz,атть
4564,später::ADV,möhemba,mænngan 
4565,später::ADV,möhemba,maŋŋebut
4566,später::ADV,möhemba,maŋŋel
4567,später::ADV,möhemba,maŋ̣eláá
4568,später::ADV,möhemba,mâ´ŋŋlakast
4569,später::ADV,möhemba,маӈӈа
4570,jetzt::ADV,nügüd',daelie
4571,jetzt::ADV,nügüd',dal
4572,jetzt::ADV,nügüd',dal
4573,jetzt::ADV,nügüd',tääl
4574,jetzt::ADV,nügüd',ââ´n
4575,jetzt::ADV,nügüd',атть
4576,heute::ADV,tämbei,daenbien
4577,heute::ADV,tämbei,uddni
4578,heute::ADV,tämbei,odne
4579,heute::ADV,tämbei,onne
4580,heute::ADV,tämbei,tä´bbe
4581,heute::ADV,tämbei,та̄ррьм
4582,morgen::ADV,homen,jirreden
4583,morgen::ADV,homen,idet
4584,morgen::ADV,homen,ihttin
4585,morgen::ADV,homen,itten
4586,morgen::ADV,homen,jâđđa
4587,morgen::ADV,homen,янта
4588,bald::ADV,pigai,varke
4589,bald::ADV,pigai,ruvva
4590,bald::ADV,pigai,farga
4591,bald::ADV,pigai,vorgâ
4592,bald::ADV,pigai,sõrgg
4593,bald::ADV,pigai,вэхтэнне
4594,dann::ADV,sid',die
4595,dann::ADV,sid',dalloj
4596,dann::ADV,sid',de
4597,dann::ADV,sid',te
4598,dann::ADV,sid',de
4599,dann::ADV,sid',teä
4600,dann::ADV,sid',â´tte
4601,dann::ADV,sid',те
4602,gestern::ADV,eglai,jååktan
4603,gestern::ADV,eglai,iektu
4604,gestern::ADV,eglai,ikte
4605,gestern::ADV,eglai,jieh't
4606,gestern::ADV,eglai,jåhtta
4607,gestern::ADV,eglai,яххта
4608,einst::ADV,ende,dejpeli
4609,einst::ADV,ende,åvdebut
4610,einst::ADV,ende,áigi
4611,einst::ADV,ende,dolin
4612,einst::ADV,ende,tovle
4613,einst::ADV,ende,tuu´l
4614,einst::ADV,ende,э̄ххьтэшьт
4615,einst::ADV,kerdan,dejpeli
4616,einst::ADV,kerdan,åvdebut
4617,einst::ADV,kerdan,áigi
4618,einst::ADV,kerdan,dolin
4619,einst::ADV,kerdan,tovle
4620,einst::ADV,kerdan,tuu´l
4621,einst::ADV,kerdan,э̄ххьтэшьт
4622,damals::ADV,siloi,aejkien
4623,damals::ADV,siloi,dalloj
4624,damals::ADV,siloi,dalle
4625,damals::ADV,siloi,talle
4626,damals::ADV,siloi,te´l
4627,damals::ADV,siloi,teä´l
4628,damals::ADV,siloi,танна
4629,danach::ADV,sid',mïnngesne
4630,danach::ADV,sid',dan maŋŋela
4631,danach::ADV,sid',maŋŋil
4632,danach::ADV,sid',das maŋŋá
4633,danach::ADV,sid',maŋ̣a
4634,danach::ADV,sid',mâ´ŋŋlest
4635,danach::ADV,sid',маӈӈа
4636,vorher::ADV,ende,aarebi
4637,vorher::ADV,ende,åvddål
4638,vorher::ADV,ende,árat
4639,vorher::ADV,ende,ovdâl
4640,vorher::ADV,ende,ouddâl
4641,vorher::ADV,ende,а̄йка
4642,zuerst::ADV,ezmäi,voestegh
4643,zuerst::ADV,ezmäi,álgon
4644,zuerst::ADV,ezmäi,vuos
4645,zuerst::ADV,ezmäi,vuohččan
4646,zuerst::ADV,ezmäi,vuoč'čin
4647,zuerst::ADV,ezmäi,vuõ´ste
4648,zuerst::ADV,ezmäi,vuõs'smõõssân
4649,zuerst::ADV,ezmäi,э̄ввтла
4650,zuerst::ADV,ezmäi,э̄ввтэль
4651,einmal::ADV,kerdan,ikth
4652,einmal::ADV,kerdan,akti
4653,einmal::ADV,kerdan,okte
4654,einmal::ADV,kerdan,ohtii
4655,einmal::ADV,kerdan,kojo
4656,einmal::ADV,kerdan,måttmešt
4657,einmal::ADV,kerdan,э̄фт вэ̄рр
4658,manchmal::ADV,erašti,muvhtene
4659,manchmal::ADV,erašti,muhttijn
4660,manchmal::ADV,erašti,duolla dálla
4661,manchmal::ADV,erašti,muhtumin
4662,manchmal::ADV,erašti,kuásnii
4663,manchmal::ADV,erašti,måttmešt
4664,manchmal::ADV,erašti,kuä´ss-ne
4665,manchmal::ADV,erašti,мудта вэ̄р
4666,oft::ADV,paksus,daamtaj
4667,oft::ADV,paksus,álu
4668,oft::ADV,paksus,ábaj
4669,oft::ADV,paksus,dájvvá
4670,oft::ADV,paksus,dávjá
4671,oft::ADV,paksus,távjá
4672,oft::ADV,paksus,täujja
4673,oft::ADV,paksus,то̄а̄ййв
4674,immer::ADV,kaiken,iktesth
4675,immer::ADV,kaiken,eejnegen
4676,immer::ADV,kaiken,agev
4677,immer::ADV,kaiken,álo
4678,immer::ADV,kaiken,ain
4679,immer::ADV,kaiken,ovttuu
4680,immer::ADV,kaiken,pâi
4681,immer::ADV,kaiken,пай
4682,niemals::ADV,ei nikonz,ij gåessie
4683,niemals::ADV,ei nikonz,ij goassak
4684,niemals::ADV,ei nikonz,ij ihkenis
4685,niemals::ADV,ei nikonz,ii goassege
4686,niemals::ADV,ei nikonz,ij kuás'sin
4687,niemals::ADV,ei nikonz,ij ni kuä´ss
4688,niemals::ADV,ei nikonz,эйй никуэссь
4689,hier::ADV,täs,daagkoe
4690,hier::ADV,täs,dála
4691,hier::ADV,täs,dánna
4692,hier::ADV,täs,dá
4693,hier::ADV,täs,dás
4694,hier::ADV,täs,taa
4695,hier::ADV,täs,tää
4696,hier::ADV,täs,ta´ltte
4697,hier::ADV,täs,тала
4698,hier::ADV,täs,тэста
4699,hier::ADV,tägä,daagkoe
4700,hier::ADV,tägä,dála
4701,hier::ADV,tägä,dánna
4702,hier::ADV,tägä,dá
4703,hier::ADV,tägä,dás
4704,hier::ADV,tägä,taa
4705,hier::ADV,tägä,tää
4706,hier::ADV,tägä,ta´ltte
4707,hier::ADV,tägä,тала
4708,hier::ADV,tägä,тэста
4709,hierhin::ADV,tänna,diekie
4710,hierhin::ADV,tänna,dási
4711,hierhin::ADV,tänna,diehki
4712,hierhin::ADV,tänna,deike
4713,hierhin::ADV,tänna,teehi
4714,hierhin::ADV,tänna,tii´ǩ
4715,hierhin::ADV,tänna,тӣге
4716,von hier::ADV,täspäi,daebpede
4717,von hier::ADV,täspäi,dássta
4718,von hier::ADV,täspäi,dáppelt
4719,von hier::ADV,täspäi,dáppe
4720,von hier::ADV,täspäi,tástán
4721,von hier::ADV,täspäi,tääiǥ
4722,von hier::ADV,täspäi,tääi´ben
4723,von hier::ADV,täspäi,тэста
4724,von hier::ADV,sid'päi,daebpede
4725,von hier::ADV,sid'päi,dássta
4726,von hier::ADV,sid'päi,dáppelt
4727,von hier::ADV,sid'päi,dáppe
4728,von hier::ADV,sid'päi,tástán
4729,von hier::ADV,sid'päi,tääiǥ
4730,von hier::ADV,sid'päi,tääi´ben
4731,von hier::ADV,sid'päi,тэста
4732,dort::ADV,sigä,dagkoe
4733,dort::ADV,sigä,dale
4734,dort::ADV,sigä,dakko
4735,dort::ADV,sigä,tuo
4736,dort::ADV,sigä,tovben
4737,dort::ADV,sigä,to´ben
4738,dort::ADV,sigä,тёллэ
4739,dort::ADV,sigä,тамьпе
4740,dorthin::ADV,sinna,dahkoe
4741,dorthin::ADV,sinna,dåhku
4742,dorthin::ADV,sinna,dohko
4743,dorthin::ADV,sinna,diehko
4744,dorthin::ADV,sinna,tuohu
4745,dorthin::ADV,sinna,tok
4746,dorthin::ADV,sinna,tok-aa
4747,dorthin::ADV,sinna,то̄гэ
4748,dorthin::ADV,nakkale,dahkoe
4749,dorthin::ADV,nakkale,dåhku
4750,dorthin::ADV,nakkale,dohko
4751,dorthin::ADV,nakkale,diehko
4752,dorthin::ADV,nakkale,tuohu
4753,dorthin::ADV,nakkale,tok
4754,dorthin::ADV,nakkale,tok-aa
4755,dorthin::ADV,nakkale,то̄гэ
4756,geradeaus::ADV,kohtha,njuolgga
4757,geradeaus::ADV,kohtha,njuolga
4758,geradeaus::ADV,kohtha,njuol'gist
4759,geradeaus::ADV,kohtha,vuoi'gist
4760,geradeaus::ADV,kohtha,vui´jǧǧest
4761,geradeaus::ADV,kohtha,вӯййкесьт
4762,vorwärts::ADV,edehe,fraamme
4763,vorwärts::ADV,edehe,åvddån
4764,vorwärts::ADV,edehe,ovddas
4765,vorwärts::ADV,edehe,oovdâs
4766,vorwärts::ADV,edehe,ooudâs
4767,vorwärts::ADV,edehe,ooudårra
4768,vorwärts::ADV,edehe,эвтэс
4769,rückwärts::ADV,sel'gin,mænngese
4770,rückwärts::ADV,sel'gin,ruoptobadáj
4771,rückwärts::ADV,sel'gin,maŋás
4772,rückwärts::ADV,sel'gin,majaskulij
4773,rückwärts::ADV,sel'gin,mââjas
4774,rückwärts::ADV,sel'gin,mâ´ŋŋla
4775,rückwärts::ADV,sel'gin,мо̄а̄з
4776,rückwärts::ADV,sel'gin,мо̄а̄ст
4777,zurück::ADV,tagaze,bååstede
4778,zurück::ADV,tagaze,ruoptus
4779,zurück::ADV,tagaze,maŋus
4780,zurück::ADV,tagaze,ruoktot
4781,zurück::ADV,tagaze,maassâd
4782,zurück::ADV,tagaze,vä´st
4783,zurück::ADV,tagaze,mååusat
4784,zurück::ADV,tagaze,мо̄а̄з
4785,zurück::ADV,tagaze,мо̄а̄ст
4786,unten::ADV,alahan,vuelnie
4787,unten::ADV,alahan,vuollen
4788,unten::ADV,alahan,vuollin
4789,unten::ADV,alahan,vyellin
4790,unten::ADV,alahan,vue´llen
4791,unten::ADV,alahan,вӯлльн
4792,hinab::ADV,alaz,våålese
4793,hinab::ADV,alaz,vuolus
4794,hinab::ADV,alaz,vulos
4795,hinab::ADV,alaz,vuá'lás
4796,hinab::ADV,alaz,vuâlas
4797,hinab::ADV,alaz,валас
4798,hinab::ADV,alahaks,våålese
4799,hinab::ADV,alahaks,vuolus
4800,hinab::ADV,alahaks,vulos
4801,hinab::ADV,alahaks,vuá'lás
4802,hinab::ADV,alahaks,vuâlas
4803,hinab::ADV,alahaks,валас
4804,oben::ADV,ülähän,bijjene
4805,oben::ADV,ülähän,baddjen
4806,oben::ADV,ülähän,badjin
4807,oben::ADV,ülähän,paijeen
4808,oben::ADV,ülähän,pâ´jjen
4809,oben::ADV,ülähän,tunââ´lmest
4810,oben::ADV,ülähän,пайенҍ
4811,hinauf::ADV,ülez,bæjjese
4812,hinauf::ADV,ülez,bajás
4813,hinauf::ADV,ülez,bajás
4814,hinauf::ADV,ülez,pajas
4815,hinauf::ADV,ülez,pââjas
4816,hinauf::ADV,ülez,пайяс
4817,hinauf::ADV,ülähäks,bæjjese
4818,hinauf::ADV,ülähäks,bajás
4819,hinauf::ADV,ülähäks,bajás
4820,hinauf::ADV,ülähäks,pajas
4821,hinauf::ADV,ülähäks,pââjas
4822,hinauf::ADV,ülähäks,пайяс
4823,überall::ADV,kaikjal,gaajhkene lehkesne
4824,überall::ADV,kaikjal,juohkka sajen
4825,überall::ADV,kaikjal,juohke sajis
4826,überall::ADV,kaikjal,jya'hisaajeest
4827,überall::ADV,kaikjal,vee´zz
4828,überall::ADV,kaikjal,pukvee´zz
4829,überall::ADV,kaikjal,пугквесь
4830,nicht::ADV,ei,ij
4831,nicht::ADV,ei,ij
4832,nicht::ADV,ei,ii
4833,nicht::ADV,ei,ij
4834,nicht::ADV,ei,ij
4835,nicht::ADV,ei,эйй
4836,ein wenig::ADV,vähän,ånnetje
4837,ein wenig::ADV,vähän,ahtjetje
4838,ein wenig::ADV,vähän,binná
4839,ein wenig::ADV,vähän,veahá
4840,ein wenig::ADV,vähän,ucánjii
4841,ein wenig::ADV,vähän,occanj
4842,ein wenig::ADV,vähän,simmna
4843,ein wenig::ADV,vähän,сада
4844,ein wenig::ADV,vähän,садаматта
4845,kaum::ADV,habi,jallan
4846,kaum::ADV,habi,vánet
4847,kaum::ADV,habi,báljo
4848,kaum::ADV,habi,illá
4849,kaum::ADV,habi,illvaa
4850,kaum::ADV,habi,мале
4851,kaum::ADV,habi,элэлэ
4852,sehr::ADV,lujas,sagk
4853,sehr::ADV,lujas,riek
4854,sehr::ADV,lujas,sieldes
4855,sehr::ADV,lujas,hui
4856,sehr::ADV,lujas,ollu
4857,sehr::ADV,lujas,čuuvtij
4858,sehr::ADV,lujas,sami
4859,sehr::ADV,lujas,čuu´t
4860,sehr::ADV,lujas,пэре
4861,sehr::ADV,lujas,чофта
4862,so::ADV,muga,numhtie
4863,so::ADV,muga,nav
4864,so::ADV,muga,nuov
4865,so::ADV,muga,nåv
4866,so::ADV,muga,nu
4867,so::ADV,muga,näävt
4868,so::ADV,muga,de
4869,so::ADV,muga,nu´t
4870,so::ADV,muga,nääi´t
4871,so::ADV,muga,те̄льнэ
4872,so::ADV,ninga,numhtie
4873,so::ADV,ninga,nav
4874,so::ADV,ninga,nuov
4875,so::ADV,ninga,nåv
4876,so::ADV,ninga,nu
4877,so::ADV,ninga,näävt
4878,so::ADV,ninga,de
4879,so::ADV,ninga,nu´t
4880,so::ADV,ninga,nääi´t
4881,so::ADV,ninga,те̄льнэ
4882,noch::ADV,völ,annje
4883,noch::ADV,völ,ájn
4884,noch::ADV,völ,vilá
4885,noch::ADV,völ,ain
4886,noch::ADV,völ,vela
4887,noch::ADV,völ,võl
4888,noch::ADV,völ,veâl
4889,noch::ADV,völ,вя̄л
4890,nur::ADV,järg,ajve
4891,nur::ADV,järg,barre
4892,nur::ADV,järg,dåssjå
4893,nur::ADV,järg,dušše
4894,nur::ADV,järg,váá
4895,nur::ADV,järg,pâi
4896,nur::ADV,järg,leša
4897,nur::ADV,järg,tåå´lǩ
4898,nur::ADV,järg,лэша
4899,nur::ADV,järg,лышшэ
4900,nur::ADV,vaiše,ajve
4901,nur::ADV,vaiše,barre
4902,nur::ADV,vaiše,dåssjå
4903,nur::ADV,vaiše,dušše
4904,nur::ADV,vaiše,váá
4905,nur::ADV,vaiše,pâi
4906,nur::ADV,vaiše,leša
4907,nur::ADV,vaiše,tåå´lǩ
4908,nur::ADV,vaiše,лэша
4909,nur::ADV,vaiše,лышшэ
4910,schon::ADV,jo,joe
4911,schon::ADV,jo,juo
4912,schon::ADV,jo,juo
4913,schon::ADV,jo,juo
4914,schon::ADV,jo,ju´n
4915,schon::ADV,jo,ё
4916,wieder::ADV,möst,vihth
4917,wieder::ADV,möst,aajmoen
4918,wieder::ADV,möst,vas
4919,wieder::ADV,möst,ådåsis
4920,wieder::ADV,möst,fas
4921,wieder::ADV,möst,vuot
4922,wieder::ADV,möst,vest
4923,wieder::ADV,möst,däs
4924,wieder::ADV,möst,e´pet
4925,wieder::ADV,möst,аввта
4926,wieder::ADV,möst,о̄дтсэ
4927,vergebens::ADV,uhtei,dåssjåj
4928,vergebens::ADV,uhtei,duššás
4929,vergebens::ADV,uhtei,tušás
4930,vergebens::ADV,uhtei,jääutai
4931,vergebens::ADV,uhtei,пусьтэльт
4932,vor::PRP,edes,åvteste
4933,vor::PRP,edes,ålggolin
4934,vor::PRP,edes,ovddas
4935,vor::PRP,edes,oovdâst
4936,vor::PRP,edes,ooudâst
4937,vor::PRP,edes,авьтэмьбе̄лльт
4938,hinter::PRP,taga,duekesne
4939,hinter::PRP,taga,duogen
4940,hinter::PRP,taga,maŋŋelin
4941,hinter::PRP,taga,maŋil
4942,hinter::PRP,taga,duogás
4943,hinter::PRP,taga,tyeḥin
4944,hinter::PRP,taga,tue´ǩǩen
4945,hinter::PRP,taga,маӈельт
4946,unter::PRP,al,nuelesne
4947,unter::PRP,al,vuolen
4948,unter::PRP,al,vuolde
4949,unter::PRP,al,vyel'ni
4950,unter::PRP,al,vue´llen
4951,unter::PRP,al,вӯлльнҍ
4952,durch::PRP,läbi,vieken
4953,durch::PRP,läbi,tjadá
4954,durch::PRP,läbi,-rájge
4955,durch::PRP,läbi,čađa
4956,durch::PRP,läbi,čoođâ
4957,durch::PRP,läbi,čõõđ
4958,durch::PRP,läbi,pääi´ǩ
4959,durch::PRP,läbi,че̄д
4960,durch::PRP,kal't,vieken
4961,durch::PRP,kal't,tjadá
4962,durch::PRP,kal't,-rájge
4963,durch::PRP,kal't,čađa
4964,durch::PRP,kal't,čoođâ
4965,durch::PRP,kal't,čõõđ
4966,durch::PRP,kal't,pääi´ǩ
4967,durch::PRP,kal't,че̄д
4968,neben::PRP,rindal,baaltese
4969,neben::PRP,rindal,báldan
4970,neben::PRP,rindal,bálddas
4971,neben::PRP,rindal,paaldâst
4972,neben::PRP,rindal,paaldâst
4973,neben::PRP,rindal,поалльтэ
4974,zwischen::PRP,keskes,gaskesne
4975,zwischen::PRP,keskes,gasska
4976,zwischen::PRP,keskes,gaskkas
4977,zwischen::PRP,keskes,kooskâst
4978,zwischen::PRP,keskes,kâskka
4979,zwischen::PRP,keskes,кэскэсьт
4980,zwischen::PRP,keskes,кэ̄скэль
4981,wegen::PRP,tagut,dïete
4982,wegen::PRP,tagut,gaevhtieh
4983,wegen::PRP,tagut,diehti
4984,wegen::PRP,tagut,dihte
4985,wegen::PRP,tagut,geažil
4986,wegen::PRP,tagut,tet
4987,wegen::PRP,tagut,diõtt
4988,wegen::PRP,tagut,ǩeäč'ča
4989,wegen::PRP,tagut,гуэйке
4990,dies::PRN,nece,dihte
4991,dies::PRN,nece,dát
4992,dies::PRN,nece,dát
4993,dies::PRN,nece,táát
4994,dies::PRN,nece,tät
4995,dies::PRN,nece,tiett-aa
4996,dies::PRN,nece,тэдт
4997,das::PRN,se,dohte
4998,das::PRN,se,dat
4999,das::PRN,se,dat
5000,das::PRN,se,tot
5001,das::PRN,se,tõt
5002,das::PRN,se,тудт
5003,alles::PRN,kaik,gaajhke
5004,alles::PRN,kaik,gájkka
5005,alles::PRN,kaik,buot
5006,alles::PRN,kaik,puoh
5007,alles::PRN,kaik,puk
5008,alles::PRN,kaik,пугк
5009,ich::PRN,minä,manne
5010,ich::PRN,minä,mån
5011,ich::PRN,minä,månnå
5012,ich::PRN,minä,mun
5013,ich::PRN,minä,mun
5014,ich::PRN,minä,munnâ
5015,ich::PRN,minä,mon
5016,ich::PRN,minä,мунн
5017,du::PRN,sinä,datne
5018,du::PRN,sinä,dån
5019,du::PRN,sinä,don
5020,du::PRN,sinä,tun
5021,du::PRN,sinä,ton
5022,du::PRN,sinä,то̄нн
5023,er::PRN,hän,dïhte
5024,er::PRN,hän,sån
5025,er::PRN,hän,son
5026,er::PRN,hän,sun
5027,er::PRN,hän,son
5028,er::PRN,hän,со̄нн
5029,wir::PRN,mö,mijjieh
5030,wir::PRN,mö,mij
5031,wir::PRN,mö,mii
5032,wir::PRN,mö,mij
5033,wir::PRN,mö,mij
5034,wir::PRN,mö,мыйй
5035,ihr::PRN,tö,dijjie
5036,ihr::PRN,tö,dij
5037,ihr::PRN,tö,dii
5038,ihr::PRN,tö,tij
5039,ihr::PRN,tö,tij
5040,ihr::PRN,tö,тыйй
5041,sie::PRN,hö,dah
5042,sie::PRN,hö,sij
5043,sie::PRN,hö,sii
5044,sie::PRN,hö,sij
5045,sie::PRN,hö,sij
5046,sie::PRN,hö,сыйй
5047,was::FPRN,mi,mij
5048,was::FPRN,mi,mij
5049,was::FPRN,mi,mii
5050,was::FPRN,mi,mii
5051,was::FPRN,mi,mii
5052,was::FPRN,mi,мӣ
5053,wer::FPRN,ken,gie
5054,wer::FPRN,ken,guhti
5055,wer::FPRN,ken,gii
5056,wer::FPRN,ken,guhte
5057,wer::FPRN,ken,kii
5058,wer::FPRN,ken,ǩii
5059,wer::FPRN,ken,kåå´tt
5060,wer::FPRN,ken,ке̄
5061,wo::FADV,kus,gusnie
5062,wo::FADV,kus,gånnå
5063,wo::FADV,kus,gos
5064,wo::FADV,kus,kost
5065,wo::FADV,kus,ko´st
5066,wo::FADV,kus,касьт
5067,wohin::FADV,kuna,gogka
5068,wohin::FADV,kuna,gåsi
5069,wohin::FADV,kuna,gosa
5070,wohin::FADV,kuna,kuus
5071,wohin::FADV,kuna,koozz
5072,wohin::FADV,kuna,ко̄з
5073,wie::FADV,kut,guktie
5074,wie::FADV,kut,gumhtie
5075,wie::FADV,kut,gåktu
5076,wie::FADV,kut,mot
5077,wie::FADV,kut,mahte
5078,wie::FADV,kut,mä´htt
5079,wie::FADV,kut,ко̄ххт
5080,wie::FADV,mit',guktie
5081,wie::FADV,mit',gumhtie
5082,wie::FADV,mit',gåktu
5083,wie::FADV,mit',mot
5084,wie::FADV,mit',mahte
5085,wie::FADV,mit',mä´htt
5086,wie::FADV,mit',ко̄ххт
5087,warum::FADV,mikš,man
5088,warum::FADV,mikš,manen
5089,warum::FADV,mikš,manne
5090,warum::FADV,mikš,mane
5091,warum::FADV,mikš,mondiet
5092,warum::FADV,mikš,mõõzz
5093,warum::FADV,mikš,mää´nn
5094,warum::FADV,mikš,мэ̄йт
5095,warum::FADV,mikš,мэ̄ннгуэйке
5096,wieviel::FNUM,äjak,man jeenje
5097,wieviel::FNUM,äjak,makta
5098,wieviel::FNUM,äjak,olugo
5099,wieviel::FNUM,äjak,kalle
5100,wieviel::FNUM,äjak,kâ´ll
5101,wieviel::FNUM,äjak,мэ̄ннве̄рьт
5102,wieviel::FNUM,äjak,мэ̄нлянчверьт
5103,wieviel::FNUM,kuverz',man jeenje
5104,wieviel::FNUM,kuverz',makta
5105,wieviel::FNUM,kuverz',olugo
5106,wieviel::FNUM,kuverz',kalle
5107,wieviel::FNUM,kuverz',kâ´ll
5108,wieviel::FNUM,kuverz',мэ̄ннве̄рьт
5109,wieviel::FNUM,kuverz',мэ̄нлянчверьт
5110,eins::NUM,üks',akte
5111,eins::NUM,üks',akta
5112,eins::NUM,üks',okta
5113,eins::NUM,üks',ohtâ
5114,eins::NUM,üks',õhtt
5115,eins::NUM,üks',э̄ххт
5116,eins::NUM,üks',о̄ххтэ
5117,zwei::NUM,kaks',göökte
5118,zwei::NUM,kaks',guokta
5119,zwei::NUM,kaks',guokte
5120,zwei::NUM,kaks',kyeh'ti
5121,zwei::NUM,kaks',kuõ´htt
5122,zwei::NUM,kaks',кӯххт
5123,drei::NUM,koume,golme
5124,drei::NUM,koume,gålmmå
5125,drei::NUM,koume,golbma
5126,drei::NUM,koume,kulmâ
