,Concept_ID,kn,bg
1133,gießen::V,ನೀರುಹಾಕು,полея
1134,reifen::V,ಕಳಿ,узрея
1135,zubereiten::V,ಅಡಿಗೆಮಾಡು,приготвя
1136,kochen::V,ಅಡು,варя
1137,backen::V,ಬೇಯಿಸು,пека
1138,braten::V,ಕರಿ,пържа
1139,umrühren::V,ಕಲಕು,разбъркам
1140,stricken::V,ಹೆಣೆ,плета
1141,nähen::V,ಹೊಲಿ,шия
1142,färben::V,ಬಣ್ಣ ಹತ್ತು,боядисам
1143,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,почистя
1144,waschen::V,ತೊಳೆ,мия
1145,waschen::V,ತೊಳೆ,пера
1146,abwischen::V,ಒರಸು,избърша
1147,spülen::V,ಗಲಬರಿಸು,плакна
1148,fegen::V,ಗುಡಿಸು,измета
1149,kehren::V,ಗುಡಿಸು,мета
1150,baden::V,ಸ್ನಾನಮಾಡು,къпя се
1151,sich waschen::V,ತೊಳೆ,мия се
1152,ausziehen::V,ಬಿಚ್ಚು,съблека
1153,anziehen::V,ಹಾಕು,облека
1154,sich anziehen::V,ಹಾಕು,облека се
1155,kämmen::V,ಬಾಚು,реша
1156,kämmen::V,ಬಾಚು,вчеша
1157,schmücken::V,ಅಲಂಕರಿಸು,накича
1158,sagen::V,ಹೇಳು,кажа
1159,sprechen::V,ನುಡಿ,говоря
1160,reden::V,ನುಡಿ,говоря
1161,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,разговарям
1162,fragen::V,ವಿಚಾರಿಸು,запитам
1163,bitten::V,ಬೇಡು,моля
1164,erzählen::V,ಹೇಳು,разкажа
1165,mitteilen::V,ತಿಳಿಸು,съобщя
1166,nennen::V,ಹೆಸರಿಡು,нарека
1167,rufen::V,ಕರೆ,викам
1168,rufen::V,ಕರೆ,повикам
1169,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,хваля се
1170,übersetzen::V,ಭಾಷಾಂತರಿಸು,преведа
1171,denken::V,ಯೋಚಿಸು,мисля
1172,glauben::V,ನಂಬು,вярвам
1173,bemerken::V,ಗಮನಿಸು,забележа
1174,erkennen::V,ಗುರುತುಹಿಡಿ,позная
1175,begreifen::V,ಗ್ರಹಿಸು,схвана
1176,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,разбера
1177,lernen::V,ಕಲಿ,уча се
1178,wissen::V,ಅರಿ,зная
1179,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,спомня си за
1180,vergessen::V,ಮರೆತುವಿಡು,забравя
1181,messen::V,ಅಳೆ,меря
1182,zählen::V,ಗಣಿಸು,броя
1183,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,сметна
1184,lesen::V,ಓದು,чета
1185,malen::V,ಬಿಡಿಸು,рисувам
1186,zeichnen::V,ಬಿಡಿಸು,рисувам
1187,schreiben::V,ಬರೆ,пиша
1188,besitzen::V,ಒಡೆಯನಾಗಿರು,имам
1189,besitzen::V,ಒಡೆಯನಾಗಿರು,притежавам
1190,kaufen::V,ಕೊಳ್ಳು,купя
1191,kaufen::V,ಕೊಳ್ಳು,купувам
1192,verkaufen::V,ಕೊಡು,продам
1193,bezahlen::V,ಬೆಲೆತೆರು,заплатя
1194,zahlen::V,ಹಣವನ್ನುಕೊಡು,платя
1195,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,владея
1196,ertragen::V,ಸಹಿಸು,понеса
