,Concept_ID,lv,mhr
1423,taub::A,пельтӧм,соҥгыра́
1424,taub::A,kurls,соҥгыра́
1425,kräftig::A,вынйӧра,куа́тле
1426,kräftig::A,spēcīgs,куа́тле
1427,stark::A,ён,вия́н
1428,stark::A,вына,вия́н
1429,stark::A,stiprs,вия́н
1430,schwach::A,жеб,а́лдыме
1431,schwach::A,vājš,а́лдыме
1432,fett::A,госа,коя́
1433,fett::A,brangs,коя́
1434,schlank::A,веськыд,йоштката́
1435,schlank::A,веськыд,яжу́
1436,schlank::A,slaids,йоштката́
1437,schlank::A,slaids,яжу́
1438,hübsch::A,мича,чеве́р
1439,hübsch::A,лӧсьыд,чеве́р
1440,hübsch::A,glīts,чеве́р
1441,böse::A,лёк,шы́де
1442,böse::A,ļauns,шы́де
1443,böse::A,negants,шы́де
1444,dumm::A,йӧй,аҥыра́
1445,dumm::A,вежӧртӧм,аҥыра́
1446,dumm::A,stulbs,аҥыра́
1447,dumm::A,muļķīgs,аҥыра́
1448,faul::A,дыш,його
1449,faul::A,slinks,його
1450,fleißig::A,зільысь,ты́ршыше
1451,fleißig::A,čakls,ты́ршыше
1452,fleißig::A,cītīgs,ты́ршыше
1453,geizig::A,топыд,чаҥга́
1454,geizig::A,skops,чаҥга́
1455,geizig::A,sīksts,чаҥга́
1456,klug::A,юра,уша́н
1457,klug::A,вежӧра,уша́н
1458,klug::A,gudrs,уша́н
1459,geschickt::A,кипода,уста́
1460,geschickt::A,кужысь,уста́
1461,geschickt::A,manīgs,уста́
1462,lieb::A,муса,ала́л
1463,lieb::A,мича,ала́л
1464,lieb::A,лӧсьыд,ала́л
1465,lieb::A,mīļš,ала́л
1466,lustig::A,кыпыд,весела́
1467,lustig::A,jautrs,весела́
1468,sanft::A,мелі,ны́жылге
1469,sanft::A,liegs,ны́жылге
1470,hungrig::A,тшыг,шу́жышо
1471,hungrig::A,izsalcis,шу́жышо
1472,krank::A,висьысь,че́рле
1473,krank::A,slims,че́рле
1474,nackt::A,пасьтӧм,чарама́т
1475,nackt::A,pliks,чарама́т
1476,traurig::A,гажтӧм,ойга́н
1477,traurig::A,bēdīgs,ойга́н
1478,traurig::A,skumīgs,ойга́н
1479,lebendig::A,ловъя,и́лыше
1480,lebendig::A,dzīvs,и́лыше
1481,gut::A,бур,сай
1482,gut::A,labs,сай
1483,schlecht::A,лёк,уда́
1484,schlecht::A,лёк,шӱ́кшӧ
1485,schlecht::A,омӧль,уда́
1486,schlecht::A,омӧль,шӱ́кшӧ
1487,schlecht::A,slikts,уда́
1488,schlecht::A,slikts,шӱ́кшӧ
1489,richtig::A,инӧд,чы́нле
1490,richtig::A,riktīgs,чы́нле
1491,schlimm::A,омӧль,аля́к
1492,schlimm::A,омӧль,тыра́н
1493,schlimm::A,туйтӧм,аля́к
1494,schlimm::A,туйтӧм,тыра́н
1495,schlimm::A,nelāgs,аля́к
1496,schlimm::A,nelāgs,тыра́н
1497,schlimm::A,nejauks,аля́к
1498,schlimm::A,nejauks,тыра́н
1499,wahr::A,абу ылӧг,чы́нле
1500,wahr::A,абу ылӧг,настоя́щий
1501,wahr::A,īsts,чы́нле
1502,wahr::A,īsts,настоя́щий
1503,wahr::A,patiess,чы́нле
1504,wahr::A,patiess,настоя́щий
1505,alt::A,важ,то́што
1506,alt::A,sens,то́што
1507,alt::A,vęcs,то́што
1508,neu::A,выль,у
1509,neu::A,jauns,у
1510,ehemalig::A,вӧвлӧм,о́нчычсо
1511,ehemalig::A,вӧвлӧм,онда́кысе
1512,ehemalig::A,bijušais,о́нчычсо
1513,ehemalig::A,bijušais,онда́кысе
1514,alt[Lebewesen]::A,пӧрысь,шо́нто
1515,alt[Lebewesen]::A,vecs,шо́нто
1516,jung::A,том,са́мырык
1517,jung::A,jauns,са́мырык
1518,arm::A,гӧль,нужна́
1519,arm::A,nabags,нужна́
1520,reich::A,озыр,поя́н
1521,reich::A,bagāts,поя́н
1522,bekannt::A,тӧдса,па́лыме
1523,bekannt::A,zināms,па́лыме
1524,bekannt::A,pazīstams,па́лыме
1525,berühmt::A,нималан,лӱ́млӧ
1526,berühmt::A,кывсян,лӱ́млӧ
1527,berühmt::A,slavens,лӱ́млӧ
1528,fremd::A,йӧз,йот
1529,fremd::A,svešs,йот
1530,verschieden::A,абу ӧткодь,тӱ́рлӧ
1531,verschieden::A,разнӧй,тӱ́рлӧ
1532,verschieden::A,dažāds,тӱ́рлӧ
1533,nah::A,матыс,ли́шыл
1534,nah::A,tuvs,ли́шыл
1535,fern::A,ылі,тора́
1536,fern::A,ылі,мӱ́ндыр
1537,fern::A,tāls,тора́
1538,fern::A,tāls,мӱ́ндыр
1539,linker::A,шуйга,шола́
1540,linker::A,kreisais,шола́
1541,rechter::A,веськыд,пурла́
1542,rechter::A,labais,пурла́
1543,anderer::A,мукӧд,вес
1544,anderer::A,мукӧд,мо́ло
1545,anderer::A,otrs,вес
1546,anderer::A,otrs,мо́ло
1547,erster::A,медводдза,и́кымше
1548,erster::A,pirmais,и́кымше
1549,zweiter::A,мӧд,ко́кымшо
1550,zweiter::A,otrais,ко́кымшо
1551,dritter::A,коймӧд,ку́мшо
1552,dritter::A,trešais,ку́мшо
1553,letzter::A,бӧръя,пыта́ртыш
1554,letzter::A,beidzamais,пыта́ртыш
1555,allein::ADV,ӧтка,шкет
1556,allein::ADV,viens pats,шкет
1557,auf einmal::ADV,ӧтпырйӧ,икана́ште
1558,auf einmal::ADV,reizē,икана́ште
1559,zusammen::ADV,тшӧтш,пырля́
1560,zusammen::ADV,kopā,пырля́
1561,zusammen::ADV,vienviet,пырля́
1562,lange::ADV,дыр,кужу́н
1563,lange::ADV,ilgi,кужу́н
1564,plötzlich::ADV,друг,кенета́
1565,plötzlich::ADV,pēkšņi,кенета́
1566,sofort::ADV,дзик пыр,кызыта́к
1567,sofort::ADV,tūlīt,кызыта́к
1568,später::ADV,сэсся,варара́к
1569,später::ADV,vēlāk,варара́к
1570,jetzt::ADV,ӧні,ы́нде
1571,jetzt::ADV,ӧні,кы́зыт
1572,jetzt::ADV,tagad,ы́нде
1573,jetzt::ADV,tagad,кы́зыт
1574,heute::ADV,талун,та́че
1575,heute::ADV,šodien,та́че
1576,morgen::ADV,аски,эрла́
1577,morgen::ADV,rīt,эрла́
1578,bald::ADV,регыд,вашке́
1579,bald::ADV,drīz,вашке́
1580,dann::ADV,бӧрын,вара́
1581,dann::ADV,бӧрти,вара́
1582,dann::ADV,tad,вара́
1583,gestern::ADV,тӧнлун,теҥге́че
1584,gestern::ADV,vakar,теҥге́че
1585,einst::ADV,ӧтчыд,икана́
1586,einst::ADV,ӧтпыр,икана́
1587,einst::ADV,citreiz,икана́
1588,damals::ADV,сэки,туна́м
1589,damals::ADV,toreiz,туна́м
1590,danach::ADV,сэсся,вара́
1591,danach::ADV,pēc tam,вара́
1592,vorher::ADV,войдӧр,о́нчыч
1593,vorher::ADV,iepriekš,о́нчыч
1594,vorher::ADV,pirms tam,о́нчыч
1595,zuerst::ADV,войдӧр,онда́к
1596,zuerst::ADV,vis'pirms,онда́к
1597,einmal::ADV,ӧтчыдысь,икана́
1598,einmal::ADV,reiz,икана́
1599,einmal::ADV,vienreiz,икана́
1600,manchmal::ADV,корсюрӧ,ка́шын
1601,manchmal::ADV,корсюрӧ,кокла́н
1602,manchmal::ADV,dažkārt,ка́шын
1603,manchmal::ADV,dažkārt,кокла́н
1604,oft::ADV,тшӧкыда,чӱ́чкыдын
1605,oft::ADV,bieži,чӱ́чкыдын
1606,immer::ADV,век,эре́
1607,immer::ADV,век,ту́тыш
1608,immer::ADV,allaž,эре́
1609,immer::ADV,allaž,ту́тыш
1610,immer::ADV,vien'mēr,эре́
1611,immer::ADV,vien'mēr,ту́тыш
1612,niemals::ADV,оз некор,ок нигуна́м
1613,niemals::ADV,nemūžam,ок нигуна́м
1614,hier::ADV,со,ты́ште
1615,hier::ADV,тонӧ,ты́ште
1616,hier::ADV,te,ты́ште
1617,hier::ADV,šeit,ты́ште
1618,hierhin::ADV,татчӧ,ты́шке
1619,hierhin::ADV,татчӧ,тыш
1620,hierhin::ADV,талань,ты́шке
1621,hierhin::ADV,талань,тыш
1622,hierhin::ADV,šurp,ты́шке
1623,hierhin::ADV,šurp,тыш
1624,hierhin::ADV,uz šejieni,ты́шке
1625,hierhin::ADV,uz šejieni,тыш
1626,von hier::ADV,тасянь,тыше́ч
1627,von hier::ADV,тасянь,тыве́ч
1628,von hier::ADV,no šejienes,тыше́ч
1629,von hier::ADV,no šejienes,тыве́ч
1630,dort::ADV,сэні,ту́што
1631,dort::ADV,tur,ту́што
1632,dorthin::ADV,сэтчӧ,туш
1633,dorthin::ADV,сэтчӧ,ту́шко
1634,dorthin::ADV,turp,туш
1635,dorthin::ADV,turp,ту́шко
1636,dorthin::ADV,uz turieni,туш
1637,dorthin::ADV,uz turieni,ту́шко
1638,geradeaus::ADV,веськыда,вик
1639,geradeaus::ADV,taisni uz priekšu,вик
1640,vorwärts::ADV,водзӧ,о́нчыко
1641,vorwärts::ADV,uz priekšu,о́нчыко
1642,rückwärts::ADV,бӧрӧ,шеҥге́к
1643,rückwärts::ADV,atmuguriski,шеҥге́к
1644,zurück::ADV,бӧр,мӧҥге́ш
1645,zurück::ADV,atpakāļ,мӧҥге́ш
1646,unten::ADV,улын,ӱ́лнӧ
1647,unten::ADV,улын,йыма́лне
1648,unten::ADV,уліын,ӱ́лнӧ
1649,unten::ADV,уліын,йыма́лне
1650,unten::ADV,lejā,ӱ́лнӧ
1651,unten::ADV,lejā,йыма́лне
1652,unten::ADV,apakšā,ӱ́лнӧ
1653,unten::ADV,apakšā,йыма́лне
1654,hinab::ADV,улӧ,йыма́к
1655,hinab::ADV,увлан,йыма́к
1656,hinab::ADV,uz leju,йыма́к
1657,oben::ADV,вылын,кӱ́шнӧ
1658,oben::ADV,вылын,ӱмба́лне
1659,oben::ADV,выліын,кӱ́шнӧ
1660,oben::ADV,выліын,ӱмба́лне
1661,oben::ADV,virsū,кӱ́шнӧ
1662,oben::ADV,virsū,ӱмба́лне
1663,hinauf::ADV,выліӧ,кӱ́ш
1664,hinauf::ADV,выліӧ,кӱ́шкӧ
1665,hinauf::ADV,augšā,кӱ́ш
1666,hinauf::ADV,augšā,кӱ́шкӧ
1667,hinauf::ADV,uz augšu,кӱ́ш
1668,hinauf::ADV,uz augšu,кӱ́шкӧ
1669,überall::ADV,быдлаын,чыла́ вере́
1670,überall::ADV,visur,чыла́ вере́
1671,nicht::ADV,oз,ок
1672,nicht::ADV,oз,о́геш
1673,nicht::ADV,ne,ок
1674,nicht::ADV,ne,о́геш
1675,ein wenig::ADV,неуна,изи́ш
1676,ein wenig::ADV,drusku,изи́ш
1677,kaum::ADV,мырдэм,пыкше́
1678,kaum::ADV,diezin vai,пыкше́
1679,sehr::ADV,зэв,чот
1680,sehr::ADV,ļoti,чот
1681,sehr::ADV,gaužām,чот
1682,so::ADV,тадз,тыге́
1683,so::ADV,сідз,тыге́
1684,so::ADV,tā,тыге́
1685,so::ADV,tik,тыге́
1686,noch::ADV,на,а́ле
1687,noch::ADV,нӧшта,а́ле
1688,noch::ADV,vēl,а́ле
1689,nur::ADV,куш,гына́
1690,nur::ADV,сӧмын,гына́
1691,nur::ADV,vien,гына́
1692,nur::ADV,tikai,гына́
1693,schon::ADV,нин,ы́нде
1694,schon::ADV,jau,ы́нде
1695,wieder::ADV,бара,ада́к
1696,wieder::ADV,atkal,ада́к
1697,vergebens::ADV,весьшӧрӧ,ара́м
1698,vergebens::ADV,velti,ара́м
1699,vor::PRP,водзын,о́нчыч
1700,vor::PRP,priekš,о́нчыч
1701,hinter::PRP,бӧрнын,шеҥге́лне
1702,hinter::PRP,aiz,шеҥге́лне
1703,unter::PRP,улын,йыма́лне
1704,unter::PRP,zem,йыма́лне
1705,durch::PRP,пыр,вошт
1706,durch::PRP,пырыс,вошт
1707,durch::PRP,caur,вошт
1708,durch::PRP,cauri,вошт
1709,neben::PRP,бердын,вокте́н
1710,neben::PRP,līdzās,вокте́н
1711,zwischen::PRP,костын,кокла́ште
1712,zwischen::PRP,starp,кокла́ште
1713,wegen::PRP,вӧсна,верч
1714,wegen::PRP,pēc,верч
1715,dies::PRN,тайӧ,ти́де
1716,dies::PRN,šis,ти́де
1717,das::PRN,ciйö,са́де
1718,das::PRN,tas,са́де
1719,alles::PRN,став,чыла́
1720,alles::PRN,viss,чыла́
1721,ich::PRN,ме,мый
1722,ich::PRN,es,мый
1723,du::PRN,тэ,тый
1724,du::PRN,tu,тый
1725,er::PRN,сійӧ,ту́до
1726,er::PRN,viņš,ту́до
1727,wir::PRN,ми,ме
1728,wir::PRN,mēs,ме
1729,ihr::PRN,тi,те
1730,ihr::PRN,jūs,те
1731,sie::PRN,найö,ну́но
1732,sie::PRN,viņi,ну́но
1733,sie::PRN,viņas,ну́но
1734,was::FPRN,мый,мо
1735,was::FPRN,kas,мо
1736,wer::FPRN,код,кӧ
1737,wer::FPRN,kas,кӧ
1738,wo::FADV,кыті,куша́н
1739,wo::FADV,kur,куша́н
1740,wohin::FADV,кытчӧ,куш
1741,wohin::FADV,кытчӧ,ку́шко
1742,wohin::FADV,kurp,куш
1743,wohin::FADV,kurp,ку́шко
1744,wohin::FADV,uz kurieni,куш
1745,wohin::FADV,uz kurieni,ку́шко
1746,wie::FADV,кыдзи,кузе́
1747,wie::FADV,kā,кузе́
1748,warum::FADV,мыйла,мо
1749,warum::FADV,мыйла,мола́н
1750,warum::FADV,kāpēc,мо
1751,warum::FADV,kāpēc,мола́н
1752,wieviel::FNUM,кымын,куна́р
1753,wieviel::FNUM,cik,куна́р
1754,eins::NUM,ӧтик,ик
1755,eins::NUM,viens,ик
1756,zwei::NUM,кык,ко́кыт
1757,zwei::NUM,divi,ко́кыт
1758,drei::NUM,куим,кум
1759,drei::NUM,trīs,кум
1760,vier::NUM,нель,ныл
1761,vier::NUM,četri,ныл
1762,fünf::NUM,вит,вич
1763,fünf::NUM,pieci,вич
1764,sechs::NUM,квайт,куд
1765,sechs::NUM,seši,куд
1766,sieben::NUM,сизим,шым
1767,sieben::NUM,septiņi,шым
1768,acht::NUM,кӧкъямыс,канда́ш
1769,acht::NUM,astoņi,канда́ш
1770,neun::NUM,ӧкмыс,инде́ш
1771,neun::NUM,deviņi,инде́ш
1772,zehn::NUM,дас,лу
1773,zehn::NUM,desmit,лу
1774,elf::NUM,дас ӧтик,лати́к
1775,elf::NUM,vienpadsmit,лати́к
1776,zwölf::NUM,дас кык,латко́к
1777,zwölf::NUM,divpadsmit,латко́к
1778,zwanzig::NUM,кызь,ко́ло
1779,zwanzig::NUM,divdesmit,ко́ло
1780,dreißig::NUM,комын,ку́мло
1781,dreißig::NUM,trīsdesmit,ку́мло
1782,vierzig::NUM,нелямын,ны́лле
1783,vierzig::NUM,četrdesmit,ны́лле
1784,fünfzig::NUM,ветымын,ви́тле
1785,fünfzig::NUM,piecdesmit,ви́тле
1786,sechzig::NUM,квайтымын,ку́дло
1787,sechzig::NUM,sešdesmit,ку́дло
1788,siebzig::NUM,сизимдас,шы́мле
1789,siebzig::NUM,septiņdesmit,шы́мле
1790,achtzig::NUM,кӧкъямысдас,канда́шле
1791,achtzig::NUM,astoņdesmit,канда́шле
1792,neunzig::NUM,ӧкмысдас,инде́шле
1793,neunzig::NUM,deviņdesmit,инде́шле
1794,hundert::NUM,сё,шӱ́дӧ
1795,hundert::NUM,simt,шӱ́дӧ
1796,tausend::NUM,сюрс,тӱже́м
1797,tausend::NUM,tūkstoš,тӱже́м
1798,und::CNJ,и,да
1799,und::CNJ,и,ден
1800,und::CNJ,un,да
1801,und::CNJ,un,ден
1802,oder::CNJ,либӧ,я
1803,oder::CNJ,либӧ,а́ле
1804,oder::CNJ,jeb,я
1805,oder::CNJ,jeb,а́ле
1806,stehen::V,сулавны,шога́ш
1807,stehen::V,stāvēt,шога́ш
1808,sitzen::V,пукавны,шинча́ш
1809,sitzen::V,sēdēt,шинча́ш
1810,liegen::V,куйлыны,кия́ш
1811,liegen::V,gulēt,кия́ш
1812,hängen::V,ӧшавны,кеча́ш
1813,hängen::V,karāties,кеча́ш
1814,werden::V,лоны,лия́ш
1815,werden::V,tapt,лия́ш
1816,passieren::V,лоны,лия́ш
1817,passieren::V,notikt,лия́ш
1818,beginnen::V,кутчысьны,тӱҥгала́ш
1819,beginnen::V,кутны,тӱҥгала́ш
1820,beginnen::V,sākties,тӱҥгала́ш
1821,enden::V,помасьны,пыта́ш
1822,enden::V,beigties,пыта́ш
1823,wechseln::V,вежсьыны,вашталта́ш
1824,wechseln::V,mainīties,вашталта́ш
1825,aufgehen[Sonne]::V,петны,лекта́ш
1826,aufgehen[Sonne]::V,lēkt,лекта́ш
1827,aufgehen[Sonne]::V,uzlēkt,лекта́ш
1828,untergehen[Sonne]::V,пуксьыны,шинча́ш
1829,untergehen[Sonne]::V,noiet,шинча́ш
1830,untergehen[Sonne]::V,rietēt,шинча́ш
1831,scheinen[Sonne]::V,югъявны,волгалта́ш
1832,scheinen[Sonne]::V,югвидзны,волгалта́ш
1833,scheinen[Sonne]::V,spīdēt,волгалта́ш
1834,donnern::V,гымавны,кӱдырта́ш
1835,donnern::V,гымавны,сургалта́ш
1836,donnern::V,dārdēt,кӱдырта́ш
1837,donnern::V,dārdēt,сургалта́ш
1838,wehen::V,пӧльтны,пуа́ш
1839,wehen::V,pūst,пуа́ш
1840,strömen::V,киссьыны,шийалтара́ш
1841,strömen::V,līt,шийалтара́ш
1842,strömen::V,plūst,шийалтара́ш
1843,fließen::V,визувтны,йога́ш
1844,fließen::V,tecēt,йога́ш
1845,sich drehen::V,бергавны,пӧрда́ш
1846,sich drehen::V,grozīties,пӧрда́ш
1847,schwanken::V,легны,лӱҥга́ш
1848,schwanken::V,легны,тайныла́ш
1849,schwanken::V,лайкъявны,лӱҥга́ш
1850,schwanken::V,лайкъявны,тайныла́ш
1851,schwanken::V,līgoties,лӱҥга́ш
1852,schwanken::V,līgoties,тайныла́ш
1853,schwanken::V,grīļoties,лӱҥга́ш
1854,schwanken::V,grīļoties,тайныла́ш
1855,schwingen::V,лайкъявны,рӱпшалта́ш
1856,schwingen::V,люллявны,рӱпшалта́ш
1857,schwingen::V,vēzēties,рӱпшалта́ш
1858,fallen::V,усьны,воза́ш
1859,fallen::V,усьны,йӧрла́ш
1860,fallen::V,krist,воза́ш
1861,fallen::V,krist,йӧрла́ш
1862,brennen::V,сотчыны,йӱла́ш
1863,brennen::V,degt,йӱла́ш
1864,rauchen::V,тшынӧдны,шикша́ш
1865,rauchen::V,dūmot,шикша́ш
1866,regnen::V,зэрны,йӱра́ш
1867,regnen::V,līt,йӱра́ш
1868,gefrieren::V,кынмыны,кылма́ш
1869,gefrieren::V,кынмыны,ияҥа́ш
1870,gefrieren::V,sasalt,кылма́ш
1871,gefrieren::V,sasalt,ияҥа́ш
1872,tauen::V,сывны,шула́ш
1873,tauen::V,kust,шула́ш
1874,schmelzen::V,сывны,лева́ш
1875,schmelzen::V,kust,лева́ш
1876,schmelzen::V,nokust,лева́ш
1877,trocknen::V,косьмыны,кошка́ш
1878,trocknen::V,žūt,кошка́ш
1879,trocknen::V,kaltēties,кошка́ш
1880,sieden::V,пуны,шола́ш
1881,sieden::V,virt,шола́ш
1882,sieden::V,vārīties,шола́ш
1883,faulen::V,сісьмыны,шӱя́ш
1884,faulen::V,pūt,шӱя́ш
1885,faulen::V,trudēt,шӱя́ш
1886,verfaulen::V,сісьмыны,шӱйы́н шуа́ш
1887,verfaulen::V,sapūt,шӱйы́н шуа́ш
1888,verfaulen::V,satrūdēt,шӱйы́н шуа́ш
1889,reißen::V,орны,кӱрла́ш
1890,reißen::V,plīst,кӱрла́ш
1891,reißen::V,satrūkt,кӱрла́ш
1892,versinken::V,вӧйны,пуре́н кая́ш
1893,versinken::V,grimt,пуре́н кая́ш
1894,versinken::V,nogrimt,пуре́н кая́ш
1895,vergehen::V,кольны,эрте́н кая́ш
1896,vergehen::V,ордйыны,эрте́н кая́ш
1897,vergehen::V,paiet,эрте́н кая́ш
1898,erscheinen::V,петкӧдчыны,толы́н лекта́ш
1899,erscheinen::V,parādīties,толы́н лекта́ш
1900,verschwinden::V,бырны,йома́ш
1901,verschwinden::V,nozust,йома́ш
1902,sinken::V,вӧйны,пуча́ш
1903,sinken::V,kristies,пуча́ш
1904,abnehmen::V,чинны,пуча́ш
1905,abnehmen::V,noplakt,пуча́ш
1906,abnehmen::V,mazināties,пуча́ш
1907,zunehmen::V,содны,шукема́ш
1908,zunehmen::V,ыдждыны,шукема́ш
1909,zunehmen::V,pieaugt,шукема́ш
1910,zunehmen::V,pieņemties,шукема́ш
1911,steigen::V,лыбны,нӧлталта́ш
1912,steigen::V,kāpt,нӧлталта́ш
1913,wachsen::V,быдмыны,кушка́ш
1914,wachsen::V,augt,кушка́ш
1915,glänzen::V,югъявны,йылгыжа́ш
1916,glänzen::V,дзирдавны,йылгыжа́ш
1917,glänzen::V,zaigot,йылгыжа́ш
1918,glänzen::V,laistīties,йылгыжа́ш
1919,funkeln::V,югъявны,чолга́ш
1920,funkeln::V,дзирдавны,чолга́ш
1921,funkeln::V,mirdzēt,чолга́ш
1922,funkeln::V,dzirkstēt,чолга́ш
1923,lärmen::V,жувгыны,рӱшка́ш
1924,lärmen::V,ыугыны,рӱшка́ш
1925,lärmen::V,шумитны,рӱшка́ш
1926,lärmen::V,ālēties,рӱшка́ш
1927,lärmen::V,trokšņot,рӱшка́ш
1928,läuten::V,жургыны,мура́ш
1929,läuten::V,zvanīt,мура́ш
1930,klingeln::V,звӧнитны,йыҥгырта́ш
1931,klingeln::V,zvanīt,йыҥгырта́ш
1932,klirren::V,гольскöдчыны,чылдыртата́ш
1933,klirren::V,tinkšķēt,чылдыртата́ш
1934,klirren::V,džinkstēt,чылдыртата́ш
1935,brausen::V,буавны,лӱшка́ш
1936,brausen::V,krākt,лӱшка́ш
1937,brausen::V,brāzmot,лӱшка́ш
1938,rauschen::V,кышакывны,лыжга́ш
1939,rauschen::V,šalkt,лыжга́ш
1940,klingen::V,шыавны,йоҥга́ш
1941,klingen::V,юргыны,йоҥга́ш
1942,klingen::V,skanēt,йоҥга́ш
1943,klingen::V,izklausīties,йоҥга́ш
1944,bellen::V,увтны,опта́ш
1945,bellen::V,riet,опта́ш
1946,heulen::V,омлявны,урмыжа́ш
1947,heulen::V,вурзавны,урмыжа́ш
1948,heulen::V,kaukt,урмыжа́ш
1949,heulen::V,gaudot,урмыжа́ш
1950,blasen::V,пӧльтны,пуала́ш
1951,blasen::V,pūst,пуала́ш
1952,pfeifen::V,шутьлявны,шӱ́шкаш
1953,pfeifen::V,svilpt,шӱ́шкаш
1954,pfeifen::V,svilpot,шӱ́шкаш
1955,schreien::V,горзыны,кычкыра́ш
1956,schreien::V,brēkt,кычкыра́ш
1957,schreien::V,kliegt,кычкыра́ш
1958,stöhnen::V,ымзыны,йыҥыса́ш
1959,stöhnen::V,vaidēt,йыҥыса́ш
1960,zittern::V,тіравны,чытыра́ш
1961,zittern::V,drebēt,чытыра́ш
1962,leben::V,овны,ила́ш
1963,leben::V,dzīvot,ила́ш
1964,geboren werden::V,чужны,шоча́ш
1965,geboren werden::V,dzimt,шоча́ш
1966,atmen::V,кашкыны,шӱла́ш
1967,atmen::V,пошиктыны,шӱла́ш
1968,atmen::V,elpot,шӱла́ш
1969,trinken::V,юны,йӱа́ш
1970,trinken::V,dzert,йӱа́ш
1971,essen::V,сёйны,кочка́ш
1972,essen::V,ēst,кочка́ш
1973,schlucken::V,ньылавны,нела́ш
1974,schlucken::V,rīt,нела́ш
1975,müde werden::V,мудзны,ноя́ш
1976,müde werden::V,nokust,ноя́ш
1977,einschlafen::V,ланьтны,мале́н колта́ш
1978,einschlafen::V,унмовсьны,мале́н колта́ш
1979,einschlafen::V,iemigt,мале́н колта́ш
1980,einschlafen::V,aizmigt,мале́н колта́ш
1981,schlafen::V,узьны,мала́ш
1982,schlafen::V,gulēt,мала́ш
1983,aufwachen::V,садьмыны,помыжалта́ш
1984,aufwachen::V,mosties,помыжалта́ш
1985,aufstehen::V,чеччыны,кынела́ш
1986,aufstehen::V,celties,кынела́ш
1987,sich erholen::V,шойччыны,кана́ш
1988,sich erholen::V,atžirgt,кана́ш
1989,sich erholen::V,atpūsties,кана́ш
1990,krank werden::V,висьмыны,черлане́н воза́ш
1991,krank werden::V,sasirgt,черлане́н воза́ш
1992,krank sein::V,висьны,черлане́н кия́ш
1993,krank sein::V,slimot,черлане́н кия́ш
1994,schmerzen::V,висьны,коршта́ш
1995,schmerzen::V,sāpēt,коршта́ш
1996,schmerzen::V,smelgt,коршта́ш
1997,husten::V,кызны,кокыра́ш
1998,husten::V,klepot,кокыра́ш
1999,genesen::V,бурдны,тӱрла́ш
2000,genesen::V,бурдны,тазаҥа́ш
2001,genesen::V,veseļoties,тӱрла́ш
2002,genesen::V,veseļoties,тазаҥа́ш
2003,sterben::V,кувны,кола́ш
2004,sterben::V,mirt,кола́ш
2005,sterben::V,nomirt,кола́ш
2006,umkommen::V,кувны,вуй йома́ш
2007,umkommen::V,apsprāgt,вуй йома́ш
2008,umkommen::V,aiziet bojā,вуй йома́ш
2009,sich bewegen::V,вӧрзьыны,кошта́ш
2010,sich bewegen::V,virzīties,кошта́ш
2011,sich rühren::V,вӧрны,тарвана́ш
2012,sich rühren::V,вӧрӧдчыны,тарвана́ш
2013,sich rühren::V,sagrozīties,тарвана́ш
2014,sich erheben::V,сувтны,кынела́ш
2015,sich erheben::V,piecelties,кынела́ш
2016,sich setzen::V,пуксьыны,шинча́ш
2017,sich setzen::V,sēsties,шинча́ш
2018,hinfallen::V,усьны,йӧрла́ш
2019,hinfallen::V,sabirt,йӧрла́ш
2020,hinfallen::V,pakrist,йӧрла́ш
2021,laufen::V,мyнны,кошта́ш
2022,laufen::V,iet,кошта́ш
2023,laufen::V,skraidīt,кошта́ш
2024,schreiten::V,восьлавны,ошкыла́ш
2025,schreiten::V,soļot,ошкыла́ш
2026,spazierengehen::V,гуляйтны,гуля́яш
2027,spazierengehen::V,staigāt,гуля́яш
2028,spazierengehen::V,pastaigāties,гуля́яш
2029,eilen::V,тэрмасьны,вашка́ш
2030,eilen::V,traukt,вашка́ш
2031,sich beeilen::V,тэрмасьны,вашкешта́ш
2032,sich beeilen::V,steigties,вашкешта́ш
2033,sich beeilen::V,pasteigties,вашкешта́ш
2034,sausen::V,тӧвзьыны,юлтка́ш
2035,sausen::V,drāzt,юлтка́ш
2036,sausen::V,brāzties,юлтка́ш
2037,rennen::V,котӧртны,куржтала́ш
2038,rennen::V,skriet,куржтала́ш
2039,springen::V,чеччавны,тӧршта́ш
2040,springen::V,lēkt,тӧршта́ш
2041,klettern::V,кышасьны,кӱза́ш
2042,klettern::V,кавшасьны,кӱза́ш
2043,klettern::V,kāpt,кӱза́ш
2044,klettern::V,rāpties,кӱза́ш
2045,schaukeln::V,гычасьны,лӱҥгалта́ш
2046,schaukeln::V,šūpoties,лӱҥгалта́ш
2047,schaukeln::V,zvalstīties,лӱҥгалта́ш
2048,kriechen::V,кыссьыны,нушка́ш
2049,kriechen::V,līst,нушка́ш
2050,kriechen::V,rāpot,нушка́ш
2051,schwimmen::V,уявны,ия́ш
2052,schwimmen::V,peldēt,ия́ш
2053,tauchen::V,сунавны,шуҥгалта́ш
2054,tauchen::V,gremdēties,шуҥгалта́ш
2055,rudern::V,пелысасьны,удыра́ш
2056,rudern::V,airēt,удыра́ш
2057,rudern::V,irties,удыра́ш
2058,fahren::V,мунны,кудала́ш
2059,fahren::V,braukt,кудала́ш
2060,fliegen::V,лэбны,чоҥешта́ш
2061,fliegen::V,lidot,чоҥешта́ш
