,Concept_ID,fr,hi
1509,verbinden::V,lier,बाँधना
1510,bedecken::V,couvrir,ढकना
1511,aufhängen::V,accrocher,लटकाना
1512,anzünden::V,allumer,जलाना
1513,aufheben::V,ramasser,उठाना
1514,zurücklassen::V,laisser,पीछे छोड़ना
1515,verlieren::V,perdre,खोना
1516,verlieren::V,perdre,गँवाना
1517,fallen lassen::V,lâcher,गिराना
1518,fallen lassen::V,laisser tomber,गिराना
1519,machen::V,faire,करना
1520,machen::V,faire,बनाना
1521,herstellen::V,produire,बनाना
1522,herstellen::V,produire,तैयार करना
1523,herstellen::V,fabriquer,बनाना
1524,herstellen::V,fabriquer,तैयार करना
1525,bauen::V,bâtir,बनाना
1526,bauen::V,bâtir,निर्माण करना
1527,bauen::V,construire,बनाना
1528,bauen::V,construire,निर्माण करना
1529,reparieren::V,réparer,मरम्मत करना
1530,verbessern::V,améliorer,सुधारना
1531,ändern::V,changer,बदलना
1532,ändern::V,changer,परीवर्तन करना
1533,ändern::V,modifier,बदलना
1534,ändern::V,modifier,परीवर्तन करना
1535,graben::V,creuser,खोदना
1536,beugen::V,plier,झुकाना
1537,beugen::V,ployer,झुकाना
1538,biegen::V,courber,झुकाना
1539,drehen::V,tordre,फेरना
1540,drehen::V,tordre,घुमाना
1541,drehen::V,tourner,फेरना
1542,drehen::V,tourner,घुमाना
1543,wenden::V,retourner,पलटना
1544,wenden::V,retourner,मोड़ना
1545,umdrehen::V,tourner,घुमाना
1546,heben::V,soulever,उठाना
1547,heben::V,soulever,ऊँचा करना
1548,hochheben::V,lever,उठाना
1549,hochheben::V,lever,ऊपर को उठाना
1550,ergreifen::V,saisir,पकड़ना
1551,ergreifen::V,saisir,हाथ में लेना
1552,ergreifen::V,prendre,पकड़ना
1553,ergreifen::V,prendre,हाथ में लेना
1554,halten::V,tenir,धरना
1555,halten::V,tenir,पकड़ना
1556,drücken::V,presser,दबाना
1557,schieben::V,pousser,सरकाना
1558,schieben::V,pousser,खिसकाना
1559,kratzen::V,gratter,खुरचना
1560,kratzen::V,gratter,खुजलाना
1561,kratzen::V,égratigner,खुरचना
1562,kratzen::V,égratigner,खुजलाना
1563,lecken::V,lécher,चाटना
1564,beißen::V,mordre,काटना
1565,abreißen::V,arracher,तोड़ना
1566,abschneiden::V,couper,काट करना
1567,binden::V,lier,बाँधना
1568,binden::V,attacher,बाँधना
1569,stecken::V,enfoncer,खोंसना
1570,brechen::V,rompre,तोड़ना
1571,klopfen::V,frapper,खटखटाना
1572,hauen::V,frapper,ठोकना
1573,kleben::V,coller,चिपकाना
1574,reiben::V,frotter,घिसना
1575,reiben::V,frotter,रगड़ना
1576,streichen::V,empâter,लगाना
1577,schleifen::V,affiler,तेज़ करना
1578,schleifen::V,aiguiser,तेज़ करना
1579,schneiden::V,couper,कतरना
1580,schneiden::V,trancher,कतरना
1581,rütteln::V,cahoter,झकझोरना
1582,schütteln::V,secouer,हिलाना
1583,schwenken::V,agiter,घुमाना
1584,schütten::V,verser,उँडेलना
1585,füllen::V,remplir,भरना
1586,füllen::V,remplir,ठूसना
1587,einwickeln::V,envelopper,लपेटना
1588,tragen::V,porter,ढोना
1589,schleppen::V,traîner,घसीटना
1590,ziehen::V,tirer,खींचना
1591,aufbewahren::V,garder,रखना
1592,aufbewahren::V,conserver,रखना
1593,werfen::V,jeter,फेंकना
1594,werfen::V,lancer,फेंकना
1595,fangen::V,attraper,पकड़ना
1596,packen::V,agripper,पकड़ना
1597,verstecken::V,cacher,छिपाना
1598,teilen::V,diviser,बाँटना
1599,schicken::V,envoyer,भेजना
1600,bringen::V,apporter,लाना
1601,hinzufügen::V,ajouter,जोड़ना
1602,bekommen::V,obtenir,पाना
1603,erhalten::V,recevoir,पाना
1604,erhalten::V,recevoir,मिलना
1605,nehmen::V,prendre,लेना
1606,wählen::V,choisir,चुनना
1607,auswählen::V,choisir,चुनना
1608,auswählen::V,sélectionner,चुनना
1609,bewahren::V,préserver,बनाए रखना
1610,behindern::V,gêner,रोकना
1611,verderben::V,gâter,ख़राब करना
1612,verderben::V,corrompre,ख़राब करना
1613,beschädigen::V,endommager,नुक़सान पहुँचाना
1614,zerbrechen::V,casser,तोड़ना
1615,zerreißen::V,déchirer,तोड़ना
1616,zerstören::V,détruire,नष्ट करना
1617,zerstören::V,détruire,बरबाद करना
1618,verbrennen::V,brûler,जलाना
1619,geben::V,donner,देना
1620,reichen::V,tendre,थमाना
1621,schenken::V,offrir,भेंट देना
1622,versprechen::V,promettre,वादा करना
1623,wünschen::V,souhaiter,कामना करना
1624,loben::V,louer,तारीफ़ करना
1625,küssen::V,embrasser,चूमना
1626,wiegen::V,bercer,झुलाना
1627,zudecken::V,couvrir,ढकना
1628,wecken::V,éveiller,जगाना
1629,wecken::V,réveiller,जगाना
1630,zeigen::V,montrer,दिखाना
1631,zeigen::V,faire voir,दिखाना
1632,führen::V,guider,रास्ता दिखाना
1633,lehren::V,apprendre,पढ़ाना
1634,unterrichten::V,instruire,सिखाना
1635,aufziehen::V,élever,पालना
1636,leiten::V,diriger,संचालन करना
1637,leiten::V,conduire,संचालन करना
1638,antreiben::V,pousser,हड़बड़ाना
1639,lassen::V,faire,-आना
1640,lassen::V,faire,कराना
1641,einladen::V,inviter,बुलाना
1642,vereinigen::V,unir,मिलाना
1643,vereinigen::V,unir,संयुक्त करना
1644,vereinigen::V,réunir,मिलाना
1645,vereinigen::V,réunir,संयुक्त करना
1646,besuchen::V,visiter,मिलना से
1647,besuchen::V,visiter,मिलने जाना से
1648,besuchen::V,aller voir,मिलना से
1649,besuchen::V,aller voir,मिलने जाना से
1650,treffen::V,rencontrer,मिलना
1651,sich versammeln::V,s'assembler,इकट्ठा होना
1652,spielen::V,jouer,खेलना
1653,singen::V,chanter,गाना
1654,tanzen::V,danser,नाचना
1655,sich trennen::V,se séparer,अलग होना
1656,verlassen::V,quitter,छोड़ना
1657,retten::V,sauver,बचाना
1658,bewachen::V,garder,आँख रखना पर
1659,schützen::V,protéger,रक्षा करना
1660,verteidigen::V,défendre,रक्षा करना
1661,sich schlagen::V,se taper,हाथापाई करना
1662,schießen::V,tirer,गोली मारना
1663,siegen::V,vaincre,जीतना
1664,siegen::V,vaincre,विजय पाना
1665,ärgern::V,agacer,चिढ़ाना
1666,schlagen::V,battre,मारना
1667,schlagen::V,frapper,मारना
1668,treten::V,botter,ठोकर मारना
1669,treten::V,donner un coup de pied à,ठोकर मारना
1670,stechen::V,piquer,भेदना
1671,stechen::V,piquer,भोंकना
1672,stoßen::V,heurter,धक्का देना
1673,stoßen::V,heurter,झटका देना
1674,stehlen::V,voler,चोरी करना
1675,stören::V,gêner,बुरा लगना
1676,stören::V,déranger,बुरा लगना
1677,belästigen::V,molester,तंग करना
1678,belästigen::V,importuner,तंग करना
1679,verbergen::V,cacher,लुकाना
1680,verbergen::V,dissimuler,लुकाना
1681,täuschen::V,abuser,धोखा देना
1682,täuschen::V,tromper,धोखा देना
1683,betrügen::V,duper,धोखा देना
1684,betrügen::V,frauder,धोखा देना
1685,töten::V,tuer,मारना
1686,töten::V,tuer,मार डालना
1687,wohnen::V,habiter,रहना
1688,wohnen::V,demeurer,रहना
1689,arbeiten::V,travailler,काम करना
1690,sammeln::V,collectionner,जमा करना
1691,pflücken::V,cueillir,चुनना
1692,pflücken::V,cueillir,तोड़ना
1693,jagen::V,chasser,आखेट करना
1694,jagen::V,chasser,शिकार करना
1695,fischen::V,pêcher,मछली पकड़ना
1696,fassen::V,capturer,पकड़ना
1697,hüten::V,garder,चराना
1698,treiben::V,mener,हाँकना
1699,anbinden::V,attacher,बाँधना
1700,füttern::V,faire manger,खिलाना
1701,melken::V,traire,दुहना
1702,hacken::V,fendre,काटना
1703,gießen::V,arroser,सींचना
1704,reifen::V,mûrir,पकना
1705,zubereiten::V,préparer,पकाना
1706,kochen::V,cuire,पकाना
1707,kochen::V,cuire,राँधना
1708,backen::V,cuire,पकाना
1709,braten::V,rôtir,तलना
1710,braten::V,rôtir,भूनना
1711,umrühren::V,remuer,फेंटना
1712,stricken::V,tricoter,बुनना
1713,nähen::V,coudre,सीना
1714,färben::V,teindre,रँगना
1715,reinigen::V,nettoyer,साफ़ करना
1716,reinigen::V,nettoyer,शुद्ध करना
1717,waschen::V,laver,धोना
1718,abwischen::V,essuyer,पोंछ्ना
1719,spülen::V,rincer,माँजना
1720,spülen::V,rincer,खँगालना
1721,fegen::V,balayer,बुहारना
1722,kehren::V,balayer,झाड़ना
1723,baden::V,se baigner,स्नान करना
1724,sich waschen::V,se laver,नहाना
1725,sich waschen::V,se laver,हाथ-मुँह धोना
1726,ausziehen::V,ôter,उतारना
1727,ausziehen::V,enlever,उतारना
1728,anziehen::V,mettre,पहनना
1729,sich anziehen::V,s'habiller,कपड़े पहनना
1730,kämmen::V,peigner,कंघी करना
1731,schmücken::V,orner,सजाना
1732,schmücken::V,orner,सँवारना
1733,schmücken::V,décorer,सजाना
1734,schmücken::V,décorer,सँवारना
1735,sagen::V,dire,कहना
1736,sagen::V,dire,बताना
1737,sprechen::V,parler,बोलना
1738,reden::V,parler,बोलना
1739,reden::V,parler,बात करना
1740,sich unterhalten::V,bavarder,बात करना
1741,sich unterhalten::V,bavarder,बातचीत करना
1742,sich unterhalten::V,s'entretenir,बात करना
1743,sich unterhalten::V,s'entretenir,बातचीत करना
1744,fragen::V,demander,पूछ्ना
1745,fragen::V,demander,प्रश्न करना
1746,bitten::V,prier,माँगना से
1747,erzählen::V,raconter,बताना
1748,mitteilen::V,communiquer,ख़बर देना
1749,mitteilen::V,communiquer,सूचना देना
1750,nennen::V,nommer,नाम देना
1751,nennen::V,appeler,नाम देना
1752,rufen::V,appeler,बुलाना
1753,prahlen::V,se vanter,शेख़ी बघारना
1754,übersetzen::V,traduire,अनुवाद करना
1755,denken::V,penser,सोचना
1756,glauben::V,croire,विश्वास करना
1757,bemerken::V,remarquer,ध्यान देना पर
1758,bemerken::V,apercevoir,ध्यान देना पर
1759,erkennen::V,reconnaître,पहचानना
1760,begreifen::V,concevoir,समझना
1761,verstehen::V,entendre,सुनना
1762,verstehen::V,comprendre,सुनना
1763,lernen::V,apprendre,पढ़ना
1764,wissen::V,savoir,जानना
1765,wissen::V,savoir,मालूम होना
1766,sich erinnern an::V,se souvenir de,याद करना
1767,vergessen::V,oublier,भूलना
1768,vergessen::V,oublier,बिसारना
1769,messen::V,mesurer,नापना
1770,zählen::V,compter,गिनना
1771,rechnen::V,calculer,गणना करना
1772,rechnen::V,calculer,हिसाब करना
1773,lesen::V,lire,पढ़ना
1774,malen::V,peindre,कींचना
1775,zeichnen::V,dessiner,चित्र कींचना
1776,schreiben::V,écrire,लिखना
1777,besitzen::V,posséder,मालिक होना
1778,besitzen::V,posséder,स्वामी होना
1779,kaufen::V,acheter,ख़रीदना
1780,verkaufen::V,vendre,बेचना
1781,bezahlen::V,payer,चुकाना
1782,bezahlen::V,payer,अदा करना
1783,zahlen::V,payer,अदा करना
1784,beherrschen::V,dominer,शासन करना पर
1785,beherrschen::V,maîtriser,शासन करना पर
1786,ertragen::V,tolérer,सहना
1787,ertragen::V,supporter,सहना
