,Concept_ID,se,ja
4455,manchmal::ADV,duolla dálla,時々
4456,manchmal::ADV,muhtumin,時々
4457,manchmal::ADV,kuásnii,時々
4458,manchmal::ADV,måttmešt,時々
4459,manchmal::ADV,kuä´ss-ne,時々
4460,manchmal::ADV,мудта вэ̄р,時々
4461,oft::ADV,daamtaj,よく
4462,oft::ADV,álu,よく
4463,oft::ADV,ábaj,よく
4464,oft::ADV,dájvvá,よく
4465,oft::ADV,dávjá,よく
4466,oft::ADV,távjá,よく
4467,oft::ADV,täujja,よく
4468,oft::ADV,то̄а̄ййв,よく
4469,immer::ADV,iktesth,いつも
4470,immer::ADV,eejnegen,いつも
4471,immer::ADV,agev,いつも
4472,immer::ADV,álo,いつも
4473,immer::ADV,ain,いつも
4474,immer::ADV,ovttuu,いつも
4475,immer::ADV,pâi,いつも
4476,immer::ADV,пай,いつも
4477,niemals::ADV,ij gåessie,一度も...ない
4478,niemals::ADV,ij goassak,一度も...ない
4479,niemals::ADV,ij ihkenis,一度も...ない
4480,niemals::ADV,ii goassege,一度も...ない
4481,niemals::ADV,ij kuás'sin,一度も...ない
4482,niemals::ADV,ij ni kuä´ss,一度も...ない
4483,niemals::ADV,эйй никуэссь,一度も...ない
4484,hier::ADV,daagkoe,こちら
4485,hier::ADV,dála,こちら
4486,hier::ADV,dánna,こちら
4487,hier::ADV,dá,こちら
4488,hier::ADV,dás,こちら
4489,hier::ADV,taa,こちら
4490,hier::ADV,tää,こちら
4491,hier::ADV,ta´ltte,こちら
4492,hier::ADV,тала,こちら
4493,hier::ADV,тэста,こちら
4494,hierhin::ADV,diekie,ここへ
4495,hierhin::ADV,diekie,こちらへ
4496,hierhin::ADV,dási,ここへ
4497,hierhin::ADV,dási,こちらへ
4498,hierhin::ADV,diehki,ここへ
4499,hierhin::ADV,diehki,こちらへ
4500,hierhin::ADV,deike,ここへ
4501,hierhin::ADV,deike,こちらへ
4502,hierhin::ADV,teehi,ここへ
4503,hierhin::ADV,teehi,こちらへ
4504,hierhin::ADV,tii´ǩ,ここへ
4505,hierhin::ADV,tii´ǩ,こちらへ
4506,hierhin::ADV,тӣге,ここへ
4507,hierhin::ADV,тӣге,こちらへ
4508,von hier::ADV,daebpede,ここから
4509,von hier::ADV,dássta,ここから
4510,von hier::ADV,dáppelt,ここから
4511,von hier::ADV,dáppe,ここから
4512,von hier::ADV,tástán,ここから
4513,von hier::ADV,tääiǥ,ここから
4514,von hier::ADV,tääi´ben,ここから
4515,von hier::ADV,тэста,ここから
4516,dort::ADV,dagkoe,そちら
4517,dort::ADV,dale,そちら
4518,dort::ADV,dakko,そちら
4519,dort::ADV,tuo,そちら
4520,dort::ADV,tovben,そちら
4521,dort::ADV,to´ben,そちら
4522,dort::ADV,тёллэ,そちら
4523,dort::ADV,тамьпе,そちら
4524,dorthin::ADV,dahkoe,そこへ
4525,dorthin::ADV,dahkoe,そちらへ
4526,dorthin::ADV,dåhku,そこへ
4527,dorthin::ADV,dåhku,そちらへ
4528,dorthin::ADV,dohko,そこへ
4529,dorthin::ADV,dohko,そちらへ
4530,dorthin::ADV,diehko,そこへ
4531,dorthin::ADV,diehko,そちらへ
4532,dorthin::ADV,tuohu,そこへ
4533,dorthin::ADV,tuohu,そちらへ
4534,dorthin::ADV,tok,そこへ
4535,dorthin::ADV,tok,そちらへ
4536,dorthin::ADV,tok-aa,そこへ
4537,dorthin::ADV,tok-aa,そちらへ
4538,dorthin::ADV,то̄гэ,そこへ
4539,dorthin::ADV,то̄гэ,そちらへ
4540,vorwärts::ADV,fraamme,前へ
4541,vorwärts::ADV,åvddån,前へ
4542,vorwärts::ADV,ovddas,前へ
4543,vorwärts::ADV,oovdâs,前へ
4544,vorwärts::ADV,ooudâs,前へ
4545,vorwärts::ADV,ooudårra,前へ
4546,vorwärts::ADV,эвтэс,前へ
4547,rückwärts::ADV,mænngese,後ろへ
4548,rückwärts::ADV,ruoptobadáj,後ろへ
4549,rückwärts::ADV,maŋás,後ろへ
4550,rückwärts::ADV,majaskulij,後ろへ
4551,rückwärts::ADV,mââjas,後ろへ
4552,rückwärts::ADV,mâ´ŋŋla,後ろへ
4553,rückwärts::ADV,мо̄а̄з,後ろへ
4554,rückwärts::ADV,мо̄а̄ст,後ろへ
4555,zurück::ADV,bååstede,後ろへ
4556,zurück::ADV,ruoptus,後ろへ
4557,zurück::ADV,maŋus,後ろへ
4558,zurück::ADV,ruoktot,後ろへ
4559,zurück::ADV,maassâd,後ろへ
4560,zurück::ADV,vä´st,後ろへ
4561,zurück::ADV,mååusat,後ろへ
4562,zurück::ADV,мо̄а̄з,後ろへ
4563,zurück::ADV,мо̄а̄ст,後ろへ
4564,unten::ADV,vuelnie,下に
4565,unten::ADV,vuollen,下に
4566,unten::ADV,vuollin,下に
4567,unten::ADV,vyellin,下に
4568,unten::ADV,vue´llen,下に
4569,unten::ADV,вӯлльн,下に
4570,hinab::ADV,våålese,下へ
4571,hinab::ADV,vuolus,下へ
4572,hinab::ADV,vulos,下へ
4573,hinab::ADV,vuá'lás,下へ
4574,hinab::ADV,vuâlas,下へ
4575,hinab::ADV,валас,下へ
4576,oben::ADV,bijjene,上に
4577,oben::ADV,baddjen,上に
4578,oben::ADV,badjin,上に
4579,oben::ADV,paijeen,上に
4580,oben::ADV,pâ´jjen,上に
4581,oben::ADV,tunââ´lmest,上に
4582,oben::ADV,пайенҍ,上に
4583,hinauf::ADV,bæjjese,上へ
4584,hinauf::ADV,bajás,上へ
4585,hinauf::ADV,bajás,上へ
4586,hinauf::ADV,pajas,上へ
4587,hinauf::ADV,pââjas,上へ
4588,hinauf::ADV,пайяс,上へ
4589,überall::ADV,gaajhkene lehkesne,どこでも
4590,überall::ADV,juohkka sajen,どこでも
4591,überall::ADV,juohke sajis,どこでも
4592,überall::ADV,jya'hisaajeest,どこでも
4593,überall::ADV,vee´zz,どこでも
4594,überall::ADV,pukvee´zz,どこでも
4595,überall::ADV,пугквесь,どこでも
4596,nicht::ADV,ij,ない
4597,nicht::ADV,ij,ない
4598,nicht::ADV,ii,ない
4599,nicht::ADV,ij,ない
4600,nicht::ADV,ij,ない
4601,nicht::ADV,эйй,ない
4602,ein wenig::ADV,ånnetje,少し
4603,ein wenig::ADV,ånnetje,ちょっと
4604,ein wenig::ADV,ahtjetje,少し
4605,ein wenig::ADV,ahtjetje,ちょっと
4606,ein wenig::ADV,binná,少し
4607,ein wenig::ADV,binná,ちょっと
4608,ein wenig::ADV,veahá,少し
4609,ein wenig::ADV,veahá,ちょっと
4610,ein wenig::ADV,ucánjii,少し
4611,ein wenig::ADV,ucánjii,ちょっと
4612,ein wenig::ADV,occanj,少し
4613,ein wenig::ADV,occanj,ちょっと
4614,ein wenig::ADV,simmna,少し
4615,ein wenig::ADV,simmna,ちょっと
4616,ein wenig::ADV,сада,少し
4617,ein wenig::ADV,сада,ちょっと
4618,ein wenig::ADV,садаматта,少し
4619,ein wenig::ADV,садаматта,ちょっと
4620,kaum::ADV,jallan,ほとんど～ない
4621,kaum::ADV,vánet,ほとんど～ない
4622,kaum::ADV,báljo,ほとんど～ない
4623,kaum::ADV,illá,ほとんど～ない
4624,kaum::ADV,illvaa,ほとんど～ない
4625,kaum::ADV,мале,ほとんど～ない
4626,kaum::ADV,элэлэ,ほとんど～ない
4627,sehr::ADV,sagk,とても
4628,sehr::ADV,riek,とても
4629,sehr::ADV,sieldes,とても
4630,sehr::ADV,hui,とても
4631,sehr::ADV,ollu,とても
4632,sehr::ADV,čuuvtij,とても
4633,sehr::ADV,sami,とても
4634,sehr::ADV,čuu´t,とても
4635,sehr::ADV,пэре,とても
4636,sehr::ADV,чофта,とても
4637,so::ADV,numhtie,こう
4638,so::ADV,nav,こう
4639,so::ADV,nuov,こう
4640,so::ADV,nåv,こう
4641,so::ADV,nu,こう
4642,so::ADV,näävt,こう
4643,so::ADV,de,こう
4644,so::ADV,nu´t,こう
4645,so::ADV,nääi´t,こう
4646,so::ADV,те̄льнэ,こう
4647,noch::ADV,annje,まだ
4648,noch::ADV,ájn,まだ
4649,noch::ADV,vilá,まだ
4650,noch::ADV,ain,まだ
4651,noch::ADV,vela,まだ
4652,noch::ADV,võl,まだ
4653,noch::ADV,veâl,まだ
4654,noch::ADV,вя̄л,まだ
4655,nur::ADV,ajve,～だけ
4656,nur::ADV,barre,～だけ
4657,nur::ADV,dåssjå,～だけ
4658,nur::ADV,dušše,～だけ
4659,nur::ADV,váá,～だけ
4660,nur::ADV,pâi,～だけ
4661,nur::ADV,leša,～だけ
4662,nur::ADV,tåå´lǩ,～だけ
4663,nur::ADV,лэша,～だけ
4664,nur::ADV,лышшэ,～だけ
4665,schon::ADV,joe,もう
4666,schon::ADV,juo,もう
4667,schon::ADV,juo,もう
4668,schon::ADV,juo,もう
4669,schon::ADV,ju´n,もう
4670,schon::ADV,ё,もう
4671,wieder::ADV,vihth,再び
4672,wieder::ADV,aajmoen,再び
4673,wieder::ADV,vas,再び
4674,wieder::ADV,ådåsis,再び
4675,wieder::ADV,fas,再び
4676,wieder::ADV,vuot,再び
4677,wieder::ADV,vest,再び
4678,wieder::ADV,däs,再び
4679,wieder::ADV,e´pet,再び
4680,wieder::ADV,аввта,再び
4681,wieder::ADV,о̄дтсэ,再び
4682,vor::PRP,åvteste,前に
4683,vor::PRP,ålggolin,前に
4684,vor::PRP,ovddas,前に
4685,vor::PRP,oovdâst,前に
4686,vor::PRP,ooudâst,前に
4687,vor::PRP,авьтэмьбе̄лльт,前に
4688,hinter::PRP,duekesne,後ろに
4689,hinter::PRP,duogen,後ろに
4690,hinter::PRP,maŋŋelin,後ろに
4691,hinter::PRP,maŋil,後ろに
4692,hinter::PRP,duogás,後ろに
4693,hinter::PRP,tyeḥin,後ろに
4694,hinter::PRP,tue´ǩǩen,後ろに
4695,hinter::PRP,маӈельт,後ろに
4696,unter::PRP,nuelesne,下に
4697,unter::PRP,vuolen,下に
4698,unter::PRP,vuolde,下に
4699,unter::PRP,vyel'ni,下に
4700,unter::PRP,vue´llen,下に
4701,unter::PRP,вӯлльнҍ,下に
4702,durch::PRP,vieken,通して
4703,durch::PRP,tjadá,通して
4704,durch::PRP,-rájge,通して
4705,durch::PRP,čađa,通して
4706,durch::PRP,čoođâ,通して
4707,durch::PRP,čõõđ,通して
4708,durch::PRP,pääi´ǩ,通して
4709,durch::PRP,че̄д,通して
4710,neben::PRP,baaltese,横に
4711,neben::PRP,báldan,横に
4712,neben::PRP,bálddas,横に
4713,neben::PRP,paaldâst,横に
4714,neben::PRP,paaldâst,横に
4715,neben::PRP,поалльтэ,横に
4716,zwischen::PRP,gaskesne,間に
4717,zwischen::PRP,gasska,間に
4718,zwischen::PRP,gaskkas,間に
4719,zwischen::PRP,kooskâst,間に
4720,zwischen::PRP,kâskka,間に
4721,zwischen::PRP,кэскэсьт,間に
4722,zwischen::PRP,кэ̄скэль,間に
4723,wegen::PRP,dïete,為に
4724,wegen::PRP,dïete,せいで
4725,wegen::PRP,gaevhtieh,為に
4726,wegen::PRP,gaevhtieh,せいで
4727,wegen::PRP,diehti,為に
4728,wegen::PRP,diehti,せいで
4729,wegen::PRP,dihte,為に
4730,wegen::PRP,dihte,せいで
4731,wegen::PRP,geažil,為に
4732,wegen::PRP,geažil,せいで
4733,wegen::PRP,tet,為に
4734,wegen::PRP,tet,せいで
4735,wegen::PRP,diõtt,為に
4736,wegen::PRP,diõtt,せいで
4737,wegen::PRP,ǩeäč'ča,為に
4738,wegen::PRP,ǩeäč'ča,せいで
4739,wegen::PRP,гуэйке,為に
4740,wegen::PRP,гуэйке,せいで
4741,dies::PRN,dihte,これ
4742,dies::PRN,dát,これ
4743,dies::PRN,dát,これ
4744,dies::PRN,táát,これ
4745,dies::PRN,tät,これ
4746,dies::PRN,tiett-aa,これ
4747,dies::PRN,тэдт,これ
4748,das::PRN,dohte,それ
4749,das::PRN,dat,それ
4750,das::PRN,dat,それ
4751,das::PRN,tot,それ
4752,das::PRN,tõt,それ
4753,das::PRN,тудт,それ
4754,alles::PRN,gaajhke,全部
4755,alles::PRN,gájkka,全部
4756,alles::PRN,buot,全部
4757,alles::PRN,puoh,全部
4758,alles::PRN,puk,全部
4759,alles::PRN,пугк,全部
4760,ich::PRN,manne,私
4761,ich::PRN,mån,私
4762,ich::PRN,månnå,私
4763,ich::PRN,mun,私
4764,ich::PRN,mun,私
4765,ich::PRN,munnâ,私
4766,ich::PRN,mon,私
4767,ich::PRN,мунн,私
4768,du::PRN,datne,あなた
4769,du::PRN,dån,あなた
4770,du::PRN,don,あなた
4771,du::PRN,tun,あなた
4772,du::PRN,ton,あなた
4773,du::PRN,то̄нн,あなた
4774,er::PRN,dïhte,彼
4775,er::PRN,sån,彼
4776,er::PRN,son,彼
4777,er::PRN,sun,彼
4778,er::PRN,son,彼
4779,er::PRN,со̄нн,彼
4780,wir::PRN,mijjieh,私達
4781,wir::PRN,mij,私達
4782,wir::PRN,mii,私達
4783,wir::PRN,mij,私達
4784,wir::PRN,mij,私達
4785,wir::PRN,мыйй,私達
4786,ihr::PRN,dijjie,あなた達
4787,ihr::PRN,dij,あなた達
4788,ihr::PRN,dii,あなた達
4789,ihr::PRN,tij,あなた達
4790,ihr::PRN,tij,あなた達
4791,ihr::PRN,тыйй,あなた達
4792,sie::PRN,dah,彼ら
4793,sie::PRN,sij,彼ら
4794,sie::PRN,sii,彼ら
4795,sie::PRN,sij,彼ら
4796,sie::PRN,sij,彼ら
4797,sie::PRN,сыйй,彼ら
4798,was::FPRN,mij,何
4799,was::FPRN,mij,何
4800,was::FPRN,mii,何
4801,was::FPRN,mii,何
4802,was::FPRN,mii,何
4803,was::FPRN,мӣ,何
4804,wer::FPRN,gie,誰
4805,wer::FPRN,gie,どなた
4806,wer::FPRN,guhti,誰
4807,wer::FPRN,guhti,どなた
4808,wer::FPRN,gii,誰
4809,wer::FPRN,gii,どなた
4810,wer::FPRN,guhte,誰
4811,wer::FPRN,guhte,どなた
4812,wer::FPRN,kii,誰
4813,wer::FPRN,kii,どなた
4814,wer::FPRN,ǩii,誰
4815,wer::FPRN,ǩii,どなた
4816,wer::FPRN,kåå´tt,誰
4817,wer::FPRN,kåå´tt,どなた
4818,wer::FPRN,ке̄,誰
4819,wer::FPRN,ке̄,どなた
4820,wo::FADV,gusnie,どこ
4821,wo::FADV,gusnie,どこに
4822,wo::FADV,gånnå,どこ
4823,wo::FADV,gånnå,どこに
4824,wo::FADV,gos,どこ
4825,wo::FADV,gos,どこに
4826,wo::FADV,kost,どこ
4827,wo::FADV,kost,どこに
4828,wo::FADV,ko´st,どこ
4829,wo::FADV,ko´st,どこに
4830,wo::FADV,касьт,どこ
4831,wo::FADV,касьт,どこに
4832,wohin::FADV,gogka,どこへ
4833,wohin::FADV,gåsi,どこへ
4834,wohin::FADV,gosa,どこへ
4835,wohin::FADV,kuus,どこへ
4836,wohin::FADV,koozz,どこへ
4837,wohin::FADV,ко̄з,どこへ
4838,wie::FADV,guktie,どう
4839,wie::FADV,gumhtie,どう
4840,wie::FADV,gåktu,どう
4841,wie::FADV,mot,どう
4842,wie::FADV,mahte,どう
4843,wie::FADV,mä´htt,どう
4844,wie::FADV,ко̄ххт,どう
4845,warum::FADV,man,何故
4846,warum::FADV,man,どうして
4847,warum::FADV,manen,何故
4848,warum::FADV,manen,どうして
4849,warum::FADV,manne,何故
4850,warum::FADV,manne,どうして
4851,warum::FADV,mane,何故
4852,warum::FADV,mane,どうして
4853,warum::FADV,mondiet,何故
4854,warum::FADV,mondiet,どうして
4855,warum::FADV,mõõzz,何故
4856,warum::FADV,mõõzz,どうして
4857,warum::FADV,mää´nn,何故
4858,warum::FADV,mää´nn,どうして
4859,warum::FADV,мэ̄йт,何故
4860,warum::FADV,мэ̄йт,どうして
4861,warum::FADV,мэ̄ннгуэйке,何故
4862,warum::FADV,мэ̄ннгуэйке,どうして
4863,wieviel::FNUM,man jeenje,どのくらい
4864,wieviel::FNUM,makta,どのくらい
4865,wieviel::FNUM,olugo,どのくらい
4866,wieviel::FNUM,kalle,どのくらい
4867,wieviel::FNUM,kâ´ll,どのくらい
4868,wieviel::FNUM,мэ̄ннве̄рьт,どのくらい
4869,wieviel::FNUM,мэ̄нлянчверьт,どのくらい
4870,eins::NUM,akte,一
4871,eins::NUM,akta,一
4872,eins::NUM,okta,一
4873,eins::NUM,ohtâ,一
4874,eins::NUM,õhtt,一
4875,eins::NUM,э̄ххт,一
4876,eins::NUM,о̄ххтэ,一
4877,zwei::NUM,göökte,二
4878,zwei::NUM,göökte,二つ
4879,zwei::NUM,guokta,二
4880,zwei::NUM,guokta,二つ
4881,zwei::NUM,guokte,二
4882,zwei::NUM,guokte,二つ
4883,zwei::NUM,kyeh'ti,二
4884,zwei::NUM,kyeh'ti,二つ
4885,zwei::NUM,kuõ´htt,二
4886,zwei::NUM,kuõ´htt,二つ
4887,zwei::NUM,кӯххт,二
4888,zwei::NUM,кӯххт,二つ
4889,drei::NUM,golme,三
4890,drei::NUM,golme,三つ
4891,drei::NUM,gålmmå,三
4892,drei::NUM,gålmmå,三つ
4893,drei::NUM,golbma,三
4894,drei::NUM,golbma,三つ
4895,drei::NUM,kulmâ,三
4896,drei::NUM,kulmâ,三つ
4897,drei::NUM,koumm,三
4898,drei::NUM,koumm,三つ
4899,drei::NUM,ко̄ллм,三
4900,drei::NUM,ко̄ллм,三つ
4901,vier::NUM,njieljie,四
4902,vier::NUM,njieljie,四つ
4903,vier::NUM,niellja,四
4904,vier::NUM,niellja,四つ
4905,vier::NUM,njeallje,四
4906,vier::NUM,njeallje,四つ
4907,vier::NUM,nelji,四
4908,vier::NUM,nelji,四つ
4909,vier::NUM,nellj,四
4910,vier::NUM,nellj,四つ
4911,vier::NUM,не̄лльй,四
4912,vier::NUM,не̄лльй,四つ
4913,fünf::NUM,vïjhte,五
4914,fünf::NUM,vïjhte,五つ
4915,fünf::NUM,vihtta,五
4916,fünf::NUM,vihtta,五つ
4917,fünf::NUM,vihtta,五
4918,fünf::NUM,vihtta,五つ
4919,fünf::NUM,vittâ,五
4920,fünf::NUM,vittâ,五つ
4921,fünf::NUM,vitt,五
4922,fünf::NUM,vitt,五つ
4923,fünf::NUM,выдт,五
4924,fünf::NUM,выдт,五つ
4925,sechs::NUM,govhte,六
4926,sechs::NUM,govhte,六つ
4927,sechs::NUM,guhtta,六
4928,sechs::NUM,guhtta,六つ
4929,sechs::NUM,guhtta,六
4930,sechs::NUM,guhtta,六つ
4931,sechs::NUM,kuttâ,六
4932,sechs::NUM,kuttâ,六つ
4933,sechs::NUM,kutt,六
4934,sechs::NUM,kutt,六つ
4935,sechs::NUM,кудт,六
4936,sechs::NUM,кудт,六つ
4937,sieben::NUM,tjïjhtje,七
4938,sieben::NUM,tjïjhtje,七つ
4939,sieben::NUM,giehtja,七
4940,sieben::NUM,giehtja,七つ
4941,sieben::NUM,čieža,七
4942,sieben::NUM,čieža,七つ
4943,sieben::NUM,čiččâm,七
4944,sieben::NUM,čiččâm,七つ
4945,sieben::NUM,čiččâm,七
4946,sieben::NUM,čiččâm,七つ
4947,sieben::NUM,кыджемь,七
4948,sieben::NUM,кыджемь,七つ
4949,acht::NUM,gaektsie,八
4950,acht::NUM,gaektsie,八つ
4951,acht::NUM,gáktsa,八
4952,acht::NUM,gáktsa,八つ
4953,acht::NUM,gávcci,八
4954,acht::NUM,gávcci,八つ
4955,acht::NUM,käävci,八
4956,acht::NUM,käävci,八つ
4957,acht::NUM,kääu´c,八
4958,acht::NUM,kääu´c,八つ
4959,acht::NUM,ка̄ххц,八
4960,acht::NUM,ка̄ххц,八つ
4961,neun::NUM,uktsie,九
4962,neun::NUM,uktsie,九つ
4963,neun::NUM,aktse,九
4964,neun::NUM,aktse,九つ
4965,neun::NUM,ovcci,九
4966,neun::NUM,ovcci,九つ
4967,neun::NUM,oovce,九
4968,neun::NUM,oovce,九つ
4969,neun::NUM,å´hcc,九
4970,neun::NUM,å´hcc,九つ
4971,neun::NUM,аххц,九
4972,neun::NUM,аххц,九つ
4973,zehn::NUM,luhkie,十
4974,zehn::NUM,låhke,十
4975,zehn::NUM,lågev,十
4976,zehn::NUM,logi,十
4977,zehn::NUM,loṿe,十
4978,zehn::NUM,lååi,十
4979,zehn::NUM,лоагкь,十
4980,elf::NUM,luhkieakte,十一
4981,elf::NUM,lågenanakta,十一
4982,elf::NUM,oktanuppelohkái,十一
4983,elf::NUM,ohtnubáloh,十一
4984,elf::NUM,õtmlo,十一
4985,elf::NUM,õhttmlo,十一
4986,elf::NUM,э̄ххтэмплоагкь,十一
4987,zwölf::NUM,luhkiegöökte,十二
4988,zwölf::NUM,lågenanguokta,十二
4989,zwölf::NUM,guoktenuppelohkái,十二
4990,zwölf::NUM,kyeh'tnubáloh,十二
4991,zwölf::NUM,kuâtmlo,十二
4992,zwölf::NUM,kuâhttmlo,十二
4993,zwölf::NUM,кӯххтэмплоагкь,十二
4994,zwanzig::NUM,göökteluhkie,二十
4995,zwanzig::NUM,guoktalåhke,二十
4996,zwanzig::NUM,guoktelogi,二十
4997,zwanzig::NUM,kyeh'tilov,二十
4998,zwanzig::NUM,kuâhttlo,二十
4999,zwanzig::NUM,кӯххтлоагкь,二十
5000,dreißig::NUM,golmeluhkie,三十
5001,dreißig::NUM,gålmmålåhke,三十
5002,dreißig::NUM,golbmalogi,三十
5003,dreißig::NUM,kulmâlov,三十
5004,dreißig::NUM,koummlo,三十
5005,dreißig::NUM,ко̄ллмлоагкь,三十
5006,vierzig::NUM,njieljieluhkie,四十
5007,vierzig::NUM,nielljalåhke,四十
5008,vierzig::NUM,njealljelogi,四十
5009,vierzig::NUM,neljilov,四十
5010,vierzig::NUM,nelljlo,四十
5011,vierzig::NUM,не̄лльйлоагкь,四十
5012,fünfzig::NUM,vïjhteluhkie,五十
5013,fünfzig::NUM,vihttalåhke,五十
5014,fünfzig::NUM,vihttalogi,五十
5015,fünfzig::NUM,vittâlov,五十
5016,fünfzig::NUM,vittlo,五十
5017,fünfzig::NUM,выдтлоагкъ,五十
5018,sechzig::NUM,govhteluhkie,六十
5019,sechzig::NUM,guhttalåhke,六十
5020,sechzig::NUM,guhttalogi,六十
5021,sechzig::NUM,kuttâlov,六十
5022,sechzig::NUM,kuttlo,六十
5023,sechzig::NUM,кудтлоагкь,六十
5024,siebzig::NUM,tjïjhtjeluhkie,七十
5025,siebzig::NUM,gietjavlåhke,七十
5026,siebzig::NUM,čiežalogi,七十
5027,siebzig::NUM,čiččâmlov,七十
5028,siebzig::NUM,čičmlo,七十
5029,siebzig::NUM,кыджемьлоагкь,七十
5030,achtzig::NUM,gaektsieluhkie,八十
5031,achtzig::NUM,gáktsalåhke,八十
5032,achtzig::NUM,gávccilogi,八十
5033,achtzig::NUM,kähcilov,八十
5034,achtzig::NUM,kä´hcclo,八十
5035,achtzig::NUM,ка̄ххцлоагкь,八十
5036,neunzig::NUM,uktsieluhkie,九十
5037,neunzig::NUM,aktselåhke,九十
5038,neunzig::NUM,ovccilogi,九十
5039,neunzig::NUM,ohcelov,九十
5040,neunzig::NUM,å´hcclo,九十
5041,neunzig::NUM,аххцлоагкь,九十
5042,hundert::NUM,tjuetie,百
5043,hundert::NUM,tjuohte,百
5044,hundert::NUM,čuođi,百
5045,hundert::NUM,čyeti,百
5046,hundert::NUM,čue´tt,百
5047,hundert::NUM,чӯдть,百
5048,tausend::NUM,tåvsene,千
5049,tausend::NUM,stoeretjuetie,千
5050,tausend::NUM,tuvsán,千
5051,tausend::NUM,duhát,千
5052,tausend::NUM,duhát,千
5053,tausend::NUM,tuhháát,千
5054,tausend::NUM,dohat,千
5055,tausend::NUM,то̄а̄фант,千
5056,und::CNJ,jïh,-と
5057,und::CNJ,jïh,そして
5058,und::CNJ,ja,-と
5059,und::CNJ,ja,そして
5060,und::CNJ,ja,-と
5061,und::CNJ,ja,そして
5062,und::CNJ,já,-と
5063,und::CNJ,já,そして
5064,und::CNJ,di,-と
5065,und::CNJ,di,そして
5066,und::CNJ,я,-と
5067,und::CNJ,я,そして
5068,und::CNJ,да,-と
5069,und::CNJ,да,そして
5070,und::CNJ,де,-と
5071,und::CNJ,де,そして
5072,oder::CNJ,jallh,或いは
5073,oder::CNJ,jali,或いは
5074,oder::CNJ,dahje,或いは
5075,oder::CNJ,adai,或いは
5076,oder::CNJ,avi,或いは
5077,oder::CNJ,le´be,或いは
5078,oder::CNJ,элэ,或いは
5079,oder::CNJ,вай,或いは
5080,stehen::V,tjåadtjodh,立っている
5081,stehen::V,seajsasjidh,立っている
5082,stehen::V,tjuodtjot,立っている
5083,stehen::V,čuožžut,立っている
5084,stehen::V,cuáp'cuđ,立っている
5085,stehen::V,čuâǯ'ǯad,立っている
5086,stehen::V,чуэннче,立っている
5087,sitzen::V,tjahkasjidh,座っている
5088,sitzen::V,tjåhkkåhit,座っている
5089,sitzen::V,čohkkát,座っている
5090,sitzen::V,čokkáđ,座っている
5091,sitzen::V,išttâd åårrad,座っている
5092,sitzen::V,ышштэ,座っている
5093,liegen::V,gaajranidh,横になっている
5094,liegen::V,vellahit,横になっている
5095,liegen::V,veallát,横になっている
5096,liegen::V,viäl'láđ,横になっている
5097,liegen::V,liâššâd,横になっている
5098,liegen::V,ле̄шшэ,横になっている
5099,hängen::V,gævnjasjidh,掛かっている
5100,hängen::V,gahtsahit,掛かっている
5101,hängen::V,heaŋgát,掛かっている
5102,hängen::V,hiäŋ'gáđ,掛かっている
5103,hängen::V,sorččad,掛かっている
5104,hängen::V,ла̄бпэ,掛かっている
5105,werden::V,sjïdtedh,なる
5106,werden::V,sjaddat,なる
5107,werden::V,beassat,なる
5108,werden::V,šoddâđ,なる
5109,werden::V,šõddâd,なる
5110,werden::V,шэ̄ннтэ,なる
5111,passieren::V,vaasedh,起こる
5112,passieren::V,sjaddat,起こる
5113,passieren::V,dáhpáduvvat,起こる
5114,passieren::V,vássit,起こる
5115,passieren::V,dáhpáhuvvat,起こる
5116,passieren::V,šoddâđ,起こる
5117,passieren::V,šõddâd,起こる
5118,passieren::V,шэ̄ннтэ,起こる
5119,passieren::V,тагсэ,起こる
5120,beginnen::V,aelkedh,始まる
5121,beginnen::V,álgget,始まる
5122,beginnen::V,álggahit,始まる
5123,beginnen::V,älgiđ,始まる
5124,beginnen::V,ä´lǧǧed,始まる
5125,beginnen::V,о̄а̄лкхуввэ,始まる
5126,beginnen::V,о̄а̄лкхэднэ,始まる
5127,enden::V,orrijidh,終わる
5128,enden::V,hiejttet,終わる
5129,enden::V,nohkat,終わる
5130,enden::V,nuuhâđ,終わる
5131,enden::V,puu´tted,終わる
5132,enden::V,пудтэ,終わる
5133,enden::V,кӣркнэ,終わる
5134,wechseln::V,målsodh,変わる
5135,wechseln::V,lånudit,変わる
5136,wechseln::V,molssastit,変わる
5137,wechseln::V,molsašuddat,変わる
5138,wechseln::V,molsođ,変わる
5139,wechseln::V,vaaitõõttâd,変わる
5140,wechseln::V,вуайхувнэ,変わる
5141,aufgehen[Sonne]::V,låvnedh,出る
5142,aufgehen[Sonne]::V,årijdit,出る
5143,aufgehen[Sonne]::V,lavnnet,出る
5144,aufgehen[Sonne]::V,badjánit,出る
5145,aufgehen[Sonne]::V,pajaniđ,出る
5146,aufgehen[Sonne]::V,pâjjned,出る
5147,aufgehen[Sonne]::V,пэ̄ййнэ,出る
5148,untergehen[Sonne]::V,luajhtadidh,沈む
5149,untergehen[Sonne]::V,gáhtot,沈む
5150,untergehen[Sonne]::V,vidodit,沈む
5151,untergehen[Sonne]::V,luoitádit,沈む
5152,untergehen[Sonne]::V,lyeš'tiđ,沈む
5153,untergehen[Sonne]::V,lue´štted,沈む
5154,untergehen[Sonne]::V,луэшштэдтэ,沈む
