,Concept_ID,es,se
5007,rückwärts::ADV,hacia atrás,mââjas
5008,rückwärts::ADV,hacia atrás,mâ´ŋŋla
5009,rückwärts::ADV,hacia atrás,мо̄а̄з
5010,rückwärts::ADV,hacia atrás,мо̄а̄ст
5011,zurück::ADV,atrás,bååstede
5012,zurück::ADV,atrás,ruoptus
5013,zurück::ADV,atrás,maŋus
5014,zurück::ADV,atrás,ruoktot
5015,zurück::ADV,atrás,maassâd
5016,zurück::ADV,atrás,vä´st
5017,zurück::ADV,atrás,mååusat
5018,zurück::ADV,atrás,мо̄а̄з
5019,zurück::ADV,atrás,мо̄а̄ст
5020,unten::ADV,abajo,vuelnie
5021,unten::ADV,abajo,vuollen
5022,unten::ADV,abajo,vuollin
5023,unten::ADV,abajo,vyellin
5024,unten::ADV,abajo,vue´llen
5025,unten::ADV,abajo,вӯлльн
5026,hinab::ADV,hacia abajo,våålese
5027,hinab::ADV,hacia abajo,vuolus
5028,hinab::ADV,hacia abajo,vulos
5029,hinab::ADV,hacia abajo,vuá'lás
5030,hinab::ADV,hacia abajo,vuâlas
5031,hinab::ADV,hacia abajo,валас
5032,oben::ADV,arriba,bijjene
5033,oben::ADV,arriba,baddjen
5034,oben::ADV,arriba,badjin
5035,oben::ADV,arriba,paijeen
5036,oben::ADV,arriba,pâ´jjen
5037,oben::ADV,arriba,tunââ´lmest
5038,oben::ADV,arriba,пайенҍ
5039,hinauf::ADV,hacia arriba,bæjjese
5040,hinauf::ADV,hacia arriba,bajás
5041,hinauf::ADV,hacia arriba,bajás
5042,hinauf::ADV,hacia arriba,pajas
5043,hinauf::ADV,hacia arriba,pââjas
5044,hinauf::ADV,hacia arriba,пайяс
5045,überall::ADV,por todas partes,gaajhkene lehkesne
5046,überall::ADV,por todas partes,juohkka sajen
5047,überall::ADV,por todas partes,juohke sajis
5048,überall::ADV,por todas partes,jya'hisaajeest
5049,überall::ADV,por todas partes,vee´zz
5050,überall::ADV,por todas partes,pukvee´zz
5051,überall::ADV,por todas partes,пугквесь
5052,nicht::ADV,no,ij
5053,nicht::ADV,no,ij
5054,nicht::ADV,no,ii
5055,nicht::ADV,no,ij
5056,nicht::ADV,no,ij
5057,nicht::ADV,no,эйй
5058,ein wenig::ADV,un poco,ånnetje
5059,ein wenig::ADV,un poco,ahtjetje
5060,ein wenig::ADV,un poco,binná
5061,ein wenig::ADV,un poco,veahá
5062,ein wenig::ADV,un poco,ucánjii
5063,ein wenig::ADV,un poco,occanj
5064,ein wenig::ADV,un poco,simmna
5065,ein wenig::ADV,un poco,сада
5066,ein wenig::ADV,un poco,садаматта
5067,kaum::ADV,apenas,jallan
5068,kaum::ADV,apenas,vánet
5069,kaum::ADV,apenas,báljo
5070,kaum::ADV,apenas,illá
5071,kaum::ADV,apenas,illvaa
5072,kaum::ADV,apenas,мале
5073,kaum::ADV,apenas,элэлэ
5074,sehr::ADV,muy,sagk
5075,sehr::ADV,muy,riek
5076,sehr::ADV,muy,sieldes
5077,sehr::ADV,muy,hui
5078,sehr::ADV,muy,ollu
5079,sehr::ADV,muy,čuuvtij
5080,sehr::ADV,muy,sami
5081,sehr::ADV,muy,čuu´t
5082,sehr::ADV,muy,пэре
5083,sehr::ADV,muy,чофта
5084,sehr::ADV,mucho,sagk
5085,sehr::ADV,mucho,riek
5086,sehr::ADV,mucho,sieldes
5087,sehr::ADV,mucho,hui
5088,sehr::ADV,mucho,ollu
5089,sehr::ADV,mucho,čuuvtij
5090,sehr::ADV,mucho,sami
5091,sehr::ADV,mucho,čuu´t
5092,sehr::ADV,mucho,пэре
5093,sehr::ADV,mucho,чофта
5094,so::ADV,tan,numhtie
5095,so::ADV,tan,nav
5096,so::ADV,tan,nuov
5097,so::ADV,tan,nåv
5098,so::ADV,tan,nu
5099,so::ADV,tan,näävt
5100,so::ADV,tan,de
5101,so::ADV,tan,nu´t
5102,so::ADV,tan,nääi´t
5103,so::ADV,tan,те̄льнэ
5104,noch::ADV,aún,annje
5105,noch::ADV,aún,ájn
5106,noch::ADV,aún,vilá
5107,noch::ADV,aún,ain
5108,noch::ADV,aún,vela
5109,noch::ADV,aún,võl
5110,noch::ADV,aún,veâl
5111,noch::ADV,aún,вя̄л
5112,noch::ADV,todavía,annje
5113,noch::ADV,todavía,ájn
5114,noch::ADV,todavía,vilá
5115,noch::ADV,todavía,ain
5116,noch::ADV,todavía,vela
5117,noch::ADV,todavía,võl
5118,noch::ADV,todavía,veâl
5119,noch::ADV,todavía,вя̄л
5120,nur::ADV,solamente,ajve
5121,nur::ADV,solamente,barre
5122,nur::ADV,solamente,dåssjå
5123,nur::ADV,solamente,dušše
5124,nur::ADV,solamente,váá
5125,nur::ADV,solamente,pâi
5126,nur::ADV,solamente,leša
5127,nur::ADV,solamente,tåå´lǩ
5128,nur::ADV,solamente,лэша
5129,nur::ADV,solamente,лышшэ
5130,schon::ADV,ya,joe
5131,schon::ADV,ya,juo
5132,schon::ADV,ya,juo
5133,schon::ADV,ya,juo
5134,schon::ADV,ya,ju´n
5135,schon::ADV,ya,ё
5136,wieder::ADV,de nuevo,vihth
5137,wieder::ADV,de nuevo,aajmoen
5138,wieder::ADV,de nuevo,vas
5139,wieder::ADV,de nuevo,ådåsis
5140,wieder::ADV,de nuevo,fas
5141,wieder::ADV,de nuevo,vuot
5142,wieder::ADV,de nuevo,vest
5143,wieder::ADV,de nuevo,däs
5144,wieder::ADV,de nuevo,e´pet
5145,wieder::ADV,de nuevo,аввта
5146,wieder::ADV,de nuevo,о̄дтсэ
5147,vergebens::ADV,en vano,dåssjåj
5148,vergebens::ADV,en vano,duššás
5149,vergebens::ADV,en vano,tušás
5150,vergebens::ADV,en vano,jääutai
5151,vergebens::ADV,en vano,пусьтэльт
5152,vor::PRP,antes de,åvteste
5153,vor::PRP,antes de,ålggolin
5154,vor::PRP,antes de,ovddas
5155,vor::PRP,antes de,oovdâst
5156,vor::PRP,antes de,ooudâst
5157,vor::PRP,antes de,авьтэмьбе̄лльт
5158,vor::PRP,delante de,åvteste
5159,vor::PRP,delante de,ålggolin
5160,vor::PRP,delante de,ovddas
5161,vor::PRP,delante de,oovdâst
5162,vor::PRP,delante de,ooudâst
5163,vor::PRP,delante de,авьтэмьбе̄лльт
5164,hinter::PRP,tras,duekesne
5165,hinter::PRP,tras,duogen
5166,hinter::PRP,tras,maŋŋelin
5167,hinter::PRP,tras,maŋil
5168,hinter::PRP,tras,duogás
5169,hinter::PRP,tras,tyeḥin
5170,hinter::PRP,tras,tue´ǩǩen
5171,hinter::PRP,tras,маӈельт
5172,hinter::PRP,detrás de,duekesne
5173,hinter::PRP,detrás de,duogen
5174,hinter::PRP,detrás de,maŋŋelin
5175,hinter::PRP,detrás de,maŋil
5176,hinter::PRP,detrás de,duogás
5177,hinter::PRP,detrás de,tyeḥin
5178,hinter::PRP,detrás de,tue´ǩǩen
5179,hinter::PRP,detrás de,маӈельт
5180,unter::PRP,bajo,nuelesne
5181,unter::PRP,bajo,vuolen
5182,unter::PRP,bajo,vuolde
5183,unter::PRP,bajo,vyel'ni
5184,unter::PRP,bajo,vue´llen
5185,unter::PRP,bajo,вӯлльнҍ
5186,unter::PRP,debajo de,nuelesne
5187,unter::PRP,debajo de,vuolen
5188,unter::PRP,debajo de,vuolde
5189,unter::PRP,debajo de,vyel'ni
5190,unter::PRP,debajo de,vue´llen
5191,unter::PRP,debajo de,вӯлльнҍ
5192,durch::PRP,por,vieken
5193,durch::PRP,por,tjadá
5194,durch::PRP,por,-rájge
5195,durch::PRP,por,čađa
5196,durch::PRP,por,čoođâ
5197,durch::PRP,por,čõõđ
5198,durch::PRP,por,pääi´ǩ
5199,durch::PRP,por,че̄д
5200,durch::PRP,a través de,vieken
5201,durch::PRP,a través de,tjadá
5202,durch::PRP,a través de,-rájge
5203,durch::PRP,a través de,čađa
5204,durch::PRP,a través de,čoođâ
5205,durch::PRP,a través de,čõõđ
5206,durch::PRP,a través de,pääi´ǩ
5207,durch::PRP,a través de,че̄д
5208,neben::PRP,al lado de,baaltese
5209,neben::PRP,al lado de,báldan
5210,neben::PRP,al lado de,bálddas
5211,neben::PRP,al lado de,paaldâst
5212,neben::PRP,al lado de,paaldâst
5213,neben::PRP,al lado de,поалльтэ
5214,zwischen::PRP,entre,gaskesne
5215,zwischen::PRP,entre,gasska
5216,zwischen::PRP,entre,gaskkas
5217,zwischen::PRP,entre,kooskâst
5218,zwischen::PRP,entre,kâskka
5219,zwischen::PRP,entre,кэскэсьт
5220,zwischen::PRP,entre,кэ̄скэль
5221,wegen::PRP,por,dïete
5222,wegen::PRP,por,gaevhtieh
5223,wegen::PRP,por,diehti
5224,wegen::PRP,por,dihte
5225,wegen::PRP,por,geažil
5226,wegen::PRP,por,tet
5227,wegen::PRP,por,diõtt
5228,wegen::PRP,por,ǩeäč'ča
5229,wegen::PRP,por,гуэйке
5230,wegen::PRP,a causa de,dïete
5231,wegen::PRP,a causa de,gaevhtieh
5232,wegen::PRP,a causa de,diehti
5233,wegen::PRP,a causa de,dihte
5234,wegen::PRP,a causa de,geažil
5235,wegen::PRP,a causa de,tet
5236,wegen::PRP,a causa de,diõtt
5237,wegen::PRP,a causa de,ǩeäč'ča
5238,wegen::PRP,a causa de,гуэйке
5239,dies::PRN,esto,dihte
5240,dies::PRN,esto,dát
5241,dies::PRN,esto,dát
5242,dies::PRN,esto,táát
5243,dies::PRN,esto,tät
5244,dies::PRN,esto,tiett-aa
5245,dies::PRN,esto,тэдт
5246,das::PRN,eso,dohte
5247,das::PRN,eso,dat
5248,das::PRN,eso,dat
5249,das::PRN,eso,tot
5250,das::PRN,eso,tõt
5251,das::PRN,eso,тудт
5252,das::PRN,esto,dohte
5253,das::PRN,esto,dat
5254,das::PRN,esto,dat
5255,das::PRN,esto,tot
5256,das::PRN,esto,tõt
5257,das::PRN,esto,тудт
5258,alles::PRN,todo,gaajhke
5259,alles::PRN,todo,gájkka
5260,alles::PRN,todo,buot
5261,alles::PRN,todo,puoh
5262,alles::PRN,todo,puk
5263,alles::PRN,todo,пугк
5264,ich::PRN,yo,manne
5265,ich::PRN,yo,mån
5266,ich::PRN,yo,månnå
5267,ich::PRN,yo,mun
5268,ich::PRN,yo,mun
5269,ich::PRN,yo,munnâ
5270,ich::PRN,yo,mon
5271,ich::PRN,yo,мунн
5272,du::PRN,tú,datne
5273,du::PRN,tú,dån
5274,du::PRN,tú,don
5275,du::PRN,tú,tun
5276,du::PRN,tú,ton
5277,du::PRN,tú,то̄нн
5278,er::PRN,él,dïhte
5279,er::PRN,él,sån
5280,er::PRN,él,son
5281,er::PRN,él,sun
5282,er::PRN,él,son
5283,er::PRN,él,со̄нн
5284,wir::PRN,nosotros,mijjieh
5285,wir::PRN,nosotros,mij
5286,wir::PRN,nosotros,mii
5287,wir::PRN,nosotros,mij
5288,wir::PRN,nosotros,mij
5289,wir::PRN,nosotros,мыйй
5290,ihr::PRN,vosotros,dijjie
5291,ihr::PRN,vosotros,dij
5292,ihr::PRN,vosotros,dii
5293,ihr::PRN,vosotros,tij
5294,ihr::PRN,vosotros,tij
5295,ihr::PRN,vosotros,тыйй
5296,sie::PRN,ellos,dah
5297,sie::PRN,ellos,sij
5298,sie::PRN,ellos,sii
5299,sie::PRN,ellos,sij
5300,sie::PRN,ellos,sij
5301,sie::PRN,ellos,сыйй
5302,was::FPRN,qué,mij
5303,was::FPRN,qué,mij
5304,was::FPRN,qué,mii
5305,was::FPRN,qué,mii
5306,was::FPRN,qué,mii
5307,was::FPRN,qué,мӣ
5308,wer::FPRN,quién,gie
5309,wer::FPRN,quién,guhti
5310,wer::FPRN,quién,gii
5311,wer::FPRN,quién,guhte
5312,wer::FPRN,quién,kii
5313,wer::FPRN,quién,ǩii
5314,wer::FPRN,quién,kåå´tt
5315,wer::FPRN,quién,ке̄
5316,wo::FADV,dónde,gusnie
5317,wo::FADV,dónde,gånnå
5318,wo::FADV,dónde,gos
5319,wo::FADV,dónde,kost
5320,wo::FADV,dónde,ko´st
5321,wo::FADV,dónde,касьт
5322,wohin::FADV,adónde,gogka
5323,wohin::FADV,adónde,gåsi
5324,wohin::FADV,adónde,gosa
5325,wohin::FADV,adónde,kuus
5326,wohin::FADV,adónde,koozz
5327,wohin::FADV,adónde,ко̄з
5328,wohin::FADV,hacia dónde,gogka
5329,wohin::FADV,hacia dónde,gåsi
5330,wohin::FADV,hacia dónde,gosa
5331,wohin::FADV,hacia dónde,kuus
5332,wohin::FADV,hacia dónde,koozz
5333,wohin::FADV,hacia dónde,ко̄з
5334,wie::FADV,cómo,guktie
5335,wie::FADV,cómo,gumhtie
5336,wie::FADV,cómo,gåktu
5337,wie::FADV,cómo,mot
5338,wie::FADV,cómo,mahte
5339,wie::FADV,cómo,mä´htt
5340,wie::FADV,cómo,ко̄ххт
5341,warum::FADV,por qué,man
5342,warum::FADV,por qué,manen
5343,warum::FADV,por qué,manne
5344,warum::FADV,por qué,mane
5345,warum::FADV,por qué,mondiet
5346,warum::FADV,por qué,mõõzz
5347,warum::FADV,por qué,mää´nn
5348,warum::FADV,por qué,мэ̄йт
5349,warum::FADV,por qué,мэ̄ннгуэйке
5350,wieviel::FNUM,cuánto,man jeenje
5351,wieviel::FNUM,cuánto,makta
5352,wieviel::FNUM,cuánto,olugo
5353,wieviel::FNUM,cuánto,kalle
5354,wieviel::FNUM,cuánto,kâ´ll
5355,wieviel::FNUM,cuánto,мэ̄ннве̄рьт
5356,wieviel::FNUM,cuánto,мэ̄нлянчверьт
5357,eins::NUM,uno,akte
5358,eins::NUM,uno,akta
5359,eins::NUM,uno,okta
5360,eins::NUM,uno,ohtâ
5361,eins::NUM,uno,õhtt
5362,eins::NUM,uno,э̄ххт
5363,eins::NUM,uno,о̄ххтэ
5364,zwei::NUM,dos,göökte
5365,zwei::NUM,dos,guokta
5366,zwei::NUM,dos,guokte
5367,zwei::NUM,dos,kyeh'ti
5368,zwei::NUM,dos,kuõ´htt
5369,zwei::NUM,dos,кӯххт
5370,drei::NUM,tres,golme
5371,drei::NUM,tres,gålmmå
5372,drei::NUM,tres,golbma
5373,drei::NUM,tres,kulmâ
5374,drei::NUM,tres,koumm
5375,drei::NUM,tres,ко̄ллм
5376,vier::NUM,cuatro,njieljie
5377,vier::NUM,cuatro,niellja
5378,vier::NUM,cuatro,njeallje
5379,vier::NUM,cuatro,nelji
5380,vier::NUM,cuatro,nellj
5381,vier::NUM,cuatro,не̄лльй
5382,fünf::NUM,cinco,vïjhte
5383,fünf::NUM,cinco,vihtta
5384,fünf::NUM,cinco,vihtta
5385,fünf::NUM,cinco,vittâ
5386,fünf::NUM,cinco,vitt
5387,fünf::NUM,cinco,выдт
5388,sechs::NUM,seis,govhte
5389,sechs::NUM,seis,guhtta
5390,sechs::NUM,seis,guhtta
5391,sechs::NUM,seis,kuttâ
5392,sechs::NUM,seis,kutt
5393,sechs::NUM,seis,кудт
5394,sieben::NUM,siete,tjïjhtje
5395,sieben::NUM,siete,giehtja
5396,sieben::NUM,siete,čieža
5397,sieben::NUM,siete,čiččâm
5398,sieben::NUM,siete,čiččâm
5399,sieben::NUM,siete,кыджемь
5400,acht::NUM,ocho,gaektsie
5401,acht::NUM,ocho,gáktsa
5402,acht::NUM,ocho,gávcci
5403,acht::NUM,ocho,käävci
5404,acht::NUM,ocho,kääu´c
5405,acht::NUM,ocho,ка̄ххц
5406,neun::NUM,nueve,uktsie
5407,neun::NUM,nueve,aktse
5408,neun::NUM,nueve,ovcci
5409,neun::NUM,nueve,oovce
5410,neun::NUM,nueve,å´hcc
5411,neun::NUM,nueve,аххц
5412,zehn::NUM,diez,luhkie
5413,zehn::NUM,diez,låhke
5414,zehn::NUM,diez,lågev
5415,zehn::NUM,diez,logi
5416,zehn::NUM,diez,loṿe
5417,zehn::NUM,diez,lååi
5418,zehn::NUM,diez,лоагкь
5419,elf::NUM,once,luhkieakte
5420,elf::NUM,once,lågenanakta
5421,elf::NUM,once,oktanuppelohkái
5422,elf::NUM,once,ohtnubáloh
5423,elf::NUM,once,õtmlo
5424,elf::NUM,once,õhttmlo
5425,elf::NUM,once,э̄ххтэмплоагкь
5426,zwölf::NUM,doce,luhkiegöökte
5427,zwölf::NUM,doce,lågenanguokta
5428,zwölf::NUM,doce,guoktenuppelohkái
5429,zwölf::NUM,doce,kyeh'tnubáloh
5430,zwölf::NUM,doce,kuâtmlo
5431,zwölf::NUM,doce,kuâhttmlo
5432,zwölf::NUM,doce,кӯххтэмплоагкь
5433,zwanzig::NUM,veinte,göökteluhkie
5434,zwanzig::NUM,veinte,guoktalåhke
5435,zwanzig::NUM,veinte,guoktelogi
5436,zwanzig::NUM,veinte,kyeh'tilov
5437,zwanzig::NUM,veinte,kuâhttlo
5438,zwanzig::NUM,veinte,кӯххтлоагкь
5439,dreißig::NUM,treinta,golmeluhkie
5440,dreißig::NUM,treinta,gålmmålåhke
5441,dreißig::NUM,treinta,golbmalogi
5442,dreißig::NUM,treinta,kulmâlov
5443,dreißig::NUM,treinta,koummlo
5444,dreißig::NUM,treinta,ко̄ллмлоагкь
5445,vierzig::NUM,cuarenta,njieljieluhkie
5446,vierzig::NUM,cuarenta,nielljalåhke
5447,vierzig::NUM,cuarenta,njealljelogi
5448,vierzig::NUM,cuarenta,neljilov
5449,vierzig::NUM,cuarenta,nelljlo
5450,vierzig::NUM,cuarenta,не̄лльйлоагкь
5451,fünfzig::NUM,cincuenta,vïjhteluhkie
5452,fünfzig::NUM,cincuenta,vihttalåhke
5453,fünfzig::NUM,cincuenta,vihttalogi
5454,fünfzig::NUM,cincuenta,vittâlov
5455,fünfzig::NUM,cincuenta,vittlo
5456,fünfzig::NUM,cincuenta,выдтлоагкъ
5457,sechzig::NUM,sesenta,govhteluhkie
5458,sechzig::NUM,sesenta,guhttalåhke
5459,sechzig::NUM,sesenta,guhttalogi
5460,sechzig::NUM,sesenta,kuttâlov
5461,sechzig::NUM,sesenta,kuttlo
5462,sechzig::NUM,sesenta,кудтлоагкь
5463,siebzig::NUM,setenta,tjïjhtjeluhkie
5464,siebzig::NUM,setenta,gietjavlåhke
5465,siebzig::NUM,setenta,čiežalogi
5466,siebzig::NUM,setenta,čiččâmlov
5467,siebzig::NUM,setenta,čičmlo
5468,siebzig::NUM,setenta,кыджемьлоагкь
5469,achtzig::NUM,ochenta,gaektsieluhkie
5470,achtzig::NUM,ochenta,gáktsalåhke
5471,achtzig::NUM,ochenta,gávccilogi
5472,achtzig::NUM,ochenta,kähcilov
5473,achtzig::NUM,ochenta,kä´hcclo
5474,achtzig::NUM,ochenta,ка̄ххцлоагкь
5475,neunzig::NUM,noventa,uktsieluhkie
5476,neunzig::NUM,noventa,aktselåhke
5477,neunzig::NUM,noventa,ovccilogi
5478,neunzig::NUM,noventa,ohcelov
5479,neunzig::NUM,noventa,å´hcclo
5480,neunzig::NUM,noventa,аххцлоагкь
5481,hundert::NUM,cien,tjuetie
5482,hundert::NUM,cien,tjuohte
5483,hundert::NUM,cien,čuođi
5484,hundert::NUM,cien,čyeti
5485,hundert::NUM,cien,čue´tt
5486,hundert::NUM,cien,чӯдть
5487,hundert::NUM,ciento,tjuetie
5488,hundert::NUM,ciento,tjuohte
5489,hundert::NUM,ciento,čuođi
5490,hundert::NUM,ciento,čyeti
5491,hundert::NUM,ciento,čue´tt
5492,hundert::NUM,ciento,чӯдть
5493,tausend::NUM,mil,tåvsene
5494,tausend::NUM,mil,stoeretjuetie
5495,tausend::NUM,mil,tuvsán
5496,tausend::NUM,mil,duhát
5497,tausend::NUM,mil,duhát
5498,tausend::NUM,mil,tuhháát
5499,tausend::NUM,mil,dohat
5500,tausend::NUM,mil,то̄а̄фант
5501,und::CNJ,y,jïh
5502,und::CNJ,y,ja
5503,und::CNJ,y,ja
5504,und::CNJ,y,já
5505,und::CNJ,y,di
5506,und::CNJ,y,я
5507,und::CNJ,y,да
5508,und::CNJ,y,де
5509,oder::CNJ,o,jallh
5510,oder::CNJ,o,jali
5511,oder::CNJ,o,dahje
5512,oder::CNJ,o,adai
5513,oder::CNJ,o,avi
5514,oder::CNJ,o,le´be
5515,oder::CNJ,o,элэ
5516,oder::CNJ,o,вай
5517,stehen::V,estar de pie,tjåadtjodh
5518,stehen::V,estar de pie,seajsasjidh
5519,stehen::V,estar de pie,tjuodtjot
5520,stehen::V,estar de pie,čuožžut
5521,stehen::V,estar de pie,cuáp'cuđ
5522,stehen::V,estar de pie,čuâǯ'ǯad
5523,stehen::V,estar de pie,чуэннче
5524,sitzen::V,estar sentado,tjahkasjidh
5525,sitzen::V,estar sentado,tjåhkkåhit
5526,sitzen::V,estar sentado,čohkkát
5527,sitzen::V,estar sentado,čokkáđ
5528,sitzen::V,estar sentado,išttâd åårrad
5529,sitzen::V,estar sentado,ышштэ
5530,liegen::V,yacer,gaajranidh
5531,liegen::V,yacer,vellahit
5532,liegen::V,yacer,veallát
5533,liegen::V,yacer,viäl'láđ
5534,liegen::V,yacer,liâššâd
5535,liegen::V,yacer,ле̄шшэ
5536,liegen::V,estar acostado,gaajranidh
5537,liegen::V,estar acostado,vellahit
5538,liegen::V,estar acostado,veallát
5539,liegen::V,estar acostado,viäl'láđ
5540,liegen::V,estar acostado,liâššâd
5541,liegen::V,estar acostado,ле̄шшэ
5542,hängen::V,pender,gævnjasjidh
5543,hängen::V,pender,gahtsahit
5544,hängen::V,pender,heaŋgát
5545,hängen::V,pender,hiäŋ'gáđ
5546,hängen::V,pender,sorččad
5547,hängen::V,pender,ла̄бпэ
5548,werden::V,hacerse,sjïdtedh
5549,werden::V,hacerse,sjaddat
5550,werden::V,hacerse,beassat
5551,werden::V,hacerse,šoddâđ
5552,werden::V,hacerse,šõddâd
5553,werden::V,hacerse,шэ̄ннтэ
5554,passieren::V,suceder,vaasedh
5555,passieren::V,suceder,sjaddat
5556,passieren::V,suceder,dáhpáduvvat
5557,passieren::V,suceder,vássit
5558,passieren::V,suceder,dáhpáhuvvat
5559,passieren::V,suceder,šoddâđ
5560,passieren::V,suceder,šõddâd
5561,passieren::V,suceder,шэ̄ннтэ
5562,passieren::V,suceder,тагсэ
5563,beginnen::V,iniciarse,aelkedh
5564,beginnen::V,iniciarse,álgget
5565,beginnen::V,iniciarse,álggahit
5566,beginnen::V,iniciarse,älgiđ
5567,beginnen::V,iniciarse,ä´lǧǧed
5568,beginnen::V,iniciarse,о̄а̄лкхуввэ
5569,beginnen::V,iniciarse,о̄а̄лкхэднэ
5570,beginnen::V,principiar,aelkedh
5571,beginnen::V,principiar,álgget
5572,beginnen::V,principiar,álggahit
5573,beginnen::V,principiar,älgiđ
5574,beginnen::V,principiar,ä´lǧǧed
5575,beginnen::V,principiar,о̄а̄лкхуввэ
5576,beginnen::V,principiar,о̄а̄лкхэднэ
5577,enden::V,acabar,orrijidh
5578,enden::V,acabar,hiejttet
5579,enden::V,acabar,nohkat
5580,enden::V,acabar,nuuhâđ
5581,enden::V,acabar,puu´tted
5582,enden::V,acabar,пудтэ
5583,enden::V,acabar,кӣркнэ
5584,enden::V,terminar,orrijidh
5585,enden::V,terminar,hiejttet
5586,enden::V,terminar,nohkat
5587,enden::V,terminar,nuuhâđ
5588,enden::V,terminar,puu´tted
5589,enden::V,terminar,пудтэ
5590,enden::V,terminar,кӣркнэ
5591,wechseln::V,variar,målsodh
5592,wechseln::V,variar,lånudit
5593,wechseln::V,variar,molssastit
5594,wechseln::V,variar,molsašuddat
5595,wechseln::V,variar,molsođ
5596,wechseln::V,variar,vaaitõõttâd
5597,wechseln::V,variar,вуайхувнэ
5598,wechseln::V,alternar,målsodh
5599,wechseln::V,alternar,lånudit
5600,wechseln::V,alternar,molssastit
5601,wechseln::V,alternar,molsašuddat
5602,wechseln::V,alternar,molsođ
5603,wechseln::V,alternar,vaaitõõttâd
5604,wechseln::V,alternar,вуайхувнэ
5605,aufgehen[Sonne]::V,salir,låvnedh
5606,aufgehen[Sonne]::V,salir,årijdit
5607,aufgehen[Sonne]::V,salir,lavnnet
5608,aufgehen[Sonne]::V,salir,badjánit
5609,aufgehen[Sonne]::V,salir,pajaniđ
5610,aufgehen[Sonne]::V,salir,pâjjned
5611,aufgehen[Sonne]::V,salir,пэ̄ййнэ
5612,untergehen[Sonne]::V,ponerse,luajhtadidh
5613,untergehen[Sonne]::V,ponerse,gáhtot
5614,untergehen[Sonne]::V,ponerse,vidodit
5615,untergehen[Sonne]::V,ponerse,luoitádit
5616,untergehen[Sonne]::V,ponerse,lyeš'tiđ
5617,untergehen[Sonne]::V,ponerse,lue´štted
5618,untergehen[Sonne]::V,ponerse,луэшштэдтэ
5619,untergehen[Sonne]::V,descender,luajhtadidh
5620,untergehen[Sonne]::V,descender,gáhtot
5621,untergehen[Sonne]::V,descender,vidodit
5622,untergehen[Sonne]::V,descender,luoitádit
5623,untergehen[Sonne]::V,descender,lyeš'tiđ
5624,untergehen[Sonne]::V,descender,lue´štted
5625,untergehen[Sonne]::V,descender,луэшштэдтэ
5626,scheinen[Sonne]::V,brillar,goekedh
5627,scheinen[Sonne]::V,brillar,bájttet
5628,scheinen[Sonne]::V,brillar,báitit
5629,scheinen[Sonne]::V,brillar,päštiđ
5630,scheinen[Sonne]::V,brillar,pä´štted
5631,scheinen[Sonne]::V,brillar,па̄шшьтэ
5632,donnern::V,tronar,laakedh
5633,donnern::V,tronar,sjærggot
5634,donnern::V,tronar,čerget
5635,donnern::V,tronar,čiär'guđ
5636,donnern::V,tronar,čeärgged
5637,donnern::V,tronar,ча̄рркэ
5638,wehen::V,soplar,bïegkedh
5639,wehen::V,soplar,bieggat
5640,wehen::V,soplar,bieggat
5641,wehen::V,soplar,pieg'gâđ
5642,wehen::V,soplar,piõg'gâd
5643,wehen::V,soplar,пӣӈӈкье
5644,strömen::V,afluir,galkedh
5645,strömen::V,afluir,gålggåt
5646,strömen::V,afluir,golgat
5647,strömen::V,afluir,kulgâđ
5648,strömen::V,afluir,kolggâd
5649,strömen::V,afluir,ко̄ллкэ
5650,fließen::V,fluir,galkedh
5651,fließen::V,fluir,gålggåt
5652,fließen::V,fluir,golgat
5653,fließen::V,fluir,kulgâđ
5654,fließen::V,fluir,kolggâd
5655,fließen::V,fluir,ко̄ллкэ
5656,fließen::V,correr,galkedh
5657,fließen::V,correr,gålggåt
5658,fließen::V,correr,golgat
5659,fließen::V,correr,kulgâđ
5660,fließen::V,correr,kolggâd
5661,fließen::V,correr,ко̄ллкэ
5662,sich drehen::V,girar,jårredh
5663,sich drehen::V,girar,bådnjåsit
5664,sich drehen::V,girar,jorrat
5665,sich drehen::V,girar,juurrâđ
5666,sich drehen::V,girar,joorrâd
5667,sich drehen::V,girar,чо̄ннэ
5668,schwanken::V,vacilar,syjjedidh
5669,schwanken::V,vacilar,vábbulit
5670,schwanken::V,vacilar,suoibut
5671,schwanken::V,vacilar,juár'buđ
5672,schwanken::V,vacilar,lâsmmad
5673,schwanken::V,vacilar,leâujjad
5674,schwanken::V,vacilar,лыйввэ
5675,schwanken::V,vacilar,качьедтэ
5676,schwingen::V,oscilar,gaavedh
5677,schwingen::V,oscilar,svinhtedh
5678,schwingen::V,oscilar,gávvat
5679,schwingen::V,oscilar,hiäi'luđ
5680,schwingen::V,oscilar,heillad
5681,schwingen::V,oscilar,мо̄а̄хнэ
5682,fallen::V,caer,gahtjedh
5683,fallen::V,caer,gahttjat
5684,fallen::V,caer,gahččat
5685,fallen::V,caer,jurrâđ
5686,fallen::V,caer,kõččâd
5687,fallen::V,caer,viõr'rled
5688,fallen::V,caer,ёрнэ
5689,fallen::V,caer,кэ̄ххче
5690,brennen::V,arder,bueledh
5691,brennen::V,arder,buollet
5692,brennen::V,arder,buollit
5693,brennen::V,arder,pyelliđ
5694,brennen::V,arder,pue´lled
5695,brennen::V,arder,пӯлле
