,Concept_ID,mrj,el
1295,sich unterhalten::V,хытыраш,συνομιλώ
1296,sich unterhalten::V,хытыраш,κουβεντιάζω
1297,sich unterhalten::V,хытыргаш,συνομιλώ
1298,sich unterhalten::V,хытыргаш,κουβεντιάζω
1299,fragen::V,ядаш,ρωτώ
1300,bitten::V,ядаш,ζητώ
1301,bitten::V,ядаш,παρακαλώ
1302,erzählen::V,келесӓш,διηγούμαι
1303,mitteilen::V,попаш,πληροφορώ
1304,mitteilen::V,увертӓш,πληροφορώ
1305,mitteilen::V,увертӓрӓш,πληροφορώ
1306,nennen::V,лӹмдӓш,ονομάζω
1307,rufen::V,ӱжӓш,φωνάζω
1308,prahlen::V,хайзаш,καυχιέμαι
1309,prahlen::V,шаргаланаш,καυχιέμαι
1310,übersetzen::V,вашташ,μεταφράζω
1311,denken::V,машанаш,σκέφτομαι
1312,glauben::V,ӹнянӓш,πιστεύω
1313,bemerken::V,цаклаш,παρατηρώ
1314,erkennen::V,пӓлӓш,αναγνωρίζω
1315,begreifen::V,ынгылаш,καταλαβαίνω
1316,verstehen::V,ынгылаш,ακούω
1317,lernen::V,тыменяш,μαθαίνω
1318,wissen::V,пӓлӓш,ξέρω
1319,sich erinnern an::V,ышештӓрӓш,θυμάμαι
1320,vergessen::V,монден кодаш,ξεχνώ
1321,messen::V,висӓш,μετρώ
1322,zählen::V,шотаяш,μετρώ
1323,rechnen::V,шотаяш,λογαριάζω
1324,lesen::V,лыдаш,διαβάζω
1325,malen::V,рисуяш,ζωγραφίζω
1326,zeichnen::V,ыдырка́лаш,σχεδιάζω
1327,schreiben::V,вазаш,γράφω
1328,besitzen::V,кы́чаш,κατέχω
1329,kaufen::V,нӓлӓш,αγοράζω
1330,verkaufen::V,выжалаш,πουλώ
1331,bezahlen::V,тӱлӓш,πληρώνω
1332,zahlen::V,тӱлӓш,πληρώνω
1333,beherrschen::V,кы́чаш,κυριαρχώ
1334,ertragen::V,цӹтӓш,βαστώ
1335,ertragen::V,цӹтӓш,αντέχω
1336,Linie::N,,γραμμή
1337,Strich::N,,γραμμή
1338,jetzt::ADV,,τώρα
1339,hinzufügen::V,,προσθέτω
