,Concept_ID,hi,br
1450,sammeln::V,जमा करना,dastum
1451,pflücken::V,चुनना,kuntuilhañ
1452,pflücken::V,तोड़ना,kuntuilhañ
1453,jagen::V,आखेट करना,chaseal
1454,jagen::V,शिकार करना,chaseal
1455,fischen::V,मछली पकड़ना,pesketa
1456,fassen::V,पकड़ना,pakañ
1457,hüten::V,चराना,geota
1458,treiben::V,हाँकना,
1459,anbinden::V,बाँधना,stagañ
1460,füttern::V,खिलाना,boueta
1461,melken::V,दुहना,goro
1462,hacken::V,काटना,difrakal
1463,gießen::V,सींचना,dourañ
1464,reifen::V,पकना,azviñ
1465,zubereiten::V,पकाना,keginañ
1466,kochen::V,पकाना,poazhañ
1467,kochen::V,राँधना,poazhañ
1468,backen::V,पकाना,fritañ
1469,braten::V,तलना,rostañ
1470,braten::V,भूनना,rostañ
1471,umrühren::V,फेंटना,
1472,stricken::V,बुनना,stammañ
1473,nähen::V,सीना,gwriat
1474,färben::V,रँगना,livañ
1475,reinigen::V,साफ़ करना,naetañ
1476,reinigen::V,शुद्ध करना,naetañ
1477,waschen::V,धोना,gwalc'hiñ
1478,abwischen::V,पोंछ्ना,torchañ
1479,spülen::V,माँजना,disgwalc'hiñ
1480,spülen::V,खँगालना,disgwalc'hiñ
1481,fegen::V,बुहारना,skubañ
1482,kehren::V,झाड़ना,skubañ
1483,baden::V,स्नान करना,kouronkañ
1484,sich waschen::V,नहाना,en em walc'hiñ
1485,sich waschen::V,हाथ-मुँह धोना,en em walc'hiñ
1486,ausziehen::V,उतारना,
1487,anziehen::V,पहनना,
1488,sich anziehen::V,कपड़े पहनना,gwiskañ
1489,kämmen::V,कंघी करना,kribat
1490,schmücken::V,सजाना,kinklañ
1491,schmücken::V,सँवारना,kinklañ
1492,sagen::V,कहना,larêt
1493,sagen::V,कहना,lavaret
1494,sagen::V,बताना,larêt
1495,sagen::V,बताना,lavaret
1496,sprechen::V,बोलना,komz
1497,reden::V,बोलना,kaozeal
1498,reden::V,बात करना,kaozeal
1499,sich unterhalten::V,बात करना,balbotal
1500,sich unterhalten::V,बातचीत करना,balbotal
1501,fragen::V,पूछ्ना,goulenn
1502,fragen::V,प्रश्न करना,goulenn
1503,bitten::V,माँगना से,goulenn
1504,erzählen::V,बताना,kontañ
1505,mitteilen::V,ख़बर देना,kemenn
1506,mitteilen::V,सूचना देना,kemenn
1507,nennen::V,नाम देना,anviñ
1508,rufen::V,बुलाना,gelver
1509,prahlen::V,शेख़ी बघारना,fougeal
1510,übersetzen::V,अनुवाद करना,treiñ
1511,denken::V,सोचना,soñjal
1512,glauben::V,विश्वास करना,krediñ
1513,bemerken::V,ध्यान देना पर,apresevañ
1514,erkennen::V,पहचानना,anavout
1515,begreifen::V,समझना,meizañ
1516,verstehen::V,सुनना,kompren
1517,lernen::V,पढ़ना,deskiñ
1518,wissen::V,जानना,gouzout
1519,wissen::V,मालूम होना,gouzout
1520,sich erinnern an::V,याद करना,kaout soñj e
1521,vergessen::V,भूलना,ankouaat
1522,vergessen::V,बिसारना,ankouaat
1523,messen::V,नापना,muzuliañ
1524,zählen::V,गिनना,kontañ
1525,rechnen::V,गणना करना,jedañ
1526,rechnen::V,हिसाब करना,jedañ
1527,lesen::V,पढ़ना,lenn
1528,malen::V,कींचना,livañ
1529,zeichnen::V,चित्र कींचना,tresañ
1530,schreiben::V,लिखना,skrivañ
1531,besitzen::V,मालिक होना,kaout
1532,besitzen::V,स्वामी होना,kaout
1533,kaufen::V,ख़रीदना,prenañ
1534,verkaufen::V,बेचना,gwerzhañ
1535,bezahlen::V,चुकाना,paeañ
1536,bezahlen::V,अदा करना,paeañ
1537,zahlen::V,अदा करना,paeañ
1538,beherrschen::V,शासन करना पर,mestroniañ
1539,ertragen::V,सहना,anduriñ
