,Concept_ID,hi,ro
1498,weggehen::V,बाहर जाना,se duce
1499,abfahren::V,छूटना,pleca
1500,abfahren::V,रवाना होना,pleca
1501,anhalten::V,रुकना,se opri
1502,anhalten::V,खड़ा होना,se opri
1503,hineingehen::V,घुसना,intra
1504,hineingehen::V,अंदर जाना,intra
1505,eintreten::V,प्रवेश करना,intra
1506,kommen::V,आना,veni
1507,ankommen::V,पहुँचना,sosi
1508,ankommen::V,पहुँचना,ajunge
1509,zurückkommen::V,लौटना,se întoarce
1510,zurückkommen::V,वापस आना,se întoarce
1511,bleiben::V,रहना,rămâne
1512,bleiben::V,रुकना,rămâne
1513,warten::V,इंतज़ार करना,aștepta
1514,erwarten::V,प्रतीक्षा करना,aștepta
1515,suchen::V,ढूँढ़ना,căuta
1516,finden::V,पाना,găsi
1517,finden::V,ढूँढ़ निकालना,găsi
1518,versuchen::V,कोशिश करना,încerca
1519,vorbereiten::V,तैयार करना,pregăti
1520,lieben::V,प्यार करना,iubi
1521,mögen::V,पसंद होना,plăcea a
1522,lachen::V,हँसना,râde
1523,rühren::V,छूना,mișca
1524,rühren::V,छूना,înduioșa
1525,weinen::V,रोना,plânge
1526,schimpfen::V,गाली देना,înjura
1527,sich ärgern::V,चिढ़ना,se supăra
1528,sich ärgern::V,नाराज़ होना,se supăra
1529,sich fürchten::V,डरना,se teme
1530,sich fürchten::V,डरना,fi teamă a
1531,sich fürchten::V,भय खाना,se teme
1532,sich fürchten::V,भय खाना,fi teamă a
1533,fürchten::V,डरना से,se teme de
1534,fürchten::V,भय खाना से,se teme de
1535,fliehen::V,भागना,fugi
1536,flüchten::V,निकल भागना,evada
1537,sehen::V,देखना,vedea
1538,anschauen::V,देखना,privi
1539,ansehen::V,दृष्टि डालना पर,privi
1540,hören::V,सुनना,auzi
1541,zuhören::V,सुनना,asculta
1542,probieren::V,चखना,gusta
1543,riechen::V,सूँघना,mirosi
1544,fühlen::V,महसूस करना,simți
1545,fühlen::V,महसूस करना,resimți
1546,scheinen::V,लगना,părea
1547,zu sehen sein::V,दिखाई देना,se vedea
1548,vernehmen::V,सुनना,auzi
1549,frieren::V,ठंड लगना,fi frig
1550,frieren::V,सर्दी लगना,fi frig
1551,tun::V,करना,face
1552,können::V,सकना,ști
1553,können::V,सकना,putea
1554,können::V,जानना,ști
1555,können::V,जानना,putea
1556,wollen::V,चाहना,dori
1557,anfangen::V,शुरू करना,începe
1558,beenden::V,ख़त्म करना,sfârși
1559,beenden::V,ख़त्म करना,termina
1560,beenden::V,समाप्त करना,sfârși
1561,beenden::V,समाप्त करना,termina
1562,aufhören::V,बंद जाना,înceta
1563,aufhören::V,समाप्त जाना,înceta
1564,gelingen::V,बनना,reuși
1565,gelingen::V,बनना,izbuti
1566,gelingen::V,अच्छा होना,reuși
1567,gelingen::V,अच्छा होना,izbuti
1568,geraten::V,बन पड़ना,reuși
1569,öffnen::V,खोलना,deschide
1570,schließen::V,बंद करना,închide
1571,stellen::V,रखना,pune
1572,stellen::V,रखना,așeza
1573,setzen::V,रखना,pune
1574,setzen::V,रखना,așeza
1575,setzen::V,बिठाना,pune
1576,setzen::V,बिठाना,așeza
1577,legen::V,रखना,pune
1578,legen::V,लिटाना,pune
1579,berühren::V,छूना,atinge
1580,berühren::V,स्पर्श करना,atinge
1581,verbinden::V,बाँधना,lega
1582,bedecken::V,ढकना,acoperi
1583,aufhängen::V,लटकाना,atârna
1584,aufhängen::V,लटकाना,spânzura
1585,anzünden::V,जलाना,aprinde
1586,aufheben::V,उठाना,ridica
1587,aufheben::V,उठाना,lua de jos
1588,zurücklassen::V,पीछे छोड़ना,lăsa
1589,zurücklassen::V,पीछे छोड़ना,lăsa în urmă
1590,verlieren::V,खोना,pierde
1591,verlieren::V,गँवाना,pierde
1592,fallen lassen::V,गिराना,scăpa
1593,fallen lassen::V,गिराना,arunca
1594,machen::V,करना,face
1595,machen::V,बनाना,face
1596,herstellen::V,बनाना,fabrica
1597,herstellen::V,बनाना,confecționa
1598,herstellen::V,तैयार करना,fabrica
1599,herstellen::V,तैयार करना,confecționa
1600,bauen::V,बनाना,clădi
1601,bauen::V,बनाना,construi
1602,bauen::V,निर्माण करना,clădi
1603,bauen::V,निर्माण करना,construi
1604,reparieren::V,मरम्मत करना,repara
1605,verbessern::V,सुधारना,ameliora
1606,verbessern::V,सुधारना,îmbunătăți
1607,ändern::V,बदलना,schimba
1608,ändern::V,बदलना,modifica
1609,ändern::V,परीवर्तन करना,schimba
1610,ändern::V,परीवर्तन करना,modifica
1611,graben::V,खोदना,săpa
1612,beugen::V,झुकाना,curba
1613,biegen::V,झुकाना,îndoi
1614,biegen::V,झुकाना,încovoia
1615,drehen::V,फेरना,învârti
1616,drehen::V,घुमाना,învârti
1617,wenden::V,पलटना,întoarce
1618,wenden::V,मोड़ना,întoarce
1619,umdrehen::V,घुमाना,învârti
1620,umdrehen::V,घुमाना,întoarce
1621,heben::V,उठाना,ridica
1622,heben::V,ऊँचा करना,ridica
1623,hochheben::V,उठाना,ridica
1624,hochheben::V,ऊपर को उठाना,ridica
1625,ergreifen::V,पकड़ना,lua
1626,ergreifen::V,पकड़ना,apuca
1627,ergreifen::V,हाथ में लेना,lua
1628,ergreifen::V,हाथ में लेना,apuca
1629,halten::V,धरना,ține
1630,halten::V,पकड़ना,ține
1631,drücken::V,दबाना,apăsa
1632,drücken::V,दबाना,strânge
1633,schieben::V,सरकाना,împinge
1634,schieben::V,खिसकाना,împinge
1635,kratzen::V,खुरचना,zgâria
1636,kratzen::V,खुजलाना,zgâria
1637,lecken::V,चाटना,linge
1638,beißen::V,काटना,mușca
1639,abreißen::V,तोड़ना,rupe
1640,abreißen::V,तोड़ना,smulge
1641,abschneiden::V,काट करना,scurta
1642,binden::V,बाँधना,lega
1643,stecken::V,खोंसना,pune
1644,brechen::V,तोड़ना,rupe
1645,brechen::V,तोड़ना,frânge
1646,klopfen::V,खटखटाना,ciocăni
1647,hauen::V,ठोकना,lovi
1648,kleben::V,चिपकाना,lipi
1649,reiben::V,घिसना,freca
1650,reiben::V,घिसना,fricționa
1651,reiben::V,रगड़ना,freca
1652,reiben::V,रगड़ना,fricționa
1653,streichen::V,लगाना,unge
1654,schleifen::V,तेज़ करना,ascuți
1655,schneiden::V,कतरना,tăia
1656,rütteln::V,झकझोरना,zgâlțâi
1657,schütteln::V,हिलाना,scutura
1658,schwenken::V,घुमाना,agita
1659,schütten::V,उँडेलना,vărsa
1660,füllen::V,भरना,umple
1661,füllen::V,ठूसना,umple
1662,einwickeln::V,लपेटना,înveli
1663,einwickeln::V,लपेटना,înfășura
1664,tragen::V,ढोना,căra
1665,schleppen::V,घसीटना,târî
1666,ziehen::V,खींचना,trage
1667,aufbewahren::V,रखना,păstra
1668,aufbewahren::V,रखना,conserva
1669,werfen::V,फेंकना,arunca
1670,fangen::V,पकड़ना,prinde
1671,packen::V,पकड़ना,apuca
1672,verstecken::V,छिपाना,ascunde
1673,teilen::V,बाँटना,împărți
1674,schicken::V,भेजना,trimite
1675,bringen::V,लाना,aduce
1676,hinzufügen::V,जोड़ना,adăuga
1677,bekommen::V,पाना,obține
1678,bekommen::V,पाना,dobândi
1679,erhalten::V,पाना,primi
1680,erhalten::V,पाना,căpăta
1681,erhalten::V,मिलना,primi
1682,erhalten::V,मिलना,căpăta
1683,nehmen::V,लेना,lua
1684,wählen::V,चुनना,opta
1685,wählen::V,चुनना,alege
1686,auswählen::V,चुनना,selecta
1687,bewahren::V,बनाए रखना,păstra
1688,behindern::V,रोकना,stingheri
1689,verderben::V,ख़राब करना,strica
1690,beschädigen::V,नुक़सान पहुँचाना,strica
1691,zerbrechen::V,तोड़ना,rupe
1692,zerbrechen::V,तोड़ना,frânge
1693,zerreißen::V,तोड़ना,rupe
1694,zerreißen::V,तोड़ना,sfâșia
1695,zerstören::V,नष्ट करना,distruge
1696,zerstören::V,बरबाद करना,distruge
1697,verbrennen::V,जलाना,arde
1698,verbrennen::V,जलाना,incendia
1699,geben::V,देना,da
1700,reichen::V,थमाना,întinde
1701,schenken::V,भेंट देना,dărui
1702,versprechen::V,वादा करना,făgădui
1703,wünschen::V,कामना करना,ura
1704,loben::V,तारीफ़ करना,lăuda
1705,küssen::V,चूमना,săruta
1706,wiegen::V,झुलाना,legăna
1707,zudecken::V,ढकना,acoperi
1708,wecken::V,जगाना,trezi
1709,wecken::V,जगाना,deștepta
1710,zeigen::V,दिखाना,arăta
1711,führen::V,रास्ता दिखाना,călăuzi
1712,lehren::V,पढ़ाना,preda
1713,lehren::V,पढ़ाना,învăța
1714,unterrichten::V,सिखाना,învăța
1715,unterrichten::V,सिखाना,instrui
1716,aufziehen::V,पालना,crește
1717,leiten::V,संचालन करना,duce
1718,leiten::V,संचालन करना,conduce
1719,antreiben::V,हड़बड़ाना,împinge
1720,antreiben::V,हड़बड़ाना,încuraja
1721,lassen::V,-आना,pune pe să
1722,lassen::V,कराना,pune pe să
1723,einladen::V,बुलाना,invita
1724,vereinigen::V,मिलाना,uni
1725,vereinigen::V,मिलाना,întruni
1726,vereinigen::V,संयुक्त करना,uni
1727,vereinigen::V,संयुक्त करना,întruni
1728,besuchen::V,मिलना से,vizita
1729,besuchen::V,मिलना से,face o vizită
1730,besuchen::V,मिलने जाना से,vizita
1731,besuchen::V,मिलने जाना से,face o vizită
1732,treffen::V,मिलना,întâlni
1733,sich versammeln::V,इकट्ठा होना,se aduna
1734,spielen::V,खेलना,se juca
1735,singen::V,गाना,cânta
1736,tanzen::V,नाचना,dansa
1737,sich trennen::V,अलग होना,se separa
1738,sich trennen::V,अलग होना,se despărți
1739,verlassen::V,छोड़ना,părăsi
1740,verlassen::V,छोड़ना,abandona
1741,retten::V,बचाना,salva
1742,bewachen::V,आँख रखना पर,păzi
1743,schützen::V,रक्षा करना,ocroti
1744,schützen::V,रक्षा करना,proteja
1745,verteidigen::V,रक्षा करना,apăra
1746,sich schlagen::V,हाथापाई करना,se bate
1747,schießen::V,गोली मारना,trage
1748,siegen::V,जीतना,birui
1749,siegen::V,जीतना,învinge
1750,siegen::V,विजय पाना,birui
1751,siegen::V,विजय पाना,învinge
1752,ärgern::V,चिढ़ाना,supăra
1753,schlagen::V,मारना,lovi
1754,treten::V,ठोकर मारना,călca
1755,stechen::V,भेदना,înțepa
1756,stechen::V,भेदना,împunge
1757,stechen::V,भोंकना,înțepa
1758,stechen::V,भोंकना,împunge
1759,stoßen::V,धक्का देना,împinge
1760,stoßen::V,झटका देना,împinge
1761,stehlen::V,चोरी करना,fura
1762,stören::V,बुरा लगना,deranja
1763,belästigen::V,तंग करना,importuna
1764,verbergen::V,लुकाना,ascunde
1765,täuschen::V,धोखा देना,amăgi
1766,betrügen::V,धोखा देना,înșela
1767,töten::V,मारना,omorî
1768,töten::V,मार डालना,omorî
1769,wohnen::V,रहना,sta
1770,wohnen::V,रहना,locui
1771,arbeiten::V,काम करना,lucra
1772,sammeln::V,जमा करना,aduna
1773,sammeln::V,जमा करना,colecționa
1774,pflücken::V,चुनना,culege
1775,pflücken::V,तोड़ना,culege
1776,jagen::V,आखेट करना,vâna
1777,jagen::V,शिकार करना,vâna
1778,fischen::V,मछली पकड़ना,pescui
1779,fassen::V,पकड़ना,prinde
1780,hüten::V,चराना,paște
1781,treiben::V,हाँकना,mână
1782,anbinden::V,बाँधना,lega
1783,füttern::V,खिलाना,da de mâncare
1784,melken::V,दुहना,mulge
1785,hacken::V,काटना,toca
1786,hacken::V,काटना,sparge
1787,gießen::V,सींचना,uda
1788,reifen::V,पकना,pârgui
1789,zubereiten::V,पकाना,găti
1790,kochen::V,पकाना,găti
1791,kochen::V,राँधना,găti
1792,backen::V,पकाना,coace
1793,braten::V,तलना,coace
1794,braten::V,भूनना,coace
1795,umrühren::V,फेंटना,mesteca
1796,stricken::V,बुनना,împleti
1797,nähen::V,सीना,coase
1798,färben::V,रँगना,vopsi
1799,färben::V,रँगना,colora
1800,reinigen::V,साफ़ करना,curăți
1801,reinigen::V,शुद्ध करना,curăți
1802,waschen::V,धोना,spăla
1803,abwischen::V,पोंछ्ना,șterge
1804,spülen::V,माँजना,clăti
1805,spülen::V,खँगालना,clăti
1806,fegen::V,बुहारना,mătura
1807,kehren::V,झाड़ना,mătura
1808,baden::V,स्नान करना,se scălda
1809,sich waschen::V,नहाना,se spăla
1810,sich waschen::V,हाथ-मुँह धोना,se spăla
1811,ausziehen::V,उतारना,și scoate
1812,anziehen::V,पहनना,îmbrăca
1813,sich anziehen::V,कपड़े पहनना,se îmbrăca
1814,kämmen::V,कंघी करना,pieptăna
1815,schmücken::V,सजाना,împodobi
1816,schmücken::V,सँवारना,împodobi
1817,sagen::V,कहना,zice
1818,sagen::V,कहना,spune
1819,sagen::V,बताना,zice
1820,sagen::V,बताना,spune
1821,sprechen::V,बोलना,vorbi
1822,reden::V,बोलना,vorbi
1823,reden::V,बोलना,discuta
1824,reden::V,बात करना,vorbi
1825,reden::V,बात करना,discuta
1826,sich unterhalten::V,बात करना,conversa
1827,sich unterhalten::V,बात करना,sta de vorbă
1828,sich unterhalten::V,बातचीत करना,conversa
1829,sich unterhalten::V,बातचीत करना,sta de vorbă
1830,fragen::V,पूछ्ना,întreba
1831,fragen::V,प्रश्न करना,întreba
1832,bitten::V,माँगना से,ruga
1833,erzählen::V,बताना,spune
1834,erzählen::V,बताना,povesti
1835,mitteilen::V,ख़बर देना,comunica
1836,mitteilen::V,ख़बर देना,înștiința
1837,mitteilen::V,सूचना देना,comunica
1838,mitteilen::V,सूचना देना,înștiința
1839,nennen::V,नाम देना,numi
1840,nennen::V,नाम देना,chema
1841,rufen::V,बुलाना,chema
1842,prahlen::V,शेख़ी बघारना,se făli
1843,übersetzen::V,अनुवाद करना,traduce
1844,denken::V,सोचना,gândi
1845,glauben::V,विश्वास करना,crede
1846,bemerken::V,ध्यान देना पर,observa
1847,erkennen::V,पहचानना,cunoaște
1848,erkennen::V,पहचानना,recunoaște
1849,begreifen::V,समझना,pricepe
1850,begreifen::V,समझना,înțelege
1851,verstehen::V,सुनना,înțelege
1852,lernen::V,पढ़ना,învăța
1853,wissen::V,जानना,ști
1854,wissen::V,मालूम होना,ști
1855,sich erinnern an::V,याद करना,a-și aminti de
1856,vergessen::V,भूलना,uita
1857,vergessen::V,बिसारना,uita
1858,messen::V,नापना,măsura
1859,zählen::V,गिनना,număra
1860,rechnen::V,गणना करना,calcula
1861,rechnen::V,हिसाब करना,calcula
1862,lesen::V,पढ़ना,citi
1863,malen::V,कींचना,picta
1864,zeichnen::V,चित्र कींचना,desena
1865,schreiben::V,लिखना,scrie
1866,besitzen::V,मालिक होना,avea
1867,besitzen::V,मालिक होना,poseda
1868,besitzen::V,स्वामी होना,avea
1869,besitzen::V,स्वामी होना,poseda
1870,kaufen::V,ख़रीदना,cumpăra
1871,verkaufen::V,बेचना,vinde
1872,bezahlen::V,चुकाना,plăti
1873,bezahlen::V,चुकाना,achita
1874,bezahlen::V,अदा करना,plăti
1875,bezahlen::V,अदा करना,achita
1876,zahlen::V,अदा करना,plăti
1877,beherrschen::V,शासन करना पर,stăpâni
1878,ertragen::V,सहना,răbda
1879,ertragen::V,सहना,suporta
