,Concept_ID,mn,it
1528,nähen::V,оёх,cucire
1529,färben::V,будах,tìngere
1530,reinigen::V,арилгах,pulire
1531,reinigen::V,арилгах,nettare
1532,reinigen::V,цэвэрлэх,pulire
1533,reinigen::V,цэвэрлэх,nettare
1534,waschen::V,угаах,lavare
1535,abwischen::V,арчих,asciugare
1536,spülen::V,зайлах,lavare
1537,spülen::V,зайлах,sciacquare
1538,fegen::V,хамах,spazzare
1539,fegen::V,шүүрдэх,spazzare
1540,kehren::V,шүүрдэх,spazzare
1541,kehren::V,туужуудах,spazzare
1542,baden::V,усанд орох,bagnarsi
1543,baden::V,усанд орох,fare il bagno
1544,sich waschen::V,биеэ угаах,lavarsi
1545,ausziehen::V,тайлах,tògliersi
1546,anziehen::V,өмсөх,mettersi
1547,anziehen::V,өмсөх,indossare
1548,sich anziehen::V,хувцаслах,vestirsi
1549,kämmen::V,самнах,pettinare
1550,schmücken::V,гоёх,ornare
1551,schmücken::V,гоёх,decorare
1552,schmücken::V,чимэх,ornare
1553,schmücken::V,чимэх,decorare
1554,sagen::V,гэх,dire
1555,sagen::V,хэлэх,dire
1556,sprechen::V,ярих,parlare
1557,sprechen::V,өгүүлэх,parlare
1558,reden::V,хэлэх,parlare
1559,reden::V,хөөрөлдөх,parlare
1560,sich unterhalten::V,ярилцах,conversare
1561,fragen::V,асуух,chièdere
1562,fragen::V,асуух,domandare
1563,bitten::V,гуйх,pregare
1564,erzählen::V,өгүүлэх,narrare
1565,erzählen::V,өгүүлэх,raccontare
1566,mitteilen::V,дуулгах,comunicare
1567,mitteilen::V,мэдээлэх,comunicare
1568,nennen::V,нэрлэх,nominare
1569,rufen::V,дуудах,chiamare
1570,prahlen::V,бардах,vantarsi
1571,prahlen::V,сайрхах,vantarsi
1572,übersetzen::V,орчуулах,tradurre
1573,denken::V,санах,pensare
1574,glauben::V,итгэх,credere
1575,bemerken::V,ажих,notare
1576,bemerken::V,ажих,osservare
1577,bemerken::V,ажиглах,notare
1578,bemerken::V,ажиглах,osservare
1579,erkennen::V,таних,riconoscere
1580,begreifen::V,ойлгох,capire
1581,begreifen::V,ойлгох,comprèndere
1582,verstehen::V,мэдэж авах,intèndere
1583,verstehen::V,мэдэж авах,comprèndere
1584,lernen::V,сурах,imparare
1585,lernen::V,сурах,apprèndere
1586,wissen::V,мэдэх,sapere
1587,sich erinnern an::V,дурсах,ricordare
1588,sich erinnern an::V,дурсах,ricordarsi di
1589,vergessen::V,мартах,dimenticare
1590,messen::V,хэмжих,misurare
1591,zählen::V,тоолох,contare
1592,rechnen::V,тооцоох,contare
1593,rechnen::V,тооцоох,calcolare
1594,lesen::V,унших,lèggere
1595,malen::V,зурах,dipìngere
1596,zeichnen::V,дүрслэн бичих,disegnare
1597,schreiben::V,бичих,scrìvere
1598,besitzen::V,эзэмших,possedere
1599,kaufen::V,худалдан авах,comprare
1600,kaufen::V,худалдан авах,acquistare
1601,verkaufen::V,худалдах,vendere
1602,bezahlen::V,төлөх,pagare
1603,zahlen::V,төлөх,pagare
1604,beherrschen::V,эзэмших,dominare
1605,ertragen::V,тэсэх,sopportare
