,Concept_ID,hi,ab
1335,abfahren::V,छूटना,ацара
1336,abfahren::V,रवाना होना,адəықəлара
1337,abfahren::V,रवाना होना,ацара
1338,anhalten::V,रुकना,ааныргылара
1339,anhalten::V,खड़ा होना,ааныргылара
1340,hineingehen::V,घुसना,аҭалара
1341,hineingehen::V,अंदर जाना,аҭалара
1342,eintreten::V,प्रवेश करना,аҩналара
1343,kommen::V,आना,аара
1344,kommen::V,आना,ааира
1345,ankommen::V,पहुँचना,ааира
1346,ankommen::V,पहुँचना,аара
1347,ankommen::V,पहुँचना,анеира
1348,zurückkommen::V,लौटना,азыхынҳəра
1349,zurückkommen::V,वापस आना,азыхынҳəра
1350,bleiben::V,रहना,аанхара
1351,bleiben::V,रहना,анхара
1352,bleiben::V,रहना,аангылара
1353,bleiben::V,रुकना,аанхара
1354,bleiben::V,रुकना,анхара
1355,bleiben::V,रुकना,аангылара
1356,warten::V,इंतज़ार करना,азҧшзаара
1357,erwarten::V,प्रतीक्षा करना,азҧшра
1358,suchen::V,ढूँढ़ना,ашьҭазаара
1359,finden::V,पाना,аҧшаара
1360,finden::V,ढूँढ़ निकालना,аҧшаара
1361,versuchen::V,कोशिश करना,аҽазкра
1362,vorbereiten::V,तैयार करना,армазеира
1363,lieben::V,प्यार करना,абзиабара
1364,mögen::V,पसंद होना,агəаҧхара
1365,lachen::V,हँसना,аччара
1366,rühren::V,छूना,арҵəуара
1367,weinen::V,रोना,аҵəуара
1368,schimpfen::V,गाली देना,ацəҳара
1369,sich ärgern::V,चिढ़ना,агəаара
1370,sich ärgern::V,नाराज़ होना,агəаара
1371,sich fürchten::V,डरना,аӡыӡара
1372,sich fürchten::V,भय खाना,аӡыӡара
1373,fürchten::V,डरना से,ацəшəара
1374,fürchten::V,भय खाना से,ацəшəара
1375,fliehen::V,भागना,абналара
1376,fliehen::V,भागना,ацəцара
1377,flüchten::V,निकल भागना,абналара
1378,flüchten::V,निकल भागना,ацəцара
1379,sehen::V,देखना,абара
1380,anschauen::V,देखना,ахəаҧшра
1381,ansehen::V,दृष्टि डालना पर,ахəаҧшра
1382,hören::V,सुनना,аҳара
1383,zuhören::V,सुनना,азыӡырҩра
1384,probieren::V,चखना,аҧышəара
1385,riechen::V,सूँघना,афыҩра
1386,fühlen::V,महसूस करना,анырра
1387,fühlen::V,महसूस करना,ацәакырра
1388,scheinen::V,लगना,шәа
1389,scheinen::V,लगना,аацәырҵа
1390,zu sehen sein::V,दिखाई देना,
1391,vernehmen::V,सुनना,аҳара
1392,frieren::V,ठंड लगना,ашəра
1393,frieren::V,ठंड लगना,аҵаара
1394,frieren::V,सर्दी लगना,ашəра
1395,frieren::V,सर्दी लगना,аҵаара
1396,tun::V,करना,аҟаҵара
1397,können::V,सकना,алшара
1398,können::V,जानना,алшара
1399,wollen::V,चाहना,аҭахра
1400,anfangen::V,शुरू करना,алагара
1401,beenden::V,ख़त्म करना,алгара
1402,beenden::V,समाप्त करना,алгара
1403,aufhören::V,बंद जाना,аҟəыҵра
1404,aufhören::V,समाप्त जाना,аҟəыҵра
1405,gelingen::V,बनना,аура
1406,gelingen::V,बनना,аманшəалахара
1407,gelingen::V,बनना,алҵра
1408,gelingen::V,अच्छा होना,аура
1409,gelingen::V,अच्छा होना,аманшəалахара
1410,gelingen::V,अच्छा होना,алҵра
1411,geraten::V,बन पड़ना,нзаарын
1412,öffnen::V,खोलना,аартра
1413,schließen::V,बंद करना,аркра
1414,stellen::V,रखना,аргылара
1415,setzen::V,रखना,артəара
1416,setzen::V,बिठाना,артəара
1417,legen::V,रखना,ақəҵара
1418,legen::V,लिटाना,ақəҵара
1419,berühren::V,छूना,акьысра
1420,berühren::V,छूना,алакьысра
1421,berühren::V,स्पर्श करना,акьысра
1422,berühren::V,स्पर्श करना,алакьысра
1423,verbinden::V,बाँधना,аҿаҳəара
1424,bedecken::V,ढकना,ақəршəра
1425,aufhängen::V,लटकाना,акнаҳара
1426,anzünden::V,जलाना,аркра
1427,aufheben::V,उठाना,ашьҭыхра
1428,zurücklassen::V,पीछे छोड़ना,аныжьра
1429,verlieren::V,खोना,ацəыӡра
1430,verlieren::V,गँवाना,ацəыӡра
1431,fallen lassen::V,गिराना,ацəкаҳара
1432,machen::V,करना,ачаҧара
1433,machen::V,बनाना,ачаҧара
1434,herstellen::V,बनाना,аиҵдара
1435,herstellen::V,तैयार करना,аиҵдара
1436,bauen::V,बनाना,аргылара
1437,bauen::V,निर्माण करना,аргылара
1438,reparieren::V,मरम्मत करना,арҽеира
1439,verbessern::V,सुधारना,аиҕьтəра
1440,ändern::V,बदलना,аҧсахра
1441,ändern::V,परीवर्तन करना,аҧсахра
1442,graben::V,खोदना,ажра
1443,beugen::V,झुकाना,арҟəра
1444,beugen::V,झुकाना,архəара
1445,biegen::V,झुकाना,арҟəра
1446,biegen::V,झुकाना,архəара
1447,drehen::V,फेरना,аргьежьра
1448,drehen::V,घुमाना,аргьежьра
1449,wenden::V,पलटना,
1450,wenden::V,मोड़ना,
1451,umdrehen::V,घुमाना,аарҳәра
1452,heben::V,उठाना,аҩахара
1453,heben::V,उठाना,араҳара
1454,heben::V,ऊँचा करना,аҩахара
1455,heben::V,ऊँचा करना,араҳара
1456,hochheben::V,उठाना,ахагалара
1457,hochheben::V,उठाना,ашьҭҳəара
1458,hochheben::V,ऊपर को उठाना,ахагалара
1459,hochheben::V,ऊपर को उठाना,ашьҭҳəара
1460,ergreifen::V,पकड़ना,
1461,ergreifen::V,हाथ में लेना,
1462,halten::V,धरना,акра
1463,halten::V,पकड़ना,акра
1464,drücken::V,दबाना,ақəрӷəӷəара
1465,schieben::V,सरकाना,аҵгəара
1466,schieben::V,सरकाना,агəара
1467,schieben::V,खिसकाना,аҵгəара
1468,schieben::V,खिसकाना,агəара
1469,kratzen::V,खुरचना,ацəҟьара
1470,kratzen::V,खुजलाना,ацəҟьара
1471,lecken::V,चाटना,арбзара
1472,beißen::V,काटना,ацҳара
1473,abreißen::V,तोड़ना,амжəара
1474,abschneiden::V,काट करना,ахҵəара
1475,abschneiden::V,काट करना,аҿахҵəара
1476,binden::V,बाँधना,аҿаҳəара
1477,stecken::V,खोंसना,алаҵара
1478,brechen::V,तोड़ना,аҧҵəара
1479,klopfen::V,खटखटाना,асра
1480,hauen::V,ठोकना,ақəкшара
1481,kleben::V,चिपकाना,аҷабра
1482,reiben::V,घिसना,арҟəыҷра
1483,reiben::V,रगड़ना,арҟəыҷра
1484,streichen::V,लगाना,ахьшьра
1485,schleifen::V,तेज़ करना,ахра
1486,schneiden::V,कतरना,аҧҟара
1487,rütteln::V,झकझोरना,арҵысра
1488,schütteln::V,हिलाना,аршəшəара
1489,schwenken::V,घुमाना,аҟьара
1490,schütten::V,उँडेलना,аҭаҭəара
1491,füllen::V,भरना,арҭəра
1492,füllen::V,ठूसना,арҭəра
1493,einwickeln::V,लपेटना,алаҳəара
1494,tragen::V,ढोना,аҩагара
1495,schleppen::V,घसीटना,арҳəазара
1496,ziehen::V,खींचना,ахара
1497,aufbewahren::V,रखना,аҵəахра
1498,werfen::V,फेंकना,аршəра
1499,fangen::V,पकड़ना,акра
1500,packen::V,पकड़ना,анкра
1501,packen::V,पकड़ना,аҵкаара
1502,verstecken::V,छिपाना,аҵəахра
1503,teilen::V,बाँटना,ашара
1504,schicken::V,भेजना,ашьҭра
1505,bringen::V,लाना,аагара
1506,hinzufügen::V,जोड़ना,ацҵара
1507,bekommen::V,पाना,аҧшаара
1508,bekommen::V,पाना,архиара
1509,bekommen::V,पाना,аура
1510,erhalten::V,पाना,аиура
1511,erhalten::V,मिलना,аиура
1512,nehmen::V,लेना,агара
1513,wählen::V,चुनना,алҧшаара
1514,auswählen::V,चुनना,алхра
1515,bewahren::V,बनाए रखना,
1516,behindern::V,रोकना,аҧырхагахара
1517,verderben::V,ख़राब करना,алгара
1518,verderben::V,ख़राब करना,абжьыхра
1519,verderben::V,ख़राब करना,аҧхасҭатəра
1520,beschädigen::V,नुक़सान पहुँचाना,аҧхасҭатəра
1521,zerbrechen::V,तोड़ना,аҧҽра
1522,zerreißen::V,तोड़ना,аҧжəара
1523,zerstören::V,नष्ट करना,аилаҧыххаара
1524,zerstören::V,बरबाद करना,аилаҧыххаара
1525,verbrennen::V,जलाना,абылра
1526,geben::V,देना,аҭара
1527,reichen::V,थमाना,аҭара
1528,schenken::V,भेंट देना,аҩгара
1529,versprechen::V,वादा करना,ақəргəыӷра
1530,wünschen::V,कामना करना,
1531,loben::V,तारीफ़ करना,арҽхəара
1532,küssen::V,चूमना,агəӡра
1533,wiegen::V,झुलाना,
1534,zudecken::V,ढकना,аҵахҩара
1535,zudecken::V,ढकना,ақəршəра
1536,wecken::V,जगाना,арҿыхара
1537,zeigen::V,दिखाना,арбара
1538,führen::V,रास्ता दिखाना,аныҟəгара
1539,lehren::V,पढ़ाना,арҵара
1540,unterrichten::V,सिखाना,арҧхьара
1541,aufziehen::V,पालना,ааӡара
1542,leiten::V,संचालन करना,ахагылазаара
1543,antreiben::V,हड़बड़ाना,арццакра
1544,lassen::V,-आना,арҟаҵара
1545,lassen::V,कराना,арҟаҵара
1546,einladen::V,बुलाना,ааҕхьара
1547,einladen::V,बुलाना,анаҧхьара
1548,vereinigen::V,मिलाना,аилаҵара
1549,vereinigen::V,संयुक्त करना,аилаҵара
1550,besuchen::V,मिलना से,абара
1551,besuchen::V,मिलने जाना से,абара
1552,treffen::V,मिलना,аҧылара
1553,sich versammeln::V,इकट्ठा होना,аизара
1554,spielen::V,खेलना,ахəмарра
1555,singen::V,गाना,ашəаҳəара
1556,tanzen::V,नाचना,акəашара
1557,sich trennen::V,अलग होना,аилыҵра
1558,verlassen::V,छोड़ना,акажьра
1559,retten::V,बचाना,Аиқəрхара
1560,bewachen::V,आँख रखना पर,ахьчара
1561,schützen::V,रक्षा करना,ацəыхьчара
1562,verteidigen::V,रक्षा करना,ахьчара
1563,sich schlagen::V,हाथापाई करना,аисра
1564,schießen::V,गोली मारना,ахысра
1565,siegen::V,जीतना,аиааира
1566,siegen::V,विजय पाना,аиааира
1567,ärgern::V,चिढ़ाना,аргəаара
1568,schlagen::V,मारना,асра
1569,schlagen::V,मारना,аҭасра
1570,treten::V,ठोकर मारना,
1571,stechen::V,भेदना,алакшара
1572,stechen::V,भोंकना,алакшара
1573,stoßen::V,धक्का देना,агəҭасра
1574,stoßen::V,झटका देना,агəҭасра
1575,stehlen::V,चोरी करना,аӡара
1576,stören::V,बुरा लगना,аҧырхагахара
1577,belästigen::V,तंग करना,аргəамҵра
1578,verbergen::V,लुकाना,аӡара
1579,täuschen::V,धोखा देना,ажьара
1580,betrügen::V,धोखा देना,ажьара
1581,töten::V,मारना,ашьра
1582,töten::V,मार डालना,ашьра
1583,wohnen::V,रहना,анхара
1584,arbeiten::V,काम करना,аусура
1585,sammeln::V,जमा करना,аҟəшəара
1586,pflücken::V,चुनना,аҿыршəара
1587,pflücken::V,चुनना,аҿыхра
1588,pflücken::V,तोड़ना,аҿыршəара
1589,pflücken::V,तोड़ना,аҿыхра
1590,jagen::V,आखेट करना,ашəарыцара
1591,jagen::V,शिकार करना,ашəарыцара
1592,fischen::V,मछली पकड़ना,аҧсыӡ икуеит
1593,fassen::V,पकड़ना,акра
1594,hüten::V,चराना,арҳəра
1595,hüten::V,चराना,ахьчара
1596,treiben::V,हाँकना,акацара
1597,anbinden::V,बाँधना,адҳəалара
1598,füttern::V,खिलाना,акырҿаҵара
1599,melken::V,दुहना,ахьара
1600,hacken::V,काटना,аҟəаҟəара
1601,gießen::V,सींचना,аҵаҭəара
1602,reifen::V,पकना,ашəра
1603,reifen::V,पकना,аҟалара
1604,zubereiten::V,पकाना,ацура
1605,kochen::V,पकाना,ажəра
1606,kochen::V,राँधना,ажəра
1607,backen::V,पकाना,аӡра
1608,braten::V,तलना,аӡра
1609,braten::V,भूनना,аӡра
1610,umrühren::V,फेंटना,аилрыхра
1611,stricken::V,बुनना,аҧара
1612,nähen::V,सीना,аӡахра
1613,färben::V,रँगना,ашəра
1614,reinigen::V,साफ़ करना,арыцқьара
1615,reinigen::V,शुद्ध करना,арыцқьара
1616,waschen::V,धोना,аӡәӡәара
1617,abwischen::V,पोंछ्ना,арбара
1618,spülen::V,माँजना,аҭыршара
1619,spülen::V,खँगालना,аҭыршара
1620,fegen::V,बुहारना,аҧссара
1621,kehren::V,झाड़ना,
1622,baden::V,स्नान करना,аҽыкəабара
1623,sich waschen::V,नहाना,аҽыӡəӡəара
1624,sich waschen::V,हाथ-मुँह धोना,аҽыӡəӡəара
1625,ausziehen::V,उतारना,ашəыхра
1626,anziehen::V,पहनना,ашəҵара
1627,sich anziehen::V,कपड़े पहनना,аҽеилаҳəара
1628,kämmen::V,कंघी करना,аҳəара
1629,schmücken::V,सजाना,арҧшӡара
1630,schmücken::V,सँवारना,арҧшӡара
1631,sagen::V,कहना,аҳəара
1632,sagen::V,बताना,аҳəара
1633,sprechen::V,बोलना,ацəажəара
1634,reden::V,बोलना,ацəажəара
1635,reden::V,बोलना,аицәажәара
1636,reden::V,बात करना,ацəажəара
1637,reden::V,बात करना,аицәажәара
1638,sich unterhalten::V,बात करना,аицәажәара
1639,sich unterhalten::V,बातचीत करना,аицәажәара
1640,fragen::V,पूछ्ना,азҵаара
1641,fragen::V,प्रश्न करना,азҵаара
1642,bitten::V,माँगना से,аҳəара
1643,erzählen::V,बताना,аҳəара
1644,mitteilen::V,ख़बर देना,азыцҳара
1645,mitteilen::V,सूचना देना,азыцҳара
1646,nennen::V,नाम देना,ахьӡҵара
1647,rufen::V,बुलाना,азҿыҭра
1648,prahlen::V,शेख़ी बघारना,аҽхəара
1649,übersetzen::V,अनुवाद करना,аиҭагара
1650,denken::V,सोचना,азхəыцра
1651,glauben::V,विश्वास करना,ахаҵара
1652,bemerken::V,ध्यान देना पर,агəаҭара
1653,erkennen::V,पहचानना,адырра
1654,begreifen::V,समझना,аилкаара
1655,verstehen::V,सुनना,аҳара
1656,lernen::V,पढ़ना,аҵара
1657,wissen::V,जानना,адырра
1658,wissen::V,मालूम होना,адырра
1659,sich erinnern an::V,याद करना,агəаларшəара
1660,vergessen::V,भूलना,ахашҭра
1661,vergessen::V,बिसारना,ахашҭра
1662,messen::V,नापना,ашəара
1663,zählen::V,गिनना,аҧхьаӡара
1664,rechnen::V,गणना करना,аҳасабра
1665,rechnen::V,हिसाब करना,аҳасабра
1666,lesen::V,पढ़ना,аҧхьара
1667,malen::V,कींचना,
1668,zeichnen::V,चित्र कींचना,
1669,schreiben::V,लिखना,
1670,besitzen::V,मालिक होना,амазаара
1671,besitzen::V,स्वामी होना,амазаара
1672,kaufen::V,ख़रीदना,Аахəара
1673,verkaufen::V,बेचना,аҭира
1674,bezahlen::V,चुकाना,ахҭынҵара
1675,bezahlen::V,चुकाना,ашəара
1676,bezahlen::V,अदा करना,ахҭынҵара
1677,bezahlen::V,अदा करना,ашəара
1678,zahlen::V,अदा करना,ашəара
1679,beherrschen::V,शासन करना पर,
1680,ertragen::V,सहना,ачҳара
