,Concept_ID,el,lt
1375,verbergen::V,κρύβω,paslėpti
1376,täuschen::V,παραπλανώ,klaidinti
1377,betrügen::V,απατώ,apgauti
1378,töten::V,σκοτώνω,žudyti
1379,töten::V,σκοτώνω,nužudyti
1380,töten::V,θανατώνω,žudyti
1381,töten::V,θανατώνω,nužudyti
1382,wohnen::V,μένω,gyventi
1383,wohnen::V,κατοικώ,gyventi
1384,arbeiten::V,δουλεύω,dirbti
1385,arbeiten::V,δουλεύω,triūsti
1386,arbeiten::V,εργάζομαι,dirbti
1387,arbeiten::V,εργάζομαι,triūsti
1388,sammeln::V,μαζεύω,rinkti
1389,sammeln::V,συλλέγω,rinkti
1390,pflücken::V,κόβω,skinti
1391,pflücken::V,κόβω,raškyti
1392,jagen::V,κυνηγώ,medžioti
1393,fischen::V,ψαρεύω,žvejoti
1394,fassen::V,πιάνω,sučiupti
1395,hüten::V,φυλάγω,ganyti
1396,hüten::V,προσέχω,ganyti
1397,treiben::V,οδηγώ,ginti
1398,anbinden::V,δένω,pririšti
1399,füttern::V,ταΐζω,šerti
1400,melken::V,αρμέγω,melžti
1401,hacken::V,κόβω,kapoti
1402,gießen::V,ποτίζω,lieti
1403,gießen::V,ποτίζω,laistyti
1404,reifen::V,ωριμάζω,nokti
1405,reifen::V,ωριμάζω,sirpti
1406,zubereiten::V,ετοιμάζω,ruošti
1407,zubereiten::V,ετοιμάζω,gaminti
1408,kochen::V,βράζω,virti
1409,kochen::V,βράζω,virinti
1410,backen::V,ψήνω,kepti
1411,braten::V,τηγανίζω,kepti
1412,braten::V,τηγανίζω,kepinti
1413,umrühren::V,ανακατεύω,maišyti
1414,umrühren::V,ανακατεύω,pamaišyti
1415,stricken::V,πλέκω,megzti
1416,nähen::V,ράβω,siūti
1417,färben::V,βάφω,dažyti
1418,färben::V,βάφω,nudažyti
1419,färben::V,χρωματίζω,dažyti
1420,färben::V,χρωματίζω,nudažyti
1421,reinigen::V,καθαρίζω,valyti
1422,reinigen::V,καθαρίζω,švarinti
1423,waschen::V,πλένω,plauti
1424,waschen::V,πλένω,mazgoti
1425,waschen::V,πλένω,skalbti
1426,abwischen::V,σφουγγίζω,nušluostyti
1427,spülen::V,ξεπλένω,plauti
1428,spülen::V,ξεπλένω,skalauti
1429,fegen::V,σκουπίζω,šluoti
1430,kehren::V,σκουπίζω,šluoti
1431,baden::V,κάνω μπάνιο,maudytis
1432,sich waschen::V,πλένομαι,praustis
1433,ausziehen::V,βγάζω,numauti
1434,ausziehen::V,βγάζω,nuvilkti
1435,anziehen::V,φορώ,mauti
1436,anziehen::V,φορώ,apsivilkti
1437,sich anziehen::V,ντύνομαι,rengtis
1438,sich anziehen::V,ντύνομαι,apsirengti
1439,kämmen::V,χτενίζω,šukuoti
1440,schmücken::V,στολίζω,puošti
1441,schmücken::V,στολίζω,dabinti
1442,schmücken::V,στολίζω,gražinti
1443,sagen::V,λέω,tarti
1444,sprechen::V,μιλώ,kalbėti
1445,reden::V,μιλώ,šnekėti
1446,reden::V,κουβεντιάζω,šnekėti
1447,sich unterhalten::V,συνομιλώ,kalbėtis
1448,sich unterhalten::V,συνομιλώ,šnekučiuotis
1449,sich unterhalten::V,κουβεντιάζω,kalbėtis
1450,sich unterhalten::V,κουβεντιάζω,šnekučiuotis
1451,fragen::V,ρωτώ,klausti
1452,bitten::V,ζητώ,prašyti
1453,bitten::V,παρακαλώ,prašyti
1454,erzählen::V,διηγούμαι,pasakoti
1455,mitteilen::V,πληροφορώ,skelbti
1456,mitteilen::V,πληροφορώ,pranešti
1457,nennen::V,ονομάζω,vadinti
1458,nennen::V,ονομάζω,vardyti
1459,rufen::V,φωνάζω,šaukti
1460,rufen::V,φωνάζω,kviesti
1461,prahlen::V,καυχιέμαι,girtis
1462,übersetzen::V,μεταφράζω,versti
1463,übersetzen::V,μεταφράζω,išversti
1464,denken::V,σκέφτομαι,galvoti
1465,glauben::V,πιστεύω,manyti
1466,glauben::V,πιστεύω,tikėti
1467,bemerken::V,παρατηρώ,pamatyti
1468,bemerken::V,παρατηρώ,pastebėti
1469,erkennen::V,αναγνωρίζω,pažinti
1470,erkennen::V,αναγνωρίζω,atpažinti
1471,begreifen::V,καταλαβαίνω,suvokti
1472,verstehen::V,ακούω,suprasti
1473,lernen::V,μαθαίνω,mokytis
1474,wissen::V,ξέρω,žinoti
1475,sich erinnern an::V,θυμάμαι,prisiminti
1476,vergessen::V,ξεχνώ,užmiršti
1477,messen::V,μετρώ,matuoti
1478,zählen::V,μετρώ,skaičiuoti
1479,rechnen::V,λογαριάζω,skaičiuoti
1480,lesen::V,διαβάζω,skaityti
1481,malen::V,ζωγραφίζω,tapyti
1482,zeichnen::V,σχεδιάζω,piešti
1483,zeichnen::V,σχεδιάζω,žymėti
1484,zeichnen::V,σχεδιάζω,braižyti
1485,schreiben::V,γράφω,rašyti
1486,besitzen::V,κατέχω,turėti
1487,kaufen::V,αγοράζω,pirkti
1488,verkaufen::V,πουλώ,parduoti
1489,bezahlen::V,πληρώνω,apmokėti
1490,zahlen::V,πληρώνω,mokėti
1491,beherrschen::V,κυριαρχώ,valdyti
1492,ertragen::V,βαστώ,kę̃sti
1493,ertragen::V,βαστώ,pakelti
1494,ertragen::V,βαστώ,iškę̃sti
1495,ertragen::V,αντέχω,kę̃sti
1496,ertragen::V,αντέχω,pakelti
1497,ertragen::V,αντέχω,iškę̃sti
