,Concept_ID,sv,hi
1514,erhalten::V,få,मिलना
1515,erhalten::V,erhålla,पाना
1516,erhalten::V,erhålla,मिलना
1517,nehmen::V,ta,लेना
1518,nehmen::V,taga,लेना
1519,wählen::V,välja,चुनना
1520,auswählen::V,utvälja,चुनना
1521,bewahren::V,bevara,बनाए रखना
1522,behindern::V,hindra,रोकना
1523,behindern::V,förhindra,रोकना
1524,verderben::V,förstöra,ख़राब करना
1525,beschädigen::V,skada,नुक़सान पहुँचाना
1526,zerbrechen::V,bryta isär,तोड़ना
1527,zerbrechen::V,bryta sönder,तोड़ना
1528,zerreißen::V,riva sönder,तोड़ना
1529,zerreißen::V,slita sönder,तोड़ना
1530,zerstören::V,förstöra,नष्ट करना
1531,zerstören::V,förstöra,बरबाद करना
1532,verbrennen::V,bränna,जलाना
1533,verbrennen::V,bränna upp,जलाना
1534,geben::V,ge,देना
1535,reichen::V,räcka,थमाना
1536,schenken::V,skänka,भेंट देना
1537,versprechen::V,lova,वादा करना
1538,wünschen::V,önska,कामना करना
1539,loben::V,lova,तारीफ़ करना
1540,loben::V,beröma,तारीफ़ करना
1541,küssen::V,pussa,चूमना
1542,wiegen::V,vagga,झुलाना
1543,zudecken::V,täcka,ढकना
1544,wecken::V,väcka,जगाना
1545,zeigen::V,visa,दिखाना
1546,führen::V,föra,रास्ता दिखाना
1547,lehren::V,lära,पढ़ाना
1548,unterrichten::V,undervisa,सिखाना
1549,aufziehen::V,uppfostra,पालना
1550,leiten::V,leda,संचालन करना
1551,antreiben::V,driva på,हड़बड़ाना
1552,lassen::V,få att,-आना
1553,lassen::V,få att,कराना
1554,einladen::V,bjuda,बुलाना
1555,einladen::V,inbjuda,बुलाना
1556,vereinigen::V,förena,मिलाना
1557,vereinigen::V,förena,संयुक्त करना
1558,besuchen::V,besöka,मिलना से
1559,besuchen::V,besöka,मिलने जाना से
1560,treffen::V,möta,मिलना
1561,treffen::V,träffa,मिलना
1562,sich versammeln::V,församla sig,इकट्ठा होना
1563,spielen::V,leka,खेलना
1564,spielen::V,spela,खेलना
1565,singen::V,sjunga,गाना
1566,tanzen::V,dansa,नाचना
1567,sich trennen::V,skiljas,अलग होना
1568,verlassen::V,lämna,छोड़ना
1569,verlassen::V,överge,छोड़ना
1570,retten::V,rädda,बचाना
1571,bewachen::V,bevaka,आँख रखना पर
1572,schützen::V,skydda,रक्षा करना
1573,schützen::V,beskydda,रक्षा करना
1574,verteidigen::V,försvara,रक्षा करना
1575,sich schlagen::V,slåss,हाथापाई करना
1576,schießen::V,skjuta,गोली मारना
1577,siegen::V,segra,जीतना
1578,siegen::V,segra,विजय पाना
1579,ärgern::V,förarga,चिढ़ाना
1580,schlagen::V,slå,मारना
1581,treten::V,sparka,ठोकर मारना
1582,stechen::V,sticka,भेदना
1583,stechen::V,sticka,भोंकना
1584,stoßen::V,stöta,धक्का देना
1585,stoßen::V,stöta,झटका देना
1586,stehlen::V,stjäla,चोरी करना
1587,stören::V,störa,बुरा लगना
1588,belästigen::V,genera,तंग करना
1589,belästigen::V,besvära,तंग करना
1590,verbergen::V,dölja,लुकाना
1591,täuschen::V,vilseleda,धोखा देना
1592,betrügen::V,bedra,धोखा देना
1593,töten::V,döda,मारना
1594,töten::V,döda,मार डालना
1595,wohnen::V,bo,रहना
1596,arbeiten::V,arbeta,काम करना
1597,sammeln::V,samla,जमा करना
1598,pflücken::V,plocka,चुनना
1599,pflücken::V,plocka,तोड़ना
1600,jagen::V,jaga,आखेट करना
1601,jagen::V,jaga,शिकार करना
1602,fischen::V,fiska,मछली पकड़ना
1603,fassen::V,fånga,पकड़ना
1604,hüten::V,vakta,चराना
1605,treiben::V,driva,हाँकना
1606,anbinden::V,binda fast,बाँधना
1607,füttern::V,fodra,खिलाना
1608,melken::V,mjölka,दुहना
1609,hacken::V,hacka,काटना
1610,gießen::V,hälla,सींचना
1611,gießen::V,vattna,सींचना
1612,reifen::V,mogna,पकना
1613,zubereiten::V,tillaga,पकाना
1614,zubereiten::V,tillreda,पकाना
1615,kochen::V,koka,पकाना
1616,kochen::V,koka,राँधना
1617,backen::V,baka,पकाना
1618,braten::V,steka,तलना
1619,braten::V,steka,भूनना
1620,umrühren::V,röra om,फेंटना
1621,stricken::V,sticka,बुनना
1622,nähen::V,sy,सीना
1623,färben::V,färga,रँगना
1624,reinigen::V,rensa,साफ़ करना
1625,reinigen::V,rensa,शुद्ध करना
1626,reinigen::V,rengöra,साफ़ करना
1627,reinigen::V,rengöra,शुद्ध करना
1628,waschen::V,tvätta,धोना
1629,abwischen::V,torka av,पोंछ्ना
1630,spülen::V,spola,माँजना
1631,spülen::V,spola,खँगालना
1632,spülen::V,skölja,माँजना
1633,spülen::V,skölja,खँगालना
1634,fegen::V,feja,बुहारना
1635,kehren::V,sopa,झाड़ना
1636,baden::V,bada,स्नान करना
1637,sich waschen::V,tvätta sig,नहाना
1638,sich waschen::V,tvätta sig,हाथ-मुँह धोना
1639,ausziehen::V,ta av,उतारना
1640,anziehen::V,ta på,पहनना
1641,sich anziehen::V,klä på sig,कपड़े पहनना
1642,kämmen::V,kamma,कंघी करना
1643,schmücken::V,pynta,सजाना
1644,schmücken::V,pynta,सँवारना
1645,schmücken::V,smycka,सजाना
1646,schmücken::V,smycka,सँवारना
1647,sagen::V,säga,कहना
1648,sagen::V,säga,बताना
1649,sprechen::V,tala,बोलना
1650,reden::V,tala,बोलना
1651,reden::V,tala,बात करना
1652,reden::V,prata,बोलना
1653,reden::V,prata,बात करना
1654,sich unterhalten::V,prata,बात करना
1655,sich unterhalten::V,prata,बातचीत करना
1656,fragen::V,fråga,पूछ्ना
1657,fragen::V,fråga,प्रश्न करना
1658,fragen::V,spörja,पूछ्ना
1659,fragen::V,spörja,प्रश्न करना
1660,bitten::V,be,माँगना से
1661,erzählen::V,berätta,बताना
1662,mitteilen::V,meddela,ख़बर देना
1663,mitteilen::V,meddela,सूचना देना
1664,nennen::V,kalla,नाम देना
1665,rufen::V,ropa,बुलाना
1666,prahlen::V,pråla,शेख़ी बघारना
1667,prahlen::V,skryta,शेख़ी बघारना
1668,übersetzen::V,tolka,अनुवाद करना
1669,übersetzen::V,översätta,अनुवाद करना
1670,denken::V,tänka,सोचना
1671,glauben::V,tro,विश्वास करना
1672,bemerken::V,uppmärksamma,ध्यान देना पर
1673,bemerken::V,lägga märke till,ध्यान देना पर
1674,erkennen::V,känna igen,पहचानना
1675,begreifen::V,begripa,समझना
1676,verstehen::V,förstå,सुनना
1677,lernen::V,lära sig,पढ़ना
1678,wissen::V,veta,जानना
1679,wissen::V,veta,मालूम होना
1680,sich erinnern an::V,minnas,याद करना
1681,sich erinnern an::V,komma ihåg,याद करना
1682,vergessen::V,glömma,भूलना
1683,vergessen::V,glömma,बिसारना
1684,messen::V,mäta,नापना
1685,zählen::V,räkna,गिनना
1686,rechnen::V,räkna,गणना करना
1687,rechnen::V,räkna,हिसाब करना
1688,lesen::V,läsa,पढ़ना
1689,malen::V,måla,कींचना
1690,zeichnen::V,teckna,चित्र कींचना
1691,schreiben::V,skriva,लिखना
1692,besitzen::V,äga,मालिक होना
1693,besitzen::V,äga,स्वामी होना
1694,besitzen::V,besitta,मालिक होना
1695,besitzen::V,besitta,स्वामी होना
1696,kaufen::V,köpa,ख़रीदना
1697,verkaufen::V,sälja,बेचना
1698,bezahlen::V,betala,चुकाना
1699,bezahlen::V,betala,अदा करना
1700,zahlen::V,betala,अदा करना
1701,beherrschen::V,behärska,शासन करना पर
1702,ertragen::V,tåla,सहना
1703,ertragen::V,uthärda,सहना
