,Concept_ID,kk,ga
1519,siegen::V,жеңу,buaigh
1520,ärgern::V,ашуландыру,cuir isteach ar
1521,schlagen::V,ұру,buail
1522,treten::V,тебу,ciceáil
1523,stechen::V,шаншу,sáigh
1524,stoßen::V,түрту,brúigh
1525,stoßen::V,түрту,soncáil
1526,stehlen::V,ұрлау,goid
1527,stören::V,кесірлен,cuir isteach ar
1528,belästigen::V,мазасын алу,cuir as do
1529,verbergen::V,сездірмеу,ceil
1530,täuschen::V,жалған айту,cuir dallamullóg ar
1531,betrügen::V,алдау,déan calaois ar
1532,betrügen::V,алдап кету,déan calaois ar
1533,betrügen::V,ақымақ қылу,déan calaois ar
1534,töten::V,құрту,maraigh
1535,töten::V,өлтіру,maraigh
1536,wohnen::V,мекендеу,cuir faoi
1537,wohnen::V,мекендеу,tá ina chónaí
1538,wohnen::V,өмір сүру,cuir faoi
1539,wohnen::V,өмір сүру,tá ina chónaí
1540,arbeiten::V,істеу,oibrigh
1541,arbeiten::V,еңбектену,oibrigh
1542,sammeln::V,жыю,bailigh
1543,sammeln::V,жыю,cruinnigh
1544,pflücken::V,жұлу,pioc
1545,jagen::V,аулау,seilg
1546,fischen::V,балык_аулау,iasc
1547,fassen::V,ұстау,beir ar
1548,hüten::V,жаю,aoirigh
1549,hüten::V,бағу,aoirigh
1550,treiben::V,айдау,seol
1551,treiben::V,айдау,tiomáin
1552,anbinden::V,байлау,ceangail
1553,füttern::V,ас ішкізу,cothaigh
1554,füttern::V,ас ішкізу,beathaigh
1555,füttern::V,азықтандыру,cothaigh
1556,füttern::V,азықтандыру,beathaigh
1557,füttern::V,қоректендіру,cothaigh
1558,füttern::V,қоректендіру,beathaigh
1559,melken::V,сауу,bligh
1560,melken::V,сауу,crúigh
1561,hacken::V,турау,gearr
1562,gießen::V,суару,uiscigh
1563,reifen::V,жетілу,aibigh
1564,zubereiten::V,даяр ету,cócaráil
1565,kochen::V,асу,bruith
1566,kochen::V,асу,beirigh
1567,backen::V,пісіру,bácáil
1568,braten::V,қуыру,róst
1569,braten::V,қуыру,frioch
1570,umrühren::V,былғалау,measc
1571,umrühren::V,сапырылыстыру,measc
1572,stricken::V,торлау,cniotáil
1573,stricken::V,тоқу,cniotáil
1574,nähen::V,тігу,fuaigh
1575,färben::V,бояу,dathaigh
1576,färben::V,сырлау,dathaigh
1577,reinigen::V,аршу,glan
1578,reinigen::V,тазалау,glan
1579,waschen::V,жуу,nigh
1580,abwischen::V,сүрту,glan
1581,spülen::V,шаю,sruthlaigh
1582,fegen::V,сыпыру,scuab
1583,kehren::V,сыпыру,scuab
1584,baden::V,шомылу,folc
1585,sich waschen::V,жуыну,nigh é féin
1586,ausziehen::V,шешу,bain de
1587,anziehen::V,кигізу,cuir ar
1588,sich anziehen::V,киіну,gléas é féin
1589,kämmen::V,тарау,cíor
1590,schmücken::V,әсемдеу,maisigh
1591,schmücken::V,мәнерлеу,maisigh
1592,schmücken::V,көріктендіру,maisigh
1593,sagen::V,деу,abair
1594,sagen::V,айту,abair
1595,sprechen::V,деу,labhair
1596,sprechen::V,айту,labhair
1597,reden::V,сөйлеу,caintigh
1598,reden::V,сөйлесу,caintigh
1599,reden::V,тіл қатысу,caintigh
1600,sich unterhalten::V,сұхбаттасу,caintigh
1601,sich unterhalten::V,сұхбаттасу,tá ag comhrá
1602,fragen::V,сұрау,fiafraigh
1603,fragen::V,сұрау,cuir ceist
1604,bitten::V,өтіну,iarr
1605,bitten::V,жалыну,iarr
1606,erzählen::V,айту,inis
1607,erzählen::V,айту,eachtraigh
1608,mitteilen::V,білдіру,aithris
1609,mitteilen::V,білдіру,cuir in iúl
1610,nennen::V,атау,ainmnigh
1611,rufen::V,шақыру,glaoigh
1612,prahlen::V,бөсу,maígh
1613,übersetzen::V,аудару,aistrigh
1614,denken::V,ойлау,síl
1615,denken::V,ойлау,ceap
1616,glauben::V,нану,creid
1617,glauben::V,илану,creid
1618,bemerken::V,аңғару,tabhair faoi deara
1619,erkennen::V,тану,aithin
1620,begreifen::V,ұғу,tuig
1621,begreifen::V,аңғарып алу,tuig
1622,verstehen::V,пайым,tuig
1623,verstehen::V,түсіну,tuig
1624,lernen::V,оқу,foghlaim
1625,wissen::V,хабардар болу,tá a fhios ag
1626,sich erinnern an::V,еске түсіру,cuimhnigh ar
1627,sich erinnern an::V,еске түсіру,is cuimhne ar
1628,vergessen::V,ұмыту,dearmad
1629,messen::V,өлшеу,tomhais
1630,zählen::V,санау,cuntais
1631,rechnen::V,санап шығару,ríomh
1632,rechnen::V,санап шығару,áirigh
1633,rechnen::V,санап шығу,ríomh
1634,rechnen::V,санап шығу,áirigh
1635,rechnen::V,санау,ríomh
1636,rechnen::V,санау,áirigh
1637,lesen::V,оқу,léigh
1638,malen::V,сурет салу,péinteáil
1639,zeichnen::V,сурет салу,línigh
1640,zeichnen::V,сурет салу,tarraing
1641,schreiben::V,жазу,scríobh
1642,besitzen::V,болу,is le
1643,kaufen::V,алу,ceannaigh
1644,kaufen::V,әперу,ceannaigh
1645,verkaufen::V,сату,díol
1646,bezahlen::V,төлеу,íoc as
1647,bezahlen::V,ақы беру,íoc as
1648,bezahlen::V,ақы төлеу,íoc as
1649,zahlen::V,төлеу,íoc
1650,beherrschen::V,билеу,rialaigh
1651,ertragen::V,төзу,seas
1652,ertragen::V,төзу,fulaing
1653,ertragen::V,төзу,foighnigh
1654,ertragen::V,шыдау,seas
1655,ertragen::V,шыдау,fulaing
1656,ertragen::V,шыдау,foighnigh
