,Concept_ID,ta,lv
1342,arm::A,ஏழ்மையான,гӧль
1343,arm::A,ஏழ்மையான,nabags
1344,reich::A,செல்வம் படைத்த,озыр
1345,reich::A,செல்வம் படைத்த,bagāts
1346,bekannt::A,பழக்கப்பட்ட,тӧдса
1347,bekannt::A,பழக்கப்பட்ட,zināms
1348,bekannt::A,பழக்கப்பட்ட,pazīstams
1349,berühmt::A,புகழ்பெற்ற,нималан
1350,berühmt::A,புகழ்பெற்ற,кывсян
1351,berühmt::A,புகழ்பெற்ற,slavens
1352,fremd::A,அயல் நாட்டு,йӧз
1353,fremd::A,அயல் நாட்டு,svešs
1354,verschieden::A,வித்தியாசமான,абу ӧткодь
1355,verschieden::A,வித்தியாசமான,разнӧй
1356,verschieden::A,வித்தியாசமான,dažāds
1357,nah::A,பக்கத்தில் உள்ள,матыс
1358,nah::A,பக்கத்தில் உள்ள,tuvs
1359,fern::A,தொலை தூரத்தில்,ылі
1360,fern::A,தொலை தூரத்தில்,tāls
1361,linker::A,மீந்திருக்கும்,шуйга
1362,linker::A,மீந்திருக்கும்,kreisais
1363,rechter::A,வலதுபக்கம்,веськыд
1364,rechter::A,வலதுபக்கம்,labais
1365,anderer::A,மற்ற,мукӧд
1366,anderer::A,மற்ற,otrs
1367,erster::A,முதனமையான,медводдза
1368,erster::A,முதனமையான,pirmais
1369,zweiter::A,இரண்டாவது,мӧд
1370,zweiter::A,இரண்டாவது,otrais
1371,dritter::A,மூன்றாவது,коймӧд
1372,dritter::A,மூன்றாவது,trešais
1373,letzter::A,கடைசி,бӧръя
1374,letzter::A,கடைசி,beidzamais
1375,allein::ADV,தனியாக,ӧтка
1376,allein::ADV,தனியாக,viens pats
1377,auf einmal::ADV,தடீரென்று,ӧтпырйӧ
1378,auf einmal::ADV,தடீரென்று,reizē
1379,zusammen::ADV,சேர்ந்து,тшӧтш
1380,zusammen::ADV,சேர்ந்து,kopā
1381,zusammen::ADV,சேர்ந்து,vienviet
1382,lange::ADV,அதிக நோம்,дыр
1383,lange::ADV,அதிக நோம்,ilgi
1384,plötzlich::ADV,தடீரென்று,друг
1385,plötzlich::ADV,தடீரென்று,pēkšņi
1386,sofort::ADV,உடனடியாக,дзик пыр
1387,sofort::ADV,உடனடியாக,tūlīt
1388,später::ADV,பிறகு,сэсся
1389,später::ADV,பிறகு,vēlāk
1390,jetzt::ADV,இப்பொழது,ӧні
1391,jetzt::ADV,இப்பொழது,tagad
1392,heute::ADV,இன்று,талун
1393,heute::ADV,இன்று,šodien
1394,morgen::ADV,நாளைக்கு,аски
1395,morgen::ADV,நாளைக்கு,rīt
1396,bald::ADV,சீக்கிரம்,регыд
1397,bald::ADV,சீக்கிரம்,drīz
1398,dann::ADV,அப்பொழுது,бӧрын
1399,dann::ADV,அப்பொழுது,бӧрти
1400,dann::ADV,அப்பொழுது,tad
1401,gestern::ADV,நேற்று,тӧнлун
1402,gestern::ADV,நேற்று,vakar
1403,einst::ADV,ஒரே முறை,ӧтчыд
1404,einst::ADV,ஒரே முறை,ӧтпыр
1405,einst::ADV,ஒரே முறை,citreiz
1406,damals::ADV,அப்பொழுது,сэки
1407,damals::ADV,அப்பொழுது,toreiz
1408,danach::ADV,பிற்பாடு,сэсся
1409,danach::ADV,பிற்பாடு,pēc tam
1410,vorher::ADV,முன்பாக,войдӧр
1411,vorher::ADV,முன்பாக,iepriekš
1412,vorher::ADV,முன்பாக,pirms tam
1413,zuerst::ADV,முதலில்,войдӧр
1414,zuerst::ADV,முதலில்,vis'pirms
1415,einmal::ADV,ஒரே முறை,ӧтчыдысь
1416,einmal::ADV,ஒரே முறை,reiz
1417,einmal::ADV,ஒரே முறை,vienreiz
1418,manchmal::ADV,சில நேரங்களில்,корсюрӧ
1419,manchmal::ADV,சில நேரங்களில்,dažkārt
1420,oft::ADV,அடிக்கடி,тшӧкыда
1421,oft::ADV,அடிக்கடி,bieži
1422,immer::ADV,எப்பொழுதும்,век
1423,immer::ADV,எப்பொழுதும்,allaž
1424,immer::ADV,எப்பொழுதும்,vien'mēr
1425,niemals::ADV,ஒருபோதும் இல்லை,оз некор
1426,niemals::ADV,ஒருபோதும் இல்லை,nemūžam
1427,hier::ADV,இங்கே,со
1428,hier::ADV,இங்கே,тонӧ
1429,hier::ADV,இங்கே,te
1430,hier::ADV,இங்கே,šeit
1431,hierhin::ADV,இவ்விடத்திற்கு,татчӧ
1432,hierhin::ADV,இவ்விடத்திற்கு,талань
1433,hierhin::ADV,இவ்விடத்திற்கு,šurp
1434,hierhin::ADV,இவ்விடத்திற்கு,uz šejieni
1435,von hier::ADV,இனி,тасянь
1436,von hier::ADV,இனி,no šejienes
1437,dort::ADV,அங்கே,сэні
1438,dort::ADV,அங்கே,tur
1439,dorthin::ADV,அவ்விடத்திற்கு,сэтчӧ
1440,dorthin::ADV,அவ்விடத்திற்கு,turp
1441,dorthin::ADV,அவ்விடத்திற்கு,uz turieni
1442,geradeaus::ADV,முன்னாலிருக்கும்,веськыда
1443,geradeaus::ADV,முன்னாலிருக்கும்,taisni uz priekšu
1444,vorwärts::ADV,முன்புறமாக,водзӧ
1445,vorwärts::ADV,முன்புறமாக,uz priekšu
1446,rückwärts::ADV,பின்னோக்கி,бӧрӧ
1447,rückwärts::ADV,பின்னோக்கி,atmuguriski
1448,zurück::ADV,பின்பக்கம்,бӧр
1449,zurück::ADV,பின்பக்கம்,atpakāļ
1450,unten::ADV,கீழாக,улын
1451,unten::ADV,கீழாக,уліын
1452,unten::ADV,கீழாக,lejā
1453,unten::ADV,கீழாக,apakšā
1454,hinab::ADV,கீழ் நோக்கி,улӧ
1455,hinab::ADV,கீழ் நோக்கி,увлан
1456,hinab::ADV,கீழ் நோக்கி,uz leju
1457,oben::ADV,மேலே,вылын
1458,oben::ADV,மேலே,выліын
1459,oben::ADV,மேலே,virsū
1460,hinauf::ADV,மேலே,выліӧ
1461,hinauf::ADV,மேலே,augšā
1462,hinauf::ADV,மேலே,uz augšu
1463,überall::ADV,எல்லா இடத்திலும்,быдлаын
1464,überall::ADV,எல்லா இடத்திலும்,visur
1465,nicht::ADV,இல்லை,oз
1466,nicht::ADV,இல்லை,ne
1467,ein wenig::ADV,கொஞ்சம்,неуна
1468,ein wenig::ADV,கொஞ்சம்,drusku
1469,kaum::ADV,அரிதாக,мырдэм
1470,kaum::ADV,அரிதாக,diezin vai
1471,sehr::ADV,மிக்க,зэв
1472,sehr::ADV,மிக்க,ļoti
1473,sehr::ADV,மிக்க,gaužām
1474,so::ADV,மிகவும்,тадз
1475,so::ADV,மிகவும்,сідз
1476,so::ADV,மிகவும்,tā
1477,so::ADV,மிகவும்,tik
1478,noch::ADV,இப்பொழுதும்,на
1479,noch::ADV,இப்பொழுதும்,нӧшта
1480,noch::ADV,இப்பொழுதும்,vēl
1481,nur::ADV,மட்டும்,куш
1482,nur::ADV,மட்டும்,сӧмын
1483,nur::ADV,மட்டும்,vien
1484,nur::ADV,மட்டும்,tikai
1485,schon::ADV,ஏற்கனவே,нин
1486,schon::ADV,ஏற்கனவே,jau
1487,wieder::ADV,மறுபடியும்,бара
1488,wieder::ADV,மறுபடியும்,atkal
1489,vergebens::ADV,வீண்,весьшӧрӧ
1490,vergebens::ADV,வீண்,velti
1491,vor::PRP,முன்,водзын
1492,vor::PRP,முன்,priekš
1493,hinter::PRP,பின்பக்கம்,бӧрнын
1494,hinter::PRP,பின்பக்கம்,aiz
1495,unter::PRP,கீழே,улын
1496,unter::PRP,கீழே,zem
1497,durch::PRP,ஊடே,пыр
1498,durch::PRP,ஊடே,пырыс
1499,durch::PRP,ஊடே,caur
1500,durch::PRP,ஊடே,cauri
1501,neben::PRP,அடுத்து,бердын
1502,neben::PRP,அடுத்து,līdzās
1503,zwischen::PRP,இடையில்,костын
1504,zwischen::PRP,இடையில்,starp
1505,wegen::PRP,ஏனெனில்,вӧсна
1506,wegen::PRP,ஏனெனில்,pēc
1507,dies::PRN,இது,тайӧ
1508,dies::PRN,இது,šis
1509,das::PRN,அது,ciйö
1510,das::PRN,அது,tas
1511,alles::PRN,ஒவ்வொன்றும்,став
1512,alles::PRN,ஒவ்வொன்றும்,viss
1513,ich::PRN,நான்,ме
1514,ich::PRN,நான்,es
1515,du::PRN,நீ,тэ
1516,du::PRN,நீ,tu
1517,er::PRN,அவன்,сійӧ
1518,er::PRN,அவன்,viņš
1519,wir::PRN,நாம்,ми
1520,wir::PRN,நாம்,mēs
1521,wir::PRN,நாங்கள்,ми
1522,wir::PRN,நாங்கள்,mēs
1523,ihr::PRN,நீங்கள்,тi
1524,ihr::PRN,நீங்கள்,jūs
1525,sie::PRN,அவர்கள்,найö
1526,sie::PRN,அவர்கள்,viņi
1527,sie::PRN,அவர்கள்,viņas
1528,was::FPRN,என்ன,мый
1529,was::FPRN,என்ன,kas
1530,wer::FPRN,யார்,код
1531,wer::FPRN,யார்,kas
1532,wo::FADV,எங்கே,кыті
1533,wo::FADV,எங்கே,kur
1534,wohin::FADV,எதற்கு,кытчӧ
1535,wohin::FADV,எதற்கு,kurp
1536,wohin::FADV,எதற்கு,uz kurieni
1537,wie::FADV,எப்படி,кыдзи
1538,wie::FADV,எப்படி,kā
1539,warum::FADV,ஏன்,мыйла
1540,warum::FADV,ஏன்,kāpēc
1541,wieviel::FNUM,எவ்வளவு,кымын
1542,wieviel::FNUM,எவ்வளவு,cik
1543,eins::NUM,ஒன்று,ӧтик
1544,eins::NUM,ஒன்று,viens
1545,zwei::NUM,இரண்டு,кык
1546,zwei::NUM,இரண்டு,divi
1547,drei::NUM,மூன்று,куим
1548,drei::NUM,மூன்று,trīs
1549,vier::NUM,நான்கு,нель
1550,vier::NUM,நான்கு,četri
1551,fünf::NUM,ஐந்து,вит
1552,fünf::NUM,ஐந்து,pieci
1553,sechs::NUM,ஆறு,квайт
1554,sechs::NUM,ஆறு,seši
1555,sieben::NUM,ஏழு,сизим
1556,sieben::NUM,ஏழு,septiņi
1557,acht::NUM,எட்டு,кӧкъямыс
1558,acht::NUM,எட்டு,astoņi
1559,neun::NUM,ஒன்பது,ӧкмыс
1560,neun::NUM,ஒன்பது,deviņi
1561,zehn::NUM,பத்து,дас
1562,zehn::NUM,பத்து,desmit
1563,elf::NUM,பதினொன்று,дас ӧтик
1564,elf::NUM,பதினொன்று,vienpadsmit
1565,zwölf::NUM,பன்னிரண்டு,дас кык
1566,zwölf::NUM,பன்னிரண்டு,divpadsmit
1567,zwanzig::NUM,இருபது,кызь
1568,zwanzig::NUM,இருபது,divdesmit
1569,dreißig::NUM,முப்பது,комын
1570,dreißig::NUM,முப்பது,trīsdesmit
1571,vierzig::NUM,நாற்பது,нелямын
1572,vierzig::NUM,நாற்பது,četrdesmit
1573,fünfzig::NUM,ஐமபது,ветымын
1574,fünfzig::NUM,ஐமபது,piecdesmit
1575,sechzig::NUM,அறுபது,квайтымын
1576,sechzig::NUM,அறுபது,sešdesmit
1577,siebzig::NUM,எழுபது,сизимдас
1578,siebzig::NUM,எழுபது,septiņdesmit
1579,achtzig::NUM,எண்பது,кӧкъямысдас
1580,achtzig::NUM,எண்பது,astoņdesmit
1581,neunzig::NUM,தொன்னூறு,ӧкмысдас
1582,neunzig::NUM,தொன்னூறு,deviņdesmit
1583,hundert::NUM,நூறு,сё
1584,hundert::NUM,நூறு,simt
1585,tausend::NUM,ஆயிரம்,сюрс
1586,tausend::NUM,ஆயிரம்,tūkstoš
1587,und::CNJ,மற்றும்,и
1588,und::CNJ,மற்றும்,un
1589,oder::CNJ,அல்லது,либӧ
1590,oder::CNJ,அல்லது,jeb
1591,stehen::V,நில்,сулавны
1592,stehen::V,நில்,stāvēt
1593,sitzen::V,உட்கார்,пукавны
1594,sitzen::V,உட்கார்,sēdēt
1595,liegen::V,படு,куйлыны
1596,liegen::V,படு,gulēt
1597,hängen::V,தொங்கச் செய்,ӧшавны
1598,hängen::V,தொங்கச் செய்,karāties
1599,werden::V,ஆகு,лоны
1600,werden::V,ஆகு,tapt
1601,passieren::V,நிகழ்,лоны
1602,passieren::V,நிகழ்,notikt
1603,beginnen::V,ஆரம்பி,кутчысьны
1604,beginnen::V,ஆரம்பி,кутны
1605,beginnen::V,ஆரம்பி,sākties
1606,enden::V,முடி,помасьны
1607,enden::V,முடி,beigties
1608,wechseln::V,மாற்று,вежсьыны
1609,wechseln::V,மாற்று,mainīties
1610,aufgehen[Sonne]::V,உயர எழு,петны
1611,aufgehen[Sonne]::V,உயர எழு,lēkt
1612,aufgehen[Sonne]::V,உயர எழு,uzlēkt
1613,untergehen[Sonne]::V,பொறுத்து,пуксьыны
1614,untergehen[Sonne]::V,பொறுத்து,noiet
1615,untergehen[Sonne]::V,பொறுத்து,rietēt
1616,scheinen[Sonne]::V,பிரகாசி,югъявны
1617,scheinen[Sonne]::V,பிரகாசி,югвидзны
1618,scheinen[Sonne]::V,பிரகாசி,spīdēt
1619,donnern::V,இடி,гымавны
1620,donnern::V,இடி,dārdēt
1621,wehen::V,வீசு,пӧльтны
1622,wehen::V,வீசு,pūst
1623,strömen::V,பாயதல்,киссьыны
1624,strömen::V,பாயதல்,līt
1625,strömen::V,பாயதல்,plūst
1626,fließen::V,நீரோட்டம் போக்கில் போ,визувтны
1627,fließen::V,நீரோட்டம் போக்கில் போ,tecēt
1628,sich drehen::V,சுழல்,бергавны
1629,sich drehen::V,சுழல்,grozīties
1630,schwanken::V,தள்ளாடு,легны
1631,schwanken::V,தள்ளாடு,лайкъявны
1632,schwanken::V,தள்ளாடு,līgoties
1633,schwanken::V,தள்ளாடு,grīļoties
1634,schwingen::V,ஆடு,лайкъявны
1635,schwingen::V,ஆடு,люллявны
1636,schwingen::V,ஆடு,vēzēties
1637,fallen::V,விழு,усьны
1638,fallen::V,விழு,krist
1639,brennen::V,எரி,сотчыны
1640,brennen::V,எரி,degt
1641,rauchen::V,பகை பிடி,тшынӧдны
1642,rauchen::V,பகை பிடி,dūmot
1643,regnen::V,மழை பெய்,зэрны
1644,regnen::V,மழை பெய்,līt
1645,gefrieren::V,உறைந்துவிடு,кынмыны
1646,gefrieren::V,உறைந்துவிடு,sasalt
1647,tauen::V,உருகு,сывны
1648,tauen::V,உருகு,kust
1649,schmelzen::V,உருகு,сывны
1650,schmelzen::V,உருகு,kust
1651,schmelzen::V,உருகு,nokust
1652,trocknen::V,உலர்த்து,косьмыны
1653,trocknen::V,உலர்த்து,žūt
1654,trocknen::V,உலர்த்து,kaltēties
1655,sieden::V,கொதிக்க வை,пуны
1656,sieden::V,கொதிக்க வை,virt
1657,sieden::V,கொதிக்க வை,vārīties
1658,faulen::V,அழுகச் செய்,сісьмыны
1659,faulen::V,அழுகச் செய்,pūt
1660,faulen::V,அழுகச் செய்,trudēt
1661,verfaulen::V,அழுகச் செய்,сісьмыны
1662,verfaulen::V,அழுகச் செய்,sapūt
1663,verfaulen::V,அழுகச் செய்,satrūdēt
1664,reißen::V,திடீரென அறு,орны
1665,reißen::V,திடீரென அறு,plīst
1666,reißen::V,திடீரென அறு,satrūkt
1667,versinken::V,மூழ்கு,вӧйны
1668,versinken::V,மூழ்கு,grimt
1669,versinken::V,மூழ்கு,nogrimt
1670,vergehen::V,கடந்துசெல்,кольны
1671,vergehen::V,கடந்துசெல்,ордйыны
1672,vergehen::V,கடந்துசெல்,paiet
1673,erscheinen::V,தோன்றச்,петкӧдчыны
1674,erscheinen::V,தோன்றச்,parādīties
1675,verschwinden::V,மறைந்து போ,бырны
1676,verschwinden::V,மறைந்து போ,nozust
1677,sinken::V,பதைவுறு,вӧйны
1678,sinken::V,பதைவுறு,kristies
1679,abnehmen::V,குறை,чинны
1680,abnehmen::V,குறை,noplakt
1681,abnehmen::V,குறை,mazināties
1682,zunehmen::V,உயர்த்து,содны
1683,zunehmen::V,உயர்த்து,ыдждыны
1684,zunehmen::V,உயர்த்து,pieaugt
1685,zunehmen::V,உயர்த்து,pieņemties
1686,steigen::V,உயர எழு,лыбны
1687,steigen::V,உயர எழு,kāpt
1688,wachsen::V,வளர்,быдмыны
1689,wachsen::V,வளர்,augt
1690,glänzen::V,மிளிர்,югъявны
1691,glänzen::V,மிளிர்,дзирдавны
1692,glänzen::V,மிளிர்,zaigot
1693,glänzen::V,மிளிர்,laistīties
1694,funkeln::V,பிரகாசி,югъявны
1695,funkeln::V,பிரகாசி,дзирдавны
1696,funkeln::V,பிரகாசி,mirdzēt
1697,funkeln::V,பிரகாசி,dzirkstēt
1698,lärmen::V,கொம்பு,жувгыны
1699,lärmen::V,கொம்பு,ыугыны
1700,lärmen::V,கொம்பு,шумитны
1701,lärmen::V,கொம்பு,ālēties
1702,lärmen::V,கொம்பு,trokšņot
1703,läuten::V,மணியொலியிசை,жургыны
1704,läuten::V,மணியொலியிசை,zvanīt
1705,klingeln::V,மணி அடி,звӧнитны
1706,klingeln::V,மணி அடி,zvanīt
1707,klirren::V,கிலுங்கு,гольскöдчыны
1708,klirren::V,கிலுங்கு,tinkšķēt
1709,klirren::V,கிலுங்கு,džinkstēt
1710,brausen::V,இரைதல்,буавны
1711,brausen::V,இரைதல்,krākt
1712,brausen::V,இரைதல்,brāzmot
1713,rauschen::V,சலசலப்பு,кышакывны
1714,rauschen::V,சலசலப்பு,šalkt
1715,klingen::V,சிலம்புதல்,шыавны
1716,klingen::V,சிலம்புதல்,юргыны
1717,klingen::V,சிலம்புதல்,skanēt
1718,klingen::V,சிலம்புதல்,izklausīties
1719,bellen::V,குரை,увтны
1720,bellen::V,குரை,riet
1721,heulen::V,ஊளையிடு,омлявны
1722,heulen::V,ஊளையிடு,вурзавны
1723,heulen::V,ஊளையிடு,kaukt
1724,heulen::V,ஊளையிடு,gaudot
1725,blasen::V,ஊது,пӧльтны
1726,blasen::V,ஊது,pūst
1727,pfeifen::V,சீழ்க்கை எழப்பு,шутьлявны
1728,pfeifen::V,சீழ்க்கை எழப்பு,svilpt
1729,pfeifen::V,சீழ்க்கை எழப்பு,svilpot
1730,schreien::V,கூச்சலிடு,горзыны
1731,schreien::V,கூச்சலிடு,brēkt
1732,schreien::V,கூச்சலிடு,kliegt
1733,stöhnen::V,வேதனை,ымзыны
1734,stöhnen::V,வேதனை,vaidēt
1735,zittern::V,நடுங்கு,тіравны
1736,zittern::V,நடுங்கு,drebēt
1737,leben::V,உயிருடனிரு,овны
1738,leben::V,உயிருடனிரு,dzīvot
1739,geboren werden::V,பிற,чужны
1740,geboren werden::V,பிற,dzimt
1741,atmen::V,சுவாசி,кашкыны
1742,atmen::V,சுவாசி,пошиктыны
1743,atmen::V,சுவாசி,elpot
1744,trinken::V,குடி,юны
1745,trinken::V,குடி,dzert
1746,essen::V,சாப்பிடு,сёйны
1747,essen::V,சாப்பிடு,ēst
1748,schlucken::V,முழுங்கு,ньылавны
1749,schlucken::V,முழுங்கு,rīt
1750,müde werden::V,கையயர்தல்,мудзны
1751,müde werden::V,கையயர்தல்,nokust
1752,einschlafen::V,தூங்க,ланьтны
1753,einschlafen::V,தூங்க,унмовсьны
1754,einschlafen::V,தூங்க,iemigt
1755,einschlafen::V,தூங்க,aizmigt
1756,schlafen::V,தூங்கு,узьны
1757,schlafen::V,தூங்கு,gulēt
1758,aufwachen::V,எழுப்பு,садьмыны
1759,aufwachen::V,எழுப்பு,mosties
1760,aufstehen::V,எழுந்திரு,чеччыны
1761,aufstehen::V,எழுந்திரு,celties
1762,sich erholen::V,இளைப்பாறு,шойччыны
1763,sich erholen::V,இளைப்பாறு,atžirgt
1764,sich erholen::V,இளைப்பாறு,atpūsties
1765,krank werden::V,விழுதல்,висьмыны
1766,krank werden::V,விழுதல்,sasirgt
1767,krank sein::V,நருக்கலாயிருக்க,висьны
1768,krank sein::V,நருக்கலாயிருக்க,slimot
1769,schmerzen::V,நோவுறு,висьны
1770,schmerzen::V,நோவுறு,sāpēt
1771,schmerzen::V,நோவுறு,smelgt
1772,husten::V,இருமு,кызны
1773,husten::V,இருமு,klepot
1774,genesen::V,குணம் அடை,бурдны
1775,genesen::V,குணம் அடை,veseļoties
1776,sterben::V,மரணமடை,кувны
1777,sterben::V,மரணமடை,mirt
1778,sterben::V,மரணமடை,nomirt
1779,umkommen::V,நசி,кувны
1780,umkommen::V,நசி,apsprāgt
1781,umkommen::V,நசி,aiziet bojā
1782,sich bewegen::V,நகர்த்து,вӧрзьыны
1783,sich bewegen::V,நகர்த்து,virzīties
1784,sich rühren::V,அசை,вӧрны
1785,sich rühren::V,அசை,вӧрӧдчыны
1786,sich rühren::V,அசை,sagrozīties
1787,sich erheben::V,எழுந்து நில்,сувтны
1788,sich erheben::V,எழுந்து நில்,piecelties
1789,sich setzen::V,உட்கார்,пуксьыны
1790,sich setzen::V,உட்கார்,sēsties
1791,hinfallen::V,விழு,усьны
1792,hinfallen::V,விழு,sabirt
1793,hinfallen::V,விழு,pakrist
1794,laufen::V,நட,мyнны
1795,laufen::V,நட,iet
1796,laufen::V,நட,skraidīt
1797,schreiten::V,கவடுவைத்தல்,восьлавны
1798,schreiten::V,கவடுவைத்தல்,soļot
1799,spazierengehen::V,உலவு,гуляйтны
1800,spazierengehen::V,உலவு,staigāt
1801,spazierengehen::V,உலவு,pastaigāties
1802,eilen::V,விரைந்து,тэрмасьны
1803,eilen::V,விரைந்து,traukt
1804,sich beeilen::V,அவசரப்படுத்து,тэрмасьны
1805,sich beeilen::V,அவசரப்படுத்து,steigties
1806,sich beeilen::V,அவசரப்படுத்து,pasteigties
1807,sausen::V,விரைந்து செல்,тӧвзьыны
1808,sausen::V,விரைந்து செல்,drāzt
1809,sausen::V,விரைந்து செல்,brāzties
1810,rennen::V,ஓடு,котӧртны
1811,rennen::V,ஓடு,skriet
1812,springen::V,குதி,чеччавны
1813,springen::V,குதி,lēkt
1814,klettern::V,ஏறு,кышасьны
1815,klettern::V,ஏறு,кавшасьны
1816,klettern::V,ஏறு,kāpt
1817,klettern::V,ஏறு,rāpties
1818,schaukeln::V,தள்ளாடு,гычасьны
1819,schaukeln::V,தள்ளாடு,šūpoties
1820,schaukeln::V,தள்ளாடு,zvalstīties
1821,kriechen::V,மெதுவாக நடந்து செல்,кыссьыны
1822,kriechen::V,மெதுவாக நடந்து செல்,līst
1823,kriechen::V,மெதுவாக நடந்து செல்,rāpot
1824,schwimmen::V,நீந்து,уявны
1825,schwimmen::V,நீந்து,peldēt
1826,tauchen::V,மூழ்கி நீச்சலடி,сунавны
1827,tauchen::V,மூழ்கி நீச்சலடி,gremdēties
1828,rudern::V,துடுப்புப் போடு,пелысасьны
1829,rudern::V,துடுப்புப் போடு,airēt
1830,rudern::V,துடுப்புப் போடு,irties
1831,fahren::V,ஓட்டு,мунны
1832,fahren::V,ஓட்டு,braukt
1833,fliegen::V,பற,лэбны
1834,fliegen::V,பற,lidot
1835,fliegen::V,பற,laisties
1836,gehen::V,போ,мyнны
1837,gehen::V,போ,iet
1838,weggehen::V,விலகிச் செல்,мунавны
1839,weggehen::V,விலகிச் செல்,aiziet
1840,abfahren::V,புறப்பட்டுச் செல்,мӧдӧдчыны
1841,abfahren::V,புறப்பட்டுச் செல்,atiet
1842,abfahren::V,புறப்பட்டுச் செல்,aizbraukt
1843,anhalten::V,நின்றுவிடு,джӧмдыны
1844,anhalten::V,நின்றுவிடு,apstāties
1845,hineingehen::V,மறையச் செய்,пырны
1846,hineingehen::V,மறையச் செய்,ieiet
1847,eintreten::V,நுழை,пырны
1848,eintreten::V,நுழை,ienākt
1849,kommen::V,வா,воны
1850,kommen::V,வா,локны
1851,kommen::V,வா,nākt
1852,ankommen::V,வநது சேர்,воны
1853,ankommen::V,வநது சேர்,локны
1854,ankommen::V,வநது சேர்,nonākt
1855,ankommen::V,வநது சேர்,ierasties
1856,zurückkommen::V,திரும்பி வா,косны
1857,zurückkommen::V,திரும்பி வா,бергӧдчыны
1858,zurückkommen::V,திரும்பி வா,atgriezties
1859,bleiben::V,இரு,кольны
1860,bleiben::V,இரு,palikt
1861,warten::V,தாமதி,виччысьны
1862,warten::V,தாமதி,gaidīt
1863,erwarten::V,எதிர்நோக்கு,виччысьны
1864,erwarten::V,எதிர்நோக்கு,sagaidīt
1865,suchen::V,தேடு,корсьны
1866,suchen::V,தேடு,meklēt
1867,finden::V,கண்டுபிடி,казявны
1868,finden::V,கண்டுபிடி,rast
1869,finden::V,கண்டுபிடி,atrast
1870,versuchen::V,முயற்சி செய்,заводитчывны
1871,versuchen::V,முயற்சி செய்,mēģināt
1872,vorbereiten::V,ஆயத்தம் செய்,дасьтыны
1873,vorbereiten::V,ஆயத்தம் செய்,gatavot
1874,vorbereiten::V,ஆயத்தம் செய்,sagatavot
1875,lieben::V,அன்பு செலுத்து,радейтны
1876,lieben::V,அன்பு செலுத்து,mīlēt
1877,mögen::V,விரும்பு,радейтны
1878,mögen::V,விரும்பு,gribēties
1879,lachen::V,சிரி,серавны
1880,lachen::V,சிரி,серавлыны
1881,lachen::V,சிரி,smiet
1882,lachen::V,சிரி,smieties
1883,rühren::V,இதயத்தைத் தொடு,нормӧдны
1884,rühren::V,இதயத்தைத் தொடு,aizgrābt
1885,weinen::V,அழு,бӧрдны
1886,weinen::V,அழு,raudāt
1887,schimpfen::V,சாபமிடு,видчыны
1888,schimpfen::V,சாபமிடு,rāties
1889,schimpfen::V,சாபமிடு,lamāties
1890,sich ärgern::V,கோப்பபடு,скӧравны
1891,sich ärgern::V,கோப்பபடு,īgt
1892,sich ärgern::V,கோப்பபடு,pukoties
1893,sich ärgern::V,கோப்பபடு,dusmoties
1894,sich fürchten::V,பயப்படு,повны
1895,sich fürchten::V,பயப்படு,bīties
1896,sich fürchten::V,பயப்படு,baidīties
1897,fürchten::V,பயப்படுத்து,повны
1898,fürchten::V,பயப்படுத்து,baidīties no
1899,fliehen::V,ஓடு,пышйыны
1900,fliehen::V,ஓடு,bēgt
1901,flüchten::V,தப்பிவிடு,пышйыны
1902,flüchten::V,தப்பிவிடு,aizbēgt
1903,sehen::V,பார்,аддзыны
1904,sehen::V,பார்,redzēt
1905,anschauen::V,கூர்ந்து கவனி,видзӧдны
1906,anschauen::V,கூர்ந்து கவனி,paraudzīties
1907,ansehen::V,கவனி,видзӧдны
1908,ansehen::V,கவனி,aplūkot
1909,hören::V,கேள்,кывны
1910,hören::V,கேள்,dzirdēt
1911,zuhören::V,சுவைத்துப் பார்,кывзыны
1912,zuhören::V,சுவைத்துப் பார்,klausīties
1913,probieren::V,ருசி,видлыны
1914,probieren::V,ருசி,nogaršot
1915,riechen::V,முகர்ந்து பார்,чушкыны
1916,riechen::V,முகர்ந்து பார்,ost
1917,riechen::V,முகர்ந்து பார்,ostīt
1918,fühlen::V,தொட்டுணர்,вежӧртны
1919,fühlen::V,தொட்டுணர்,гӧгӧрвоны
1920,fühlen::V,தொட்டுணர்,just
1921,fühlen::V,தொட்டுணர்,izjust
1922,scheinen::V,காணப்படு,кажитчыны
1923,scheinen::V,காணப்படு,šķist
1924,scheinen::V,காணப்படு,likties
1925,zu sehen sein::V,தோன்றுதல்,тыдавны
1926,zu sehen sein::V,தோன்றுதல்,parādīties
1927,vernehmen::V,கேள்,кывны
1928,vernehmen::V,கேள்,saklausīt
1929,frieren::V,குதுகுதுகு,кынмыны
1930,frieren::V,குதுகுதுகு,salt
1931,tun::V,செய்,керны
1932,tun::V,செய்,darīt
1933,können::V,இயல்வது,кужны
1934,können::V,இயல்வது,prast
1935,wollen::V,விரும்பு,кӧсйыны
1936,wollen::V,விரும்பு,gribēt
1937,anfangen::V,தொடங்கு,заводитны
1938,anfangen::V,தொடங்கு,пондыны
1939,anfangen::V,தொடங்கு,sākt
1940,anfangen::V,தொடங்கு,iesākt
1941,beenden::V,முடி,помавны
1942,beenden::V,முடி,beigt
1943,beenden::V,முடி,pabeigt
1944,aufhören::V,நிறுத்து,дугӧдны
