,Concept_ID,fa,el
1352,sich unterhalten::V,گپ زدن,κουβεντιάζω
1353,fragen::V,پرسیدن,ρωτώ
1354,fragen::V,سؤال کردن,ρωτώ
1355,bitten::V,خواهش کردن,ζητώ
1356,bitten::V,خواهش کردن,παρακαλώ
1357,bitten::V,درخواست کردن,ζητώ
1358,bitten::V,درخواست کردن,παρακαλώ
1359,erzählen::V,نقل کردن,διηγούμαι
1360,erzählen::V,حکایت کردن,διηγούμαι
1361,mitteilen::V,خبر دادن,πληροφορώ
1362,nennen::V,نامیدن,ονομάζω
1363,rufen::V,صدا کردن,φωνάζω
1364,prahlen::V,پز آمدن,καυχιέμαι
1365,übersetzen::V,ترجمه کردن,μεταφράζω
1366,denken::V,فکر کردن,σκέφτομαι
1367,glauben::V,باور کردن,πιστεύω
1368,glauben::V,عقیده داشتن,πιστεύω
1369,bemerken::V,متوجه شدن,παρατηρώ
1370,erkennen::V,شناختن,αναγνωρίζω
1371,erkennen::V,تشخیص دادن,αναγνωρίζω
1372,begreifen::V,فهمیدن,καταλαβαίνω
1373,begreifen::V,درک کردن,καταλαβαίνω
1374,verstehen::V,فهمیدن,ακούω
1375,lernen::V,آموختن,μαθαίνω
1376,lernen::V,یاد گرفتن,μαθαίνω
1377,wissen::V,دانستن,ξέρω
1378,sich erinnern an::V,به یاد آوردن,θυμάμαι
1379,vergessen::V,فراموش کردن,ξεχνώ
1380,messen::V,اندازه گرفتن,μετρώ
1381,zählen::V,شمردن,μετρώ
1382,rechnen::V,حساب کردن,λογαριάζω
1383,lesen::V,خواندن,διαβάζω
1384,malen::V,نقاشی کردن,ζωγραφίζω
1385,zeichnen::V,کشیدن,σχεδιάζω
1386,zeichnen::V,رسم کردن,σχεδιάζω
1387,schreiben::V,نوشتن,γράφω
1388,besitzen::V,داشتن,κατέχω
1389,kaufen::V,خریدن,αγοράζω
1390,kaufen::V,خرید کردن,αγοράζω
1391,verkaufen::V,فروختن,πουλώ
1392,bezahlen::V,پرداختن,πληρώνω
1393,zahlen::V,پرداخت کردن,πληρώνω
1394,beherrschen::V,مسلط بودن,κυριαρχώ
1395,ertragen::V,تحمل کردن,βαστώ
1396,ertragen::V,تحمل کردن,αντέχω
