,Concept_ID,ady,el
1222,hierhin::ADV,,εδώ
1223,von hier::ADV,,από δω
1224,schon::ADV,,ήδη
1225,schon::ADV,,κιόλας
1226,sinken::V,,κατεβαίνω
1227,klirren::V,,κουδουνίζω
1228,fliehen::V,,φεύγω
1229,flüchten::V,,δραπετεύω
1230,geraten::V,,γίνομαι
1231,aufheben::V,,σηκώνω
1232,beugen::V,,λυγίζω
1233,umdrehen::V,,γυρίζω
1234,bekommen::V,,προσκομίζω
1235,erhalten::V,,παίρνω
1236,erhalten::V,,λαμβάνω
1237,treten::V,,κλοτσώ
