,Concept_ID,se,kn
3384,lang::A,guhkki,ದೀರ್ಘ
3385,lang::A,kukke,ದೀರ್ಘ
3386,lang::A,ku´ǩǩ,ದೀರ್ಘ
3387,lang::A,куххьк,ದೀರ್ಘ
3388,kurz::A,åenehks,ಚಕ್ಕ
3389,kurz::A,oadne,ಚಕ್ಕ
3390,kurz::A,oanehaš,ಚಕ್ಕ
3391,kurz::A,uánih,ಚಕ್ಕ
3392,kurz::A,uá'nihâš,ಚಕ್ಕ
3393,kurz::A,vuä´niǩ,ಚಕ್ಕ
3394,kurz::A,оаньхесь,ಚಕ್ಕ
3395,breit::A,gamte,ಅಗಲವಾದ
3396,breit::A,gåbdde,ಅಗಲವಾದ
3397,breit::A,govdat,ಅಗಲವಾದ
3398,breit::A,kubduv,ಅಗಲವಾದ
3399,breit::A,kobddi,ಅಗಲವಾದ
3400,breit::A,ко̄ммьтэсь,ಅಗಲವಾದ
3401,schmal::A,giedtsies,ಇಕ್ಕಟ್ಟಾದ
3402,schmal::A,giedtse,ಇಕ್ಕಟ್ಟಾದ
3403,schmal::A,geazzi,ಇಕ್ಕಟ್ಟಾದ
3404,schmal::A,seaggi,ಇಕ್ಕಟ್ಟಾದ
3405,schmal::A,kärži,ಇಕ್ಕಟ್ಟಾದ
3406,schmal::A,kezzi,ಇಕ್ಕಟ್ಟಾದ
3407,schmal::A,ǩe´ʒʒ,ಇಕ್ಕಟ್ಟಾದ
3408,schmal::A,ке̄нҌцесь,ಇಕ್ಕಟ್ಟಾದ
3409,dicht::A,duvhties,ದಟ್ಟ
3410,dicht::A,suohkat,ದಟ್ಟ
3411,dicht::A,teahtis,ದಟ್ಟ
3412,dicht::A,čavos,ದಟ್ಟ
3413,dicht::A,naaggâs,ದಟ್ಟ
3414,dicht::A,то̄а̄йвас,ದಟ್ಟ
3415,dick[Gegenstand]::A,gïsse,ದಟ್ಟ
3416,dick[Gegenstand]::A,jassijes,ದಟ್ಟ
3417,dick[Gegenstand]::A,assá,ದಟ್ಟ
3418,dick[Gegenstand]::A,assái,ದಟ್ಟ
3419,dick[Gegenstand]::A,assaa,ದಟ್ಟ
3420,dick[Gegenstand]::A,asalâš,ದಟ್ಟ
3421,dick[Gegenstand]::A,kõssâd,ದಟ್ಟ
3422,dick[Gegenstand]::A,âssai,ದಟ್ಟ
3423,dick[Gegenstand]::A,кэ̄сс,ದಟ್ಟ
3424,dünn::A,jissehts,ತೆಳು
3425,dünn::A,asidasj,ತೆಳು
3426,dünn::A,asehaš,ತೆಳು
3427,dünn::A,asettem,ತೆಳು
3428,dünn::A,ââ´zzte´m,ತೆಳು
3429,dünn::A,рашшь,ತೆಳು
3430,dünn::A,ражесь,ತೆಳು
3431,fest::A,nænnoes,ಘನ
3432,fest::A,tjavdes,ಘನ
3433,fest::A,tjårggåt,ಘನ
3434,fest::A,nanus,ಘನ
3435,fest::A,nanos,ಘನ
3436,fest::A,nâânas,ಘನ
3437,fest::A,роавас,ಘನ
3438,fest::A,роаввсэсь,ಘನ
3439,flach::A,plïehtje,ಚಪ್ಪಟೆ
3440,flach::A,duolbo,ಚಪ್ಪಟೆ
3441,flach::A,duolbuk,ಚಪ್ಪಟೆ
3442,flach::A,duolba,ಚಪ್ಪಟೆ
3443,flach::A,tuolbâs,ಚಪ್ಪಟೆ
3444,flach::A,toobžâs,ಚಪ್ಪಟೆ
3445,flach::A,tuõlbâs,ಚಪ್ಪಟೆ
3446,flach::A,тӯллп,ಚಪ್ಪಟೆ
3447,glatt::A,njalhkedihks,ನಯ
3448,glatt::A,njalkas,ನಯ
3449,glatt::A,njalkkas,ನಯ
3450,glatt::A,šoollâd,ನಯ
3451,glatt::A,šolbâd,ನಯ
3452,glatt::A,lää´ttes,ನಯ
3453,glatt::A,ла̄тӭсь,ನಯ
3454,glatt::A,нё̄ллькесь,ನಯ
3455,hart::A,garre,ಗಟ್ಟಿ
3456,hart::A,garras,ಗಟ್ಟಿ
3457,hart::A,garas,ಗಟ್ಟಿ
3458,hart::A,koorâs,ಗಟ್ಟಿ
3459,hart::A,kõõrâs,ಗಟ್ಟಿ
3460,hart::A,куйяс,ಗಟ್ಟಿ
3461,hart::A,кэ̄рас,ಗಟ್ಟಿ
3462,weich::A,möövhkes,ಮೃದುವಾದ
3463,weich::A,dimes,ಮೃದುವಾದ
3464,weich::A,dimis,ಮೃದುವಾದ
3465,weich::A,times,ಮೃದುವಾದ
3466,weich::A,lines,ಮೃದುವಾದ
3467,weich::A,tee´mes,ಮೃದುವಾದ
3468,weich::A,сӯбпесь,ಮೃದುವಾದ
3469,rund::A,jorpe,ವರ್ತುಳ
3470,rund::A,jårbås,ವರ್ತುಳ
3471,rund::A,jårbbåt,ವರ್ತುಳ
3472,rund::A,jorbbas,ವರ್ತುಳ
3473,rund::A,juurbâs,ವರ್ತುಳ
3474,rund::A,joorbâs,ವರ್ತುಳ
3475,rund::A,ё̄рпп,ವರ್ತುಳ
3476,spitz::A,snjåhtjoeh,ಮೊನಚಾದ
3477,spitz::A,snutjek,ಮೊನಚಾದ
3478,spitz::A,snjurtjuk,ಮೊನಚಾದ
3479,spitz::A,čogas,ಮೊನಚಾದ
3480,spitz::A,cuppas,ಮೊನಚಾದ
3481,spitz::A,čuuṿâs,ಮೊನಚಾದ
3482,spitz::A,pâ´sttel,ಮೊನಚಾದ
3483,spitz::A,чо̄гк,ಮೊನಚಾದ
3484,spitz::A,пассьтэль,ಮೊನಚಾದ
3485,scharf::A,besteles,ತೀಕ್ಷ್ಣ
3486,scharf::A,basstel,ತೀಕ್ಷ್ಣ
3487,scharf::A,tjiesskis,ತೀಕ್ಷ್ಣ
3488,scharf::A,bastilit,ತೀಕ್ಷ್ಣ
3489,scharf::A,čuuḥâl,ತೀಕ್ಷ್ಣ
3490,scharf::A,pâ´sttel,ತೀಕ್ಷ್ಣ
3491,scharf::A,пассьтэль,ತೀಕ್ಷ್ಣ
3492,scharf::A,пассьтлесь,ತೀಕ್ಷ್ಣ
3493,stumpf::A,baenehts,ಮೊಂಡು
3494,stumpf::A,jåbbe,ಮೊಂಡು
3495,stumpf::A,nearas,ಮೊಂಡು
3496,stumpf::A,basttoheapme,ಮೊಂಡು
3497,stumpf::A,tulcce,ಮೊಂಡು
3498,stumpf::A,miä´r'res,ಮೊಂಡು
3499,stumpf::A,ме̄ресь,ಮೊಂಡು
3500,schwer::A,leevles,ಭಾರಿ
3501,schwer::A,låssåt,ಭಾರಿ
3502,schwer::A,lossat,ಭಾರಿ
3503,schwer::A,lussâd,ಭಾರಿ
3504,schwer::A,lossâd,ಭಾರಿ
3505,schwer::A,ло̄ссэ,ಭಾರಿ
3506,schwer::A,ло̄ссэсь,ಭಾರಿ
3507,schön::A,tjaebpies,ಸುಂದರ
3508,schön::A,tjábbe,ಸುಂದರ
3509,schön::A,čáppat,ಸುಂದರ
3510,schön::A,muččâd,ಸುಂದರ
3511,schön::A,mooččâd,ಸುಂದರ
3512,schön::A,мо̄джесь,ಸುಂದರ
3513,heiß::A,baahke,ಬಿಸಿ
3514,heiß::A,báhkas,ಬಿಸಿ
3515,heiß::A,báhkas,ಬಿಸಿ
3516,heiß::A,paahâs,ಬಿಸಿ
3517,heiß::A,paakkâs,ಬಿಸಿ
3518,heiß::A,жоарр,ಬಿಸಿ
3519,heiß::A,по̄а̄ххк,ಬಿಸಿ
3520,warm::A,bïjveles,ಬಿಸಿ
3521,warm::A,liekkas,ಬಿಸಿ
3522,warm::A,liekkas,ಬಿಸಿ
3523,warm::A,liegâs,ಬಿಸಿ
3524,warm::A,liõggâs,ಬಿಸಿ
3525,warm::A,по̄а̄ххк,ಬಿಸಿ
3526,kalt::A,galme,ತಣ್ಣನೆಯ
3527,kalt::A,galmas,ತಣ್ಣನೆಯ
3528,kalt::A,tjoaskes,ತಣ್ಣನೆಯ
3529,kalt::A,galmmas,ತಣ್ಣನೆಯ
3530,kalt::A,koolmâs,ತಣ್ಣನೆಯ
3531,kalt::A,kõõlmâs,ತಣ್ಣನೆಯ
3532,kalt::A,кэ̄ллм,ತಣ್ಣನೆಯ
3533,kühl::A,jueskies,ತಂಪಾದ
3534,kühl::A,gujos,ತಂಪಾದ
3535,kühl::A,goasos,ತಂಪಾದ
3536,kühl::A,čoaskkis,ತಂಪಾದ
3537,kühl::A,čuássid,ತಂಪಾದ
3538,kühl::A,čue´cǩes,ತಂಪಾದ
3539,kühl::A,чуэцькесь,ತಂಪಾದ
3540,frisch::A,fïerske,ನಿರ್ಮಲ
3541,frisch::A,varás,ನಿರ್ಮಲ
3542,frisch::A,varres,ನಿರ್ಮಲ
3543,frisch::A,varas,ನಿರ್ಮಲ
3544,frisch::A,voorâs,ನಿರ್ಮಲ
3545,frisch::A,võõrâs,ನಿರ್ಮಲ
3546,frisch::A,вэрс,ನಿರ್ಮಲ
3547,feucht::A,låpsoes,ಒದ್ದೆಯಾದ
3548,feucht::A,suolnos,ಒದ್ದೆಯಾದ
3549,feucht::A,njuoskas,ಒದ್ದೆಯಾದ
3550,feucht::A,gásttas,ಒದ್ದೆಯಾದ
3551,feucht::A,laavtâs,ಒದ್ದೆಯಾದ
3552,feucht::A,nje´bll,ಒದ್ದೆಯಾದ
3553,feucht::A,ню̄ццк,ಒದ್ದೆಯಾದ
3554,nass::A,lovve,ಒದ್ದೆಯಾದ
3555,nass::A,njuoskas,ಒದ್ದೆಯಾದ
3556,nass::A,luvás,ಒದ್ದೆಯಾದ
3557,nass::A,njuoskkas,ಒದ್ದೆಯಾದ
3558,nass::A,njuoskâs,ಒದ್ದೆಯಾದ
3559,nass::A,njuõckas,ಒದ್ದೆಯಾದ
3560,nass::A,ню̄ццк,ಒದ್ದೆಯಾದ
3561,trocken::A,gejhkie,ಶುಷ್ಕ
3562,trocken::A,gåjkes,ಶುಷ್ಕ
3563,trocken::A,goikkis,ಶುಷ್ಕ
3564,trocken::A,ko'škes,ಶುಷ್ಕ
3565,trocken::A,kååšǩes,ಶುಷ್ಕ
3566,trocken::A,коашшьк,ಶುಷ್ಕ
3567,voll::A,dïeve,ತುಂಬಿದ
3568,voll::A,dievas,ತುಂಬಿದ
3569,voll::A,dievva,ತುಂಬಿದ
3570,voll::A,tievâs,ತುಂಬಿದ
3571,voll::A,tiiudas,ತುಂಬಿದ
3572,voll::A,тӣввт,ತುಂಬಿದ
3573,leer::A,tovme,ಖಾಲಿ
3574,leer::A,gåaroes,ಖಾಲಿ
3575,leer::A,guoros,ಖಾಲಿ
3576,leer::A,guorus,ಖಾಲಿ
3577,leer::A,kuárus,ಖಾಲಿ
3578,leer::A,kuâras,ಖಾಲಿ
3579,leer::A,курас,ಖಾಲಿ
3580,offen::A,latjkes,ಮುಚ್ಚಲ್ಲದ
3581,offen::A,rabás,ಮುಚ್ಚಲ್ಲದ
3582,offen::A,rabas,ಮುಚ್ಚಲ್ಲದ
3583,offen::A,áávus,ಮುಚ್ಚಲ್ಲದ
3584,offen::A,jââ´ldes,ಮುಚ್ಚಲ್ಲದ
3585,offen::A,а̄в,ಮುಚ್ಚಲ್ಲದ
3586,geschlossen::A,måskoes,ಮುಚ್ಚಿದ
3587,geschlossen::A,dahpas,ಮುಚ್ಚಿದ
3588,geschlossen::A,gitta,ಮುಚ್ಚಿದ
3589,geschlossen::A,kiddâ,ಮುಚ್ಚಿದ
3590,geschlossen::A,ǩidd,ಮುಚ್ಚಿದ
3591,geschlossen::A,mååskas,ಮುಚ್ಚಿದ
3592,sauber::A,raejnies,ಶುದ್ಧ
3593,sauber::A,rájnas,ಶುದ್ಧ
3594,sauber::A,buhtes,ಶುದ್ಧ
3595,sauber::A,ráinnas,ಶುದ್ಧ
3596,sauber::A,čurgâd,ಶುದ್ಧ
3597,sauber::A,puu´ttes,ಶುದ್ಧ
3598,sauber::A,чӣллк,ಶುದ್ಧ
3599,schmutzig::A,sleagroeh,ಅಶುದ್ಧ
3600,schmutzig::A,duolvas,ಅಶುದ್ಧ
3601,schmutzig::A,duolvvas,ಅಶುದ್ಧ
3602,schmutzig::A,tuol'vii,ಅಶುದ್ಧ
3603,schmutzig::A,sähssai,ಅಶುದ್ಧ
3604,schmutzig::A,са̄ккьс,ಅಶುದ್ಧ
3605,roh::A,saajpe,ಹಸಿ
3606,roh::A,saajpes,ಹಸಿ
3607,roh::A,njuoskas,ಹಸಿ
3608,roh::A,njuoskkas,ಹಸಿ
3609,roh::A,njuoskâs,ಹಸಿ
3610,roh::A,njuõckas,ಹಸಿ
3611,roh::A,ню̄ццк,ಹಸಿ
3612,reif::A,njoetseldh,ಹಣ್ಣಾದ
3613,reif::A,láddam,ಹಣ್ಣಾದ
3614,reif::A,givssas,ಹಣ್ಣಾದ
3615,reif::A,кӣркна,ಹಣ್ಣಾದ
3616,reif::A,са̄ххьплуввма,ಹಣ್ಣಾದ
3617,lecker::A,hearskoes,ಗುಚಿಕರ
3618,lecker::A,hærssko,ಗುಚಿಕರ
3619,lecker::A,njálggat,ಗುಚಿಕರ
3620,lecker::A,njäälgis,ಗುಚಿಕರ
3621,lecker::A,njõ´ddi,ಗುಚಿಕರ
3622,lecker::A,шӣг,ಗುಚಿಕರ
3623,süß::A,sieties,ಸಿಹಿ
3624,süß::A,hálmes,ಸಿಹಿ
3625,süß::A,hálmmá,ಸಿಹಿ
3626,süß::A,njálggat,ಸಿಹಿ
3627,süß::A,njäälgis,ಸಿಹಿ
3628,süß::A,njää´ljes,ಸಿಹಿ
3629,süß::A,ня̄ллькесь,ಸಿಹಿ
3630,bitter::A,bihtseds,ಕಹಿ
3631,bitter::A,baetjkies,ಕಹಿ
3632,bitter::A,bitjes,ಕಹಿ
3633,bitter::A,tsibtsa,ಕಹಿ
3634,bitter::A,bahča,ಕಹಿ
3635,bitter::A,pišker,ಕಹಿ
3636,bitter::A,poččâ,ಕಹಿ
3637,bitter::A,pe´čǩǩer,ಕಹಿ
3638,bitter::A,пыччкар,ಕಹಿ
3639,sauer::A,baetjkies,ಹುಳಿಯಾದ
3640,sauer::A,goastes,ಹುಳಿಯಾದ
3641,sauer::A,suvres,ಹುಳಿಯಾದ
3642,sauer::A,suvrris,ಹುಳಿಯಾದ
3643,sauer::A,suuvres,ಹುಳಿಯಾದ
3644,sauer::A,kuástis,ಹುಳಿಯಾದ
3645,sauer::A,kuä´stt,ಹುಳಿಯಾದ
3646,sauer::A,кӯцц,ಹುಳಿಯಾದ
3647,hell::A,tjuavkeds,ಹೊಳೆಯುವ
3648,hell::A,tjuovggat,ಹೊಳೆಯುವ
3649,hell::A,čuovgat,ಹೊಳೆಯುವ
3650,hell::A,čuovvâd,ಹೊಳೆಯುವ
3651,hell::A,čuõvvâd,ಹೊಳೆಯುವ
3652,hell::A,чуввесь,ಹೊಳೆಯುವ
3653,dunkel::A,sjuevnjeds,ಮಬ್ಬಾದ
3654,dunkel::A,sjævnnjat,ಮಬ್ಬಾದ
3655,dunkel::A,seavdnjat,ಮಬ್ಬಾದ
3656,dunkel::A,sevŋâd,ಮಬ್ಬಾದ
3657,dunkel::A,seu´nnjed,ಮಬ್ಬಾದ
3658,dunkel::A,се̄ввьнесь,ಮಬ್ಬಾದ
3659,schwarz::A,tjeehpes,ಕಪ್ಪು
3660,schwarz::A,tjáhppat,ಕಪ್ಪು
3661,schwarz::A,čáhppes,ಕಪ್ಪು
3662,schwarz::A,čappâd,ಕಪ್ಪು
3663,schwarz::A,čappâd,ಕಪ್ಪು
3664,schwarz::A,чо̄а̄хпесь,ಕಪ್ಪು
3665,weiß::A,veelkes,ಬಿಳಿಯ
3666,weiß::A,bedjat,ಬಿಳಿಯ
3667,weiß::A,vielggat,ಬಿಳಿಯ
3668,weiß::A,vielgat,ಬಿಳಿಯ
3669,weiß::A,viel'gâd,ಬಿಳಿಯ
3670,weiß::A,viõlggâd,ಬಿಳಿಯ
3671,weiß::A,вӣллькесь,ಬಿಳಿಯ
3672,rot::A,rööpses,ಕೆಂಪು
3673,rot::A,ruoppsat,ಕೆಂಪು
3674,rot::A,ruoksat,ಕೆಂಪು
3675,rot::A,ruop'sâd,ಕೆಂಪು
3676,rot::A,ruõpssâd,ಕೆಂಪು
3677,rot::A,рӯппсесь,ಕೆಂಪು
3678,gelb::A,viskes,ಹಳದಯ
3679,gelb::A,visská,ಹಳದಯ
3680,gelb::A,fiskes,ಹಳದಯ
3681,gelb::A,viskâd,ಹಳದಯ
3682,gelb::A,viskkâd,ಹಳದಯ
3683,gelb::A,руччк'сь,ಹಳದಯ
3684,blau::A,plaave,ನೀಲ
3685,blau::A,alek,ನೀಲ
3686,blau::A,lahtte,ನೀಲ
3687,blau::A,alit,ನೀಲ
3688,blau::A,čuov'jâd,ನೀಲ
3689,blau::A,ââ´liǩ,ನೀಲ
3690,blau::A,алехь,ನೀಲ
3691,grün::A,kruana,ಕಾಯಾದ
3692,grün::A,kroenes,ಕಾಯಾದ
3693,grün::A,ruodná,ಕಾಯಾದ
3694,grün::A,ruoná,ಕಾಯಾದ
3695,grün::A,ruonas,ಕಾಯಾದ
3696,grün::A,ruánáá,ಕಾಯಾದ
3697,grün::A,ruânn,ಕಾಯಾದ
3698,grün::A,ruõnâs,ಕಾಯಾದ
3699,grün::A,руэнн,ಕಾಯಾದ
3700,grau::A,kraevies,ಬೂದುಬಣ್ಣದ
3701,grau::A,rávuk,ಬೂದುಬಣ್ಣದ
3702,grau::A,rávvat,ಬೂದುಬಣ್ಣದ
3703,grau::A,ránis,ಬೂದುಬಣ್ಣದ
3704,grau::A,räänis,ಬೂದುಬಣ್ಣದ
3705,grau::A,rää´nes,ಬೂದುಬಣ್ಣದ
3706,grau::A,кӯввесь,ಬೂದುಬಣ್ಣದ
3707,billig::A,aelpies,ಅಗ್ಗ
3708,billig::A,liehties,ಅಗ್ಗ
3709,billig::A,álbbe,ಅಗ್ಗ
3710,billig::A,hálbi,ಅಗ್ಗ
3711,billig::A,hälbi,ಅಗ್ಗ
3712,billig::A,hä´lbb,ಅಗ್ಗ
3713,billig::A,вӯгас,ಅಗ್ಗ
3714,billig::A,вӯгкесь,ಅಗ್ಗ
3715,teuer::A,dovres,ದುಬಾರಿಯಾದ
3716,teuer::A,divras,ದುಬಾರಿಯಾದ
3717,teuer::A,divrras,ದುಬಾರಿಯಾದ
3718,teuer::A,tiivrâs,ದುಬಾರಿಯಾದ
3719,teuer::A,kaallâš,ದುಬಾರಿಯಾದ
3720,teuer::A,ко̄а̄ллэш,ದುಬಾರಿಯಾದ
3721,wertvoll::A,aarvoes,ಅಮೂಲ್ಯ
3722,wertvoll::A,árvulasj,ಅಮೂಲ್ಯ
3723,wertvoll::A,árvvolaš,ಅಮೂಲ್ಯ
3724,wertvoll::A,tiivrâs,ಅಮೂಲ್ಯ
3725,wertvoll::A,kaallâš,ಅಮೂಲ್ಯ
3726,wertvoll::A,а̄ррвъесь,ಅಮೂಲ್ಯ
3727,wertvoll::A,ко̄а̄ллшэсь,ಅಮೂಲ್ಯ
3728,blind::A,tjelmehts,ಅಂಧ
3729,blind::A,tjalmedibme,ಅಂಧ
3730,blind::A,čalmmeheapme,ಅಂಧ
3731,blind::A,čuovggaheapme,ಅಂಧ
3732,blind::A,šoohâd,ಅಂಧ
3733,blind::A,ča'lmettem,ಅಂಧ
3734,blind::A,čââ´lmte´m,ಅಂಧ
3735,blind::A,чальмхем,ಅಂಧ
3736,taub::A,bieljehts,ಕಿವುಡಾದ
3737,taub::A,bieljedibme,ಕಿವುಡಾದ
3738,taub::A,bealjeheapmi,ಕಿವುಡಾದ
3739,taub::A,pel'jittem,ಕಿವುಡಾದ
3740,taub::A,pee´lljte´m,ಕಿವುಡಾದ
3741,taub::A,пе̄лльйхем,ಕಿವುಡಾದ
3742,taub::A,кулхэмесь,ಕಿವುಡಾದ
3743,taub::A,кулнаххьтэм,ಕಿವುಡಾದ
3744,kräftig::A,veaksehks,ಪ್ರಬಲ
3745,kräftig::A,gievrra,ಪ್ರಬಲ
3746,kräftig::A,gievra,ಪ್ರಬಲ
3747,kräftig::A,viek'sâ,ಪ್ರಬಲ
3748,kräftig::A,viõhss,ಪ್ರಬಲ
3749,kräftig::A,вӣгкъесь,ಪ್ರಬಲ
3750,kräftig::A,тоаввсамусс,ಪ್ರಬಲ
3751,stark::A,raavtehtje,ಶಕ್ತಿವಂತ
3752,stark::A,nanos,ಶಕ್ತಿವಂತ
3753,stark::A,gievrra,ಶಕ್ತಿವಂತ
3754,stark::A,kievra,ಶಕ್ತಿವಂತ
3755,stark::A,nanus,ಶಕ್ತಿವಂತ
3756,stark::A,viek'sâ,ಶಕ್ತಿವಂತ
3757,stark::A,raavâs,ಶಕ್ತಿವಂತ
3758,stark::A,роавас,ಶಕ್ತಿವಂತ
3759,schwach::A,dåsmoes,ದುರ್ಬಲ
3760,schwach::A,fámodibme,ದುರ್ಬಲ
3761,schwach::A,fámoheapme,ದುರ್ಬಲ
3762,schwach::A,njuoras,ದುರ್ಬಲ
3763,schwach::A,hiäju,ದುರ್ಬಲ
3764,schwach::A,njuorâs,ದುರ್ಬಲ
3765,schwach::A,rââ´šš,ದುರ್ಬಲ
3766,schwach::A,njuõrâs,ದುರ್ಬಲ
3767,schwach::A,рашшь,ದುರ್ಬಲ
3768,schwach::A,ражесь,ದುರ್ಬಲ
3769,schwach::A,са̄мхэм,ದುರ್ಬಲ
3770,fett::A,buajtehks,ಕೊಬ್ಬಿದ
3771,fett::A,buojdák,ಕೊಬ್ಬಿದ
3772,fett::A,buoidi,ಕೊಬ್ಬಿದ
3773,fett::A,puáidáh,ಕೊಬ್ಬಿದ
3774,fett::A,pueidaǥ,ಕೊಬ್ಬಿದ
3775,fett::A,пуййт,ಕೊಬ್ಬಿದ
3776,schlank::A,siegkies,ತೆಳ್ಳಗಿನ
3777,schlank::A,bievrek,ತೆಳ್ಳಗಿನ
3778,schlank::A,njuorro,ತೆಳ್ಳಗಿನ
3779,schlank::A,seaggi,ತೆಳ್ಳಗಿನ
3780,schlank::A,šoođbâs,ತೆಳ್ಳಗಿನ
3781,schlank::A,seä´ǧ'ǧ,ತೆಳ್ಳಗಿನ
3782,schlank::A,се̄ӈькесь,ತೆಳ್ಳಗಿನ
3783,hübsch::A,faavroes,ಅಂದವಾದ
3784,hübsch::A,fávrro,ಅಂದವಾದ
3785,hübsch::A,fávru,ಅಂದವಾದ
3786,hübsch::A,muččâd,ಅಂದವಾದ
3787,hübsch::A,mooččâd,ಅಂದವಾದ
3788,hübsch::A,мо̄джесь,ಅಂದವಾದ
3789,böse::A,vesties,ಕೆಟ್ಟ
3790,böse::A,bahá,ಕೆಟ್ಟ
3791,böse::A,bahá,ಕೆಟ್ಟ
3792,böse::A,paa,ಕೆಟ್ಟ
3793,böse::A,ilbâd,ಕೆಟ್ಟ
3794,böse::A,paas,ಕೆಟ್ಟ
3795,böse::A,ilbbâd,ಕೆಟ್ಟ
3796,böse::A,поасс,ಕೆಟ್ಟ
3797,böse::A,кэ̄рряй,ಕೆಟ್ಟ
3798,dumm::A,gåffoeh,ಮಂದ
3799,dumm::A,jalla,ಮಂದ
3800,dumm::A,doavki,ಮಂದ
3801,dumm::A,tuhme,ಮಂದ
3802,dumm::A,tu´hmm,ಮಂದ
3803,dumm::A,о̄менэш,ಮಂದ
3804,dumm::A,то̄ӆӆкхем,ಮಂದ
3805,faul::A,aeblehts,ಆಲಸ
3806,faul::A,lájkke,ಆಲಸ
3807,faul::A,láiki,ಆಲಸ
3808,faul::A,läški,ಆಲಸ
3809,faul::A,lä´šǩǩ,ಆಲಸ
3810,faul::A,ла̄шькесь,ಆಲಸ
3811,fleißig::A,rudtjege,ಕಡಗುವ
3812,fleißig::A,vïssjeles,ಕಡಗುವ
3813,fleißig::A,vissjal,ಕಡಗುವ
3814,fleißig::A,viššal,ಕಡಗುವ
3815,fleißig::A,doaimmalaš,ಕಡಗುವ
3816,fleißig::A,viššâl,ಕಡಗುವ
3817,fleißig::A,re´ttev,ಕಡಗುವ
3818,geizig::A,saejkies,ಜುಗ್ಗ
3819,geizig::A,hánes,ಜುಗ್ಗ
3820,geizig::A,gáhcci,ಜುಗ್ಗ
3821,geizig::A,gárži,ಜುಗ್ಗ
3822,geizig::A,käcci,ಜುಗ್ಗ
3823,geizig::A,häänis,ಜುಗ್ಗ
3824,geizig::A,kä´cc,ಜುಗ್ಗ
3825,geizig::A,сыннҍ,ಜುಗ್ಗ
3826,geizig::A,скухьпесь,ಜುಗ್ಗ
3827,klug::A,vihtehks,ಚತುರ
3828,klug::A,vijses,ಚತುರ
3829,klug::A,jiermmá,ಚತುರ
3830,klug::A,fihtolaš,ಚತುರ
3831,klug::A,jiä'rmálâš,ಚತುರ
3832,klug::A,hitrai,ಚತುರ
3833,klug::A,то̄ӆӆкэш,ಚತುರ
3834,klug::A,вӣллвэсь,ಚತುರ
3835,geschickt::A,tjiehpies,ದಕ್ಷ
3836,geschickt::A,tjiehppe,ದಕ್ಷ
3837,geschickt::A,čeahppi,ದಕ್ಷ
3838,geschickt::A,čeppi,ದಕ್ಷ
3839,geschickt::A,čeä´p'p,ದಕ್ಷ
3840,geschickt::A,чепесь,ದಕ್ಷ
3841,lieb::A,boerehks,ಪ್ರಿಯ
3842,lieb::A,lådje,ಪ್ರಿಯ
3843,lieb::A,gieres,ಪ್ರಿಯ
3844,lieb::A,ráhkis,ಪ್ರಿಯ
3845,lieb::A,láđis,ಪ್ರಿಯ
3846,lieb::A,räähis,ಪ್ರಿಯ
3847,lieb::A,pue´rr,ಪ್ರಿಯ
3848,lieb::A,rää´ǩǩes,ಪ್ರಿಯ
3849,lieb::A,мӣлса,ಪ್ರಿಯ
3850,lustig::A,lustes,ಖುಷಿಯಾದ
3851,lustig::A,suohtas,ಖುಷಿಯಾದ
3852,lustig::A,hávski,ಖುಷಿಯಾದ
3853,lustig::A,hitruu,ಖುಷಿಯಾದ
3854,lustig::A,iilooš,ಖುಷಿಯಾದ
3855,lustig::A,hää´sǩ,ಖುಷಿಯಾದ
3856,lustig::A,viä´s'sel,ಖುಷಿಯಾದ
3857,lustig::A,руэняс,ಖುಷಿಯಾದ
3858,sanft::A,lïemkeds,ಸೌಮ್ಯ
3859,sanft::A,lines,ಸೌಮ್ಯ
3860,sanft::A,lágŋet,ಸೌಮ್ಯ
3861,sanft::A,linis,ಸೌಮ್ಯ
3862,sanft::A,láđis,ಸೌಮ್ಯ
3863,sanft::A,liägus,ಸೌಮ್ಯ
3864,sanft::A,pivvâl,ಸೌಮ್ಯ
3865,sanft::A,heä´nn,ಸೌಮ್ಯ
3866,sanft::A,э̄йвсесь,ಸೌಮ್ಯ
3867,krank::A,skïemtje,ಅಸ್ವಸ್ಥ
3868,krank::A,skibás,ಅಸ್ವಸ್ಥ
3869,krank::A,buohcci,ಅಸ್ವಸ್ಥ
3870,krank::A,pyec'cee,ಅಸ್ವಸ್ಥ
3871,krank::A,puõcci,ಅಸ್ವಸ್ಥ
3872,krank::A,panntiõrvas,ಅಸ್ವಸ್ಥ
3873,krank::A,кэ̄бп,ಅಸ್ವಸ್ಥ
3874,nackt::A,båadtsoeh,ನಗ್ನ
3875,nackt::A,rihtso,ನಗ್ನ
3876,nackt::A,álás,ನಗ್ನ
3877,nackt::A,pie'tittem,ನಗ್ನ
3878,nackt::A,piät'táá,ನಗ್ನ
3879,nackt::A,päälljas,ನಗ್ನ
3880,nackt::A,пефта,ನಗ್ನ
3881,nackt::A,па̄льяс,ನಗ್ನ
3882,traurig::A,håjnoes,ದುಃಖಿತ
3883,traurig::A,suohtas,ದುಃಖಿತ
3884,traurig::A,hådje,ದುಃಖಿತ
3885,traurig::A,ahkit,ದುಃಖಿತ
3886,traurig::A,ahheev,ದುಃಖಿತ
3887,traurig::A,â´ǩǩed,ದುಃಖಿತ
