,Concept_ID,hu,lv
2328,gelingen::V,sikerül,артмыны
2329,gelingen::V,sikerül,izdoties
2330,geraten::V,kerül,сюрны
2331,geraten::V,kerül,веськавны
2332,geraten::V,kerül,veikties
2333,geraten::V,jut,сюрны
2334,geraten::V,jut,веськавны
2335,geraten::V,jut,veikties
2336,öffnen::V,nyit,восьтыны
2337,öffnen::V,nyit,atvērt
2338,öffnen::V,nyit,attaisīt
2339,öffnen::V,kinyit,восьтыны
2340,öffnen::V,kinyit,atvērt
2341,öffnen::V,kinyit,attaisīt
2342,schließen::V,csuk,пӧдлавны
2343,schließen::V,csuk,slēgt
2344,schließen::V,csuk,aizvērt
2345,schließen::V,csuk,aiztaisīt
2346,schließen::V,becsuk,пӧдлавны
2347,schließen::V,becsuk,slēgt
2348,schließen::V,becsuk,aizvērt
2349,schließen::V,becsuk,aiztaisīt
2350,stellen::V,állít,сувтӧдны
2351,stellen::V,állít,likt
2352,stellen::V,állít,nolikt
2353,stellen::V,helyez,сувтӧдны
2354,stellen::V,helyez,likt
2355,stellen::V,helyez,nolikt
2356,setzen::V,ültet,пуксьӧдны
2357,setzen::V,ültet,sēdināt
2358,setzen::V,helyez,пуксьӧдны
2359,setzen::V,helyez,sēdināt
2360,legen::V,tesz,пуктыны
2361,legen::V,tesz,likt
2362,legen::V,fektet,пуктыны
2363,legen::V,fektet,likt
2364,berühren::V,érint,вӧрзьӧдны
2365,berühren::V,érint,инмӧдчывны
2366,berühren::V,érint,skart
2367,berühren::V,érint,aizskart
2368,verbinden::V,beköt,йитны
2369,verbinden::V,beköt,saistīt
2370,verbinden::V,beköt,savienot
2371,verbinden::V,összeköt,йитны
2372,verbinden::V,összeköt,saistīt
2373,verbinden::V,összeköt,savienot
2374,bedecken::V,betakar,вевттьыны
2375,bedecken::V,betakar,apsegt
2376,bedecken::V,betakar,pārsegt
2377,bedecken::V,beborít,вевттьыны
2378,bedecken::V,beborít,apsegt
2379,bedecken::V,beborít,pārsegt
2380,aufhängen::V,felakaszt,ӧшӧдны
2381,aufhängen::V,felakaszt,джагӧдны
2382,aufhängen::V,felakaszt,uzkārt
2383,anzünden::V,gyújt,ӧзтыны
2384,anzünden::V,gyújt,aizdegt
2385,anzünden::V,gyújt,aizdedzināt
2386,anzünden::V,meggyújt,ӧзтыны
2387,anzünden::V,meggyújt,aizdegt
2388,anzünden::V,meggyújt,aizdedzināt
2389,aufheben::V,felemel,чеччӧдны
2390,aufheben::V,felemel,сувтӧдны
2391,aufheben::V,felemel,pacelt
2392,zurücklassen::V,hátrahagy,кольны
2393,zurücklassen::V,hátrahagy,atstāt
2394,verlieren::V,veszít,воштыны
2395,verlieren::V,veszít,zaudēt
2396,verlieren::V,veszít,pazaudēt
2397,verlieren::V,elveszít,воштыны
2398,verlieren::V,elveszít,zaudēt
2399,verlieren::V,elveszít,pazaudēt
2400,fallen lassen::V,elejt,уськӧдны
2401,fallen lassen::V,elejt,nomest
2402,machen::V,tesz,вӧчны
2403,machen::V,tesz,лӧсьӧдны
2404,machen::V,tesz,darīt
2405,machen::V,csinál,вӧчны
2406,machen::V,csinál,лӧсьӧдны
2407,machen::V,csinál,darīt
2408,herstellen::V,gyárt,лӧсьӧдны
2409,herstellen::V,gyárt,ražot
2410,herstellen::V,gyárt,izgatavot
2411,herstellen::V,előállít,лӧсьӧдны
2412,herstellen::V,előállít,ražot
2413,herstellen::V,előállít,izgatavot
2414,bauen::V,épít,лэптыны
2415,bauen::V,épít,celt
2416,bauen::V,épít,būvēt
2417,reparieren::V,javít,дзоньтавны
2418,reparieren::V,javít,labot
2419,reparieren::V,javít,remontēt
2420,reparieren::V,kijavít,дзоньтавны
2421,reparieren::V,kijavít,labot
2422,reparieren::V,kijavít,remontēt
2423,reparieren::V,megjavít,дзоньтавны
2424,reparieren::V,megjavít,labot
2425,reparieren::V,megjavít,remontēt
2426,verbessern::V,megjavít,бурмӧдны
2427,verbessern::V,megjavít,labot
2428,verbessern::V,megjavít,izlabot
2429,ändern::V,változtat,вежны
2430,ändern::V,változtat,mainīt
2431,ändern::V,megváltoztat,вежны
2432,ändern::V,megváltoztat,mainīt
2433,graben::V,ás,кодйыны
2434,graben::V,ás,rakt
2435,beugen::V,meghajt,куснявны
2436,beugen::V,meghajt,liekt
2437,biegen::V,hajlít,куснявны
2438,biegen::V,hajlít,liekt
2439,drehen::V,forgat,бергӧдлыны
2440,drehen::V,forgat,griezt
2441,wenden::V,fordít,бергӧдны
2442,wenden::V,fordít,apgriezt
2443,wenden::V,megfordít,бергӧдны
2444,wenden::V,megfordít,apgriezt
2445,umdrehen::V,megfordít,бергӧдны
2446,umdrehen::V,megfordít,apgriezt
2447,umdrehen::V,megforgat,бергӧдны
2448,umdrehen::V,megforgat,apgriezt
2449,heben::V,emel,лэптыны
2450,heben::V,emel,celt
2451,heben::V,emel,cilāt
2452,heben::V,emel,pacelt
2453,hochheben::V,felemel,кыпӧдны
2454,hochheben::V,felemel,pacelt
2455,ergreifen::V,megfog,кутны
2456,ergreifen::V,megfog,paķert
2457,ergreifen::V,megfog,satvert
2458,halten::V,tart,кутны
2459,halten::V,tart,turēt
2460,halten::V,tart,saturēt
2461,drücken::V,nyom,личкыны
2462,drücken::V,nyom,топӧдны
2463,drücken::V,nyom,spiest
2464,drücken::V,megnyom,личкыны
2465,drücken::V,megnyom,топӧдны
2466,drücken::V,megnyom,spiest
2467,schieben::V,tol,ӧтдортны
2468,schieben::V,tol,йӧткыштны
2469,schieben::V,tol,stumt
2470,kratzen::V,vakar,гуджӧдны
2471,kratzen::V,vakar,kasīt
2472,kratzen::V,vakar,skrāpēt
2473,lecken::V,nyal,нювны
2474,lecken::V,nyal,lakt
2475,lecken::V,nyal,laizīt
2476,beißen::V,harap,курччыны
2477,beißen::V,harap,kost
2478,abreißen::V,letép,орӧдны
2479,abreißen::V,letép,atraut
2480,abreißen::V,letép,atplēst
2481,abschneiden::V,levág,вундавны
2482,abschneiden::V,levág,nogriezt
2483,binden::V,köt,гӧрддзавны
2484,binden::V,köt,кӧртавны
2485,binden::V,köt,siet
2486,binden::V,köt,aptīt
2487,binden::V,kötöz,гӧрддзавны
2488,binden::V,kötöz,кӧртавны
2489,binden::V,kötöz,siet
2490,binden::V,kötöz,aptīt
2491,stecken::V,dug,сюйны
2492,stecken::V,dug,bāzt
2493,stecken::V,dug,spraust
2494,brechen::V,tör,чегны
2495,brechen::V,tör,lauzt
2496,brechen::V,tör,lauzīt
2497,brechen::V,eltör,чегны
2498,brechen::V,eltör,lauzt
2499,brechen::V,eltör,lauzīt
2500,klopfen::V,kopogtat,камгыны
2501,klopfen::V,kopogtat,klauvēt
2502,hauen::V,vág,нӧйнты
2503,hauen::V,vág,кучкыны
2504,hauen::V,vág,cirst
2505,hauen::V,vág,dauzīt
2506,hauen::V,levág,нӧйнты
2507,hauen::V,levág,кучкыны
2508,hauen::V,levág,cirst
2509,hauen::V,levág,dauzīt
2510,kleben::V,tapaszt,лемавны
2511,kleben::V,tapaszt,ляскавны
2512,kleben::V,tapaszt,līmēt
2513,kleben::V,tapaszt,lipināt
2514,reiben::V,dörzsöl,тільны
2515,reiben::V,dörzsöl,зыравны
2516,reiben::V,dörzsöl,rīvēt
2517,reiben::V,dörzsöl,berzēt
2518,reiben::V,súrol,тільны
2519,reiben::V,súrol,зыравны
2520,reiben::V,súrol,rīvēt
2521,reiben::V,súrol,berzēt
2522,streichen::V,simít,мавтны
2523,streichen::V,simít,ziest
2524,streichen::V,simít,triept
2525,schleifen::V,fen,кеслыны
2526,schleifen::V,fen,trīt
2527,schleifen::V,fen,asināt
2528,schleifen::V,csiszol,кеслыны
2529,schleifen::V,csiszol,trīt
2530,schleifen::V,csiszol,asināt
2531,schleifen::V,köszörül,кеслыны
2532,schleifen::V,köszörül,trīt
2533,schleifen::V,köszörül,asināt
2534,schneiden::V,vág,шырны
2535,schneiden::V,vág,griezt
2536,schneiden::V,vág,sagriezt
2537,schneiden::V,szel,шырны
2538,schneiden::V,szel,griezt
2539,schneiden::V,szel,sagriezt
2540,schneiden::V,metsz,шырны
2541,schneiden::V,metsz,griezt
2542,schneiden::V,metsz,sagriezt
2543,rütteln::V,ráz,легӧдны
2544,rütteln::V,ráz,катлӧдлыны
2545,rütteln::V,ráz,kratīt
2546,rütteln::V,ráz,purināt
2547,schütteln::V,ráz,тракӧдны
2548,schütteln::V,ráz,kratīt
2549,schütteln::V,megráz,тракӧдны
2550,schütteln::V,megráz,kratīt
2551,schwenken::V,lóbál,ӧвтны
2552,schwenken::V,lóbál,шенасьны
2553,schwenken::V,lóbál,vēzēt
2554,schwenken::V,lóbál,vēcināt
2555,schwenken::V,lobogtat,ӧвтны
2556,schwenken::V,lobogtat,шенасьны
2557,schwenken::V,lobogtat,vēzēt
2558,schwenken::V,lobogtat,vēcināt
2559,schütten::V,önt,кисьтны
2560,schütten::V,önt,bērt
2561,füllen::V,tölt,тыртны
2562,füllen::V,tölt,pildīt
2563,füllen::V,tölt,piepildīt
2564,füllen::V,megtölt,тыртны
2565,füllen::V,megtölt,pildīt
2566,füllen::V,megtölt,piepildīt
2567,einwickeln::V,becsavar,тубыртны
2568,einwickeln::V,becsavar,ietīt
2569,tragen::V,hord,нуны
2570,tragen::V,hord,nest
2571,schleppen::V,vonszol,кыскавны
2572,schleppen::V,vonszol,stiept
2573,schleppen::V,vonszol,staipīt
2574,ziehen::V,húz,кыскыны
2575,ziehen::V,húz,vilkt
2576,aufbewahren::V,megőriz,видзны
2577,aufbewahren::V,megőriz,glabāt
2578,aufbewahren::V,megőriz,uzglabāt
2579,werfen::V,dob,чӧвтны
2580,werfen::V,dob,шыбитны
2581,werfen::V,dob,mest
2582,werfen::V,dob,sviest
2583,werfen::V,hajít,чӧвтны
2584,werfen::V,hajít,шыбитны
2585,werfen::V,hajít,mest
2586,werfen::V,hajít,sviest
2587,fangen::V,fog,кутны
2588,fangen::V,fog,ķert
2589,fangen::V,fog,uzķert
2590,packen::V,megragad,босьтны
2591,packen::V,megragad,paķert
2592,packen::V,megragad,satvert
2593,verstecken::V,eldug,дзебны
2594,verstecken::V,eldug,slēpt
2595,verstecken::V,eldug,noglabāt
2596,verstecken::V,elrejt,дзебны
2597,verstecken::V,elrejt,slēpt
2598,verstecken::V,elrejt,noglabāt
2599,teilen::V,oszt,юкны
2600,teilen::V,oszt,dalīt
2601,teilen::V,megoszt,юкны
2602,teilen::V,megoszt,dalīt
2603,schicken::V,küld,ыстыны
2604,schicken::V,küld,sūtīt
2605,schicken::V,küld,atsūtīt
2606,bringen::V,hoz,вайны
2607,bringen::V,hoz,atvest
2608,bringen::V,visz,вайны
2609,bringen::V,visz,atvest
2610,hinzufügen::V,hozzáad,содтыны
2611,hinzufügen::V,hozzáad,pievienot
2612,bekommen::V,kap,босьтны
2613,bekommen::V,kap,dabūt
2614,bekommen::V,megkap,босьтны
2615,bekommen::V,megkap,dabūt
2616,erhalten::V,kap,босьтны
2617,erhalten::V,kap,saņemt
2618,erhalten::V,megkap,босьтны
2619,erhalten::V,megkap,saņemt
2620,nehmen::V,vesz,босьтны
2621,nehmen::V,vesz,ņemt
2622,nehmen::V,vesz,paņemt
2623,wählen::V,választ,бӧрйыны
2624,wählen::V,választ,ievēlēt
2625,auswählen::V,kiválaszt,бӧрйыны
2626,auswählen::V,kiválaszt,izvēlēt
2627,bewahren::V,megtart,видзны
2628,bewahren::V,megtart,saglabāt
2629,behindern::V,akadályoz,конйӧдлыны
2630,behindern::V,akadályoz,джӧмдӧдны
2631,behindern::V,akadályoz,kavēt
2632,behindern::V,akadályoz,aizkavēt
2633,behindern::V,gátol,конйӧдлыны
2634,behindern::V,gátol,джӧмдӧдны
2635,behindern::V,gátol,kavēt
2636,behindern::V,gátol,aizkavēt
2637,verderben::V,elront,тшыкӧдны
2638,verderben::V,elront,sabojāt
2639,beschädigen::V,rongál,тшыкӧдны
2640,beschädigen::V,rongál,bojāt
2641,beschädigen::V,rongál,maitāt
2642,zerbrechen::V,eltör,жуглыны
2643,zerbrechen::V,eltör,salauzt
2644,zerbrechen::V,eltör,sadauzīt
2645,zerbrechen::V,széttör,жуглыны
2646,zerbrechen::V,széttör,salauzt
2647,zerbrechen::V,széttör,sadauzīt
2648,zerbrechen::V,kettétör,жуглыны
2649,zerbrechen::V,kettétör,salauzt
2650,zerbrechen::V,kettétör,sadauzīt
2651,zerreißen::V,eltép,орӧдны
2652,zerreißen::V,eltép,pārraut
2653,zerreißen::V,széttép,орӧдны
2654,zerreißen::V,széttép,pārraut
2655,zerstören::V,elpusztít,жугӧдны
2656,zerstören::V,elpusztít,кисьтны
2657,zerstören::V,elpusztít,косявны
2658,zerstören::V,elpusztít,graut
2659,zerstören::V,elpusztít,sagraut
2660,verbrennen::V,éget,сотны
2661,verbrennen::V,éget,сотчыны
2662,verbrennen::V,éget,dedzināt
2663,verbrennen::V,éget,sadedzināt
2664,verbrennen::V,eléget,сотны
2665,verbrennen::V,eléget,сотчыны
2666,verbrennen::V,eléget,dedzināt
2667,verbrennen::V,eléget,sadedzināt
2668,geben::V,ad,сетны
2669,geben::V,ad,dot
2670,geben::V,ad,padot
2671,reichen::V,nyújt,сетны
2672,reichen::V,nyújt,padot
2673,reichen::V,nyújt,sniegt
2674,schenken::V,ajándékoz,козьнавны
2675,schenken::V,ajándékoz,dāvāt
2676,schenken::V,ajándékoz,dāvināt
2677,versprechen::V,ígér,кыв сетны
2678,versprechen::V,ígér,solīt
2679,versprechen::V,ígér,apsolīt
2680,wünschen::V,kíván,кӧсйыны
2681,wünschen::V,kíván,vēlēt
2682,wünschen::V,kíván,novēlēt
2683,loben::V,dicsér,ошкыны
2684,loben::V,dicsér,lielīt
2685,küssen::V,csókol,окавны
2686,küssen::V,csókol,bučot
2687,küssen::V,csókol,skūpstīt
2688,wiegen::V,ringat,гудрӧдлыны
2689,wiegen::V,ringat,šūpot
2690,zudecken::V,betakar,веввттьыны
2691,zudecken::V,betakar,apklāt
2692,zudecken::V,betakar,aizsegt
2693,wecken::V,kelt,садьмӧдны
2694,wecken::V,kelt,чуксавны
2695,wecken::V,kelt,modināt
2696,wecken::V,ébreszt,садьмӧдны
2697,wecken::V,ébreszt,чуксавны
2698,wecken::V,ébreszt,modināt
2699,zeigen::V,mutat,петкӧдлыны
2700,zeigen::V,mutat,rādīt
2701,führen::V,visz,нуӧдны
2702,führen::V,visz,vadīt
2703,führen::V,vezet,нуӧдны
2704,führen::V,vezet,vadīt
2705,lehren::V,tanít,велӧдны
2706,lehren::V,tanít,mācīt
2707,lehren::V,tanít,iemācīt
2708,unterrichten::V,tanít,велӧдны
2709,unterrichten::V,tanít,apmācīt
2710,aufziehen::V,felnevel,быдтыны
2711,aufziehen::V,felnevel,uzaudzināt
2712,leiten::V,vezet,веськӧдлыны
2713,leiten::V,vezet,vadīt
2714,leiten::V,vezet,pārzināt
2715,leiten::V,vezérel,веськӧдлыны
2716,leiten::V,vezérel,vadīt
2717,leiten::V,vezérel,pārzināt
2718,antreiben::V,hajt,тэрмӧдны
2719,antreiben::V,hajt,urdīt
2720,antreiben::V,hajt,mudināt
2721,lassen::V,-tat,тшӧктыны
2722,lassen::V,-tat,ļaut
2723,lassen::V,-at,тшӧктыны
2724,lassen::V,-at,ļaut
2725,einladen::V,meghív,корны
2726,einladen::V,meghív,ielūgt
2727,einladen::V,meghív,aicināt
2728,vereinigen::V,egyesít,ӧтувтны
2729,vereinigen::V,egyesít,котыртны
2730,vereinigen::V,egyesít,vienot
2731,vereinigen::V,egyesít,apvienot
2732,besuchen::V,látogat,волыны
2733,besuchen::V,látogat,ветлыны
2734,besuchen::V,látogat,apciemot
2735,treffen::V,talál,вочаӧдны
2736,treffen::V,talál,паныдавны
2737,treffen::V,talál,satikt
2738,treffen::V,talál,sastapt
2739,sich versammeln::V,gyülekezik,лӧсьӧдчыны
2740,sich versammeln::V,gyülekezik,salasīties
2741,sich versammeln::V,gyülekezik,sapulcēties
2742,sich versammeln::V,összegyűlik,лӧсьӧдчыны
2743,sich versammeln::V,összegyűlik,salasīties
2744,sich versammeln::V,összegyűlik,sapulcēties
2745,spielen::V,játszik,ворсны
2746,spielen::V,játszik,spēlēt
2747,spielen::V,játszik,spēlēties
2748,singen::V,énekel,сьывны
2749,singen::V,énekel,dziedāt
2750,tanzen::V,táncol,йӧктыны
2751,tanzen::V,táncol,diet
2752,tanzen::V,táncol,dejot
2753,tanzen::V,táncol,dancot
2754,sich trennen::V,elválik,торйӧдчыны
2755,sich trennen::V,elválik,šķirties
2756,sich trennen::V,elválik,izšķirties
2757,verlassen::V,elhagy,эновтны
2758,verlassen::V,elhagy,atstāt
2759,retten::V,ment,видзны
2760,retten::V,ment,мездыны
2761,retten::V,ment,glābt
2762,bewachen::V,őriz,видзны
2763,bewachen::V,őriz,sargāt
2764,schützen::V,óv,видзны
2765,schützen::V,óv,pasargāt
2766,schützen::V,óv,aizsargāt
2767,schützen::V,véd,видзны
2768,schützen::V,véd,pasargāt
2769,schützen::V,véd,aizsargāt
2770,verteidigen::V,véd,дорйыны
2771,verteidigen::V,véd,aizstāvēt
2772,sich schlagen::V,verekszik,косясьны
2773,sich schlagen::V,verekszik,kauties
2774,sich schlagen::V,verekszik,izkauties
2775,schießen::V,lő,лыйны
2776,schießen::V,lő,šaut
2777,schießen::V,lő,šaudīt
2778,siegen::V,győz,вермыны
2779,siegen::V,győz,uzvarēt
2780,ärgern::V,bosszant,лӧгӧдны
2781,ärgern::V,bosszant,лёкмӧдны
2782,ärgern::V,bosszant,скӧрмӧдны
2783,ärgern::V,bosszant,sadusmot
2784,schlagen::V,üt,вартны
2785,schlagen::V,üt,sist
2786,schlagen::V,üt,triekt
2787,schlagen::V,ver,вартны
2788,schlagen::V,ver,sist
2789,schlagen::V,ver,triekt
2790,treten::V,rúg,лёгны
2791,treten::V,rúg,майкны
2792,treten::V,rúg,mīt
2793,treten::V,rúg,paspert
2794,stechen::V,döf,бышткыны
2795,stechen::V,döf,durt
2796,stechen::V,szúr,бышткыны
2797,stechen::V,szúr,durt
2798,stoßen::V,lök,тойлыны
2799,stoßen::V,lök,йӧткавны
2800,stoßen::V,lök,grūst
2801,stehlen::V,lop,гусявны
2802,stehlen::V,lop,zagt
2803,stören::V,zavar,падмӧдны
2804,stören::V,zavar,traucēt
2805,belästigen::V,zaklat,дӧзмӧдны
2806,belästigen::V,zaklat,apgrūtināt
2807,verbergen::V,rejt,дзебны
2808,verbergen::V,rejt,сайӧдны
2809,verbergen::V,rejt,slēpt
2810,verbergen::V,rejt,paslēpt
2811,verbergen::V,elrejt,дзебны
2812,verbergen::V,elrejt,сайӧдны
2813,verbergen::V,elrejt,slēpt
2814,verbergen::V,elrejt,paslēpt
2815,täuschen::V,megtéveszt,пӧръявны
2816,täuschen::V,megtéveszt,ылӧдны
2817,täuschen::V,megtéveszt,mānīt
2818,täuschen::V,megtéveszt,maldināt
2819,betrügen::V,csal,сӧрны
2820,betrügen::V,csal,krāpt
2821,betrügen::V,csal,apkrāpt
2822,töten::V,öl,вины
2823,töten::V,öl,nāvēt
2824,töten::V,öl,nogalināt
2825,wohnen::V,lakik,овны
2826,wohnen::V,lakik,dzīvot
2827,arbeiten::V,dolgozik,уджавны
2828,arbeiten::V,dolgozik,strādāt
2829,arbeiten::V,dolgozik,darboties
2830,sammeln::V,szed,чукӧртны
2831,sammeln::V,szed,vākt
2832,sammeln::V,gyűjt,чукӧртны
2833,sammeln::V,gyűjt,vākt
2834,pflücken::V,szed,вотны
2835,pflücken::V,szed,ӧктыны
2836,pflücken::V,szed,raut
2837,pflücken::V,szed,plūkt
2838,jagen::V,vadászik,кыйсьыны
2839,jagen::V,vadászik,medīt
2840,fischen::V,halászik,чери кыйны
2841,fischen::V,halászik,zvejot
2842,fassen::V,fog,кутны
2843,fassen::V,fog,saķert
2844,hüten::V,őriz,видзны
2845,hüten::V,őriz,йирӧдны
2846,hüten::V,őriz,ganīt
2847,hüten::V,legeltet,видзны
2848,hüten::V,legeltet,йирӧдны
2849,hüten::V,legeltet,ganīt
2850,treiben::V,hajt,вӧтлыны
2851,treiben::V,hajt,dzīt
2852,anbinden::V,köt,домавны
2853,anbinden::V,köt,piesiet
2854,anbinden::V,köt,piesaistīt
2855,füttern::V,etet,вердны
2856,füttern::V,etet,barot
2857,melken::V,fej,лысьтыны
2858,melken::V,fej,slaukt
2859,hacken::V,vág,керавны
2860,hacken::V,vág,kapāt
2861,gießen::V,öntöz,киськавны
2862,gießen::V,öntöz,liet
2863,gießen::V,öntöz,laistīt
2864,reifen::V,érik,кисьмыны
2865,reifen::V,érik,briest
2866,zubereiten::V,elkészít,дасьтыны
2867,zubereiten::V,elkészít,taisīt
2868,zubereiten::V,elkészít,gatavot
2869,kochen::V,főz,пуны
2870,kochen::V,főz,vārīt
2871,backen::V,süt,пӧжавны
2872,backen::V,süt,cept
2873,braten::V,süt,пражитны
2874,braten::V,süt,cept
2875,braten::V,süt,cepināt
2876,umrühren::V,megkever,сорлавны
2877,umrühren::V,megkever,maisīt
2878,umrühren::V,megkever,apmaisīt
2879,stricken::V,köt,кӧртны
2880,stricken::V,köt,adīt
2881,nähen::V,varr,вурны
2882,nähen::V,varr,šūt
2883,färben::V,fest,мичӧдны
2884,färben::V,fest,краситны
2885,färben::V,fest,krāsot
2886,färben::V,fest,nokrāsot
2887,reinigen::V,tisztít,весавны
2888,reinigen::V,tisztít,tīrīt
2889,reinigen::V,tisztít,attīrīt
2890,waschen::V,mos,мыськыны
2891,waschen::V,mos,mazgāt
2892,abwischen::V,letöröl,чышкыны
2893,abwischen::V,letöröl,noslaucīt
2894,spülen::V,mosogat,пожъявны
2895,spülen::V,mosogat,skalot
2896,fegen::V,söpör,чышкыны
2897,fegen::V,söpör,slaucīt
2898,kehren::V,söpör,чышкыны
2899,kehren::V,söpör,mēzt
2900,baden::V,fürdik,купайтчыны
2901,baden::V,fürdik,peldēties
2902,sich waschen::V,mosdik,мыссьыны
2903,sich waschen::V,mosdik,mazgāties
2904,sich waschen::V,mosakszik,мыссьыны
2905,sich waschen::V,mosakszik,mazgāties
2906,ausziehen::V,levesz,пӧрччӧдны
2907,ausziehen::V,levesz,noģērbt
2908,anziehen::V,felölt,кӧмавны
2909,anziehen::V,felölt,пасьтавны
2910,anziehen::V,felölt,uzvilkt
2911,anziehen::V,felvesz,кӧмавны
2912,anziehen::V,felvesz,пасьтавны
2913,anziehen::V,felvesz,uzvilkt
2914,sich anziehen::V,öltözik,пасьтасьны
2915,sich anziehen::V,öltözik,apģērbties
2916,sich anziehen::V,felöltözik,пасьтасьны
2917,sich anziehen::V,felöltözik,apģērbties
2918,kämmen::V,fésül,сынавны
2919,kämmen::V,fésül,sukāt
2920,schmücken::V,díszít,мичмӧдны
2921,schmücken::V,díszít,rotāt
2922,schmücken::V,díszít,greznot
2923,sagen::V,mond,шуны
2924,sagen::V,mond,висьтавны
2925,sagen::V,mond,teikt
2926,sprechen::V,beszél,сёрнитны
2927,sprechen::V,beszél,runāt
2928,reden::V,beszél,сёрнитны
2929,reden::V,beszél,norunāt
2930,sich unterhalten::V,beszélget,сёрнитны
2931,sich unterhalten::V,beszélget,варовитны
2932,sich unterhalten::V,beszélget,sarunāties
2933,fragen::V,kérdez,юавны
2934,fragen::V,kérdez,jautāt
2935,bitten::V,kér,корны
2936,bitten::V,kér,lūgt
2937,bitten::V,kér,prasīt
2938,erzählen::V,mesél,висьтавны
2939,erzählen::V,mesél,stāstīt
2940,erzählen::V,elbeszél,висьтавны
2941,erzählen::V,elbeszél,stāstīt
2942,mitteilen::V,közöl,юӧртны
2943,mitteilen::V,közöl,висьтавны
2944,mitteilen::V,közöl,pavēstīt
2945,nennen::V,hív,шуны
2946,nennen::V,hív,ним сетны
2947,nennen::V,hív,saukt
2948,nennen::V,nevez,шуны
2949,nennen::V,nevez,ним сетны
2950,nennen::V,nevez,saukt
2951,rufen::V,hív,корны
2952,rufen::V,hív,saukt
2953,prahlen::V,dicsekszik,ошйысьны
2954,prahlen::V,dicsekszik,lielīties
2955,übersetzen::V,fordít,вуджӧдны
2956,übersetzen::V,fordít,tulkot
2957,übersetzen::V,fordít,pārtulkot
2958,denken::V,gondol,мӧвпавны
2959,denken::V,gondol,domāt
2960,glauben::V,hisz,эскыны
2961,glauben::V,hisz,ticēt
2962,bemerken::V,észrevesz,казявны
2963,bemerken::V,észrevesz,ievērot
2964,bemerken::V,észrevesz,ieraudzīt
2965,erkennen::V,ráismer,тӧдмавны
2966,erkennen::V,ráismer,pazīt
2967,erkennen::V,ráismer,atpazīt
2968,erkennen::V,felismer,тӧдмавны
2969,erkennen::V,felismer,pazīt
2970,erkennen::V,felismer,atpazīt
2971,begreifen::V,felfog,вежӧртны
2972,begreifen::V,felfog,гӧгӧрвоны
2973,begreifen::V,felfog,jēgt
2974,begreifen::V,felfog,apjēgt
2975,verstehen::V,ért,вежӧртны
2976,verstehen::V,ért,гӧгӧрвоны
2977,verstehen::V,ért,saprast
2978,verstehen::V,megért,вежӧртны
2979,verstehen::V,megért,гӧгӧрвоны
2980,verstehen::V,megért,saprast
2981,lernen::V,tanul,вeлöдчыны
2982,lernen::V,tanul,mācīties
2983,lernen::V,megtanul,вeлöдчыны
2984,lernen::V,megtanul,mācīties
2985,wissen::V,tud,тӧдны
2986,wissen::V,tud,zināt
2987,sich erinnern an::V,emlékszik,казьтывны
2988,sich erinnern an::V,emlékszik,дум вылӧ уськӧдны
2989,sich erinnern an::V,emlékszik,atminēties
2990,vergessen::V,felejt,вунӧдны
2991,vergessen::V,felejt,mirst
2992,vergessen::V,felejt,aizmirst
2993,vergessen::V,elfelejt,вунӧдны
2994,vergessen::V,elfelejt,mirst
2995,vergessen::V,elfelejt,aizmirst
2996,messen::V,mér,муртавны
2997,messen::V,mér,mērīt
2998,messen::V,megmér,муртавны
2999,messen::V,megmér,mērīt
3000,zählen::V,számol,лыддьыны
3001,zählen::V,számol,skaitīt
3002,zählen::V,megszámol,лыддьыны
3003,zählen::V,megszámol,skaitīt
3004,rechnen::V,számít,лыддьыны
3005,rechnen::V,számít,rēķināt
3006,lesen::V,olvas,лыддьыны
3007,lesen::V,olvas,lasīt
3008,malen::V,fest,серпасавны
3009,malen::V,fest,gleznot
3010,zeichnen::V,rajzol,серпасавны
3011,zeichnen::V,rajzol,zīmēt
3012,schreiben::V,ír,гижны
3013,schreiben::V,ír,rakstīt
3014,besitzen::V,birtokol,лоны
3015,besitzen::V,birtokol,piederēt
3016,kaufen::V,vesz,ньӧбны
3017,kaufen::V,vesz,pirkt
3018,kaufen::V,megvesz,ньӧбны
3019,kaufen::V,megvesz,pirkt
3020,verkaufen::V,elad,вузавны
3021,verkaufen::V,elad,pārdot
3022,bezahlen::V,fizet,мынтыны
3023,bezahlen::V,fizet,мынтысьны
3024,bezahlen::V,fizet,apmaksāt
3025,bezahlen::V,kifizet,мынтыны
3026,bezahlen::V,kifizet,мынтысьны
3027,bezahlen::V,kifizet,apmaksāt
3028,zahlen::V,fizet,мынтыны
3029,zahlen::V,fizet,maksāt
3030,zahlen::V,megfizet,мынтыны
3031,zahlen::V,megfizet,maksāt
3032,beherrschen::V,ural,ас улын кутны
3033,beherrschen::V,ural,valdīt
3034,ertragen::V,elbír,пыкны
3035,ertragen::V,elbír,лэптыны
3036,ertragen::V,elbír,panest
3037,ertragen::V,elbír,paciest
3038,ertragen::V,elvisel,пыкны
3039,ertragen::V,elvisel,лэптыны
3040,ertragen::V,elvisel,panest
3041,ertragen::V,elvisel,paciest
