,Concept_ID,av,ga
1409,schreiben::V,хъвазе,scríobh
1410,besitzen::V,щвезе,is le
1411,besitzen::V,бу́кӏине,is le
1412,kaufen::V,босизе,ceannaigh
1413,verkaufen::V,бичизе,díol
1414,bezahlen::V,кьезе,íoc as
1415,zahlen::V,кьезе,íoc
1416,ertragen::V,баччизе,seas
1417,ertragen::V,баччизе,fulaing
1418,ertragen::V,баччизе,foighnigh
1419,Auge::N,,súil
1420,Sehne::N,,teannán
1421,Sehne::N,,féitheog
1422,Funke::N,,drithle
1423,Moor::N,,caorán
1424,Moor::N,,móinteán
1425,Elch::N,,eilc
1426,Beere::N,,caor
1427,Gedächtnis::N,,cuimhne
1428,Ton::N,,ton
1429,Winkel::N,,cúinne
1430,Winkel::N,,uillinn
1431,Menge::N,,méid
1432,Stütze::N,,taca
1433,Figur::N,,fíor
1434,Schuh::N,,bróg
1435,Schnur::N,,téad
1436,Schnur::N,,sreangán
1437,Leine::N,,iall
1438,Geschäft::N,,gnó
1439,voll::A,,lán
1440,lange::ADV,,fada
1441,später::ADV,,níos déanaí
1442,nicht::ADV,,ní
1443,nicht::ADV,,cha
1444,schon::ADV,,cheana
1445,schon::ADV,,cheana féin
1446,durch::PRP,,trí
1447,alles::PRN,,gach rud
1448,rühren::V,,téigh i bhfeidhm ar
1449,scheinen::V,,tá an chuma ar
1450,aufheben::V,,tóg
1451,aufheben::V,,ardaigh
1452,lassen::V,,cuir ag
1453,sich waschen::V,,nigh é féin
1454,verstehen::V,,tuig
1455,beherrschen::V,,rialaigh
