,Concept_ID,se,xal
3907,leer::A,gåaroes,хоосн
3908,leer::A,guoros,сул
3909,leer::A,guoros,хоосн
3910,leer::A,guorus,сул
3911,leer::A,guorus,хоосн
3912,leer::A,kuárus,сул
3913,leer::A,kuárus,хоосн
3914,leer::A,kuâras,сул
3915,leer::A,kuâras,хоосн
3916,leer::A,курас,сул
3917,leer::A,курас,хоосн
3918,offen::A,latjkes,секәтә
3919,offen::A,rabás,секәтә
3920,offen::A,rabas,секәтә
3921,offen::A,áávus,секәтә
3922,offen::A,jââ´ldes,секәтә
3923,offen::A,а̄в,секәтә
3924,geschlossen::A,måskoes,хаалһата
3925,geschlossen::A,dahpas,хаалһата
3926,geschlossen::A,gitta,хаалһата
3927,geschlossen::A,kiddâ,хаалһата
3928,geschlossen::A,ǩidd,хаалһата
3929,geschlossen::A,mååskas,хаалһата
3930,sauber::A,raejnies,цевр
3931,sauber::A,rájnas,цевр
3932,sauber::A,buhtes,цевр
3933,sauber::A,ráinnas,цевр
3934,sauber::A,čurgâd,цевр
3935,sauber::A,puu´ttes,цевр
3936,sauber::A,чӣллк,цевр
3937,schmutzig::A,sleagroeh,киртә
3938,schmutzig::A,duolvas,киртә
3939,schmutzig::A,duolvvas,киртә
3940,schmutzig::A,tuol'vii,киртә
3941,schmutzig::A,sähssai,киртә
3942,schmutzig::A,са̄ккьс,киртә
3943,roh::A,saajpe,түүкә
3944,roh::A,saajpes,түүкә
3945,roh::A,njuoskas,түүкә
3946,roh::A,njuoskkas,түүкә
3947,roh::A,njuoskâs,түүкә
3948,roh::A,njuõckas,түүкә
3949,roh::A,ню̄ццк,түүкә
3950,reif::A,njoetseldh,болсн
3951,reif::A,láddam,болсн
3952,reif::A,givssas,болсн
3953,reif::A,кӣркна,болсн
3954,reif::A,са̄ххьплуввма,болсн
3955,lecker::A,hearskoes,әмтәхн
3956,lecker::A,hærssko,әмтәхн
3957,lecker::A,njálggat,әмтәхн
3958,lecker::A,njäälgis,әмтәхн
3959,lecker::A,njõ´ddi,әмтәхн
3960,lecker::A,шӣг,әмтәхн
3961,süß::A,sieties,әмтәхн
3962,süß::A,hálmes,әмтәхн
3963,süß::A,hálmmá,әмтәхн
3964,süß::A,njálggat,әмтәхн
3965,süß::A,njäälgis,әмтәхн
3966,süß::A,njää´ljes,әмтәхн
3967,süß::A,ня̄ллькесь,әмтәхн
3968,bitter::A,bihtseds,һашун
3969,bitter::A,bihtseds,һашута
3970,bitter::A,baetjkies,һашун
3971,bitter::A,baetjkies,һашута
3972,bitter::A,bitjes,һашун
3973,bitter::A,bitjes,һашута
3974,bitter::A,tsibtsa,һашун
3975,bitter::A,tsibtsa,һашута
3976,bitter::A,bahča,һашун
3977,bitter::A,bahča,һашута
3978,bitter::A,pišker,һашун
3979,bitter::A,pišker,һашута
3980,bitter::A,poččâ,һашун
3981,bitter::A,poččâ,һашута
3982,bitter::A,pe´čǩǩer,һашун
3983,bitter::A,pe´čǩǩer,һашута
3984,bitter::A,пыччкар,һашун
3985,bitter::A,пыччкар,һашута
3986,sauer::A,baetjkies,ишклң
3987,sauer::A,goastes,ишклң
3988,sauer::A,suvres,ишклң
3989,sauer::A,suvrris,ишклң
3990,sauer::A,suuvres,ишклң
3991,sauer::A,kuástis,ишклң
3992,sauer::A,kuä´stt,ишклң
3993,sauer::A,кӯцц,ишклң
3994,hell::A,tjuavkeds,герлтә
3995,hell::A,tjuovggat,герлтә
3996,hell::A,čuovgat,герлтә
3997,hell::A,čuovvâd,герлтә
3998,hell::A,čuõvvâd,герлтә
3999,hell::A,чуввесь,герлтә
4000,dunkel::A,sjuevnjeds,харңһу
4001,dunkel::A,sjævnnjat,харңһу
4002,dunkel::A,seavdnjat,харңһу
4003,dunkel::A,sevŋâd,харңһу
4004,dunkel::A,seu´nnjed,харңһу
4005,dunkel::A,се̄ввьнесь,харңһу
4006,schwarz::A,tjeehpes,хар
4007,schwarz::A,tjáhppat,хар
4008,schwarz::A,čáhppes,хар
4009,schwarz::A,čappâd,хар
4010,schwarz::A,čappâd,хар
4011,schwarz::A,чо̄а̄хпесь,хар
4012,weiß::A,veelkes,цаһан
4013,weiß::A,bedjat,цаһан
4014,weiß::A,vielggat,цаһан
4015,weiß::A,vielgat,цаһан
4016,weiß::A,viel'gâd,цаһан
4017,weiß::A,viõlggâd,цаһан
4018,weiß::A,вӣллькесь,цаһан
4019,rot::A,rööpses,улан
4020,rot::A,ruoppsat,улан
4021,rot::A,ruoksat,улан
4022,rot::A,ruop'sâd,улан
4023,rot::A,ruõpssâd,улан
4024,rot::A,рӯппсесь,улан
4025,gelb::A,viskes,шар
4026,gelb::A,visská,шар
4027,gelb::A,fiskes,шар
4028,gelb::A,viskâd,шар
4029,gelb::A,viskkâd,шар
4030,gelb::A,руччк'сь,шар
4031,blau::A,plaave,көк
4032,blau::A,alek,көк
4033,blau::A,lahtte,көк
4034,blau::A,alit,көк
4035,blau::A,čuov'jâd,көк
4036,blau::A,ââ´liǩ,көк
4037,blau::A,алехь,көк
4038,grün::A,kruana,көк
4039,grün::A,kroenes,көк
4040,grün::A,ruodná,көк
4041,grün::A,ruoná,көк
4042,grün::A,ruonas,көк
4043,grün::A,ruánáá,көк
4044,grün::A,ruânn,көк
4045,grün::A,ruõnâs,көк
4046,grün::A,руэнн,көк
4047,grau::A,kraevies,бор
4048,grau::A,rávuk,бор
4049,grau::A,rávvat,бор
4050,grau::A,ránis,бор
4051,grau::A,räänis,бор
4052,grau::A,rää´nes,бор
4053,grau::A,кӯввесь,бор
4054,billig::A,aelpies,кимд
4055,billig::A,liehties,кимд
4056,billig::A,álbbe,кимд
4057,billig::A,hálbi,кимд
4058,billig::A,hälbi,кимд
4059,billig::A,hä´lbb,кимд
4060,billig::A,вӯгас,кимд
4061,billig::A,вӯгкесь,кимд
4062,teuer::A,dovres,үнтә
4063,teuer::A,divras,үнтә
4064,teuer::A,divrras,үнтә
4065,teuer::A,tiivrâs,үнтә
4066,teuer::A,kaallâš,үнтә
4067,teuer::A,ко̄а̄ллэш,үнтә
4068,wertvoll::A,aarvoes,үнтә
4069,wertvoll::A,aarvoes,эрднь
4070,wertvoll::A,árvulasj,үнтә
4071,wertvoll::A,árvulasj,эрднь
4072,wertvoll::A,árvvolaš,үнтә
4073,wertvoll::A,árvvolaš,эрднь
4074,wertvoll::A,tiivrâs,үнтә
4075,wertvoll::A,tiivrâs,эрднь
4076,wertvoll::A,kaallâš,үнтә
4077,wertvoll::A,kaallâš,эрднь
4078,wertvoll::A,а̄ррвъесь,үнтә
4079,wertvoll::A,а̄ррвъесь,эрднь
4080,wertvoll::A,ко̄а̄ллшэсь,үнтә
4081,wertvoll::A,ко̄а̄ллшэсь,эрднь
4082,blind::A,tjelmehts,сохр
4083,blind::A,tjalmedibme,сохр
4084,blind::A,čalmmeheapme,сохр
4085,blind::A,čuovggaheapme,сохр
4086,blind::A,šoohâd,сохр
4087,blind::A,ča'lmettem,сохр
4088,blind::A,čââ´lmte´m,сохр
4089,blind::A,чальмхем,сохр
4090,taub::A,bieljehts,дүлә
4091,taub::A,bieljedibme,дүлә
4092,taub::A,bealjeheapmi,дүлә
4093,taub::A,pel'jittem,дүлә
4094,taub::A,pee´lljte´m,дүлә
4095,taub::A,пе̄лльйхем,дүлә
4096,taub::A,кулхэмесь,дүлә
4097,taub::A,кулнаххьтэм,дүлә
4098,kräftig::A,veaksehks,күчтә
4099,kräftig::A,gievrra,күчтә
4100,kräftig::A,gievra,күчтә
4101,kräftig::A,viek'sâ,күчтә
4102,kräftig::A,viõhss,күчтә
4103,kräftig::A,вӣгкъесь,күчтә
4104,kräftig::A,тоаввсамусс,күчтә
4105,stark::A,raavtehtje,чаңһ
4106,stark::A,nanos,чаңһ
4107,stark::A,gievrra,чаңһ
4108,stark::A,kievra,чаңһ
4109,stark::A,nanus,чаңһ
4110,stark::A,viek'sâ,чаңһ
4111,stark::A,raavâs,чаңһ
4112,stark::A,роавас,чаңһ
4113,schwach::A,dåsmoes,күчн тату
4114,schwach::A,fámodibme,күчн тату
4115,schwach::A,fámoheapme,күчн тату
4116,schwach::A,njuoras,күчн тату
4117,schwach::A,hiäju,күчн тату
4118,schwach::A,njuorâs,күчн тату
4119,schwach::A,rââ´šš,күчн тату
4120,schwach::A,njuõrâs,күчн тату
4121,schwach::A,рашшь,күчн тату
4122,schwach::A,ражесь,күчн тату
4123,schwach::A,са̄мхэм,күчн тату
4124,fett::A,buajtehks,тарһн
4125,fett::A,buojdák,тарһн
4126,fett::A,buoidi,тарһн
4127,fett::A,puáidáh,тарһн
4128,fett::A,pueidaǥ,тарһн
4129,fett::A,пуййт,тарһн
4130,schlank::A,siegkies,эццн
4131,schlank::A,bievrek,эццн
4132,schlank::A,njuorro,эццн
4133,schlank::A,seaggi,эццн
4134,schlank::A,šoođbâs,эццн
4135,schlank::A,seä´ǧ'ǧ,эццн
4136,schlank::A,се̄ӈькесь,эццн
4137,hübsch::A,faavroes,көркхн
4138,hübsch::A,fávrro,көркхн
4139,hübsch::A,fávru,көркхн
4140,hübsch::A,muččâd,көркхн
4141,hübsch::A,mooččâd,көркхн
4142,hübsch::A,мо̄джесь,көркхн
4143,böse::A,vesties,уурта
4144,böse::A,bahá,уурта
4145,böse::A,bahá,уурта
4146,böse::A,paa,уурта
4147,böse::A,ilbâd,уурта
4148,böse::A,paas,уурта
4149,böse::A,ilbbâd,уурта
4150,böse::A,поасс,уурта
4151,böse::A,кэ̄рряй,уурта
4152,dumm::A,gåffoeh,тенг
4153,dumm::A,jalla,тенг
4154,dumm::A,doavki,тенг
4155,dumm::A,tuhme,тенг
4156,dumm::A,tu´hmm,тенг
4157,dumm::A,о̄менэш,тенг
4158,dumm::A,то̄ӆӆкхем,тенг
4159,faul::A,aeblehts,залху
4160,faul::A,lájkke,залху
4161,faul::A,láiki,залху
4162,faul::A,läški,залху
4163,faul::A,lä´šǩǩ,залху
4164,faul::A,ла̄шькесь,залху
4165,fleißig::A,rudtjege,кинән
4166,fleißig::A,rudtjege,кинмһә
4167,fleißig::A,vïssjeles,кинән
4168,fleißig::A,vïssjeles,кинмһә
4169,fleißig::A,vissjal,кинән
4170,fleißig::A,vissjal,кинмһә
4171,fleißig::A,viššal,кинән
4172,fleißig::A,viššal,кинмһә
4173,fleißig::A,doaimmalaš,кинән
4174,fleißig::A,doaimmalaš,кинмһә
4175,fleißig::A,viššâl,кинән
4176,fleißig::A,viššâl,кинмһә
4177,fleißig::A,re´ttev,кинән
4178,fleißig::A,re´ttev,кинмһә
4179,geizig::A,saejkies,ховдг
4180,geizig::A,hánes,ховдг
4181,geizig::A,gáhcci,ховдг
4182,geizig::A,gárži,ховдг
4183,geizig::A,käcci,ховдг
4184,geizig::A,häänis,ховдг
4185,geizig::A,kä´cc,ховдг
4186,geizig::A,сыннҍ,ховдг
4187,geizig::A,скухьпесь,ховдг
4188,klug::A,vihtehks,ухата
4189,klug::A,vijses,ухата
4190,klug::A,jiermmá,ухата
4191,klug::A,fihtolaš,ухата
4192,klug::A,jiä'rmálâš,ухата
4193,klug::A,hitrai,ухата
4194,klug::A,то̄ӆӆкэш,ухата
4195,klug::A,вӣллвэсь,ухата
4196,geschickt::A,tjiehpies,чадмг
4197,geschickt::A,tjiehppe,чадмг
4198,geschickt::A,čeahppi,чадмг
4199,geschickt::A,čeppi,чадмг
4200,geschickt::A,čeä´p'p,чадмг
4201,geschickt::A,чепесь,чадмг
4202,lieb::A,boerehks,эңкр
4203,lieb::A,lådje,эңкр
4204,lieb::A,gieres,эңкр
4205,lieb::A,ráhkis,эңкр
4206,lieb::A,láđis,эңкр
4207,lieb::A,räähis,эңкр
4208,lieb::A,pue´rr,эңкр
4209,lieb::A,rää´ǩǩes,эңкр
4210,lieb::A,мӣлса,эңкр
4211,lustig::A,lustes,сергмҗтә
4212,lustig::A,lustes,җирһлтә
4213,lustig::A,suohtas,сергмҗтә
4214,lustig::A,suohtas,җирһлтә
4215,lustig::A,hávski,сергмҗтә
4216,lustig::A,hávski,җирһлтә
4217,lustig::A,hitruu,сергмҗтә
4218,lustig::A,hitruu,җирһлтә
4219,lustig::A,iilooš,сергмҗтә
4220,lustig::A,iilooš,җирһлтә
4221,lustig::A,hää´sǩ,сергмҗтә
4222,lustig::A,hää´sǩ,җирһлтә
4223,lustig::A,viä´s'sel,сергмҗтә
4224,lustig::A,viä´s'sel,җирһлтә
4225,lustig::A,руэняс,сергмҗтә
4226,lustig::A,руэняс,җирһлтә
4227,sanft::A,lïemkeds,номһн
4228,sanft::A,lines,номһн
4229,sanft::A,lágŋet,номһн
4230,sanft::A,linis,номһн
4231,sanft::A,láđis,номһн
4232,sanft::A,liägus,номһн
4233,sanft::A,pivvâl,номһн
4234,sanft::A,heä´nn,номһн
4235,sanft::A,э̄йвсесь,номһн
4236,krank::A,skïemtje,өвчтә
4237,krank::A,skïemtje,шалтгта
4238,krank::A,skibás,өвчтә
4239,krank::A,skibás,шалтгта
4240,krank::A,buohcci,өвчтә
4241,krank::A,buohcci,шалтгта
4242,krank::A,pyec'cee,өвчтә
4243,krank::A,pyec'cee,шалтгта
4244,krank::A,puõcci,өвчтә
4245,krank::A,puõcci,шалтгта
4246,krank::A,panntiõrvas,өвчтә
4247,krank::A,panntiõrvas,шалтгта
4248,krank::A,кэ̄бп,өвчтә
4249,krank::A,кэ̄бп,шалтгта
4250,nackt::A,båadtsoeh,нүцкн
4251,nackt::A,rihtso,нүцкн
4252,nackt::A,álás,нүцкн
4253,nackt::A,pie'tittem,нүцкн
4254,nackt::A,piät'táá,нүцкн
4255,nackt::A,päälljas,нүцкн
4256,nackt::A,пефта,нүцкн
4257,nackt::A,па̄льяс,нүцкн
4258,traurig::A,håjnoes,һундлта
4259,traurig::A,suohtas,һундлта
4260,traurig::A,hådje,һундлта
4261,traurig::A,ahkit,һундлта
4262,traurig::A,ahheev,һундлта
4263,traurig::A,â´ǩǩed,һундлта
4264,traurig::A,чуэввесь,һундлта
4265,lebendig::A,jielije,әмд
4266,lebendig::A,viesso,әмд
4267,lebendig::A,ealli,әмд
4268,lebendig::A,eeleev,әмд
4269,lebendig::A,jie´lli,әмд
4270,lebendig::A,е̄лльгденҍ,әмд
4271,gut::A,buerie,сән
4272,gut::A,buorre,сән
4273,gut::A,buorre,сән
4274,gut::A,pyeṛi,сән
4275,gut::A,šiõǥǥ,сән
4276,gut::A,pue´rr,сән
4277,gut::A,шувв,сән
4278,gut::A,пуррь,сән
4279,schlecht::A,nåake,му
4280,schlecht::A,skraape,му
4281,schlecht::A,mådtan,му
4282,schlecht::A,nievrre,му
4283,schlecht::A,headju,му
4284,schlecht::A,heittot,му
4285,schlecht::A,hyeṇi,му
4286,schlecht::A,niev'ri,му
4287,schlecht::A,hue´nn,му
4288,schlecht::A,нюэссь,му
4289,schlecht::A,ню̄э̄зесь,му
4290,richtig::A,rïekte,зөвтә
4291,richtig::A,duolla,зөвтә
4292,richtig::A,rievtes,зөвтә
4293,richtig::A,riekta,зөвтә
4294,richtig::A,vuoi'gâ,зөвтә
4295,richtig::A,vuõiǥâs,зөвтә
4296,richtig::A,вӯййк,зөвтә
4297,richtig::A,вӯйкэсс,зөвтә
4298,schlimm::A,nåake,җигшүртә
4299,schlimm::A,bahá,җигшүртә
4300,schlimm::A,vearrái,җигшүртә
4301,schlimm::A,niev'ri,җигшүртә
4302,schlimm::A,neu´rr,җигшүртә
4303,schlimm::A,ню̄э̄зесь,җигшүртә
4304,wahr::A,saetnies,үнн
4305,wahr::A,saetnies,мөн
4306,wahr::A,sádnes,үнн
4307,wahr::A,sádnes,мөн
4308,wahr::A,duohta,үнн
4309,wahr::A,duohta,мөн
4310,wahr::A,tuotâ,үнн
4311,wahr::A,tuotâ,мөн
4312,wahr::A,tuõtt,үнн
4313,wahr::A,tuõtt,мөн
4314,wahr::A,вӯйкас,үнн
4315,wahr::A,вӯйкас,мөн
4316,alt::A,båeries,хуучн
4317,alt::A,oames,хуучн
4318,alt::A,boaris,хуучн
4319,alt::A,uámis,хуучн
4320,alt::A,vuä´mes,хуучн
4321,alt::A,вуэммь,хуучн
4322,neu::A,orre,шин
4323,neu::A,ådås,шин
4324,neu::A,ođas,шин
4325,neu::A,uuđâs,шин
4326,neu::A,oođâs,шин
4327,neu::A,о̄дт,шин
4328,ehemalig::A,evtebe,хуучн
4329,ehemalig::A,åvdep,хуучн
4330,ehemalig::A,dološ,хуучн
4331,ehemalig::A,oovdiš,хуучн
4332,ehemalig::A,tuâl'jõž,хуучн
4333,ehemalig::A,туллъя,хуучн
4334,ehemalig::A,э̄ввтлэсь,хуучн
4335,alt[Lebewesen]::A,voeres,көгшн
4336,alt[Lebewesen]::A,vuoras,көгшн
4337,alt[Lebewesen]::A,boares,көгшн
4338,alt[Lebewesen]::A,vuoras,көгшн
4339,alt[Lebewesen]::A,puáris,көгшн
4340,alt[Lebewesen]::A,puä´res,көгшн
4341,alt[Lebewesen]::A,пуэресь,көгшн
4342,jung::A,noere,баһ
4343,jung::A,nuorra,баһ
4344,jung::A,nuorra,баһ
4345,jung::A,nuoṛâ,баһ
4346,jung::A,nuõrr,баһ
4347,jung::A,нӯрр,баһ
4348,arm::A,giefies,угатя
4349,arm::A,hædjo,угатя
4350,arm::A,geafi,угатя
4351,arm::A,kevhi,угатя
4352,arm::A,ǩeeu´h,угатя
4353,arm::A,ва̄йваш,угатя
4354,reich::A,ræjhkoes,байн
4355,reich::A,boanndá,байн
4356,reich::A,rikkis,байн
4357,reich::A,riges,байн
4358,reich::A,ree´ǧǧes,байн
4359,reich::A,ва̄птэк,байн
4360,bekannt::A,åehpies,таньл
4361,bekannt::A,åehpies,таньдг
4362,bekannt::A,oahpes,таньл
4363,bekannt::A,oahpes,таньдг
4364,bekannt::A,dieđus,таньл
4365,bekannt::A,dieđus,таньдг
4366,bekannt::A,uápis,таньл
4367,bekannt::A,uápis,таньдг
4368,bekannt::A,tuubdâs,таньл
4369,bekannt::A,tuubdâs,таньдг
4370,bekannt::A,toobdâs,таньл
4371,bekannt::A,toobdâs,таньдг
4372,bekannt::A,томтас,таньл
4373,bekannt::A,томтас,таньдг
4374,berühmt::A,byögke,туурсн
4375,berühmt::A,mihtos,туурсн
4376,berühmt::A,beakkán,туурсн
4377,berühmt::A,beakkálmas,туурсн
4378,berühmt::A,mááinuh,туурсн
4379,berühmt::A,peeggâlm,туурсн
4380,berühmt::A,snäätnai,туурсн
4381,berühmt::A,куллъей,туурсн
4382,fremd::A,ammes,күүнә
4383,fremd::A,amás,күүнә
4384,fremd::A,vieres,күүнә
4385,fremd::A,amas,күүнә
4386,fremd::A,vie'res,күүнә
4387,fremd::A,puigâ,күүнә
4388,fremd::A,vee´res,күүнә
4389,fremd::A,е̄ххк,күүнә
4390,fremd::A,вӣресь,күүнә
4391,verschieden::A,ovmese,әдл биш
4392,verschieden::A,ovmese,йилһәтә
4393,verschieden::A,moattelágásj,әдл биш
4394,verschieden::A,moattelágásj,йилһәтә
4395,verschieden::A,iesjgeŋgalágásj,әдл биш
4396,verschieden::A,iesjgeŋgalágásj,йилһәтә
4397,verschieden::A,eará,әдл биш
4398,verschieden::A,eará,йилһәтә
4399,verschieden::A,eresláván,әдл биш
4400,verschieden::A,eresláván,йилһәтә
4401,verschieden::A,jee´res,әдл биш
4402,verschieden::A,jee´res,йилһәтә
4403,verschieden::A,jee´resnallšem,әдл биш
4404,verschieden::A,jee´resnallšem,йилһәтә
4405,verschieden::A,югке,әдл биш
4406,verschieden::A,югке,йилһәтә
4407,verschieden::A,югкеналшэм,әдл биш
4408,verschieden::A,югкеналшэм,йилһәтә
4409,nah::A,gietskies,өөрхн
4410,nah::A,lahka,өөрхн
4411,nah::A,lagas,өөрхн
4412,nah::A,a'ldemuš,өөрхн
4413,nah::A,âlddlõs,өөрхн
4414,nah::A,альтэсь,өөрхн
4415,fern::A,gahkese,хол
4416,fern::A,guhkken,хол
4417,fern::A,gáiddus,хол
4418,fern::A,kuhás,хол
4419,fern::A,ku´ǩes,хол
4420,fern::A,туммплэсь,хол
4421,linker::A,gårroeh,зүн
4422,linker::A,gåro,зүн
4423,linker::A,gurut,зүн
4424,linker::A,čižet,зүн
4425,linker::A,či´ǯǯ,зүн
4426,linker::A,чинч,зүн
4427,rechter::A,åelkies,барун
4428,rechter::A,oalges,барун
4429,rechter::A,olgeš,барун
4430,rechter::A,uál'gis,барун
4431,rechter::A,vuõiǥâs,барун
4432,rechter::A,вуэлькесь,барун
4433,anderer::A,jeatjebe,талдан
4434,anderer::A,nubbe,талдан
4435,anderer::A,eará,талдан
4436,anderer::A,nubbi,талдан
4437,anderer::A,nubbe,талдан
4438,anderer::A,nu´bb,талдан
4439,anderer::A,jee´res,талдан
4440,anderer::A,мудта,талдан
4441,anderer::A,е̄ресь,талдан
4442,erster::A,voestes,негдгч
4443,erster::A,vuostasj,негдгч
4444,erster::A,vuosttaš,негдгч
4445,erster::A,vuos'muš,негдгч
4446,erster::A,vuõs's,негдгч
4447,erster::A,õõu´dmõs,негдгч
4448,erster::A,авьтмусс,негдгч
4449,zweiter::A,mubpie,хойрдгч
4450,zweiter::A,nubbe,хойрдгч
4451,zweiter::A,nubbi,хойрдгч
4452,zweiter::A,nubbe,хойрдгч
4453,zweiter::A,nu´bb,хойрдгч
4454,zweiter::A,ныммьп,хойрдгч
4455,dritter::A,gåalmede,һурвдгч
4456,dritter::A,goalmát,һурвдгч
4457,dritter::A,goalmmát,һурвдгч
4458,dritter::A,kuálmád,һурвдгч
4459,dritter::A,kuälmad,һурвдгч
4460,dritter::A,кӯа̄ллмант,һурвдгч
4461,letzter::A,minngemes,отхн
4462,letzter::A,maŋemus,отхн
4463,letzter::A,maŋimus,отхн
4464,letzter::A,majemuš,отхн
4465,letzter::A,mââi´mõs,отхн
4466,letzter::A,маӈьмусс,отхн
4467,allein::ADV,oktegh,һанцарн
4468,allein::ADV,oktegimse,һанцарн
4469,allein::ADV,oktebisnie,һанцарн
4470,allein::ADV,aktu,һанцарн
4471,allein::ADV,okto,һанцарн
4472,allein::ADV,ohtuu,һанцарн
4473,allein::ADV,õhttu,һанцарн
4474,allein::ADV,о̄ххтэ,һанцарн
4475,zusammen::ADV,ektine,хамдан
4476,zusammen::ADV,ektesne,хамдан
4477,zusammen::ADV,tjåenghkesne,хамдан
4478,zusammen::ADV,siegen,хамдан
4479,zusammen::ADV,oktan,хамдан
4480,zusammen::ADV,ovttas,хамдан
4481,zusammen::ADV,čoahkis,хамдан
4482,zusammen::ADV,oovtâst,хамдан
4483,zusammen::ADV,õõutsââ´jest,хамдан
4484,zusammen::ADV,аххтан,хамдан
4485,zusammen::ADV,эфтэсьт,хамдан
4486,lange::ADV,guhkiem,удан
4487,lange::ADV,guhkev,удан
4488,lange::ADV,mælggadav,удан
4489,lange::ADV,guhká,удан
4490,lange::ADV,kuhe,удан
4491,lange::ADV,kuhháá,удан
4492,lange::ADV,kuu´ǩǩ,удан
4493,lange::ADV,кугкь,удан
4494,plötzlich::ADV,faahketji,генткн
4495,plötzlich::ADV,hæhkkat,генткн
4496,plötzlich::ADV,fáhkkestaga,генткн
4497,plötzlich::ADV,fakkist,генткн
4498,plötzlich::ADV,kruu´ta,генткн
4499,plötzlich::ADV,а̄йнханна,генткн
4500,sofort::ADV,dallegh,дарунь
4501,sofort::ADV,dalá,дарунь
4502,sofort::ADV,dalánagi,дарунь
4503,sofort::ADV,dakkavide,дарунь
4504,sofort::ADV,dakkaviđe,дарунь
4505,sofort::ADV,tállán,дарунь
4506,sofort::ADV,naraaz,дарунь
4507,sofort::ADV,атть,дарунь
4508,später::ADV,mænngan ,сүүлд
4509,später::ADV,maŋŋebut,сүүлд
4510,später::ADV,maŋŋel,сүүлд
4511,später::ADV,maŋ̣eláá,сүүлд
4512,später::ADV,mâ´ŋŋlakast,сүүлд
4513,später::ADV,маӈӈа,сүүлд
4514,jetzt::ADV,daelie,ода
4515,jetzt::ADV,dal,ода
4516,jetzt::ADV,dal,ода
4517,jetzt::ADV,tääl,ода
4518,jetzt::ADV,ââ´n,ода
4519,jetzt::ADV,атть,ода
4520,heute::ADV,daenbien,эндр
4521,heute::ADV,uddni,эндр
4522,heute::ADV,odne,эндр
4523,heute::ADV,onne,эндр
4524,heute::ADV,tä´bbe,эндр
4525,heute::ADV,та̄ррьм,эндр
4526,morgen::ADV,jirreden,маңһдур
4527,morgen::ADV,idet,маңһдур
4528,morgen::ADV,ihttin,маңһдур
4529,morgen::ADV,itten,маңһдур
4530,morgen::ADV,jâđđa,маңһдур
4531,morgen::ADV,янта,маңһдур
4532,bald::ADV,varke,дарунь
4533,bald::ADV,ruvva,дарунь
4534,bald::ADV,farga,дарунь
4535,bald::ADV,vorgâ,дарунь
4536,bald::ADV,sõrgg,дарунь
4537,bald::ADV,вэхтэнне,дарунь
4538,dann::ADV,die,дәкәд
4539,dann::ADV,dalloj,дәкәд
4540,dann::ADV,de,дәкәд
4541,dann::ADV,te,дәкәд
4542,dann::ADV,de,дәкәд
4543,dann::ADV,teä,дәкәд
4544,dann::ADV,â´tte,дәкәд
4545,dann::ADV,те,дәкәд
4546,gestern::ADV,jååktan,өцклдүр
4547,gestern::ADV,iektu,өцклдүр
4548,gestern::ADV,ikte,өцклдүр
4549,gestern::ADV,jieh't,өцклдүр
4550,gestern::ADV,jåhtta,өцклдүр
4551,gestern::ADV,яххта,өцклдүр
4552,einst::ADV,dejpeli,нег саамд
4553,einst::ADV,åvdebut,нег саамд
4554,einst::ADV,áigi,нег саамд
4555,einst::ADV,dolin,нег саамд
4556,einst::ADV,tovle,нег саамд
4557,einst::ADV,tuu´l,нег саамд
4558,einst::ADV,э̄ххьтэшьт,нег саамд
4559,damals::ADV,aejkien,тиигхд
4560,damals::ADV,dalloj,тиигхд
4561,damals::ADV,dalle,тиигхд
4562,damals::ADV,talle,тиигхд
4563,damals::ADV,te´l,тиигхд
4564,damals::ADV,teä´l,тиигхд
4565,damals::ADV,танна,тиигхд
4566,danach::ADV,mïnngesne,тегәд
4567,danach::ADV,dan maŋŋela,тегәд
4568,danach::ADV,maŋŋil,тегәд
4569,danach::ADV,das maŋŋá,тегәд
4570,danach::ADV,maŋ̣a,тегәд
4571,danach::ADV,mâ´ŋŋlest,тегәд
4572,danach::ADV,маӈӈа,тегәд
4573,vorher::ADV,aarebi,урд
4574,vorher::ADV,åvddål,урд
4575,vorher::ADV,árat,урд
4576,vorher::ADV,ovdâl,урд
4577,vorher::ADV,ouddâl,урд
4578,vorher::ADV,а̄йка,урд
4579,zuerst::ADV,voestegh,түрүләд
4580,zuerst::ADV,álgon,түрүләд
4581,zuerst::ADV,vuos,түрүләд
4582,zuerst::ADV,vuohččan,түрүләд
4583,zuerst::ADV,vuoč'čin,түрүләд
4584,zuerst::ADV,vuõ´ste,түрүләд
4585,zuerst::ADV,vuõs'smõõssân,түрүләд
4586,zuerst::ADV,э̄ввтла,түрүләд
4587,zuerst::ADV,э̄ввтэль,түрүләд
4588,einmal::ADV,ikth,нег дәкҗ
4589,einmal::ADV,akti,нег дәкҗ
4590,einmal::ADV,okte,нег дәкҗ
4591,einmal::ADV,ohtii,нег дәкҗ
4592,einmal::ADV,kojo,нег дәкҗ
4593,einmal::ADV,måttmešt,нег дәкҗ
4594,einmal::ADV,э̄фт вэ̄рр,нег дәкҗ
4595,manchmal::ADV,muvhtene,зәрмдән
4596,manchmal::ADV,muhttijn,зәрмдән
4597,manchmal::ADV,duolla dálla,зәрмдән
4598,manchmal::ADV,muhtumin,зәрмдән
4599,manchmal::ADV,kuásnii,зәрмдән
4600,manchmal::ADV,måttmešt,зәрмдән
4601,manchmal::ADV,kuä´ss-ne,зәрмдән
4602,manchmal::ADV,мудта вэ̄р,зәрмдән
