,Concept_ID,mrj,lv
1453,geizig::A,шык,skops
1454,geizig::A,шык,sīksts
1455,klug::A,ышан,юра
1456,klug::A,ышан,вежӧра
1457,klug::A,ышан,gudrs
1458,geschickt::A,мастар,кипода
1459,geschickt::A,мастар,кужысь
1460,geschickt::A,мастар,manīgs
1461,lieb::A,тыри,муса
1462,lieb::A,тыри,мича
1463,lieb::A,тыри,лӧсьыд
1464,lieb::A,тыри,mīļš
1465,lustig::A,мындыр,кыпыд
1466,lustig::A,мындыр,jautrs
1467,lustig::A,сусу,кыпыд
1468,lustig::A,сусу,jautrs
1469,sanft::A,йӹвӹжӓ,мелі
1470,sanft::A,йӹвӹжӓ,liegs
1471,hungrig::A,шужышы,тшыг
1472,hungrig::A,шужышы,izsalcis
1473,krank::A,церлӹ,висьысь
1474,krank::A,церлӹ,slims
1475,krank::A,хворой,висьысь
1476,krank::A,хворой,slims
1477,nackt::A,цӓрӓ,пасьтӧм
1478,nackt::A,цӓрӓ,pliks
1479,traurig::A,сы́лыкан,гажтӧм
1480,traurig::A,сы́лыкан,bēdīgs
1481,traurig::A,сы́лыкан,skumīgs
1482,traurig::A,кымы́лдымы,гажтӧм
1483,traurig::A,кымы́лдымы,bēdīgs
1484,traurig::A,кымы́лдымы,skumīgs
1485,lebendig::A,живой,ловъя
1486,lebendig::A,живой,dzīvs
1487,gut::A,яжо,бур
1488,gut::A,яжо,labs
1489,schlecht::A,уда,лёк
1490,schlecht::A,уда,омӧль
1491,schlecht::A,уда,slikts
1492,schlecht::A,худа,лёк
1493,schlecht::A,худа,омӧль
1494,schlecht::A,худа,slikts
1495,richtig::A,вургамла,инӧд
1496,richtig::A,вургамла,riktīgs
1497,schlimm::A,йӹрнык,омӧль
1498,schlimm::A,йӹрнык,туйтӧм
1499,schlimm::A,йӹрнык,nelāgs
1500,schlimm::A,йӹрнык,nejauks
1501,wahr::A,настоящий,абу ылӧг
1502,wahr::A,настоящий,īsts
1503,wahr::A,настоящий,patiess
1504,wahr::A,настояшый,абу ылӧг
1505,wahr::A,настояшый,īsts
1506,wahr::A,настояшый,patiess
1507,alt::A,шонгы,важ
1508,alt::A,шонгы,sens
1509,alt::A,шонгы,vęcs
1510,neu::A,у,выль
1511,neu::A,у,jauns
1512,ehemalig::A,тошты,вӧвлӧм
1513,ehemalig::A,тошты,bijušais
1514,alt[Lebewesen]::A,ӹлалшӹ,пӧрысь
1515,alt[Lebewesen]::A,ӹлалшӹ,vecs
1516,jung::A,нöргӹ,том
1517,jung::A,нöргӹ,jauns
1518,jung::A,молода,том
1519,jung::A,молода,jauns
1520,arm::A,укеӓн,гӧль
1521,arm::A,укеӓн,nabags
1522,reich::A,паян,озыр
1523,reich::A,паян,bagāts
1524,reich::A,пурлыкан,озыр
1525,reich::A,пурлыкан,bagāts
1526,bekannt::A,палӹмӹ,тӧдса
1527,bekannt::A,палӹмӹ,zināms
1528,bekannt::A,палӹмӹ,pazīstams
1529,berühmt::A,лӹмлы,нималан
1530,berühmt::A,лӹмлы,кывсян
1531,berühmt::A,лӹмлы,slavens
1532,fremd::A,эдемӹн,йӧз
1533,fremd::A,эдемӹн,svešs
1534,verschieden::A,тӹрлӹ,абу ӧткодь
1535,verschieden::A,тӹрлӹ,разнӧй
1536,verschieden::A,тӹрлӹ,dažāds
1537,nah::A,лишӹл,матыс
1538,nah::A,лишӹл,tuvs
1539,fern::A,мӹндӹр,ылі
1540,fern::A,мӹндӹр,tāls
1541,linker::A,шалахай,шуйга
1542,linker::A,шалахай,kreisais
1543,rechter::A,вургамла,веськыд
1544,rechter::A,вургамла,labais
1545,anderer::A,вес,мукӧд
1546,anderer::A,вес,otrs
1547,anderer::A,весӹ,мукӧд
1548,anderer::A,весӹ,otrs
1549,erster::A,икшӹ,медводдза
1550,erster::A,икшӹ,pirmais
1551,erster::A,икӹмшӹ,медводдза
1552,erster::A,икӹмшӹ,pirmais
1553,zweiter::A,кокшы,мӧд
1554,zweiter::A,кокшы,otrais
1555,dritter::A,кымшы,коймӧд
1556,dritter::A,кымшы,trešais
1557,letzter::A,остатка,бӧръя
1558,letzter::A,остатка,beidzamais
1559,allein::ADV,иктӹ,ӧтка
1560,allein::ADV,иктӹ,viens pats
1561,allein::ADV,иктӹт,ӧтка
1562,allein::ADV,иктӹт,viens pats
1563,auf einmal::ADV,тöрöк,ӧтпырйӧ
1564,auf einmal::ADV,тöрöк,reizē
1565,zusammen::ADV,икараш,тшӧтш
1566,zusammen::ADV,икараш,kopā
1567,zusammen::ADV,икараш,vienviet
1568,zusammen::ADV,цымырын,тшӧтш
1569,zusammen::ADV,цымырын,kopā
1570,zusammen::ADV,цымырын,vienviet
1571,lange::ADV,кужын,дыр
1572,lange::ADV,кужын,ilgi
1573,plötzlich::ADV,трӱк,друг
1574,plötzlich::ADV,трӱк,pēkšņi
1575,sofort::ADV,полт,дзик пыр
1576,sofort::ADV,полт,tūlīt
1577,sofort::ADV,тöрöк,дзик пыр
1578,sofort::ADV,тöрöк,tūlīt
1579,sofort::ADV,тӹшӓкок,дзик пыр
1580,sofort::ADV,тӹшӓкок,tūlīt
1581,später::ADV,вара,сэсся
1582,später::ADV,вара,vēlāk
1583,heute::ADV,тагачы,талун
1584,heute::ADV,тагачы,šodien
1585,morgen::ADV,иргод,аски
1586,morgen::ADV,иргод,rīt
1587,morgen::ADV,иргодым,аски
1588,morgen::ADV,иргодым,rīt
1589,bald::ADV,чӹнь,регыд
1590,bald::ADV,чӹнь,drīz
1591,bald::ADV,вӓшке,регыд
1592,bald::ADV,вӓшке,drīz
1593,bald::ADV,выртышты,регыд
1594,bald::ADV,выртышты,drīz
1595,dann::ADV,пакыла,бӧрын
1596,dann::ADV,пакыла,бӧрти
1597,dann::ADV,пакыла,tad
1598,gestern::ADV,тенгечӹ,тӧнлун
1599,gestern::ADV,тенгечӹ,vakar
1600,einst::ADV,икӓнӓ,ӧтчыд
1601,einst::ADV,икӓнӓ,ӧтпыр
1602,einst::ADV,икӓнӓ,citreiz
1603,damals::ADV,тӹнӓм,сэки
1604,damals::ADV,тӹнӓм,toreiz
1605,danach::ADV,пакыла,сэсся
1606,danach::ADV,пакыла,pēc tam
1607,vorher::ADV,перви,войдӧр
1608,vorher::ADV,перви,iepriekš
1609,vorher::ADV,перви,pirms tam
1610,zuerst::ADV,андак,войдӧр
1611,zuerst::ADV,андак,vis'pirms
1612,einmal::ADV,гӓнӓк,ӧтчыдысь
1613,einmal::ADV,гӓнӓк,reiz
1614,einmal::ADV,гӓнӓк,vienreiz
1615,einmal::ADV,гӓнӓ,ӧтчыдысь
1616,einmal::ADV,гӓнӓ,reiz
1617,einmal::ADV,гӓнӓ,vienreiz
1618,manchmal::ADV,кынамжы,корсюрӧ
1619,manchmal::ADV,кынамжы,dažkārt
1620,oft::ADV,чӹчкӹдӹн,тшӧкыда
1621,oft::ADV,чӹчкӹдӹн,bieži
1622,immer::ADV,со,век
1623,immer::ADV,со,allaž
1624,immer::ADV,со,vien'mēr
1625,immer::ADV,соок,век
1626,immer::ADV,соок,allaž
1627,immer::ADV,соок,vien'mēr
1628,niemals::ADV,нинам,оз некор
1629,niemals::ADV,нинам,nemūžam
1630,niemals::ADV,нигынам,оз некор
1631,niemals::ADV,нигынам,nemūžam
1632,niemals::ADV,нигынамат,оз некор
1633,niemals::ADV,нигынамат,nemūžam
1634,hier::ADV,тиштӹ,со
1635,hier::ADV,тиштӹ,тонӧ
1636,hier::ADV,тиштӹ,te
1637,hier::ADV,тиштӹ,šeit
1638,hierhin::ADV,тишкӹ,татчӧ
1639,hierhin::ADV,тишкӹ,талань
1640,hierhin::ADV,тишкӹ,šurp
1641,hierhin::ADV,тишкӹ,uz šejieni
1642,von hier::ADV,тишец,тасянь
1643,von hier::ADV,тишец,no šejienes
1644,von hier::ADV,тишецӹн,тасянь
1645,von hier::ADV,тишецӹн,no šejienes
1646,dort::ADV,тӹштӹ,сэні
1647,dort::ADV,тӹштӹ,tur
1648,dorthin::ADV,тӹшкӹ,сэтчӧ
1649,dorthin::ADV,тӹшкӹ,turp
1650,dorthin::ADV,тӹшкӹ,uz turieni
1651,dorthin::ADV,тӹшкӹлӓ,сэтчӧ
1652,dorthin::ADV,тӹшкӹлӓ,turp
1653,dorthin::ADV,тӹшкӹлӓ,uz turieni
1654,geradeaus::ADV,вик,веськыда
1655,geradeaus::ADV,вик,taisni uz priekšu
1656,geradeaus::ADV,тура,веськыда
1657,geradeaus::ADV,тура,taisni uz priekšu
1658,vorwärts::ADV,анзыкы,водзӧ
1659,vorwärts::ADV,анзыкы,uz priekšu
1660,rückwärts::ADV,мӹнгеш,бӧрӧ
1661,rückwärts::ADV,мӹнгеш,atmuguriski
1662,zurück::ADV,мӹнгеш,бӧр
1663,zurück::ADV,мӹнгеш,atpakāļ
1664,unten::ADV,ӱлнӹ,улын
1665,unten::ADV,ӱлнӹ,уліын
1666,unten::ADV,ӱлнӹ,lejā
1667,unten::ADV,ӱлнӹ,apakšā
1668,unten::ADV,лӹвӓлнӹ,улын
1669,unten::ADV,лӹвӓлнӹ,уліын
1670,unten::ADV,лӹвӓлнӹ,lejā
1671,unten::ADV,лӹвӓлнӹ,apakšā
1672,hinab::ADV,ӱлӹкӹ,улӧ
1673,hinab::ADV,ӱлӹкӹ,увлан
1674,hinab::ADV,ӱлӹкӹ,uz leju
1675,hinab::ADV,лӹвӓкӹ,улӧ
1676,hinab::ADV,лӹвӓкӹ,увлан
1677,hinab::ADV,лӹвӓкӹ,uz leju
1678,oben::ADV,вӹлнӹ,вылын
1679,oben::ADV,вӹлнӹ,выліын
1680,oben::ADV,вӹлнӹ,virsū
1681,hinauf::ADV,кӱшкӹлӓ,выліӧ
1682,hinauf::ADV,кӱшкӹлӓ,augšā
1683,hinauf::ADV,кӱшкӹлӓ,uz augšu
1684,hinauf::ADV,кӱш,выліӧ
1685,hinauf::ADV,кӱш,augšā
1686,hinauf::ADV,кӱш,uz augšu
1687,überall::ADV,йӹлт,быдлаын
1688,überall::ADV,йӹлт,visur
1689,überall::ADV,цилӓ вӓре,быдлаын
1690,überall::ADV,цилӓ вӓре,visur
1691,nicht::ADV,уке,oз
1692,nicht::ADV,уке,ne
1693,ein wenig::ADV,изиш,неуна
1694,ein wenig::ADV,изиш,drusku
1695,ein wenig::ADV,иклаштык,неуна
1696,ein wenig::ADV,иклаштык,drusku
1697,kaum::ADV,цылик,мырдэм
1698,kaum::ADV,цылик,diezin vai
1699,kaum::ADV,чучок-чучок,мырдэм
1700,kaum::ADV,чучок-чучок,diezin vai
1701,sehr::ADV,чоте,зэв
1702,sehr::ADV,чоте,ļoti
1703,sehr::ADV,чоте,gaužām
1704,so::ADV,тенге,тадз
1705,so::ADV,тенге,сідз
1706,so::ADV,тенге,tā
1707,so::ADV,тенге,tik
1708,so::ADV,тенгелӓ,тадз
1709,so::ADV,тенгелӓ,сідз
1710,so::ADV,тенгелӓ,tā
1711,so::ADV,тенгелӓ,tik
1712,noch::ADV,мол,на
1713,noch::ADV,мол,нӧшта
1714,noch::ADV,мол,vēl
1715,noch::ADV,моло,на
1716,noch::ADV,моло,нӧшта
1717,noch::ADV,моло,vēl
1718,nur::ADV,веле,куш
1719,nur::ADV,веле,сӧмын
1720,nur::ADV,веле,vien
1721,nur::ADV,веле,tikai
1722,schon::ADV,уже,нин
1723,schon::ADV,уже,jau
1724,schon::ADV,ӹнде,нин
1725,schon::ADV,ӹнде,jau
1726,wieder::ADV,уэш,бара
1727,wieder::ADV,уэш,atkal
1728,vergebens::ADV,зря,весьшӧрӧ
1729,vergebens::ADV,зря,velti
1730,vergebens::ADV,ӹзрӓ,весьшӧрӧ
1731,vergebens::ADV,ӹзрӓ,velti
1732,vergebens::ADV,ӹзӹрӓ,весьшӧрӧ
1733,vergebens::ADV,ӹзӹрӓ,velti
1734,vor::PRP,анзыц,водзын
1735,vor::PRP,анзыц,priekš
1736,vor::PRP,анзыцын,водзын
1737,vor::PRP,анзыцын,priekš
1738,hinter::PRP,шайылан,бӧрнын
1739,hinter::PRP,шайылан,aiz
1740,hinter::PRP,шайылный,бӧрнын
1741,hinter::PRP,шайылный,aiz
1742,unter::PRP,лӹвӓкӹ,улын
1743,unter::PRP,лӹвӓкӹ,zem
1744,durch::PRP,вашт,пыр
1745,durch::PRP,вашт,пырыс
1746,durch::PRP,вашт,caur
1747,durch::PRP,вашт,cauri
1748,neben::PRP,сага,бердын
1749,neben::PRP,сага,līdzās
1750,zwischen::PRP,лош,костын
1751,zwischen::PRP,лош,starp
1752,zwischen::PRP,лошкы,костын
1753,zwischen::PRP,лошкы,starp
1754,wegen::PRP,мычыц,вӧсна
1755,wegen::PRP,мычыц,pēc
1756,dies::PRN,тидӹ,тайӧ
1757,dies::PRN,тидӹ,šis
1758,dies::PRN,ти,тайӧ
1759,dies::PRN,ти,šis
1760,das::PRN,тидӹ,ciйö
1761,das::PRN,тидӹ,tas
1762,das::PRN,ти,ciйö
1763,das::PRN,ти,tas
1764,alles::PRN,цилӓ,став
1765,alles::PRN,цилӓ,viss
1766,ich::PRN,мый,ме
1767,ich::PRN,мый,es
1768,du::PRN,тӹнь,тэ
1769,du::PRN,тӹнь,tu
1770,er::PRN,тӹдӹ,сійӧ
1771,er::PRN,тӹдӹ,viņš
1772,wir::PRN,мӓ,ми
1773,wir::PRN,мӓ,mēs
1774,ihr::PRN,вӓ,тi
1775,ihr::PRN,вӓ,jūs
1776,sie::PRN,нӹнӹ,найö
1777,sie::PRN,нӹнӹ,viņi
1778,sie::PRN,нӹнӹ,viņas
1779,was::FPRN,ма,мый
1780,was::FPRN,ма,kas
1781,wer::FPRN,кӱ,код
1782,wer::FPRN,кӱ,kas
1783,wo::FADV,кышан,кыті
1784,wo::FADV,кышан,kur
1785,wo::FADV,кыштакен,кыті
1786,wo::FADV,кыштакен,kur
1787,wohin::FADV,кышкы,кытчӧ
1788,wohin::FADV,кышкы,kurp
1789,wohin::FADV,кышкы,uz kurieni
1790,wie::FADV,кыце,кыдзи
1791,wie::FADV,кыце,kā
1792,warum::FADV,малын,мыйла
1793,warum::FADV,малын,kāpēc
1794,wieviel::FNUM,кынар,кымын
1795,wieviel::FNUM,кынар,cik
1796,wieviel::FNUM,кынары,кымын
1797,wieviel::FNUM,кынары,cik
1798,wieviel::FNUM,кынаркы,кымын
1799,wieviel::FNUM,кынаркы,cik
1800,eins::NUM,иктӹ,ӧтик
1801,eins::NUM,иктӹ,viens
1802,eins::NUM,иктӹт,ӧтик
1803,eins::NUM,иктӹт,viens
1804,zwei::NUM,кок,кык
1805,zwei::NUM,кок,divi
1806,zwei::NUM,кокты,кык
1807,zwei::NUM,кокты,divi
1808,drei::NUM,кым,куим
1809,drei::NUM,кым,trīs
1810,drei::NUM,кымыт,куим
1811,drei::NUM,кымыт,trīs
1812,vier::NUM,нӹл,нель
1813,vier::NUM,нӹл,četri
1814,fünf::NUM,вӹц,вит
1815,fünf::NUM,вӹц,pieci
1816,sechs::NUM,куд,квайт
1817,sechs::NUM,куд,seši
1818,sechs::NUM,кудытмозн,квайт
1819,sechs::NUM,кудытмозн,seši
1820,sieben::NUM,шӹм,сизим
1821,sieben::NUM,шӹм,septiņi
1822,sieben::NUM,шӹмӹт,сизим
1823,sieben::NUM,шӹмӹт,septiņi
1824,acht::NUM,кӓндӓкш,кӧкъямыс
1825,acht::NUM,кӓндӓкш,astoņi
1826,acht::NUM,кӓндӓкшӹ,кӧкъямыс
1827,acht::NUM,кӓндӓкшӹ,astoņi
1828,neun::NUM,ӹндекшшӱдӹ,ӧкмыс
1829,neun::NUM,ӹндекшшӱдӹ,deviņi
1830,zehn::NUM,лу,дас
1831,zehn::NUM,лу,desmit
1832,elf::NUM,луатик,дас ӧтик
1833,elf::NUM,луатик,vienpadsmit
1834,elf::NUM,луатиктӹ,дас ӧтик
1835,elf::NUM,луатиктӹ,vienpadsmit
1836,zwölf::NUM,луаткок,дас кык
1837,zwölf::NUM,луаткок,divpadsmit
1838,zwölf::NUM,луаткокты,дас кык
1839,zwölf::NUM,луаткокты,divpadsmit
1840,zwanzig::NUM,коклы,кызь
1841,zwanzig::NUM,коклы,divdesmit
1842,dreißig::NUM,кымлы,комын
1843,dreißig::NUM,кымлы,trīsdesmit
1844,vierzig::NUM,нӹллӹ,нелямын
1845,vierzig::NUM,нӹллӹ,četrdesmit
1846,fünfzig::NUM,вӹцлӹ,ветымын
1847,fünfzig::NUM,вӹцлӹ,piecdesmit
1848,sechzig::NUM,кудлу,квайтымын
1849,sechzig::NUM,кудлу,sešdesmit
1850,siebzig::NUM,шӹмлу,сизимдас
1851,siebzig::NUM,шӹмлу,septiņdesmit
1852,achtzig::NUM,кӓндӓкшлу,кӧкъямысдас
1853,achtzig::NUM,кӓндӓкшлу,astoņdesmit
1854,neunzig::NUM,ӹндекшлу,ӧкмысдас
1855,neunzig::NUM,ӹндекшлу,deviņdesmit
1856,hundert::NUM,шӱдӹ,сё
1857,hundert::NUM,шӱдӹ,simt
1858,tausend::NUM,тӹжем,сюрс
1859,tausend::NUM,тӹжем,tūkstoš
1860,und::CNJ,дöн,и
1861,und::CNJ,дöн,un
1862,oder::CNJ,льывы,либӧ
1863,oder::CNJ,льывы,jeb
1864,stehen::V,шалшаг,сулавны
1865,stehen::V,шалшаг,stāvēt
1866,sitzen::V,шӹнзӓш,пукавны
1867,sitzen::V,шӹнзӓш,sēdēt
1868,liegen::V,киӓш,куйлыны
1869,liegen::V,киӓш,gulēt
1870,hängen::V,кечӓш,ӧшавны
1871,hängen::V,кечӓш,karāties
1872,werden::V,шагалаш,лоны
1873,werden::V,шагалаш,tapt
1874,passieren::V,ӹштӓ́лтӓш,лоны
1875,passieren::V,ӹштӓ́лтӓш,notikt
1876,beginnen::V,тӹнгӓлӓлтӓш,кутчысьны
1877,beginnen::V,тӹнгӓлӓлтӓш,кутны
1878,beginnen::V,тӹнгӓлӓлтӓш,sākties
1879,enden::V,пӹтӓш,помасьны
1880,enden::V,пӹтӓш,beigties
1881,wechseln::V,весемӓш,вежсьыны
1882,wechseln::V,весемӓш,mainīties
1883,wechseln::V,весемӓлтӓш,вежсьыны
1884,wechseln::V,весемӓлтӓш,mainīties
1885,aufgehen[Sonne]::V,авараш,петны
1886,aufgehen[Sonne]::V,авараш,lēkt
1887,aufgehen[Sonne]::V,авараш,uzlēkt
1888,untergehen[Sonne]::V,шӹ́нзӓш,пуксьыны
1889,untergehen[Sonne]::V,шӹ́нзӓш,noiet
1890,untergehen[Sonne]::V,шӹ́нзӓш,rietēt
1891,scheinen[Sonne]::V,сотемдӓрӓш,югъявны
1892,scheinen[Sonne]::V,сотемдӓрӓш,югвидзны
1893,scheinen[Sonne]::V,сотемдӓрӓш,spīdēt
1894,donnern::V,хӹдӹртӓш,гымавны
1895,donnern::V,хӹдӹртӓш,dārdēt
1896,wehen::V,ӹфӹлӓш,пӧльтны
1897,wehen::V,ӹфӹлӓш,pūst
1898,strömen::V,йогащ,киссьыны
1899,strömen::V,йогащ,līt
1900,strömen::V,йогащ,plūst
1901,fließen::V,йогащ,визувтны
1902,fließen::V,йогащ,tecēt
1903,sich drehen::V,пöрдӓш,бергавны
1904,sich drehen::V,пöрдӓш,grozīties
1905,schwanken::V,лыпшалташ,легны
1906,schwanken::V,лыпшалташ,лайкъявны
1907,schwanken::V,лыпшалташ,līgoties
1908,schwanken::V,лыпшалташ,grīļoties
1909,schwingen::V,кӓчӓйӓш,лайкъявны
1910,schwingen::V,кӓчӓйӓш,люллявны
1911,schwingen::V,кӓчӓйӓш,vēzēties
1912,fallen::V,кенвазаш,усьны
1913,fallen::V,кенвазаш,krist
1914,fallen::V,шынгалташ,усьны
1915,fallen::V,шынгалташ,krist
1916,brennen::V,йылаш,сотчыны
1917,brennen::V,йылаш,degt
1918,rauchen::V,шыпшаш,тшынӧдны
1919,rauchen::V,шыпшаш,dūmot
1920,regnen::V,юраш,зэрны
1921,regnen::V,юраш,līt
1922,gefrieren::V,гӓш,кынмыны
1923,gefrieren::V,гӓш,sasalt
1924,gefrieren::V,кӹлмаш,кынмыны
1925,gefrieren::V,кӹлмаш,sasalt
1926,tauen::V,шылаш,сывны
1927,tauen::V,шылаш,kust
1928,schmelzen::V,шӹрӓнӓш,сывны
1929,schmelzen::V,шӹрӓнӓш,kust
1930,schmelzen::V,шӹрӓнӓш,nokust
1931,trocknen::V,кошкаш,косьмыны
1932,trocknen::V,кошкаш,žūt
1933,trocknen::V,кошкаш,kaltēties
1934,sieden::V,шолаш,пуны
1935,sieden::V,шолаш,virt
1936,sieden::V,шолаш,vārīties
1937,faulen::V,шӱӓш,сісьмыны
1938,faulen::V,шӱӓш,pūt
1939,faulen::V,шӱӓш,trudēt
1940,verfaulen::V,йӓнгӓрӓлтӓш,сісьмыны
1941,verfaulen::V,йӓнгӓрӓлтӓш,sapūt
1942,verfaulen::V,йӓнгӓрӓлтӓш,satrūdēt
1943,reißen::V,кышкедӓлтӓш,орны
1944,reißen::V,кышкедӓлтӓш,plīst
1945,reißen::V,кышкедӓлтӓш,satrūkt
1946,versinken::V,ва́лаш,вӧйны
1947,versinken::V,ва́лаш,grimt
1948,versinken::V,ва́лаш,nogrimt
1949,vergehen::V,эртӓш,кольны
1950,vergehen::V,эртӓш,ордйыны
1951,vergehen::V,эртӓш,paiet
1952,erscheinen::V,каяш,петкӧдчыны
1953,erscheinen::V,каяш,parādīties
1954,verschwinden::V,ямаш,бырны
1955,verschwinden::V,ямаш,nozust
1956,sinken::V,пычаш,вӧйны
1957,sinken::V,пычаш,kristies
1958,abnehmen::V,чӹдемӓш,чинны
1959,abnehmen::V,чӹдемӓш,noplakt
1960,abnehmen::V,чӹдемӓш,mazināties
1961,abnehmen::V,кöтӹргӓш,чинны
1962,abnehmen::V,кöтӹргӓш,noplakt
1963,abnehmen::V,кöтӹргӓш,mazināties
1964,zunehmen::V,когоэмӓш,содны
1965,zunehmen::V,когоэмӓш,ыдждыны
1966,zunehmen::V,когоэмӓш,pieaugt
1967,zunehmen::V,когоэмӓш,pieņemties
1968,steigen::V,лӱлта́лташ,лыбны
1969,steigen::V,лӱлта́лташ,kāpt
1970,wachsen::V,кушкаш,быдмыны
1971,wachsen::V,кушкаш,augt
1972,glänzen::V,йӹлгӹжӓш,югъявны
1973,glänzen::V,йӹлгӹжӓш,дзирдавны
1974,glänzen::V,йӹлгӹжӓш,zaigot
1975,glänzen::V,йӹлгӹжӓш,laistīties
1976,funkeln::V,валгалташ,югъявны
1977,funkeln::V,валгалташ,дзирдавны
1978,funkeln::V,валгалташ,mirdzēt
1979,funkeln::V,валгалташ,dzirkstēt
1980,lärmen::V,юкланаш,жувгыны
1981,lärmen::V,юкланаш,ыугыны
1982,lärmen::V,юкланаш,шумитны
1983,lärmen::V,юкланаш,ālēties
1984,lärmen::V,юкланаш,trokšņot
1985,läuten::V,цоргаш,жургыны
1986,läuten::V,цоргаш,zvanīt
1987,klingeln::V,цоргаш,звӧнитны
1988,klingeln::V,цоргаш,zvanīt
1989,klirren::V,цонгырталгаш,гольскöдчыны
1990,klirren::V,цонгырталгаш,tinkšķēt
1991,klirren::V,цонгырталгаш,džinkstēt
1992,brausen::V,ышдымыла́наш,буавны
1993,brausen::V,ышдымыла́наш,krākt
1994,brausen::V,ышдымыла́наш,brāzmot
1995,rauschen::V,шу́жгаш,кышакывны
1996,rauschen::V,шу́жгаш,šalkt
1997,klingen::V,йо́нгаш,шыавны
1998,klingen::V,йо́нгаш,юргыны
1999,klingen::V,йо́нгаш,skanēt
2000,klingen::V,йо́нгаш,izklausīties
2001,bellen::V,опташ,увтны
2002,bellen::V,опташ,riet
2003,heulen::V,урмыжаш,омлявны
2004,heulen::V,урмыжаш,вурзавны
2005,heulen::V,урмыжаш,kaukt
2006,heulen::V,урмыжаш,gaudot
2007,blasen::V,ӹфӹлӓш,пӧльтны
2008,blasen::V,ӹфӹлӓш,pūst
2009,pfeifen::V,ши́шкаш,шутьлявны
2010,pfeifen::V,ши́шкаш,svilpt
2011,pfeifen::V,ши́шкаш,svilpot
2012,schreien::V,уташ,горзыны
2013,schreien::V,уташ,brēkt
2014,schreien::V,уташ,kliegt
2015,schreien::V,саслаш,горзыны
2016,schreien::V,саслаш,brēkt
2017,schreien::V,саслаш,kliegt
2018,schreien::V,варгынзаш,горзыны
2019,schreien::V,варгынзаш,brēkt
2020,schreien::V,варгынзаш,kliegt
2021,stöhnen::V,ӹнгӹрӓш,ымзыны
2022,stöhnen::V,ӹнгӹрӓш,vaidēt
2023,zittern::V,цӹтӹрӓш,тіравны
2024,zittern::V,цӹтӹрӓш,drebēt
2025,leben::V,ӹлӓш,овны
2026,leben::V,ӹлӓш,dzīvot
2027,geboren werden::V,шачаш,чужны
2028,geboren werden::V,шачаш,dzimt
2029,atmen::V,шӱлӓш,кашкыны
2030,atmen::V,шӱлӓш,пошиктыны
2031,atmen::V,шӱлӓш,elpot
2032,trinken::V,йӱӓш,юны
2033,trinken::V,йӱӓш,dzert
2034,essen::V,качкаш,сёйны
2035,essen::V,качкаш,ēst
2036,schlucken::V,нелӓш,ньылавны
2037,schlucken::V,нелӓш,rīt
2038,müde werden::V,янгылаш,мудзны
2039,müde werden::V,янгылаш,nokust
2040,einschlafen::V,амален кеӓш,ланьтны
2041,einschlafen::V,амален кеӓш,унмовсьны
2042,einschlafen::V,амален кеӓш,iemigt
2043,einschlafen::V,амален кеӓш,aizmigt
2044,schlafen::V,амалаш,узьны
2045,schlafen::V,амалаш,gulēt
2046,aufwachen::V,понгыжалташ,садьмыны
2047,aufwachen::V,понгыжалташ,mosties
2048,aufstehen::V,кӹньӹл шагалаш,чеччыны
2049,aufstehen::V,кӹньӹл шагалаш,celties
2050,sich erholen::V,кӓнаш,шойччыны
2051,sich erholen::V,кӓнаш,atžirgt
2052,sich erholen::V,кӓнаш,atpūsties
2053,krank werden::V,церлӓнен вазаш,висьмыны
2054,krank werden::V,церлӓнен вазаш,sasirgt
2055,krank sein::V,церлӓнӓш,висьны
2056,krank sein::V,церлӓнӓш,slimot
2057,krank sein::V,ясланаш,висьны
2058,krank sein::V,ясланаш,slimot
2059,krank sein::V,ясыланаш,висьны
2060,krank sein::V,ясыланаш,slimot
2061,schmerzen::V,каршташ,висьны
2062,schmerzen::V,каршташ,sāpēt
2063,schmerzen::V,каршташ,smelgt
2064,husten::V,кахыраш,кызны
2065,husten::V,кахыраш,klepot
2066,genesen::V,паремӓш,бурдны
2067,genesen::V,паремӓш,veseļoties
2068,genesen::V,тöрлӓнӓш,бурдны
2069,genesen::V,тöрлӓнӓш,veseļoties
2070,sterben::V,вазын колаш,кувны
2071,sterben::V,вазын колаш,mirt
2072,sterben::V,вазын колаш,nomirt
2073,umkommen::V,пӹтӓш,кувны
2074,umkommen::V,пӹтӓш,apsprāgt
2075,umkommen::V,пӹтӓш,aiziet bojā
2076,sich bewegen::V,кашташ,вӧрзьыны
2077,sich bewegen::V,кашташ,virzīties
2078,sich rühren::V,тӓрвӓнӓш,вӧрны
2079,sich rühren::V,тӓрвӓнӓш,вӧрӧдчыны
2080,sich rühren::V,тӓрвӓнӓш,sagrozīties
2081,sich erheben::V,кӹньӹлӓш,сувтны
2082,sich erheben::V,кӹньӹлӓш,piecelties
2083,sich setzen::V,шӹнзӓш,пуксьыны
2084,sich setzen::V,шӹнзӓш,sēsties
2085,hinfallen::V,кенвазаш,усьны
2086,hinfallen::V,кенвазаш,sabirt
2087,hinfallen::V,кенвазаш,pakrist
2088,hinfallen::V,шынгалташ,усьны
2089,hinfallen::V,шынгалташ,sabirt
2090,hinfallen::V,шынгалташ,pakrist
2091,laufen::V,кашташ,мyнны
2092,laufen::V,кашташ,iet
2093,laufen::V,кашташ,skraidīt
