,Concept_ID,es,hi
1494,beugen::V,inclinar,झुकाना
1495,biegen::V,doblar,झुकाना
1496,drehen::V,volver,फेरना
1497,drehen::V,volver,घुमाना
1498,drehen::V,hacer girar,फेरना
1499,drehen::V,hacer girar,घुमाना
1500,wenden::V,volver,पलटना
1501,wenden::V,volver,मोड़ना
1502,umdrehen::V,revolver,घुमाना
1503,heben::V,levantar,उठाना
1504,heben::V,levantar,ऊँचा करना
1505,hochheben::V,alzar,उठाना
1506,hochheben::V,alzar,ऊपर को उठाना
1507,ergreifen::V,coger,पकड़ना
1508,ergreifen::V,coger,हाथ में लेना
1509,halten::V,tener,धरना
1510,halten::V,tener,पकड़ना
1511,drücken::V,apretar,दबाना
1512,schieben::V,empujar,सरकाना
1513,schieben::V,empujar,खिसकाना
1514,kratzen::V,rascar,खुरचना
1515,kratzen::V,rascar,खुजलाना
1516,lecken::V,lamer,चाटना
1517,beißen::V,morder,काटना
1518,abreißen::V,arrancar,तोड़ना
1519,abschneiden::V,cortar,काट करना
1520,binden::V,atar,बाँधना
1521,stecken::V,meter,खोंसना
1522,brechen::V,romper,तोड़ना
1523,brechen::V,quebrar,तोड़ना
1524,klopfen::V,golpear,खटखटाना
1525,hauen::V,pegar,ठोकना
1526,kleben::V,pegar,चिपकाना
1527,kleben::V,encolar,चिपकाना
1528,reiben::V,frotar,घिसना
1529,reiben::V,frotar,रगड़ना
1530,streichen::V,untar,लगाना
1531,streichen::V,recubrir,लगाना
1532,schleifen::V,afilar,तेज़ करना
1533,schneiden::V,cortar,कतरना
1534,rütteln::V,agitar,झकझोरना
1535,schütteln::V,agitar,हिलाना
1536,schütteln::V,sacudir,हिलाना
1537,schwenken::V,menear,घुमाना
1538,schütten::V,verter,उँडेलना
1539,füllen::V,llenar,भरना
1540,füllen::V,llenar,ठूसना
1541,einwickeln::V,envolver,लपेटना
1542,tragen::V,llevar,ढोना
1543,schleppen::V,arrastrar,घसीटना
1544,ziehen::V,tirar,खींचना
1545,aufbewahren::V,conservar,रखना
1546,werfen::V,echar,फेंकना
1547,werfen::V,lanzar,फेंकना
1548,fangen::V,coger,पकड़ना
1549,packen::V,agarrar,पकड़ना
1550,verstecken::V,esconder,छिपाना
1551,teilen::V,partir,बाँटना
1552,teilen::V,dividir,बाँटना
1553,schicken::V,enviar,भेजना
1554,bringen::V,traer,लाना
1555,hinzufügen::V,añadir,जोड़ना
1556,bekommen::V,obtener,पाना
1557,bekommen::V,conseguir,पाना
1558,erhalten::V,recibir,पाना
1559,erhalten::V,recibir,मिलना
1560,nehmen::V,tomar,लेना
1561,wählen::V,elegir,चुनना
1562,auswählen::V,escoger,चुनना
1563,auswählen::V,seleccionar,चुनना
1564,bewahren::V,guardar,बनाए रखना
1565,bewahren::V,preservar,बनाए रखना
1566,behindern::V,estorbar,रोकना
1567,behindern::V,obstaculizar,रोकना
1568,verderben::V,estropear,ख़राब करना
1569,beschädigen::V,deteriorar,नुक़सान पहुँचाना
1570,zerbrechen::V,romper,तोड़ना
1571,zerbrechen::V,quebrar,तोड़ना
1572,zerreißen::V,desgarrar,तोड़ना
1573,zerreißen::V,despedazar,तोड़ना
1574,zerstören::V,destruir,नष्ट करना
1575,zerstören::V,destruir,बरबाद करना
1576,zerstören::V,destrozar,नष्ट करना
1577,zerstören::V,destrozar,बरबाद करना
1578,verbrennen::V,quemar,जलाना
1579,geben::V,dar,देना
1580,reichen::V,pasar,थमाना
1581,schenken::V,regalar,भेंट देना
1582,versprechen::V,prometer,वादा करना
1583,wünschen::V,desear,कामना करना
1584,loben::V,alabar,तारीफ़ करना
1585,küssen::V,besar,चूमना
1586,wiegen::V,mecer,झुलाना
1587,zudecken::V,tapar,ढकना
1588,zudecken::V,cubrir,ढकना
1589,wecken::V,despertar,जगाना
1590,zeigen::V,mostrar,दिखाना
1591,führen::V,guiar,रास्ता दिखाना
1592,führen::V,conducir,रास्ता दिखाना
1593,lehren::V,enseñar,पढ़ाना
1594,lehren::V,instruir,पढ़ाना
1595,unterrichten::V,enseñar,सिखाना
1596,aufziehen::V,criar,पालना
1597,leiten::V,guiar,संचालन करना
1598,leiten::V,dirigir,संचालन करना
1599,antreiben::V,impeler,हड़बड़ाना
1600,antreiben::V,impulsar,हड़बड़ाना
1601,lassen::V,hacer,-आना
1602,lassen::V,hacer,कराना
1603,einladen::V,invitar,बुलाना
1604,vereinigen::V,unir,मिलाना
1605,vereinigen::V,unir,संयुक्त करना
1606,besuchen::V,visitar,मिलना से
1607,besuchen::V,visitar,मिलने जाना से
1608,besuchen::V,ir a ver,मिलना से
1609,besuchen::V,ir a ver,मिलने जाना से
1610,treffen::V,encontrar,मिलना
1611,sich versammeln::V,reunirse,इकट्ठा होना
1612,sich versammeln::V,congregarse,इकट्ठा होना
1613,spielen::V,jugar,खेलना
1614,singen::V,cantar,गाना
1615,tanzen::V,bailar,नाचना
1616,sich trennen::V,separarse,अलग होना
1617,verlassen::V,dejar,छोड़ना
1618,verlassen::V,abandonar,छोड़ना
1619,retten::V,salvar,बचाना
1620,bewachen::V,vigilar,आँख रखना पर
1621,schützen::V,proteger,रक्षा करना
1622,verteidigen::V,defender,रक्षा करना
1623,sich schlagen::V,batirse,हाथापाई करना
1624,schießen::V,tirar,गोली मारना
1625,schießen::V,disparar,गोली मारना
1626,siegen::V,vencer,जीतना
1627,siegen::V,vencer,विजय पाना
1628,ärgern::V,enojar,चिढ़ाना
1629,ärgern::V,enfadar,चिढ़ाना
1630,schlagen::V,pegar,मारना
1631,schlagen::V,golpear,मारना
1632,treten::V,dar una patada a,ठोकर मारना
1633,stechen::V,pinchar,भेदना
1634,stechen::V,pinchar,भोंकना
1635,stoßen::V,empujar,धक्का देना
1636,stoßen::V,empujar,झटका देना
1637,stehlen::V,robar,चोरी करना
1638,stehlen::V,hurtar,चोरी करना
1639,stören::V,molestar,बुरा लगना
1640,belästigen::V,molestar,तंग करना
1641,belästigen::V,importunar,तंग करना
1642,verbergen::V,ocultar,लुकाना
1643,verbergen::V,esconder,लुकाना
1644,täuschen::V,engañar,धोखा देना
1645,betrügen::V,engañar,धोखा देना
1646,töten::V,matar,मारना
1647,töten::V,matar,मार डालना
1648,wohnen::V,vivir,रहना
1649,wohnen::V,habitar,रहना
1650,arbeiten::V,trabajar,काम करना
1651,sammeln::V,recoger,जमा करना
1652,sammeln::V,coleccionar,जमा करना
1653,pflücken::V,coger,चुनना
1654,pflücken::V,coger,तोड़ना
1655,jagen::V,cazar,आखेट करना
1656,jagen::V,cazar,शिकार करना
1657,fischen::V,pescar,मछली पकड़ना
1658,fassen::V,atrapar,पकड़ना
1659,fassen::V,capturar,पकड़ना
1660,hüten::V,guardar,चराना
1661,treiben::V,aballar,हाँकना
1662,anbinden::V,atar,बाँधना
1663,füttern::V,echar de comer,खिलाना
1664,melken::V,ordeñar,दुहना
1665,hacken::V,picar,काटना
1666,hacken::V,cortar,काटना
1667,gießen::V,regar,सींचना
1668,reifen::V,madurar,पकना
1669,zubereiten::V,preparar,पकाना
1670,kochen::V,cocer,पकाना
1671,kochen::V,cocer,राँधना
1672,kochen::V,guisar,पकाना
1673,kochen::V,guisar,राँधना
1674,backen::V,hornear,पकाना
1675,backen::V,cocer al horno,पकाना
1676,braten::V,asar,तलना
1677,braten::V,asar,भूनना
1678,braten::V,freír,तलना
1679,braten::V,freír,भूनना
1680,umrühren::V,remover,फेंटना
1681,stricken::V,hacer punto,बुनना
1682,stricken::V,hacer calceta,बुनना
1683,nähen::V,coser,सीना
1684,färben::V,teñir,रँगना
1685,färben::V,colorear,रँगना
1686,reinigen::V,limpiar,साफ़ करना
1687,reinigen::V,limpiar,शुद्ध करना
1688,waschen::V,lavar,धोना
1689,abwischen::V,fregar,पोंछ्ना
1690,abwischen::V,limpiar,पोंछ्ना
1691,spülen::V,aclarar,माँजना
1692,spülen::V,aclarar,खँगालना
1693,spülen::V,enjuagar,माँजना
1694,spülen::V,enjuagar,खँगालना
1695,fegen::V,barrer,बुहारना
1696,fegen::V,pasar la escoba,बुहारना
1697,kehren::V,barrer,झाड़ना
1698,baden::V,bañarse,स्नान करना
1699,sich waschen::V,lavarse,नहाना
1700,sich waschen::V,lavarse,हाथ-मुँह धोना
1701,ausziehen::V,quitar,उतारना
1702,ausziehen::V,quitarse,उतारना
1703,anziehen::V,ponerse,पहनना
1704,sich anziehen::V,vestirse,कपड़े पहनना
1705,kämmen::V,peinar,कंघी करना
1706,schmücken::V,adornar,सजाना
1707,schmücken::V,adornar,सँवारना
1708,sagen::V,decir,कहना
1709,sagen::V,decir,बताना
1710,sprechen::V,hablar,बोलना
1711,reden::V,hablar,बोलना
1712,reden::V,hablar,बात करना
1713,reden::V,conversar,बोलना
1714,reden::V,conversar,बात करना
1715,sich unterhalten::V,charlar,बात करना
1716,sich unterhalten::V,charlar,बातचीत करना
1717,sich unterhalten::V,conversar,बात करना
1718,sich unterhalten::V,conversar,बातचीत करना
1719,fragen::V,preguntar,पूछ्ना
1720,fragen::V,preguntar,प्रश्न करना
1721,bitten::V,rogar,माँगना से
1722,erzählen::V,contar,बताना
1723,mitteilen::V,comunicar,ख़बर देना
1724,mitteilen::V,comunicar,सूचना देना
1725,mitteilen::V,participar,ख़बर देना
1726,mitteilen::V,participar,सूचना देना
1727,nennen::V,llamar,नाम देना
1728,nennen::V,nombrar,नाम देना
1729,rufen::V,llamar,बुलाना
1730,prahlen::V,jactarse,शेख़ी बघारना
1731,übersetzen::V,traducir,अनुवाद करना
1732,denken::V,pensar,सोचना
1733,glauben::V,creer,विश्वास करना
1734,bemerken::V,notar,ध्यान देना पर
1735,erkennen::V,reconocer,पहचानना
1736,begreifen::V,concebir,समझना
1737,verstehen::V,entender,सुनना
1738,verstehen::V,comprender,सुनना
1739,lernen::V,aprender,पढ़ना
1740,wissen::V,saber,जानना
1741,wissen::V,saber,मालूम होना
1742,sich erinnern an::V,recordar,याद करना
1743,sich erinnern an::V,acordarse de,याद करना
1744,vergessen::V,olvidar,भूलना
1745,vergessen::V,olvidar,बिसारना
1746,messen::V,medir,नापना
1747,zählen::V,contar,गिनना
1748,rechnen::V,contar,गणना करना
1749,rechnen::V,contar,हिसाब करना
1750,rechnen::V,calcular,गणना करना
1751,rechnen::V,calcular,हिसाब करना
1752,lesen::V,leer,पढ़ना
1753,malen::V,pintar,कींचना
1754,zeichnen::V,dibujar,चित्र कींचना
1755,schreiben::V,escribir,लिखना
1756,besitzen::V,poseer,मालिक होना
1757,besitzen::V,poseer,स्वामी होना
1758,kaufen::V,comprar,ख़रीदना
1759,verkaufen::V,vender,बेचना
1760,bezahlen::V,pagar,चुकाना
1761,bezahlen::V,pagar,अदा करना
1762,zahlen::V,pagar,अदा करना
1763,beherrschen::V,dominar,शासन करना पर
1764,ertragen::V,soportar,सहना
