,Concept_ID,tt,kn
1101,sich waschen::V,юыну,ತೊಳೆ
1102,ausziehen::V,чишенү,ಬಿಚ್ಚು
1103,anziehen::V,кию,ಹಾಕು
1104,sich anziehen::V,киенү,ಹಾಕು
1105,kämmen::V,тарау,ಬಾಚು
1106,schmücken::V,бизәү,ಅಲಂಕರಿಸು
1107,schmücken::V,бизәкләү,ಅಲಂಕರಿಸು
1108,sagen::V,дию,ಹೇಳು
1109,sagen::V,әйтү,ಹೇಳು
1110,sprechen::V,сөйләү,ನುಡಿ
1111,sprechen::V,сөйләшү,ನುಡಿ
1112,reden::V,сөйләү,ನುಡಿ
1113,sich unterhalten::V,сөйләшү,ಹರಟೆ ಹೊಡಿ
1114,fragen::V,сорау,ವಿಚಾರಿಸು
1115,fragen::V,сорашу,ವಿಚಾರಿಸು
1116,bitten::V,үтенү,ಬೇಡು
1117,erzählen::V,сөйләү,ಹೇಳು
1118,mitteilen::V,белдерү,ತಿಳಿಸು
1119,nennen::V,дию,ಹೆಸರಿಡು
1120,rufen::V,дәшү,ಕರೆ
1121,prahlen::V,мактану,ಜಂಬ ಕೊಚ್ಚು
1122,prahlen::V,шапырыну,ಜಂಬ ಕೊಚ್ಚು
1123,übersetzen::V,күчерү,ಭಾಷಾಂತರಿಸು
1124,denken::V,уйлау,ಯೋಚಿಸು
1125,glauben::V,инану,ನಂಬು
1126,bemerken::V,искәрү,ಗಮನಿಸು
1127,erkennen::V,тану,ಗುರುತುಹಿಡಿ
1128,begreifen::V,аңлау,ಗ್ರಹಿಸು
1129,begreifen::V,төшенү,ಗ್ರಹಿಸು
1130,verstehen::V,аңлау,ಅರ್ಥಮಾಡಿಕೊ
1131,verstehen::V,төшенү,ಅರ್ಥಮಾಡಿಕೊ
1132,lernen::V,уку,ಕಲಿ
1133,lernen::V,өйрәнү,ಕಲಿ
1134,wissen::V,белү,ಅರಿ
1135,sich erinnern an::V,хәтерләү,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1136,vergessen::V,оныту,ಮರೆತುವಿಡು
1137,messen::V,үлчәү,ಅಳೆ
1138,zählen::V,санау,ಗಣಿಸು
1139,rechnen::V,исәпләү,ಲೆಕ್ಕ ಹಾಕು
1140,lesen::V,уку,ಓದು
1141,malen::V,рәсем ясау,ಬಿಡಿಸು
1142,malen::V,сурәт ясау,ಬಿಡಿಸು
1143,malen::V,сурәтләү,ಬಿಡಿಸು
1144,zeichnen::V,язу-сызу,ಬಿಡಿಸು
1145,zeichnen::V,сурәт ясау,ಬಿಡಿಸು
1146,schreiben::V,язу,ಬರೆ
1147,besitzen::V,биләү,ಒಡೆಯನಾಗಿರು
1148,kaufen::V,алу,ಕೊಳ್ಳು
1149,verkaufen::V,сату,ಕೊಡು
1150,bezahlen::V,түләү,ಬೆಲೆತೆರು
1151,zahlen::V,түләү,ಹಣವನ್ನುಕೊಡು
1152,beherrschen::V,ия булу,ಅಧಿಕಾರ ನಡೆಸು
1153,ertragen::V,чыдау,ಸಹಿಸು
