,Concept_ID,el,ka
1282,kämmen::V,χτενίζω,დავარცხნის
1283,schmücken::V,στολίζω,მორთავს
1284,sagen::V,λέω,იტყვის
1285,sprechen::V,μιλώ,ლაპარაკობს
1286,reden::V,μιλώ,საუბრობს
1287,reden::V,κουβεντιάζω,საუბრობს
1288,sich unterhalten::V,συνομιλώ,ბაასობს
1289,sich unterhalten::V,συνομιλώ,მუსაიფობს
1290,sich unterhalten::V,κουβεντιάζω,ბაასობს
1291,sich unterhalten::V,κουβεντιάζω,მუსაიფობს
1292,fragen::V,ρωτώ,ჰკითხავს
1293,bitten::V,ζητώ,სთხოვს
1294,bitten::V,παρακαλώ,სთხოვს
1295,erzählen::V,διηγούμαι,მოუთხრობს
1296,mitteilen::V,πληροφορώ,აუწყებს
1297,mitteilen::V,πληροφορώ,აცნობებს
1298,nennen::V,ονομάζω,უწოდებს
1299,rufen::V,φωνάζω,დაუძახებს
1300,prahlen::V,καυχιέμαι,ტრაბახობს
1301,übersetzen::V,μεταφράζω,გადათარგმნის
1302,denken::V,σκέφτομαι,ფიქრობს
1303,denken::V,σκέφτομαι,აზროვნებს
1304,glauben::V,πιστεύω,სჯერა
1305,bemerken::V,παρατηρώ,შენიშვნავს
1306,erkennen::V,αναγνωρίζω,გამოიცნობს
1307,begreifen::V,καταλαβαίνω,გაიგებს
1308,verstehen::V,ακούω,გაიგონებს
1309,lernen::V,μαθαίνω,ისწავლის
1310,wissen::V,ξέρω,ეცოდინება
1311,sich erinnern an::V,θυμάμαι,მოიგონებს
1312,sich erinnern an::V,θυμάμαι,გაიხსენებს
1313,vergessen::V,ξεχνώ,ივიწყებს
1314,messen::V,μετρώ,ზომავს
1315,zählen::V,μετρώ,ითვლის
1316,rechnen::V,λογαριάζω,გაიანგარიშებს
1317,lesen::V,διαβάζω,კითხულობს
1318,malen::V,ζωγραφίζω,ხატავს
1319,zeichnen::V,σχεδιάζω,ხაზავს
1320,schreiben::V,γράφω,დაწერს
1321,besitzen::V,κατέχω,ექნება
1322,kaufen::V,αγοράζω,ყიდულობს
1323,verkaufen::V,πουλώ,გაყიდის
1324,bezahlen::V,πληρώνω,გადაიხდის
1325,zahlen::V,πληρώνω,გადაიხდის
1326,beherrschen::V,κυριαρχώ,ფლობს
1327,ertragen::V,βαστώ,მოითმენს
1328,ertragen::V,αντέχω,მოითმენს
