,Concept_ID,ca,hi
1505,lassen::V,fer,-आना
1506,lassen::V,fer,कराना
1507,einladen::V,invitar,बुलाना
1508,einladen::V,convidar,बुलाना
1509,vereinigen::V,unir,मिलाना
1510,vereinigen::V,unir,संयुक्त करना
1511,besuchen::V,visitar,मिलना से
1512,besuchen::V,visitar,मिलने जाना से
1513,besuchen::V,anar a veure,मिलना से
1514,besuchen::V,anar a veure,मिलने जाना से
1515,treffen::V,trobar,मिलना
1516,sich versammeln::V,reunir-se,इकट्ठा होना
1517,spielen::V,jugar,खेलना
1518,singen::V,cantār,गाना
1519,tanzen::V,ballar,नाचना
1520,sich trennen::V,separar-se,अलग होना
1521,verlassen::V,deixar,छोड़ना
1522,verlassen::V,abandonar,छोड़ना
1523,retten::V,salvar,बचाना
1524,bewachen::V,vigilar,आँख रखना पर
1525,schützen::V,protegir,रक्षा करना
1526,verteidigen::V,defensar,रक्षा करना
1527,sich schlagen::V,barallar-se,हाथापाई करना
1528,schießen::V,tirar,गोली मारना
1529,schießen::V,disparar,गोली मारना
1530,siegen::V,vèncer,जीतना
1531,siegen::V,vèncer,विजय पाना
1532,ärgern::V,enfadar,चिढ़ाना
1533,schlagen::V,pegar,मारना
1534,schlagen::V,colpejar,मारना
1535,treten::V,donar un cop de peu a,ठोकर मारना
1536,stechen::V,punxar,भेदना
1537,stechen::V,punxar,भोंकना
1538,stechen::V,apunyalar,भेदना
1539,stechen::V,apunyalar,भोंकना
1540,stoßen::V,empènyer,धक्का देना
1541,stoßen::V,empènyer,झटका देना
1542,stehlen::V,robar,चोरी करना
1543,stören::V,molestar,बुरा लगना
1544,belästigen::V,importunar,तंग करना
1545,verbergen::V,amagar,लुकाना
1546,verbergen::V,ocultar,लुकाना
1547,täuschen::V,enganyar,धोखा देना
1548,betrügen::V,estafar,धोखा देना
1549,töten::V,matar,मारना
1550,töten::V,matar,मार डालना
1551,wohnen::V,vīure,रहना
1552,wohnen::V,habitar,रहना
1553,arbeiten::V,treballar,काम करना
1554,sammeln::V,col·leccionar,जमा करना
1555,pflücken::V,collir,चुनना
1556,pflücken::V,collir,तोड़ना
1557,jagen::V,caçar,आखेट करना
1558,jagen::V,caçar,शिकार करना
1559,fischen::V,pescar,मछली पकड़ना
1560,fassen::V,atrapar,पकड़ना
1561,hüten::V,pasturar,चराना
1562,treiben::V,arriar,हाँकना
1563,anbinden::V,lligar,बाँधना
1564,füttern::V,donar menjar a,खिलाना
1565,melken::V,munyir,दुहना
1566,hacken::V,picar,काटना
1567,hacken::V,tallar,काटना
1568,gießen::V,regar,सींचना
1569,reifen::V,madurar,पकना
1570,zubereiten::V,preparar,पकाना
1571,kochen::V,coure,पकाना
1572,kochen::V,coure,राँधना
1573,backen::V,coure al forn,पकाना
1574,braten::V,rostir,तलना
1575,braten::V,rostir,भूनना
1576,umrühren::V,remenar,फेंटना
1577,stricken::V,tricotar,बुनना
1578,stricken::V,fer punt de mitja,बुनना
1579,nähen::V,cosir,सीना
1580,färben::V,tenyir,रँगना
1581,reinigen::V,netejar,साफ़ करना
1582,reinigen::V,netejar,शुद्ध करना
1583,waschen::V,rentār,धोना
1584,abwischen::V,eixugar,पोंछ्ना
1585,spülen::V,esbandir,माँजना
1586,spülen::V,esbandir,खँगालना
1587,fegen::V,escombrar,बुहारना
1588,kehren::V,escombrar,झाड़ना
1589,baden::V,banyar-se,स्नान करना
1590,sich waschen::V,rentār-se,नहाना
1591,sich waschen::V,rentār-se,हाथ-मुँह धोना
1592,ausziehen::V,treure's,उतारना
1593,anziehen::V,posar-se,पहनना
1594,sich anziehen::V,vestir-se,कपड़े पहनना
1595,kämmen::V,pentinar,कंघी करना
1596,schmücken::V,adornar,सजाना
1597,schmücken::V,adornar,सँवारना
1598,sagen::V,dir,कहना
1599,sagen::V,dir,बताना
1600,sprechen::V,parlar,बोलना
1601,reden::V,parlar,बोलना
1602,reden::V,parlar,बात करना
1603,sich unterhalten::V,conversar,बात करना
1604,sich unterhalten::V,conversar,बातचीत करना
1605,fragen::V,preguntar,पूछ्ना
1606,fragen::V,preguntar,प्रश्न करना
1607,bitten::V,demanar,माँगना से
1608,erzählen::V,contar,बताना
1609,erzählen::V,explicar,बताना
1610,mitteilen::V,comunicar,ख़बर देना
1611,mitteilen::V,comunicar,सूचना देना
1612,nennen::V,nomenar,नाम देना
1613,rufen::V,cridar,बुलाना
1614,prahlen::V,lloar-se,शेख़ी बघारना
1615,prahlen::V,jactar-se,शेख़ी बघारना
1616,übersetzen::V,traduir,अनुवाद करना
1617,denken::V,pensar,सोचना
1618,glauben::V,creure,विश्वास करना
1619,bemerken::V,notar,ध्यान देना पर
1620,erkennen::V,reconèixer,पहचानना
1621,begreifen::V,comprendre,समझना
1622,verstehen::V,entendre,सुनना
1623,lernen::V,aprendre,पढ़ना
1624,wissen::V,saber,जानना
1625,wissen::V,saber,मालूम होना
1626,sich erinnern an::V,recordar,याद करना
1627,vergessen::V,oblidar,भूलना
1628,vergessen::V,oblidar,बिसारना
1629,messen::V,mesurar,नापना
1630,zählen::V,comptar,गिनना
1631,rechnen::V,calcular,गणना करना
1632,rechnen::V,calcular,हिसाब करना
1633,lesen::V,llegir,पढ़ना
1634,malen::V,pintar,कींचना
1635,zeichnen::V,dibuixar,चित्र कींचना
1636,schreiben::V,escrīure,लिखना
1637,besitzen::V,posseir,मालिक होना
1638,besitzen::V,posseir,स्वामी होना
1639,kaufen::V,comprar,ख़रीदना
1640,verkaufen::V,vendre,बेचना
1641,bezahlen::V,pagar,चुकाना
1642,bezahlen::V,pagar,अदा करना
1643,zahlen::V,pagar per,अदा करना
1644,beherrschen::V,dominar,शासन करना पर
1645,ertragen::V,aguantar,सहना
