,Concept_ID,ga,hr
1563,sich waschen::V,nigh é féin,prati se
1564,ausziehen::V,bain de,svući
1565,anziehen::V,cuir ar,obući
1566,sich anziehen::V,gléas é féin,obući se
1567,kämmen::V,cíor,češljati
1568,schmücken::V,maisigh,uresiti
1569,schmücken::V,maisigh,nakititi
1570,sagen::V,abair,reći
1571,sagen::V,abair,kazati
1572,sprechen::V,labhair,govoriti
1573,reden::V,caintigh,govoriti
1574,reden::V,caintigh,besjediti
1575,sich unterhalten::V,caintigh,razgovarati se
1576,sich unterhalten::V,tá ag comhrá,razgovarati se
1577,fragen::V,fiafraigh,pitati
1578,fragen::V,cuir ceist,pitati
1579,bitten::V,iarr,moliti
1580,erzählen::V,inis,ispričati
1581,erzählen::V,inis,pripovjediti
1582,erzählen::V,eachtraigh,ispričati
1583,erzählen::V,eachtraigh,pripovjediti
1584,mitteilen::V,aithris,saopćiti
1585,mitteilen::V,cuir in iúl,saopćiti
1586,nennen::V,ainmnigh,nazvati
1587,rufen::V,glaoigh,zvati
1588,rufen::V,glaoigh,dozvati
1589,prahlen::V,maígh,hvalisati se
1590,übersetzen::V,aistrigh,prevesti
1591,denken::V,síl,misliti
1592,denken::V,ceap,misliti
1593,glauben::V,creid,vjerovati
1594,bemerken::V,tabhair faoi deara,zapaziti
1595,bemerken::V,tabhair faoi deara,primijetiti
1596,erkennen::V,aithin,prepoznati
1597,begreifen::V,tuig,pojmiti
1598,begreifen::V,tuig,shvatiti
1599,verstehen::V,tuig,razabrati
1600,lernen::V,foghlaim,učiti se
1601,wissen::V,tá a fhios ag,znati
1602,sich erinnern an::V,cuimhnigh ar,sjetiti se
1603,sich erinnern an::V,is cuimhne ar,sjetiti se
1604,vergessen::V,dearmad,zaboraviti
1605,messen::V,tomhais,mjeriti
1606,zählen::V,cuntais,brojiti
1607,rechnen::V,ríomh,računati
1608,rechnen::V,áirigh,računati
1609,lesen::V,léigh,čitati
1610,malen::V,péinteáil,slikati
1611,zeichnen::V,línigh,crtati
1612,zeichnen::V,tarraing,crtati
1613,schreiben::V,scríobh,pisati
1614,besitzen::V,is le,imati
1615,besitzen::V,is le,posjedovati
1616,kaufen::V,ceannaigh,kupiti
1617,verkaufen::V,díol,prodati
1618,verkaufen::V,díol,raspačati
1619,bezahlen::V,íoc as,platiti
1620,zahlen::V,íoc,plaćati
1621,beherrschen::V,rialaigh,vladati
1622,beherrschen::V,rialaigh,gospodariti
1623,ertragen::V,seas,trpjeti
1624,ertragen::V,seas,podnijeti
1625,ertragen::V,fulaing,trpjeti
1626,ertragen::V,fulaing,podnijeti
1627,ertragen::V,foighnigh,trpjeti
1628,ertragen::V,foighnigh,podnijeti
1629,Ader::N,,žila
1630,vorwärts::ADV,,naprijed
