,Concept_ID,is,kn
1110,füttern::V,fóðra,ಮೇಯಿಸು
1111,melken::V,mjólka,ಹಾಲು ಕರೆ
1112,hacken::V,höggva,ತುಂಡರಿಸು
1113,gießen::V,hella,ನೀರುಹಾಕು
1114,reifen::V,þroskast,ಕಳಿ
1115,zubereiten::V,elda,ಅಡಿಗೆಮಾಡು
1116,zubereiten::V,tilbúa,ಅಡಿಗೆಮಾಡು
1117,kochen::V,sjóða,ಅಡು
1118,backen::V,baka,ಬೇಯಿಸು
1119,braten::V,steikja,ಕರಿ
1120,umrühren::V,hræra í,ಕಲಕು
1121,stricken::V,prjóna,ಹೆಣೆ
1122,nähen::V,sauma,ಹೊಲಿ
1123,färben::V,lita,ಬಣ್ಣ ಹತ್ತು
1124,reinigen::V,hreinsa,ಸ್ವಚ್ಛಮಾಡು
1125,waschen::V,þvo,ತೊಳೆ
1126,abwischen::V,þerra,ಒರಸು
1127,spülen::V,skola,ಗಲಬರಿಸು
1128,spülen::V,þvo upp,ಗಲಬರಿಸು
1129,fegen::V,sópa,ಗುಡಿಸು
1130,fegen::V,hreinsa,ಗುಡಿಸು
1131,kehren::V,sópa,ಗುಡಿಸು
1132,baden::V,baða sig,ಸ್ನಾನಮಾಡು
1133,sich waschen::V,þvo sér,ತೊಳೆ
1134,ausziehen::V,fara úr,ಬಿಚ್ಚು
1135,anziehen::V,fara í,ಹಾಕು
1136,sich anziehen::V,klæðast,ಹಾಕು
1137,kämmen::V,greiða,ಬಾಚು
1138,schmücken::V,prýða,ಅಲಂಕರಿಸು
1139,schmücken::V,skreyta,ಅಲಂಕರಿಸು
1140,sagen::V,segja,ಹೇಳು
1141,sprechen::V,tala,ನುಡಿ
1142,reden::V,ræða,ನುಡಿ
1143,sich unterhalten::V,spjalla,ಹರಟೆ ಹೊಡಿ
1144,sich unterhalten::V,ræðast við,ಹರಟೆ ಹೊಡಿ
1145,fragen::V,spyrja,ವಿಚಾರಿಸು
1146,bitten::V,biðja,ಬೇಡು
1147,erzählen::V,segja frá,ಹೇಳು
1148,mitteilen::V,tilkynna,ತಿಳಿಸು
1149,nennen::V,nefna,ಹೆಸರಿಡು
1150,rufen::V,kalla,ಕರೆ
1151,prahlen::V,gorta,ಜಂಬ ಕೊಚ್ಚು
1152,übersetzen::V,þýða,ಭಾಷಾಂತರಿಸು
1153,denken::V,hugsa,ಯೋಚಿಸು
1154,glauben::V,trúa,ನಂಬು
1155,bemerken::V,taka eftir,ಗಮನಿಸು
1156,erkennen::V,þekkja,ಗುರುತುಹಿಡಿ
1157,begreifen::V,skilja,ಗ್ರಹಿಸು
1158,verstehen::V,skilja,ಅರ್ಥಮಾಡಿಕೊ
1159,lernen::V,læra,ಕಲಿ
1160,wissen::V,vita,ಅರಿ
1161,sich erinnern an::V,minnast,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ
1162,vergessen::V,gleyma,ಮರೆತುವಿಡು
1163,messen::V,mæla,ಅಳೆ
1164,zählen::V,telja,ಗಣಿಸು
1165,rechnen::V,reikna,ಲೆಕ್ಕ ಹಾಕು
1166,lesen::V,lesa,ಓದು
1167,malen::V,mála,ಬಿಡಿಸು
1168,zeichnen::V,teikna,ಬಿಡಿಸು
1169,schreiben::V,skrifa,ಬರೆ
1170,besitzen::V,hafa,ಒಡೆಯನಾಗಿರು
1171,kaufen::V,kaupa,ಕೊಳ್ಳು
1172,verkaufen::V,selja,ಕೊಡು
1173,bezahlen::V,borga,ಬೆಲೆತೆರು
1174,zahlen::V,borga,ಹಣವನ್ನುಕೊಡು
1175,beherrschen::V,hafa á valdi sínu,ಅಧಿಕಾರ ನಡೆಸು
1176,ertragen::V,þola,ಸಹಿಸು
