,Concept_ID,lv,ta
1945,aufhören::V,pārtraukt,நிறுத்து
1946,gelingen::V,артмыны,வெற்றி
1947,gelingen::V,izdoties,வெற்றி
1948,geraten::V,сюрны,ஏற்படுத்து
1949,geraten::V,веськавны,ஏற்படுத்து
1950,geraten::V,veikties,ஏற்படுத்து
1951,öffnen::V,восьтыны,திற
1952,öffnen::V,atvērt,திற
1953,öffnen::V,attaisīt,திற
1954,schließen::V,пӧдлавны,மூடு
1955,schließen::V,slēgt,மூடு
1956,schließen::V,aizvērt,மூடு
1957,schließen::V,aiztaisīt,மூடு
1958,stellen::V,сувтӧдны,வை
1959,stellen::V,likt,வை
1960,stellen::V,nolikt,வை
1961,setzen::V,пуксьӧдны,வை
1962,setzen::V,sēdināt,வை
1963,legen::V,пуктыны,பரப்பி வை
1964,legen::V,likt,பரப்பி வை
1965,berühren::V,вӧрзьӧдны,பதி
1966,berühren::V,инмӧдчывны,பதி
1967,berühren::V,skart,பதி
1968,berühren::V,aizskart,பதி
1969,verbinden::V,йитны,சேர்
1970,verbinden::V,saistīt,சேர்
1971,verbinden::V,savienot,சேர்
1972,bedecken::V,вевттьыны,உறைபோடு
1973,bedecken::V,apsegt,உறைபோடு
1974,bedecken::V,pārsegt,உறைபோடு
1975,aufhängen::V,ӧшӧдны,தொங்கவிடு
1976,aufhängen::V,джагӧдны,தொங்கவிடு
1977,aufhängen::V,uzkārt,தொங்கவிடு
1978,anzünden::V,ӧзтыны,எரியூட்டு
1979,anzünden::V,aizdegt,எரியூட்டு
1980,anzünden::V,aizdedzināt,எரியூட்டு
1981,aufheben::V,чеччӧдны,பொறுக்கி எடு
1982,aufheben::V,сувтӧдны,பொறுக்கி எடு
1983,aufheben::V,pacelt,பொறுக்கி எடு
1984,zurücklassen::V,кольны,விட்டுச் செல்
1985,zurücklassen::V,atstāt,விட்டுச் செல்
1986,verlieren::V,воштыны,இழ
1987,verlieren::V,zaudēt,இழ
1988,verlieren::V,pazaudēt,இழ
1989,fallen lassen::V,уськӧдны,அளவில் குறைவு
1990,fallen lassen::V,nomest,அளவில் குறைவு
1991,machen::V,вӧчны,தயார்செய்
1992,machen::V,лӧсьӧдны,தயார்செய்
1993,machen::V,darīt,தயார்செய்
1994,herstellen::V,лӧсьӧдны,உற்பத்தி செய்
1995,herstellen::V,ražot,உற்பத்தி செய்
1996,herstellen::V,izgatavot,உற்பத்தி செய்
1997,bauen::V,лэптыны,கட்டு
1998,bauen::V,celt,கட்டு
1999,bauen::V,būvēt,கட்டு
2000,reparieren::V,дзоньтавны,பழுது பார்
2001,reparieren::V,labot,பழுது பார்
2002,reparieren::V,remontēt,பழுது பார்
2003,verbessern::V,бурмӧдны,மேம்படுத்து
2004,verbessern::V,labot,மேம்படுத்து
2005,verbessern::V,izlabot,மேம்படுத்து
2006,ändern::V,вежны,மாற்றி அமை
2007,ändern::V,mainīt,மாற்றி அமை
2008,graben::V,кодйыны,குழி வெட்டு
2009,graben::V,rakt,குழி வெட்டு
2010,beugen::V,куснявны,வனை
2011,beugen::V,liekt,வனை
2012,biegen::V,куснявны,வனை
2013,biegen::V,liekt,வனை
2014,drehen::V,бергӧдлыны,சுழல்
2015,drehen::V,griezt,சுழல்
2016,wenden::V,бергӧдны,குடைகவிழு
2017,wenden::V,apgriezt,குடைகவிழு
2018,umdrehen::V,бергӧдны,சுற்றும் முற்றும் பார்
2019,umdrehen::V,apgriezt,சுற்றும் முற்றும் பார்
2020,heben::V,лэптыны,தூக்கு
2021,heben::V,celt,தூக்கு
2022,heben::V,cilāt,தூக்கு
2023,heben::V,pacelt,தூக்கு
2024,hochheben::V,кыпӧдны,தூக்கு
2025,hochheben::V,pacelt,தூக்கு
2026,ergreifen::V,кутны,பறி
2027,ergreifen::V,paķert,பறி
2028,ergreifen::V,satvert,பறி
2029,halten::V,кутны,பிடித்துக் கொள்
2030,halten::V,turēt,பிடித்துக் கொள்
2031,halten::V,saturēt,பிடித்துக் கொள்
2032,drücken::V,личкыны,அழுத்து
2033,drücken::V,топӧдны,அழுத்து
2034,drücken::V,spiest,அழுத்து
2035,schieben::V,ӧтдортны,தள்ளு
2036,schieben::V,йӧткыштны,தள்ளு
2037,schieben::V,stumt,தள்ளு
2038,kratzen::V,гуджӧдны,கீறு
2039,kratzen::V,kasīt,கீறு
2040,kratzen::V,skrāpēt,கீறு
2041,lecken::V,нювны,நக்கு
2042,lecken::V,lakt,நக்கு
2043,lecken::V,laizīt,நக்கு
2044,beißen::V,курччыны,கடி
2045,beißen::V,kost,கடி
2046,abreißen::V,орӧдны,கிழி
2047,abreißen::V,atraut,கிழி
2048,abreißen::V,atplēst,கிழி
2049,abschneiden::V,вундавны,வெட்டி எடு
2050,abschneiden::V,nogriezt,வெட்டி எடு
2051,binden::V,гӧрддзавны,கட்டு
2052,binden::V,кӧртавны,கட்டு
2053,binden::V,siet,கட்டு
2054,binden::V,aptīt,கட்டு
2055,stecken::V,сюйны,பதிய வை
2056,stecken::V,bāzt,பதிய வை
2057,stecken::V,spraust,பதிய வை
2058,brechen::V,чегны,உடை
2059,brechen::V,lauzt,உடை
2060,brechen::V,lauzīt,உடை
2061,klopfen::V,камгыны,தட்டு
2062,klopfen::V,klauvēt,தட்டு
2063,hauen::V,нӧйнты,அடி
2064,hauen::V,кучкыны,அடி
2065,hauen::V,cirst,அடி
2066,hauen::V,dauzīt,அடி
2067,kleben::V,лемавны,ஒட்டு
2068,kleben::V,ляскавны,ஒட்டு
2069,kleben::V,līmēt,ஒட்டு
2070,kleben::V,lipināt,ஒட்டு
2071,reiben::V,тільны,தேய்
2072,reiben::V,зыравны,தேய்
2073,reiben::V,rīvēt,தேய்
2074,reiben::V,berzēt,தேய்
2075,streichen::V,мавтны,பரவச்செய்
2076,streichen::V,ziest,பரவச்செய்
2077,streichen::V,triept,பரவச்செய்
2078,schleifen::V,кеслыны,அரை
2079,schleifen::V,trīt,அரை
2080,schleifen::V,asināt,அரை
2081,schneiden::V,шырны,துண்டாக்கு
2082,schneiden::V,griezt,துண்டாக்கு
2083,schneiden::V,sagriezt,துண்டாக்கு
2084,rütteln::V,легӧдны,மெல்ல தள்ளு
2085,rütteln::V,катлӧдлыны,மெல்ல தள்ளு
2086,rütteln::V,kratīt,மெல்ல தள்ளு
2087,rütteln::V,purināt,மெல்ல தள்ளு
2088,schütteln::V,тракӧдны,குலுக்கு
2089,schütteln::V,kratīt,குலுக்கு
2090,schwenken::V,ӧвтны,ஊஞ்சலாடு
2091,schwenken::V,шенасьны,ஊஞ்சலாடு
2092,schwenken::V,vēzēt,ஊஞ்சலாடு
2093,schwenken::V,vēcināt,ஊஞ்சலாடு
2094,schütten::V,кисьтны,ஊற்று
2095,schütten::V,bērt,ஊற்று
2096,füllen::V,тыртны,நிரப்பு
2097,füllen::V,pildīt,நிரப்பு
2098,füllen::V,piepildīt,நிரப்பு
2099,einwickeln::V,тубыртны,சுற்று
2100,einwickeln::V,ietīt,சுற்று
2101,tragen::V,нуны,எடுத்துச் செல்
2102,tragen::V,nest,எடுத்துச் செல்
2103,schleppen::V,кыскавны,இழுத்துச் செல்
2104,schleppen::V,stiept,இழுத்துச் செல்
2105,schleppen::V,staipīt,இழுத்துச் செல்
2106,ziehen::V,кыскыны,இழு
2107,ziehen::V,vilkt,இழு
2108,aufbewahren::V,видзны,வைத்துக் கொள்
2109,aufbewahren::V,glabāt,வைத்துக் கொள்
2110,aufbewahren::V,uzglabāt,வைத்துக் கொள்
2111,werfen::V,чӧвтны,வீசி எறி
2112,werfen::V,шыбитны,வீசி எறி
2113,werfen::V,mest,வீசி எறி
2114,werfen::V,sviest,வீசி எறி
2115,fangen::V,кутны,பிடி
2116,fangen::V,ķert,பிடி
2117,fangen::V,uzķert,பிடி
2118,packen::V,босьтны,பிடித்துக்கொள்
2119,packen::V,paķert,பிடித்துக்கொள்
2120,packen::V,satvert,பிடித்துக்கொள்
2121,verstecken::V,дзебны,மறை
2122,verstecken::V,slēpt,மறை
2123,verstecken::V,noglabāt,மறை
2124,teilen::V,юкны,பாகங்களாகப் பிரி
2125,teilen::V,dalīt,பாகங்களாகப் பிரி
2126,schicken::V,ыстыны,அனுப்பு
2127,schicken::V,sūtīt,அனுப்பு
2128,schicken::V,atsūtīt,அனுப்பு
2129,bringen::V,вайны,கொண்டு வா
2130,bringen::V,atvest,கொண்டு வா
2131,hinzufügen::V,содтыны,சேர்
2132,hinzufügen::V,pievienot,சேர்
2133,bekommen::V,босьтны,பெறு
2134,bekommen::V,dabūt,பெறு
2135,erhalten::V,босьтны,பெறு
2136,erhalten::V,saņemt,பெறு
2137,nehmen::V,босьтны,எடு
2138,nehmen::V,ņemt,எடு
2139,nehmen::V,paņemt,எடு
2140,wählen::V,бӧрйыны,தேர்ந்தெடு
2141,wählen::V,ievēlēt,தேர்ந்தெடு
2142,auswählen::V,бӧрйыны,தேர்ல்தெடு
2143,auswählen::V,izvēlēt,தேர்ல்தெடு
2144,bewahren::V,видзны,கெடாது பேணு
2145,bewahren::V,saglabāt,கெடாது பேணு
2146,behindern::V,конйӧдлыны,தடங்கல் செய்
2147,behindern::V,джӧмдӧдны,தடங்கல் செய்
2148,behindern::V,kavēt,தடங்கல் செய்
2149,behindern::V,aizkavēt,தடங்கல் செய்
2150,verderben::V,тшыкӧдны,நாசமாக்கு
2151,verderben::V,sabojāt,நாசமாக்கு
2152,beschädigen::V,тшыкӧдны,சேதப்படுத்து
2153,beschädigen::V,bojāt,சேதப்படுத்து
2154,beschädigen::V,maitāt,சேதப்படுத்து
2155,zerbrechen::V,жуглыны,உடை
2156,zerbrechen::V,salauzt,உடை
2157,zerbrechen::V,sadauzīt,உடை
2158,zerreißen::V,орӧдны,கிழி
2159,zerreißen::V,pārraut,கிழி
2160,zerstören::V,жугӧдны,அழி
2161,zerstören::V,кисьтны,அழி
2162,zerstören::V,косявны,அழி
2163,zerstören::V,graut,அழி
2164,zerstören::V,sagraut,அழி
2165,verbrennen::V,сотны,எரியூட்டு
2166,verbrennen::V,сотчыны,எரியூட்டு
2167,verbrennen::V,dedzināt,எரியூட்டு
2168,verbrennen::V,sadedzināt,எரியூட்டு
2169,geben::V,сетны,கொடு
2170,geben::V,dot,கொடு
2171,geben::V,padot,கொடு
2172,reichen::V,сетны,வழங்கு
2173,reichen::V,padot,வழங்கு
2174,reichen::V,sniegt,வழங்கு
2175,schenken::V,козьнавны,மொயத்தல்
2176,schenken::V,dāvāt,மொயத்தல்
2177,schenken::V,dāvināt,மொயத்தல்
2178,versprechen::V,кыв сетны,உறுதியளி
2179,versprechen::V,solīt,உறுதியளி
2180,versprechen::V,apsolīt,உறுதியளி
2181,wünschen::V,кӧсйыны,ஆசைப்படு
2182,wünschen::V,vēlēt,ஆசைப்படு
2183,wünschen::V,novēlēt,ஆசைப்படு
2184,loben::V,ошкыны,புகழ்ச்சி கூறு
2185,loben::V,lielīt,புகழ்ச்சி கூறு
2186,küssen::V,окавны,முத்தமிடு
2187,küssen::V,bučot,முத்தமிடு
2188,küssen::V,skūpstīt,முத்தமிடு
2189,wiegen::V,гудрӧдлыны,ஆட்டுத்தல்
2190,wiegen::V,šūpot,ஆட்டுத்தல்
2191,zudecken::V,веввттьыны,உறைபோடு
2192,zudecken::V,apklāt,உறைபோடு
2193,zudecken::V,aizsegt,உறைபோடு
2194,wecken::V,садьмӧдны,எழுப்பு
2195,wecken::V,чуксавны,எழுப்பு
2196,wecken::V,modināt,எழுப்பு
2197,zeigen::V,петкӧдлыны,காட்டு
2198,zeigen::V,rādīt,காட்டு
2199,führen::V,нуӧдны,வழிகாட்டி
2200,führen::V,vadīt,வழிகாட்டி
2201,lehren::V,велӧдны,சொல்லிக் கொடு
2202,lehren::V,mācīt,சொல்லிக் கொடு
2203,lehren::V,iemācīt,சொல்லிக் கொடு
2204,unterrichten::V,велӧдны,அறிவுரை கூறு
2205,unterrichten::V,apmācīt,அறிவுரை கூறு
2206,aufziehen::V,быдтыны,வளர்
2207,aufziehen::V,uzaudzināt,வளர்
2208,leiten::V,веськӧдлыны,அழைத்துச் செல்
2209,leiten::V,vadīt,அழைத்துச் செல்
2210,leiten::V,pārzināt,அழைத்துச் செல்
2211,antreiben::V,тэрмӧдны,தூண்டு
2212,antreiben::V,urdīt,தூண்டு
2213,antreiben::V,mudināt,தூண்டு
2214,lassen::V,тшӧктыны,விடு
2215,lassen::V,ļaut,விடு
2216,einladen::V,корны,அழை
2217,einladen::V,ielūgt,அழை
2218,einladen::V,aicināt,அழை
2219,vereinigen::V,ӧтувтны,ஒன்றாகச் சேர்
2220,vereinigen::V,котыртны,ஒன்றாகச் சேர்
2221,vereinigen::V,vienot,ஒன்றாகச் சேர்
2222,vereinigen::V,apvienot,ஒன்றாகச் சேர்
2223,besuchen::V,волыны,வருகை புரி
2224,besuchen::V,ветлыны,வருகை புரி
2225,besuchen::V,apciemot,வருகை புரி
2226,treffen::V,вочаӧдны,சந்தி
2227,treffen::V,паныдавны,சந்தி
2228,treffen::V,satikt,சந்தி
2229,treffen::V,sastapt,சந்தி
2230,sich versammeln::V,лӧсьӧдчыны,தொகுப்பு
2231,sich versammeln::V,salasīties,தொகுப்பு
2232,sich versammeln::V,sapulcēties,தொகுப்பு
2233,spielen::V,ворсны,விளையாடு
2234,spielen::V,spēlēt,விளையாடு
2235,spielen::V,spēlēties,விளையாடு
2236,singen::V,сьывны,பாடு
2237,singen::V,dziedāt,பாடு
2238,tanzen::V,йӧктыны,நடனமாடு
2239,tanzen::V,diet,நடனமாடு
2240,tanzen::V,dejot,நடனமாடு
2241,tanzen::V,dancot,நடனமாடு
2242,sich trennen::V,торйӧдчыны,தனிப்படடுத்து
2243,sich trennen::V,šķirties,தனிப்படடுத்து
2244,sich trennen::V,izšķirties,தனிப்படடுத்து
2245,verlassen::V,эновтны,கைவிடு
2246,verlassen::V,atstāt,கைவிடு
2247,retten::V,видзны,காப்பாற்று
2248,retten::V,мездыны,காப்பாற்று
2249,retten::V,glābt,காப்பாற்று
2250,bewachen::V,видзны,காவல் செய்
2251,bewachen::V,sargāt,காவல் செய்
2252,schützen::V,видзны,பாதுகாப்பு செய்
2253,schützen::V,pasargāt,பாதுகாப்பு செய்
2254,schützen::V,aizsargāt,பாதுகாப்பு செய்
2255,verteidigen::V,дорйыны,எதிர்த்து நில்
2256,verteidigen::V,aizstāvēt,எதிர்த்து நில்
2257,sich schlagen::V,косясьны,பூசலிடு
2258,sich schlagen::V,kauties,பூசலிடு
2259,sich schlagen::V,izkauties,பூசலிடு
2260,schießen::V,лыйны,சுட்டுக் கொல்
2261,schießen::V,šaut,சுட்டுக் கொல்
2262,schießen::V,šaudīt,சுட்டுக் கொல்
2263,siegen::V,вермыны,வெற்றி பெறு
2264,siegen::V,uzvarēt,வெற்றி பெறு
2265,ärgern::V,лӧгӧдны,எரிச்சலூட்டு
2266,ärgern::V,лёкмӧдны,எரிச்சலூட்டு
2267,ärgern::V,скӧрмӧдны,எரிச்சலூட்டு
2268,ärgern::V,sadusmot,எரிச்சலூட்டு
2269,schlagen::V,вартны,அடி
2270,schlagen::V,sist,அடி
2271,schlagen::V,triekt,அடி
2272,treten::V,лёгны,உதை
2273,treten::V,майкны,உதை
2274,treten::V,mīt,உதை
2275,treten::V,paspert,உதை
2276,stechen::V,бышткыны,கொட்டு
2277,stechen::V,durt,கொட்டு
2278,stoßen::V,тойлыны,நெருக்கு
2279,stoßen::V,йӧткавны,நெருக்கு
2280,stoßen::V,grūst,நெருக்கு
2281,stehlen::V,гусявны,திருடு
2282,stehlen::V,zagt,திருடு
2283,stören::V,падмӧдны,தொல்லைகொடு
2284,stören::V,traucēt,தொல்லைகொடு
2285,belästigen::V,дӧзмӧдны,தொல்லை கொடு
2286,belästigen::V,apgrūtināt,தொல்லை கொடு
2287,verbergen::V,дзебны,மறை
2288,verbergen::V,сайӧдны,மறை
2289,verbergen::V,slēpt,மறை
2290,verbergen::V,paslēpt,மறை
2291,täuschen::V,пӧръявны,ஏமாற்று
2292,täuschen::V,ылӧдны,ஏமாற்று
2293,täuschen::V,mānīt,ஏமாற்று
2294,täuschen::V,maldināt,ஏமாற்று
2295,betrügen::V,сӧрны,ஏமாற்று
2296,betrügen::V,krāpt,ஏமாற்று
2297,betrügen::V,apkrāpt,ஏமாற்று
2298,töten::V,вины,கொல்
2299,töten::V,nāvēt,கொல்
2300,töten::V,nogalināt,கொல்
2301,wohnen::V,овны,தங்கியிரு
2302,wohnen::V,dzīvot,தங்கியிரு
2303,arbeiten::V,уджавны,வேலை செய்
2304,arbeiten::V,strādāt,வேலை செய்
2305,arbeiten::V,darboties,வேலை செய்
2306,sammeln::V,чукӧртны,ஒன்றுசேர்
2307,sammeln::V,vākt,ஒன்றுசேர்
2308,pflücken::V,вотны,கொய்து எடு
2309,pflücken::V,ӧктыны,கொய்து எடு
2310,pflücken::V,raut,கொய்து எடு
2311,pflücken::V,plūkt,கொய்து எடு
2312,jagen::V,кыйсьыны,வேட்டையாடு
2313,jagen::V,medīt,வேட்டையாடு
2314,fischen::V,чери кыйны,மீன் பிடி
2315,fischen::V,zvejot,மீன் பிடி
2316,fassen::V,кутны,பிடி
2317,fassen::V,saķert,பிடி
2318,hüten::V,видзны,காவல் செய்
2319,hüten::V,йирӧдны,காவல் செய்
2320,hüten::V,ganīt,காவல் செய்
2321,treiben::V,вӧтлыны,ஓட்டு
2322,treiben::V,dzīt,ஓட்டு
2323,anbinden::V,домавны,கட்டு
2324,anbinden::V,piesiet,கட்டு
2325,anbinden::V,piesaistīt,கட்டு
2326,füttern::V,вердны,உணவளி
2327,füttern::V,barot,உணவளி
2328,melken::V,лысьтыны,பால் கற
2329,melken::V,slaukt,பால் கற
2330,hacken::V,керавны,வெட்டி எடு
2331,hacken::V,kapāt,வெட்டி எடு
2332,gießen::V,киськавны,நீர்ப் பாய்ச்சு
2333,gießen::V,liet,நீர்ப் பாய்ச்சு
2334,gießen::V,laistīt,நீர்ப் பாய்ச்சு
2335,reifen::V,кисьмыны,பழு
2336,reifen::V,briest,பழு
2337,zubereiten::V,дасьтыны,சமையல் செய்
2338,zubereiten::V,taisīt,சமையல் செய்
2339,zubereiten::V,gatavot,சமையல் செய்
2340,kochen::V,пуны,வேகவை
2341,kochen::V,vārīt,வேகவை
2342,backen::V,пӧжавны,வெப்பத்தில் வாட்டு
2343,backen::V,cept,வெப்பத்தில் வாட்டு
2344,braten::V,пражитны,பொரியச் செய்
2345,braten::V,cept,பொரியச் செய்
2346,braten::V,cepināt,பொரியச் செய்
2347,umrühren::V,сорлавны,கலக்கு
2348,umrühren::V,maisīt,கலக்கு
2349,umrühren::V,apmaisīt,கலக்கு
2350,stricken::V,кӧртны,பின்னியிழை
2351,stricken::V,adīt,பின்னியிழை
2352,nähen::V,вурны,தையல் வேலை செய்
2353,nähen::V,šūt,தையல் வேலை செய்
2354,färben::V,мичӧдны,வண்ணம் பெறச் செய்
2355,färben::V,краситны,வண்ணம் பெறச் செய்
2356,färben::V,krāsot,வண்ணம் பெறச் செய்
2357,färben::V,nokrāsot,வண்ணம் பெறச் செய்
2358,reinigen::V,весавны,சுத்தம் செய்
2359,reinigen::V,tīrīt,சுத்தம் செய்
2360,reinigen::V,attīrīt,சுத்தம் செய்
2361,waschen::V,мыськыны,கழுவு
2362,waschen::V,mazgāt,கழுவு
2363,abwischen::V,чышкыны,துடை
2364,abwischen::V,noslaucīt,துடை
2365,spülen::V,пожъявны,அலசு
2366,spülen::V,skalot,அலசு
2367,fegen::V,чышкыны,பெறுக்கு
2368,fegen::V,slaucīt,பெறுக்கு
2369,kehren::V,чышкыны,பெறுக்கு
2370,kehren::V,mēzt,பெறுக்கு
2371,baden::V,купайтчыны,குளி
2372,baden::V,peldēties,குளி
2373,sich waschen::V,мыссьыны,கழுவு
2374,sich waschen::V,mazgāties,கழுவு
2375,ausziehen::V,пӧрччӧдны,கழற்று
2376,ausziehen::V,noģērbt,கழற்று
2377,anziehen::V,кӧмавны,புனைதல்
2378,anziehen::V,пасьтавны,புனைதல்
2379,anziehen::V,uzvilkt,புனைதல்
2380,sich anziehen::V,пасьтасьны,உடுத்துதல்
2381,sich anziehen::V,apģērbties,உடுத்துதல்
2382,kämmen::V,сынавны,தலை வாரிக் கொள்
2383,kämmen::V,sukāt,தலை வாரிக் கொள்
2384,schmücken::V,мичмӧдны,அழகுபடுத்து
2385,schmücken::V,rotāt,அழகுபடுத்து
2386,schmücken::V,greznot,அழகுபடுத்து
2387,sagen::V,шуны,சொல்
2388,sagen::V,висьтавны,சொல்
2389,sagen::V,teikt,சொல்
2390,sprechen::V,сёрнитны,பேசு
2391,sprechen::V,runāt,பேசு
2392,reden::V,сёрнитны,பெசு
2393,reden::V,norunāt,பெசு
2394,sich unterhalten::V,сёрнитны,இயல்பாக பேசிக்கொண்டிரு
2395,sich unterhalten::V,варовитны,இயல்பாக பேசிக்கொண்டிரு
2396,sich unterhalten::V,sarunāties,இயல்பாக பேசிக்கொண்டிரு
2397,fragen::V,юавны,கேள்
2398,fragen::V,jautāt,கேள்
2399,bitten::V,корны,வேண்டு
2400,bitten::V,lūgt,வேண்டு
2401,bitten::V,prasīt,வேண்டு
2402,erzählen::V,висьтавны,சொல்
2403,erzählen::V,stāstīt,சொல்
2404,mitteilen::V,юӧртны,சொல்
2405,mitteilen::V,висьтавны,சொல்
2406,mitteilen::V,pavēstīt,சொல்
2407,nennen::V,шуны,பெயரிடுதல்
2408,nennen::V,ним сетны,பெயரிடுதல்
2409,nennen::V,saukt,பெயரிடுதல்
2410,rufen::V,корны,கூச்சலிடு
2411,rufen::V,saukt,கூச்சலிடு
2412,prahlen::V,ошйысьны,தற்பெருமை பேசு
2413,prahlen::V,lielīties,தற்பெருமை பேசு
2414,übersetzen::V,вуджӧдны,மொழிபெயர்ப்பு செய்
2415,übersetzen::V,tulkot,மொழிபெயர்ப்பு செய்
2416,übersetzen::V,pārtulkot,மொழிபெயர்ப்பு செய்
2417,denken::V,мӧвпавны,யோசி
2418,denken::V,domāt,யோசி
2419,glauben::V,эскыны,நம்பு
2420,glauben::V,ticēt,நம்பு
2421,bemerken::V,казявны,கவனி
2422,bemerken::V,ievērot,கவனி
2423,bemerken::V,ieraudzīt,கவனி
2424,erkennen::V,тӧдмавны,அடையாளம் கண்டுகொள்
2425,erkennen::V,pazīt,அடையாளம் கண்டுகொள்
2426,erkennen::V,atpazīt,அடையாளம் கண்டுகொள்
2427,begreifen::V,вежӧртны,பற்றிக்கொள்
2428,begreifen::V,гӧгӧрвоны,பற்றிக்கொள்
2429,begreifen::V,jēgt,பற்றிக்கொள்
2430,begreifen::V,apjēgt,பற்றிக்கொள்
2431,verstehen::V,вежӧртны,புரிந்து கொள்
2432,verstehen::V,гӧгӧрвоны,புரிந்து கொள்
2433,verstehen::V,saprast,புரிந்து கொள்
2434,lernen::V,вeлöдчыны,கற்றுக்கொள்
2435,lernen::V,mācīties,கற்றுக்கொள்
2436,wissen::V,тӧдны,தெரிந்திரு
2437,wissen::V,zināt,தெரிந்திரு
2438,sich erinnern an::V,казьтывны,நினைவு கூர்
2439,sich erinnern an::V,дум вылӧ уськӧдны,நினைவு கூர்
2440,sich erinnern an::V,atminēties,நினைவு கூர்
2441,vergessen::V,вунӧдны,மற
2442,vergessen::V,mirst,மற
2443,vergessen::V,aizmirst,மற
2444,messen::V,муртавны,அளவிடு
2445,messen::V,mērīt,அளவிடு
2446,zählen::V,лыддьыны,எண்ணு
2447,zählen::V,skaitīt,எண்ணு
2448,rechnen::V,лыддьыны,கணக்கிடு
2449,rechnen::V,rēķināt,கணக்கிடு
2450,lesen::V,лыддьыны,படி
2451,lesen::V,lasīt,படி
2452,malen::V,серпасавны,வண்ணச்சித்திரம்
2453,malen::V,gleznot,வண்ணச்சித்திரம்
2454,zeichnen::V,серпасавны,வரை
2455,zeichnen::V,zīmēt,வரை
2456,schreiben::V,гижны,எழுது
2457,schreiben::V,rakstīt,எழுது
2458,besitzen::V,лоны,உடைமையாகக் கொண்டிரு
2459,besitzen::V,piederēt,உடைமையாகக் கொண்டிரு
2460,kaufen::V,ньӧбны,வாங்கு
2461,kaufen::V,pirkt,வாங்கு
2462,verkaufen::V,вузавны,விற்பனை செய்
2463,verkaufen::V,pārdot,விற்பனை செய்
2464,bezahlen::V,мынтыны,இறுத்தல்
2465,bezahlen::V,мынтысьны,இறுத்தல்
2466,bezahlen::V,apmaksāt,இறுத்தல்
2467,zahlen::V,мынтыны,பணம் செலுத்து
2468,zahlen::V,maksāt,பணம் செலுத்து
2469,beherrschen::V,ас улын кутны,ஆட்சிசெய்
2470,beherrschen::V,valdīt,ஆட்சிசெய்
2471,ertragen::V,пыкны,தாங்கு
2472,ertragen::V,лэптыны,தாங்கு
2473,ertragen::V,panest,தாங்கு
2474,ertragen::V,paciest,தாங்கு
