,Concept_ID,mrj,ro
1446,mitteilen::V,увертӓш,comunica
1447,mitteilen::V,увертӓш,înștiința
1448,mitteilen::V,увертӓрӓш,comunica
1449,mitteilen::V,увертӓрӓш,înștiința
1450,nennen::V,лӹмдӓш,numi
1451,nennen::V,лӹмдӓш,chema
1452,rufen::V,ӱжӓш,chema
1453,prahlen::V,хайзаш,se făli
1454,prahlen::V,шаргаланаш,se făli
1455,übersetzen::V,вашташ,traduce
1456,denken::V,машанаш,gândi
1457,glauben::V,ӹнянӓш,crede
1458,bemerken::V,цаклаш,observa
1459,erkennen::V,пӓлӓш,cunoaște
1460,erkennen::V,пӓлӓш,recunoaște
1461,begreifen::V,ынгылаш,pricepe
1462,begreifen::V,ынгылаш,înțelege
1463,verstehen::V,ынгылаш,înțelege
1464,lernen::V,тыменяш,învăța
1465,wissen::V,пӓлӓш,ști
1466,sich erinnern an::V,ышештӓрӓш,a-și aminti de
1467,vergessen::V,монден кодаш,uita
1468,messen::V,висӓш,măsura
1469,zählen::V,шотаяш,număra
1470,rechnen::V,шотаяш,calcula
1471,lesen::V,лыдаш,citi
1472,malen::V,рисуяш,picta
1473,zeichnen::V,ыдырка́лаш,desena
1474,schreiben::V,вазаш,scrie
1475,besitzen::V,кы́чаш,avea
1476,besitzen::V,кы́чаш,poseda
1477,kaufen::V,нӓлӓш,cumpăra
1478,verkaufen::V,выжалаш,vinde
1479,bezahlen::V,тӱлӓш,plăti
1480,bezahlen::V,тӱлӓш,achita
1481,zahlen::V,тӱлӓш,plăti
1482,beherrschen::V,кы́чаш,stăpâni
1483,ertragen::V,цӹтӓш,răbda
1484,ertragen::V,цӹтӓш,suporta
1485,Linie::N,,linie
1486,Strich::N,,linie
1487,Strich::N,,trăsătură
1488,jetzt::ADV,,acum
1489,hinzufügen::V,,adăuga
